evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:56,Jump Ball McCowan vs Swords (Allemand gains possession),0,-80,0,0,0,10,202670,1611661325,1629479,0,0,1627700,1611661325,60000,1
7,09:47,[IND] Allemand Turnover : Bad Pass (1 TO) Steal:McBride (1 ST),-54,270,1,0,1,5,203825,1611661325,1627700,0,0,,1611661325,70000,1
9,09:42,[LVA 2-0] Allen Layup Shot: Made (2 PTS) Assist: McBride (1 AST),18,15,2,1,5,1,,1611661319,1628263,2,0,203825,1611661319,90000,1
11,09:18,[IND] Allemand Driving Layup Shot: Missed,48,34,2,0,6,2,1628932,1611661325,1627700,2,0,,1611661325,110000,1
13,09:15,[LVA] Swords Rebound (Off:0 Def:1),48,34,0,0,0,4,,1611661319,202670,2,0,,1611661325,130000,1
14,09:09,[LVA] Wilson Layup Shot: Missed,-35,9,2,0,5,2,1628909,1611661319,1628932,2,0,,1611661319,140000,1
16,09:06,[IND] Dupree Rebound (Off:0 Def:1),-35,9,0,0,0,4,,1611661325,200676,2,0,,1611661319,160000,1
17,08:58,[IND 3-2] Allemand 3pt Shot: Made (3 PTS) Assist: Burke (1 AST),-150,199,3,0,1,1,,1611661325,1627700,2,3,1629568,1611661325,170000,1
19,08:39,[LVA 4-3] McCoughtry Driving Finger Roll Layup Shot: Made (2 PTS) Assist: Swords (1 AST),-21,22,2,0,75,1,,1611661319,201881,4,3,202670,1611661319,190000,1
21,08:18,[IND 5-4] Dupree Driving Reverse Layup Shot: Made (2 PTS),14,11,2,0,73,1,,1611661325,200676,4,5,,1611661325,210000,1
22,08:01,[LVA] Wilson Turnaround Jump Shot: Missed,62,54,2,0,47,2,,1611661319,1628932,4,5,,1611661319,220000,1
23,08:00,[LVA] McCoughtry Rebound (Off:1 Def:0),62,54,1,0,0,4,,1611661319,201881,4,5,,1611661319,230000,1
24,08:00,[IND] McCowan Foul: Shooting (1 PF) (2 FTA),58,28,0,0,2,6,201881,1611661325,1629479,4,5,,1611661319,240000,1
26,08:00,[LVA 5-5] McCoughtry Free Throw 1 of 2 (3 PTS),0,-80,1,0,11,3,,1611661319,201881,5,5,,1611661319,260000,1
27,08:00,[LVA 6-5] McCoughtry Free Throw 2 of 2 (4 PTS),0,-80,1,0,12,3,,1611661319,201881,6,5,,1611661319,270000,1
28,07:42,[IND] Allemand Turnover : Bad Pass (2 TO) Steal:McCoughtry (1 ST),47,228,1,0,1,5,201881,1611661325,1627700,6,5,,1611661325,280000,1
30,07:35,[LVA] McCoughtry Driving Layup Shot: Missed,-35,25,2,0,6,2,,1611661319,201881,6,5,,1611661319,300000,1
31,07:33,[IND] Dupree Rebound (Off:0 Def:2),-35,25,0,0,0,4,,1611661325,200676,6,5,,1611661319,310000,1
32,07:29,[IND 7-6] Burke Driving Layup Shot: Made (2 PTS) Assist: Allemand (1 AST),-29,19,2,1,6,1,,1611661325,1629568,6,7,1627700,1611661325,320000,1
34,07:18,[LVA] Wilson Layup Shot: Missed,-3,26,2,0,5,2,1629479,1611661319,1628932,6,7,,1611661319,340000,1
36,07:16,[LVA] Wilson Rebound (Off:1 Def:0),-3,26,1,0,0,4,,1611661319,1628932,6,7,,1611661319,360000,1
37,07:15,[LVA] Wilson Layup Shot: Missed,-7,30,2,0,5,2,,1611661319,1628932,6,7,,1611661319,370000,1
38,07:14,[LVA] Wilson Rebound (Off:2 Def:0),-7,30,1,0,0,4,,1611661319,1628932,6,7,,1611661319,380000,1
39,07:11,[LVA] Wilson Hook Bank Shot: Missed,30,41,2,0,67,2,,1611661319,1628932,6,7,,1611661319,390000,1
40,07:09,[IND] McCowan Rebound (Off:0 Def:1),30,41,0,0,0,4,,1611661325,1629479,6,7,,1611661319,400000,1
41,06:58,[IND 9-6] Mitchell Jump Shot: Made (2 PTS) Assist: McCowan (1 AST),46,80,2,0,1,1,,1611661325,1628909,6,9,1629479,1611661325,410000,1
43,06:42,[LVA] McCoughtry Pullup Jump shot: Missed,-138,124,2,0,79,2,,1611661319,201881,6,9,,1611661319,430000,1
44,06:39,[IND] McCowan Rebound (Off:0 Def:2),-138,124,0,0,0,4,,1611661325,1629479,6,9,,1611661319,440000,1
