evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:56,Jump Ball Stevens vs Swords (Vandersloot gains possession),0,-80,0,0,0,10,202670,1611661329,1628922,0,0,202664,1611661329,60000,1
7,09:47,[CHI 2-0] Stevens Jump Shot: Made (2 PTS) Assist: Vandersloot (1 AST),129,31,2,0,1,1,,1611661329,1628922,2,0,202664,1611661329,70000,1
9,09:33,[LVA 2-2] McBride Cutting Layup Shot: Made (2 PTS) Assist: McCoughtry (1 AST),69,39,2,0,98,1,,1611661319,203825,2,2,201881,1611661319,90000,1
11,09:15,[CHI] Stevens Hook Shot: Missed,-30,64,2,0,3,2,,1611661329,1628922,2,2,,1611661329,110000,1
12,09:13,[LVA] Swords Rebound (Off:0 Def:1),-30,64,0,0,0,4,,1611661319,202670,2,2,,1611661329,120000,1
13,09:07,[LVA 5-2] Allen 3pt Shot: Made (3 PTS) Assist: McCoughtry (2 AST),-15,260,3,0,1,1,,1611661319,1628263,2,5,201881,1611661319,130000,1
15,08:55,[CHI] Copper Turnover : Bad Pass (1 TO) Steal:Allen (1 ST),48,139,1,0,1,5,1628263,1611661329,1627674,2,5,,1611661329,150000,1
17,08:47,[LVA] McCoughtry 3pt Shot: Missed,-11,266,3,0,1,2,,1611661319,201881,2,5,,1611661319,170000,1
18,08:45,[CHI] Vandersloot Rebound (Off:0 Def:1),-11,266,0,0,0,4,,1611661329,202664,2,5,,1611661319,180000,1
19,08:31,[CHI 4-5] Stevens Jump Shot: Made (4 PTS) Assist: Vandersloot (2 AST),74,142,2,0,1,1,,1611661329,1628922,4,5,202664,1611661329,190000,1
21,08:21,[CHI] Copper Foul: Personal (1 PF),-22,336,0,0,1,6,201881,1611661329,1627674,4,5,,1611661319,210000,1
23,08:10,[LVA] McBride 3pt Shot: Missed,136,210,3,0,1,2,,1611661319,203825,4,5,,1611661319,230000,1
24,08:06,[LVA] McCoughtry Rebound (Off:1 Def:0),136,210,1,0,0,4,,1611661319,201881,4,5,,1611661319,240000,1
25,08:04,[LVA] McCoughtry Layup Shot: Missed,-29,49,2,0,5,2,203828,1611661319,201881,4,5,,1611661319,250000,1
27,08:00,[LVA] McCoughtry Rebound (Off:2 Def:0),-29,49,1,0,0,4,,1611661319,201881,4,5,,1611661319,270000,1
28,07:59,[LVA 7-4] McCoughtry Putback Layup Shot: Made (2 PTS),-53,59,2,0,72,1,,1611661319,201881,4,7,,1611661319,280000,1
29,07:49,[CHI 6-7] Quigley Floating Jump shot: Made (2 PTS) Assist: Copper (1 AST),-31,126,2,0,78,1,,1611661329,201516,6,7,1627674,1611661329,290000,1
30,07:39,[LVA 9-6] McCoughtry Driving Finger Roll Layup Shot: Made (4 PTS),47,12,2,0,75,1,,1611661319,201881,6,9,,1611661319,300000,1
31,07:32,[CHI] Copper Jump Shot: Missed,-145,101,2,0,1,2,1628932,1611661329,1627674,6,9,,1611661329,310000,1
33,07:30,[CHI] Stevens Rebound (Off:1 Def:0),-145,101,1,0,0,4,,1611661329,1628922,6,9,,1611661329,330000,1
34,07:30,Stoppage: Equipment Malfunction,0,-80,0,0,5,20,,0,0,6,9,,1611661329,340000,1
35,07:26,[CHI] Vandersloot Reverse Layup Shot: Missed,51,19,2,0,44,2,,1611661329,202664,6,9,,1611661329,350000,1
36,07:24,[LVA] Wilson Rebound (Off:0 Def:1),51,19,0,0,0,4,,1611661319,1628932,6,9,,1611661329,360000,1
37,07:14,[LVA] McCoughtry Reverse Layup Shot: Missed,-43,12,2,0,44,2,,1611661319,201881,6,9,,1611661319,370000,1
38,07:11,[CHI] Stevens Rebound (Off:1 Def:1),-43,12,0,0,0,4,,1611661329,1628922,6,9,,1611661319,380000,1
39,07:06,[CHI] Vandersloot Turnover : Bad Pass (1 TO) Steal:Allen (2 ST),-139,65,1,0,1,5,1628263,1611661329,202664,6,9,,1611661329,390000,1
41,06:58,[LVA 11-6] McCoughtry Layup Shot: Made (6 PTS) Assist: Allen (1 AST),-76,24,2,1,5,1,,1611661319,201881,6,11,1628263,1611661319,410000,1
43,06:44,[CHI 8-11] Vandersloot Driving Layup Shot: Made (2 PTS),36,25,2,0,6,1,,1611661329,202664,8,11,,1611661329,430000,1
44,06:26,[CHI] Stevens Foul: Shooting (1 PF) (2 FTA),36,23,0,0,2,6,1628932,1611661329,1628922,8,11,,1611661319,440000,1
46,06:26,[LVA 12-8] Wilson Free Throw 1 of 2 (1 PTS),0,-80,1,0,11,3,,1611661319,1628932,8,12,,1611661319,460000,1
47,06:26,[LVA] McCoughtry Substitution replaced by Young,0,-80,0,0,0,8,,1611661319,201881,8,12,1629498,1611661319,470000,1
49,06:26,[LVA 13-8] Wilson Free Throw 2 of 2 (2 PTS),0,-80,1,0,12,3,,1611661319,1628932,8,13,,1611661319,490000,1
50,06:07,[CHI] Stevens Fadeaway Jump Shot: Missed,97,31,2,0,63,2,,1611661329,1628922,8,13,,1611661329,500000,1
51,06:05,[LVA] Swords Rebound (Off:0 Def:2),97,31,0,0,0,4,,1611661319,202670,8,13,,1611661329,510000,1
52,05:50,[LVA 15-8] Wilson Running Pull-Up Jump Shot: Made (4 PTS) Assist: Young (1 AST),-22,85,2,0,103,1,,1611661319,1628932,8,15,1629498,1611661319,520000,1
54,05:39,[CHI 11-15] Dolson 3pt Shot: Made (3 PTS) Assist: Vandersloot (3 AST),-114,235,3,0,1,1,,1611661329,203828,11,15,202664,1611661329,540000,1
56,05:22,[LVA] Young Foul: Offensive (1 PF),-64,129,0,0,4,6,1628922,1611661319,1629498,11,15,,1611661319,560000,1
58,05:22,[LVA] Young Turnover : Offensive Foul Turnover (1 TO),-64,129,0,0,37,5,,1611661319,1629498,11,15,,1611661319,580000,1
59,05:22,[LVA] Swords Substitution replaced by Hamby,0,-80,0,0,0,8,,1611661319,202670,11,15,204324,1611661329,590000,1
61,05:09,[CHI] Quigley Turnaround Jump Shot: Missed,-139,111,2,0,47,2,,1611661329,201516,11,15,,1611661329,610000,1
62,05:06,[LVA] Hamby Rebound (Off:0 Def:1),-139,111,0,0,0,4,,1611661319,204324,11,15,,1611661329,620000,1
63,05:00,[CHI] Quigley Foul: Shooting (1 PF) (2 FTA),60,150,0,0,2,6,203825,1611661329,201516,11,15,,1611661319,630000,1
65,05:00,[LVA 16-11] McBride Free Throw 1 of 2 (3 PTS),0,-80,1,0,11,3,,1611661319,203825,11,16,,1611661319,650000,1
66,05:00,[CHI] Vandersloot Substitution replaced by Colson,0,-80,0,0,0,8,,1611661329,202664,11,16,202641,1611661319,660000,1
