evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:56,Jump Ball Swords vs McCowan (McBride gains possession),0,-80,0,0,0,10,1629479,1611661319,202670,0,0,203825,1611661319,60000,1
7,09:45,[LVA 2-0] McBride Jump Shot: Made (2 PTS) Assist: Allen (1 AST),-14,191,2,0,1,1,,1611661319,203825,0,2,1628263,1611661319,70000,1
9,09:29,[IND] Mitchell Layup Shot: Missed,-24,1,2,0,5,2,1628932,1611661325,1628909,0,2,,1611661325,90000,1
11,09:24,[IND] McCowan Rebound (Off:1 Def:0),-24,1,1,0,0,4,,1611661325,1629479,0,2,,1611661325,110000,1
12,09:23,[IND 2-2] McCowan Putback Layup Shot: Made (2 PTS),15,4,2,0,72,1,,1611661325,1629479,2,2,,1611661325,120000,1
13,09:02,[LVA] Wilson Pullup Jump shot: Missed,-78,62,2,0,79,2,,1611661319,1628932,2,2,,1611661319,130000,1
14,09:00,[IND] McCowan Rebound (Off:1 Def:1),-78,62,0,0,0,4,,1611661325,1629479,2,2,,1611661319,140000,1
15,08:56,[IND] Mitchell 3pt Shot: Missed,151,188,3,0,1,2,,1611661325,1628909,2,2,,1611661325,150000,1
16,08:53,[LVA] Team Rebound,151,188,0,0,0,4,,1611661319,0,2,2,,1611661325,160000,1
17,08:37,[LVA] Allen Turnover : Bad Pass (1 TO) Steal:McCowan (1 ST),-41,26,1,0,1,5,1629479,1611661319,1628263,2,2,,1611661319,170000,1
19,08:27,[IND] Dupree Jump Shot: Missed,-83,193,2,0,1,2,,1611661325,200676,2,2,,1611661325,190000,1
20,08:22,[IND] McCowan Rebound (Off:2 Def:1),-83,193,1,0,0,4,,1611661325,1629479,2,2,,1611661325,200000,1
21,08:22,[IND 4-2] McCowan Putback Layup Shot: Made (4 PTS),0,-5,2,0,72,1,,1611661325,1629479,4,2,,1611661325,210000,1
22,08:16,[IND] Dupree Foul: Shooting (1 PF) (2 FTA),21,32,0,0,2,6,1628932,1611661325,200676,4,2,,1611661319,220000,1
24,08:16,[LVA 3-4] Wilson Free Throw 1 of 2 (1 PTS),0,-80,1,0,11,3,,1611661319,1628932,4,3,,1611661319,240000,1
25,08:16,[LVA 4-4] Wilson Free Throw 2 of 2 (2 PTS),0,-80,1,0,12,3,,1611661319,1628932,4,4,,1611661319,250000,1
26,08:00,[IND 7-4] Allemand 3pt Shot: Made (3 PTS) Assist: Mitchell (1 AST),186,142,3,0,1,1,,1611661325,1627700,7,4,1628909,1611661325,260000,1
