evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:55,Jump Ball McCowan vs N Ogwumike (McCowan gains possession),0,-80,0,0,0,10,203014,1611661325,1629479,0,0,1629479,1611661325,60000,1
7,09:45,[LAS] Gray Foul: Shooting (1 PF) (2 FTA),4,32,0,0,2,6,1629479,1611661320,203833,0,0,,1611661325,70000,1
9,09:45,[IND 1-0] McCowan Free Throw 1 of 2 (1 PTS),0,-80,1,0,11,3,,1611661325,1629479,0,1,,1611661325,90000,1
10,09:45,[IND] McCowan Free Throw 2 of 2 Missed,0,-80,2,0,12,3,,1611661325,1629479,0,1,,1611661325,100000,1
11,09:42,[LAS] N Ogwumike Rebound (Off:0 Def:1),0,-80,0,0,0,4,,1611661320,203014,0,1,,1611661325,100001,1
12,09:29,[LAS 2-1] N Ogwumike Cutting Layup Shot: Made (2 PTS) Assist: Parker (1 AST),28,17,2,0,98,1,,1611661320,203014,2,1,201496,1611661320,120000,1
14,09:10,[IND 3-2] McCowan Turnaround Fadeaway Bank Jump Shot: Made (3 PTS) Assist: Mitchell (1 AST),135,71,2,0,105,1,,1611661325,1629479,2,3,1627676,1611661325,140000,1
16,08:52,[LAS] N Ogwumike Jump Shot: Missed,-143,135,2,0,1,2,,1611661320,203014,2,3,,1611661320,160000,1
17,08:52,[IND] Team Rebound,-143,135,0,0,0,4,,1611661325,0,2,3,,1611661320,170000,1
18,08:52,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,2,3,,1611661325,180000,1
19,08:39,[IND 5-2] Dupree Layup Shot: Made (2 PTS) Assist: Allemand (1 AST),25,17,2,0,5,1,,1611661325,200676,2,5,1627700,1611661325,190000,1
21,08:30,[LAS 4-5] Parker Layup Shot: Made (2 PTS) Assist: Gray (1 AST),17,22,2,0,5,1,,1611661320,201496,4,5,203833,1611661320,210000,1
23,08:17,[LAS] Parker Foul: Personal (1 PF),-117,56,0,0,1,6,1629479,1611661320,201496,4,5,,1611661325,230000,1
25,08:00,[IND] Mitchell Jump Shot: Missed,154,-3,2,0,1,2,,1611661325,1627676,4,5,,1611661325,250000,1
26,07:58,[LAS] Ruffin-Pratt Rebound (Off:0 Def:1),154,-3,0,0,0,4,,1611661320,203437,4,5,,1611661325,260000,1
27,07:58,[LAS] Parker Turnover : Out of Bounds - Bad Pass Turnover (1 TO),93,244,0,0,45,5,,1611661320,201496,4,5,,1611661320,270000,1
28,07:58,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,4,5,,1611661325,280000,1
29,07:42,[IND] Mitchell Foul: Offensive Charge (1 PF),-112,178,0,0,26,6,203833,1611661325,1628909,4,5,,1611661325,290000,1
31,07:42,[IND] Mitchell Turnover : Offensive Foul Turnover (1 TO),-112,178,0,0,37,5,,1611661325,1628909,4,5,,1611661325,310000,1
32,07:28,[LAS 7-5] Wiese 3pt Shot: Made (3 PTS) Assist: Parker (2 AST),-188,156,3,0,1,1,,1611661320,1628282,7,5,201496,1611661320,320000,1
34,07:15,[IND] Allemand Turnover : Out of Bounds - Bad Pass Turnover (1 TO),69,99,0,0,45,5,,1611661325,1627700,7,5,,1611661325,340000,1
35,07:15,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,7,5,,1611661320,350000,1
36,07:01,[LAS] Parker Jump Shot: Missed,117,158,2,0,1,2,,1611661320,201496,7,5,,1611661320,360000,1
37,06:58,[IND] Mitchell Rebound (Off:0 Def:1),117,158,0,0,0,4,,1611661325,1627676,7,5,,1611661320,370000,1
38,06:55,[IND] Mitchell Turnover : Out of Bounds - Bad Pass Turnover (1 TO),-95,91,0,0,45,5,,1611661325,1627676,7,5,,1611661325,380000,1
39,06:55,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,7,5,,1611661320,390000,1
