evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:57,Jump Ball Alarie vs Stokes (Harris gains possession),0,-80,0,0,0,10,204329,1611661321,1630093,0,0,1630112,1611661321,60000,1
7,09:54,[DAL] Samuelson Jump Shot: Missed,-153,-3,2,0,1,2,,1611661321,1629478,0,0,,1611661321,70000,1
8,09:51,[NYL] Zahui B Rebound (Off:0 Def:1),-153,-3,0,0,0,4,,1611661313,204320,0,0,,1611661321,80000,1
9,09:37,[NYL] Nurse Jump Shot: Missed,59,42,2,0,1,2,,1611661313,1628915,0,0,,1611661313,90000,1
10,09:35,[DAL] Samuelson Rebound (Off:0 Def:1),59,42,0,0,0,4,,1611661321,1629478,0,0,,1611661313,100000,1
11,09:33,[DAL 2-0] Harris Jump Shot: Made (2 PTS),-24,193,2,0,1,1,,1611661321,1630112,0,2,,1611661321,110000,1
12,09:25,[NYL 2-2] Odom Cutting Layup Shot: Made (2 PTS) Assist: Nurse (1 AST),20,13,2,1,98,1,,1611661313,1630127,2,2,1628915,1611661313,120000,1
14,09:06,[DAL] Ogunbowale 3pt Shot: Missed,46,234,3,0,1,2,,1611661321,1629481,2,2,,1611661321,140000,1
15,09:03,[NYL] Jones Rebound (Off:0 Def:1),46,234,0,0,0,4,,1611661313,1630119,2,2,,1611661321,150000,1
16,08:57,[NYL 4-2] Jones Driving Layup Shot: Made (2 PTS),-22,31,2,1,6,1,,1611661313,1630119,4,2,,1611661313,160000,1
17,08:45,[DAL] Mabrey 3pt Shot: Missed,146,201,3,0,1,2,,1611661321,1629497,4,2,,1611661321,170000,1
18,08:42,[DAL] Samuelson Rebound (Off:1 Def:1),146,201,1,0,0,4,,1611661321,1629478,4,2,,1611661321,180000,1
19,08:41,[DAL 5-4] Harris 3pt Shot: Made (5 PTS) Assist: Samuelson (1 AST),-133,201,3,0,1,1,,1611661321,1630112,4,5,1629478,1611661321,190000,1
21,08:23,[NYL] Stokes Driving Layup Shot: Missed,22,28,2,0,6,2,,1611661313,204329,4,5,,1611661313,210000,1
22,08:22,[DAL] Mabrey Rebound (Off:0 Def:1),22,28,0,0,0,4,,1611661321,1629497,4,5,,1611661313,220000,1
23,08:15,[DAL] Harris 3pt Shot: Missed,214,102,3,0,1,2,,1611661321,1630112,4,5,,1611661321,230000,1
24,08:15,[NYL] Team Rebound,214,102,0,0,0,4,,1611661313,0,4,5,,1611661321,240000,1
25,08:00,[NYL] Stokes 3pt Shot: Missed,-131,223,3,0,1,2,,1611661313,204329,4,5,,1611661313,250000,1
26,07:56,[DAL] Ogunbowale Rebound (Off:0 Def:1),-131,223,0,0,0,4,,1611661321,1629481,4,5,,1611661313,260000,1
27,07:50,[DAL 7-4] Ogunbowale Driving Floating Jump Shot: Made (2 PTS),56,75,2,0,101,1,,1611661321,1629481,4,7,,1611661321,270000,1
28,07:46,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,4,7,,1611661313,280000,1
29,07:38,[NYL 7-7] Jones 3pt Shot: Made (5 PTS) Assist: Nurse (2 AST),-147,226,3,0,1,1,,1611661313,1630119,7,7,1628915,1611661313,290000,1
31,07:28,[DAL] Ogunbowale Foul: Offensive (1 PF),195,150,0,0,4,6,1628915,1611661321,1629481,7,7,,1611661321,310000,1
33,07:28,[DAL] Ogunbowale Turnover : Offensive Foul Turnover (1 TO),195,150,0,0,37,5,,1611661321,1629481,7,7,,1611661321,330000,1
34,07:13,[NYL] Jones Turnover : Bad Pass (1 TO) Steal:Alarie (1 ST),-48,136,1,0,1,5,1630093,1611661313,1630119,7,7,,1611661313,340000,1
36,07:04,[DAL 9-7] Mabrey Driving Layup Shot: Made (2 PTS),23,13,2,0,6,1,,1611661321,1629497,7,9,,1611661321,360000,1
37,06:40,[NYL 9-9] Zahui B Layup Shot: Made (2 PTS) Assist: Jones (1 AST),-18,40,2,0,5,1,,1611661313,204320,9,9,1630119,1611661313,370000,1
38,06:21,[DAL] Alarie Turnaround Jump Shot: Missed,13,105,2,0,47,2,,1611661321,1630093,9,9,,1611661321,380000,1
39,06:19,[DAL] Mabrey Rebound (Off:1 Def:1),13,105,1,0,0,4,,1611661321,1629497,9,9,,1611661321,390000,1
40,06:17,[DAL] Mabrey Foul: Offensive (1 PF),-2,38,0,0,4,6,1630119,1611661321,1629497,9,9,,1611661321,400000,1
42,06:17,[DAL] Mabrey Turnover : Offensive Foul Turnover (1 TO),-2,38,0,0,37,5,,1611661321,1629497,9,9,,1611661321,420000,1
43,06:01,[NYL] Stokes Foul: Offensive (1 PF),33,174,0,0,4,6,1629497,1611661313,204329,9,9,,1611661313,430000,1
45,06:01,[NYL] Stokes Turnover : Offensive Foul Turnover (1 TO),33,174,0,0,37,5,,1611661313,204329,9,9,,1611661313,450000,1
46,06:01,[DAL] Alarie Substitution replaced by Thornton,0,-80,0,0,0,8,,1611661321,1630093,9,9,203866,1611661321,460000,1
47,06:01,[DAL] Harris Substitution replaced by Gustafson,0,-80,0,0,0,8,,1611661321,1630112,9,9,1629484,1611661321,470000,1
50,05:51,[DAL 11-9] Ogunbowale Pullup Jump shot: Made (4 PTS),109,63,2,0,79,1,,1611661321,1629481,9,11,,1611661321,500000,1
51,05:36,[NYL] Nurse Layup Shot: Missed,48,53,2,0,5,2,,1611661313,1628915,9,11,,1611661313,510000,1
52,05:34,[NYL] Odom Rebound (Off:1 Def:0),48,53,1,0,0,4,,1611661313,1630127,9,11,,1611661313,520000,1
53,05:32,[NYL 11-11] Odom Layup Shot: Made (4 PTS),43,38,2,0,5,1,,1611661313,1630127,11,11,,1611661313,530000,1
54,05:28,[DAL] Gustafson Turnover : Bad Pass (1 TO) Steal:Odom (1 ST),-41,796,1,0,1,5,1630127,1611661321,1629484,11,11,,1611661321,540000,1
56,05:24,[NYL 14-11] Nurse 3pt Shot: Made (3 PTS) Assist: Odom (1 AST),-201,155,3,0,1,1,,1611661313,1628915,14,11,1630127,1611661313,560000,1
58,04:59,[NYL] Jones Foul: Personal (1 PF),113,214,0,0,1,6,1629497,1611661313,1630119,14,11,,1611661321,580000,1
60,04:59,Timeout Officials,0,-80,0,0,4,9,,0,0,14,11,,1611661321,600000,1
62,04:46,[DAL] Ogunbowale 3pt Shot: Missed,34,240,3,0,79,2,,1611661321,1629481,14,11,,1611661321,610000,1
63,04:41,[NYL] Zahui B Rebound (Off:0 Def:2),34,240,0,0,0,4,,1611661313,204320,14,11,,1611661321,620000,1
64,04:19,[NYL] Zahui B 3pt Shot: Missed,85,250,3,0,1,2,,1611661313,204320,14,11,,1611661313,630000,1
65,04:16,[DAL] Mabrey Rebound (Off:1 Def:2),85,250,0,0,0,4,,1611661321,1629497,14,11,,1611661313,640000,1
66,04:01,[DAL] Mabrey Turnover : Out of Bounds - Bad Pass Turnover (2 TO),19,176,0,0,45,5,,1611661321,1629497,14,11,,1611661321,650000,1
67,03:50,[DAL] Gustafson Foul: Shooting (1 PF) (2 FTA),47,35,0,0,2,6,1628915,1611661321,1629484,14,11,,1611661313,660000,1
69,03:50,[NYL 15-11] Nurse Free Throw 1 of 2 (4 PTS),0,-80,1,0,11,3,,1611661313,1628915,15,11,,1611661313,680000,1
70,03:50,[NYL] Zahui B Substitution replaced by Shook,0,-80,0,0,0,8,,1611661313,204320,15,11,1630131,1611661313,690000,1
71,03:50,[NYL] Stokes Substitution replaced by Willoughby,0,-80,0,0,0,8,,1611661313,204329,15,11,1630139,1611661313,700000,1
72,03:50,[DAL] Mabrey Substitution replaced by Harris,0,-80,0,0,0,8,,1611661321,1629497,15,11,1630112,1611661313,710000,1
73,03:50,[DAL] Samuelson Substitution replaced by Alarie,0,-80,0,0,0,8,,1611661321,1629478,15,11,1630093,1611661313,720000,1
78,03:50,[NYL] Nurse Free Throw 2 of 2 Missed,0,-80,2,0,12,3,,1611661313,1628915,15,11,,1611661313,770000,1
79,03:46,[DAL] Alarie Rebound (Off:0 Def:1),0,-80,0,0,0,4,,1611661321,1630093,15,11,,1611661313,770001,1
80,03:40,[NYL] Odom Foul: Shooting (1 PF) (2 FTA),36,14,0,0,2,6,1629481,1611661313,1630127,15,11,,1611661321,790000,1
82,03:40,[DAL 12-15] Ogunbowale Free Throw 1 of 2 (5 PTS),0,-80,1,0,11,3,,1611661321,1629481,15,12,,1611661321,810000,1
83,03:40,[DAL 13-15] Ogunbowale Free Throw 2 of 2 (6 PTS),0,-80,1,0,12,3,,1611661321,1629481,15,13,,1611661321,820000,1
84,03:26,[NYL] Willoughby 3pt Shot: Missed,-140,220,3,0,1,2,,1611661313,1630139,15,13,,1611661313,830000,1
85,03:23,[DAL] Thornton Rebound (Off:0 Def:1),-140,220,0,0,0,4,,1611661321,203866,15,13,,1611661313,840000,1
86,03:14,[DAL 15-15] Gustafson Cutting Layup Shot: Made (2 PTS) Assist: Ogunbowale (1 AST),-33,1,2,0,98,1,,1611661321,1629484,15,15,1629481,1611661321,850000,1
88,02:57,[NYL] Willoughby Layup Shot: Missed,-14,29,2,0,5,2,1630093,1611661313,1630139,15,15,,1611661313,870000,1
90,02:57,[NYL] Team Rebound,-14,29,1,0,0,4,,1611661313,0,15,15,,1611661313,890000,1
91,02:57,[NYL] Jones Substitution replaced by Kea,0,-80,0,0,0,8,,1611661313,1630119,15,15,1629502,1611661313,900000,1
93,02:46,[NYL] Nurse Jump Shot: Missed,-78,171,2,0,1,2,,1611661313,1628915,15,15,,1611661313,920000,1
94,02:44,[DAL] Thornton Rebound (Off:0 Def:2),-78,171,0,0,0,4,,1611661321,203866,15,15,,1611661313,930000,1
95,02:36,[DAL] Ogunbowale 3pt Shot: Missed,-161,170,3,0,1,2,,1611661321,1629481,15,15,,1611661321,940000,1
96,02:33,[NYL] Nurse Rebound (Off:0 Def:1),-161,170,0,0,0,4,,1611661313,1628915,15,15,,1611661321,950000,1
97,02:27,[NYL] Kea 3pt Shot: Missed,-176,176,3,0,1,2,,1611661313,1629502,15,15,,1611661313,960000,1
98,02:22,[DAL] Ogunbowale Rebound (Off:0 Def:2),-176,176,0,0,0,4,,1611661321,1629481,15,15,,1611661313,970000,1
99,02:18,[DAL 17-15] Ogunbowale Driving Layup Shot: Made (8 PTS),24,-1,2,1,6,1,,1611661321,1629481,15,17,,1611661321,980000,1
100,02:04,[DAL] Harris Foul: Personal (1 PF),5,219,0,0,1,6,1630131,1611661321,1630112,15,17,,1611661313,990000,1
102,02:01,[NYL] Nurse 3pt Shot: Missed,197,176,3,0,1,2,,1611661313,1628915,15,17,,1611661313,1010000,1
103,01:59,[DAL] Thornton Rebound (Off:0 Def:3),197,176,0,0,0,4,,1611661321,203866,15,17,,1611661313,1020000,1
104,01:47,[DAL] Gustafson Jump Shot: Missed,-78,176,2,0,1,2,,1611661321,1629484,15,17,,1611661321,1030000,1
105,01:45,[NYL] Nurse Rebound (Off:0 Def:2),-78,176,0,0,0,4,,1611661313,1628915,15,17,,1611661321,1040000,1
106,01:38,[NYL] Nurse Turnover : Bad Pass (1 TO) Steal:Harris (1 ST),-97,205,1,0,1,5,1630112,1611661313,1628915,15,17,,1611661313,1050000,1
108,01:26,[NYL] Kea Foul: Shooting (1 PF) (2 FTA),-65,122,0,0,2,6,1629481,1611661313,1629502,15,17,,1611661321,1070000,1
110,01:26,[DAL 18-15] Ogunbowale Free Throw 1 of 2 (9 PTS),0,-80,1,0,11,3,,1611661321,1629481,15,18,,1611661321,1090000,1
111,01:26,[NYL] Odom Substitution replaced by Walker,0,-80,0,0,0,8,,1611661313,1630127,15,18,1630136,1611661321,1100000,1
112,01:26,[NYL] Nurse Substitution replaced by Holmes,0,-80,0,0,0,8,,1611661313,1628915,15,18,1630115,1611661321,1110000,1
113,01:26,[DAL] Gustafson Substitution replaced by Samuelson,0,-80,0,0,0,8,,1611661321,1629484,15,18,1629478,1611661321,1120000,1
117,01:26,[DAL 19-15] Ogunbowale Free Throw 2 of 2 (10 PTS),0,-80,1,0,12,3,,1611661321,1629481,15,19,,1611661321,1160000,1
118,01:11,[NYL] Willoughby 3pt Shot: Missed,-134,238,3,0,1,2,,1611661313,1630139,15,19,,1611661313,1170000,1
119,01:08,[DAL] Thornton Rebound (Off:0 Def:4),-134,238,0,0,0,4,,1611661321,203866,15,19,,1611661313,1180000,1
120,00:56.7,[NYL] Willoughby Foul: Shooting (1 PF) (2 FTA),62,116,1,0,2,6,203866,1611661313,1630139,15,19,,1611661321,1190000,1
122,00:56.7,[DAL 20-15] Thornton Free Throw 1 of 2 (1 PTS),0,-80,1,0,11,3,,1611661321,203866,15,20,,1611661321,1210000,1
123,00:56.7,[DAL] Ogunbowale Substitution replaced by Mabrey,0,-80,0,0,0,8,,1611661321,1629481,15,20,1629497,1611661321,1220000,1
125,00:56.7,[DAL 21-15] Thornton Free Throw 2 of 2 (2 PTS),0,-80,1,0,12,3,,1611661321,203866,15,21,,1611661321,1240000,1
126,00:47.8,[NYL 17-21] Kea Pullup Jump shot: Made (2 PTS),-145,126,2,0,79,1,,1611661313,1629502,17,21,,1611661313,1250000,1
127,00:29.0,[DAL] Harris 3pt Shot: Missed,6,241,3,0,1,2,,1611661321,1630112,17,21,,1611661321,1260000,1
128,00:25.7,[NYL] Holmes Rebound (Off:0 Def:1),6,241,0,0,0,4,,1611661313,1630115,17,21,,1611661321,1270000,1
129,00:10.9,[NYL] Kea Turnover : Bad Pass (1 TO) Steal:Harris (2 ST),-40,249,1,0,1,5,1630112,1611661313,1629502,17,21,,1611661313,1280000,1
131,00:05.9,[DAL 23-17] Alarie Layup Shot: Made (2 PTS) Assist: Harris (1 AST),-30,-3,2,0,5,1,,1611661321,1630093,17,23,1630112,1611661321,1300000,1
133,00:00.0,End Period,0,-80,0,0,0,13,,0,0,17,23,,1611661313,1320000,1
134,10:00,Start Period,0,-80,0,0,0,12,,0,0,17,23,,1611661313,1330000,2
