evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:56,Jump Ball Hebard vs Dupree (Vandersloot gains possession),0,-80,0,0,0,10,200676,1611661329,1630113,0,0,202664,1611661329,60000,1
7,09:46,[CHI] Vandersloot Turnover : Step Out of Bounds Turnover (1 TO),-20,-19,0,0,39,5,,1611661329,202664,0,0,,1611661329,70000,1
8,09:30,[IND 2-0] Dupree Jump Shot: Made (2 PTS) Assist: Burke (1 AST),81,11,2,0,1,1,,1611661325,200676,2,0,1629568,1611661325,80000,1
10,09:16,[CHI 2-2] Quigley Floating Jump shot: Made (2 PTS),122,16,2,0,78,1,,1611661329,201516,2,2,,1611661329,100000,1
11,08:57,[IND] Burke Jump Shot: Missed,123,126,2,0,1,2,,1611661325,1629568,2,2,,1611661325,110000,1
12,08:55,[CHI] Hebard Rebound (Off:0 Def:1),123,126,0,0,0,4,,1611661329,1630113,2,2,,1611661325,120000,1
13,08:48,[CHI] Vandersloot Jump Shot: Missed,60,130,2,0,1,2,,1611661329,202664,2,2,,1611661329,130000,1
14,08:46,[IND] Dupree Rebound (Off:0 Def:1),60,130,0,0,0,4,,1611661325,200676,2,2,,1611661329,140000,1
15,08:39,[IND] Dupree Turnover : Out of Bounds - Bad Pass Turnover (1 TO),108,244,0,0,45,5,,1611661325,200676,2,2,,1611661325,150000,1
16,08:27,[CHI 4-2] Copper Driving Layup Shot: Made (2 PTS) Assist: Vandersloot (1 AST),24,19,2,0,6,1,,1611661329,1627674,2,4,202664,1611661329,160000,1
18,08:18,[IND] Achonwa Turnover : Out of Bounds - Bad Pass Turnover (1 TO),-16,169,0,0,45,5,,1611661325,203831,2,4,,1611661325,180000,1
19,08:18,Stoppage Other,0,-80,0,0,6,20,,0,0,2,4,,1611661329,190000,1
20,08:06,[CHI 6-2] Copper Jump Shot: Made (4 PTS) Assist: Vandersloot (2 AST),-175,7,2,0,1,1,,1611661329,1627674,2,6,202664,1611661329,200000,1
22,07:49,[IND] Dupree Floating Jump shot: Missed,-48,14,2,0,78,2,,1611661325,200676,2,6,,1611661325,220000,1
23,07:46,[CHI] Dolson Rebound (Off:0 Def:1),-48,14,0,0,0,4,,1611661329,203828,2,6,,1611661325,230000,1
24,07:33,[CHI] Vandersloot Pullup Jump shot: Missed,127,10,2,0,79,2,,1611661329,202664,2,6,,1611661329,240000,1
25,07:31,[IND] Achonwa Rebound (Off:0 Def:1),127,10,0,0,0,4,,1611661325,203831,2,6,,1611661329,250000,1
26,07:22,[IND 4-6] Achonwa Layup Shot: Made (2 PTS) Assist: Mitchell (1 AST),-33,13,2,1,5,1,,1611661325,203831,4,6,1628909,1611661325,260000,1
28,07:10,[CHI 8-4] Quigley Pullup Jump shot: Made (4 PTS),-15,125,2,0,79,1,,1611661329,201516,4,8,,1611661329,280000,1
30,06:44,[IND 6-8] Dupree Jump Shot: Made (4 PTS) Assist: Achonwa (1 AST),130,140,2,0,1,1,,1611661325,200676,6,8,203831,1611661325,300000,1
32,06:26,[CHI 10-6] Vandersloot Driving Layup Shot: Made (2 PTS),-22,17,2,0,6,1,,1611661329,202664,6,10,,1611661329,320000,1
33,06:11,[IND] Allemand 3pt Shot: Missed,8,244,3,0,1,2,,1611661325,1627700,6,10,,1611661325,330000,1
34,06:08,[CHI] Copper Rebound (Off:0 Def:1),8,244,0,0,0,4,,1611661329,1627674,6,10,,1611661325,340000,1
35,06:00,[CHI] Copper Jump Shot: Missed,72,133,2,0,1,2,,1611661329,1627674,6,10,,1611661329,350000,1
36,05:58,[CHI] Dolson Rebound (Off:1 Def:1),72,133,1,0,0,4,,1611661329,203828,6,10,,1611661329,360000,1
37,05:51,[CHI] Hebard Driving Layup Shot: Missed,-26,11,2,0,6,2,1629568,1611661329,1630113,6,10,,1611661329,370000,1
39,05:48,[IND] Achonwa Rebound (Off:0 Def:2),-26,11,0,0,0,4,,1611661325,203831,6,10,,1611661329,390000,1
40,05:42,[IND] Burke Turnover : Bad Pass (1 TO) Steal:Dolson (1 ST),125,218,1,0,1,5,203828,1611661325,1629568,6,10,,1611661325,400000,1
42,05:40,[CHI] Copper Layup Shot: Missed,14,31,2,1,5,2,,1611661329,1627674,6,10,,1611661329,420000,1
43,05:38,[CHI] Team Rebound,14,31,1,0,0,4,,1611661329,0,6,10,,1611661329,430000,1
44,05:38,[IND] Burke Substitution replaced by Mitchell,0,-80,0,0,0,8,,1611661325,1629568,6,10,1627676,1611661329,440000,1
46,05:38,[IND] Mitchell Foul: Away From Play (1 PF) (1 FTA),28,233,0,0,6,6,203828,1611661325,1627676,6,10,,1611661329,460000,1
57,05:38,[CHI 11-6] Quigley Free Throw 1 of 1 (5 PTS),0,-80,1,0,10,3,,1611661329,201516,6,11,,1611661329,475000,1
48,05:30,[CHI] Quigley Turnover : Bad Pass (1 TO) Steal:Allemand (1 ST),114,162,1,0,1,5,1627700,1611661329,201516,6,11,,1611661329,480000,1
50,05:18,[IND] Mitchell Cutting Layup Shot: Missed,-46,21,2,0,98,2,,1611661325,1628909,6,11,,1611661325,500000,1
51,05:15,[IND] Achonwa Rebound (Off:1 Def:2),-46,21,1,0,0,4,,1611661325,203831,6,11,,1611661325,510000,1
52,05:15,[IND 8-11] Achonwa Tip Layup Shot: Made (4 PTS),0,-5,2,0,97,1,,1611661325,203831,8,11,,1611661325,520000,1
53,05:06,[CHI 14-8] Quigley 3pt Shot: Made (8 PTS) Assist: Dolson (1 AST),211,129,3,0,1,1,,1611661329,201516,8,14,203828,1611661329,530000,1
