evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:55,Jump Ball Stokes vs Jones (Zahui B gains possession),0,-80,0,0,0,10,1628280,1611661313,204329,0,0,204320,1611661313,60000,1
7,09:42,[NYL] Stokes 3pt Shot: Missed,175,160,3,0,1,2,,1611661313,204329,0,0,,1611661313,70000,1
8,09:40,[CON] Thomas Rebound (Off:0 Def:1),175,160,0,0,0,4,,1611661323,203826,0,0,,1611661313,80000,1
9,09:28,[CON] Bonner Driving Finger Roll Layup Shot: Missed,25,27,2,0,75,2,,1611661323,201886,0,0,,1611661323,90000,1
10,09:28,[NYL] Team Rebound,25,27,0,0,0,4,,1611661313,0,0,0,,1611661323,100000,1
11,09:28,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,0,0,,1611661313,110000,1
12,09:08,[NYL 2-0] Odom Driving Layup Shot: Made (2 PTS) Assist: Zahui B (1 AST),35,3,2,0,6,1,,1611661313,1630127,2,0,204320,1611661313,120000,1
14,08:46,[CON 2-2] Jones Hook Shot: Made (2 PTS) Assist: January (1 AST),-13,36,2,0,3,1,,1611661323,1628280,2,2,201896,1611661323,140000,1
16,08:35,[NYL] Kea Turnover : Out of Bounds - Bad Pass Turnover (1 TO),42,212,0,0,45,5,,1611661313,1629502,2,2,,1611661313,160000,1
17,08:34,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,2,2,,1611661323,170000,1
18,08:15,[CON] Jones Jump Shot: Missed,-139,-10,2,0,1,2,,1611661323,1628280,2,2,,1611661323,180000,1
19,08:13,[NYL] Odom Rebound (Off:0 Def:1),-139,-10,0,0,0,4,,1611661313,1630127,2,2,,1611661323,190000,1
20,07:52,[NYL] Team Turnover : Shot Clock Turnover,149,194,0,0,11,5,,1611661313,0,2,2,,1611661313,200000,1
53,07:52,InstantReplay Request Stands,0,-80,0,0,3,18,,0,0,2,2,,1611661323,205000,1
21,07:43,[CON] Thomas Turnover : Out of Bounds - Bad Pass Turnover (1 TO),-128,207,0,0,45,5,,1611661323,203826,2,2,,1611661323,210000,1
22,07:32,[CON] January Foul: Defense 3 Second (1 PF) (1 FTA),0,-80,0,0,17,6,,1611661323,201896,2,2,,1611661313,220000,1
23,07:32,[NYL 3-2] Clarendon Free Throw Technical (1 PTS),0,-80,1,0,16,3,,1611661313,203406,3,2,,1611661313,230000,1
24,07:23,[NYL] Kea Jump Shot: Missed,-98,147,2,0,1,2,,1611661313,1629502,3,2,,1611661313,240000,1
25,07:19,[CON] Bonner Rebound (Off:0 Def:1),-98,147,0,0,0,4,,1611661323,201886,3,2,,1611661313,250000,1
26,07:12,[CON 4-3] January Pullup Jump shot: Made (2 PTS) Assist: Bonner (1 AST),-171,15,2,0,79,1,,1611661323,201896,3,4,201886,1611661323,260000,1
28,06:48,[NYL] Zahui B Turnover : Lost Ball (1 TO) Steal:January (1 ST),-108,160,1,0,2,5,201896,1611661313,204320,3,4,,1611661313,280000,1
30,06:42,[CON] January Layup Shot: Missed,-37,15,2,0,5,2,,1611661323,201896,3,4,,1611661323,300000,1
31,06:40,[NYL] Zahui B Rebound (Off:0 Def:1),-37,15,0,0,0,4,,1611661313,204320,3,4,,1611661323,310000,1
32,06:32,[NYL] Clarendon Turnaround Jump Shot: Missed,7,50,2,0,47,2,,1611661313,203406,3,4,,1611661313,320000,1
33,06:30,[CON] Charles Rebound (Off:0 Def:1),7,50,0,0,0,4,,1611661323,1630097,3,4,,1611661313,330000,1
34,06:06,[CON] Thomas Hook Shot: Missed,-85,33,2,0,3,2,,1611661323,203826,3,4,,1611661323,340000,1
35,06:04,[NYL] Zahui B Rebound (Off:0 Def:2),-85,33,0,0,0,4,,1611661313,204320,3,4,,1611661323,350000,1
36,05:54,[NYL] Clarendon 3pt Shot: Missed,219,101,3,0,1,2,,1611661313,203406,3,4,,1611661313,360000,1
37,05:52,[CON] Bonner Rebound (Off:0 Def:2),219,101,0,0,0,4,,1611661323,201886,3,4,,1611661313,370000,1
38,05:45,[CON] Bonner 3pt Shot: Missed,3,272,3,0,1,2,,1611661323,201886,3,4,,1611661323,380000,1
39,05:43,[NYL] Stokes Rebound (Off:0 Def:1),3,272,0,0,0,4,,1611661313,204329,3,4,,1611661323,390000,1
40,05:33,[NYL] Kea Turnover : Bad Pass (2 TO) Steal:Thomas (1 ST),5,171,1,0,1,5,203826,1611661313,1629502,3,4,,1611661313,400000,1
42,05:28,[CON 6-3] Thomas Layup Shot: Made (2 PTS),-33,13,2,1,5,1,,1611661323,203826,3,6,,1611661323,420000,1
43,05:04,[NYL] Zahui B 3pt Shot: Missed,187,174,3,0,1,2,,1611661313,204320,3,6,,1611661313,430000,1
44,05:02,[CON] January Rebound (Off:0 Def:1),187,174,0,0,0,4,,1611661323,201896,3,6,,1611661313,440000,1
45,05:01,[CON] Thomas Foul: Offensive Charge (1 PF),64,242,0,0,26,6,1629502,1611661323,203826,3,6,,1611661323,450000,1
47,05:01,[CON] Thomas Turnover : Offensive Foul Turnover (2 TO),64,242,0,0,37,5,,1611661323,203826,3,6,,1611661323,470000,1
48,05:01,[NYL] Kea Substitution replaced by Nurse,0,-80,0,0,0,8,,1611661313,1629502,3,6,1628915,1611661313,480000,1
50,04:43,[CON] Jones Foul: Personal (1 PF),-115,83,0,0,1,6,1628915,1611661323,1628280,3,6,,1611661313,500000,1
52,04:43,Timeout Officials,0,-80,0,0,4,9,,0,0,3,6,,1611661313,520000,1
54,04:33,[NYL 6-6] Nurse 3pt Shot: Made (3 PTS) Assist: Clarendon (1 AST),-187,152,3,0,1,1,,1611661313,1628915,6,6,203406,1611661313,530000,1
56,04:15,[CON 8-6] January Jump Shot: Made (4 PTS),-39,175,2,0,1,1,,1611661323,201896,6,8,,1611661323,550000,1
57,04:02,[NYL] Clarendon Turnover : Bad Pass (1 TO) Steal:January (2 ST),-98,199,1,0,1,5,201896,1611661313,203406,6,8,,1611661313,560000,1
