evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:56,Jump Ball Harrison vs Williams (Sabally gains possession),0,-80,0,0,0,10,204322,1611661321,204330,0,0,1630149,1611661321,60000,1
7,09:46,[DAL] Ogunbowale 3pt Shot: Missed,-9,257,3,0,79,2,,1611661321,1629481,0,0,,1611661321,70000,1
8,09:42,[ATL] Billings Rebound (Off:0 Def:1),-9,257,0,0,0,4,,1611661330,1628881,0,0,,1611661321,80000,1
9,09:32,[ATL] Laney Turnover : Out of Bounds - Bad Pass Turnover (1 TO),118,-29,0,0,45,5,,1611661330,204335,0,0,,1611661330,90000,1
10,09:17,[DAL 3-0] Thornton 3pt Shot: Made (3 PTS) Assist: Ogunbowale (1 AST),125,210,3,0,1,1,,1611661321,203866,3,0,1629481,1611661321,100000,1
12,09:01,[ATL 3-3] Stricklen 3pt Shot: Made (3 PTS) Assist: Billings (1 AST),-86,244,3,0,1,1,,1611661330,203015,3,3,1628881,1611661330,120000,1
14,08:48,[DAL 5-3] Gray Running Pull-Up Jump Shot: Made (2 PTS),3,187,2,0,103,1,,1611661321,1628277,5,3,,1611661321,140000,1
15,08:35,[ATL] Billings Turnaround Hook Shot: Missed,-31,41,2,0,58,2,,1611661330,1628881,5,3,,1611661330,150000,1
16,08:32,[DAL] Thornton Rebound (Off:0 Def:1),-31,41,0,0,0,4,,1611661321,203866,5,3,,1611661330,160000,1
17,08:29,[DAL] Sabally Turnover : Out of Bounds Lost Ball Turnover (1 TO),80,-11,0,0,40,5,,1611661321,1630149,5,3,,1611661321,170000,1
18,08:20,[DAL] Gray Foul: Personal (1 PF),-17,240,0,0,1,6,204335,1611661321,1628277,5,3,,1611661330,180000,1
20,08:10,[ATL] Carter Pullup Jump shot: Missed,71,154,2,0,79,2,,1611661330,1630150,5,3,,1611661330,200000,1
21,08:07,[DAL] Gray Rebound (Off:0 Def:1),71,154,0,0,0,4,,1611661321,1628277,5,3,,1611661330,210000,1
22,08:00,[DAL] Thornton Turnover : Out of Bounds - Bad Pass Turnover (1 TO),-13,43,0,0,45,5,,1611661321,203866,5,3,,1611661321,220000,1
23,07:45,[ATL] Carter Turnover : Step Out of Bounds Turnover (1 TO),-52,-32,0,0,39,5,,1611661330,1630150,5,3,,1611661330,230000,1
24,07:31,[DAL] Gray Turnover : Out of Bounds Lost Ball Turnover (1 TO),-63,-11,0,0,40,5,,1611661321,1628277,5,3,,1611661321,240000,1
