evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:56,Jump Ball Sabally vs Hines-Allen (Mabrey gains possession),0,-80,0,0,0,10,1628899,1611661321,1630149,0,0,1629497,1611661321,60000,1
7,09:33,[DAL] Team Turnover : Shot Clock Turnover,153,234,0,0,11,5,,1611661321,0,0,0,,1611661321,70000,1
8,09:21,[WAS] Meesseman Floating Jump shot: Missed,-3,80,2,0,78,2,,1611661322,203416,0,0,,1611661322,80000,1
9,09:19,[DAL] Samuelson Rebound (Off:0 Def:1),-3,80,0,0,0,4,,1611661321,1629478,0,0,,1611661322,90000,1
10,08:58,[DAL 2-0] Gray Pullup Jump shot: Made (2 PTS) Assist: Sabally (1 AST),-142,76,2,0,79,1,,1611661321,1628277,0,2,1630149,1611661321,100000,1
12,08:39,[WAS] Hines-Allen Turnover : Lost Ball (1 TO) Steal:Sabally (1 ST),-73,136,1,0,2,5,1630149,1611661322,1628899,0,2,,1611661322,120000,1
14,08:20,[DAL 5-0] Samuelson 3pt Shot: Made (3 PTS) Assist: Sabally (2 AST),231,38,3,0,1,1,,1611661321,1629478,0,5,1630149,1611661321,140000,1
16,08:01,[WAS 2-5] Meesseman Jump Shot: Made (2 PTS) Assist: Mitchell (1 AST),-168,29,2,0,1,1,,1611661322,203416,2,5,201507,1611661322,160000,1
18,07:38,[DAL 8-2] Samuelson 3pt Shot: Made (6 PTS) Assist: Ogunbowale (1 AST),213,118,3,0,1,1,,1611661321,1629478,2,8,1629481,1611661321,180000,1
20,07:37,[WAS] Team Timeout : Regular,0,-80,0,0,1,9,,1611661322,1611661322,2,8,,1611661322,200000,1
21,07:23,[WAS] Atkins Pullup Jump shot: Missed,-69,142,2,0,79,2,,1611661322,1628878,2,8,,1611661322,210000,1
22,07:20,[DAL] Mabrey Rebound (Off:0 Def:1),-69,142,0,0,0,4,,1611661321,1629497,2,8,,1611661322,220000,1
23,07:14,[DAL] Sabally Jump Shot: Missed,23,46,2,0,1,2,1628899,1611661321,1630149,2,8,,1611661321,230000,1
25,07:06,[WAS] Hines-Allen Rebound (Off:0 Def:1),23,46,0,0,0,4,,1611661322,1628899,2,8,,1611661321,250000,1
26,07:05,[WAS 4-8] Mitchell Jump Shot: Made (2 PTS) Assist: Hines-Allen (1 AST),-106,31,2,1,1,1,,1611661322,201507,4,8,1628899,1611661322,260000,1
28,06:53,[DAL] Sabally 3pt Shot: Missed,210,140,3,0,1,2,,1611661321,1630149,4,8,,1611661321,280000,1
29,06:50,[WAS] Leslie Rebound (Off:0 Def:1),210,140,0,0,0,4,,1611661322,1629506,4,8,,1611661321,290000,1
30,06:44,[WAS 6-8] Mitchell Pullup Jump shot: Made (4 PTS),-11,163,2,0,79,1,,1611661322,201507,6,8,,1611661322,300000,1
31,06:30,[DAL] Samuelson 3pt Shot: Missed,31,245,3,0,1,2,,1611661321,1629478,6,8,,1611661321,310000,1
32,06:27,[WAS] Mitchell Rebound (Off:0 Def:1),31,245,0,0,0,4,,1611661322,201507,6,8,,1611661321,320000,1
33,06:17,[WAS] Leslie Turnover : Bad Pass (1 TO) Steal:Samuelson (1 ST),75,69,1,0,1,5,1629478,1611661322,1629506,6,8,,1611661322,330000,1
35,06:13,[DAL] Gray Jump Shot: Missed,12,182,2,0,1,2,,1611661321,1628277,6,8,,1611661321,350000,1
36,06:09,[WAS] Meesseman Rebound (Off:0 Def:1),12,182,0,0,0,4,,1611661322,203416,6,8,,1611661321,360000,1
37,05:56,[WAS] Hines-Allen Turnover : Out of Bounds - Bad Pass Turnover (2 TO),110,187,0,0,45,5,,1611661322,1628899,6,8,,1611661322,370000,1
38,05:45,[DAL] Ogunbowale Driving Floating Jump Shot: Missed,-44,67,2,0,101,2,,1611661321,1629481,6,8,,1611661321,380000,1
39,05:42,[WAS] Hines-Allen Rebound (Off:0 Def:2),-44,67,0,0,0,4,,1611661322,1628899,6,8,,1611661321,390000,1
40,05:25,[WAS] Mitchell 3pt Shot: Missed,170,176,3,0,1,2,,1611661322,201507,6,8,,1611661322,400000,1
41,05:18,[WAS] Hines-Allen Rebound (Off:1 Def:2),170,176,1,0,0,4,,1611661322,1628899,6,8,,1611661322,410000,1
42,05:18,[WAS 8-8] Hines-Allen Putback Layup Shot: Made (2 PTS),0,-5,2,0,72,1,,1611661322,1628899,8,8,,1611661322,420000,1
43,05:08,[DAL] Mabrey 3pt Shot: Missed,7,252,3,0,80,2,,1611661321,1629497,8,8,,1611661321,430000,1
44,05:07,[DAL] Team Rebound,7,252,1,0,0,4,,1611661321,0,8,8,,1611661321,440000,1
45,05:07,[WAS] Mitchell Foul: Loose Ball (1 PF),31,11,0,0,3,6,1630149,1611661322,201507,8,8,,1611661321,450000,1
48,05:07,[WAS] Hines-Allen Substitution replaced by Hawkins,0,-80,0,0,0,8,,1611661322,1628899,8,8,203403,1611661321,480000,1
50,04:55,[DAL] Sabally Turnaround Fadeaway Bank Jump Shot: Missed,-49,51,2,0,105,2,,1611661321,1630149,8,8,,1611661321,500000,1
51,04:54,[WAS] Hawkins Rebound (Off:0 Def:1),-49,51,0,0,0,4,,1611661322,203403,8,8,,1611661321,510000,1
52,04:45,[WAS] Hawkins Jump Shot: Missed,-8,204,2,0,1,2,,1611661322,203403,8,8,,1611661322,520000,1
53,04:42,[DAL] Mabrey Rebound (Off:0 Def:2),-8,204,0,0,0,4,,1611661321,1629497,8,8,,1611661322,530000,1
54,04:28,[DAL 10-8] Gray Driving Floating Bank Jump Shot: Made (4 PTS) Assist: Sabally (3 AST),-35,-2,2,0,102,1,,1611661321,1628277,8,10,1630149,1611661321,540000,1
56,04:24,[WAS] Meesseman Turnover : Bad Pass (1 TO) Steal:Samuelson (2 ST),97,657,1,0,1,5,1629478,1611661322,203416,8,10,,1611661322,560000,1
58,04:20,[DAL 12-8] Ogunbowale Layup Shot: Made (2 PTS) Assist: Samuelson (1 AST),50,24,2,0,5,1,,1611661321,1629481,8,12,1629478,1611661321,580000,1
60,03:58,[DAL] Samuelson Foul: Shooting (1 PF) (2 FTA),-37,29,0,0,2,6,203416,1611661321,1629478,8,12,,1611661322,600000,1
62,03:58,[WAS 9-12] Meesseman Free Throw 1 of 2 (3 PTS),0,-80,1,0,11,3,,1611661322,203416,9,12,,1611661322,620000,1
63,03:58,[DAL] Sabally Substitution replaced by Alarie,0,-80,0,0,0,8,,1611661321,1630149,9,12,1630093,1611661322,630000,1
64,03:58,[DAL] Mabrey Substitution replaced by Harris,0,-80,0,0,0,8,,1611661321,1629497,9,12,1630112,1611661322,640000,1
67,03:58,[WAS 10-12] Meesseman Free Throw 2 of 2 (4 PTS),0,-80,1,0,12,3,,1611661322,203416,10,12,,1611661322,670000,1
68,03:47,[DAL 15-10] Ogunbowale 3pt Shot: Made (5 PTS),123,224,3,0,80,1,,1611661321,1629481,10,15,,1611661321,680000,1
69,03:23,[WAS] Meesseman Turnaround Fadeaway shot: Missed,-43,96,2,0,86,2,,1611661322,203416,10,15,,1611661322,690000,1
70,03:20,[DAL] Harris Rebound (Off:0 Def:1),-43,96,0,0,0,4,,1611661321,1630112,10,15,,1611661322,700000,1
71,03:01,[DAL] Alarie Layup Shot: Missed,47,4,2,0,5,2,,1611661321,1630093,10,15,,1611661321,710000,1
72,02:59,[WAS] Meesseman Rebound (Off:0 Def:2),47,4,0,0,0,4,,1611661322,203416,10,15,,1611661321,720000,1
73,02:57,[WAS] Atkins 3pt Shot: Missed,-213,145,3,0,1,2,,1611661322,1628878,10,15,,1611661322,730000,1
74,02:57,[WAS] Team Rebound,-213,145,1,0,0,4,,1611661322,0,10,15,,1611661322,740000,1
75,02:55,[DAL] Gray Foul: Personal (1 PF),-37,29,0,0,1,6,203403,1611661321,1628277,10,15,,1611661322,750000,1
77,02:55,[DAL] Samuelson Substitution replaced by Thornton,0,-80,0,0,0,8,,1611661321,1629478,10,15,203866,1611661322,770000,1
79,02:40,[WAS] Atkins Turnover : Bad Pass (1 TO) Steal:Gray (1 ST),-22,140,1,0,1,5,1628277,1611661322,1628878,10,15,,1611661322,790000,1
81,02:32,[DAL] Thornton Turnover : Traveling (1 TO),210,128,0,0,4,5,,1611661321,203866,10,15,,1611661321,810000,1
82,02:18,[WAS 13-15] Leslie 3pt Shot: Made (3 PTS) Assist: Meesseman (1 AST),-1,244,3,0,1,1,,1611661322,1629506,13,15,203416,1611661322,820000,1
84,01:56,[DAL] Alarie Hook Shot: Missed,3,46,2,0,3,2,,1611661321,1630093,13,15,,1611661321,840000,1
85,01:53,[WAS] Leslie Rebound (Off:0 Def:2),3,46,0,0,0,4,,1611661322,1629506,13,15,,1611661321,850000,1
86,01:36,[WAS] Hawkins Layup Shot: Missed,52,18,2,0,5,2,,1611661322,203403,13,15,,1611661322,860000,1
87,01:34,[DAL] Alarie Rebound (Off:0 Def:1),52,18,0,0,0,4,,1611661321,1630093,13,15,,1611661322,870000,1
88,01:30,[WAS] Atkins Foul: Shooting (1 PF) (2 FTA),37,14,0,0,2,6,1629481,1611661322,1628878,13,15,,1611661321,880000,1
90,01:30,[DAL 16-13] Ogunbowale Free Throw 1 of 2 (6 PTS),0,-80,1,0,11,3,,1611661321,1629481,13,16,,1611661321,900000,1
91,01:30,[WAS] Atkins Substitution replaced by Gemelos,0,-80,0,0,0,8,,1611661322,1628878,13,16,203043,1611661321,910000,1
92,01:30,[DAL] Gray Substitution replaced by Mabrey,0,-80,0,0,0,8,,1611661321,1628277,13,16,1629497,1611661321,920000,1
93,01:30,[DAL] Alarie Substitution replaced by Ndour,0,-80,0,0,0,8,,1611661321,1630093,13,16,203838,1611661321,930000,1
97,01:30,[DAL 17-13] Ogunbowale Free Throw 2 of 2 (7 PTS),0,-80,1,0,12,3,,1611661321,1629481,13,17,,1611661321,970000,1
