evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:56,Jump Ball Zahui B vs Hines-Allen (Kea gains possession),0,-80,0,0,0,10,1628899,1611661313,204320,0,0,1629502,1611661313,60000,1
7,09:44,[NYL] Kea Driving Layup Shot: Missed,-28,15,2,0,6,2,,1611661313,1629502,0,0,,1611661313,70000,1
8,09:41,[WAS] Leslie Rebound (Off:0 Def:1),-28,15,0,0,0,4,,1611661322,1629506,0,0,,1611661313,80000,1
9,09:26,[WAS] Meesseman Layup Shot: Missed,27,17,2,0,5,2,,1611661322,203416,0,0,,1611661322,90000,1
10,09:23,[NYL] Stokes Rebound (Off:0 Def:1),27,17,0,0,0,4,,1611661313,204329,0,0,,1611661322,100000,1
11,09:07,[NYL] Zahui B 3pt Shot: Missed,8,230,3,0,1,2,,1611661313,204320,0,0,,1611661313,110000,1
12,09:03,[WAS] Hines-Allen Rebound (Off:0 Def:1),8,230,0,0,0,4,,1611661322,1628899,0,0,,1611661313,120000,1
13,08:43,[WAS 3-0] Hines-Allen 3pt Shot: Made (3 PTS) Assist: Meesseman (1 AST),-18,260,3,0,1,1,,1611661322,1628899,0,3,203416,1611661322,130000,1
15,08:32,[NYL] Stokes 3pt Shot: Missed,101,230,3,0,1,2,,1611661313,204329,0,3,,1611661313,150000,1
16,08:31,[WAS] Leslie Rebound (Off:0 Def:2),101,230,0,0,0,4,,1611661322,1629506,0,3,,1611661313,160000,1
17,08:19,[WAS] Leslie 3pt Shot: Missed,172,171,3,0,1,2,,1611661322,1629506,0,3,,1611661322,170000,1
18,08:16,[NYL] Kea Rebound (Off:0 Def:1),172,171,0,0,0,4,,1611661313,1629502,0,3,,1611661322,180000,1
20,07:58,[NYL] Nurse Turnover : Lost Ball (1 TO) Steal:Hines-Allen (1 ST),-3,57,1,0,2,5,1628899,1611661313,1628915,0,3,,1611661313,200000,1
22,07:58,[NYL] Jones Foul: Shooting (1 PF) (2 FTA),30,24,0,0,2,6,1628899,1611661313,1630119,0,3,,1611661322,220000,1
24,07:58,[WAS 4-0] Hines-Allen Free Throw 1 of 2 (4 PTS),0,-80,1,0,11,3,,1611661322,1628899,0,4,,1611661322,240000,1
25,07:58,[WAS 5-0] Hines-Allen Free Throw 2 of 2 (5 PTS),0,-80,1,0,12,3,,1611661322,1628899,0,5,,1611661322,250000,1
26,07:40,[NYL] Zahui B Turnover : Traveling (1 TO),1,43,0,0,4,5,,1611661313,204320,0,5,,1611661313,260000,1
27,07:40,Stoppage: Blood Rule,0,-80,0,0,1,20,,0,0,0,5,,1611661322,270000,1
28,07:29,[WAS 7-0] Atkins Jump Shot: Made (2 PTS) Assist: Hines-Allen (1 AST),11,209,2,0,1,1,,1611661322,1628878,0,7,1628899,1611661322,280000,1
30,07:14,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,0,7,,1611661313,300000,1
31,07:10,[NYL] Nurse Turnover : Out of Bounds - Bad Pass Turnover (2 TO),3,134,0,0,45,5,,1611661313,1628915,0,7,,1611661313,310000,1
32,06:49,[WAS] Hines-Allen Driving Hook Shot: Missed,19,61,2,0,57,2,,1611661322,1628899,0,7,,1611661322,320000,1
33,06:46,[NYL] Stokes Rebound (Off:0 Def:2),19,61,0,0,0,4,,1611661313,204329,0,7,,1611661322,330000,1
34,06:38,[NYL] Stokes Turnover : Bad Pass (1 TO) Steal:Hines-Allen (2 ST),-160,130,1,0,1,5,1628899,1611661313,204329,0,7,,1611661313,340000,1
