evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:54,Jump Ball Stokes vs Turner (Clarendon gains possession),0,-80,0,0,0,10,1629488,1611661313,204329,0,0,203406,1611661313,60000,1
7,09:42,[NYL] Kea Driving Layup Shot: Missed,-62,48,2,0,6,2,,1611661313,1629502,0,0,,1611661313,70000,1
8,09:39,[NYL] Kea Rebound (Off:1 Def:0),-62,48,1,0,0,4,,1611661313,1629502,0,0,,1611661313,80000,1
9,09:39,[NYL] Kea Turnover : Lost Ball (1 TO) Steal:Taurasi (1 ST),-14,107,1,0,2,5,100940,1611661313,1629502,0,0,,1611661313,90000,1
11,09:34,[PHO 3-0] Walker-Kimbrough 3pt Shot: Made (3 PTS) Assist: Taurasi (1 AST),-91,228,3,1,79,1,,1611661317,1628278,3,0,100940,1611661317,110000,1
13,09:15,[NYL] Odom Driving Floating Jump Shot: Missed,-45,105,2,0,101,2,100940,1611661313,1630127,3,0,,1611661313,130000,1
15,09:10,[PHO] Turner Rebound (Off:0 Def:1),-45,105,0,0,0,4,,1611661317,1629488,3,0,,1611661313,150000,1
16,09:08,[PHO 6-0] Taurasi 3pt Shot: Made (3 PTS),-138,208,3,1,79,1,,1611661317,100940,6,0,,1611661317,160000,1
17,08:47,[NYL] Kea Driving Layup Shot: Missed,-71,67,2,0,6,2,1628278,1611661313,1629502,6,0,,1611661313,170000,1
19,08:44,[NYL] Kea Rebound (Off:2 Def:0),-71,67,1,0,0,4,,1611661313,1629502,6,0,,1611661313,190000,1
20,08:42,[NYL 3-6] Zahui B 3pt Shot: Made (3 PTS) Assist: Kea (1 AST),-4,250,3,0,79,1,,1611661313,204320,6,3,1629502,1611661313,200000,1
22,08:38,[PHO] Diggins-Smith 3pt Shot: Missed,-221,79,3,1,79,2,,1611661317,203400,6,3,,1611661317,220000,1
23,08:38,[NYL] Clarendon Rebound (Off:0 Def:1),-221,79,0,0,0,4,,1611661313,203406,6,3,,1611661317,230000,1
24,08:27,[NYL] Zahui B Turnaround Jump Shot: Missed,-63,43,2,0,47,2,,1611661313,204320,6,3,,1611661313,240000,1
25,08:20,[PHO] Vaughn Rebound (Off:0 Def:1),-63,43,0,0,0,4,,1611661317,201913,6,3,,1611661313,250000,1
26,08:20,[NYL] Kea Foul: Shooting (1 PF) (2 FTA),57,11,0,0,2,6,203400,1611661313,1629502,6,3,,1611661317,260000,1
28,08:20,[PHO 7-3] Diggins-Smith Free Throw 1 of 2 (1 PTS),0,-80,1,0,11,3,,1611661317,203400,7,3,,1611661317,280000,1
29,08:20,[PHO 8-3] Diggins-Smith Free Throw 2 of 2 (2 PTS),0,-80,1,0,12,3,,1611661317,203400,8,3,,1611661317,290000,1
30,08:02,[NYL] Stokes 3pt Shot: Missed,221,67,3,0,79,2,,1611661313,204329,8,3,,1611661313,300000,1
31,08:00,[NYL] Odom Rebound (Off:1 Def:0),221,67,1,0,0,4,,1611661313,1630127,8,3,,1611661313,310000,1
32,07:54,[NYL] Stokes 3pt Shot: Missed,211,135,3,0,79,2,,1611661313,204329,8,3,,1611661313,320000,1
33,07:50,[PHO] Turner Rebound (Off:0 Def:2),211,135,0,0,0,4,,1611661317,1629488,8,3,,1611661313,330000,1
34,07:42,[PHO] Turner Driving Layup Shot: Missed,11,33,2,0,6,2,204320,1611661317,1629488,8,3,,1611661317,340000,1
36,07:31,[NYL] Odom Rebound (Off:1 Def:1),11,33,0,0,0,4,,1611661313,1630127,8,3,,1611661317,360000,1
37,07:27,[NYL] Kea 3pt Shot: Missed,-185,162,3,0,79,2,,1611661313,1629502,8,3,,1611661313,370000,1
38,07:17,[PHO] Diggins-Smith Rebound (Off:0 Def:1),-185,162,0,0,0,4,,1611661317,203400,8,3,,1611661313,380000,1
39,07:15,[PHO 10-3] Diggins-Smith Driving Layup Shot: Made (4 PTS),62,24,2,0,6,1,,1611661317,203400,10,3,,1611661317,390000,1
40,06:57,[NYL] Kea Driving Layup Shot: Missed,52,33,2,0,6,2,1628278,1611661313,1629502,10,3,,1611661313,400000,1
42,06:51,[PHO] Vaughn Rebound (Off:0 Def:2),52,33,0,0,0,4,,1611661317,201913,10,3,,1611661313,420000,1
43,06:50,[PHO 12-3] Diggins-Smith Driving Layup Shot: Made (6 PTS),39,48,2,1,6,1,,1611661317,203400,12,3,,1611661317,430000,1
44,06:48,[NYL] Team Timeout : Regular,0,-80,0,0,1,9,,1611661313,1611661313,12,3,,1611661313,440000,1
45,06:48,[NYL] Zahui B Substitution replaced by Holmes,0,-80,0,0,0,8,,1611661313,204320,12,3,1630115,1611661313,450000,1
47,06:35,[NYL] Clarendon Turnover : Lost Ball (1 TO) Steal:Taurasi (2 ST),-23,233,1,0,2,5,100940,1611661313,203406,12,3,,1611661313,470000,1
49,06:30,[PHO] Taurasi Turnover : Bad Pass (1 TO) Steal:Clarendon (1 ST),23,177,1,0,1,5,203406,1611661317,100940,12,3,,1611661317,490000,1
51,06:25,[NYL 5-12] Clarendon Driving Layup Shot: Made (2 PTS),14,19,2,1,6,1,,1611661313,203406,12,5,,1611661313,510000,1
52,06:05,[PHO] Vaughn Jump Shot: Missed,-64,135,2,0,1,2,,1611661317,201913,12,5,,1611661317,520000,1
53,06:02,[NYL] Kea Rebound (Off:2 Def:1),-64,135,0,0,0,4,,1611661313,1629502,12,5,,1611661317,530000,1
