evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:56,Jump Ball Stevens vs Stokes (Vandersloot gains possession),0,-80,0,0,0,10,204329,1611661329,1628922,0,0,202664,1611661329,60000,1
7,09:47,[CHI] Stevens 3pt Shot: Missed,119,227,3,0,1,2,,1611661329,1628922,0,0,,1611661329,70000,1
8,09:42,[NYL] Nurse Rebound (Off:0 Def:1),119,227,0,0,0,4,,1611661313,1628915,0,0,,1611661329,80000,1
9,09:35,[NYL] Clarendon Turnover : Lost Ball (1 TO) Steal:Vandersloot (1 ST),-10,241,1,0,2,5,202664,1611661313,203406,0,0,,1611661313,90000,1
11,09:31,[CHI] Dolson Turnover : Bad Pass (1 TO) Steal:Odom (1 ST),-50,542,1,0,1,5,1630127,1611661329,203828,0,0,,1611661329,110000,1
13,09:20,[NYL] Odom Jump Shot: Missed,-103,96,2,0,1,2,,1611661313,1630127,0,0,,1611661313,130000,1
14,09:16,[NYL] Stokes Rebound (Off:1 Def:0),-103,96,1,0,0,4,,1611661313,204329,0,0,,1611661313,140000,1
15,09:15,[NYL] Clarendon 3pt Shot: Missed,-187,151,3,0,1,2,,1611661313,203406,0,0,,1611661313,150000,1
16,09:15,[CHI] Quigley Rebound (Off:0 Def:1),-187,151,0,0,0,4,,1611661329,201516,0,0,,1611661313,160000,1
17,09:09,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,0,0,,1611661329,170000,1
18,09:09,[NYL] Clarendon Substitution replaced by Jones,0,-80,0,0,0,8,,1611661313,203406,0,0,1630119,1611661329,180000,1
20,08:58,[CHI] Quigley Jump Shot: Missed,-108,152,2,0,1,2,,1611661329,201516,0,0,,1611661329,200000,1
21,08:54,[NYL] Stokes Rebound (Off:1 Def:1),-108,152,0,0,0,4,,1611661313,204329,0,0,,1611661329,210000,1
22,08:50,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,0,0,,1611661313,220000,1
23,08:41,[NYL] Jones Jump Shot: Missed,-33,10,2,0,1,2,,1611661313,1630119,0,0,,1611661313,230000,1
24,08:34,[NYL] Odom Rebound (Off:1 Def:0),-33,10,1,0,0,4,,1611661313,1630127,0,0,,1611661313,240000,1
25,08:34,[NYL] Odom Putback Layup Shot: Missed,0,-5,2,0,72,2,,1611661313,1630127,0,0,,1611661313,250000,1
26,08:32,[NYL] Stokes Rebound (Off:2 Def:1),0,-5,1,0,0,4,,1611661313,204329,0,0,,1611661313,260000,1
27,08:32,[NYL 2-0] Stokes Putback Layup Shot: Made (2 PTS),0,-5,2,0,72,1,,1611661313,204329,2,0,,1611661313,270000,1
28,08:20,[CHI 2-2] Quigley Cutting Layup Shot: Made (2 PTS) Assist: Dolson (1 AST),-13,21,2,0,98,1,,1611661329,201516,2,2,203828,1611661329,280000,1
30,08:05,[NYL] Stokes 3pt Shot: Missed,-119,219,3,0,1,2,,1611661313,204329,2,2,,1611661313,300000,1
31,08:01,[CHI] Dolson Rebound (Off:0 Def:1),-119,219,0,0,0,4,,1611661329,203828,2,2,,1611661313,310000,1
32,07:47,[CHI] Dolson 3pt Shot: Missed,47,252,3,0,1,2,,1611661329,203828,2,2,,1611661329,320000,1
33,07:46,[NYL] Team Rebound,47,252,0,0,0,4,,1611661313,0,2,2,,1611661329,330000,1
34,07:32,[NYL 5-2] Jones 3pt Shot: Made (3 PTS) Assist: Odom (1 AST),-109,220,3,0,1,1,,1611661313,1630119,5,2,1630127,1611661313,340000,1
35,07:23,[CHI] Copper Jump Shot: Missed,85,82,2,0,1,2,,1611661329,1627674,5,2,,1611661329,350000,1
36,07:17,[NYL] Nurse Rebound (Off:0 Def:2),85,82,0,0,0,4,,1611661313,1628915,5,2,,1611661329,360000,1
37,07:14,[NYL] Odom Jump Shot: Missed,-35,137,2,0,1,2,203828,1611661313,1630127,5,2,,1611661313,370000,1
39,07:09,[CHI] Dolson Rebound (Off:0 Def:2),-35,137,0,0,0,4,,1611661329,203828,5,2,,1611661313,390000,1
40,07:07,[CHI 4-5] Copper Layup Shot: Made (2 PTS) Assist: Quigley (1 AST),19,17,2,1,5,1,,1611661329,1627674,5,4,201516,1611661329,400000,1
42,06:59,[NYL] Jones Foul: Offensive Charge (1 PF),128,256,0,0,26,6,201516,1611661313,1630119,5,4,,1611661313,420000,1
45,06:59,[NYL] Jones Turnover : Offensive Foul Turnover (1 TO),128,256,0,0,37,5,,1611661313,1630119,5,4,,1611661313,440000,1
46,06:45,[CHI] Dolson Turnover : Double Dribble (2 TO),0,74,0,0,6,5,,1611661329,203828,5,4,,1611661329,450000,1
47,06:42,[NYL] Nurse Jump Shot: Missed,50,87,2,0,1,2,,1611661313,1628915,5,4,,1611661313,460000,1
48,06:38,[CHI] Copper Rebound (Off:0 Def:1),50,87,0,0,0,4,,1611661329,1627674,5,4,,1611661313,470000,1
49,06:32,[CHI 6-5] Copper Pullup Jump shot: Made (4 PTS),69,133,2,0,79,1,,1611661329,1627674,5,6,,1611661329,480000,1
50,06:22,[NYL] Nurse Layup Shot: Missed,-55,11,2,0,5,2,203828,1611661313,1628915,5,6,,1611661313,490000,1
52,06:18,[NYL] Nurse Rebound (Off:1 Def:2),-55,11,1,0,0,4,,1611661313,1628915,5,6,,1611661313,510000,1
53,06:15,[NYL] Stokes 3pt Shot: Missed,-180,160,3,0,1,2,,1611661313,204329,5,6,,1611661313,520000,1
54,06:15,[NYL] Jones Rebound (Off:1 Def:0),-180,160,1,0,0,4,,1611661313,1630119,5,6,,1611661313,530000,1
79,06:15,[NYL] Jones Putback Layup Shot: Missed,24,12,2,0,72,2,1628922,1611661313,1630119,5,6,,1611661313,535000,1
81,06:15,[NYL] Team Rebound,24,12,1,0,0,4,,1611661313,0,5,6,,1611661313,538750,1
55,06:15,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,5,6,,1611661313,540000,1
56,06:09,[CHI] Dolson Foul: Shooting (1 PF) (2 FTA),51,63,0,0,2,6,1630119,1611661329,203828,5,6,,1611661313,550000,1
58,06:09,[NYL 6-6] Jones Free Throw 1 of 2 (4 PTS),0,-80,1,0,11,3,,1611661313,1630119,6,6,,1611661313,570000,1
59,06:09,[NYL 7-6] Jones Free Throw 2 of 2 (5 PTS),0,-80,1,0,12,3,,1611661313,1630119,7,6,,1611661313,580000,1
60,05:55,[CHI] Dolson Layup Shot: Missed,41,35,2,0,5,2,204329,1611661329,203828,7,6,,1611661329,590000,1
62,05:42,[NYL] Jones Rebound (Off:1 Def:1),41,35,0,0,0,4,,1611661313,1630119,7,6,,1611661329,610000,1
63,05:42,[NYL 9-6] Stokes Layup Shot: Made (4 PTS) Assist: Jones (1 AST),15,11,2,1,5,1,,1611661313,204329,9,6,1630119,1611661313,620000,1
65,05:35,[CHI] Quigley 3pt Shot: Missed,180,191,3,0,1,2,,1611661329,201516,9,6,,1611661329,640000,1
66,05:35,[NYL] Nurse Rebound (Off:1 Def:3),180,191,0,0,0,4,,1611661313,1628915,9,6,,1611661329,650000,1
67,05:35,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,9,6,,1611661313,660000,1
68,05:35,[CHI] Dolson Substitution replaced by Hebard,0,-80,0,0,0,8,,1611661329,203828,9,6,1630113,1611661313,670000,1
70,05:25,[NYL 11-6] Stokes Cutting Layup Shot: Made (6 PTS) Assist: Jones (2 AST),-21,-1,2,0,98,1,,1611661313,204329,11,6,1630119,1611661313,690000,1
72,05:10,[CHI 9-11] Stevens 3pt Shot: Made (3 PTS) Assist: Vandersloot (1 AST),-230,7,3,0,1,1,,1611661329,1628922,11,9,202664,1611661329,710000,1
74,04:58,[NYL] Nurse Layup Shot: Missed,-41,20,2,0,5,2,,1611661313,1628915,11,9,,1611661313,730000,1
75,04:56,[CHI] Quigley Rebound (Off:0 Def:2),-41,20,0,0,0,4,,1611661329,201516,11,9,,1611661313,740000,1
76,04:53,[NYL] Zahui B Foul: Shooting (1 PF) (2 FTA),46,48,0,0,2,6,201516,1611661313,204320,11,9,,1611661329,750000,1
78,04:53,Timeout Officials,0,-80,0,0,4,9,,0,0,11,9,,1611661329,770000,1
82,04:53,[NYL] Jones Substitution replaced by Clarendon,0,-80,0,0,0,8,,1611661313,1630119,11,9,203406,1611661329,780000,1
84,04:53,[CHI 10-11] Quigley Free Throw 1 of 2 (3 PTS),0,-80,1,0,11,3,,1611661329,201516,11,10,,1611661329,800000,1
85,04:53,[CHI] Copper Substitution replaced by DeShields,0,-80,0,0,0,8,,1611661329,1627674,11,10,1628890,1611661329,810000,1
87,04:53,[CHI 11-11] Quigley Free Throw 2 of 2 (4 PTS),0,-80,1,0,12,3,,1611661329,201516,11,11,,1611661329,830000,1
88,04:45,[NYL] Odom 3pt Shot: Missed,-225,47,3,0,1,2,,1611661313,1630127,11,11,,1611661313,840000,1
89,04:41,[NYL] Stokes Rebound (Off:3 Def:1),-225,47,1,0,0,4,,1611661313,204329,11,11,,1611661313,850000,1
90,04:36,[CHI] Stevens Foul: Shooting (1 PF) (3 FTA),-138,207,0,0,2,6,204320,1611661329,1628922,11,11,,1611661313,860000,1
92,04:36,[NYL 12-11] Zahui B Free Throw 1 of 3 (1 PTS),0,-80,1,0,13,3,,1611661313,204320,12,11,,1611661313,880000,1
93,04:36,[NYL 13-11] Zahui B Free Throw 2 of 3 (2 PTS),0,-80,1,0,14,3,,1611661313,204320,13,11,,1611661313,890000,1
94,04:36,[NYL 14-11] Zahui B Free Throw 3 of 3 (3 PTS),0,-80,1,0,15,3,,1611661313,204320,14,11,,1611661313,900000,1
95,04:18,[CHI] Quigley Layup Shot: Missed,-11,86,2,0,5,2,,1611661329,201516,14,11,,1611661329,910000,1
96,04:16,[NYL] Zahui B Rebound (Off:0 Def:1),-11,86,0,0,0,4,,1611661313,204320,14,11,,1611661329,920000,1
97,04:14,[NYL] Zahui B Turnover : Lost Ball (1 TO) Steal:Quigley (1 ST),93,277,1,0,2,5,201516,1611661313,204320,14,11,,1611661313,930000,1
99,04:08,[CHI 13-14] DeShields Layup Shot: Made (2 PTS) Assist: Quigley (2 AST),25,8,2,0,5,1,,1611661329,1628890,14,13,201516,1611661329,950000,1
102,03:51,[NYL] Zahui B Substitution replaced by Shook,0,-80,0,0,0,8,,1611661313,204320,14,13,1630131,1611661313,980000,1
104,03:51,Jump Ball Odom vs Hebard,0,-80,0,0,0,10,1630113,1611661313,1630127,14,13,,1611661313,1020000,1
107,03:42,[NYL] Clarendon Jump Shot: Missed,-83,62,2,0,1,2,,1611661313,203406,14,13,,1611661313,1030000,1
108,03:40,[CHI] Hebard Rebound (Off:0 Def:1),-83,62,0,0,0,4,,1611661329,1630113,14,13,,1611661313,1040000,1
109,03:29,[CHI 15-14] Stevens Layup Shot: Made (5 PTS) Assist: Vandersloot (2 AST),14,34,2,0,5,1,,1611661329,1628922,14,15,202664,1611661329,1050000,1
111,03:17,[CHI] Hebard Foul: Shooting (1 PF) (2 FTA),37,24,0,0,2,6,1630127,1611661329,1630113,14,15,,1611661313,1070000,1
113,03:17,[NYL] Odom Free Throw 1 of 2 Missed,0,-80,2,0,11,3,,1611661313,1630127,14,15,,1611661313,1090000,1
114,03:17,[NYL] Team Rebound,0,-80,1,0,1,4,,1611661313,0,14,15,,1611661313,1090001,1
115,03:17,[CHI] Vandersloot Substitution replaced by Colson,0,-80,0,0,0,8,,1611661329,202664,14,15,202641,1611661313,1110000,1
117,03:17,[NYL 15-15] Odom Free Throw 2 of 2 (1 PTS),0,-80,1,0,12,3,,1611661313,1630127,15,15,,1611661313,1130000,1
118,03:04,[CHI] DeShields Driving Hook Shot: Missed,-36,64,2,0,57,2,1630127,1611661329,1628890,15,15,,1611661329,1140000,1
120,02:58,[NYL] Clarendon Rebound (Off:0 Def:1),-36,64,0,0,0,4,,1611661313,203406,15,15,,1611661329,1160000,1
121,02:57,[NYL 17-15] Odom Layup Shot: Made (3 PTS) Assist: Clarendon (1 AST),15,3,2,1,5,1,,1611661313,1630127,17,15,203406,1611661313,1170000,1
123,02:56,[CHI] Team Timeout : Regular,0,-80,0,0,1,9,,1611661329,1611661329,17,15,,1611661329,1190000,1
124,02:56,[CHI] DeShields Substitution replaced by Williams,0,-80,0,0,0,8,,1611661329,1628890,17,15,1628931,1611661329,1200000,1
126,02:35,[CHI] Quigley Driving Floating Jump Shot: Missed,-48,91,2,0,101,2,,1611661329,201516,17,15,,1611661329,1220000,1
127,02:35,[CHI] Team Rebound,-48,91,1,0,0,4,,1611661329,0,17,15,,1611661329,1230000,1
128,02:22,[CHI] Hebard Layup Shot: Missed,60,37,2,0,5,2,,1611661329,1630113,17,15,,1611661329,1240000,1
129,02:20,[CHI] Williams Rebound (Off:1 Def:0),60,37,1,0,0,4,,1611661329,1628931,17,15,,1611661329,1250000,1
130,02:18,[CHI] Williams Turnover : Lost Ball (1 TO) Steal:Stokes (1 ST),54,48,1,0,2,5,204329,1611661329,1628931,17,15,,1611661329,1260000,1
132,02:13,[NYL] Nurse Jump Shot: Missed,100,111,2,0,1,2,,1611661313,1628915,17,15,,1611661313,1280000,1
133,02:09,[CHI] Colson Rebound (Off:0 Def:1),100,111,0,0,0,4,,1611661329,202641,17,15,,1611661313,1290000,1
134,01:59,[CHI 18-17] Quigley 3pt Shot: Made (7 PTS) Assist: Stevens (1 AST),-70,250,3,0,1,1,,1611661329,201516,17,18,1628922,1611661329,1300000,1
136,01:40,[NYL] Shook Turnover : Bad Pass (1 TO) Steal:Hebard (1 ST),63,122,1,0,1,5,1630113,1611661313,1630131,17,18,,1611661313,1320000,1
138,01:37,[NYL] Odom Foul: Personal (1 PF),20,44,0,0,1,6,201516,1611661313,1630127,17,18,,1611661329,1340000,1
140,01:37,[CHI] Stevens Substitution replaced by Dolson,0,-80,0,0,0,8,,1611661329,1628922,17,18,203828,1611661329,1360000,1
142,01:25,[CHI 21-17] Colson 3pt Shot: Made (3 PTS) Assist: Quigley (3 AST),97,230,3,0,1,1,,1611661329,202641,17,21,201516,1611661329,1380000,1
144,01:16,[NYL] Odom Turnover : Out of Bounds - Bad Pass Turnover (1 TO),162,110,0,0,45,5,,1611661313,1630127,17,21,,1611661313,1400000,1
145,01:05,[CHI] Quigley 3pt Shot: Missed,232,35,3,0,1,2,,1611661329,201516,17,21,,1611661329,1410000,1
146,01:01,[NYL] Shook Rebound (Off:0 Def:1),232,35,0,0,0,4,,1611661313,1630131,17,21,,1611661329,1420000,1
147,00:56.7,[CHI] Dolson Foul: Shooting (2 PF) (2 FTA),-31,15,0,0,2,6,203406,1611661329,203828,17,21,,1611661313,1430000,1
149,00:56.7,[NYL 18-21] Clarendon Free Throw 1 of 2 (1 PTS),0,-80,1,0,11,3,,1611661313,203406,18,21,,1611661313,1450000,1
150,00:56.7,[NYL] Odom Substitution replaced by Jones,0,-80,0,0,0,8,,1611661313,1630127,18,21,1630119,1611661313,1460000,1
151,00:56.7,[NYL] Nurse Substitution replaced by Willoughby,0,-80,0,0,0,8,,1611661313,1628915,18,21,1630139,1611661313,1470000,1
154,00:56.7,[NYL 19-21] Clarendon Free Throw 2 of 2 (2 PTS),0,-80,1,0,12,3,,1611661313,203406,19,21,,1611661313,1500000,1
155,00:33.5,[CHI 23-19] Dolson Turnaround Hook Shot: Made (2 PTS),-3,33,2,0,58,1,,1611661329,203828,19,23,,1611661329,1510000,1
156,00:16.2,[NYL 21-23] Shook Jump Shot: Made (2 PTS) Assist: Clarendon (2 AST),-71,156,2,0,1,1,,1611661313,1630131,21,23,203406,1611661313,1520000,1
158,00:00.0,[CHI] Williams 3pt Shot: Missed,-14,259,3,0,79,2,,1611661329,1628931,21,23,,1611661329,1540000,1
159,00:00.0,[CHI] Team Rebound,-14,259,1,0,0,4,,1611661329,0,21,23,,1611661329,1550000,1
160,00:00.0,End Period,0,-80,0,0,0,13,,0,0,21,23,,1611661329,1560000,1
169,10:00,Start Period,0,-80,0,0,0,12,,0,0,21,23,,1611661313,1650000,2
170,09:51,[NYL] Clarendon Turnover : Bad Pass (2 TO) Steal:Vandersloot (2 ST),42,283,1,0,1,5,202664,1611661313,203406,21,23,,1611661313,1660000,2
172,09:36,[CHI] Copper Running Pull-Up Jump Shot: Missed,50,146,2,0,103,2,,1611661329,1627674,21,23,,1611661329,1680000,2
173,09:34,[NYL] Zahui B Rebound (Off:0 Def:2),50,146,0,0,0,4,,1611661313,204320,21,23,,1611661329,1690000,2
174,09:27,[NYL 23-23] Jones Pullup Jump shot: Made (7 PTS) Assist: Clarendon (3 AST),97,138,2,0,79,1,,1611661313,1630119,23,23,203406,1611661313,1700000,2
176,09:17,[CHI 26-23] Dolson 3pt Shot: Made (5 PTS) Assist: Vandersloot (3 AST),-78,236,3,0,1,1,,1611661329,203828,23,26,202664,1611661329,1720000,2
178,09:09,[NYL] Clarendon Foul: Offensive Charge (1 PF),-141,204,0,0,26,6,202664,1611661313,203406,23,26,,1611661313,1740000,2
180,09:09,[NYL] Clarendon Turnover : Offensive Foul Turnover (3 TO),-141,204,0,0,37,5,,1611661313,203406,23,26,,1611661313,1760000,2
181,08:57,[CHI] Vandersloot Layup Shot: Missed,-11,24,2,0,5,2,,1611661329,202664,23,26,,1611661329,1770000,2
182,08:55,[NYL] Zahui B Rebound (Off:0 Def:3),-11,24,0,0,0,4,,1611661313,204320,23,26,,1611661329,1780000,2
183,08:49,[NYL] Shook Layup Shot: Missed,-50,20,2,0,5,2,203828,1611661313,1630131,23,26,,1611661313,1790000,2
185,08:44,[CHI] Copper Rebound (Off:0 Def:2),-50,20,0,0,0,4,,1611661329,1627674,23,26,,1611661313,1810000,2
186,08:38,[CHI] Williams Pullup Jump shot: Missed,-63,150,2,0,79,2,,1611661329,1628931,23,26,,1611661329,1820000,2
187,08:35,[NYL] Shook Rebound (Off:0 Def:2),-63,150,0,0,0,4,,1611661313,1630131,23,26,,1611661329,1830000,2
188,08:21,[NYL 25-26] Zahui B Turnaround Jump Shot: Made (5 PTS),-46,153,2,0,47,1,,1611661313,204320,25,26,,1611661313,1840000,2
189,07:56,[CHI 28-25] Stevens Turnaround Jump Shot: Made (7 PTS) Assist: Vandersloot (4 AST),-20,113,2,0,47,1,,1611661329,1628922,25,28,202664,1611661329,1850000,2
191,07:46,[NYL] Shook 3pt Shot: Missed,-133,216,3,0,1,2,,1611661313,1630131,25,28,,1611661313,1870000,2
192,07:39,[CHI] Stevens Rebound (Off:0 Def:1),-133,216,0,0,0,4,,1611661329,1628922,25,28,,1611661313,1880000,2
201,07:38,[CHI] Stevens Turnover : Bad Pass (1 TO) Steal:Willoughby (1 ST),24,750,1,0,1,5,1630139,1611661329,1628922,25,28,,1611661329,1885000,2
193,07:38,[NYL 27-28] Willoughby Layup Shot: Made (2 PTS),15,14,2,0,5,1,,1611661313,1630139,27,28,,1611661313,1890000,2
194,07:23,[CHI 31-27] Copper 3pt Shot: Made (7 PTS) Assist: Stevens (2 AST),141,216,3,0,1,1,,1611661329,1627674,27,31,1628922,1611661329,1900000,2
196,07:15,[NYL] Clarendon Turnover : Lost Ball (4 TO) Steal:Vandersloot (3 ST),-9,306,1,0,2,5,202664,1611661313,203406,27,31,,1611661313,1920000,2
199,07:12,[CHI 33-27] Vandersloot Layup Shot: Made (2 PTS),-6,27,2,0,5,1,,1611661329,202664,27,33,,1611661329,1950000,2
200,07:11,[NYL] Team Timeout : Regular,0,-80,0,0,1,9,,1611661313,1611661313,27,33,,1611661313,1960000,2
203,07:11,[NYL] Clarendon Substitution replaced by Kea,0,-80,0,0,0,8,,1611661313,203406,27,33,1629502,1611661313,1970000,2
204,07:11,[CHI] Dolson Substitution replaced by Hebard,0,-80,0,0,0,8,,1611661329,203828,27,33,1630113,1611661313,1980000,2
207,06:52,[NYL 29-33] Jones Jump Shot: Made (9 PTS) Assist: Kea (1 AST),74,158,2,0,1,1,,1611661313,1630119,29,33,1629502,1611661313,2010000,2
209,06:34,[CHI 36-29] Stevens 3pt Shot: Made (10 PTS) Assist: Vandersloot (5 AST),174,191,3,0,1,1,,1611661329,1628922,29,36,202664,1611661329,2030000,2
211,06:28,[NYL] Shook Turnover : Out of Bounds Lost Ball Turnover (2 TO),26,47,0,0,40,5,,1611661313,1630131,29,36,,1611661313,2050000,2
