evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,10:00,Jump Ball Turner vs Hines-Allen (Taurasi gains possession),0,-80,0,0,0,10,1628899,1611661317,1629488,0,0,100940,1611661317,60000,1
7,09:37,[PHO 2-0] Vaughn Jump Shot: Made (2 PTS) Assist: Turner (1 AST),-73,119,2,0,1,1,,1611661317,201913,0,2,1629488,1611661317,70000,1
9,09:28,[WAS] Hines-Allen Foul: Offensive (1 PF),-119,133,0,0,4,6,100940,1611661322,1628899,0,2,,1611661322,90000,1
11,09:28,[WAS] Hines-Allen Turnover : Offensive Foul Turnover (1 TO),-119,133,0,0,37,5,,1611661322,1628899,0,2,,1611661322,110000,1
12,09:02,[PHO] Hartley 3pt Shot: Missed,215,108,3,0,1,2,,1611661317,203829,0,2,,1611661317,120000,1
13,09:02,[PHO] Team Rebound,215,108,1,0,0,4,,1611661317,0,0,2,,1611661317,130000,1
14,09:02,[PHO] Team Turnover : Shot Clock Turnover,21,39,0,0,11,5,,1611661317,0,0,2,,1611661317,140000,1
15,08:48,[WAS 3-2] Atkins 3pt Shot: Made (3 PTS) Assist: Hawkins (1 AST),-66,239,3,0,1,1,,1611661322,1628878,3,2,203403,1611661322,150000,1
17,08:38,[PHO] Taurasi Turnover : Lost Ball (1 TO) Steal:Leslie (1 ST),-39,253,1,0,2,5,1629506,1611661317,100940,3,2,,1611661317,170000,1
19,08:33,[WAS] Leslie Layup Shot: Missed,-31,13,2,1,5,2,,1611661322,1629506,3,2,,1611661322,190000,1
20,08:32,[WAS] Leslie Rebound (Off:1 Def:0),-31,13,1,0,0,4,,1611661322,1629506,3,2,,1611661322,200000,1
21,08:31,[WAS] Leslie Putback Layup Shot: Missed,15,0,2,0,72,2,,1611661322,1629506,3,2,,1611661322,210000,1
22,08:29,[PHO] Turner Rebound (Off:0 Def:1),15,0,0,0,0,4,,1611661317,1629488,3,2,,1611661322,220000,1
23,08:21,[PHO] Diggins-Smith Turnover : Out of Bounds - Bad Pass Turnover (1 TO),-108,88,0,0,45,5,,1611661317,203400,3,2,,1611661317,230000,1
24,08:02,[WAS] Atkins Turnover : Out of Bounds - Bad Pass Turnover (1 TO),143,189,0,0,45,5,,1611661322,1628878,3,2,,1611661322,240000,1
25,07:51,[PHO] Taurasi 3pt Shot: Missed,102,236,3,0,1,2,,1611661317,100940,3,2,,1611661317,250000,1
26,07:47,[WAS] Hines-Allen Rebound (Off:0 Def:1),102,236,0,0,0,4,,1611661322,1628899,3,2,,1611661317,260000,1
27,07:33,[WAS] Hawkins 3pt Shot: Missed,-176,171,3,0,1,2,,1611661322,203403,3,2,,1611661322,270000,1
28,07:30,[PHO] Vaughn Rebound (Off:0 Def:1),-176,171,0,0,0,4,,1611661317,201913,3,2,,1611661322,280000,1
29,07:22,[PHO] Diggins-Smith Jump Shot: Missed,178,82,2,0,1,2,,1611661317,203400,3,2,,1611661317,290000,1
30,07:20,[WAS] Hawkins Rebound (Off:0 Def:1),178,82,0,0,0,4,,1611661322,203403,3,2,,1611661317,300000,1
31,06:55,[WAS 5-2] Atkins Floating Jump shot: Made (5 PTS),-44,17,2,0,78,1,,1611661322,1628878,5,2,,1611661322,310000,1
32,06:42,[PHO 4-5] Vaughn Jump Shot: Made (4 PTS) Assist: Hartley (1 AST),122,109,2,0,1,1,,1611661317,201913,5,4,203829,1611661317,320000,1
34,06:30,[WAS] Mitchell Driving Floating Jump Shot: Missed,23,25,2,0,101,2,,1611661322,201507,5,4,,1611661322,340000,1
35,06:28,[PHO] Turner Rebound (Off:0 Def:2),23,25,0,0,0,4,,1611661317,1629488,5,4,,1611661322,350000,1
36,06:27,[PHO] Hartley Layup Shot: Missed,-17,40,2,0,5,2,1629506,1611661317,203829,5,4,,1611661317,360000,1
38,06:27,[PHO] Team Rebound,-17,40,1,0,0,4,,1611661317,0,5,4,,1611661317,380000,1
39,06:23,[WAS] Leslie Foul: Personal (1 PF),-13,201,0,0,1,6,100940,1611661322,1629506,5,4,,1611661317,390000,1
41,06:15,[PHO] Taurasi Turnover : Out of Bounds - Bad Pass Turnover (2 TO),-73,153,0,0,45,5,,1611661317,100940,5,4,,1611661317,410000,1
42,06:01,[WAS 7-4] Leslie Driving Layup Shot: Made (2 PTS),23,15,2,0,6,1,,1611661322,1629506,7,4,,1611661322,420000,1
43,05:47,[PHO 6-7] Diggins-Smith Jump Shot: Made (2 PTS) Assist: Turner (2 AST),-96,128,2,0,1,1,,1611661317,203400,7,6,1629488,1611661317,430000,1
45,05:35,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,7,6,,1611661322,450000,1
46,05:21,[WAS] Hawkins Jump Shot: Missed,-89,121,2,0,1,2,,1611661322,203403,7,6,,1611661322,460000,1
47,05:18,[WAS] Hines-Allen Rebound (Off:1 Def:1),-89,121,1,0,0,4,,1611661322,1628899,7,6,,1611661322,470000,1
48,05:18,[WAS 9-6] Hines-Allen Putback Layup Shot: Made (2 PTS),0,-5,2,0,72,1,,1611661322,1628899,9,6,,1611661322,480000,1
49,05:10,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,9,6,,1611661317,490000,1
50,04:59,[PHO 8-9] Vaughn Jump Shot: Made (6 PTS) Assist: Diggins-Smith (1 AST),-81,131,2,0,1,1,,1611661317,201913,9,8,203400,1611661317,500000,1
52,04:43,[WAS] Mitchell Jump Shot: Missed,28,127,2,0,1,2,,1611661322,201507,9,8,,1611661322,520000,1
