evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:55,Jump Ball Stewart vs Swords (Loyd gains possession),0,-80,0,0,0,10,202670,1611661328,1627668,0,0,204319,1611661328,60000,1
7,09:44,[SEA 2-0] Stewart Jump Shot: Made (2 PTS) Assist: Loyd (1 AST),-47,176,2,0,1,1,,1611661328,1627668,0,2,204319,1611661328,70000,1
8,09:25,[LVA] Wilson Turnover : Bad Pass (1 TO) Steal:Clark (1 ST),70,56,1,0,1,5,202252,1611661319,1628932,0,2,,1611661319,80000,1
10,09:16,[SEA] Howard Driving Layup Shot: Missed,-21,24,2,0,6,2,,1611661328,203827,0,2,,1611661328,100000,1
11,09:13,[LVA] McCoughtry Rebound (Off:0 Def:1),-21,24,0,0,0,4,,1611661319,201881,0,2,,1611661328,110000,1
12,09:06,[LVA 2-2] McCoughtry Jump Shot: Made (2 PTS) Assist: Allen (1 AST),-47,171,2,0,1,1,,1611661319,201881,2,2,1628263,1611661319,120000,1
14,08:46,[SEA] Loyd Pullup Jump shot: Missed,-147,14,2,0,79,2,,1611661328,204319,2,2,,1611661328,140000,1
15,08:45,[SEA] Team Rebound,-147,14,1,0,0,4,,1611661328,0,2,2,,1611661328,150000,1
17,08:37,[SEA] Howard Jump Shot: Missed,40,60,2,0,1,2,,1611661328,203827,2,2,,1611661328,160000,1
18,08:34,[LVA] McCoughtry Rebound (Off:0 Def:2),40,60,0,0,0,4,,1611661319,201881,2,2,,1611661328,170000,1
19,08:23,[LVA 4-2] Allen Layup Shot: Made (2 PTS) Assist: McCoughtry (1 AST),24,17,2,0,5,1,,1611661319,1628263,4,2,201881,1611661319,180000,1
21,08:14,[SEA 5-4] Stewart 3pt Shot: Made (5 PTS) Assist: Canada (1 AST),-96,212,3,0,1,1,,1611661328,1627668,4,5,1628886,1611661328,200000,1
23,07:55,[LVA] McCoughtry Jump Shot: Missed,46,50,2,0,1,2,202252,1611661319,201881,4,5,,1611661319,220000,1
25,07:55,[LVA] McCoughtry Rebound (Off:1 Def:2),46,50,1,0,0,4,,1611661319,201881,4,5,,1611661319,240000,1
26,07:55,[SEA] Stewart Foul: Shooting (1 PF) (2 FTA),26,32,0,0,2,6,201881,1611661328,1627668,4,5,,1611661319,285000,1
28,07:55,[LVA 5-5] McCoughtry Free Throw 1 of 2 (3 PTS),0,-80,1,0,11,3,,1611661319,201881,5,5,,1611661319,288750,1
29,07:55,[LVA 6-5] McCoughtry Free Throw 2 of 2 (4 PTS),0,-80,1,0,12,3,,1611661319,201881,6,5,,1611661319,289375,1
30,07:35,[SEA] Howard Pullup Jump shot: Missed,-108,46,2,0,79,2,,1611661328,203827,6,5,,1611661328,290000,1
31,07:33,[LVA] Wilson Rebound (Off:0 Def:1),-108,46,0,0,0,4,,1611661319,1628932,6,5,,1611661328,300000,1
32,07:21,[LVA] McCoughtry Jump Shot: Missed,-35,55,2,0,1,2,,1611661319,201881,6,5,,1611661319,310000,1
34,07:21,[LVA] McCoughtry Rebound (Off:2 Def:2),-35,55,1,0,0,4,,1611661319,201881,6,5,,1611661319,330000,1
35,07:21,[SEA] Clark Foul: Shooting (1 PF) (2 FTA),-35,31,0,0,2,6,201881,1611661328,202252,6,5,,1611661319,340000,1
37,07:21,[LVA 7-5] McCoughtry Free Throw 1 of 2 (5 PTS),0,-80,1,0,11,3,,1611661319,201881,7,5,,1611661319,360000,1
38,07:21,[LVA] McCoughtry Free Throw 2 of 2 Missed,0,-80,2,0,12,3,,1611661319,201881,7,5,,1611661319,370000,1
39,07:16,[SEA] Canada Rebound (Off:0 Def:1),0,-80,0,0,0,4,,1611661328,1628886,7,5,,1611661319,370001,1
40,07:13,[SEA] Loyd 3pt Shot: Missed,-195,143,3,0,1,2,,1611661328,204319,7,5,,1611661328,390000,1
41,07:09,[LVA] Swords Rebound (Off:0 Def:1),-195,143,0,0,0,4,,1611661319,202670,7,5,,1611661328,400000,1
42,06:56,[LVA] McBride 3pt Shot: Missed,-87,257,3,0,1,2,,1611661319,203825,7,5,,1611661319,410000,1
43,06:54,[SEA] Stewart Rebound (Off:0 Def:1),-87,257,0,0,0,4,,1611661328,1627668,7,5,,1611661319,420000,1
44,06:49,[SEA] Stewart 3pt Shot: Missed,-153,183,3,1,1,2,,1611661328,1627668,7,5,,1611661328,430000,1
45,06:47,[LVA] Swords Rebound (Off:0 Def:2),-153,183,0,0,0,4,,1611661319,202670,7,5,,1611661328,440000,1
46,06:32,[LVA] Wilson Layup Shot: Missed,43,27,2,0,5,2,,1611661319,1628932,7,5,,1611661319,450000,1
47,06:30,[SEA] Howard Rebound (Off:0 Def:1),43,27,0,0,0,4,,1611661328,203827,7,5,,1611661319,460000,1
48,06:21,[LVA] Swords Foul: Shooting (1 PF) (2 FTA),-83,63,0,0,2,6,1627668,1611661319,202670,7,5,,1611661328,470000,1
50,06:21,[SEA 6-7] Stewart Free Throw 1 of 2 (6 PTS),0,-80,1,0,11,3,,1611661328,1627668,7,6,,1611661328,490000,1
51,06:21,[SEA 7-7] Stewart Free Throw 2 of 2 (7 PTS),0,-80,1,0,12,3,,1611661328,1627668,7,7,,1611661328,500000,1
