evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,10:00,Jump Ball Stevens vs Stevens (Dangerfield gains possession),0,-80,0,0,0,10,1628922,1611661324,1628922,0,0,1630101,1611661324,60000,1
7,09:40,[MIN 2-0] Johnson Layup Shot: Made (2 PTS),-27,54,2,0,5,1,,1611661324,203018,2,0,,1611661324,70000,1
8,09:24,[CHI 2-2] Copper Jump Shot: Made (2 PTS),-95,148,2,0,1,1,,1611661329,1627674,2,2,,1611661329,80000,1
9,09:00,[MIN] Dantas 3pt Shot: Missed,-239,1,3,0,1,2,,1611661324,203024,2,2,,1611661324,90000,1
10,08:58,[CHI] Parker Rebound (Off:0 Def:1),-239,1,0,0,0,4,,1611661329,204323,2,2,,1611661324,100000,1
11,08:56,[CHI] Vandersloot Driving Floating Jump Shot: Missed,-25,44,2,0,101,2,201480,1611661329,202664,2,2,,1611661329,110000,1
13,08:56,[CHI] Team Rebound,-25,44,1,0,0,4,,1611661329,0,2,2,,1611661329,130000,1
14,08:50,[CHI 4-2] Quigley Jump Shot: Made (2 PTS),-81,158,2,0,1,1,,1611661329,201516,2,4,,1611661329,140000,1
15,08:43,[CHI] Parker Foul: Personal (1 PF),40,38,0,0,1,6,201480,1611661329,204323,2,4,,1611661324,150000,1
17,08:41,[MIN] Collier Turnover : Lost Ball (1 TO) Steal:Quigley (1 ST),-206,253,1,0,2,5,201516,1611661324,1629483,2,4,,1611661324,170000,1
19,08:35,[CHI] Copper Driving Floating Jump Shot: Missed,-85,71,2,0,101,2,,1611661329,1627674,2,4,,1611661329,190000,1
20,08:33,[CHI] Stevens Rebound (Off:1 Def:0),-85,71,1,0,0,4,,1611661329,1628922,2,4,,1611661329,200000,1
21,08:19,[CHI] Quigley 3pt Shot: Missed,-98,255,3,0,1,2,,1611661329,201516,2,4,,1611661329,210000,1
22,08:12,[MIN] Dangerfield Rebound (Off:0 Def:1),-98,255,0,0,0,4,,1611661324,1630101,2,4,,1611661329,220000,1
23,07:57,[MIN] Dangerfield Jump Shot: Missed,-24,41,2,0,1,2,,1611661324,1630101,2,4,,1611661324,230000,1
24,07:54,[CHI] Parker Rebound (Off:0 Def:2),-24,41,0,0,0,4,,1611661329,204323,2,4,,1611661324,240000,1
25,07:53,[MIN] Dangerfield Foul: Personal (1 PF),187,28,0,0,1,6,202664,1611661324,1630101,2,4,,1611661329,250000,1
27,07:53,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,2,4,,1611661329,270000,1
28,07:45,[CHI] Quigley 3pt Shot: Missed,-157,216,3,0,1,2,,1611661329,201516,2,4,,1611661329,280000,1
29,07:41,[MIN] Fowles Rebound (Off:0 Def:1),-157,216,0,0,0,4,,1611661324,201480,2,4,,1611661329,290000,1
30,07:28,[MIN] Johnson Driving Finger Roll Layup Shot: Missed,-24,0,2,0,75,2,,1611661324,203018,2,4,,1611661324,300000,1
31,07:25,[CHI] Stevens Rebound (Off:1 Def:1),-24,0,0,0,0,4,,1611661329,1628922,2,4,,1611661324,310000,1
32,07:19,[CHI] Quigley 3pt Shot: Missed,-152,216,3,0,1,2,,1611661329,201516,2,4,,1611661329,320000,1
33,07:08,[CHI] Stevens Rebound (Off:2 Def:1),-152,216,1,0,0,4,,1611661329,1628922,2,4,,1611661329,330000,1
34,07:05,[CHI 7-2] Vandersloot 3pt Shot: Made (3 PTS) Assist: Quigley (1 AST),-57,248,3,0,1,1,,1611661329,202664,2,7,201516,1611661329,340000,1
36,06:56,[MIN 5-7] Johnson 3pt Shot: Made (5 PTS) Assist: Collier (1 AST),231,101,3,0,1,1,,1611661324,203018,5,7,1629483,1611661324,360000,1
38,06:35,[CHI] Parker Layup Shot: Missed,70,2,2,0,5,2,,1611661329,204323,5,7,,1611661329,380000,1
39,06:35,[CHI] Parker Rebound (Off:1 Def:2),70,2,1,0,0,4,,1611661329,204323,5,7,,1611661329,390000,1
40,06:35,[MIN] Collier Foul: Shooting (1 PF) (2 FTA),25,49,0,0,2,6,204323,1611661324,1629483,5,7,,1611661329,400000,1
42,06:35,[CHI 8-5] Parker Free Throw 1 of 2 (1 PTS),0,-80,1,0,11,3,,1611661329,204323,5,8,,1611661329,420000,1
43,06:35,[MIN] Dantas Substitution replaced by Herbert Harrigan,0,-80,0,0,0,8,,1611661324,203024,5,8,1630114,1611661329,430000,1
45,06:35,[CHI 9-5] Parker Free Throw 2 of 2 (2 PTS),0,-80,1,0,12,3,,1611661329,204323,5,9,,1611661329,450000,1
46,06:21,[MIN] Collier Driving Floating Bank Jump Shot: Missed,-66,54,2,0,102,2,,1611661324,1629483,5,9,,1611661324,460000,1
47,06:18,[CHI] Parker Rebound (Off:1 Def:3),-66,54,0,0,0,4,,1611661329,204323,5,9,,1611661324,470000,1
48,06:16,[CHI] Copper Foul: Offensive Charge (1 PF),42,38,0,0,26,6,203018,1611661329,1627674,5,9,,1611661329,480000,1
50,06:16,[CHI] Copper Turnover : Offensive Foul Turnover (1 TO),42,38,0,0,37,5,,1611661329,1627674,5,9,,1611661329,500000,1
51,05:57,[MIN] Herbert Harrigan Driving Reverse Layup Shot: Missed,-38,16,2,0,73,2,1628922,1611661324,1630114,5,9,,1611661324,510000,1
53,05:52,[CHI] Stevens Rebound (Off:2 Def:2),-38,16,0,0,0,4,,1611661329,1628922,5,9,,1611661324,530000,1
54,05:51,[CHI] Quigley 3pt Shot: Missed,-193,171,3,0,1,2,,1611661329,201516,5,9,,1611661329,540000,1
55,05:44,[CHI] Parker Rebound (Off:2 Def:3),-193,171,1,0,0,4,,1611661329,204323,5,9,,1611661329,550000,1
103,05:42,[CHI] Parker Putback Layup Shot: Missed,3,31,2,0,72,2,1630114,1611661329,204323,5,9,,1611661329,575000,1
