evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:56,Jump Ball Jones vs Swords (Thomas gains possession),0,-80,0,0,0,10,202670,1611661323,1628280,0,0,202662,1611661323,60000,1
7,09:43,[CON] Bonner Jump Shot: Missed,-205,4,2,0,1,2,,1611661323,201886,0,0,,1611661323,70000,1
8,09:40,[LVA] McCoughtry Rebound (Off:0 Def:1),-205,4,0,0,0,4,,1611661319,201881,0,0,,1611661323,80000,1
9,09:35,[LVA] McCoughtry 3pt Shot: Missed,-163,189,3,0,1,2,,1611661319,201881,0,0,,1611661319,90000,1
10,09:31,[CON] January Rebound (Off:0 Def:1),-163,189,0,0,0,4,,1611661323,201896,0,0,,1611661319,100000,1
11,09:26,[CON] Thomas Jump Shot: Missed,46,15,2,0,1,2,,1611661323,203826,0,0,,1611661323,110000,1
12,09:24,[LVA] Swords Rebound (Off:0 Def:1),46,15,0,0,0,4,,1611661319,202670,0,0,,1611661323,120000,1
13,09:06,[LVA 2-0] McCoughtry Jump Shot: Made (2 PTS) Assist: Allen (1 AST),-74,117,2,0,1,1,,1611661319,201881,2,0,1628263,1611661319,130000,1
15,08:48,[CON] January Floating Jump shot: Missed,74,138,2,0,78,2,,1611661323,201896,2,0,,1611661323,150000,1
16,08:45,[LVA] Allen Rebound (Off:0 Def:1),74,138,0,0,0,4,,1611661319,1628263,2,0,,1611661323,160000,1
17,08:39,[LVA 4-0] Wilson Jump Shot: Made (2 PTS) Assist: Allen (2 AST),-35,19,2,0,1,1,,1611661319,1628932,4,0,1628263,1611661319,170000,1
19,08:39,[CON] Thomas Foul: Shooting (1 PF) (1 FTA),-48,18,0,0,2,6,1628932,1611661323,203826,4,0,,1611661319,190000,1
21,08:39,[LVA 5-0] Wilson Free Throw 1 of 1 (3 PTS),0,-80,1,0,10,3,,1611661319,1628932,5,0,,1611661319,210000,1
22,08:25,[CON 2-5] Thomas Layup Shot: Made (2 PTS) Assist: Thomas (1 AST),41,3,2,0,5,1,,1611661323,203826,5,2,202662,1611661323,220000,1
24,08:12,[LVA] Wilson Turnaround Jump Shot: Missed,52,32,2,0,47,2,,1611661319,1628932,5,2,,1611661319,240000,1
25,08:09,[CON] Thomas Rebound (Off:0 Def:1),52,32,0,0,0,4,,1611661323,203826,5,2,,1611661319,250000,1
26,08:05,[CON 5-5] January 3pt Shot: Made (3 PTS) Assist: Thomas (1 AST),-143,204,3,0,1,1,,1611661323,201896,5,5,203826,1611661323,260000,1
28,07:44,[LVA] McCoughtry Turnover : Lost Ball (1 TO) Steal:Jones (1 ST),35,58,1,0,2,5,1628280,1611661319,201881,5,5,,1611661319,280000,1
30,07:38,[CON 7-5] January Jump Shot: Made (5 PTS),97,169,2,0,1,1,,1611661323,201896,5,7,,1611661323,300000,1
31,07:22,[LVA] Allen 3pt Shot: Missed,-157,209,3,0,1,2,,1611661319,1628263,5,7,,1611661319,310000,1
32,07:18,[CON] Bonner Rebound (Off:0 Def:1),-157,209,0,0,0,4,,1611661323,201886,5,7,,1611661319,320000,1
33,07:09,[CON] Bonner Driving Layup Shot: Missed,26,13,2,0,6,2,,1611661323,201886,5,7,,1611661323,330000,1
34,07:06,[LVA] Wilson Rebound (Off:0 Def:1),26,13,0,0,0,4,,1611661319,1628932,5,7,,1611661323,340000,1
35,06:54,[LVA] McBride Turnover : Traveling (1 TO),-95,54,0,0,4,5,,1611661319,203825,5,7,,1611661319,350000,1
36,06:39,[CON 9-5] Bonner Driving Layup Shot: Made (2 PTS),37,20,2,0,6,1,,1611661323,201886,5,9,,1611661323,360000,1
37,06:39,[LVA] Swords Foul: Shooting (1 PF) (1 FTA),52,10,0,0,2,6,201886,1611661319,202670,5,9,,1611661323,370000,1
39,06:39,[CON 10-5] Bonner Free Throw 1 of 1 (3 PTS),0,-80,1,0,10,3,,1611661323,201886,5,10,,1611661323,390000,1
40,06:27,[LVA] McCoughtry Turnover : Lost Ball (2 TO) Steal:Bonner (1 ST),24,190,1,0,2,5,201886,1611661319,201881,5,10,,1611661319,400000,1
42,06:23,[CON 12-5] Bonner Driving Layup Shot: Made (5 PTS),28,-10,2,0,6,1,,1611661323,201886,5,12,,1611661323,420000,1
43,06:23,[LVA] McCoughtry Foul: Shooting (1 PF) (1 FTA),32,-2,0,0,2,6,201886,1611661319,201881,5,12,,1611661323,430000,1
45,06:23,[CON 13-5] Bonner Free Throw 1 of 1 (6 PTS),0,-80,1,0,10,3,,1611661323,201886,5,13,,1611661323,450000,1
46,06:06,[LVA] Swords Jump Shot: Missed,67,141,2,0,1,2,,1611661319,202670,5,13,,1611661319,460000,1
47,06:03,[CON] Bonner Rebound (Off:0 Def:2),67,141,0,0,0,4,,1611661323,201886,5,13,,1611661319,470000,1
48,06:01,[CON] Bonner Turnover : Lost Ball (1 TO) Steal:McBride (1 ST),40,742,1,0,2,5,203825,1611661323,201886,5,13,,1611661323,480000,1
50,05:58,[LVA 7-13] McBride Layup Shot: Made (2 PTS),-34,7,2,0,5,1,,1611661319,203825,7,13,,1611661319,500000,1
51,05:46,[CON] January Jump Shot: Missed,-47,135,2,0,1,2,,1611661323,201896,7,13,,1611661323,510000,1
52,05:42,[LVA] Swords Rebound (Off:0 Def:2),-47,135,0,0,0,4,,1611661319,202670,7,13,,1611661323,520000,1
53,05:33,[LVA 9-13] McBride Jump Shot: Made (4 PTS) Assist: McCoughtry (1 AST),3,188,2,0,1,1,,1611661319,203825,9,13,201881,1611661319,530000,1
55,05:12,[CON] Bonner 3pt Shot: Missed,-209,113,3,0,1,2,,1611661323,201886,9,13,,1611661323,550000,1
56,05:12,[LVA] Wilson Rebound (Off:0 Def:2),-209,113,0,0,0,4,,1611661319,1628932,9,13,,1611661323,560000,1
57,05:06,[LVA] Allen Turnover : Bad Pass (1 TO),-191,148,0,0,1,5,,1611661319,1628263,9,13,,1611661319,570000,1
58,05:06,[LVA] McCoughtry Substitution replaced by Robinson,0,-80,0,0,0,8,,1611661319,201881,9,13,202658,1611661323,580000,1
59,05:06,[LVA] Allen Substitution replaced by Young,0,-80,0,0,0,8,,1611661319,1628263,9,13,1629498,1611661323,590000,1
62,04:55,[CON 15-9] Jones Jump Shot: Made (2 PTS) Assist: Thomas (2 AST),87,-12,2,0,1,1,,1611661323,1628280,9,15,202662,1611661323,620000,1
64,04:36,[LVA 11-15] Swords Jump Shot: Made (2 PTS) Assist: Robinson (1 AST),-46,39,2,0,1,1,,1611661319,202670,11,15,202658,1611661319,640000,1
66,04:21,[CON 17-11] Jones Layup Shot: Made (4 PTS) Assist: Bonner (1 AST),32,20,2,0,5,1,,1611661323,1628280,11,17,201886,1611661323,660000,1
68,04:06,[LVA 13-17] Swords Jump Shot: Made (4 PTS) Assist: Robinson (2 AST),-125,5,2,0,1,1,,1611661319,202670,13,17,202658,1611661319,680000,1
70,03:45,[CON 20-13] January 3pt Shot: Made (8 PTS) Assist: Thomas (2 AST),-217,99,3,0,1,1,,1611661323,201896,13,20,203826,1611661323,700000,1
72,03:22,[LVA 15-20] McBride Driving Layup Shot: Made (6 PTS) Assist: Robinson (3 AST),-40,16,2,0,6,1,,1611661319,203825,15,20,202658,1611661319,720000,1
74,03:01,[CON 23-15] January 3pt Shot: Made (11 PTS) Assist: Thomas (3 AST),-160,182,3,0,1,1,,1611661323,201896,15,23,202662,1611661323,740000,1
76,02:42,[CON] Thomas Foul: Personal (2 PF),-56,161,0,0,1,6,1628932,1611661323,203826,15,23,,1611661319,760000,1
78,02:42,Timeout Officials,0,-80,0,0,4,9,,0,0,15,23,,1611661319,780000,1
79,02:42,[LVA] Swords Substitution replaced by Hamby,0,-80,0,0,0,8,,1611661319,202670,15,23,204324,1611661319,790000,1
