evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:57,Jump Ball Fowles vs Swords (Dangerfield gains possession),0,-80,0,0,0,10,202670,1611661324,201480,0,0,1630101,1611661324,60000,1
7,09:47,[MIN 2-0] Fowles Reverse Layup Shot: Made (2 PTS) Assist: Dantas (1 AST),36,28,2,0,44,1,,1611661324,201480,0,2,203024,1611661324,70000,1
9,09:36,[LVA 2-2] McBride Jump Shot: Made (2 PTS) Assist: Wilson (1 AST),64,207,2,0,1,1,,1611661319,203825,2,2,1628932,1611661319,90000,1
11,09:18,[MIN] Collier Turnover : Traveling (1 TO),46,40,0,0,4,5,,1611661324,1629483,2,2,,1611661324,110000,1
12,09:06,[LVA] McBride Pullup Jump shot: Missed,-81,150,2,0,79,2,,1611661319,203825,2,2,,1611661319,120000,1
13,09:02,[LVA] Allen Rebound (Off:1 Def:0),-81,150,1,0,0,4,,1611661319,1628263,2,2,,1611661319,130000,1
14,09:01,[LVA 5-2] McCoughtry 3pt Shot: Made (3 PTS) Assist: Allen (1 AST),182,185,3,0,1,1,,1611661319,201881,5,2,1628263,1611661319,140000,1
16,08:54,[LVA] Allen Foul: Shooting (1 PF) (2 FTA),50,19,0,0,2,6,1630101,1611661319,1628263,5,2,,1611661324,160000,1
18,08:54,[MIN 3-5] Dangerfield Free Throw 1 of 2 (1 PTS),0,-80,1,0,11,3,,1611661324,1630101,5,3,,1611661324,180000,1
19,08:54,[MIN 4-5] Dangerfield Free Throw 2 of 2 (2 PTS),0,-80,1,0,12,3,,1611661324,1630101,5,4,,1611661324,190000,1
20,08:43,[LVA 7-4] McCoughtry Driving Layup Shot: Made (5 PTS),-41,-1,2,0,6,1,,1611661319,201881,7,4,,1611661319,200000,1
21,08:37,[MIN] Team Timeout : Regular,0,-80,0,0,1,9,,1611661324,1611661324,7,4,,1611661324,210000,1
22,08:37,[MIN] Fowles Substitution replaced by Carleton,0,-80,0,0,0,8,,1611661324,201480,7,4,1629524,1611661324,220000,1
47,08:37,[LVA] Swords Substitution replaced by Hamby,0,-80,0,0,0,8,,1611661319,202670,7,4,204324,1611661324,235000,1
24,08:25,[MIN] Brown 3pt Shot: Missed,15,262,3,0,1,2,,1611661324,1628882,7,4,,1611661324,240000,1
25,08:20,[MIN] Dantas Rebound (Off:1 Def:0),15,262,1,0,0,4,,1611661324,203024,7,4,,1611661324,250000,1
26,08:19,[MIN] Dantas Turnover : Bad Pass (1 TO) Steal:McCoughtry (1 ST),133,49,1,0,1,5,201881,1611661324,203024,7,4,,1611661324,260000,1
28,08:15,[LVA] McBride 3pt Shot: Missed,-188,143,3,0,1,2,,1611661319,203825,7,4,,1611661319,280000,1
29,08:12,[MIN] Collier Rebound (Off:0 Def:1),-188,143,0,0,0,4,,1611661324,1629483,7,4,,1611661319,290000,1
30,08:04,[MIN 7-7] Dantas 3pt Shot: Made (3 PTS) Assist: Dangerfield (1 AST),108,221,3,0,1,1,,1611661324,203024,7,7,1630101,1611661324,300000,1
32,07:48,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,7,7,,1611661319,320000,1
33,07:42,[LVA 9-7] Wilson Jump Shot: Made (2 PTS) Assist: Allen (2 AST),8,132,2,0,1,1,,1611661319,1628932,9,7,1628263,1611661319,330000,1
35,07:30,[MIN 10-9] Dangerfield 3pt Shot: Made (5 PTS) Assist: Brown (1 AST),139,216,3,0,1,1,,1611661324,1630101,9,10,1628882,1611661324,350000,1
37,07:13,[LVA] McCoughtry Driving Layup Shot: Missed,-55,10,2,0,6,2,,1611661319,201881,9,10,,1611661319,370000,1
38,07:09,[MIN] Carleton Rebound (Off:0 Def:1),-55,10,0,0,0,4,,1611661324,1629524,9,10,,1611661319,380000,1
39,07:00,[MIN] Collier Turnover : Lost Ball (2 TO) Steal:Hamby (1 ST),-14,81,1,0,2,5,204324,1611661324,1629483,9,10,,1611661324,390000,1
41,06:43,[LVA] Wilson Jump Shot: Missed,98,85,2,0,1,2,,1611661319,1628932,9,10,,1611661319,410000,1
42,06:39,[MIN] Collier Rebound (Off:0 Def:2),98,85,0,0,0,4,,1611661324,1629483,9,10,,1611661319,420000,1
43,06:36,[MIN 12-9] Collier Layup Shot: Made (2 PTS) Assist: Dantas (2 AST),41,6,2,1,5,1,,1611661324,1629483,9,12,203024,1611661324,430000,1
45,06:20,[MIN] Brown Foul: Personal (1 PF),15,170,0,0,1,6,203825,1611661324,1628882,9,12,,1611661319,450000,1
49,06:11,[LVA] Wilson Turnover : Bad Pass (1 TO) Steal:Collier (1 ST),26,54,1,0,1,5,1629483,1611661319,1628932,9,12,,1611661319,470000,1
51,06:04,[MIN] Dantas 3pt Shot: Missed,170,190,3,0,1,2,,1611661324,203024,9,12,,1611661324,490000,1
52,06:00,[LVA] Hamby Rebound (Off:0 Def:1),170,190,0,0,0,4,,1611661319,204324,9,12,,1611661324,500000,1
53,05:48,[LVA] McCoughtry 3pt Shot: Missed,148,193,3,0,1,2,,1611661319,201881,9,12,,1611661319,510000,1
54,05:45,[MIN] Collier Rebound (Off:0 Def:3),148,193,0,0,0,4,,1611661324,1629483,9,12,,1611661319,520000,1
55,05:32,[MIN 14-9] Carleton Driving Layup Shot: Made (2 PTS),49,19,2,0,6,1,,1611661324,1629524,9,14,,1611661324,530000,1
56,05:32,[LVA] Hamby Foul: Shooting (1 PF) (1 FTA),22,26,0,0,2,6,1629524,1611661319,204324,9,14,,1611661324,540000,1
