evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:56,Jump Ball McCowan vs Fowles (Mitchell gains possession),0,-80,0,0,0,10,201480,1611661325,1629479,0,0,1627676,1611661325,60000,1
7,09:47,[IND] Mitchell Pullup Jump shot: Missed,158,40,2,0,79,2,,1611661325,1627676,0,0,,1611661325,70000,1
8,09:44,[MIN] Brown Rebound (Off:0 Def:1),158,40,0,0,0,4,,1611661324,1628882,0,0,,1611661325,80000,1
9,09:29,[MIN] Dantas Hook Shot: Missed,-52,37,2,0,3,2,,1611661324,203024,0,0,,1611661324,90000,1
10,09:26,[IND] Dupree Rebound (Off:0 Def:1),-52,37,0,0,0,4,,1611661325,200676,0,0,,1611661324,100000,1
11,09:11,[IND 2-0] Mitchell Pullup Jump shot: Made (2 PTS),-136,42,2,0,79,1,,1611661325,1628909,0,2,,1611661325,110000,1
12,09:04,[IND] Mitchell Foul: Personal (1 PF),-71,56,0,0,1,6,1629483,1611661325,1627676,0,2,,1611661324,120000,1
14,08:55,Stoppage: Court Cleanup,0,-80,0,0,4,20,,0,0,0,2,,1611661324,140000,1
15,08:53,[MIN 2-2] Fowles Driving Layup Shot: Made (2 PTS) Assist: Brown (1 AST),-54,13,2,0,6,1,,1611661324,201480,2,2,1628882,1611661324,150000,1
16,08:30,[IND 5-2] Allemand 3pt Shot: Made (3 PTS) Assist: Dupree (1 AST),-231,-9,3,0,1,1,,1611661325,1627700,2,5,200676,1611661325,160000,1
18,08:17,[MIN 5-5] Dantas 3pt Shot: Made (3 PTS) Assist: Brown (2 AST),147,208,3,0,1,1,,1611661324,203024,5,5,1628882,1611661324,180000,1
20,07:51,[IND] Dupree Jump Shot: Missed,-129,82,2,0,1,2,,1611661325,200676,5,5,,1611661325,200000,1
21,07:49,[IND] McCowan Rebound (Off:1 Def:0),-129,82,1,0,0,4,,1611661325,1629479,5,5,,1611661325,210000,1
22,07:47,[IND 7-5] McCowan Putback Layup Shot: Made (2 PTS),-51,8,2,0,72,1,,1611661325,1629479,5,7,,1611661325,220000,1
23,07:28,[MIN] Fowles Layup Shot: Missed,26,24,2,0,5,2,1627700,1611661324,201480,5,7,,1611661324,230000,1
25,07:28,[IND] Team Rebound,26,24,0,0,0,4,,1611661325,0,5,7,,1611661324,250000,1
26,07:08,[IND] Dupree Pullup Jump shot: Missed,-165,81,2,0,79,2,,1611661325,200676,5,7,,1611661325,260000,1
27,07:05,[MIN] Brown Rebound (Off:0 Def:2),-165,81,0,0,0,4,,1611661324,1628882,5,7,,1611661325,270000,1
28,06:58,[MIN] Dantas Turnaround Fadeaway shot: Missed,-94,-22,2,0,86,2,,1611661324,203024,5,7,,1611661324,280000,1
29,06:54,[IND] Mitchell Rebound (Off:0 Def:1),-94,-22,0,0,0,4,,1611661325,1627676,5,7,,1611661324,290000,1
30,06:48,[IND] McCowan Jump Shot: Missed,-76,172,2,0,1,2,,1611661325,1629479,5,7,,1611661325,300000,1
31,06:45,[MIN] Dantas Rebound (Off:0 Def:1),-76,172,0,0,0,4,,1611661324,203024,5,7,,1611661325,310000,1
32,06:31,[MIN 7-7] Fowles Driving Reverse Layup Shot: Made (4 PTS) Assist: Dangerfield (1 AST),-38,10,2,0,73,1,,1611661324,201480,7,7,1630101,1611661324,320000,1
34,06:11,[IND] Mitchell 3pt Shot: Missed,206,124,3,0,80,2,,1611661325,1628909,7,7,,1611661325,340000,1
35,06:06,[MIN] Fowles Rebound (Off:0 Def:1),206,124,0,0,0,4,,1611661324,201480,7,7,,1611661325,350000,1
36,05:56,[MIN 10-7] Dangerfield 3pt Shot: Made (3 PTS) Assist: Brown (3 AST),-211,149,3,0,1,1,,1611661324,1630101,10,7,1628882,1611661324,360000,1
38,05:38,[IND 9-10] Mitchell Cutting Layup Shot: Made (2 PTS) Assist: Mitchell (1 AST),-24,22,2,0,98,1,,1611661325,1627676,10,9,1628909,1611661325,380000,1
40,05:38,[MIN] Brown Foul: Shooting (1 PF) (1 FTA),-26,34,0,0,2,6,1627676,1611661324,1628882,10,9,,1611661325,400000,1
42,05:38,[MIN] Fowles Substitution replaced by Carleton,0,-80,0,0,0,8,,1611661324,201480,10,9,1629524,1611661325,420000,1
43,05:38,[MIN] Dantas Substitution replaced by McCall,0,-80,0,0,0,8,,1611661324,203024,10,9,1628286,1611661325,430000,1
46,05:38,[IND 10-10] Mitchell Free Throw 1 of 1 (3 PTS),0,-80,1,0,10,3,,1611661325,1627676,10,10,,1611661325,460000,1
47,05:21,[MIN] McCall Turnover : 3 Second Violation (1 TO),-20,92,0,0,8,5,,1611661324,1628286,10,10,,1611661324,470000,1
