player,team,Usage,pct_FGA,pct_3PA,pct_FTA,pct_OREB,pct_REB,pct_AST,pct_TOV,pct_BLA,pct_PF,pct_PFD
EDWIGE LAWSON-WADE,SAN,14.6,16.5,32.5,7.6,7.2,14.9,29.2,12.6,6.1,20.0,12.0
BARBARA TURNER,CON,14.6,15.9,29.4,13.2,13.3,13.0,23.3,10.5,9.1,16.7,14.3
TICHA PENICHEIRO,SAC,14.3,12.3,4.7,19.0,6.5,13.8,53.1,20.3,11.4,13.4,20.0
ARMINTIE HERRINGTON,ATL,13.9,12.6,0.0,25.9,30.2,23.0,20.8,15.1,29.4,22.6,27.8
SHANNON JOHNSON,SEA,13.7,12.1,27.9,17.2,10.8,13.1,25.6,19.6,8.9,17.0,20.1
RUTH RILEY,SAN,13.7,14.5,5.5,8.8,27.8,27.0,10.2,14.2,13.6,34.5,13.6
CHANTE BLACK,CON,13.5,12.7,0.5,18.7,33.1,29.8,3.6,16.8,29.3,28.9,17.7
LEILANI MITCHELL,NYL,13.5,14.7,24.3,3.4,8.8,11.5,45.2,15.5,30.2,21.9,12.4
KELLY MILLER,MIN,13.4,13.1,18.3,6.5,11.9,13.8,24.8,21.6,5.6,17.0,10.0
PLENETTE PIERSON,DET,13.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,100,50.0,25.0
SIDNEY SPENCER,NYL,13.2,15.9,30.3,6.5,10.0,13.8,10.5,7.5,11.8,17.1,4.9
TULLY BEVILAQUA,IND,13.0,13.2,27.4,11.5,5.8,11.3,31.0,15.2,10.1,18.4,15.5
LATOYA SANDERS,MIN,13.0,11.5,0.0,14.4,36.8,28.9,14.8,20.0,18.2,23.7,13.5
KRISTI CIRONE,CON,12.5,13.5,20.0,20.0,0.0,35.7,33.3,0.0,50.0,33.3,23.1
JESSICA MOORE,IND,12.4,12.2,0.4,13.7,24.7,18.7,6.4,14.3,10.9,26.2,16.5
HELEN DARLING,SAN,12.4,11.1,14.2,17.7,12.6,12.9,36.1,17.4,15.8,28.5,22.4
KRISTI HARROWER,LAS,12.3,13.3,21.4,5.8,13.6,12.2,34.0,12.7,7.7,16.1,11.0
KRISTEN MANN,WAS,12.3,17.5,40.9,1.5,6.7,14.3,20.0,6.5,9.1,17.3,2.0
CHELSEA NEWTON,SEA,12.0,12.9,12.0,9.2,9.5,10.0,30.0,12.1,9.1,20.0,10.8
ANNA MONTANANA,MIN,11.8,12.2,14.9,2.4,28.3,17.1,35.8,19.0,13.0,18.9,1.2
K.B. SHARP,CHI,11.8,11.2,12.4,9.1,3.6,7.4,24.3,18.9,9.4,10.1,9.6
LA'TANGELA ATKINSON,SEA,11.7,11.1,6.7,6.5,33.3,35.3,31.3,18.2,100,22.7,7.7
ERIN PERPEROGLOU,SAN,11.5,10.8,7.5,12.6,22.0,17.9,13.8,15.7,12.9,21.7,15.7
CHRISTINA WIRTH,IND,11.4,14.6,28.0,2.3,11.5,16.0,24.1,6.3,22.2,18.2,16.3
KELLY MAZZANTE,PHO,10.5,13.1,38.6,1.3,6.7,10.8,10.1,6.5,2.3,17.5,5.1
A'QUONESIA FRANKLIN,SEA,10.4,12.1,28.6,0.0,0.0,9.1,14.3,14.3,0.0,28.6,0.0
ASHLEY ROBINSON,SEA,10.0,10.4,1.6,5.7,13.5,18.9,3.6,15.4,0.0,29.0,6.9
WHITNEY BODDIE,SAC,10.0,11.1,0.0,0.0,0.0,0.0,0.0,16.7,0.0,33.3,0.0
BARBARA FARRIS,DET,9.9,5.2,0.0,24.2,10.7,15.9,14.7,18.4,20.0,29.3,23.6
NIKKI TEASLEY,DET,9.8,9.0,32.6,6.1,2.8,8.0,30.6,16.1,2.4,18.0,9.9
BROOKE WYCKOFF,CHI,9.4,9.2,29.7,3.4,16.8,17.8,18.4,13.8,2.6,29.6,10.8
SHALEE LEHNING,ATL,9.3,7.5,16.9,8.5,9.0,12.2,41.6,17.1,10.0,12.6,14.1
ANNA DEFORGE,DET,9.3,9.5,14.3,0.0,15.4,16.8,21.7,16.7,0.0,14.9,7.1
BROOKE SMITH,PHO,7.4,6.3,0.0,8.9,34.4,27.6,6.7,12.1,18.8,34.9,12.2
BRITANY MILLER,DET,5.9,9.1,0.0,0.0,0.0,0.0,0.0,0.0,100,50.0,0.0
KELLY SCHUMACHER,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
ERIN PERPEROGLOU,SAN,11.5,10.8,7.5,12.6,22.0,17.9,13.8,15.7,12.9,21.7,15.7
CHRISTINA WIRTH,IND,11.4,14.6,28.0,2.3,11.5,16.0,24.1,6.3,22.2,18.2,16.3
KELLY MAZZANTE,PHO,10.5,13.1,38.6,1.3,6.7,10.8,10.1,6.5,2.3,17.5,5.1
A'QUONESIA FRANKLIN,SEA,10.4,12.1,28.6,0.0,0.0,9.1,14.3,14.3,0.0,28.6,0.0
ASHLEY ROBINSON,SEA,10.0,10.4,1.6,5.7,13.5,18.9,3.6,15.4,0.0,29.0,6.9
WHITNEY BODDIE,SAC,10.0,11.1,0.0,0.0,0.0,0.0,0.0,16.7,0.0,33.3,0.0
BARBARA FARRIS,DET,9.9,5.2,0.0,24.2,10.7,15.9,14.7,18.4,20.0,29.3,23.6
NIKKI TEASLEY,DET,9.8,9.0,32.6,6.1,2.8,8.0,30.6,16.1,2.4,18.0,9.9
BROOKE WYCKOFF,CHI,9.4,9.2,29.7,3.4,16.8,17.8,18.4,13.8,2.6,29.6,10.8
SHALEE LEHNING,ATL,9.3,7.5,16.9,8.5,9.0,12.2,41.6,17.1,10.0,12.6,14.1
ANNA DEFORGE,DET,9.3,9.5,14.3,0.0,15.4,16.8,21.7,16.7,0.0,14.9,7.1
BROOKE SMITH,PHO,7.4,6.3,0.0,8.9,34.4,27.6,6.7,12.1,18.8,34.9,12.2
BRITANY MILLER,DET,5.9,9.1,0.0,0.0,0.0,0.0,0.0,0.0,100,50.0,0.0
KELLY SCHUMACHER,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
ERIN PERPEROGLOU,SAN,11.5,10.8,7.5,12.6,22.0,17.9,13.8,15.7,12.9,21.7,15.7
CHRISTINA WIRTH,IND,11.4,14.6,28.0,2.3,11.5,16.0,24.1,6.3,22.2,18.2,16.3
KELLY MAZZANTE,PHO,10.5,13.1,38.6,1.3,6.7,10.8,10.1,6.5,2.3,17.5,5.1
A'QUONESIA FRANKLIN,SEA,10.4,12.1,28.6,0.0,0.0,9.1,14.3,14.3,0.0,28.6,0.0
ASHLEY ROBINSON,SEA,10.0,10.4,1.6,5.7,13.5,18.9,3.6,15.4,0.0,29.0,6.9
WHITNEY BODDIE,SAC,10.0,11.1,0.0,0.0,0.0,0.0,0.0,16.7,0.0,33.3,0.0
BARBARA FARRIS,DET,9.9,5.2,0.0,24.2,10.7,15.9,14.7,18.4,20.0,29.3,23.6
NIKKI TEASLEY,DET,9.8,9.0,32.6,6.1,2.8,8.0,30.6,16.1,2.4,18.0,9.9
BROOKE WYCKOFF,CHI,9.4,9.2,29.7,3.4,16.8,17.8,18.4,13.8,2.6,29.6,10.8
SHALEE LEHNING,ATL,9.3,7.5,16.9,8.5,9.0,12.2,41.6,17.1,10.0,12.6,14.1
ANNA DEFORGE,DET,9.3,9.5,14.3,0.0,15.4,16.8,21.7,16.7,0.0,14.9,7.1
BROOKE SMITH,PHO,7.4,6.3,0.0,8.9,34.4,27.6,6.7,12.1,18.8,34.9,12.2
BRITANY MILLER,DET,5.9,9.1,0.0,0.0,0.0,0.0,0.0,0.0,100,50.0,0.0
KELLY SCHUMACHER,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
