player,team,Usage,pct_FGA,pct_3PA,pct_FTA,pct_OREB,pct_REB,pct_AST,pct_TOV,pct_BLA,pct_PF,pct_PFD
TYNESHA LEWIS,CHA,17.8,19.6,19.1,11.7,17.2,20.2,25.0,18.8,25.0,15.4,0.0
TAMARA MOORE,PHO,17.8,16.7,21.4,21.3,15.8,23.1,21.4,24.2,27.8,16.7,0.0
LYNN PRIDE,LAS,17.8,15.8,0.0,19.0,52.4,37.1,2.7,23.4,33.3,42.6,0.0
TEANA MILLER,CHA,17.7,17.2,0.9,23.1,38.9,36.1,4.8,22.0,26.9,35.8,0.0
NIKKI TEASLEY,LAS,17.7,15.7,36.3,18.4,11.3,17.6,41.7,27.1,12.0,11.6,0.0
MICHELLE SNOW,HOU,17.6,17.3,0.4,19.3,36.7,33.8,11.3,20.1,21.7,34.2,0.0
AIYSHA SMITH,WAS,17.6,17.5,19.7,23.0,16.5,19.6,6.2,17.0,22.2,20.3,0.0
KAYTE CHRISTENSEN,PHO,17.5,16.6,0.0,31.4,35.5,25.6,7.1,16.0,25.4,32.9,0.3
LA'KESHIA FRETT,SAC,17.5,20.0,3.6,3.6,24.3,19.2,18.8,17.2,35.7,20.3,0.0
GWEN JACKSON,SAN,17.4,19.1,13.7,16.4,32.2,24.5,6.4,12.9,25.5,17.4,0.0
SONJA MALLORY,PHO,17.4,15.8,0.0,15.4,57.1,27.8,0.0,27.3,25.0,29.2,0.0
KARA LAWSON,SAC,17.4,19.5,44.6,10.2,14.7,16.9,17.8,16.2,1.8,12.2,0.0
FELICIA RAGLAND,HOU,17.2,17.4,33.3,14.3,0.0,5.3,15.4,23.1,16.7,20.0,0.0
ELAINE POWELL,DET,17.2,17.0,10.5,17.0,16.5,12.6,33.3,20.1,19.5,15.4,0.0
RUTH RILEY,DET,17.0,15.7,0.0,21.0,22.3,22.4,15.5,19.7,9.0,29.9,0.0
RUSHIA BROWN,CHA,16.9,17.1,1.2,13.6,28.6,26.5,8.9,20.1,24.3,33.3,0.0
DEANNA JACKSON,IND,16.8,18.0,28.8,17.5,17.9,15.0,16.7,13.4,22.1,24.7,0.0
SHAUNZINSKI GORTMAN,MIN,16.7,17.0,22.1,5.5,16.7,22.1,15.6,24.1,21.4,27.5,0.0
SANDY BRONDELLO,SEA,16.6,19.2,14.2,7.9,7.9,7.3,16.9,11.0,14.5,12.7,0.0
ERIN THORN,NYL,16.6,17.1,40.7,12.0,8.3,8.7,24.2,19.7,5.9,9.9,0.0
KRISTEN RASMUSSEN,IND,16.4,17.1,4.5,12.5,24.3,20.2,19.7,16.9,20.6,17.0,0.0
TRACY HENDERSON,CLE,16.3,18.6,0.0,0.0,35.3,34.1,16.7,26.7,62.5,26.1,0.0
KIESHA BROWN,WAS,16.3,17.0,34.4,2.7,7.7,15.5,26.9,23.4,17.2,17.7,0.0
SIMONE EDWARDS,SEA,16.2,16.2,0.0,26.5,36.7,28.8,8.0,14.3,37.7,20.7,0.0
AYANA WALKER,DET,16.1,18.9,0.0,11.2,45.3,31.0,12.7,14.4,16.0,27.5,0.0
REBECCA LOBO,CON,16.1,17.4,20.4,6.9,12.5,20.0,4.8,16.7,10.7,23.4,0.0
SUN MIN JUNG,SEA,16.0,17.6,14.9,8.2,3.7,11.1,2.2,15.2,25.0,19.7,0.0
CHARLOTTE SMITH,CHA,15.9,16.2,19.6,17.8,23.0,19.1,11.5,15.9,9.7,23.3,0.0
MURRIEL PAGE,WAS,15.9,16.0,3.7,17.9,26.3,22.1,10.0,14.8,18.5,24.4,0.0
TONYA MASSALINE,SEA,15.9,17.7,22.5,8.5,17.9,12.6,12.1,13.9,20.0,12.4,0.0
GERGANA SLAVTCHEVA,PHO,15.8,14.3,100,0.0,0.0,0.0,33.3,33.3,0.0,25.0,0.0
TULLY BEVILAQUA,SEA,15.5,14.2,20.2,17.1,12.7,13.4,38.6,23.8,25.0,24.2,0.0
STACEY THOMAS,DET,15.5,15.4,36.5,20.1,21.1,19.0,17.0,16.0,26.9,20.2,0.0
TERESA EDWARDS,MIN,15.4,13.7,24.0,9.4,10.5,15.1,40.3,25.6,12.7,15.1,0.0
DAWN STALEY,CHA,15.3,14.6,16.6,15.9,5.2,7.6,43.3,19.4,10.8,13.8,0.0
LATONYA JOHNSON,SAN,15.3,17.2,26.4,12.2,9.6,11.4,12.3,12.4,14.8,16.9,0.0
SYLVIA CRAWLEY,SAN,15.3,15.9,0.0,8.1,28.9,23.4,11.8,18.4,11.1,23.6,0.0
LADY GROOMS,SAC,15.1,15.9,0.8,13.8,16.7,13.4,13.3,13.6,30.2,12.7,0.0
GRACE DALEY,PHO,15.1,14.3,33.3,0.0,20.0,11.8,23.1,30.0,0.0,22.2,0.0
COURTNEY COLEMAN,CON,15.0,9.4,0.0,48.4,20.5,18.0,2.1,22.8,14.3,27.3,0.0
BARBARA FARRIS,DET,14.8,13.5,0.0,19.4,21.3,18.3,12.4,17.2,17.5,27.3,0.3
ZUZANA ZIRKOVA,WAS,14.5,10.8,20.0,37.5,0.0,9.5,11.1,12.5,0.0,20.0,0.0
COQUESE WASHINGTON,IND,14.4,13.0,29.3,8.7,2.2,11.2,36.1,25.4,2.8,17.2,0.0
K.B. SHARP,NYL,14.4,12.9,13.8,23.8,15.5,11.7,24.2,17.8,20.7,10.3,0.0
RITA WILLIAMS,SEA,14.3,13.7,30.3,10.4,3.4,8.2,29.7,21.8,3.1,18.6,0.0
AMANDA LASSITER,MIN,13.9,14.2,28.6,9.3,17.8,19.0,14.2,16.6,13.0,25.1,0.0
TICHA PENICHEIRO,SAC,13.9,12.2,15.3,14.4,10.2,14.2,50.0,23.3,8.4,15.3,0.0
JENNIFER GILLOM,LAS,13.8,16.0,15.5,11.4,19.4,17.8,12.7,7.4,29.2,32.8,0.0
ADIA BARNES,SEA,13.8,14.0,20.1,13.7,27.4,21.7,12.8,14.6,19.4,20.2,0.0
HELEN DARLING,MIN,13.7,11.7,30.3,9.9,11.4,13.1,40.3,26.2,6.9,22.7,0.0
MICHAELA PAVLICKOVA,PHO,13.6,15.6,9.1,0.0,14.3,18.2,12.5,14.3,50.0,9.1,0.0
LISA HARRISON,PHO,13.6,14.0,1.6,16.1,20.5,19.8,12.7,11.9,8.8,15.5,0.0
SOPHIA WITHERSPOON,LAS,13.5,14.9,27.1,12.1,12.5,11.4,4.8,9.3,25.0,14.2,0.0
TIFFANI JOHNSON,HOU,13.4,12.9,0.0,13.8,38.0,23.8,11.6,18.3,29.4,26.2,0.0
RHONDA MAPP,LAS,13.4,14.8,1.1,4.0,42.6,33.0,6.4,12.8,16.7,31.5,0.0
SHAQUALA WILLIAMS,LAS,13.3,14.4,15.7,10.7,16.7,16.7,21.8,11.5,5.0,21.0,0.0
NIKKI MCCRAY,IND,13.3,12.8,10.9,9.5,10.8,9.9,16.9,17.8,12.0,18.5,0.0
DALMA IVANYI,PHO,13.0,15.7,33.3,0.0,18.2,15.4,20.0,13.3,0.0,17.4,0.0
NICKY MCCRIMMON,LAS,12.9,13.9,10.3,5.4,8.6,11.6,26.0,14.5,3.7,12.7,0.0
KRISTI HARROWER,MIN,12.9,12.0,23.0,6.0,6.9,10.3,34.6,20.7,16.3,6.8,0.0
BROOKE WYCKOFF,CON,12.7,12.5,22.4,9.7,27.4,25.5,12.1,17.3,6.8,29.4,0.0
TAMIKA RAYMOND,MIN,12.6,11.8,0.5,18.1,31.6,23.8,9.1,13.2,16.2,15.4,0.0
TRACY REID,PHO,12.5,13.0,0.0,0.0,12.5,11.1,50.0,20.0,0.0,50.0,0.0
JENNIFER AZZI,SAN,12.4,12.2,38.0,10.9,3.5,9.6,30.2,15.1,10.6,16.3,0.0
OCTAVIA BLUE,HOU,12.3,10.3,0.0,33.3,50.0,8.7,28.6,18.2,0.0,20.0,0.0
KELLEY GIBSON,HOU,12.2,14.9,42.9,0.0,11.1,10.1,12.1,11.7,5.0,15.4,0.0
VANESSA NYGAARD,LAS,12.2,14.1,21.8,6.6,25.6,14.6,7.6,6.9,15.0,24.2,0.0
CHANDRA JOHNSON,LAS,12.0,8.6,29.4,14.3,20.0,17.6,18.8,21.1,0.0,28.6,0.0
PETRA UJHELYI,DET,11.9,8.7,0.0,7.0,18.8,22.2,15.0,25.6,0.0,24.2,0.0
EDNIESHA CURRY,PHO,11.8,12.0,37.9,3.3,1.9,7.5,36.4,18.3,5.0,22.3,0.0
POLLYANNA JOHNS KIMBROUGH,HOU,11.8,10.8,0.0,20.0,32.0,25.3,13.4,13.6,27.8,20.0,0.0
DEBBIE BLACK,CON,11.6,12.3,2.3,7.1,19.0,17.8,33.6,13.3,17.4,15.4,0.0
NIELE IVEY,IND,11.5,11.9,29.3,7.3,3.2,7.0,25.5,12.8,7.5,13.1,0.0
ERIN PERPEROGLOU,CHA,11.2,12.7,0.0,14.3,13.3,11.4,18.8,10.5,12.5,24.0,0.0
LINDSEY YAMASAKI,NYL,11.2,14.5,25.9,0.0,5.6,11.4,19.6,8.2,27.3,30.2,0.0
ITORO UMOH-COLEMAN,HOU,11.1,0.0,0.0,0.0,0.0,0.0,50.0,33.3,0.0,25.0,0.0
ANNIE BURGESS,WAS,11.0,9.9,19.3,8.6,10.1,11.9,32.7,18.6,10.8,11.9,0.0
JENNIFER RIZZOTTI,DET,10.9,9.7,27.0,7.0,3.3,10.6,33.2,19.6,6.7,8.8,0.0
TERESA WEATHERSPOON,LAS,10.7,8.2,1.5,11.0,11.2,16.8,45.4,22.3,9.3,15.8,0.0
UKARI FIGGS,HOU,10.4,9.3,26.6,5.5,6.5,11.6,24.5,18.9,4.5,10.7,0.0
MARLA BRUMFIELD,CHA,10.2,9.4,9.7,11.8,3.3,11.2,41.2,19.4,16.7,18.3,0.0
GEORGIA SCHWEITZER,MIN,10.0,9.9,17.3,0.0,20.6,19.1,13.5,14.8,22.2,9.4,0.0
SONJA HENNING,IND,9.8,10.5,8.4,4.3,3.0,11.4,28.2,11.9,5.1,19.0,0.0
JENNY MOWE,LAS,7.1,6.5,0.0,0.0,0.0,7.7,0.0,14.3,0.0,37.5,0.0
CHARMIN SMITH,PHO,6.5,8.0,28.6,0.0,33.3,36.4,16.7,0.0,0.0,28.6,0.0
BETHANY DONAPHIN,NYL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRISTI HARROWER,MIN,12.9,12.0,23.0,6.0,6.9,10.3,34.6,20.7,16.3,6.8,0.0
BROOKE WYCKOFF,CON,12.7,12.5,22.4,9.7,27.4,25.5,12.1,17.3,6.8,29.4,0.0
TAMIKA RAYMOND,MIN,12.6,11.8,0.5,18.1,31.6,23.8,9.1,13.2,16.2,15.4,0.0
TRACY REID,PHO,12.5,13.0,0.0,0.0,12.5,11.1,50.0,20.0,0.0,50.0,0.0
JENNIFER AZZI,SAN,12.4,12.2,38.0,10.9,3.5,9.6,30.2,15.1,10.6,16.3,0.0
OCTAVIA BLUE,HOU,12.3,10.3,0.0,33.3,50.0,8.7,28.6,18.2,0.0,20.0,0.0
KELLEY GIBSON,HOU,12.2,14.9,42.9,0.0,11.1,10.1,12.1,11.7,5.0,15.4,0.0
VANESSA NYGAARD,LAS,12.2,14.1,21.8,6.6,25.6,14.6,7.6,6.9,15.0,24.2,0.0
CHANDRA JOHNSON,LAS,12.0,8.6,29.4,14.3,20.0,17.6,18.8,21.1,0.0,28.6,0.0
PETRA UJHELYI,DET,11.9,8.7,0.0,7.0,18.8,22.2,15.0,25.6,0.0,24.2,0.0
EDNIESHA CURRY,PHO,11.8,12.0,37.9,3.3,1.9,7.5,36.4,18.3,5.0,22.3,0.0
POLLYANNA JOHNS KIMBROUGH,HOU,11.8,10.8,0.0,20.0,32.0,25.3,13.4,13.6,27.8,20.0,0.0
DEBBIE BLACK,CON,11.6,12.3,2.3,7.1,19.0,17.8,33.6,13.3,17.4,15.4,0.0
NIELE IVEY,IND,11.5,11.9,29.3,7.3,3.2,7.0,25.5,12.8,7.5,13.1,0.0
ERIN PERPEROGLOU,CHA,11.2,12.7,0.0,14.3,13.3,11.4,18.8,10.5,12.5,24.0,0.0
LINDSEY YAMASAKI,NYL,11.2,14.5,25.9,0.0,5.6,11.4,19.6,8.2,27.3,30.2,0.0
ITORO UMOH-COLEMAN,HOU,11.1,0.0,0.0,0.0,0.0,0.0,50.0,33.3,0.0,25.0,0.0
ANNIE BURGESS,WAS,11.0,9.9,19.3,8.6,10.1,11.9,32.7,18.6,10.8,11.9,0.0
JENNIFER RIZZOTTI,DET,10.9,9.7,27.0,7.0,3.3,10.6,33.2,19.6,6.7,8.8,0.0
TERESA WEATHERSPOON,LAS,10.7,8.2,1.5,11.0,11.2,16.8,45.4,22.3,9.3,15.8,0.0
UKARI FIGGS,HOU,10.4,9.3,26.6,5.5,6.5,11.6,24.5,18.9,4.5,10.7,0.0
MARLA BRUMFIELD,CHA,10.2,9.4,9.7,11.8,3.3,11.2,41.2,19.4,16.7,18.3,0.0
GEORGIA SCHWEITZER,MIN,10.0,9.9,17.3,0.0,20.6,19.1,13.5,14.8,22.2,9.4,0.0
SONJA HENNING,IND,9.8,10.5,8.4,4.3,3.0,11.4,28.2,11.9,5.1,19.0,0.0
JENNY MOWE,LAS,7.1,6.5,0.0,0.0,0.0,7.7,0.0,14.3,0.0,37.5,0.0
CHARMIN SMITH,PHO,6.5,8.0,28.6,0.0,33.3,36.4,16.7,0.0,0.0,28.6,0.0
BETHANY DONAPHIN,NYL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRISTI HARROWER,MIN,12.9,12.0,23.0,6.0,6.9,10.3,34.6,20.7,16.3,6.8,0.0
BROOKE WYCKOFF,CON,12.7,12.5,22.4,9.7,27.4,25.5,12.1,17.3,6.8,29.4,0.0
TAMIKA RAYMOND,MIN,12.6,11.8,0.5,18.1,31.6,23.8,9.1,13.2,16.2,15.4,0.0
TRACY REID,PHO,12.5,13.0,0.0,0.0,12.5,11.1,50.0,20.0,0.0,50.0,0.0
JENNIFER AZZI,SAN,12.4,12.2,38.0,10.9,3.5,9.6,30.2,15.1,10.6,16.3,0.0
OCTAVIA BLUE,HOU,12.3,10.3,0.0,33.3,50.0,8.7,28.6,18.2,0.0,20.0,0.0
KELLEY GIBSON,HOU,12.2,14.9,42.9,0.0,11.1,10.1,12.1,11.7,5.0,15.4,0.0
VANESSA NYGAARD,LAS,12.2,14.1,21.8,6.6,25.6,14.6,7.6,6.9,15.0,24.2,0.0
CHANDRA JOHNSON,LAS,12.0,8.6,29.4,14.3,20.0,17.6,18.8,21.1,0.0,28.6,0.0
PETRA UJHELYI,DET,11.9,8.7,0.0,7.0,18.8,22.2,15.0,25.6,0.0,24.2,0.0
EDNIESHA CURRY,PHO,11.8,12.0,37.9,3.3,1.9,7.5,36.4,18.3,5.0,22.3,0.0
POLLYANNA JOHNS KIMBROUGH,HOU,11.8,10.8,0.0,20.0,32.0,25.3,13.4,13.6,27.8,20.0,0.0
DEBBIE BLACK,CON,11.6,12.3,2.3,7.1,19.0,17.8,33.6,13.3,17.4,15.4,0.0
NIELE IVEY,IND,11.5,11.9,29.3,7.3,3.2,7.0,25.5,12.8,7.5,13.1,0.0
ERIN PERPEROGLOU,CHA,11.2,12.7,0.0,14.3,13.3,11.4,18.8,10.5,12.5,24.0,0.0
LINDSEY YAMASAKI,NYL,11.2,14.5,25.9,0.0,5.6,11.4,19.6,8.2,27.3,30.2,0.0
ITORO UMOH-COLEMAN,HOU,11.1,0.0,0.0,0.0,0.0,0.0,50.0,33.3,0.0,25.0,0.0
ANNIE BURGESS,WAS,11.0,9.9,19.3,8.6,10.1,11.9,32.7,18.6,10.8,11.9,0.0
JENNIFER RIZZOTTI,DET,10.9,9.7,27.0,7.0,3.3,10.6,33.2,19.6,6.7,8.8,0.0
TERESA WEATHERSPOON,LAS,10.7,8.2,1.5,11.0,11.2,16.8,45.4,22.3,9.3,15.8,0.0
UKARI FIGGS,HOU,10.4,9.3,26.6,5.5,6.5,11.6,24.5,18.9,4.5,10.7,0.0
MARLA BRUMFIELD,CHA,10.2,9.4,9.7,11.8,3.3,11.2,41.2,19.4,16.7,18.3,0.0
GEORGIA SCHWEITZER,MIN,10.0,9.9,17.3,0.0,20.6,19.1,13.5,14.8,22.2,9.4,0.0
SONJA HENNING,IND,9.8,10.5,8.4,4.3,3.0,11.4,28.2,11.9,5.1,19.0,0.0
JENNY MOWE,LAS,7.1,6.5,0.0,0.0,0.0,7.7,0.0,14.3,0.0,37.5,0.0
CHARMIN SMITH,PHO,6.5,8.0,28.6,0.0,33.3,36.4,16.7,0.0,0.0,28.6,0.0
BETHANY DONAPHIN,NYL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
