player,team,Usage,pct_FGA,pct_3PA,pct_FTA,pct_OREB,pct_REB,pct_AST,pct_TOV,pct_BLA,pct_PF,pct_PFD
DOMINIQUE CANTY,WAS,22.9,25.3,27.3,30.3,23.1,17.0,31.6,17.4,20.0,27.8,19.4
CHARDE HOUSTON,PHO,22.8,25.6,34.3,14.6,15.8,14.9,17.4,18.1,28.4,22.2,14.9
CANDICE DUPREE,PHO,22.7,24.0,0.7,25.3,16.5,20.3,12.6,18.1,13.2,11.5,18.9
SOPHIA YOUNG-MALCOLM,SAN,22.6,23.0,0.6,32.3,28.7,28.0,13.5,16.8,27.4,19.1,28.0
ESSENCE CARSON,NYL,22.6,25.4,27.5,17.6,12.6,14.8,16.4,15.5,22.2,13.8,17.5
JIA PERKINS,SAN,22.5,26.2,32.5,16.4,9.2,14.8,18.3,11.7,10.7,14.2,16.7
MAYA MOORE,MIN,22.5,24.7,44.2,20.7,23.9,21.3,22.5,17.2,11.1,20.6,22.6
TINA THOMPSON,SEA,22.2,25.9,33.3,16.8,27.0,23.4,6.2,15.5,16.7,26.3,20.6
JASMINE THOMAS,WAS,22.0,23.3,35.6,14.1,7.6,13.7,31.2,23.3,16.7,14.9,13.3
ANDREA RILEY,PHO,21.8,19.3,34.0,27.4,0.0,8.9,65.2,31.0,29.4,15.4,28.1
CHAY SHEGOG,CON,21.7,23.1,0.0,25.0,33.3,22.2,0.0,20.0,100,75.0,20.0
ANN WAUTERS,SEA,21.7,22.5,7.4,25.9,37.5,32.2,14.9,21.0,32.0,19.4,22.2
TEMEKA JOHNSON,TUL,21.6,21.8,16.2,17.5,8.7,15.4,43.3,26.7,18.9,17.9,20.1
CAMILLE SMITH,SEA,21.4,19.7,7.2,35.8,32.7,22.8,15.7,23.1,27.7,22.7,30.8
EWELINA KOBRYN,SEA,21.3,21.3,12.3,27.0,23.2,23.0,8.5,22.7,31.8,24.5,21.2
MONICA WRIGHT,MIN,21.3,20.5,15.5,28.6,10.9,13.9,20.6,25.1,27.5,22.5,27.7
SHAY MURPHY,CHI,21.0,24.3,36.8,16.2,23.8,19.5,12.0,13.5,29.7,17.8,15.1
CRYSTAL LANGHORNE,WAS,21.0,22.2,2.4,25.5,31.1,25.2,10.7,17.4,30.1,14.0,24.1
SAMANTHA PRAHALIS,PHO,20.9,21.0,25.1,16.2,4.8,10.8,42.1,25.3,9.5,15.9,14.7
IZIANE CASTRO MARQUES,WAS,20.8,23.1,15.0,17.9,11.4,11.0,17.8,14.5,29.4,14.8,22.0
SWIN CASH,CHI,20.8,21.0,25.7,21.2,20.5,22.3,19.7,21.5,33.9,16.3,21.3
COURTNEY VANDERSLOOT,CHI,20.7,19.9,21.6,15.0,2.6,9.2,41.3,28.2,12.5,19.7,23.4
SVETLANA ABROSIMOVA,SEA,20.6,20.6,24.2,17.5,21.6,21.5,20.8,25.2,13.3,16.9,18.9
LYNETTA KIZER,PHO,20.2,22.2,4.2,20.9,32.0,24.7,7.3,15.3,26.3,25.8,16.8
SYLVIA FOWLES,CHI,20.1,20.0,0.0,37.4,44.1,37.6,6.7,14.2,25.6,15.0,33.1
LINDSEY HARDING,ATL,20.0,20.8,16.7,21.0,5.6,10.7,32.7,17.6,13.8,10.4,21.0
SASHA GOODLETT,IND,19.9,23.4,0.0,15.0,29.5,23.4,8.0,14.1,28.0,22.4,13.6
NNEKA OGWUMIKE,LAS,19.8,20.9,2.1,27.4,35.1,28.5,9.5,12.4,37.7,21.3,25.6
LINDSAY WHALEN,MIN,19.7,19.3,7.9,25.6,12.3,16.3,38.7,21.7,30.8,18.5,22.8
SUE BIRD,SEA,19.5,21.4,29.7,11.0,3.6,11.6,38.5,18.4,9.1,8.2,12.8
AMBER HARRIS,MIN,19.5,21.3,14.5,19.6,18.2,23.6,12.8,16.3,23.1,23.7,15.2
GLORY JOHNSON,TUL,19.5,17.1,0.0,38.5,40.6,33.2,10.5,20.8,28.7,22.8,34.6
TAMERA YOUNG,CHI,19.3,21.4,0.3,19.5,20.4,17.8,15.5,13.4,20.9,23.8,19.9
SHAVONTE ZELLOUS,IND,19.1,19.0,16.9,21.2,18.1,15.7,19.2,20.1,18.8,25.5,17.7
NATASHA LACY,WAS,19.1,20.3,24.4,15.1,16.1,20.2,26.0,22.3,11.8,22.1,23.8
JENNIFER LACY,TUL,19.1,21.1,31.7,13.4,18.2,16.5,10.0,16.8,13.2,27.0,16.0
RONEEKA HODGES,TUL,19.0,21.7,39.9,9.9,7.4,12.8,18.4,15.7,12.7,7.7,9.3
SONJA PETROVIC,CHI,18.9,20.2,26.2,13.7,12.1,18.2,15.3,19.7,13.2,18.2,13.1
BRIANN JANUARY,IND,18.7,17.3,24.8,20.2,6.3,8.3,33.2,25.7,18.2,21.0,25.4
REBEKKAH BRUNSON,MIN,18.6,18.9,0.0,31.5,41.4,34.5,8.5,13.1,27.5,21.2,27.7
MISTIE BASS,CON,18.5,18.2,0.4,27.8,38.3,28.8,14.1,17.3,21.7,26.2,27.3
DANIELLE MCCRAY,CON,18.5,19.0,32.6,19.8,15.1,17.8,18.9,17.6,27.5,25.9,16.7
ERIKA DE SOUZA,ATL,18.4,20.1,0.0,10.7,44.0,32.5,10.9,17.3,20.0,23.6,12.9
SHEKINNA STRICKLEN,SEA,18.4,21.7,28.4,15.8,19.9,23.1,12.3,10.9,24.0,20.3,13.5
TIFFANY HAYES,ATL,18.4,18.0,26.6,28.6,13.0,15.6,21.5,16.6,23.4,25.6,29.9
KARA LAWSON,CON,18.2,18.6,38.0,20.5,6.0,14.5,28.5,17.2,11.1,9.8,17.9
ALANA BEARD,LAS,18.2,18.3,22.7,15.7,3.5,7.8,23.6,20.6,12.2,19.6,16.4
SHENISE JOHNSON,SAN,18.1,19.0,17.8,15.8,34.8,26.6,18.5,17.9,21.2,21.4,15.5
LAURIE KOEHN,ATL,18.1,23.2,53.4,0.0,11.1,12.0,6.4,12.2,18.2,10.0,4.1
NATALIE NOVOSEL,WAS,18.1,19.6,32.3,20.7,20.0,16.3,19.0,15.4,29.2,10.8,19.3
DELISHA MILTON-JONES,LAS,18.0,18.8,25.9,16.7,19.3,17.9,14.5,17.0,22.6,22.2,20.5
JANTEL LAVENDER,LAS,18.0,19.5,0.0,14.4,40.0,30.9,8.7,17.6,32.6,25.0,14.2
SHAMEKA CHRISTON,SAN,17.9,19.9,45.5,20.3,10.1,11.4,13.1,9.2,15.7,16.3,20.1
ZIOMARA MORRISON,SAN,17.9,19.2,11.4,12.0,26.5,23.1,3.0,21.7,55.6,32.1,18.7
APRIL SYKES,LAS,17.8,19.3,39.3,15.6,11.1,13.4,17.0,16.8,0.0,25.5,12.1
TANISHA WRIGHT,SEA,17.7,16.9,11.3,18.4,15.5,13.3,34.4,21.8,16.3,20.9,20.4
JESSICA ADAIR,MIN,17.7,15.3,0.0,33.7,30.6,26.8,9.5,16.7,37.5,35.4,27.5
KELLY MILLER,NYL,17.6,18.2,42.3,6.3,4.3,13.1,26.1,22.0,0.0,29.4,7.5
ALEX MONTGOMERY,NYL,17.4,18.6,24.2,22.0,38.6,29.8,13.8,14.1,33.3,22.5,14.9
DEVEREAUX PETERS,MIN,17.3,15.8,0.0,23.0,40.4,29.3,16.2,22.9,33.3,35.4,18.9
ALEXIS GRAY-LAWSON,PHO,17.1,18.1,24.5,15.9,15.6,13.6,22.1,15.9,26.2,22.7,22.4
ALLISON HIGHTOWER,CON,16.8,18.2,24.3,9.5,10.1,11.0,24.1,17.2,13.6,25.6,14.0
SCHOLANDA DORRELL,TUL,16.7,17.5,23.7,16.7,14.4,11.6,9.3,17.6,21.2,23.0,16.1
ALEXIS HORNBUCKLE,PHO,16.5,16.9,18.9,9.6,16.0,17.2,23.1,20.3,9.5,23.3,13.5
YELENA LEUCHANKA,ATL,16.1,15.0,1.3,9.9,30.8,23.6,12.0,25.2,18.2,33.3,16.7
DANIELLE ROBINSON,SAN,16.0,16.3,1.5,12.6,9.1,10.9,30.0,18.2,9.1,20.3,14.4
CANDICE WIGGINS,MIN,15.9,16.3,42.3,9.5,5.8,11.0,18.0,20.3,8.5,18.5,13.5
COURTNEY PARIS,TUL,15.9,16.1,0.0,26.7,52.2,41.3,10.1,15.5,28.1,26.5,19.8
TAN WHITE,CON,15.8,17.2,32.5,7.3,7.4,11.7,18.5,17.6,9.8,23.1,14.5
KIA VAUGHN,NYL,15.8,17.7,0.0,15.4,27.6,25.0,10.1,10.6,24.1,25.4,14.1
CAROLYN SWORDS,CHI,15.7,16.2,0.0,16.7,46.9,33.0,5.8,15.4,17.0,34.1,16.5
KATELAN REDMON,NYL,15.7,16.9,5.3,18.2,25.0,18.2,15.4,15.0,50.0,30.8,26.3
TAJ MCWILLIAMS-FRANKLIN,MIN,15.6,15.8,1.5,9.8,22.4,21.3,17.4,20.4,22.5,21.1,12.1
MICHELLE SNOW,WAS,15.6,15.6,0.4,14.2,34.7,33.9,8.0,18.7,11.7,27.8,18.6
KELSEY GRIFFIN,CON,15.6,15.6,8.8,19.1,29.0,29.2,10.0,17.4,20.6,23.0,20.7
ALYSHA CLARK,SEA,15.5,15.5,18.0,16.0,31.0,25.5,7.8,17.9,16.7,27.8,11.2
KARIMA CHRISTMAS-KELLY,IND,15.4,16.4,24.1,21.4,25.7,22.1,13.4,11.9,24.1,22.4,22.0
LINDSAY WISDOM-HYLTON,WAS,15.3,15.7,0.5,8.8,32.5,24.7,16.2,20.3,19.6,22.7,8.8
ARMINTIE HERRINGTON,ATL,15.2,13.9,0.7,25.4,25.5,16.1,21.0,15.9,24.1,18.7,23.4
DEMYA WALKER,NYL,15.0,11.8,0.0,17.0,29.5,21.5,18.0,28.8,18.6,32.4,27.3
AMBER HOLT,TUL,14.9,17.5,21.8,8.0,8.9,13.4,15.7,9.8,13.0,12.7,15.5
KETIA SWANIER,ATL,14.9,13.2,18.9,13.1,6.9,14.2,41.0,23.2,6.1,15.2,14.8
EBONY HOFFMAN,LAS,14.8,15.9,18.4,10.6,27.1,23.5,11.0,15.1,7.7,30.6,8.1
BRIANA BUTLER,PHO,14.8,16.1,27.6,13.8,16.9,16.9,13.8,12.5,25.0,11.3,10.7
NOELLE QUINN,WAS,14.7,17.4,33.3,9.0,11.0,16.6,20.2,10.0,10.0,10.9,7.6
ERIN PHILLIPS,IND,14.7,15.6,20.3,9.9,14.5,15.4,23.5,16.1,13.5,18.8,16.4
TICHA PENICHEIRO,CHI,14.3,9.6,13.0,9.2,3.1,11.5,47.6,32.8,6.3,11.9,10.9
LE'COE WILLINGHAM,CHI,14.2,13.8,25.5,8.7,20.0,18.0,13.9,19.3,17.5,22.7,8.6
COCO MILLER,LAS,14.1,14.7,9.4,2.4,19.6,17.3,18.0,22.4,40.0,6.6,1.6
NAKIA SANFORD,PHO,14.1,13.2,7.1,17.0,29.9,21.6,10.1,17.0,10.5,33.3,24.9
SHANNON BOBBITT,WAS,14.1,13.2,25.5,9.4,10.2,10.4,43.6,22.0,17.0,19.6,13.3
ASHLEY ROBINSON,WAS,13.8,13.9,0.6,8.7,29.5,27.0,13.5,18.6,11.5,28.6,9.3
KRYSTAL THOMAS,PHO,13.7,11.9,0.3,17.5,39.4,31.7,10.8,20.4,19.6,24.1,18.3
KAYLA PEDERSEN,TUL,13.7,14.1,4.1,12.1,23.2,26.2,19.3,14.5,26.5,24.2,15.5
CATHRINE KRAAYEVELD,ATL,13.7,15.4,36.9,5.5,12.1,20.4,11.4,12.9,11.9,15.5,6.5
JESSICA MOORE,CON,13.6,11.6,0.0,29.3,32.0,20.7,5.0,16.1,28.6,34.6,25.5
ERLANA LARKINS,IND,13.5,12.8,0.0,15.8,46.7,33.9,16.8,17.8,17.9,26.3,18.6
ERIN THORN,MIN,13.4,14.7,30.4,5.8,12.2,13.6,27.6,16.5,0.0,3.1,8.1
TAMMY SUTTON-BROWN,IND,13.2,13.3,0.0,17.5,23.0,22.0,11.1,11.9,27.8,19.6,15.6
KATIE SMITH,SEA,13.1,13.9,24.1,9.6,5.6,13.0,19.4,13.1,5.8,19.9,17.6
NICOLE POWELL,NYL,13.0,14.0,30.0,4.6,18.1,19.5,13.6,13.2,3.3,16.4,10.7
ANEIKA MORELLO,ATL,12.9,13.5,0.0,14.1,32.9,26.9,5.8,11.4,23.1,28.2,13.1
NICKY ANOSIKE,LAS,12.9,9.6,0.0,28.6,0.0,21.8,23.8,19.4,16.7,27.3,21.7
JEANETTE POHLEN-MAVUNGA,IND,12.8,14.2,27.0,3.8,9.4,12.3,15.8,13.8,17.2,16.3,5.9
TANGELA SMITH,SAN,12.8,13.9,18.9,5.1,7.1,13.3,24.1,13.0,0.0,21.8,5.2
CHANTE BLACK,TUL,12.8,11.3,0.0,20.4,34.2,29.2,6.6,17.5,18.6,21.6,15.4
LEILANI MITCHELL,NYL,12.2,12.5,32.3,4.2,8.9,11.1,28.7,14.3,11.8,18.7,8.0
RUTH RILEY,CHI,12.1,12.5,8.2,8.0,14.5,20.1,18.3,13.9,2.2,32.7,11.5
KALANA GREENE,CON,12.0,11.6,10.3,17.2,11.9,12.2,21.8,15.0,10.5,20.7,15.7
MARISSA COLEMAN,LAS,11.4,12.6,22.5,7.4,15.6,17.1,16.2,10.0,9.8,17.3,7.6
KELLEY CAIN,NYL,10.5,8.0,0.0,20.0,28.9,26.5,4.3,18.2,23.1,19.4,19.6
JENNA O'HEA,LAS,10.3,11.1,31.8,12.1,25.0,14.6,21.6,8.5,0.0,20.6,11.1
JENE MORRIS,TUL,10.3,12.0,18.8,3.7,19.2,13.2,8.7,11.8,11.1,21.6,2.0
JAYNE APPEL MARINELLI,SAN,10.0,8.4,0.4,12.1,47.3,41.2,13.4,17.9,15.8,32.1,16.4
AVERY WARLEY-TALBERT,PHO,9.8,8.2,0.0,12.6,38.8,33.6,3.4,16.0,29.5,31.1,13.6
ZANE TAMANE,PHO,9.3,7.4,0.0,0.0,20.0,23.1,0.0,18.2,50.0,11.1,0.0
TULLY BEVILAQUA,SAN,6.0,4.6,11.9,3.1,2.0,5.0,20.8,16.1,0.0,12.3,11.9
KATELAN REDMON,NYL,15.7,16.9,5.3,18.2,25.0,18.2,15.4,15.0,50.0,30.8,26.3
TAJ MCWILLIAMS-FRANKLIN,MIN,15.6,15.8,1.5,9.8,22.4,21.3,17.4,20.4,22.5,21.1,12.1
MICHELLE SNOW,WAS,15.6,15.6,0.4,14.2,34.7,33.9,8.0,18.7,11.7,27.8,18.6
KELSEY GRIFFIN,CON,15.6,15.6,8.8,19.1,29.0,29.2,10.0,17.4,20.6,23.0,20.7
ALYSHA CLARK,SEA,15.5,15.5,18.0,16.0,31.0,25.5,7.8,17.9,16.7,27.8,11.2
KARIMA CHRISTMAS-KELLY,IND,15.4,16.4,24.1,21.4,25.7,22.1,13.4,11.9,24.1,22.4,22.0
LINDSAY WISDOM-HYLTON,WAS,15.3,15.7,0.5,8.8,32.5,24.7,16.2,20.3,19.6,22.7,8.8
ARMINTIE HERRINGTON,ATL,15.2,13.9,0.7,25.4,25.5,16.1,21.0,15.9,24.1,18.7,23.4
DEMYA WALKER,NYL,15.0,11.8,0.0,17.0,29.5,21.5,18.0,28.8,18.6,32.4,27.3
AMBER HOLT,TUL,14.9,17.5,21.8,8.0,8.9,13.4,15.7,9.8,13.0,12.7,15.5
KETIA SWANIER,ATL,14.9,13.2,18.9,13.1,6.9,14.2,41.0,23.2,6.1,15.2,14.8
EBONY HOFFMAN,LAS,14.8,15.9,18.4,10.6,27.1,23.5,11.0,15.1,7.7,30.6,8.1
BRIANA BUTLER,PHO,14.8,16.1,27.6,13.8,16.9,16.9,13.8,12.5,25.0,11.3,10.7
NOELLE QUINN,WAS,14.7,17.4,33.3,9.0,11.0,16.6,20.2,10.0,10.0,10.9,7.6
ERIN PHILLIPS,IND,14.7,15.6,20.3,9.9,14.5,15.4,23.5,16.1,13.5,18.8,16.4
TICHA PENICHEIRO,CHI,14.3,9.6,13.0,9.2,3.1,11.5,47.6,32.8,6.3,11.9,10.9
LE'COE WILLINGHAM,CHI,14.2,13.8,25.5,8.7,20.0,18.0,13.9,19.3,17.5,22.7,8.6
COCO MILLER,LAS,14.1,14.7,9.4,2.4,19.6,17.3,18.0,22.4,40.0,6.6,1.6
NAKIA SANFORD,PHO,14.1,13.2,7.1,17.0,29.9,21.6,10.1,17.0,10.5,33.3,24.9
SHANNON BOBBITT,WAS,14.1,13.2,25.5,9.4,10.2,10.4,43.6,22.0,17.0,19.6,13.3
ASHLEY ROBINSON,WAS,13.8,13.9,0.6,8.7,29.5,27.0,13.5,18.6,11.5,28.6,9.3
KRYSTAL THOMAS,PHO,13.7,11.9,0.3,17.5,39.4,31.7,10.8,20.4,19.6,24.1,18.3
KAYLA PEDERSEN,TUL,13.7,14.1,4.1,12.1,23.2,26.2,19.3,14.5,26.5,24.2,15.5
CATHRINE KRAAYEVELD,ATL,13.7,15.4,36.9,5.5,12.1,20.4,11.4,12.9,11.9,15.5,6.5
JESSICA MOORE,CON,13.6,11.6,0.0,29.3,32.0,20.7,5.0,16.1,28.6,34.6,25.5
ERLANA LARKINS,IND,13.5,12.8,0.0,15.8,46.7,33.9,16.8,17.8,17.9,26.3,18.6
ERIN THORN,MIN,13.4,14.7,30.4,5.8,12.2,13.6,27.6,16.5,0.0,3.1,8.1
TAMMY SUTTON-BROWN,IND,13.2,13.3,0.0,17.5,23.0,22.0,11.1,11.9,27.8,19.6,15.6
KATIE SMITH,SEA,13.1,13.9,24.1,9.6,5.6,13.0,19.4,13.1,5.8,19.9,17.6
NICOLE POWELL,NYL,13.0,14.0,30.0,4.6,18.1,19.5,13.6,13.2,3.3,16.4,10.7
ANEIKA MORELLO,ATL,12.9,13.5,0.0,14.1,32.9,26.9,5.8,11.4,23.1,28.2,13.1
NICKY ANOSIKE,LAS,12.9,9.6,0.0,28.6,0.0,21.8,23.8,19.4,16.7,27.3,21.7
JEANETTE POHLEN-MAVUNGA,IND,12.8,14.2,27.0,3.8,9.4,12.3,15.8,13.8,17.2,16.3,5.9
TANGELA SMITH,SAN,12.8,13.9,18.9,5.1,7.1,13.3,24.1,13.0,0.0,21.8,5.2
CHANTE BLACK,TUL,12.8,11.3,0.0,20.4,34.2,29.2,6.6,17.5,18.6,21.6,15.4
LEILANI MITCHELL,NYL,12.2,12.5,32.3,4.2,8.9,11.1,28.7,14.3,11.8,18.7,8.0
RUTH RILEY,CHI,12.1,12.5,8.2,8.0,14.5,20.1,18.3,13.9,2.2,32.7,11.5
KALANA GREENE,CON,12.0,11.6,10.3,17.2,11.9,12.2,21.8,15.0,10.5,20.7,15.7
MARISSA COLEMAN,LAS,11.4,12.6,22.5,7.4,15.6,17.1,16.2,10.0,9.8,17.3,7.6
KELLEY CAIN,NYL,10.5,8.0,0.0,20.0,28.9,26.5,4.3,18.2,23.1,19.4,19.6
JENNA O'HEA,LAS,10.3,11.1,31.8,12.1,25.0,14.6,21.6,8.5,0.0,20.6,11.1
JENE MORRIS,TUL,10.3,12.0,18.8,3.7,19.2,13.2,8.7,11.8,11.1,21.6,2.0
JAYNE APPEL MARINELLI,SAN,10.0,8.4,0.4,12.1,47.3,41.2,13.4,17.9,15.8,32.1,16.4
AVERY WARLEY-TALBERT,PHO,9.8,8.2,0.0,12.6,38.8,33.6,3.4,16.0,29.5,31.1,13.6
ZANE TAMANE,PHO,9.3,7.4,0.0,0.0,20.0,23.1,0.0,18.2,50.0,11.1,0.0
TULLY BEVILAQUA,SAN,6.0,4.6,11.9,3.1,2.0,5.0,20.8,16.1,0.0,12.3,11.9
KATELAN REDMON,NYL,15.7,16.9,5.3,18.2,25.0,18.2,15.4,15.0,50.0,30.8,26.3
TAJ MCWILLIAMS-FRANKLIN,MIN,15.6,15.8,1.5,9.8,22.4,21.3,17.4,20.4,22.5,21.1,12.1
MICHELLE SNOW,WAS,15.6,15.6,0.4,14.2,34.7,33.9,8.0,18.7,11.7,27.8,18.6
KELSEY GRIFFIN,CON,15.6,15.6,8.8,19.1,29.0,29.2,10.0,17.4,20.6,23.0,20.7
ALYSHA CLARK,SEA,15.5,15.5,18.0,16.0,31.0,25.5,7.8,17.9,16.7,27.8,11.2
KARIMA CHRISTMAS-KELLY,IND,15.4,16.4,24.1,21.4,25.7,22.1,13.4,11.9,24.1,22.4,22.0
LINDSAY WISDOM-HYLTON,WAS,15.3,15.7,0.5,8.8,32.5,24.7,16.2,20.3,19.6,22.7,8.8
ARMINTIE HERRINGTON,ATL,15.2,13.9,0.7,25.4,25.5,16.1,21.0,15.9,24.1,18.7,23.4
DEMYA WALKER,NYL,15.0,11.8,0.0,17.0,29.5,21.5,18.0,28.8,18.6,32.4,27.3
AMBER HOLT,TUL,14.9,17.5,21.8,8.0,8.9,13.4,15.7,9.8,13.0,12.7,15.5
KETIA SWANIER,ATL,14.9,13.2,18.9,13.1,6.9,14.2,41.0,23.2,6.1,15.2,14.8
EBONY HOFFMAN,LAS,14.8,15.9,18.4,10.6,27.1,23.5,11.0,15.1,7.7,30.6,8.1
BRIANA BUTLER,PHO,14.8,16.1,27.6,13.8,16.9,16.9,13.8,12.5,25.0,11.3,10.7
NOELLE QUINN,WAS,14.7,17.4,33.3,9.0,11.0,16.6,20.2,10.0,10.0,10.9,7.6
ERIN PHILLIPS,IND,14.7,15.6,20.3,9.9,14.5,15.4,23.5,16.1,13.5,18.8,16.4
TICHA PENICHEIRO,CHI,14.3,9.6,13.0,9.2,3.1,11.5,47.6,32.8,6.3,11.9,10.9
LE'COE WILLINGHAM,CHI,14.2,13.8,25.5,8.7,20.0,18.0,13.9,19.3,17.5,22.7,8.6
COCO MILLER,LAS,14.1,14.7,9.4,2.4,19.6,17.3,18.0,22.4,40.0,6.6,1.6
NAKIA SANFORD,PHO,14.1,13.2,7.1,17.0,29.9,21.6,10.1,17.0,10.5,33.3,24.9
SHANNON BOBBITT,WAS,14.1,13.2,25.5,9.4,10.2,10.4,43.6,22.0,17.0,19.6,13.3
ASHLEY ROBINSON,WAS,13.8,13.9,0.6,8.7,29.5,27.0,13.5,18.6,11.5,28.6,9.3
KRYSTAL THOMAS,PHO,13.7,11.9,0.3,17.5,39.4,31.7,10.8,20.4,19.6,24.1,18.3
KAYLA PEDERSEN,TUL,13.7,14.1,4.1,12.1,23.2,26.2,19.3,14.5,26.5,24.2,15.5
CATHRINE KRAAYEVELD,ATL,13.7,15.4,36.9,5.5,12.1,20.4,11.4,12.9,11.9,15.5,6.5
JESSICA MOORE,CON,13.6,11.6,0.0,29.3,32.0,20.7,5.0,16.1,28.6,34.6,25.5
ERLANA LARKINS,IND,13.5,12.8,0.0,15.8,46.7,33.9,16.8,17.8,17.9,26.3,18.6
ERIN THORN,MIN,13.4,14.7,30.4,5.8,12.2,13.6,27.6,16.5,0.0,3.1,8.1
TAMMY SUTTON-BROWN,IND,13.2,13.3,0.0,17.5,23.0,22.0,11.1,11.9,27.8,19.6,15.6
KATIE SMITH,SEA,13.1,13.9,24.1,9.6,5.6,13.0,19.4,13.1,5.8,19.9,17.6
NICOLE POWELL,NYL,13.0,14.0,30.0,4.6,18.1,19.5,13.6,13.2,3.3,16.4,10.7
ANEIKA MORELLO,ATL,12.9,13.5,0.0,14.1,32.9,26.9,5.8,11.4,23.1,28.2,13.1
NICKY ANOSIKE,LAS,12.9,9.6,0.0,28.6,0.0,21.8,23.8,19.4,16.7,27.3,21.7
JEANETTE POHLEN-MAVUNGA,IND,12.8,14.2,27.0,3.8,9.4,12.3,15.8,13.8,17.2,16.3,5.9
TANGELA SMITH,SAN,12.8,13.9,18.9,5.1,7.1,13.3,24.1,13.0,0.0,21.8,5.2
CHANTE BLACK,TUL,12.8,11.3,0.0,20.4,34.2,29.2,6.6,17.5,18.6,21.6,15.4
LEILANI MITCHELL,NYL,12.2,12.5,32.3,4.2,8.9,11.1,28.7,14.3,11.8,18.7,8.0
RUTH RILEY,CHI,12.1,12.5,8.2,8.0,14.5,20.1,18.3,13.9,2.2,32.7,11.5
KALANA GREENE,CON,12.0,11.6,10.3,17.2,11.9,12.2,21.8,15.0,10.5,20.7,15.7
MARISSA COLEMAN,LAS,11.4,12.6,22.5,7.4,15.6,17.1,16.2,10.0,9.8,17.3,7.6
