player,team,Usage,pct_FGA,pct_3PA,pct_FTA,pct_OREB,pct_REB,pct_AST,pct_TOV,pct_BLA,pct_PF,pct_PFD
LAYSHIA CLARENDON,NYL,21.8,19.7,12.3,26.3,6.6,11.1,40.4,31.3,22.6,24.2,29.5
KAHLEAH COPPER,CHI,21.8,22.5,16.7,21.2,16.9,20.9,12.3,20.8,27.9,16.8,20.9
JASMINE THOMAS,CON,21.5,22.1,30.7,10.5,3.7,8.1,30.8,27.1,17.9,14.5,14.0
RIQUNA WILLIAMS,LAS,21.5,25.1,48.3,11.1,4.8,11.9,13.8,11.9,9.1,18.7,11.6
NATASHA HOWARD,SEA,21.4,20.9,8.4,17.6,55.3,37.7,8.4,28.6,22.6,39.6,15.9
TIANNA HAWKINS,WAS,21.4,23.4,26.6,21.3,17.9,23.7,11.6,16.3,22.7,29.3,20.5
ARIEL ATKINS,WAS,21.2,21.5,26.4,28.5,15.1,12.0,14.9,19.1,8.2,20.3,28.0
DAMIRIS DANTAS,MIN,21.2,22.0,28.1,21.8,24.7,26.2,18.8,19.4,20.3,24.2,23.2
MARINA MABREY,DAL,21.0,22.0,30.0,12.1,12.1,18.3,24.2,26.3,22.2,18.8,18.3
EMMA MEESSEMAN,WAS,21.0,22.1,11.7,15.2,29.2,21.2,27.7,19.2,11.1,13.9,16.9
NAPHEESA COLLIER,MIN,20.7,20.7,12.0,22.3,34.5,30.9,18.6,21.7,25.4,19.5,25.3
AMANDA ZAHUI B,NYL,20.6,21.5,28.6,15.1,14.9,36.6,19.6,20.9,11.5,25.9,16.7
NNEKA OGWUMIKE,LAS,20.3,21.0,8.7,26.8,27.6,24.1,12.8,16.4,31.0,20.8,26.5
ALISIA JENKINS,PHO,20.3,18.2,16.7,28.6,0.0,15.4,0.0,33.3,100,25.0,20.0
SAMI WHITCOMB,SEA,20.2,22.9,43.1,11.9,6.1,15.9,22.3,17.7,20.0,19.1,14.5
ALLISHA GRAY,DAL,20.0,21.4,19.8,24.3,23.3,20.0,12.2,13.8,22.9,14.9,20.8
KAYLA MCBRIDE,LVA,20.0,21.1,48.0,20.2,7.4,9.3,16.7,17.8,15.7,14.7,17.3
CANDICE DUPREE,IND,19.8,22.8,5.5,16.2,19.6,23.5,16.7,11.2,13.8,9.5,15.9
JOYNER HOLMES,NYL,19.7,21.5,20.1,13.5,34.9,29.1,18.6,19.1,23.5,13.9,10.9
TE'A COOPER,LAS,19.7,19.7,20.5,27.0,3.6,7.5,24.0,22.0,28.6,22.4,35.0
DEARICA HAMBY,LVA,19.5,19.7,20.9,18.1,24.8,27.8,18.9,22.8,31.3,19.5,18.0
ALANNA SMITH,PHO,19.2,20.5,22.4,22.0,36.2,26.6,15.3,15.1,33.3,32.4,23.0
STEPHANIE MAVUNGA,CHI,19.1,18.5,10.6,25.6,41.7,35.9,11.9,23.4,33.3,25.6,22.5
NATALIE ACHONWA,IND,19.1,19.1,5.2,19.0,39.4,33.9,17.8,22.4,34.4,29.1,22.8
JACKIE YOUNG,LVA,19.0,19.9,7.9,19.3,16.7,18.0,23.9,18.9,15.2,17.2,20.0
KALEENA MOSQUEDA-LEWIS,CON,18.9,23.5,49.0,6.8,3.2,16.0,6.3,11.7,22.2,17.7,9.3
EZI MAGBEGOR,SEA,18.9,22.1,2.1,17.4,43.9,22.5,4.8,8.3,27.6,29.5,17.9
KAYLA ALEXANDER,MIN,18.8,22.2,0.0,22.2,42.9,21.1,10.7,14.0,38.5,29.2,18.2
COURTNEY VANDERSLOOT,CHI,18.7,18.0,19.2,23.3,8.6,13.3,54.5,21.2,12.1,15.3,24.4
BRITTNEY SYKES,LAS,18.7,18.0,21.1,28.3,20.0,13.4,17.4,18.6,22.2,26.2,30.4
KENNEDY BURKE,IND,18.4,19.2,23.4,21.3,21.6,11.4,13.0,16.1,23.7,14.9,15.8
MEGAN HUFF,LVA,18.2,13.6,25.0,0.0,66.7,30.8,33.3,42.9,25.0,42.9,0.0
VICTORIA VIVIANS,IND,18.1,19.6,22.0,16.3,8.3,16.9,7.7,17.1,100,36.6,14.3
KRISTINE ANIGWE,LAS,17.9,16.6,0.0,27.7,54.5,30.6,4.1,23.2,50.0,34.4,25.9
ESSENCE CARSON,CON,17.8,20.5,25.7,8.8,12.5,14.5,10.6,13.6,31.6,15.7,10.5
JORDIN CANADA,SEA,17.8,16.0,4.5,25.3,10.8,11.1,44.0,23.8,27.0,16.9,27.8
ASTOU NDOUR-FALL,DAL,17.8,20.9,25.0,0.0,34.2,31.9,10.5,12.0,33.3,35.4,5.2
EPIPHANNY PRINCE,SEA,17.7,18.7,30.3,15.5,4.0,12.2,23.3,17.9,18.2,21.4,16.2
AZURÁ STEVENS,CHI,17.6,19.0,19.9,17.7,26.5,26.0,10.1,14.6,18.5,21.1,15.9
SUE BIRD,SEA,17.6,18.7,31.0,3.8,2.0,8.3,33.3,19.8,6.3,10.7,5.9
MIKIAH HERBERT HARRIGAN,MIN,17.6,21.5,26.4,5.2,22.6,22.7,7.1,15.2,27.3,18.3,7.6
MORIAH JEFFERSON,DAL,17.5,15.9,7.1,18.2,21.1,21.5,41.3,30.6,10.0,22.1,13.2
KIA VAUGHN,PHO,17.5,18.4,0.7,8.9,32.4,23.8,16.0,21.5,15.6,21.3,7.0
JOCELYN WILLOUGHBY,NYL,17.4,17.1,14.9,20.8,17.9,15.7,14.4,19.3,29.6,25.8,21.8
MONIQUE BILLINGS,ATL,17.3,16.4,0.0,27.7,42.3,35.5,10.6,18.8,18.6,23.1,32.4
BRIA HOLMES,CON,17.3,19.1,20.0,7.5,14.3,12.6,16.3,18.8,18.2,12.4,6.8
MEGAN WALKER,NYL,17.2,21.8,27.9,5.7,21.2,15.3,8.2,8.1,22.6,16.7,8.2
SHATORI WALKER-KIMBROUGH,PHO,17.2,19.0,20.4,13.2,8.7,10.4,17.0,13.5,21.6,13.7,15.7
SUG SUTTON,WAS,17.1,19.3,25.0,17.5,0.0,11.7,25.0,12.0,44.4,18.3,19.0
NATISHA HIEDEMAN,CON,17.1,18.5,27.4,14.0,7.7,11.1,25.8,15.6,21.4,20.3,12.4
BRIONNA JONES,CON,17.1,17.1,0.5,19.7,42.8,23.7,8.4,17.8,23.4,27.4,18.4
LEXIE BROWN,MIN,17.1,17.9,25.9,15.4,3.6,10.7,22.4,16.6,5.7,17.0,13.5
MEGAN GUSTAFSON,DAL,16.9,16.5,3.2,27.3,46.2,23.9,6.7,13.3,50.0,50.0,29.6
RACHEL BANHAM,MIN,16.8,18.3,29.6,13.2,2.3,8.7,27.5,15.3,20.5,27.8,13.2
STELLA JOHNSON,WAS,16.8,19.1,24.1,10.9,12.1,15.8,19.0,11.1,0.0,26.8,17.4
ISABELLE HARRISON,DAL,16.8,17.2,2.0,17.4,37.3,28.0,18.2,19.8,21.4,25.0,21.0
GLORY JOHNSON,ATL,16.6,17.8,33.1,19.0,11.9,29.9,10.2,12.3,12.0,20.8,16.4
AVERY WARLEY-TALBERT,LVA,16.4,17.5,0.0,18.8,62.5,33.3,23.1,20.0,50.0,54.5,46.7
GABBY WILLIAMS,CHI,16.3,17.3,24.3,10.8,18.9,19.4,16.1,17.3,16.2,13.4,11.7
SEIMONE AUGUSTUS,LAS,16.2,18.9,15.1,4.6,6.8,14.6,14.5,8.7,0.0,13.9,4.2
SUGAR RODGERS,LVA,16.1,18.5,61.0,2.8,7.1,12.0,25.2,17.8,11.8,22.5,3.9
TYASHA HARRIS,DAL,16.1,17.7,19.1,12.2,0.0,8.0,38.7,14.2,12.1,18.9,12.9
RESHANDA GRAY,LAS,16.0,11.6,0.0,25.0,50.0,45.9,9.1,29.4,60.0,29.4,15.2
THERESA PLAISANCE,CON,15.8,18.6,32.7,15.4,10.5,19.4,2.4,6.7,9.1,46.5,18.9
SYDNEY COLSON,CHI,15.7,12.3,17.3,22.2,6.3,8.4,27.5,28.6,7.7,24.1,20.9
KATHLEEN DOYLE,IND,15.6,15.7,29.2,4.9,7.0,10.3,27.1,24.7,9.5,35.6,12.9
LEILANI MITCHELL,WAS,15.5,15.4,23.0,15.9,9.4,11.8,34.3,17.8,24.4,17.8,16.4
KYLEE SHOOK,NYL,15.5,16.4,9.2,12.8,27.3,23.7,10.3,16.1,27.7,18.1,11.2
ELIZABETH WILLIAMS,ATL,15.3,15.3,0.0,26.4,33.8,22.2,11.2,10.8,31.3,19.1,24.4
BEATRICE MOMPREMIER,CON,15.3,14.5,0.0,17.0,52.5,39.5,3.7,20.6,40.0,29.2,17.5
MERCEDES RUSSELL,SEA,15.1,15.2,0.0,18.0,28.6,28.0,8.9,16.3,22.7,15.6,15.1
STEFANIE DOLSON,CHI,15.1,15.0,19.0,20.0,26.8,23.6,15.8,15.0,5.3,35.8,16.3
SHEY PEDDY,PHO,15.1,15.0,20.2,15.4,18.4,16.3,29.7,17.0,30.8,17.3,16.0
DANIELLE ROBINSON,LVA,14.7,14.6,9.0,14.5,5.6,11.9,28.0,18.7,10.8,20.3,18.3
KAILA CHARLES,CON,14.7,14.7,18.5,16.5,20.7,16.0,12.8,14.5,13.9,25.1,15.4
ERICA MCCALL,MIN,14.7,15.0,4.1,21.4,45.1,32.0,3.7,12.0,18.2,29.3,18.0
KIARA LESLIE,WAS,14.5,15.5,18.8,9.0,20.5,17.8,10.4,14.0,13.8,16.2,9.2
SYDNEY WIESE,LAS,14.4,15.8,31.0,7.0,9.1,11.5,12.6,15.5,11.5,10.3,10.1
RUTHY HEBARD,CHI,14.2,16.1,0.0,10.6,34.6,31.0,3.9,11.6,16.0,23.2,14.2
LAUREN COX,IND,14.1,14.6,6.3,17.2,26.3,27.4,22.6,13.9,7.7,25.0,13.4
JACKI GEMELOS,WAS,14.1,15.3,23.8,4.7,7.1,11.9,13.8,15.2,11.8,20.9,3.8
BRIANN JANUARY,CON,14.0,14.3,21.7,9.4,5.9,6.1,27.0,16.0,4.2,18.0,21.6
SHEKINNA STRICKLEN,ATL,13.9,16.4,47.4,4.5,3.6,10.6,6.9,7.9,13.5,18.6,4.7
BLAKE DIETRICK,ATL,13.6,12.8,27.1,4.7,7.5,8.8,35.7,22.0,7.9,20.2,5.7
ALEXIS PRINCE,CHI,13.2,17.2,33.3,0.0,50.0,15.8,0.0,0.0,0.0,14.3,25.0
MORGAN TUCK,SEA,13.1,12.0,19.1,21.1,14.3,8.3,5.1,15.4,9.1,30.0,21.4
KAYLA THORNTON,DAL,13.1,13.3,18.8,11.5,26.0,25.0,8.1,15.0,6.1,23.0,13.1
JAYLYN AGNEW,ATL,12.8,12.2,24.1,13.2,0.0,8.3,10.3,17.2,0.0,18.4,10.3
ALAINA COATES,WAS,12.7,10.6,0.0,32.1,43.5,34.0,11.5,14.3,33.3,34.4,29.4
LINDSAY ALLEN,LVA,12.7,13.3,21.4,6.6,9.2,8.5,34.7,16.7,26.9,20.0,10.8
CRYSTAL LANGHORNE,SEA,12.7,10.2,7.5,13.3,27.3,32.9,10.9,25.6,16.7,12.7,19.4
SOPHIE CUNNINGHAM,PHO,12.5,13.7,20.6,11.3,12.5,6.7,7.9,10.3,20.0,23.4,10.7
JULIE ALLEMAND,IND,12.5,11.3,25.3,9.1,5.5,17.4,36.7,21.0,5.6,18.3,11.8
CIERRA BURDICK,LVA,12.3,17.5,0.0,0.0,50.0,23.8,33.3,7.1,0.0,14.3,33.3
TIERRA RUFFIN-PRATT,LAS,12.2,11.2,12.6,19.5,24.3,18.6,14.7,12.0,18.2,27.7,17.8
ALYSHA CLARK,SEA,12.1,13.5,19.8,8.1,15.0,16.7,16.2,9.0,4.9,15.1,12.5
KIAH STOKES,NYL,12.0,14.0,20.2,2.6,23.3,26.5,12.1,10.2,6.3,16.0,4.8
MARIE GÜLICH,LAS,12.0,14.1,5.5,5.2,33.3,22.8,14.0,10.6,25.0,32.4,6.8
LEAONNA ODOM,NYL,11.7,13.2,6.3,10.7,37.8,12.3,9.2,7.6,20.5,17.8,10.7
BRIANNA TURNER,PHO,11.6,11.1,0.3,12.6,47.5,37.0,12.8,14.4,24.5,21.0,14.2
BELLA ALARIE,DAL,11.3,12.0,6.0,8.2,30.7,24.9,9.6,12.5,19.0,25.4,9.6
KATIE LOU SAMUELSON,DAL,11.1,12.4,19.9,7.2,9.0,15.0,16.8,9.4,3.1,15.5,12.1
BRIDGET CARLETON,MIN,10.8,10.4,13.9,12.0,14.8,16.1,17.9,13.2,13.2,16.9,14.2
KAMIAH SMALLS,IND,9.2,12.0,27.3,3.4,15.6,8.2,25.0,4.2,21.4,7.7,4.1
NIA COFFEY,PHO,8.9,10.0,16.8,4.8,11.4,18.9,10.3,8.3,0.0,28.3,12.3
CAROLYN SWORDS,LVA,8.4,7.2,0.0,10.7,37.1,27.1,9.9,15.1,13.5,16.2,8.0
BRITTANY BREWER,ATL,6.6,5.5,0.0,0.0,14.3,18.5,0.0,13.3,0.0,44.4,10.0
EMMA CANNON,LVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAELA DAVIS,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYDNEY COLSON,CHI,15.7,12.3,17.3,22.2,6.3,8.4,27.5,28.6,7.7,24.1,20.9
KATHLEEN DOYLE,IND,15.6,15.7,29.2,4.9,7.0,10.3,27.1,24.7,9.5,35.6,12.9
LEILANI MITCHELL,WAS,15.5,15.4,23.0,15.9,9.4,11.8,34.3,17.8,24.4,17.8,16.4
KYLEE SHOOK,NYL,15.5,16.4,9.2,12.8,27.3,23.7,10.3,16.1,27.7,18.1,11.2
ELIZABETH WILLIAMS,ATL,15.3,15.3,0.0,26.4,33.8,22.2,11.2,10.8,31.3,19.1,24.4
BEATRICE MOMPREMIER,CON,15.3,14.5,0.0,17.0,52.5,39.5,3.7,20.6,40.0,29.2,17.5
MERCEDES RUSSELL,SEA,15.1,15.2,0.0,18.0,28.6,28.0,8.9,16.3,22.7,15.6,15.1
STEFANIE DOLSON,CHI,15.1,15.0,19.0,20.0,26.8,23.6,15.8,15.0,5.3,35.8,16.3
SHEY PEDDY,PHO,15.1,15.0,20.2,15.4,18.4,16.3,29.7,17.0,30.8,17.3,16.0
DANIELLE ROBINSON,LVA,14.7,14.6,9.0,14.5,5.6,11.9,28.0,18.7,10.8,20.3,18.3
KAILA CHARLES,CON,14.7,14.7,18.5,16.5,20.7,16.0,12.8,14.5,13.9,25.1,15.4
ERICA MCCALL,MIN,14.7,15.0,4.1,21.4,45.1,32.0,3.7,12.0,18.2,29.3,18.0
KIARA LESLIE,WAS,14.5,15.5,18.8,9.0,20.5,17.8,10.4,14.0,13.8,16.2,9.2
SYDNEY WIESE,LAS,14.4,15.8,31.0,7.0,9.1,11.5,12.6,15.5,11.5,10.3,10.1
RUTHY HEBARD,CHI,14.2,16.1,0.0,10.6,34.6,31.0,3.9,11.6,16.0,23.2,14.2
LAUREN COX,IND,14.1,14.6,6.3,17.2,26.3,27.4,22.6,13.9,7.7,25.0,13.4
JACKI GEMELOS,WAS,14.1,15.3,23.8,4.7,7.1,11.9,13.8,15.2,11.8,20.9,3.8
BRIANN JANUARY,CON,14.0,14.3,21.7,9.4,5.9,6.1,27.0,16.0,4.2,18.0,21.6
SHEKINNA STRICKLEN,ATL,13.9,16.4,47.4,4.5,3.6,10.6,6.9,7.9,13.5,18.6,4.7
BLAKE DIETRICK,ATL,13.6,12.8,27.1,4.7,7.5,8.8,35.7,22.0,7.9,20.2,5.7
ALEXIS PRINCE,CHI,13.2,17.2,33.3,0.0,50.0,15.8,0.0,0.0,0.0,14.3,25.0
MORGAN TUCK,SEA,13.1,12.0,19.1,21.1,14.3,8.3,5.1,15.4,9.1,30.0,21.4
KAYLA THORNTON,DAL,13.1,13.3,18.8,11.5,26.0,25.0,8.1,15.0,6.1,23.0,13.1
JAYLYN AGNEW,ATL,12.8,12.2,24.1,13.2,0.0,8.3,10.3,17.2,0.0,18.4,10.3
ALAINA COATES,WAS,12.7,10.6,0.0,32.1,43.5,34.0,11.5,14.3,33.3,34.4,29.4
LINDSAY ALLEN,LVA,12.7,13.3,21.4,6.6,9.2,8.5,34.7,16.7,26.9,20.0,10.8
CRYSTAL LANGHORNE,SEA,12.7,10.2,7.5,13.3,27.3,32.9,10.9,25.6,16.7,12.7,19.4
SOPHIE CUNNINGHAM,PHO,12.5,13.7,20.6,11.3,12.5,6.7,7.9,10.3,20.0,23.4,10.7
JULIE ALLEMAND,IND,12.5,11.3,25.3,9.1,5.5,17.4,36.7,21.0,5.6,18.3,11.8
CIERRA BURDICK,LVA,12.3,17.5,0.0,0.0,50.0,23.8,33.3,7.1,0.0,14.3,33.3
TIERRA RUFFIN-PRATT,LAS,12.2,11.2,12.6,19.5,24.3,18.6,14.7,12.0,18.2,27.7,17.8
ALYSHA CLARK,SEA,12.1,13.5,19.8,8.1,15.0,16.7,16.2,9.0,4.9,15.1,12.5
KIAH STOKES,NYL,12.0,14.0,20.2,2.6,23.3,26.5,12.1,10.2,6.3,16.0,4.8
MARIE GÜLICH,LAS,12.0,14.1,5.5,5.2,33.3,22.8,14.0,10.6,25.0,32.4,6.8
LEAONNA ODOM,NYL,11.7,13.2,6.3,10.7,37.8,12.3,9.2,7.6,20.5,17.8,10.7
BRIANNA TURNER,PHO,11.6,11.1,0.3,12.6,47.5,37.0,12.8,14.4,24.5,21.0,14.2
BELLA ALARIE,DAL,11.3,12.0,6.0,8.2,30.7,24.9,9.6,12.5,19.0,25.4,9.6
KATIE LOU SAMUELSON,DAL,11.1,12.4,19.9,7.2,9.0,15.0,16.8,9.4,3.1,15.5,12.1
BRIDGET CARLETON,MIN,10.8,10.4,13.9,12.0,14.8,16.1,17.9,13.2,13.2,16.9,14.2
KAMIAH SMALLS,IND,9.2,12.0,27.3,3.4,15.6,8.2,25.0,4.2,21.4,7.7,4.1
NIA COFFEY,PHO,8.9,10.0,16.8,4.8,11.4,18.9,10.3,8.3,0.0,28.3,12.3
CAROLYN SWORDS,LVA,8.4,7.2,0.0,10.7,37.1,27.1,9.9,15.1,13.5,16.2,8.0
BRITTANY BREWER,ATL,6.6,5.5,0.0,0.0,14.3,18.5,0.0,13.3,0.0,44.4,10.0
EMMA CANNON,LVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAELA DAVIS,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYDNEY COLSON,CHI,15.7,12.3,17.3,22.2,6.3,8.4,27.5,28.6,7.7,24.1,20.9
KATHLEEN DOYLE,IND,15.6,15.7,29.2,4.9,7.0,10.3,27.1,24.7,9.5,35.6,12.9
LEILANI MITCHELL,WAS,15.5,15.4,23.0,15.9,9.4,11.8,34.3,17.8,24.4,17.8,16.4
KYLEE SHOOK,NYL,15.5,16.4,9.2,12.8,27.3,23.7,10.3,16.1,27.7,18.1,11.2
ELIZABETH WILLIAMS,ATL,15.3,15.3,0.0,26.4,33.8,22.2,11.2,10.8,31.3,19.1,24.4
BEATRICE MOMPREMIER,CON,15.3,14.5,0.0,17.0,52.5,39.5,3.7,20.6,40.0,29.2,17.5
MERCEDES RUSSELL,SEA,15.1,15.2,0.0,18.0,28.6,28.0,8.9,16.3,22.7,15.6,15.1
STEFANIE DOLSON,CHI,15.1,15.0,19.0,20.0,26.8,23.6,15.8,15.0,5.3,35.8,16.3
SHEY PEDDY,PHO,15.1,15.0,20.2,15.4,18.4,16.3,29.7,17.0,30.8,17.3,16.0
DANIELLE ROBINSON,LVA,14.7,14.6,9.0,14.5,5.6,11.9,28.0,18.7,10.8,20.3,18.3
KAILA CHARLES,CON,14.7,14.7,18.5,16.5,20.7,16.0,12.8,14.5,13.9,25.1,15.4
ERICA MCCALL,MIN,14.7,15.0,4.1,21.4,45.1,32.0,3.7,12.0,18.2,29.3,18.0
KIARA LESLIE,WAS,14.5,15.5,18.8,9.0,20.5,17.8,10.4,14.0,13.8,16.2,9.2
SYDNEY WIESE,LAS,14.4,15.8,31.0,7.0,9.1,11.5,12.6,15.5,11.5,10.3,10.1
RUTHY HEBARD,CHI,14.2,16.1,0.0,10.6,34.6,31.0,3.9,11.6,16.0,23.2,14.2
LAUREN COX,IND,14.1,14.6,6.3,17.2,26.3,27.4,22.6,13.9,7.7,25.0,13.4
JACKI GEMELOS,WAS,14.1,15.3,23.8,4.7,7.1,11.9,13.8,15.2,11.8,20.9,3.8
BRIANN JANUARY,CON,14.0,14.3,21.7,9.4,5.9,6.1,27.0,16.0,4.2,18.0,21.6
SHEKINNA STRICKLEN,ATL,13.9,16.4,47.4,4.5,3.6,10.6,6.9,7.9,13.5,18.6,4.7
BLAKE DIETRICK,ATL,13.6,12.8,27.1,4.7,7.5,8.8,35.7,22.0,7.9,20.2,5.7
ALEXIS PRINCE,CHI,13.2,17.2,33.3,0.0,50.0,15.8,0.0,0.0,0.0,14.3,25.0
MORGAN TUCK,SEA,13.1,12.0,19.1,21.1,14.3,8.3,5.1,15.4,9.1,30.0,21.4
KAYLA THORNTON,DAL,13.1,13.3,18.8,11.5,26.0,25.0,8.1,15.0,6.1,23.0,13.1
JAYLYN AGNEW,ATL,12.8,12.2,24.1,13.2,0.0,8.3,10.3,17.2,0.0,18.4,10.3
ALAINA COATES,WAS,12.7,10.6,0.0,32.1,43.5,34.0,11.5,14.3,33.3,34.4,29.4
LINDSAY ALLEN,LVA,12.7,13.3,21.4,6.6,9.2,8.5,34.7,16.7,26.9,20.0,10.8
CRYSTAL LANGHORNE,SEA,12.7,10.2,7.5,13.3,27.3,32.9,10.9,25.6,16.7,12.7,19.4
SOPHIE CUNNINGHAM,PHO,12.5,13.7,20.6,11.3,12.5,6.7,7.9,10.3,20.0,23.4,10.7
JULIE ALLEMAND,IND,12.5,11.3,25.3,9.1,5.5,17.4,36.7,21.0,5.6,18.3,11.8
CIERRA BURDICK,LVA,12.3,17.5,0.0,0.0,50.0,23.8,33.3,7.1,0.0,14.3,33.3
TIERRA RUFFIN-PRATT,LAS,12.2,11.2,12.6,19.5,24.3,18.6,14.7,12.0,18.2,27.7,17.8
ALYSHA CLARK,SEA,12.1,13.5,19.8,8.1,15.0,16.7,16.2,9.0,4.9,15.1,12.5
KIAH STOKES,NYL,12.0,14.0,20.2,2.6,23.3,26.5,12.1,10.2,6.3,16.0,4.8
MARIE GÜLICH,LAS,12.0,14.1,5.5,5.2,33.3,22.8,14.0,10.6,25.0,32.4,6.8
LEAONNA ODOM,NYL,11.7,13.2,6.3,10.7,37.8,12.3,9.2,7.6,20.5,17.8,10.7
BRIANNA TURNER,PHO,11.6,11.1,0.3,12.6,47.5,37.0,12.8,14.4,24.5,21.0,14.2
BELLA ALARIE,DAL,11.3,12.0,6.0,8.2,30.7,24.9,9.6,12.5,19.0,25.4,9.6
KATIE LOU SAMUELSON,DAL,11.1,12.4,19.9,7.2,9.0,15.0,16.8,9.4,3.1,15.5,12.1
BRIDGET CARLETON,MIN,10.8,10.4,13.9,12.0,14.8,16.1,17.9,13.2,13.2,16.9,14.2
KAMIAH SMALLS,IND,9.2,12.0,27.3,3.4,15.6,8.2,25.0,4.2,21.4,7.7,4.1
NIA COFFEY,PHO,8.9,10.0,16.8,4.8,11.4,18.9,10.3,8.3,0.0,28.3,12.3
