player,team,Usage,pct_FGA,pct_3PA,pct_FTA,pct_OREB,pct_REB,pct_AST,pct_TOV,pct_BLA,pct_PF,pct_PFD
ERICA WHEELER,IND,21.3,21.7,29.7,20.9,12.3,17.2,44.8,24.0,17.6,23.3,26.4
JORDIN CANADA,SEA,21.2,20.1,16.7,30.7,8.8,10.1,46.4,30.1,17.0,15.6,28.5
CHINEY OGWUMIKE,CON,21.0,20.6,0.5,33.5,38.6,31.9,8.5,18.7,43.2,26.8,32.5
ALEXIS JONES,MIN,20.8,24.8,46.3,8.9,11.1,12.3,19.4,17.3,30.0,25.0,11.2
MONIQUE CURRIE,WAS,20.8,20.4,20.4,28.0,15.1,22.6,13.7,22.7,12.8,28.2,23.7
DEARICA HAMBY,LVA,20.7,21.1,29.6,21.8,32.5,27.9,16.7,23.6,23.2,28.3,24.8
KAHLEAH COPPER,CHI,20.6,22.9,25.3,21.5,14.0,16.8,8.4,15.6,22.5,17.4,21.0
LYNETTA KIZER,MIN,20.0,22.1,9.4,33.3,25.0,26.6,20.5,16.7,37.5,38.5,22.6
TAMERA YOUNG,LVA,19.9,20.5,6.0,18.1,18.1,20.6,20.0,21.3,23.4,18.4,16.9
SEIMONE AUGUSTUS,MIN,19.9,22.6,20.4,9.8,2.6,7.7,19.2,14.1,1.4,9.6,10.8
BRIA HARTLEY,NYL,19.8,19.5,27.1,20.7,14.0,14.7,31.7,23.6,22.7,17.6,20.6
MARIA KLIUNDIKOVA,LAS,19.7,21.3,11.4,16.4,47.4,34.4,11.2,19.7,20.0,41.7,15.0
REBECCA ALLEN,NYL,19.7,21.4,25.9,16.0,22.8,19.5,6.5,15.8,22.2,23.5,17.4
SHATORI WALKER-KIMBROUGH,WAS,19.5,20.1,28.8,13.6,8.3,11.2,13.6,27.8,18.2,10.7,15.7
AZURÁ STEVENS,DAL,19.5,21.2,22.0,14.7,27.2,24.1,14.1,19.6,20.7,21.8,15.8
SHONI SCHIMMEL,LVA,19.4,25.0,80.0,0.0,0.0,15.4,25.0,11.1,50.0,0.0,0.0
JAZMON GWATHMEY,IND,19.2,20.4,21.2,20.0,8.0,18.1,23.7,17.9,42.9,24.1,16.3
BRITTANY BOYD-JONES,NYL,19.2,16.0,8.6,23.9,7.7,21.8,51.8,34.2,15.3,23.2,24.8
BREANNA LEWIS,DAL,19.1,21.3,0.0,8.3,37.5,31.8,0.0,33.3,100,37.5,27.3
TIFFANY MITCHELL,IND,18.9,19.1,15.5,24.5,13.3,14.7,23.9,19.4,16.5,14.3,23.9
RAIGYNE LOUIS,LVA,18.9,15.6,10.0,42.9,25.0,22.2,12.5,26.7,50.0,22.2,33.3
LEXIE BROWN,CON,18.8,19.6,38.2,12.7,2.8,15.5,20.7,25.0,10.0,17.5,10.5
KRISTI TOLIVER,WAS,18.6,18.4,30.2,20.6,2.2,8.5,28.9,22.9,5.6,11.1,19.7
DANIELLE ROBINSON,MIN,18.6,17.5,9.5,21.2,7.0,10.9,37.6,25.3,18.9,15.4,18.1
TAYLER HILL,DAL,18.6,20.8,31.5,14.1,4.3,6.8,22.2,15.9,25.9,6.8,12.3
MORGAN TUCK,CON,18.6,20.3,24.5,13.7,18.9,18.6,7.9,16.7,21.2,18.1,15.8
ODYSSEY SIMS,LAS,18.6,18.6,15.5,22.4,9.7,12.5,23.6,20.9,27.1,16.9,23.2
COURTNEY VANDERSLOOT,CHI,18.4,17.0,23.2,16.9,7.8,14.5,49.3,28.4,14.3,13.8,16.9
KAELA DAVIS,DAL,18.4,19.4,18.8,13.4,11.4,13.2,19.5,21.2,19.6,26.3,14.8
MORIAH JEFFERSON,LVA,18.3,19.4,17.2,14.8,7.6,8.9,29.8,19.3,24.1,16.8,14.0
TIANNA HAWKINS,WAS,18.2,20.2,22.9,7.1,32.1,27.8,11.9,19.9,32.5,29.3,11.2
RIQUNA WILLIAMS,LAS,18.1,21.5,43.7,13.8,11.4,10.5,9.4,10.4,10.3,21.8,15.6
DAMIRIS DANTAS,ATL,18.0,21.2,16.4,12.8,23.0,19.9,15.0,11.5,20.7,23.4,11.5
ENDY MIYEM,MIN,17.9,23.0,21.3,1.9,25.0,16.0,12.0,11.1,20.0,31.7,6.0
KIA NURSE,NYL,17.8,19.5,28.6,23.8,13.1,12.3,15.1,10.7,23.9,17.2,27.1
HIND BEN ABDELKADER,IND,17.7,18.1,35.4,12.1,3.6,11.8,19.6,23.6,30.0,16.1,18.8
JESSICA BRELAND,ATL,17.4,18.6,0.0,9.1,29.0,32.3,15.9,18.6,20.0,22.5,10.0
KALEENA MOSQUEDA-LEWIS,SEA,17.4,20.2,31.3,7.1,9.6,11.9,12.7,14.6,14.3,20.9,12.5
LINNAE HARPER,CHI,17.3,19.6,19.7,13.9,14.3,17.5,33.3,18.8,26.7,23.1,10.1
CECILIA ZANDALASINI,MIN,17.3,18.2,29.0,14.2,5.6,13.7,13.3,18.6,19.6,22.7,15.3
JANTEL LAVENDER,LAS,17.1,18.6,7.0,12.0,37.4,26.9,10.9,17.9,20.7,19.5,10.9
ALYSSA THOMAS,CON,17.1,15.7,0.3,28.8,23.4,27.9,26.9,20.3,24.3,20.3,27.9
GLORY JOHNSON,DAL,17.1,17.8,15.1,15.9,26.1,28.0,13.3,17.6,21.9,21.6,15.6
NATALIE ACHONWA,IND,17.1,16.8,0.0,30.9,48.3,32.6,12.1,14.9,28.4,27.6,29.3
ASTOU NDOUR-FALL,CHI,17.0,18.6,15.8,21.0,39.7,27.7,5.9,11.6,18.8,28.3,18.3
MYISHA HINES-ALLEN,WAS,16.9,18.8,2.2,21.3,37.2,31.1,12.3,11.0,27.3,27.6,19.7
SUE BIRD,SEA,16.9,17.4,27.3,7.8,2.8,7.6,45.1,21.8,10.5,11.9,8.3
LINDSAY WHALEN,MIN,16.9,17.2,19.2,16.2,7.0,14.9,31.3,19.6,17.7,18.3,16.1
SHAVONTE ZELLOUS,NYL,16.8,16.8,11.8,27.9,6.3,15.8,23.7,14.5,14.6,21.0,24.3
MARIE GÜLICH,PHO,16.7,15.8,0.0,16.7,36.0,23.7,4.5,25.0,40.0,31.0,16.7
SAMI WHITCOMB,SEA,16.7,19.4,42.9,6.9,8.3,11.8,13.9,16.1,12.0,17.4,8.8
STEFANIE DOLSON,CHI,16.6,18.2,13.9,10.8,15.2,19.9,18.6,16.7,11.9,24.7,14.6
TEMI FÁGBÉNLÉ,MIN,16.5,16.1,0.0,21.3,43.1,25.3,14.0,20.2,44.0,26.7,20.3
RACHEL BANHAM,CON,16.5,18.0,34.9,19.2,5.5,8.1,22.7,11.8,10.5,24.1,17.7
SUGAR RODGERS,NYL,16.5,18.0,39.7,9.9,14.6,19.2,20.2,15.6,14.0,20.0,9.7
CRYSTAL LANGHORNE,SEA,16.4,17.1,1.9,15.1,25.8,24.4,5.9,18.4,25.7,16.7,14.4
MAGGIE LUCAS,DAL,16.4,18.4,40.6,0.0,12.5,8.3,0.0,20.0,25.0,0.0,4.2
LATOYA SANDERS,WAS,16.4,16.3,0.3,20.5,47.8,31.8,12.5,17.0,15.0,23.7,20.4
NATASHA CLOUD,WAS,16.3,16.4,19.3,9.8,3.9,14.6,35.9,22.4,12.5,18.3,10.7
LEILANI MITCHELL,PHO,16.3,17.9,31.4,6.1,14.1,12.3,33.5,19.2,15.4,16.9,9.0
GABBY WILLIAMS,CHI,16.2,17.7,6.9,14.6,30.4,24.5,13.7,13.1,25.0,18.3,13.8
CAYLA GEORGE,DAL,16.2,18.3,25.0,4.3,23.8,28.8,15.0,20.0,8.7,26.5,5.7
TIERRA RUFFIN-PRATT,WAS,16.1,16.9,15.6,19.3,17.6,14.0,22.9,13.3,23.9,16.9,21.2
RENEE MONTGOMERY,ATL,16.0,16.8,47.2,13.3,1.8,6.9,27.9,17.8,11.8,14.3,15.2
DEVEREAUX PETERS,PHO,15.9,18.5,7.4,0.0,28.6,22.9,11.8,15.4,25.0,33.3,0.0
ASIA TAYLOR,IND,15.7,14.9,12.5,17.6,26.5,26.9,16.2,22.4,31.3,26.1,26.5
JAIME NARED,LVA,15.6,15.9,36.5,17.7,14.3,17.4,11.3,17.0,5.4,18.7,14.9
BRIONNA JONES,CON,15.6,14.7,0.0,26.0,30.4,23.2,5.8,19.5,32.1,28.9,21.4
YVONNE TURNER,PHO,15.6,17.8,26.4,10.6,9.1,16.3,20.0,13.2,18.2,17.9,10.2
ALLISHA GRAY,DAL,15.4,15.7,22.2,17.7,16.9,14.0,19.7,15.0,12.9,18.6,16.7
SANCHO LYTTLE,PHO,15.4,16.7,0.5,11.6,38.5,30.0,11.6,13.6,10.0,21.7,9.3
IMANI MCGEE-STAFFORD,ATL,15.4,15.9,0.0,10.4,43.8,36.5,13.3,19.0,17.9,30.3,8.3
LAYSHIA CLARENDON,CON,15.3,15.1,8.4,19.3,12.5,12.7,30.1,18.6,9.8,18.5,22.6
KELSEY PLUM,LVA,15.1,16.0,48.0,9.5,7.8,10.3,29.2,16.7,9.9,19.3,12.1
KIA VAUGHN,NYL,15.1,15.6,0.0,15.0,35.1,25.3,7.5,14.4,25.6,19.9,12.8
MERCEDES RUSSELL,SEA,15.1,15.6,0.0,20.6,23.5,26.8,6.9,15.2,8.3,25.8,17.3
MARISSA COLEMAN,NYL,15.1,17.2,20.5,4.7,15.1,15.7,12.1,9.8,17.2,13.5,9.7
ELIZABETH WILLIAMS,ATL,15.0,14.4,0.0,20.7,36.4,24.0,11.0,14.5,39.5,23.3,18.4
ESSENCE CARSON,LAS,15.0,17.8,30.0,5.8,7.6,15.3,8.7,8.7,10.2,15.9,9.3
VICTORIA VIVIANS,IND,14.6,16.0,39.0,7.9,8.1,14.3,11.1,12.4,8.6,14.8,7.1
KELSEY BONE,LVA,14.3,14.0,0.0,9.5,28.4,26.0,21.5,22.9,9.8,35.5,13.1
KAYLA ALEXANDER,IND,14.2,13.9,0.0,14.5,38.2,31.7,6.8,21.1,14.8,27.6,11.0
MONIQUE BILLINGS,ATL,14.1,14.7,0.0,16.2,38.5,29.8,8.8,13.1,23.8,20.3,18.5
BETNIJAH LANEY-HAMILTON,CON,13.9,14.6,6.5,10.0,30.3,20.7,15.1,17.0,6.9,15.5,16.5
REBEKKAH BRUNSON,MIN,13.9,13.8,19.4,15.2,25.2,27.0,17.6,15.3,16.4,21.7,15.8
TANISHA WRIGHT,MIN,13.8,13.8,19.7,11.4,9.1,10.8,24.8,18.7,18.5,24.0,10.3
KAYLA THORNTON,DAL,13.7,15.2,21.9,9.3,18.6,15.8,13.5,11.1,10.6,20.5,11.9
SHEKINNA STRICKLEN,CON,13.4,15.1,40.4,6.2,5.6,13.2,5.1,9.3,4.5,15.9,5.8
STEPHANIE MAVUNGA,IND,13.2,12.6,1.0,15.8,43.1,34.8,5.6,19.3,33.3,35.7,19.8
NOELLE QUINN,SEA,13.2,14.9,17.5,0.0,5.7,10.4,17.8,17.5,7.1,11.3,1.4
JISU PARK,LVA,13.0,13.3,1.8,9.6,27.6,26.7,14.9,16.5,16.7,29.8,12.1
KARIMA CHRISTMAS-KELLY,DAL,13.0,10.7,9.9,27.1,29.7,19.8,14.3,12.3,17.4,15.6,23.7
ANGEL ROBINSON,PHO,12.7,11.0,0.7,16.9,40.4,36.5,12.0,21.2,26.1,24.4,16.2
ERICA MCCALL,IND,12.4,14.4,3.7,9.5,37.0,24.9,8.1,8.6,23.5,27.0,15.3
ALAINA COATES,CHI,12.4,12.1,0.0,21.2,41.1,33.0,7.3,12.7,23.1,33.9,18.6
KRYSTAL THOMAS,WAS,12.2,10.9,0.0,9.7,46.8,32.6,4.4,19.8,42.3,36.3,15.7
BRIANN JANUARY,PHO,12.1,12.4,19.3,7.7,8.3,9.2,22.7,15.5,8.2,17.9,12.7
ALYSHA CLARK,SEA,12.0,12.3,15.2,10.5,17.1,15.4,12.5,13.6,6.9,21.4,16.3
STEPHANIE TALBOT,PHO,11.7,11.1,15.6,9.6,27.8,16.6,17.3,18.6,12.5,24.3,11.6
CAROLYN SWORDS,LVA,11.7,11.4,0.0,7.0,45.0,32.4,12.7,19.8,12.8,38.2,11.7
CAMILLE SMITH,PHO,11.6,11.6,9.1,11.0,18.4,14.5,15.7,14.5,27.3,26.2,10.0
LINDSAY ALLEN,LVA,11.4,11.7,18.4,9.8,3.4,9.1,40.4,15.0,5.8,9.8,14.5
LETICIA ROMERO,DAL,11.2,6.7,6.4,17.4,24.2,13.7,38.3,30.0,8.3,36.2,19.5
KARLIE SAMUELSON,LAS,10.8,13.6,33.3,0.0,15.4,18.5,17.1,10.3,0.0,30.2,11.9
BLAKE DIETRICK,ATL,10.7,11.0,24.2,5.5,3.4,8.6,15.5,15.6,21.7,23.9,9.1
KIAH STOKES,NYL,10.6,10.3,0.0,8.7,38.1,35.1,6.3,14.4,14.6,24.5,10.4
SEQUOIA HOLMES,LVA,10.2,8.8,0.0,25.0,20.0,15.4,20.0,18.2,0.0,10.0,14.3
CHELSEA HOPKINS,CHI,10.1,6.1,0.0,9.1,0.0,25.5,26.7,31.8,0.0,18.2,8.3
COURTNEY PARIS,SEA,9.7,10.1,0.5,12.0,48.1,39.8,13.5,11.1,25.6,33.7,8.8
ERLANA LARKINS,MIN,9.7,9.7,0.0,6.4,30.2,24.3,23.6,14.3,15.0,29.6,9.1
ALANA BEARD,LAS,9.6,10.3,1.8,7.2,25.4,16.5,14.1,8.5,14.8,23.4,11.1
ALEX MONTGOMERY,CHI,9.3,10.4,8.3,5.6,28.6,19.8,17.3,11.1,20.0,24.6,6.9
SANIYA CHONG,DAL,7.3,8.0,3.2,9.7,0.0,8.6,35.7,8.3,14.3,14.3,7.7
SYDNEY WIESE,LAS,5.9,6.7,19.0,0.0,0.0,13.0,10.5,12.5,0.0,38.5,7.7
TEANA MULDROW,DAL,5.0,8.3,25.0,0.0,0.0,16.7,0.0,0.0,0.0,20.0,0.0
ADAORA ELONU,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMBER HARRIS,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0
ALANA BEARD,LAS,9.6,10.3,1.8,7.2,25.4,16.5,14.1,8.5,14.8,23.4,11.1
ALEX MONTGOMERY,CHI,9.3,10.4,8.3,5.6,28.6,19.8,17.3,11.1,20.0,24.6,6.9
SANIYA CHONG,DAL,7.3,8.0,3.2,9.7,0.0,8.6,35.7,8.3,14.3,14.3,7.7
SYDNEY WIESE,LAS,5.9,6.7,19.0,0.0,0.0,13.0,10.5,12.5,0.0,38.5,7.7
TEANA MULDROW,DAL,5.0,8.3,25.0,0.0,0.0,16.7,0.0,0.0,0.0,20.0,0.0
ADAORA ELONU,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMBER HARRIS,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0
ALANA BEARD,LAS,9.6,10.3,1.8,7.2,25.4,16.5,14.1,8.5,14.8,23.4,11.1
ALEX MONTGOMERY,CHI,9.3,10.4,8.3,5.6,28.6,19.8,17.3,11.1,20.0,24.6,6.9
SANIYA CHONG,DAL,7.3,8.0,3.2,9.7,0.0,8.6,35.7,8.3,14.3,14.3,7.7
SYDNEY WIESE,LAS,5.9,6.7,19.0,0.0,0.0,13.0,10.5,12.5,0.0,38.5,7.7
TEANA MULDROW,DAL,5.0,8.3,25.0,0.0,0.0,16.7,0.0,0.0,0.0,20.0,0.0
ADAORA ELONU,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMBER HARRIS,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0
