player,team,Usage,pct_FGA,pct_3PA,pct_FTA,pct_OREB,pct_REB,pct_AST,pct_TOV,pct_BLA,pct_PF,pct_PFD
ELENA BARANOVA,NYL,20.0,21.1,23.3,13.2,17.6,32.3,15.1,21.3,16.8,19.6,0.0
CHERYL FORD,DET,20.0,20.0,0.0,30.0,36.6,36.6,9.1,15.2,38.2,26.9,0.4
ADRIENNE GOODSON,SAN,20.0,21.0,9.2,20.9,37.1,29.5,15.2,16.1,28.7,16.4,0.0
DEANNA JACKSON,IND,19.9,20.4,4.9,21.9,22.6,16.1,16.2,19.0,24.8,21.2,0.0
KAMILA VODICHKOVA,SEA,19.9,18.4,0.7,28.5,31.6,24.7,14.8,23.0,28.6,27.8,0.0
SHANNON JOHNSON,SAN,19.9,17.1,42.2,25.4,6.3,11.5,39.3,28.7,8.5,17.1,0.0
TAMECKA DIXON,LAS,19.6,19.7,4.1,18.5,16.5,15.3,27.2,21.3,21.5,18.3,0.0
JIA PERKINS,CHA,19.5,20.0,0.0,25.0,25.0,27.3,50.0,20.0,100,18.2,0.0
MICHELLE SNOW,HOU,19.4,18.1,0.0,25.9,31.2,35.0,10.6,22.4,24.4,25.2,0.0
ASTOU NDIAYE-DIATTA,IND,19.2,20.0,0.0,6.9,8.3,17.2,21.1,29.6,18.2,20.6,0.0
HAMCHETOU MAIGA-BA,SAC,19.0,18.6,0.0,15.8,23.8,19.8,15.2,25.5,21.6,27.6,0.0
LUCIENNE BERTHIEU,HOU,18.9,18.6,0.0,30.5,41.4,27.6,11.1,17.0,35.0,38.9,0.0
SUE BIRD,SEA,18.8,19.3,37.7,14.9,8.1,12.1,39.1,20.8,11.7,8.8,0.0
KELLY MILLER,IND,18.8,20.0,29.9,11.7,8.7,12.2,23.3,19.1,13.7,15.5,0.0
TAMIKA WHITMORE,LAS,18.7,20.0,9.8,24.5,28.1,22.4,7.1,14.5,27.3,24.0,0.0
CRYSTAL ROBINSON,NYL,18.7,22.1,36.3,11.7,10.9,12.8,16.0,10.8,4.9,20.3,0.0
ANN WAUTERS,NYL,18.6,17.9,2.6,37.2,17.5,20.4,22.1,17.8,22.2,23.0,0.0
KELLY MAZZANTE,CHA,18.6,21.9,39.7,4.4,16.1,16.5,8.3,17.9,25.0,13.3,0.0
CANDACE FUTRELL,CON,18.6,19.9,34.7,20.8,21.2,17.8,21.3,14.3,40.0,30.8,0.0
AMBER JACOBS,MIN,18.5,18.5,36.4,11.1,2.8,11.2,29.9,24.2,7.9,17.6,0.0
KAAYLA CHONES,WAS,18.5,18.1,0.0,18.0,34.8,20.7,11.4,23.4,18.2,26.0,0.0
CORETTA BROWN,IND,18.5,19.4,31.8,10.1,11.1,11.7,25.6,22.1,20.0,15.6,0.0
DELISHA MILTON-JONES,LAS,18.4,17.7,20.2,20.6,26.5,19.6,11.7,21.1,28.0,18.1,0.0
REBEKKAH BRUNSON,SAC,18.3,19.4,0.0,23.7,29.0,31.9,12.3,14.9,14.0,20.1,0.0
KARA LAWSON,SAC,18.3,19.4,53.4,12.6,5.2,12.5,22.3,18.8,6.5,10.2,0.0
ERIN THORN,NYL,18.2,22.0,46.3,4.0,0.0,7.4,18.2,14.1,7.7,7.8,0.0
LAURA MACCHI,LAS,18.2,17.6,23.6,23.5,23.2,18.3,7.1,17.8,31.3,25.2,0.0
SHERI SAM,SEA,17.9,18.7,12.3,15.6,16.7,17.7,20.0,17.3,21.3,21.6,0.0
STACEY DALES,WAS,17.8,19.0,56.9,14.1,9.9,10.7,27.8,15.6,20.0,16.2,0.0
SHEILA LAMBERT,HOU,17.7,15.6,14.8,14.9,10.4,11.3,33.0,30.0,10.7,14.6,0.3
OCTAVIA BLUE,HOU,17.7,19.8,12.5,16.7,31.6,19.6,12.8,13.2,29.4,15.9,0.0
KATIE DOUGLAS,CON,17.7,19.1,38.7,15.2,12.6,15.6,19.5,14.4,8.2,14.9,0.0
CHANDI JONES,DET,17.7,17.0,38.6,14.1,7.1,10.4,26.9,25.5,33.3,22.3,0.0
VICKIE JOHNSON,NYL,17.6,18.5,11.9,15.6,17.4,14.7,27.4,17.2,14.6,15.6,0.0
NEVRIYE YILMAZ,SAN,17.6,20.9,38.9,13.0,12.5,14.5,10.0,12.1,11.1,34.1,0.0
ANDREA STINSON,CHA,17.6,19.6,16.1,13.9,18.8,23.3,20.2,15.1,20.3,16.9,0.0
NIKKI TEASLEY,LAS,17.6,16.9,46.7,10.9,11.8,13.0,39.5,25.9,8.8,15.1,0.0
JANELL BURSE,SEA,17.5,16.3,0.0,22.3,36.7,25.1,9.9,20.2,34.4,30.0,0.6
RUTHIE BOLTON,SAC,17.4,20.6,51.0,9.4,11.6,13.5,17.3,9.1,18.8,18.4,0.0
TAI DILLARD,SAN,17.2,19.2,41.9,1.1,6.1,11.8,37.3,21.5,10.5,16.4,0.0
KIESHA BROWN,WAS,17.1,16.1,32.6,13.6,9.9,17.7,31.1,27.3,11.4,12.3,0.0
DAWN STALEY,CHA,17.1,17.0,15.7,17.0,5.7,8.1,47.5,18.4,13.0,15.3,0.0
LE'COE WILLINGHAM,CON,16.9,15.0,2.3,34.2,41.5,30.3,9.7,18.8,21.4,18.8,0.0
LINDSAY WHALEN,CON,16.9,13.1,18.2,26.4,9.7,12.6,37.9,29.4,21.0,17.7,0.0
AIYSHA SMITH,WAS,16.7,17.0,18.6,16.9,23.6,21.6,10.9,16.3,22.6,22.0,0.0
BETHANY DONAPHIN,NYL,16.5,15.8,0.0,30.5,35.7,20.5,8.8,13.5,21.7,31.1,0.0
ICISS TILLIS,DET,16.3,17.8,36.7,8.3,18.8,17.4,13.4,20.0,4.0,16.7,0.0
CHARLOTTE SMITH,CHA,16.3,16.6,18.2,17.5,26.9,22.3,12.9,16.0,20.5,23.5,0.2
HELEN DARLING,MIN,16.3,13.4,22.2,20.3,7.2,12.6,42.8,23.7,11.9,25.5,0.0
OLYMPIA SCOTT,CHA,16.2,13.5,0.8,23.5,36.4,26.0,8.6,24.0,25.9,40.0,0.0
EBONY HOFFMAN,IND,16.0,16.3,15.7,2.0,33.3,31.5,15.1,23.1,10.6,35.2,0.0
CHRISTI THOMAS,LAS,15.8,17.6,6.6,13.4,35.0,26.9,9.5,12.4,22.0,30.3,0.0
KEDRA HOLLAND-CORN,HOU,15.8,16.1,45.3,12.6,13.0,12.5,23.0,18.4,12.1,17.4,0.0
GORDANA GRUBIN,HOU,15.6,10.3,0.0,25.0,0.0,6.7,0.0,33.3,50.0,22.2,0.0
ALICIA THOMPSON,SEA,15.5,20.1,34.0,2.1,13.8,17.3,11.1,9.3,8.7,9.5,0.0
FELICIA RAGLAND,HOU,15.2,16.4,31.8,5.9,15.8,17.6,22.5,17.6,20.0,20.9,0.0
AMANDA LASSITER,MIN,15.0,17.2,35.5,3.5,11.5,18.4,16.5,14.8,1.9,24.8,0.0
SHEREKA WRIGHT,PHO,15.0,13.0,14.0,28.8,31.5,16.9,8.8,17.2,36.7,14.4,0.0
LADY GROOMS,SAC,14.9,18.4,0.0,13.2,15.2,10.7,14.3,2.5,33.3,13.3,0.0
AMISHA CARTER,DET,14.8,0.0,0.0,25.0,0.0,44.4,0.0,27.3,0.0,62.5,0.0
COCO MILLER,WAS,14.7,16.5,16.7,5.1,18.7,12.5,19.5,13.0,19.0,19.5,0.0
DOMINIQUE CANTY,HOU,14.7,14.0,1.1,20.1,22.0,14.5,26.3,15.9,30.4,19.7,0.0
TAMIKA RAYMOND,MIN,14.6,13.8,1.0,19.4,36.1,28.0,10.2,16.1,13.4,15.3,0.0
NAKIA SANFORD,WAS,14.6,12.9,0.0,23.4,34.2,30.8,7.9,18.8,19.2,32.6,0.3
RAFFAELLA MASCIADRI,LAS,14.4,15.5,29.7,20.0,4.5,5.7,15.1,9.8,12.5,32.9,2.1
TERA BJORKLUND,CHA,14.3,14.3,0.0,0.0,0.0,0.0,0.0,33.3,0.0,25.0,0.0
GWEN JACKSON,PHO,14.3,15.1,4.8,16.2,29.0,25.5,9.9,11.3,14.3,17.8,0.5
KATE STARBIRD,IND,14.2,13.7,20.4,14.0,21.4,11.3,28.2,19.6,20.0,13.0,0.0
SIMONE EDWARDS,SEA,14.1,14.4,0.0,16.4,31.3,27.9,5.7,14.4,25.0,19.8,0.0
TICHA PENICHEIRO,SAC,14.1,12.3,26.2,15.9,5.1,13.9,43.4,21.5,8.2,14.6,0.0
DONEEKA LEWIS,LAS,14.0,14.4,24.3,9.0,4.9,10.2,15.8,15.9,16.0,7.0,0.0
BARBARA FARRIS,DET,13.8,12.4,0.0,23.0,19.3,16.5,4.4,15.2,11.1,21.5,0.0
TAMARA MOORE,PHO,13.7,11.4,6.8,16.3,9.2,10.9,34.9,23.8,20.0,20.8,0.0
K.B. SHARP,NYL,13.7,12.0,13.8,13.8,11.4,13.0,41.3,21.5,20.8,6.5,0.0
KRISTEN RASMUSSEN,IND,13.6,13.7,10.5,13.0,21.6,22.4,16.8,14.6,4.6,15.7,0.0
EDNA CAMPBELL,SAC,13.5,16.0,48.8,1.2,3.6,8.3,12.8,12.8,4.5,17.8,0.0
DETRINA WHITE,NYL,13.5,12.1,0.0,12.2,51.5,36.2,6.1,19.5,36.1,23.0,0.0
MURRIEL PAGE,WAS,13.1,14.3,1.8,9.7,20.6,21.6,13.3,12.4,11.1,22.0,0.0
TULLY BEVILAQUA,SEA,13.1,11.6,28.0,16.9,5.9,9.9,22.0,19.3,10.4,25.8,0.0
STEPHANIE WHITE,IND,13.0,11.3,24.2,15.7,5.9,7.9,29.5,18.9,11.5,16.0,0.0
ELAINE POWELL,DET,13.0,11.6,0.0,10.3,13.7,12.4,42.1,22.8,8.2,19.0,0.0
TASHA BUTTS,MIN,12.9,14.0,21.8,11.8,18.1,17.8,17.6,12.0,6.3,17.1,0.0
GIULIANA MENDIOLA,SAC,12.6,12.7,55.6,0.0,16.7,18.5,15.8,23.1,0.0,8.3,0.0
NIELE IVEY,IND,12.6,14.5,40.7,9.2,3.9,7.3,29.0,8.8,11.5,23.3,0.0
ADIA BARNES,SEA,12.5,11.8,4.8,14.2,26.4,18.2,21.8,15.8,6.1,21.0,0.0
LATONYA JOHNSON,HOU,12.5,14.3,54.5,7.7,0.0,3.4,10.0,13.3,0.0,30.0,0.0
MFON UDOKA,LAS,12.5,10.0,0.0,20.0,50.0,27.3,0.0,11.1,50.0,31.3,0.0
TIFFANI JOHNSON,HOU,12.5,12.7,0.0,12.3,20.7,23.9,11.7,13.0,18.3,27.3,0.0
MANDISA STEVENSON,SAN,12.2,13.8,2.2,6.5,22.9,21.0,6.3,11.6,31.8,26.0,0.0
JENNIFER DEREVJANIK,CON,12.2,12.7,24.0,2.7,2.9,8.3,29.2,18.2,9.1,29.9,0.0
NIKKI MCCRAY,PHO,12.0,13.2,8.7,4.7,15.2,13.0,10.5,13.6,22.2,16.9,0.0
STACY STEPHENS,DET,11.8,13.6,0.0,11.8,28.6,33.3,23.1,10.0,50.0,33.3,0.0
GWEN SLAUGHTER,MIN,11.8,10.0,0.0,100,0.0,11.1,0.0,0.0,100,0.0,0.0
JESSICA BRUNGO,CON,11.7,13.3,36.2,4.8,14.1,15.6,20.9,10.5,14.3,14.7,0.0
POLLYANNA JOHNS KIMBROUGH,HOU,11.6,8.5,0.0,28.8,36.4,29.0,2.8,13.1,20.0,30.4,0.0
AYANA WALKER,DET,11.5,13.0,0.0,6.0,28.6,24.5,9.8,11.9,0.0,23.6,0.0
SLOBODANKA TUVIC,PHO,11.2,10.2,0.4,7.8,20.0,24.9,12.9,19.2,16.4,29.9,0.3
LINDSAY TAYLOR,PHO,10.9,12.8,16.7,0.0,0.0,17.6,18.2,10.0,0.0,35.0,0.0
MONIQUE COKER,LAS,10.8,3.8,25.0,0.0,16.7,7.1,50.0,37.5,0.0,33.3,0.0
TOCCARA WILLIAMS,SAN,10.7,8.0,2.6,14.0,8.8,13.1,28.3,18.6,15.6,15.5,0.0
JAE KINGI-CROSS,PHO,10.7,9.0,12.3,12.0,15.6,13.5,29.5,18.8,7.1,16.4,1.3
DEBBIE BLACK,CON,10.6,10.8,0.9,4.3,15.1,14.0,30.3,14.0,3.8,22.0,0.0
KAYTE CHRISTENSEN,PHO,10.1,8.8,0.0,11.9,35.5,27.0,15.1,15.9,12.8,36.5,0.5
TERESA WEATHERSPOON,LAS,8.5,6.1,4.8,0.0,9.7,12.6,30.8,20.8,3.7,19.0,0.0
MERY ANDRADE,CHA,8.5,7.8,3.1,11.5,6.7,9.5,36.8,13.6,0.0,38.7,0.0
ASHLEY ROBINSON,PHO,7.9,7.9,1.7,11.7,16.0,15.9,4.7,8.0,6.3,31.4,0.0
SHAUNZINSKI GORTMAN,WAS,5.0,0.0,0.0,0.0,0.0,28.6,28.6,20.0,0.0,0.0,0.0
STACEY THOMAS,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLLYANNA JOHNS KIMBROUGH,HOU,11.6,8.5,0.0,28.8,36.4,29.0,2.8,13.1,20.0,30.4,0.0
AYANA WALKER,DET,11.5,13.0,0.0,6.0,28.6,24.5,9.8,11.9,0.0,23.6,0.0
SLOBODANKA TUVIC,PHO,11.2,10.2,0.4,7.8,20.0,24.9,12.9,19.2,16.4,29.9,0.3
LINDSAY TAYLOR,PHO,10.9,12.8,16.7,0.0,0.0,17.6,18.2,10.0,0.0,35.0,0.0
MONIQUE COKER,LAS,10.8,3.8,25.0,0.0,16.7,7.1,50.0,37.5,0.0,33.3,0.0
TOCCARA WILLIAMS,SAN,10.7,8.0,2.6,14.0,8.8,13.1,28.3,18.6,15.6,15.5,0.0
JAE KINGI-CROSS,PHO,10.7,9.0,12.3,12.0,15.6,13.5,29.5,18.8,7.1,16.4,1.3
DEBBIE BLACK,CON,10.6,10.8,0.9,4.3,15.1,14.0,30.3,14.0,3.8,22.0,0.0
KAYTE CHRISTENSEN,PHO,10.1,8.8,0.0,11.9,35.5,27.0,15.1,15.9,12.8,36.5,0.5
TERESA WEATHERSPOON,LAS,8.5,6.1,4.8,0.0,9.7,12.6,30.8,20.8,3.7,19.0,0.0
MERY ANDRADE,CHA,8.5,7.8,3.1,11.5,6.7,9.5,36.8,13.6,0.0,38.7,0.0
ASHLEY ROBINSON,PHO,7.9,7.9,1.7,11.7,16.0,15.9,4.7,8.0,6.3,31.4,0.0
SHAUNZINSKI GORTMAN,WAS,5.0,0.0,0.0,0.0,0.0,28.6,28.6,20.0,0.0,0.0,0.0
STACEY THOMAS,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLLYANNA JOHNS KIMBROUGH,HOU,11.6,8.5,0.0,28.8,36.4,29.0,2.8,13.1,20.0,30.4,0.0
AYANA WALKER,DET,11.5,13.0,0.0,6.0,28.6,24.5,9.8,11.9,0.0,23.6,0.0
SLOBODANKA TUVIC,PHO,11.2,10.2,0.4,7.8,20.0,24.9,12.9,19.2,16.4,29.9,0.3
LINDSAY TAYLOR,PHO,10.9,12.8,16.7,0.0,0.0,17.6,18.2,10.0,0.0,35.0,0.0
MONIQUE COKER,LAS,10.8,3.8,25.0,0.0,16.7,7.1,50.0,37.5,0.0,33.3,0.0
TOCCARA WILLIAMS,SAN,10.7,8.0,2.6,14.0,8.8,13.1,28.3,18.6,15.6,15.5,0.0
JAE KINGI-CROSS,PHO,10.7,9.0,12.3,12.0,15.6,13.5,29.5,18.8,7.1,16.4,1.3
DEBBIE BLACK,CON,10.6,10.8,0.9,4.3,15.1,14.0,30.3,14.0,3.8,22.0,0.0
KAYTE CHRISTENSEN,PHO,10.1,8.8,0.0,11.9,35.5,27.0,15.1,15.9,12.8,36.5,0.5
TERESA WEATHERSPOON,LAS,8.5,6.1,4.8,0.0,9.7,12.6,30.8,20.8,3.7,19.0,0.0
MERY ANDRADE,CHA,8.5,7.8,3.1,11.5,6.7,9.5,36.8,13.6,0.0,38.7,0.0
ASHLEY ROBINSON,PHO,7.9,7.9,1.7,11.7,16.0,15.9,4.7,8.0,6.3,31.4,0.0
SHAUNZINSKI GORTMAN,WAS,5.0,0.0,0.0,0.0,0.0,28.6,28.6,20.0,0.0,0.0,0.0
STACEY THOMAS,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
