player,team,Usage,pct_FGA,pct_3PA,pct_FTA,pct_OREB,pct_REB,pct_AST,pct_TOV,pct_BLA,pct_PF,pct_PFD
NNEKA OGWUMIKE,LAS,23.6,25.6,13.2,25.8,27.9,28.0,12.3,16.1,24.7,16.3,27.5
JONQUEL JONES,CON,23.3,22.9,26.6,26.9,38.3,33.3,12.3,25.4,35.1,25.9,29.8
KAELA DAVIS,PHO,23.2,25.0,20.7,22.7,37.5,21.4,4.0,23.1,80.0,29.0,33.3
NIKOLINA MILIĆ,MIN,23.0,22.7,12.4,25.6,53.5,26.6,11.4,27.5,27.3,33.9,27.6
BRITTNEY SYKES,LAS,22.8,22.7,14.0,27.7,13.9,16.3,27.4,24.3,15.3,19.3,23.8
CHARLI COLLIER,DAL,22.6,22.0,5.4,29.8,18.2,14.9,7.7,29.4,33.3,35.8,27.3
TIFFANY HAYES,ATL,22.5,23.0,28.4,32.3,4.6,15.2,16.1,19.1,16.2,23.1,31.3
CANDACE PARKER,CHI,22.1,22.3,26.8,20.7,16.9,34.2,26.0,24.8,15.3,21.5,21.8
ISABELLE HARRISON,DAL,21.9,22.6,0.6,26.5,35.8,28.4,15.5,20.9,46.3,23.3,24.8
NALYSSA SMITH,IND,21.9,22.4,19.7,26.8,29.9,31.1,10.1,19.8,23.9,21.1,22.4
ARIEL ATKINS,WAS,21.9,24.6,31.4,22.1,15.6,12.4,15.0,14.2,21.3,22.9,28.8
BETNIJAH LANEY-HAMILTON,NYL,21.4,23.0,19.0,17.0,3.3,14.6,24.5,22.0,10.5,19.0,24.8
ASIA (AD) DURR,ATL,21.4,23.3,29.1,22.9,7.8,9.3,18.3,15.7,25.0,19.6,19.2
COURTNEY VANDERSLOOT,CHI,21.3,19.5,18.2,28.0,15.3,16.4,38.3,28.4,25.0,16.6,26.9
VICTORIA VIVIANS,IND,21.1,23.0,32.9,14.1,9.9,15.6,20.3,19.0,22.9,17.3,13.8
KHAYLA POINTER,IND,21.1,14.8,18.2,35.9,7.1,14.8,11.8,32.1,12.5,8.0,21.2
CHEYENNE PARKER-TYUS,ATL,21.0,21.7,10.9,20.9,29.5,27.2,16.4,20.1,22.7,22.1,24.6
AARI MCDONALD,ATL,20.9,21.5,29.7,23.8,7.5,10.2,25.9,21.2,15.6,18.4,24.9
SYLVIA FOWLES,MIN,20.8,21.5,0.0,23.4,39.8,38.4,8.8,19.9,32.6,21.7,22.8
HAN XU,NYL,20.8,23.7,9.3,24.4,34.5,24.1,10.8,12.0,25.0,13.4,17.9
COURTNEY WILLIAMS,CON,20.5,23.3,15.4,8.8,13.2,17.4,21.3,15.9,9.3,14.6,9.3
BRIONNA JONES,CON,20.5,21.3,1.6,29.2,38.8,22.2,9.4,15.0,33.7,22.8,28.6
TIANNA HAWKINS,WAS,20.4,22.0,28.3,12.6,23.4,23.4,12.9,25.0,36.7,29.9,16.9
AZURÁ STEVENS,CHI,20.4,24.7,28.2,12.7,15.3,20.9,6.4,9.1,27.7,18.7,12.9
CHELSEA GRAY,LVA,20.4,20.4,16.2,17.4,5.5,12.3,37.9,27.3,7.3,14.7,17.3
ERICA WHEELER,ATL,20.4,20.7,17.5,14.5,11.9,13.6,32.6,24.2,14.0,19.1,13.3
DANA EVANS,CHI,20.1,21.6,32.1,17.9,8.9,9.1,22.2,19.0,18.8,16.8,19.1
ALYSSA THOMAS,CON,19.9,18.8,0.4,26.4,25.3,27.4,34.7,23.8,21.2,21.0,27.1
ODYSSEY SIMS,CON,19.8,19.8,21.7,19.5,4.3,9.2,25.3,22.2,23.1,18.3,23.9
JORDIN CANADA,LAS,19.8,18.9,13.4,24.7,4.7,11.6,43.2,24.7,11.9,15.0,22.8
KAYLA MCBRIDE,MIN,19.7,22.0,30.8,22.1,7.9,10.2,13.5,12.6,9.4,11.7,18.1
KATIE BENZAN,WAS,19.7,20.0,41.2,30.8,14.3,8.7,7.1,16.7,0.0,46.7,33.3
NIA COFFEY,ATL,19.6,18.7,17.2,24.2,15.2,29.1,9.4,23.6,25.6,20.2,20.6
JASMINE DICKEY,DAL,19.6,23.7,11.4,16.4,33.3,15.8,6.1,14.7,45.5,21.4,18.8
RACHEL BANHAM,MIN,19.5,22.2,44.7,9.8,2.3,8.1,24.3,18.8,6.3,21.4,8.7
DIJONAI CARRINGTON,CON,19.4,19.1,22.8,22.2,22.2,19.5,12.8,22.4,23.8,23.3,20.0
MORIAH JEFFERSON,MIN,19.3,19.2,20.4,17.5,5.9,10.3,35.3,22.8,16.3,20.7,19.6
DEWANNA BONNER,CON,19.2,20.8,31.0,22.1,10.3,17.1,16.5,14.1,18.3,15.5,17.2
EMMA CANNON,IND,19.1,21.4,11.7,25.4,31.4,29.0,9.1,10.7,21.1,28.4,23.6
JACKIE YOUNG,LVA,19.0,20.1,16.6,22.3,21.7,14.9,22.3,13.7,16.0,18.8,19.0
SHAKIRA AUSTIN,WAS,18.8,17.7,0.2,34.6,42.6,35.4,7.9,19.4,23.7,27.1,27.9
NATASHA CLOUD,WAS,18.6,17.5,22.7,19.9,7.4,13.3,44.8,26.0,9.1,13.3,16.7
ALLIE QUIGLEY,CHI,18.5,19.6,28.9,23.5,11.2,10.9,16.6,15.3,13.5,15.3,18.1
CHINEY OGWUMIKE,LAS,18.5,18.4,9.0,22.6,52.5,38.7,12.0,20.2,28.3,31.1,22.1
JANTEL LAVENDER,SEA,18.4,19.5,11.9,13.2,39.4,32.7,14.8,23.1,19.4,21.9,13.7
MEGAN WALKER,ATL,18.4,20.1,30.2,9.0,15.8,8.6,9.8,21.1,22.2,15.1,6.9
QUEEN EGBO,IND,18.4,17.6,0.0,22.7,38.9,34.9,9.5,22.1,23.7,29.0,22.4
MAYA CALDWELL,ATL,18.3,20.7,27.6,4.9,11.6,12.6,19.2,19.7,25.0,17.2,6.9
LI YUERU,CHI,18.2,14.3,0.0,34.3,41.7,30.0,5.6,26.5,10.0,24.3,30.6
BRIA HARTLEY,CON,18.1,18.3,28.3,10.7,4.3,12.2,26.4,25.0,7.1,13.0,9.3
JOYNER HOLMES,CON,18.0,18.9,22.2,12.3,13.3,21.5,16.0,22.9,0.0,18.3,8.2
DAMIRIS DANTAS,MIN,17.9,20.0,40.9,5.8,15.6,21.8,19.9,16.0,12.5,18.4,9.6
EMMA MEESSEMAN,CHI,17.7,19.5,7.3,12.3,32.8,22.5,20.6,14.4,6.9,22.2,16.7
ALANNA SMITH,IND,17.7,19.9,30.5,11.9,22.9,27.3,10.0,14.3,0.0,23.3,19.0
MONIQUE BILLINGS,ATL,17.7,16.4,0.5,32.3,48.9,40.7,14.8,19.4,22.7,27.1,25.5
TIFFANY MITCHELL,IND,17.6,19.2,12.0,19.3,15.4,9.3,15.4,13.3,11.1,18.0,21.2
DESTANNI HENDERSON,IND,17.4,17.4,21.8,10.7,19.1,12.3,35.7,23.7,18.3,10.6,13.2
ELIZABETH WILLIAMS,WAS,17.3,18.8,0.0,20.0,44.1,29.3,7.0,13.1,30.8,27.2,19.0
ALLISHA GRAY,DAL,17.2,18.5,24.9,19.3,10.9,17.3,16.0,11.6,16.8,15.3,17.7
LEXIE HULL,IND,17.2,19.2,27.2,19.7,13.6,15.3,15.3,11.1,21.1,24.9,19.1
LINDSAY ALLEN,MIN,17.2,17.0,17.9,23.6,0.0,12.5,42.5,18.9,20.0,19.0,21.2
REBECCA ALLEN,NYL,17.1,19.6,23.3,12.2,7.8,17.8,11.4,11.6,18.4,18.9,15.1
REBEKAH GARDNER,CHI,17.0,17.3,11.1,18.1,33.3,18.4,10.7,18.9,26.7,24.2,16.8
SOPHIE CUNNINGHAM,PHO,17.0,19.2,31.4,13.6,12.6,19.8,11.2,10.7,20.3,23.2,18.1
KENNEDY BURKE,WAS,16.9,19.4,24.8,18.9,16.7,19.3,6.9,9.9,38.1,21.0,16.1
EZI MAGBEGOR,SEA,16.9,17.8,5.7,16.4,35.1,27.5,10.0,15.7,43.1,30.0,12.7
TYASHA HARRIS,DAL,16.8,17.9,18.4,9.4,4.9,7.1,36.0,20.5,17.3,14.5,11.3
YVONNE ANDERSON,CON,16.7,16.1,28.6,10.6,9.1,10.5,27.9,26.2,14.3,25.5,16.4
STEFANIE DOLSON,NYL,16.5,17.3,12.1,14.0,33.9,24.6,15.4,17.1,19.7,30.4,19.3
DEARICA HAMBY,LVA,16.5,16.0,13.4,21.0,33.3,29.8,7.9,18.1,29.9,20.7,16.7
MARINE JOHANNÈS,NYL,16.4,17.1,27.8,10.0,4.6,7.7,24.3,20.0,2.2,13.3,8.7
MICHAELA ONYENWERE,NYL,16.4,16.5,14.8,25.5,16.5,18.5,5.4,15.4,37.5,29.2,21.8
DESTINY SLOCUM,ATL,16.4,14.1,33.3,23.8,0.0,11.4,20.0,26.3,0.0,23.5,22.7
YVONNE TURNER,PHO,16.2,15.5,11.5,15.7,8.6,11.4,25.7,22.0,14.3,19.4,13.4
EPIPHANNY PRINCE,SEA,16.2,18.9,24.5,16.8,7.7,9.7,29.1,11.0,25.0,17.5,16.8
SHEY PEDDY,PHO,16.1,17.3,22.0,14.2,26.9,16.8,24.6,15.0,16.4,13.1,16.8
DANIELLE ROBINSON,IND,16.1,15.9,11.7,17.9,6.6,14.3,34.2,17.7,22.4,11.8,21.9
NATALIE ACHONWA,MIN,16.1,16.4,1.1,16.3,35.7,30.0,20.6,18.5,21.9,25.0,23.5
KAMIAH SMALLS,MIN,16.0,17.4,26.7,0.0,0.0,17.9,60.0,26.7,0.0,30.0,6.7
MEGAN GUSTAFSON,PHO,16.0,17.5,12.7,10.9,29.3,26.2,11.9,17.8,20.6,40.3,15.7
SHATORI WALKER-KIMBROUGH,WAS,16.0,17.1,19.5,16.9,7.7,10.6,15.6,16.0,18.7,14.8,16.1
EMILY ENGSTLER,IND,15.9,16.2,13.9,13.4,41.4,33.6,18.0,18.6,17.5,31.7,13.7
KRISTY WALLACE,ATL,15.8,16.3,22.4,15.7,14.4,12.3,26.1,16.7,22.4,19.0,19.2
JASMINE THOMAS,CON,15.8,16.4,26.0,17.3,5.6,10.8,31.9,13.7,0.0,13.7,13.4
RESHANDA GRAY,PHO,15.7,14.8,9.7,8.6,30.8,28.8,10.1,26.5,30.0,43.4,17.9
RENNIA DAVIS,IND,15.7,19.1,10.0,0.0,20.0,21.1,6.3,15.8,33.3,20.0,4.8
EVINA WESTBROOK,WAS,15.6,16.9,16.1,12.2,2.7,11.4,22.8,17.0,20.0,17.8,10.9
NATISHA HIEDEMAN,CON,15.5,17.4,40.6,7.4,2.7,7.7,24.3,13.6,10.4,18.5,9.7
KRISTI TOLIVER,LAS,15.5,13.3,37.5,21.6,0.0,4.4,28.3,27.8,9.5,16.3,11.0
KATIE LOU SAMUELSON,LAS,15.5,18.1,38.1,12.1,11.8,13.6,13.0,10.3,13.9,12.5,13.2
BEATRICE MOMPREMIER,ATL,15.3,15.1,0.0,15.7,51.3,39.1,9.8,20.0,37.5,33.7,19.2
SAMI WHITCOMB,NYL,15.3,16.5,31.2,8.3,8.2,13.3,21.6,16.7,8.3,16.1,10.2
RIQUNA WILLIAMS,LVA,15.2,18.3,31.4,11.1,6.8,13.0,13.0,5.4,4.5,22.0,9.8
KIANNA SMITH,LAS,15.0,18.0,26.5,3.7,20.8,10.3,14.6,10.8,11.1,20.4,4.1
DIDI RICHARDS,NYL,14.9,13.8,11.1,17.2,20.0,18.6,22.0,23.6,21.4,32.5,26.6
SUE BIRD,SEA,14.9,14.7,26.2,5.3,4.3,8.8,37.2,21.9,1.9,7.9,8.8
AMY ATWELL,LAS,14.9,19.1,40.0,0.0,12.5,7.7,14.3,13.3,100,8.3,11.8
THERESA PLAISANCE,LVA,14.9,16.7,28.4,4.7,23.5,23.1,8.5,16.5,5.1,23.3,9.0
GABBY WILLIAMS,SEA,14.9,15.2,11.5,12.4,23.5,22.9,20.3,17.6,16.9,17.7,13.3
KARLIE SAMUELSON,PHO,14.8,16.7,60.0,0.0,0.0,33.3,50.0,20.0,0.0,100,0.0
JESSICA SHEPARD,MIN,14.7,14.0,5.4,20.0,35.0,31.2,22.6,17.0,34.1,19.1,20.0
NAPHEESA COLLIER,MIN,14.6,17.0,12.5,19.4,10.0,15.4,10.5,3.4,25.0,25.7,20.0
STEPHANIE TALBOT,SEA,14.6,14.9,21.7,11.9,20.4,23.5,16.1,18.9,6.3,18.5,15.8
KIANA WILLIAMS,CON,14.5,16.3,25.0,0.0,0.0,7.1,45.5,15.4,0.0,6.3,0.0
ALYSHA CLARK,WAS,14.4,15.5,23.4,7.0,13.9,19.1,14.9,14.7,9.8,18.8,12.3
SYDNEY COLSON,LVA,14.2,15.0,10.1,11.4,15.0,7.3,34.6,18.4,20.0,19.4,10.5
KIERSTAN BELL,LVA,13.9,15.0,18.0,10.8,15.4,17.0,12.5,12.8,0.0,13.5,8.3
JASMINE WALKER,LAS,13.7,16.1,31.6,2.4,22.6,24.0,6.6,15.6,10.5,22.6,5.6
JOCELYN WILLOUGHBY,NYL,13.7,13.5,16.2,22.9,9.1,17.0,9.1,14.8,26.7,14.0,14.0
JENNIE SIMMS,PHO,13.6,12.7,9.5,15.2,22.0,20.8,14.4,19.4,40.9,25.9,15.1
STEPHANIE JONES,CON,13.4,16.7,14.3,14.3,20.0,8.7,16.7,0.0,50.0,27.8,31.3
BRIANN JANUARY,SEA,13.4,12.1,20.6,9.9,5.4,7.0,28.1,25.7,6.3,22.3,15.7
KRISTINE ANIGWE,PHO,13.4,9.7,0.0,21.3,41.7,28.3,9.5,23.1,50.0,35.3,16.7
CRYSTAL DANGERFIELD,NYL,13.3,14.2,15.3,13.0,11.9,11.3,23.8,12.1,4.2,15.7,16.0
OLIVIA NELSON-ODODA,LAS,13.1,11.5,0.0,18.6,41.5,26.8,6.8,20.0,19.0,36.5,20.1
MERCEDES RUSSELL,SEA,12.9,10.5,0.0,23.1,40.0,27.3,5.3,23.3,20.0,35.0,23.1
AISHA SHEPPARD,LVA,12.8,13.8,23.9,8.6,18.2,9.3,9.2,14.0,25.0,29.9,19.7
SPARKLE TAYLOR,CHI,12.7,15.0,7.7,16.7,0.0,9.1,0.0,9.1,0.0,21.4,12.5
RUTHY HEBARD,CHI,12.5,13.7,0.0,8.1,30.8,23.7,11.1,13.5,15.0,26.9,11.2
KIA VAUGHN,ATL,12.5,12.0,0.5,7.0,36.6,25.3,16.0,20.0,15.0,23.7,7.8
ALAINA COATES,IND,12.4,8.5,0.0,31.9,26.1,26.7,6.1,18.5,11.1,34.0,30.2
NIA CLOUDEN,CON,12.4,13.3,25.4,13.7,3.8,11.0,19.3,11.7,10.7,19.8,21.5
LEXIE BROWN,LAS,12.3,15.0,36.3,1.6,5.4,12.3,17.5,9.2,11.6,11.6,5.2
AWAK KUIER,DAL,12.3,12.7,10.1,13.7,29.6,25.0,15.2,13.8,10.3,14.2,11.9
ILIANA RUPERT,LVA,12.1,13.8,21.6,3.2,28.2,22.0,13.2,13.8,9.1,35.4,3.6
ELISSA CUNANE,MIN,12.0,11.1,20.0,0.0,50.0,41.7,0.0,25.0,0.0,20.0,0.0
BRIDGET CARLETON,MIN,12.0,13.2,25.2,9.2,8.9,13.8,12.2,10.1,11.3,21.2,14.3
RUI MACHIDA,WAS,11.8,10.9,13.2,4.4,7.2,10.0,40.4,25.0,10.2,13.9,5.6
KAYLA THORNTON,DAL,11.6,11.7,12.9,14.7,25.3,23.6,13.5,12.1,9.4,20.0,12.3
NAZ HILLMON,ATL,11.3,10.8,0.5,12.4,31.3,28.6,13.8,14.9,23.2,16.8,12.4
JAZMINE JONES,WAS,10.8,10.3,12.0,20.8,0.0,5.9,6.7,14.3,0.0,17.2,10.0
JULIE ALLEMAND,CHI,10.8,9.0,15.9,10.4,12.5,11.9,35.9,20.9,11.1,13.1,15.9
RAE BURRELL,LAS,10.5,13.8,31.6,6.7,12.5,8.1,6.3,5.3,0.0,21.1,8.0
VERONICA BURTON,DAL,9.7,8.3,15.7,9.9,12.1,11.6,28.1,18.3,11.4,19.7,15.5
TINA KRAJISNIK,CHI,9.1,11.1,0.0,0.0,0.0,0.0,50.0,0.0,100,66.7,0.0
LORELA CUBAJ,NYL,8.3,8.6,0.0,0.0,52.9,35.4,12.1,12.8,16.7,30.8,8.1
SAM THOMAS,PHO,7.9,10.0,19.2,1.4,10.5,6.3,15.0,8.2,0.0,23.5,0.0
KIAH STOKES,LVA,7.9,7.4,6.9,7.1,30.1,31.9,9.0,13.3,8.9,21.0,9.2
ANNELI MALEY,CHI,7.3,8.7,14.3,0.0,50.0,22.6,11.5,5.6,0.0,27.3,13.6
BRIANNA TURNER,PHO,6.8,5.8,0.0,5.6,33.7,26.0,14.3,12.6,12.0,14.7,9.9
HANNAH SJERVEN,MIN,5.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,50.0,66.7,0.0
KAILA CHARLES,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0
RAINA PEREZ,SEA,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
RUI MACHIDA,WAS,11.8,10.9,13.2,4.4,7.2,10.0,40.4,25.0,10.2,13.9,5.6
KAYLA THORNTON,DAL,11.6,11.7,12.9,14.7,25.3,23.6,13.5,12.1,9.4,20.0,12.3
NAZ HILLMON,ATL,11.3,10.8,0.5,12.4,31.3,28.6,13.8,14.9,23.2,16.8,12.4
JAZMINE JONES,WAS,10.8,10.3,12.0,20.8,0.0,5.9,6.7,14.3,0.0,17.2,10.0
JULIE ALLEMAND,CHI,10.8,9.0,15.9,10.4,12.5,11.9,35.9,20.9,11.1,13.1,15.9
RAE BURRELL,LAS,10.5,13.8,31.6,6.7,12.5,8.1,6.3,5.3,0.0,21.1,8.0
VERONICA BURTON,DAL,9.7,8.3,15.7,9.9,12.1,11.6,28.1,18.3,11.4,19.7,15.5
TINA KRAJISNIK,CHI,9.1,11.1,0.0,0.0,0.0,0.0,50.0,0.0,100,66.7,0.0
LORELA CUBAJ,NYL,8.3,8.6,0.0,0.0,52.9,35.4,12.1,12.8,16.7,30.8,8.1
SAM THOMAS,PHO,7.9,10.0,19.2,1.4,10.5,6.3,15.0,8.2,0.0,23.5,0.0
KIAH STOKES,LVA,7.9,7.4,6.9,7.1,30.1,31.9,9.0,13.3,8.9,21.0,9.2
ANNELI MALEY,CHI,7.3,8.7,14.3,0.0,50.0,22.6,11.5,5.6,0.0,27.3,13.6
BRIANNA TURNER,PHO,6.8,5.8,0.0,5.6,33.7,26.0,14.3,12.6,12.0,14.7,9.9
HANNAH SJERVEN,MIN,5.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,50.0,66.7,0.0
KAILA CHARLES,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0
RAINA PEREZ,SEA,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
RUI MACHIDA,WAS,11.8,10.9,13.2,4.4,7.2,10.0,40.4,25.0,10.2,13.9,5.6
KAYLA THORNTON,DAL,11.6,11.7,12.9,14.7,25.3,23.6,13.5,12.1,9.4,20.0,12.3
NAZ HILLMON,ATL,11.3,10.8,0.5,12.4,31.3,28.6,13.8,14.9,23.2,16.8,12.4
JAZMINE JONES,WAS,10.8,10.3,12.0,20.8,0.0,5.9,6.7,14.3,0.0,17.2,10.0
JULIE ALLEMAND,CHI,10.8,9.0,15.9,10.4,12.5,11.9,35.9,20.9,11.1,13.1,15.9
RAE BURRELL,LAS,10.5,13.8,31.6,6.7,12.5,8.1,6.3,5.3,0.0,21.1,8.0
VERONICA BURTON,DAL,9.7,8.3,15.7,9.9,12.1,11.6,28.1,18.3,11.4,19.7,15.5
TINA KRAJISNIK,CHI,9.1,11.1,0.0,0.0,0.0,0.0,50.0,0.0,100,66.7,0.0
LORELA CUBAJ,NYL,8.3,8.6,0.0,0.0,52.9,35.4,12.1,12.8,16.7,30.8,8.1
SAM THOMAS,PHO,7.9,10.0,19.2,1.4,10.5,6.3,15.0,8.2,0.0,23.5,0.0
KIAH STOKES,LVA,7.9,7.4,6.9,7.1,30.1,31.9,9.0,13.3,8.9,21.0,9.2
ANNELI MALEY,CHI,7.3,8.7,14.3,0.0,50.0,22.6,11.5,5.6,0.0,27.3,13.6
BRIANNA TURNER,PHO,6.8,5.8,0.0,5.6,33.7,26.0,14.3,12.6,12.0,14.7,9.9
HANNAH SJERVEN,MIN,5.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,50.0,66.7,0.0
KAILA CHARLES,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0
RAINA PEREZ,SEA,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
