player,team,Usage,pct_FGA,pct_3PA,pct_FTA,pct_OREB,pct_REB,pct_AST,pct_TOV,pct_BLA,pct_PF,pct_PFD
CHARDE HOUSTON,MIN,23.6,25.0,0.0,18.7,19.3,25.3,13.4,25.7,37.1,21.2,17.5
TAMIKA CATCHINGS,IND,23.4,23.2,24.6,31.9,25.3,27.9,32.0,21.3,18.5,20.4,35.3
ANN WAUTERS,SAN,22.8,24.8,8.4,20.1,28.5,31.3,12.4,19.1,21.3,18.8,22.1
IZIANE CASTRO MARQUES,ATL,22.7,24.7,32.0,16.3,6.3,11.9,22.2,20.7,24.6,11.0,15.3
TASHA HUMPHREY,WAS,22.5,24.2,30.8,14.8,23.2,24.8,14.8,23.3,10.3,31.2,19.9
SANDRINE GRUDA,CON,22.2,23.3,0.0,20.1,33.8,25.6,14.4,23.0,28.8,25.3,20.4
KATIE MATTERA,ATL,22.0,19.3,0.0,34.0,35.0,32.7,6.4,26.1,21.7,32.6,32.3
SYLVIA FOWLES,CHI,22.0,23.1,0.0,16.7,27.5,36.0,2.9,23.6,29.7,18.3,20.9
DANIELLE PAGE,CON,21.9,23.8,0.0,0.0,33.3,40.0,0.0,33.3,0.0,60.0,0.0
MONIQUE CURRIE,WAS,21.8,22.1,20.9,29.3,12.9,17.9,23.9,19.9,17.5,22.1,23.6
TAN WHITE,IND,21.8,23.1,28.2,14.5,11.8,13.8,25.2,22.0,25.3,19.3,14.9
DEANNA NOLAN,DET,21.5,23.9,29.4,12.2,7.9,12.9,29.0,18.8,8.2,11.4,9.6
SWIN CASH,SEA,21.1,20.3,2.7,29.4,19.3,20.8,15.6,20.4,32.1,16.3,26.5
ESSENCE CARSON,NYL,21.0,23.9,9.7,17.1,16.9,14.5,11.9,14.8,29.5,17.1,18.2
KARA LAWSON,SAC,21.0,25.2,45.4,12.1,6.5,11.6,21.2,14.8,7.8,10.1,12.0
SUE BIRD,SEA,20.9,22.3,37.0,14.0,5.1,8.8,37.1,21.5,8.2,11.0,11.8
MARIE FERDINAND-HARRIS,LAS,20.9,22.9,22.0,26.2,16.9,14.0,15.1,13.2,30.1,21.1,24.8
LINDSAY WHALEN,CON,20.7,19.8,17.7,31.5,13.5,21.1,40.0,19.9,29.9,21.0,28.3
SVETLANA ABROSIMOVA,CON,20.7,19.6,25.5,20.3,9.7,19.8,27.9,28.9,11.1,21.0,20.0
BERNADETTE NGOYISA,SAN,20.7,18.9,0.0,29.1,35.7,26.8,9.3,25.2,30.0,31.9,20.6
DONEEKA LEWIS,IND,20.6,23.5,24.1,0.0,25.0,17.1,9.5,27.3,40.0,5.4,4.8
SCHOLANDA DORRELL,SAC,20.6,20.2,20.3,19.9,7.3,7.6,14.2,25.3,16.9,16.8,18.8
KATIE SMITH,DET,20.6,21.2,52.4,20.3,3.0,9.0,27.2,19.6,7.0,11.8,22.5
DELISHA MILTON-JONES,LAS,20.6,21.2,23.8,17.3,22.4,20.8,16.0,22.3,18.9,21.0,18.2
TIFFANY JACKSON,NYL,20.4,19.7,0.0,26.7,34.8,36.0,14.5,23.2,29.4,18.6,23.7
LAURIE KOEHN,WAS,20.2,25.7,58.5,2.6,11.4,9.6,5.6,15.4,30.8,12.9,4.5
TAMMY SUTTON-BROWN,IND,20.2,19.6,0.2,32.6,27.6,26.8,4.8,17.5,33.3,24.3,24.9
IVORY LATTA,ATL,20.2,21.8,35.5,20.4,5.8,10.1,35.5,15.3,21.3,14.5,20.2
TAMECKA DIXON,HOU,20.0,21.9,6.5,12.7,12.2,14.2,18.7,18.0,17.3,19.0,10.9
CHRISSY GIVENS,DET,20.0,15.4,0.0,20.0,0.0,0.0,66.7,28.6,100,25.0,28.6
LEAH RUSH,CHI,20.0,12.5,20.0,26.7,0.0,0.0,0.0,33.3,0.0,44.4,22.2
QUIANNA CHANEY,CHI,20.0,22.4,53.8,9.2,6.3,13.5,25.8,23.2,0.0,16.0,15.1
REBEKKAH BRUNSON,SAC,19.9,21.4,0.0,20.2,40.5,33.9,4.5,16.2,30.6,22.0,19.9
TAJ MCWILLIAMS-FRANKLIN,DET,19.8,21.1,8.2,18.1,28.4,27.1,13.1,18.1,18.7,14.9,16.8
ERLANA LARKINS,NYL,19.7,18.3,0.0,33.9,43.7,25.7,14.8,22.2,35.0,31.8,34.4
CHASITY MELVIN,WAS,19.5,18.5,1.5,29.1,38.6,27.0,16.6,17.0,26.5,28.6,28.7
KELLY SANTOS,SEA,19.4,20.5,0.0,32.4,28.6,24.6,12.8,14.9,20.0,42.6,26.6
ASHLEY BATTLE,NYL,19.3,19.5,17.9,24.4,20.2,18.5,17.6,19.0,7.7,16.3,19.5
TANISHA WRIGHT,SEA,19.3,20.1,9.4,13.7,16.3,17.0,27.6,23.5,28.4,21.6,14.1
YUKO OGA,PHO,19.3,18.0,11.6,13.7,10.4,10.7,24.1,33.8,16.7,12.6,15.5
TAMERA YOUNG,ATL,19.3,19.6,12.5,23.4,22.8,23.8,15.1,17.3,22.1,21.5,20.0
ERIN PHILLIPS,CON,19.2,21.1,34.3,24.4,39.1,22.4,10.7,16.2,50.0,15.2,17.0
NAVONDA MOORE,MIN,19.1,21.5,23.1,28.1,22.6,12.9,9.1,8.3,26.7,24.0,24.7
NICOLE OHLDE,PHO,19.1,17.7,0.0,22.9,35.2,25.2,18.4,24.8,29.5,31.7,21.1
KASHA TERRY,SEA,19.1,16.5,0.0,19.2,36.4,28.8,10.9,29.5,21.9,36.4,24.1
KENDRA WECKER,WAS,19.0,19.8,33.3,0.0,20.0,21.2,33.3,25.9,30.0,18.5,0.0
KRYSTAL VAUGHN,WAS,18.9,17.8,9.1,32.3,19.0,19.7,0.0,20.4,37.5,17.6,16.1
CRYSTAL KELLY,SAC,18.8,16.3,0.6,36.8,30.9,24.5,7.8,18.1,33.7,23.0,34.3
NAKIA SANFORD,WAS,18.8,16.5,0.0,31.7,36.5,29.6,14.4,22.6,33.8,30.4,37.2
CATHY JOENS,CHI,18.8,21.2,50.4,5.6,6.9,16.2,12.5,21.1,0.0,17.6,5.1
SANCHO LYTTLE,ATL,18.8,20.3,0.0,19.9,35.8,38.1,10.8,15.2,21.1,24.2,17.7
CAMILLE SMITH,SEA,18.6,18.6,11.3,20.8,27.8,22.4,15.1,19.6,23.1,24.0,20.4
TICHA PENICHEIRO,SAC,18.6,15.7,9.8,27.8,7.5,14.3,55.8,26.0,14.0,19.5,26.7
SHAY MURPHY,WAS,18.5,20.3,32.8,10.0,30.2,20.3,16.3,20.0,50.0,20.9,15.8
TYE'SHA FLUKER,CHI,18.4,19.0,3.7,20.7,24.4,19.2,11.4,18.2,16.7,28.4,21.0
TANGELA SMITH,PHO,18.4,20.1,12.6,11.3,25.6,28.3,8.9,16.1,17.2,24.6,13.1
KIM SMITH,PHO,18.3,21.0,28.6,16.2,11.9,11.4,11.1,14.1,25.0,23.2,11.9
OLAYINKA SANNI,DET,18.3,16.1,1.0,21.3,29.2,22.4,4.6,27.8,40.7,31.2,24.3
HAMCHETOU MAIGA-BA,SAC,18.2,19.0,1.2,13.6,18.8,15.8,15.0,19.5,24.6,20.9,13.8
LISA WILLIS,NYL,18.1,19.9,37.8,13.2,8.1,16.4,8.0,17.5,7.0,18.8,10.1
MICHELLE SNOW,ATL,18.0,17.6,0.7,28.5,33.0,31.4,12.5,16.1,29.1,27.5,28.0
ALLIE QUIGLEY,PHO,17.9,20.7,25.0,3.3,18.8,12.9,11.4,15.0,40.0,15.3,4.0
LATOYA THOMAS,MIN,17.8,17.8,15.3,8.2,18.5,16.8,6.2,29.9,16.7,21.1,6.0
ANDREA GARDNER,WAS,17.8,19.1,0.0,22.9,36.5,30.1,9.7,12.5,40.0,25.2,20.4
DOMINIQUE CANTY,CHI,17.8,15.7,4.5,28.4,12.0,12.0,36.7,19.6,22.1,21.7,25.5
LATASHA BYEARS,HOU,17.8,22.7,0.0,13.6,45.5,36.4,6.3,5.6,50.0,51.6,19.0
CHAREL ALLEN,SAC,17.7,20.0,30.0,0.0,15.4,17.1,17.6,17.1,0.0,13.2,10.5
CATHRINE KRAAYEVELD,NYL,17.7,19.6,31.6,11.7,23.4,27.4,12.3,15.6,6.3,21.3,16.2
SHYRA ELY-GASH,CHI,17.7,19.9,9.3,11.3,33.0,27.4,11.8,18.2,32.4,26.0,13.9
ARMINTIE HERRINGTON,CHI,17.7,16.9,0.6,23.8,28.7,20.1,20.2,17.4,40.5,20.6,26.4
CHERYL FORD,DET,17.7,16.9,0.0,35.2,35.6,35.1,7.9,11.7,36.5,21.3,31.7
SIDNEY SPENCER,LAS,17.7,21.3,45.0,8.7,23.0,15.6,8.9,11.8,15.2,19.6,10.1
ADRIANNE ROSS,SAN,17.6,20.0,0.0,40.0,0.0,20.0,0.0,0.0,0.0,100,33.3
BARBARA TURNER,CON,17.6,17.4,34.3,21.9,12.9,17.8,18.3,18.8,10.0,19.1,18.5
EBONY HOFFMAN,IND,17.6,18.8,12.0,9.0,35.5,31.3,16.1,18.6,13.0,23.9,11.5
JENNIFER LACY,ATL,17.6,19.0,8.4,16.7,26.1,19.5,11.9,14.9,29.2,26.0,21.1
SEQUOIA HOLMES,PHO,17.6,19.4,25.4,15.2,20.3,19.7,14.5,14.9,30.4,16.1,18.8
LATOYA BOND,IND,17.5,17.3,27.8,11.2,8.4,11.5,24.3,25.6,15.6,28.1,16.1
ERIKA DE SOUZA,ATL,17.5,17.6,0.0,18.1,50.0,37.8,8.4,18.3,16.0,32.0,17.1
DEMYA WALKER,SAC,17.5,15.7,0.0,6.9,33.3,17.6,6.3,28.6,14.3,29.4,27.8
LAURA HARPER,SAC,17.4,16.0,0.0,27.0,42.2,29.0,7.4,17.6,31.0,24.6,26.2
KATIE GEARLDS,SEA,17.4,22.0,51.1,9.3,4.9,11.2,11.5,8.1,5.9,11.0,10.9
EDWIGE LAWSON-WADE,SAN,17.4,19.0,35.6,8.1,17.6,13.9,20.3,18.8,8.0,21.5,8.5
SHARNEE ZOLL-NORMAN,MIN,17.3,15.1,37.5,25.0,9.1,8.6,37.5,27.3,16.7,10.5,25.0
ERICA WHITE,IND,17.3,13.2,5.1,29.2,13.0,13.5,31.5,27.2,24.5,24.8,25.9
CRYSTAL SMITH,WAS,17.2,17.9,27.0,18.7,8.9,8.6,20.7,17.3,8.5,17.7,17.3
STACEY LOVELACE,DET,17.1,19.3,22.0,11.9,28.0,27.6,13.4,15.3,22.2,21.5,15.8
ADRIAN WILLIAMS-STRONG,SAC,17.1,17.2,0.0,17.6,32.7,29.9,8.1,19.4,23.7,23.5,16.1
YOLANDA GRIFFITH,IND,17.0,13.9,0.0,35.5,44.5,33.2,16.2,20.5,26.3,35.6,36.4
JOLENE ANDERSON,CON,17.0,20.6,31.8,8.6,10.6,17.1,16.4,9.7,16.7,12.1,7.3
MWADI MABIKA,HOU,16.7,19.5,48.4,15.4,15.6,14.7,13.3,8.9,16.7,21.4,10.0
OLYMPIA SCOTT,PHO,16.7,17.9,0.0,0.0,18.2,33.9,12.5,24.0,50.0,40.4,4.8
VAL BEREZHYNSKA,SAN,16.7,22.2,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0
COCO MILLER,WAS,16.6,19.9,23.7,4.3,23.0,14.3,20.8,15.6,18.1,15.8,7.5
MISTIE BASS,CHI,16.6,15.7,0.8,21.2,34.3,25.4,13.0,18.5,20.0,14.7,22.3
RAFFAELLA MASCIADRI,LAS,16.5,20.2,38.6,8.8,12.5,10.2,9.4,9.5,6.1,14.7,10.1
KIESHA BROWN,LAS,16.5,17.2,36.8,14.5,5.9,12.3,28.6,17.5,6.0,16.2,16.0
RONEEKA HODGES,MIN,16.4,21.6,50.4,1.4,7.0,13.4,14.6,7.2,3.6,9.8,5.4
LA'TANGELA ATKINSON,SAC,16.4,15.1,5.9,9.5,12.0,22.2,30.8,24.4,15.4,17.2,11.1
LINDSEY HARDING,WAS,16.4,14.3,14.2,18.0,6.3,11.5,35.8,26.6,17.2,17.0,20.1
NICKY ANOSIKE,MIN,16.3,14.9,0.4,29.4,34.7,31.5,12.4,13.8,22.4,25.9,24.9
RUTH RILEY,SAN,16.3,16.6,11.6,7.2,14.1,22.0,12.9,22.8,4.8,35.7,11.5
ANNA DEFORGE,MIN,16.2,19.1,47.3,7.9,11.8,14.8,17.0,11.0,8.4,12.3,9.6
LE'COE WILLINGHAM,PHO,16.1,16.2,6.4,17.7,39.8,27.7,7.8,16.0,23.6,24.7,15.1
TEMEKA JOHNSON,PHO,16.1,15.3,9.5,16.1,9.5,11.5,39.4,23.0,17.1,18.4,12.1
KELLY MILLER,MIN,16.1,15.3,11.5,11.3,19.5,17.1,33.2,24.3,12.8,12.2,12.3
SHERYL SWOOPES,SEA,16.0,17.1,24.2,16.9,14.1,20.5,22.1,12.4,6.7,13.2,17.7
KERRI GARDIN,CON,15.7,14.7,23.9,15.4,23.5,22.2,16.7,22.0,19.6,21.9,15.2
SHANNON BOBBITT,LAS,15.6,14.6,32.0,8.0,11.5,13.2,36.4,25.6,19.7,14.9,9.8
ALLISON FEASTER,IND,15.4,18.9,42.9,1.7,13.2,9.7,23.6,11.6,0.0,12.8,1.8
AMBER HOLT,CON,15.4,16.7,22.3,13.9,21.0,16.9,19.2,12.7,19.0,20.9,18.6
LATOYA SANDERS,MIN,15.4,13.9,0.0,24.1,40.6,27.9,6.6,18.2,29.5,30.9,23.4
BERNICE MOSBY,WAS,15.4,16.8,0.0,11.7,32.1,30.8,2.9,15.2,31.8,19.2,13.1
MORENIKE ATUNRASE,SAN,15.3,17.1,29.5,8.8,23.2,16.7,15.9,16.9,32.4,13.3,10.4
KHADIJAH WHITTINGTON,IND,15.3,14.8,0.0,20.7,18.5,23.4,12.2,17.1,0.0,35.6,27.5
CHELSEA NEWTON,SAC,15.3,15.9,6.5,17.4,12.7,11.5,22.4,14.3,13.4,25.3,17.9
MARGO DYDEK,LAS,15.2,21.7,0.0,0.0,33.3,23.1,0.0,0.0,33.3,0.0,16.7
ERIN THORN,CHI,15.0,17.6,31.3,6.6,2.2,6.6,21.7,12.2,12.5,12.0,10.7
BROOKE QUEENAN,CHI,14.8,14.8,12.5,0.0,7.7,10.5,20.0,31.3,33.3,29.4,4.8
CHIOMA NNAMAKA,ATL,14.8,17.1,25.0,9.7,17.6,15.6,8.0,10.3,15.4,21.6,9.3
KAMELA GISSENDANNER,LAS,14.7,16.7,20.0,0.0,28.6,14.3,0.0,14.3,0.0,40.0,0.0
HELEN DARLING,SAN,14.6,14.0,25.5,13.4,12.4,16.2,21.6,20.8,25.5,26.1,18.8
ALEXIS HORNBUCKLE,DET,14.6,14.1,16.5,14.3,22.6,20.3,21.6,19.6,14.1,23.4,14.4
SANDORA IRVIN,SAN,14.3,15.5,8.0,16.4,28.6,36.7,5.7,14.0,17.6,39.6,20.3
KELLY MAZZANTE,PHO,14.2,17.2,44.5,1.8,8.3,11.2,14.5,8.0,5.0,11.5,5.0
SHANNON JOHNSON,SEA,14.0,12.9,27.2,16.0,10.9,12.2,39.7,18.1,6.4,16.1,20.6
LEILANI MITCHELL,NYL,14.0,13.3,17.4,15.4,11.4,13.6,44.5,18.2,18.9,17.9,15.2
NOELLE QUINN,MIN,13.9,13.3,20.3,6.3,8.8,15.8,35.1,23.6,7.0,12.7,10.6
SHERI SAM,DET,13.8,14.6,11.8,10.1,23.0,21.1,18.3,16.8,19.4,14.0,11.0
LOREE MOORE,NYL,13.8,12.4,20.1,7.1,15.8,17.4,41.8,24.9,5.9,18.3,9.7
MEGAN DUFFY,NYL,13.7,10.3,26.7,20.7,0.0,6.5,33.3,22.7,0.0,25.0,20.0
TAMIKA RAYMOND,CON,13.7,12.2,1.0,21.1,45.7,28.3,8.8,16.5,30.0,20.9,22.4
VICKIE JOHNSON,SAN,13.7,14.5,11.7,8.1,24.1,23.7,29.8,15.4,6.1,10.9,9.9
NANCY LIEBERMAN,DET,13.6,6.3,0.0,0.0,0.0,0.0,50.0,33.3,0.0,0.0,0.0
ERIN PERPEROGLOU,SAN,13.6,13.2,18.6,17.6,22.6,15.7,14.7,14.5,19.4,25.1,17.5
KETIA SWANIER,CON,13.6,12.9,32.3,7.0,8.3,13.9,29.9,22.7,13.3,17.5,8.5
CRYSTAL LANGHORNE,WAS,13.5,13.3,0.0,20.2,38.7,31.6,9.3,13.7,23.8,19.3,20.5
KRISTIN HAYNIE,ATL,13.4,11.9,17.4,12.4,11.9,13.7,47.7,20.3,10.4,14.8,13.2
NIKKI BLUE,WAS,12.9,12.4,19.9,10.7,11.8,9.3,34.6,17.6,16.1,21.2,9.7
CHRISTI THOMAS,MIN,12.7,13.9,10.0,12.3,25.6,26.7,10.5,12.7,7.1,39.3,15.3
AMBER JACOBS,LAS,12.5,10.0,27.3,7.3,5.4,7.8,29.3,26.7,33.3,17.9,14.1
KELLY SCHUMACHER,DET,12.4,13.1,6.7,2.9,20.0,28.6,14.7,21.1,0.0,31.0,7.4
BROOKE SMITH,PHO,12.3,11.7,0.0,14.1,26.3,30.3,16.4,16.1,15.0,33.0,18.9
A'QUONESIA FRANKLIN,SAC,12.2,13.4,23.5,5.8,4.9,15.2,51.3,14.7,9.2,23.7,11.5
ALISON BALES,PHO,11.9,13.0,3.8,16.8,23.1,29.6,7.6,6.3,12.3,21.9,13.3
JAMIE CAREY,CON,11.8,13.3,32.7,3.8,3.0,9.2,21.7,12.1,7.7,10.0,8.1
MURRIEL PAGE,LAS,11.4,12.6,9.8,9.0,20.3,16.2,14.4,10.7,29.2,26.2,10.0
ANN STROTHER,ATL,11.2,12.5,25.0,12.2,14.3,10.7,11.5,4.9,7.1,17.3,6.3
KRISTEN MANN,WAS,11.2,11.6,7.3,4.1,20.0,12.9,14.2,16.3,4.5,14.6,6.0
FLORINA PASCALAU,SEA,11.1,7.1,0.0,0.0,100,11.1,0.0,33.3,0.0,20.0,50.0
WILLNETT CROCKETT,PHO,11.1,11.3,0.0,23.8,50.0,32.4,0.0,7.1,50.0,51.9,14.8
KRISTEN RASMUSSEN,MIN,10.6,10.4,13.3,8.6,26.7,25.1,16.4,16.5,9.1,20.6,15.6
BARBARA FARRIS,SAC,10.6,9.2,0.0,13.1,24.7,24.6,3.9,18.2,16.0,27.4,16.3
TULLY BEVILAQUA,IND,10.5,11.6,21.0,6.9,5.4,9.6,20.9,9.5,8.1,17.2,11.3
ASHLEY ROBINSON,SEA,10.3,9.0,0.0,6.8,31.9,26.9,11.3,18.3,4.8,33.0,12.0
K.B. SHARP,CHI,10.2,10.3,16.7,8.5,5.0,9.0,23.3,12.3,4.0,10.0,10.3
ELAINE POWELL,DET,10.0,9.9,2.3,8.1,21.2,18.1,24.5,13.2,16.7,13.6,7.5
JESSICA MOORE,LAS,9.3,8.7,0.0,11.0,18.9,15.5,13.1,12.7,23.8,31.8,12.8
BROOKE WYCKOFF,CHI,9.0,8.1,30.2,5.4,9.9,16.4,20.1,15.2,2.1,30.5,9.5
JENNIFER DEREVJANIK,PHO,8.9,7.1,8.8,6.9,13.5,13.9,44.3,18.9,0.0,18.9,12.3
KIMBERLY BECK,SEA,7.4,7.0,20.0,13.3,7.7,15.4,22.2,8.9,0.0,15.6,25.6
KRISTEN O'NEILL,SEA,6.8,9.5,22.2,0.0,0.0,11.5,11.1,5.3,33.3,20.0,12.5
BRITTANY WILKINS,SAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WANISHA SMITH,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALEXIS HORNBUCKLE,DET,14.6,14.1,16.5,14.3,22.6,20.3,21.6,19.6,14.1,23.4,14.4
SANDORA IRVIN,SAN,14.3,15.5,8.0,16.4,28.6,36.7,5.7,14.0,17.6,39.6,20.3
KELLY MAZZANTE,PHO,14.2,17.2,44.5,1.8,8.3,11.2,14.5,8.0,5.0,11.5,5.0
SHANNON JOHNSON,SEA,14.0,12.9,27.2,16.0,10.9,12.2,39.7,18.1,6.4,16.1,20.6
LEILANI MITCHELL,NYL,14.0,13.3,17.4,15.4,11.4,13.6,44.5,18.2,18.9,17.9,15.2
NOELLE QUINN,MIN,13.9,13.3,20.3,6.3,8.8,15.8,35.1,23.6,7.0,12.7,10.6
SHERI SAM,DET,13.8,14.6,11.8,10.1,23.0,21.1,18.3,16.8,19.4,14.0,11.0
LOREE MOORE,NYL,13.8,12.4,20.1,7.1,15.8,17.4,41.8,24.9,5.9,18.3,9.7
MEGAN DUFFY,NYL,13.7,10.3,26.7,20.7,0.0,6.5,33.3,22.7,0.0,25.0,20.0
TAMIKA RAYMOND,CON,13.7,12.2,1.0,21.1,45.7,28.3,8.8,16.5,30.0,20.9,22.4
VICKIE JOHNSON,SAN,13.7,14.5,11.7,8.1,24.1,23.7,29.8,15.4,6.1,10.9,9.9
NANCY LIEBERMAN,DET,13.6,6.3,0.0,0.0,0.0,0.0,50.0,33.3,0.0,0.0,0.0
ERIN PERPEROGLOU,SAN,13.6,13.2,18.6,17.6,22.6,15.7,14.7,14.5,19.4,25.1,17.5
KETIA SWANIER,CON,13.6,12.9,32.3,7.0,8.3,13.9,29.9,22.7,13.3,17.5,8.5
CRYSTAL LANGHORNE,WAS,13.5,13.3,0.0,20.2,38.7,31.6,9.3,13.7,23.8,19.3,20.5
KRISTIN HAYNIE,ATL,13.4,11.9,17.4,12.4,11.9,13.7,47.7,20.3,10.4,14.8,13.2
NIKKI BLUE,WAS,12.9,12.4,19.9,10.7,11.8,9.3,34.6,17.6,16.1,21.2,9.7
CHRISTI THOMAS,MIN,12.7,13.9,10.0,12.3,25.6,26.7,10.5,12.7,7.1,39.3,15.3
AMBER JACOBS,LAS,12.5,10.0,27.3,7.3,5.4,7.8,29.3,26.7,33.3,17.9,14.1
KELLY SCHUMACHER,DET,12.4,13.1,6.7,2.9,20.0,28.6,14.7,21.1,0.0,31.0,7.4
BROOKE SMITH,PHO,12.3,11.7,0.0,14.1,26.3,30.3,16.4,16.1,15.0,33.0,18.9
A'QUONESIA FRANKLIN,SAC,12.2,13.4,23.5,5.8,4.9,15.2,51.3,14.7,9.2,23.7,11.5
ALISON BALES,PHO,11.9,13.0,3.8,16.8,23.1,29.6,7.6,6.3,12.3,21.9,13.3
JAMIE CAREY,CON,11.8,13.3,32.7,3.8,3.0,9.2,21.7,12.1,7.7,10.0,8.1
MURRIEL PAGE,LAS,11.4,12.6,9.8,9.0,20.3,16.2,14.4,10.7,29.2,26.2,10.0
ANN STROTHER,ATL,11.2,12.5,25.0,12.2,14.3,10.7,11.5,4.9,7.1,17.3,6.3
KRISTEN MANN,WAS,11.2,11.6,7.3,4.1,20.0,12.9,14.2,16.3,4.5,14.6,6.0
FLORINA PASCALAU,SEA,11.1,7.1,0.0,0.0,100,11.1,0.0,33.3,0.0,20.0,50.0
WILLNETT CROCKETT,PHO,11.1,11.3,0.0,23.8,50.0,32.4,0.0,7.1,50.0,51.9,14.8
KRISTEN RASMUSSEN,MIN,10.6,10.4,13.3,8.6,26.7,25.1,16.4,16.5,9.1,20.6,15.6
BARBARA FARRIS,SAC,10.6,9.2,0.0,13.1,24.7,24.6,3.9,18.2,16.0,27.4,16.3
TULLY BEVILAQUA,IND,10.5,11.6,21.0,6.9,5.4,9.6,20.9,9.5,8.1,17.2,11.3
ASHLEY ROBINSON,SEA,10.3,9.0,0.0,6.8,31.9,26.9,11.3,18.3,4.8,33.0,12.0
K.B. SHARP,CHI,10.2,10.3,16.7,8.5,5.0,9.0,23.3,12.3,4.0,10.0,10.3
ELAINE POWELL,DET,10.0,9.9,2.3,8.1,21.2,18.1,24.5,13.2,16.7,13.6,7.5
JESSICA MOORE,LAS,9.3,8.7,0.0,11.0,18.9,15.5,13.1,12.7,23.8,31.8,12.8
BROOKE WYCKOFF,CHI,9.0,8.1,30.2,5.4,9.9,16.4,20.1,15.2,2.1,30.5,9.5
JENNIFER DEREVJANIK,PHO,8.9,7.1,8.8,6.9,13.5,13.9,44.3,18.9,0.0,18.9,12.3
KIMBERLY BECK,SEA,7.4,7.0,20.0,13.3,7.7,15.4,22.2,8.9,0.0,15.6,25.6
KRISTEN O'NEILL,SEA,6.8,9.5,22.2,0.0,0.0,11.5,11.1,5.3,33.3,20.0,12.5
BRITTANY WILKINS,SAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
