player,team,Usage,pct_FGA,pct_3PA,pct_FTA,pct_OREB,pct_REB,pct_AST,pct_TOV,pct_BLA,pct_PF,pct_PFD
TIFFANY MCCAIN,ORL,15.7,16.6,34.0,6.2,6.2,11.0,20.3,17.9,6.8,26.7,0.0
KRISTEN RASMUSSEN,MIA,15.6,15.4,5.4,11.8,39.8,30.1,13.0,21.7,14.3,21.5,0.0
LISA HARRISON,PHO,15.6,16.8,4.1,14.5,19.3,21.1,14.1,13.5,17.1,13.2,0.2
KEITHA DICKERSON,UTA,15.4,0.0,0.0,66.7,0.0,16.7,100,0.0,0.0,0.0,0.0
RESHEA BRISTOL,CHA,15.4,12.5,0.0,0.0,66.7,28.6,0.0,25.0,0.0,0.0,0.0
NICOLE KUBIK,PHO,15.2,16.0,16.7,0.0,0.0,25.0,55.6,23.1,0.0,50.0,0.0
VANESSA NYGAARD,POR,15.2,18.1,36.3,2.1,21.0,19.3,12.0,14.6,5.7,27.9,0.0
NEKESHIA HENDERSON,HOU,15.1,14.2,29.7,10.0,12.5,15.3,35.5,26.2,9.5,8.5,0.0
TAMMY JACKSON,HOU,15.1,13.9,0.0,22.6,36.9,25.6,15.2,18.7,31.7,31.2,0.5
MAYLANA MARTIN,MIN,15.1,14.9,8.7,12.5,23.7,22.8,12.3,18.1,16.0,31.4,0.0
TERESA WEATHERSPOON,NYL,14.9,12.0,8.2,20.3,14.5,16.9,46.8,25.6,10.6,17.7,0.0
MERY ANDRADE,CLE,14.9,14.2,14.4,12.9,10.8,13.1,28.8,20.3,12.6,21.2,0.0
KELLY MILLER,CHA,14.8,18.6,24.7,5.1,21.2,16.8,15.9,9.8,10.0,13.6,0.0
MURRIEL PAGE,WAS,14.8,15.8,5.5,9.4,27.4,21.7,16.2,15.8,26.9,22.9,0.3
KISHA FORD,MIA,14.6,14.8,12.4,22.4,18.1,21.7,15.8,13.2,14.8,22.2,0.0
CLAUDIA NEVES,DET,14.6,15.1,45.2,4.7,2.6,9.7,24.6,18.4,6.3,11.1,0.0
AMANDA LASSITER,HOU,14.5,15.4,31.3,6.5,17.6,22.5,16.0,16.4,10.5,26.5,0.0
DEBBIE BLACK,MIA,14.4,14.3,9.2,14.2,19.5,18.2,35.4,16.0,8.8,17.4,0.0
ANNIE BURGESS,WAS,14.3,13.3,19.7,9.9,14.2,12.8,37.0,21.7,12.7,16.0,0.0
STACEY FORD,NYL,14.3,20.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
TYNESHA LEWIS,HOU,14.2,14.9,13.6,9.9,15.9,16.9,10.9,15.8,22.2,16.0,0.5
TIFFANI JOHNSON,HOU,14.2,13.9,0.0,12.2,26.0,25.7,9.8,18.8,14.0,26.0,0.0
TICHA PENICHEIRO,SAC,14.2,11.2,16.9,18.2,3.2,14.3,50.4,24.0,5.6,18.4,0.0
SLOBODANKA TUVIC,PHO,14.1,9.2,0.0,32.6,24.3,26.5,14.0,19.9,17.9,29.3,0.0
LADY GROOMS,SAC,14.1,14.4,0.0,17.4,20.0,16.8,17.2,12.6,31.7,17.1,0.0
JACLYN JOHNSON,ORL,14.0,11.6,11.9,8.8,26.3,22.1,14.8,27.9,6.7,24.7,0.0
CASS BAUER-BILODEAU,WAS,13.9,12.1,3.4,21.3,27.6,25.0,12.5,18.8,45.5,25.0,2.0
JENNY MOWE,POR,13.9,12.5,0.0,0.0,20.0,18.8,0.0,22.2,0.0,50.0,0.0
STACEY THOMAS,POR,13.8,10.2,5.7,21.2,29.2,21.8,27.0,25.0,22.4,26.9,0.0
KELLEY GIBSON,HOU,13.7,13.7,22.3,13.9,8.7,13.3,15.3,15.0,13.6,16.7,0.0
BROOKE WYCKOFF,ORL,13.7,12.8,13.5,11.0,26.2,24.7,15.9,19.2,16.7,28.3,0.0
KRISTI HARROWER,MIN,13.7,13.8,16.2,9.3,6.3,6.6,47.8,21.4,33.3,10.3,0.0
GEORGIA SCHWEITZER,MIN,13.6,17.1,23.6,6.1,15.6,15.7,23.8,9.9,11.6,14.3,0.0
LAQUANDA QUICK,POR,13.6,16.7,21.4,0.0,16.7,28.6,23.5,7.1,33.3,16.7,0.0
BARBARA FARRIS,DET,13.2,11.9,0.0,23.3,26.6,26.6,8.5,14.0,27.3,25.1,0.7
UKARI FIGGS,LAS,13.1,12.2,35.1,13.9,5.6,12.4,28.1,18.1,10.3,10.3,0.0
MICHELE VAN GORP,MIN,13.0,11.6,1.0,17.1,23.8,18.2,13.5,17.0,24.0,31.6,0.8
ANDREA NAGY,NYL,12.9,10.3,17.1,5.3,0.0,5.9,27.0,27.1,19.0,23.8,0.0
ELENA SHAKIROVA,HOU,12.7,12.4,9.0,20.5,23.1,20.5,14.3,11.3,7.1,13.1,0.0
TULLY BEVILAQUA,POR,12.6,10.5,21.0,19.1,14.7,14.7,35.9,17.9,4.3,27.6,0.0
KRISTIN FOLKL,POR,12.5,13.4,3.5,10.0,25.3,36.3,15.2,12.1,17.0,14.9,0.0
ADIA BARNES,CLE,12.5,25.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0
STACY CLINESMITH,SAC,12.5,12.7,38.5,0.0,0.0,4.8,34.1,23.1,0.0,23.8,0.0
JENNIFER AZZI,UTA,12.0,10.6,32.3,15.2,3.6,9.7,34.5,15.5,7.9,15.6,0.0
JENNIFER WHITTLE,WAS,11.9,4.0,12.5,28.6,25.0,8.3,0.0,25.0,0.0,72.7,0.0
COQUESE WASHINGTON,HOU,11.9,11.8,24.0,5.0,7.1,14.1,35.5,17.2,6.6,15.7,0.0
TRICIA BADER BINFORD,CLE,11.7,12.2,30.2,0.0,8.3,14.1,17.7,18.2,0.0,13.5,0.0
NICKY MCCRIMMON,LAS,11.6,11.2,11.2,4.8,2.8,3.9,34.8,19.3,13.6,10.2,0.0
RACHAEL SPORN,DET,11.4,11.7,0.0,8.5,29.6,24.3,12.4,12.5,15.8,12.6,0.0
MARLIES ASKAMP,MIA,11.1,9.3,0.0,26.7,33.7,27.4,9.4,13.7,19.4,31.5,0.0
SONJA HENNING,SEA,10.9,10.6,16.5,8.4,6.7,11.6,32.6,14.5,11.9,15.9,0.0
LEVYS TORRES,MIA,10.5,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0
NIELE IVEY,IND,10.0,10.1,27.9,5.0,9.8,10.2,25.4,13.1,6.4,16.0,0.0
KATE PAYE,MIN,10.0,8.9,19.6,5.4,5.0,13.3,42.0,17.2,1.5,16.5,0.0
CHARMIN SMITH,SEA,8.5,7.9,20.5,7.1,14.9,13.5,23.5,12.9,7.4,17.9,0.0
MICHAELA PAVLICKOVA,UTA,7.8,6.5,0.0,12.5,0.0,28.6,20.0,12.5,0.0,0.0,0.0
DANA WYNNE,SAC,7.7,0.0,0.0,40.0,20.0,12.5,0.0,0.0,0.0,66.7,0.0
E.C. HILL,PHO,6.7,8.3,50.0,0.0,0.0,0.0,50.0,0.0,0.0,22.2,0.0
MICHELLE CLEARY,PHO,6.4,4.1,15.4,4.7,15.4,8.3,42.9,18.8,0.0,7.1,0.0
PAT LUCKEY,PHO,4.3,6.3,0.0,0.0,0.0,20.0,33.3,0.0,0.0,0.0,0.0
KATE PAYE,MIN,10.0,8.9,19.6,5.4,5.0,13.3,42.0,17.2,1.5,16.5,0.0
CHARMIN SMITH,SEA,8.5,7.9,20.5,7.1,14.9,13.5,23.5,12.9,7.4,17.9,0.0
MICHAELA PAVLICKOVA,UTA,7.8,6.5,0.0,12.5,0.0,28.6,20.0,12.5,0.0,0.0,0.0
DANA WYNNE,SAC,7.7,0.0,0.0,40.0,20.0,12.5,0.0,0.0,0.0,66.7,0.0
E.C. HILL,PHO,6.7,8.3,50.0,0.0,0.0,0.0,50.0,0.0,0.0,22.2,0.0
MICHELLE CLEARY,PHO,6.4,4.1,15.4,4.7,15.4,8.3,42.9,18.8,0.0,7.1,0.0
PAT LUCKEY,PHO,4.3,6.3,0.0,0.0,0.0,20.0,33.3,0.0,0.0,0.0,0.0
KATE PAYE,MIN,10.0,8.9,19.6,5.4,5.0,13.3,42.0,17.2,1.5,16.5,0.0
CHARMIN SMITH,SEA,8.5,7.9,20.5,7.1,14.9,13.5,23.5,12.9,7.4,17.9,0.0
MICHAELA PAVLICKOVA,UTA,7.8,6.5,0.0,12.5,0.0,28.6,20.0,12.5,0.0,0.0,0.0
DANA WYNNE,SAC,7.7,0.0,0.0,40.0,20.0,12.5,0.0,0.0,0.0,66.7,0.0
E.C. HILL,PHO,6.7,8.3,50.0,0.0,0.0,0.0,50.0,0.0,0.0,22.2,0.0
MICHELLE CLEARY,PHO,6.4,4.1,15.4,4.7,15.4,8.3,42.9,18.8,0.0,7.1,0.0
PAT LUCKEY,PHO,4.3,6.3,0.0,0.0,0.0,20.0,33.3,0.0,0.0,0.0,0.0
