player,team,Usage,pct_FGA,pct_3PA,pct_FTA,pct_OREB,pct_REB,pct_AST,pct_TOV,pct_BLA,pct_PF,pct_PFD
EPIPHANNY PRINCE,NYL,23.2,25.4,35.4,21.3,10.9,11.2,27.9,17.7,10.8,11.3,19.3
CHELSEA GRAY,CON,23.2,22.3,23.7,23.2,14.4,18.6,42.0,32.2,26.0,16.7,29.7
PLENETTE PIERSON,TUL,22.9,24.5,12.2,16.7,15.2,17.1,18.4,23.2,28.5,21.7,23.4
BRITTNEY GRINER,PHO,22.9,21.8,0.0,34.9,35.5,31.4,10.6,23.0,22.9,21.7,32.6
CAPPIE PONDEXTER,CHI,22.9,24.1,24.7,23.2,3.4,14.1,18.5,16.9,20.4,16.0,20.0
DANIELLE ADAMS,SAN,22.8,24.7,35.8,22.8,31.7,25.5,7.8,20.6,32.9,22.5,21.0
JEWELL LOYD,SEA,22.6,23.2,16.8,30.5,28.4,17.8,18.1,20.2,24.2,14.4,28.4
IVORY LATTA,WAS,22.5,23.8,47.8,26.0,4.4,8.4,21.7,19.0,10.7,15.0,23.1
SUE BIRD,SEA,22.5,24.2,30.0,15.9,5.2,11.0,43.8,21.9,13.2,9.6,12.8
MARISSA COLEMAN,IND,22.5,24.2,39.3,17.6,15.6,17.9,17.4,21.5,14.6,15.6,15.1
NNEKA OGWUMIKE,LAS,22.4,23.3,5.1,30.5,35.6,27.2,13.2,16.2,33.3,16.7,33.2
DEARICA HAMBY,SAN,22.4,22.8,10.0,28.3,33.9,28.1,10.9,20.0,44.7,20.8,26.8
LYNETTA KIZER,IND,22.1,23.7,1.0,18.7,30.9,24.0,5.3,20.9,33.3,27.3,16.3
CANDICE DUPREE,PHO,21.9,23.9,0.3,21.3,24.5,20.5,14.0,14.6,22.1,10.3,18.6
MICHELLE SNOW,LAS,21.8,18.4,0.0,25.0,0.0,23.1,0.0,30.8,100,33.3,14.3
BRIA HARTLEY,WAS,21.8,23.7,38.0,23.4,5.6,11.8,34.5,17.5,37.2,16.2,21.0
STEFANIE DOLSON,WAS,21.8,22.4,6.1,18.8,31.0,29.2,13.6,22.2,22.9,25.3,27.2
SOPHIA YOUNG-MALCOLM,SAN,21.8,22.0,1.1,28.9,28.0,23.1,12.4,18.1,31.1,19.0,29.2
NATASHA HOWARD,IND,21.8,22.7,2.2,25.3,34.6,27.9,12.6,21.4,35.7,29.3,19.9
CRYSTAL LANGHORNE,SEA,21.7,21.8,0.7,27.2,35.8,30.4,9.1,22.1,32.6,17.6,23.8
RAMU TOKASHIKI,SEA,21.6,24.7,1.0,22.0,23.3,20.4,8.8,11.6,23.9,22.7,23.8
ERICA WHEELER,NYL,21.4,21.7,23.5,15.8,7.0,11.0,31.4,27.8,28.6,24.8,20.6
JANTEL LAVENDER,LAS,21.3,22.6,2.2,17.0,34.0,30.5,11.3,18.9,22.7,11.7,14.7
SUGAR RODGERS,NYL,21.3,24.9,58.7,19.6,14.1,12.8,20.2,13.4,22.1,23.6,16.6
MONIQUE CURRIE,PHO,21.1,22.6,32.5,18.0,15.0,18.4,16.9,19.6,22.2,29.5,24.8
RENEE MONTGOMERY,MIN,21.0,22.6,41.2,13.1,6.7,10.5,35.7,22.1,15.2,19.7,17.7
JASMINE THOMAS,CON,20.8,20.5,27.4,16.7,9.6,18.5,39.0,26.4,18.6,17.5,19.3
SHONI SCHIMMEL,ATL,20.7,21.0,45.9,8.7,7.3,14.2,39.5,29.6,7.4,10.0,5.9
TIFFANY HAYES,ATL,20.3,20.9,36.1,28.6,13.6,11.8,18.7,14.4,20.9,21.8,29.7
SHAMEKA CHRISTON,PHO,20.1,22.0,40.0,19.4,7.7,9.6,18.4,17.6,28.6,27.3,21.9
KRISTI TOLIVER,LAS,20.1,20.1,37.6,19.3,7.8,9.5,25.1,23.4,8.5,12.8,15.1
ANA DABOVIC,LAS,20.0,20.1,28.7,22.6,12.4,9.7,20.0,21.7,23.8,28.6,22.1
ASJHA JONES,MIN,20.0,20.9,2.4,12.9,23.8,18.7,20.6,24.7,7.7,31.5,12.0
NATALIE ACHONWA,IND,19.9,20.5,0.0,24.7,33.6,25.8,9.2,20.8,37.5,25.6,28.5
CAYLA GEORGE,PHO,19.9,22.6,31.6,10.0,28.0,28.9,13.7,19.0,10.3,29.9,9.5
SHEKINNA STRICKLEN,CON,19.8,23.1,46.4,13.0,17.6,13.7,9.4,9.7,12.3,16.4,10.9
CRYSTAL BRADFORD,LAS,19.6,22.5,40.0,11.5,11.1,16.8,12.3,12.5,22.2,25.6,11.5
BRITTANY HRYNKO,TUL,19.5,24.1,55.6,0.0,0.0,0.0,20.0,14.3,100,33.3,16.7
SHAVONTE ZELLOUS,IND,19.5,19.7,16.9,29.3,10.6,13.2,23.6,14.9,26.0,24.8,23.8
AMANDA ZAHUI B,TUL,19.3,21.8,22.6,11.0,28.9,27.8,10.3,17.1,21.9,36.7,14.7
EMMA MEESSEMAN,WAS,19.3,21.6,3.3,10.9,35.1,29.1,13.1,14.8,17.7,22.5,15.5
INGA OREKHOVA,CON,19.2,20.0,50.0,0.0,25.0,14.3,0.0,33.3,50.0,0.0,0.0
SHENISE JOHNSON,IND,19.2,19.8,25.4,18.9,20.3,23.6,24.8,19.1,15.6,16.5,17.5
DANIELLE ROBINSON,SAN,19.2,18.5,1.8,18.7,8.8,10.4,41.9,25.2,11.7,10.7,23.5
FARHIYA ABDI,LAS,19.1,21.5,32.7,10.4,12.8,16.5,9.2,15.7,12.5,27.4,20.5
MARKEISHA GATLING,SEA,19.1,19.2,0.0,29.9,44.9,33.7,5.1,17.1,36.1,36.8,20.1
ALYSSA THOMAS,CON,18.8,16.4,0.0,36.2,43.3,26.3,14.9,21.2,41.0,22.6,32.2
KIA VAUGHN,WAS,18.7,18.2,0.0,20.5,28.6,27.8,13.6,22.7,12.1,24.0,19.9
TIFFANY BIAS,PHO,18.6,20.0,29.3,13.3,0.0,2.5,22.9,20.7,33.3,20.8,14.0
KARA LAWSON,WAS,18.5,20.2,36.7,19.6,8.9,14.1,27.6,14.6,6.1,9.3,13.7
LINDSAY WHALEN,MIN,18.4,17.9,6.0,21.9,7.1,11.1,31.3,21.9,27.7,16.1,22.7
MATEE AJAVON,ATL,18.3,16.4,9.3,23.0,12.1,16.0,34.6,26.1,18.8,25.9,23.8
ALEX MONTGOMERY,SAN,18.2,20.2,26.0,9.4,27.1,27.1,14.3,19.0,17.6,28.2,11.0
COURTNEY CLEMENTS,LAS,18.2,28.6,66.7,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
TIERRA RUFFIN-PRATT,WAS,18.2,17.5,14.1,27.5,17.6,15.9,19.8,18.2,36.8,23.5,22.3
COURTNEY VANDERSLOOT,CHI,18.1,17.6,27.2,15.0,9.1,12.7,49.1,24.7,17.2,20.2,19.4
ESSENCE CARSON,NYL,18.0,19.8,25.5,14.9,11.4,12.8,15.4,15.3,15.3,13.8,18.1
BRIANNA KIESEL,TUL,17.9,18.1,20.0,16.3,5.0,5.4,33.3,19.9,25.0,19.6,16.7
VALERIANE AYAYI,SAN,17.8,21.1,41.2,10.4,22.2,22.2,14.6,12.7,20.0,29.0,10.4
TANISHA WRIGHT,NYL,17.7,16.4,15.7,18.6,12.0,11.2,34.5,26.7,16.9,19.7,18.9
KAYLA THORNTON,WAS,17.5,18.1,2.1,25.0,54.5,32.8,3.4,16.7,11.1,36.4,36.4
ALLY MALOTT,WAS,17.5,20.1,25.0,9.4,10.0,12.5,8.6,17.5,16.7,13.3,14.0
MAGGIE LUCAS,IND,17.4,19.8,43.2,14.5,1.0,7.2,14.9,11.8,14.3,17.1,11.2
LAYSHIA CLARENDON,IND,17.4,17.9,15.4,11.1,19.3,16.9,26.9,21.0,14.3,17.2,23.3
VICKI BAUGH,TUL,17.0,16.0,0.4,18.8,29.3,28.7,11.4,23.2,13.3,24.5,15.8
KARIMA CHRISTMAS-KELLY,TUL,17.0,16.4,20.8,24.9,25.9,19.1,15.7,14.3,18.4,14.0,24.7
MARTA XARGAY,PHO,16.9,14.9,22.2,9.1,17.0,12.9,35.0,32.8,3.6,31.8,17.2
JENNIFER LACY,CON,16.8,17.8,33.0,23.4,18.4,18.6,6.3,11.1,16.7,24.2,21.4
TEMEKA JOHNSON,LAS,16.8,16.5,25.6,15.4,8.1,14.3,38.5,21.2,15.5,21.6,16.1
RESHANDA GRAY,ATL,16.8,16.3,0.0,23.2,32.3,24.1,4.8,17.1,27.3,34.1,20.5
ALANA BEARD,LAS,16.8,17.9,10.4,7.5,5.7,14.1,22.1,18.2,11.1,22.6,12.5
DELISHA MILTON-JONES,ATL,16.7,17.3,13.3,8.2,26.3,27.3,14.3,23.2,20.0,29.7,10.1
MONICA WRIGHT,SEA,16.7,15.6,26.1,21.2,5.6,8.5,25.0,23.3,0.0,21.9,21.4
CAMILLE SMITH,CON,16.6,17.3,27.8,9.4,23.7,17.7,15.8,19.1,15.9,22.0,13.4
JENNIFER O'NEILL,MIN,16.6,15.9,26.5,17.8,9.5,14.3,28.6,20.8,16.7,20.9,32.0
LEILANI MITCHELL,PHO,16.5,17.2,38.5,7.6,8.6,11.3,29.4,21.0,13.2,17.1,10.2
REBECCA ALLEN,NYL,16.5,18.5,44.4,0.0,28.6,30.0,0.0,20.0,0.0,7.7,8.3
KAYLA ALEXANDER,SAN,16.5,15.9,0.0,20.4,38.7,32.3,4.7,19.2,23.3,29.5,21.0
SANCHO LYTTLE,ATL,16.4,17.6,2.0,14.7,31.2,30.3,17.3,13.9,16.7,19.9,17.8
CAROLYN SWORDS,NYL,16.3,15.9,0.0,18.6,38.3,30.0,8.8,19.3,26.4,37.5,19.8
QUANITRA HOLLINGSWORTH,SEA,16.2,11.9,0.8,30.1,40.4,35.4,6.6,26.6,18.4,34.2,29.9
VICTORIA MACAULAY,CHI,16.1,17.1,0.0,0.0,20.0,18.2,0.0,23.1,0.0,36.8,10.0
BRIANN JANUARY,IND,16.0,14.9,18.6,14.0,7.3,8.2,32.3,24.1,7.5,16.6,18.9
CLARISSA DOS SANTOS,CHI,16.0,14.9,0.0,19.5,41.7,30.2,10.7,23.2,19.0,29.9,22.5
ABBY BISHOP,SEA,15.9,17.3,30.6,7.9,11.9,23.7,11.8,15.4,5.0,30.3,20.5
DAMIRIS DANTAS,ATL,15.9,16.3,6.2,18.4,27.8,24.1,10.5,15.2,23.2,22.2,17.2
LATOYA SANDERS,WAS,15.7,16.8,0.0,16.6,45.9,37.7,12.8,14.6,10.3,32.4,23.6
ANDREA HOOVER,LAS,15.7,18.4,45.9,10.6,7.0,11.0,6.0,11.1,18.2,21.4,8.4
ANEIKA MORELLO,ATL,15.6,15.5,0.0,13.7,31.6,29.9,5.5,18.6,24.4,25.3,13.5
JESSICA BRELAND,CHI,15.5,16.6,0.0,10.5,37.8,30.0,13.5,15.9,17.8,23.7,11.3
ANNA CRUZ,MIN,15.5,14.7,17.7,10.9,7.4,14.9,23.1,24.2,10.3,17.0,13.9
SWIN CASH,NYL,15.3,14.6,20.4,22.9,16.1,15.7,18.1,16.3,22.4,17.9,19.5
RONEEKA HODGES,ATL,15.3,17.5,40.8,12.4,8.3,12.0,16.1,10.9,5.0,11.6,9.7
REBEKKAH BRUNSON,MIN,15.2,14.9,1.5,18.6,39.9,33.9,14.7,16.2,22.9,19.0,15.4
AVERY WARLEY-TALBERT,NYL,15.2,12.6,0.0,17.3,42.1,41.5,7.3,25.9,37.0,31.5,23.9
JASMINE LISTER,LAS,15.1,15.6,26.3,0.0,23.5,17.0,19.0,25.0,33.3,12.9,9.7
CARLA CORTIJO,ATL,15.0,16.7,18.2,20.0,0.0,4.2,18.2,8.3,0.0,20.0,15.0
ERIN PHILLIPS,LAS,15.0,15.8,31.0,14.4,14.9,11.7,22.6,15.5,10.8,18.1,21.4
ERIKA DE SOUZA,CHI,14.9,15.9,0.0,11.6,31.0,29.0,8.3,14.7,18.1,23.1,12.5
CHEYENNE PARKER-TYUS,CHI,14.9,14.6,0.0,17.7,42.9,29.2,5.6,17.0,28.9,28.4,22.2
MISTIE BASS,PHO,14.8,14.8,0.6,22.0,38.8,26.7,12.8,13.8,26.2,25.1,25.8
JENNA O'HEA,SEA,14.7,15.4,32.8,12.6,5.6,11.5,27.1,15.6,14.8,15.5,13.5
TAMERA YOUNG,CHI,14.7,13.9,0.0,17.6,19.3,18.2,17.4,18.7,18.8,22.0,16.9
TIFFANY JACKSON,TUL,14.6,13.3,0.0,14.4,36.6,33.8,17.4,22.9,18.2,13.3,14.9
MARIANNA TOLO,LAS,14.5,14.1,3.6,19.8,22.6,19.1,13.4,15.7,13.8,33.7,17.6
ALEX HARDEN,PHO,14.5,14.4,15.8,7.6,13.8,13.9,19.5,22.0,18.8,23.1,7.1
NATASHA CLOUD,WAS,14.2,12.4,14.1,18.4,9.1,18.6,37.6,23.4,12.2,19.2,16.0
COURTNEY PARIS,TUL,14.0,15.1,0.0,8.8,42.0,41.9,13.2,14.0,25.2,27.0,9.2
CANDICE WIGGINS,NYL,13.6,13.8,33.6,8.8,7.4,15.8,17.8,19.5,15.2,21.6,15.7
SAMANTHA LOGIC,SAN,13.6,14.2,32.3,4.3,9.9,13.2,26.5,18.0,4.6,13.1,9.6
SYDNEY CARTER,ATL,13.6,14.5,25.9,11.3,6.6,9.3,27.8,13.3,31.8,8.9,13.2
ELIZABETH WILLIAMS,CON,13.5,12.9,0.0,25.0,39.3,34.3,8.5,12.6,33.3,17.4,22.2
SYDNEY COLSON,SAN,13.5,12.0,13.4,14.6,8.1,8.5,46.1,24.1,10.1,27.4,13.5
BETNIJAH LANEY-HAMILTON,CHI,13.5,14.6,4.5,11.2,18.2,18.3,12.0,12.3,10.0,21.7,14.9
ANGEL GOODRICH,SEA,13.4,12.6,7.5,8.3,8.8,13.7,45.2,21.8,15.2,11.9,14.7
ALYSHA CLARK,SEA,13.4,13.9,25.9,14.7,13.4,21.7,12.1,12.3,7.5,24.3,17.1
JENNIFER HAMSON,LAS,13.3,11.6,0.0,36.7,40.0,27.6,7.9,8.9,41.7,27.5,35.5
THERESA PLAISANCE,TUL,13.1,16.3,22.5,8.5,31.1,26.2,8.8,2.9,15.2,28.4,12.9
JORDAN HOOPER,TUL,12.9,15.3,34.4,6.0,14.7,13.7,5.9,9.0,8.9,12.8,10.3
JACKI GEMELOS,CHI,12.8,14.7,43.5,5.7,3.8,9.2,22.2,12.8,0.0,7.0,6.5
DEVEREAUX PETERS,MIN,12.5,12.5,5.4,7.2,25.0,24.0,13.1,19.4,16.7,20.8,9.3
NOELLE QUINN,PHO,12.2,13.0,15.9,7.7,4.9,16.3,25.9,13.9,7.1,15.8,9.5
SHAE KELLEY,MIN,12.2,11.1,0.0,33.3,0.0,20.0,14.3,20.0,50.0,16.7,50.0
KALANA GREENE,MIN,12.1,14.4,23.0,11.9,11.3,16.1,12.1,3.8,17.2,17.9,10.4
CIERRA BURDICK,ATL,11.9,12.1,1.3,12.1,22.7,22.7,16.7,11.0,16.7,16.7,12.9
ERLANA LARKINS,IND,11.6,10.3,0.0,19.1,40.0,31.2,22.0,13.6,22.0,20.2,19.1
TRICIA LISTON,MIN,11.2,13.2,42.6,7.3,5.6,9.2,14.7,6.2,12.1,15.1,5.8
ARMINTIE HERRINGTON,WAS,11.0,10.2,0.8,14.6,24.2,20.0,26.2,15.6,20.7,22.8,17.5
JEANETTE POHLEN-MAVUNGA,IND,11.0,12.7,34.2,5.8,9.4,10.7,18.6,9.5,0.0,16.1,6.5
KIAH STOKES,NYL,10.9,11.2,0.7,11.4,29.4,27.3,7.6,11.7,19.2,20.3,13.7
KELLY FARIS,CON,10.9,11.2,13.7,14.9,15.3,15.9,15.7,9.9,10.2,22.4,16.1
BRIANA BUTLER,IND,10.7,13.5,12.5,0.0,0.0,8.0,0.0,7.7,25.0,9.1,0.0
JAYNE APPEL MARINELLI,SAN,10.6,9.3,1.9,12.4,30.9,33.9,16.9,16.9,9.6,29.0,14.5
KAYLA PEDERSEN,CON,10.4,10.6,0.0,10.6,24.4,22.3,19.3,11.9,22.4,18.5,18.1
NADIA COLHADO,ATL,10.1,10.5,0.0,0.0,16.7,11.1,6.7,13.3,22.2,26.1,0.0
TESS MADGEN,PHO,10.0,8.8,16.7,5.7,14.3,14.0,9.5,21.1,16.7,22.2,9.1
SASHA GOODLETT,CHI,9.1,7.4,0.0,6.4,22.8,14.5,5.5,19.7,12.5,19.5,7.6
NIKKI GREENE,CON,8.5,6.3,0.0,14.3,29.0,29.3,5.7,16.2,0.0,48.8,10.4
KIAH STOKES,NYL,10.9,11.2,0.7,11.4,29.4,27.3,7.6,11.7,19.2,20.3,13.7
KELLY FARIS,CON,10.9,11.2,13.7,14.9,15.3,15.9,15.7,9.9,10.2,22.4,16.1
BRIANA BUTLER,IND,10.7,13.5,12.5,0.0,0.0,8.0,0.0,7.7,25.0,9.1,0.0
JAYNE APPEL MARINELLI,SAN,10.6,9.3,1.9,12.4,30.9,33.9,16.9,16.9,9.6,29.0,14.5
KAYLA PEDERSEN,CON,10.4,10.6,0.0,10.6,24.4,22.3,19.3,11.9,22.4,18.5,18.1
NADIA COLHADO,ATL,10.1,10.5,0.0,0.0,16.7,11.1,6.7,13.3,22.2,26.1,0.0
TESS MADGEN,PHO,10.0,8.8,16.7,5.7,14.3,14.0,9.5,21.1,16.7,22.2,9.1
SASHA GOODLETT,CHI,9.1,7.4,0.0,6.4,22.8,14.5,5.5,19.7,12.5,19.5,7.6
NIKKI GREENE,CON,8.5,6.3,0.0,14.3,29.0,29.3,5.7,16.2,0.0,48.8,10.4
KIAH STOKES,NYL,10.9,11.2,0.7,11.4,29.4,27.3,7.6,11.7,19.2,20.3,13.7
KELLY FARIS,CON,10.9,11.2,13.7,14.9,15.3,15.9,15.7,9.9,10.2,22.4,16.1
BRIANA BUTLER,IND,10.7,13.5,12.5,0.0,0.0,8.0,0.0,7.7,25.0,9.1,0.0
JAYNE APPEL MARINELLI,SAN,10.6,9.3,1.9,12.4,30.9,33.9,16.9,16.9,9.6,29.0,14.5
KAYLA PEDERSEN,CON,10.4,10.6,0.0,10.6,24.4,22.3,19.3,11.9,22.4,18.5,18.1
NADIA COLHADO,ATL,10.1,10.5,0.0,0.0,16.7,11.1,6.7,13.3,22.2,26.1,0.0
TESS MADGEN,PHO,10.0,8.8,16.7,5.7,14.3,14.0,9.5,21.1,16.7,22.2,9.1
SASHA GOODLETT,CHI,9.1,7.4,0.0,6.4,22.8,14.5,5.5,19.7,12.5,19.5,7.6
NIKKI GREENE,CON,8.5,6.3,0.0,14.3,29.0,29.3,5.7,16.2,0.0,48.8,10.4
