player,team,Usage,pct_FGA,pct_3PA,pct_FTA,pct_OREB,pct_REB,pct_AST,pct_TOV,pct_BLA,pct_PF,pct_PFD
NYKESHA SALES,ORL,23.4,26.1,37.0,16.1,18.6,19.6,18.9,17.8,19.2,21.0,1.1
KARA WOLTERS,IND,23.4,23.0,0.0,31.3,29.3,28.5,11.7,23.7,20.0,27.0,1.1
MARIA STEPANOVA,PHO,23.3,22.7,0.0,19.0,36.6,35.0,15.1,29.3,0.0,36.2,1.1
ALLISON FEASTER,LAS,23.2,24.8,45.9,26.6,28.3,22.1,16.7,18.1,16.7,18.6,1.8
VENUS LACY,NYL,23.1,19.2,0.0,50.0,20.0,26.3,0.0,25.0,20.0,0.0,0.0
STACEY LOVELACE,SEA,22.9,23.4,9.4,20.4,30.2,27.5,17.6,25.5,39.4,25.1,3.3
JAMIE REDD,SEA,22.7,24.3,46.4,20.1,26.9,20.9,14.2,21.9,18.2,26.1,3.3
TANGELA SMITH,SAC,22.6,25.9,0.0,10.6,23.5,24.2,10.3,17.6,20.7,26.2,1.2
DANIELLE MCCULLEY,IND,22.6,23.9,9.1,25.2,37.8,24.0,12.7,18.4,34.6,25.8,2.1
CINDY BLODGETT,SAC,22.5,25.6,49.1,8.8,3.4,8.7,5.3,22.8,11.1,14.8,0.0
CHASITY MELVIN,CLE,22.4,22.7,2.6,37.2,32.1,27.2,16.1,16.7,38.7,25.3,2.9
JAMIE CASSIDY,MIA,22.3,22.1,14.3,35.5,16.3,19.5,16.4,16.7,31.6,15.9,0.0
MICHELLE EDWARDS,SEA,22.3,22.7,22.6,20.8,7.1,12.4,26.6,24.6,16.3,14.0,0.5
KATRINA COLLETON,MIA,22.2,24.0,10.3,18.1,6.0,9.6,17.3,19.6,10.3,14.9,0.7
LARECHA JONES,CHA,22.2,25.0,30.0,11.1,0.0,12.8,9.5,19.0,33.3,13.2,0.0
RHONDA MAPP,CHA,22.2,23.4,9.1,23.8,30.5,32.5,16.2,18.6,27.0,25.4,1.8
TAMICHA JACKSON,DET,22.2,22.7,51.6,21.3,9.1,10.9,36.4,23.3,4.5,17.6,0.7
SYLVIA CRAWLEY,POR,22.0,23.1,0.6,20.4,31.2,27.9,10.1,21.0,16.8,17.8,1.3
ASTOU NDIAYE-DIATTA,DET,21.9,24.6,3.5,12.6,27.2,27.6,11.6,18.4,15.9,20.1,3.9
TONYA EDWARDS,PHO,21.9,23.0,38.8,21.4,9.7,12.0,17.3,20.5,17.5,18.3,0.8
MICHELE VAN GORP,POR,21.7,17.9,0.0,29.4,29.1,27.6,7.9,31.9,23.5,29.1,3.5
QUACY BARNES,SEA,21.7,23.0,4.5,19.3,20.9,19.4,16.1,21.5,32.3,28.2,2.3
MICHELLE MARCINIAK,POR,21.7,19.8,29.0,28.2,9.5,15.9,35.8,27.6,14.3,21.7,2.7
EVA NEMCOVA,CLE,21.6,26.0,46.4,12.0,8.8,13.5,11.4,14.0,3.0,12.6,2.9
GORDANA GRUBIN,IND,21.2,22.5,29.0,13.5,11.2,14.4,22.5,22.4,6.8,13.6,0.6
DEMYA WALKER,POR,21.1,20.0,1.9,27.3,36.7,22.3,17.0,24.6,29.0,34.5,6.4
MARGO DYDEK,UTA,21.1,20.3,10.3,21.8,13.8,24.9,15.8,24.8,9.3,26.8,2.6
JESSICA BIBBY,NYL,21.0,16.8,28.6,23.6,12.5,8.3,35.5,32.4,25.0,18.0,0.0
VEDRANA GRGIN FONSECA,LAS,21.0,24.3,27.4,20.0,18.4,15.4,18.2,16.5,25.0,15.7,1.1
SHALONDA ENIS,CHA,20.9,20.7,33.7,36.1,20.8,18.5,7.1,13.8,36.4,18.8,3.2
ADRIENNE JOHNSON,ORL,20.9,24.2,41.0,9.2,11.3,11.8,12.8,14.2,8.1,12.4,1.2
HELEN DARLING,CLE,20.9,18.8,22.1,23.0,15.0,15.0,29.9,28.9,31.6,17.5,3.8
MWADI MABIKA,LAS,20.8,22.8,47.2,17.6,20.3,22.2,22.6,16.6,18.2,22.4,2.0
MERLAKIA JONES,CLE,20.8,24.0,15.6,10.9,22.6,20.6,16.3,15.4,11.1,18.6,1.3
TARA WILLIAMS,POR,20.7,26.0,50.0,8.0,12.5,13.8,16.5,13.7,9.5,23.4,1.1
SHANNON JOHNSON,ORL,20.5,18.0,23.1,32.0,19.5,19.6,41.0,25.9,12.4,16.4,1.5
TAMECKA DIXON,LAS,20.5,21.6,12.2,16.5,17.5,13.9,23.1,20.1,16.7,18.0,4.4
AMAYA VALDEMORO,HOU,20.5,24.0,36.7,7.5,7.9,15.2,22.8,16.9,18.2,21.9,0.0
TAJ MCWILLIAMS-FRANKLIN,ORL,20.5,20.2,4.8,26.8,33.2,30.8,13.2,21.5,41.2,17.8,1.8
BETH CUNNINGHAM,WAS,20.5,23.9,50.0,17.9,9.8,15.3,14.6,14.1,36.8,19.0,0.0
VICKIE JOHNSON,NYL,20.5,22.8,24.3,17.2,18.8,18.5,21.4,15.1,13.7,10.3,1.2
SIMONE EDWARDS,SEA,20.4,21.2,0.0,28.2,29.2,27.8,11.2,16.8,9.7,19.1,1.6
BECKY HAMMON,NYL,20.4,21.1,50.5,18.1,10.4,10.9,18.5,21.4,21.7,13.0,1.1
MARINA FERRAGUT,NYL,20.4,24.4,19.2,3.7,13.3,16.7,6.3,16.4,28.6,37.4,0.0
KATE STARBIRD,UTA,20.1,22.2,27.1,16.3,13.0,12.1,25.9,19.2,26.9,16.2,1.0
ADIA BARNES,CLE,20.0,18.5,25.0,18.2,40.0,13.3,33.3,40.0,0.0,20.0,0.0
ALICIA THOMPSON,IND,20.0,22.3,12.0,14.8,27.1,26.9,12.3,15.8,12.5,21.0,2.0
TRACY REID,CHA,20.0,19.8,1.2,23.5,30.6,21.6,11.2,21.3,28.3,14.2,3.3
RUSHIA BROWN,CLE,19.9,19.3,1.0,25.9,29.0,25.0,15.3,21.5,25.0,24.5,0.8
ANN WAUTERS,CLE,19.7,18.8,1.3,22.5,29.1,28.3,15.2,24.9,26.3,26.8,2.3
EDWINA BROWN,DET,19.6,17.8,3.4,24.6,21.7,17.9,30.5,24.8,28.8,20.8,0.9
MICHELLE CAMPBELL,WAS,19.6,25.0,0.0,8.7,0.0,15.4,16.7,21.4,0.0,10.5,0.0
BRIDGET PETTIS,PHO,19.5,20.4,40.8,18.7,14.1,14.4,22.0,19.6,11.1,21.8,3.4
STEPHANIE WHITE,IND,19.4,18.8,28.2,28.3,11.6,13.0,23.0,17.9,33.3,14.9,1.9
RHONDA BANCHERO,SAC,19.3,21.2,15.4,15.4,40.0,20.0,20.0,40.0,75.0,30.0,0.0
DELISHA MILTON-JONES,LAS,19.3,19.7,2.4,18.6,23.4,22.9,14.8,19.6,22.5,23.1,2.5
KORIE HLEDE,UTA,19.3,20.1,33.9,14.3,11.2,12.6,24.5,20.9,22.8,18.2,0.7
JURGITA STREIMIKYTE,IND,19.2,19.3,3.5,17.2,27.8,24.6,29.1,22.4,18.5,32.7,1.5
E.C. HILL,CHA,19.1,18.5,30.6,5.9,15.7,16.9,19.4,30.1,12.0,22.0,1.9
GRACE DALEY,MIN,19.1,18.0,19.7,23.2,26.9,18.3,25.4,22.3,31.0,15.4,2.3
BARBARA FARRIS,DET,18.8,16.0,4.2,41.5,50.0,33.0,3.8,21.5,23.5,35.3,9.5
RITA WILLIAMS,IND,18.8,18.8,31.1,25.5,10.3,13.4,26.3,17.1,25.9,13.8,1.7
SHANELE STIRES,MIN,18.7,17.9,16.4,10.7,22.2,17.5,14.6,26.4,18.2,31.0,1.8
UMEKI WEBB,MIA,18.6,15.4,18.2,22.9,7.1,10.8,20.6,27.7,26.3,24.2,2.8
DOMINIQUE CANTY,DET,18.4,17.1,3.3,29.4,15.3,12.1,25.9,16.9,20.2,16.3,3.2
SUMMER ERB,CHA,18.2,18.8,1.3,29.1,34.7,28.6,10.6,13.5,25.0,38.4,0.0
CINTIA DOS SANTOS,ORL,18.2,18.7,0.4,18.1,18.4,20.7,12.6,17.9,27.6,32.2,6.4
MERY ANDRADE,CLE,18.2,17.0,29.0,22.8,15.0,16.7,22.7,20.7,10.9,22.9,11.3
ELENA TORNIKIDOU,DET,18.1,18.0,4.8,20.2,18.0,16.8,23.9,18.6,15.2,16.0,1.3
MARLIES ASKAMP,MIA,18.0,17.5,1.2,29.5,37.6,34.1,10.2,14.3,19.2,21.7,0.7
USHA GILMORE,IND,18.0,17.2,14.3,0.0,30.0,26.3,40.0,30.8,0.0,30.0,0.0
KISHA FORD,MIA,18.0,19.4,3.8,19.3,25.6,19.8,18.3,15.6,22.2,24.6,2.5
SHARON MANNING,MIA,17.9,17.6,2.4,14.4,36.3,35.2,13.7,23.1,27.6,26.1,4.0
OLYMPIA SCOTT,DET,17.9,16.8,3.4,16.0,31.8,27.9,20.9,25.3,23.5,38.8,3.1
LATASHA BYEARS,SAC,17.8,18.3,1.1,17.3,25.9,29.0,9.1,18.2,22.0,30.3,0.0
NICOLE KUBIK,PHO,17.8,13.6,100,18.2,0.0,11.1,33.3,30.0,0.0,36.4,0.0
MONICA MAXWELL,IND,17.8,19.3,36.6,13.2,17.7,21.5,15.5,15.2,18.3,18.3,1.9
ANNA DEFORGE,DET,17.6,18.2,45.5,16.3,7.9,13.4,26.9,17.6,6.5,14.3,1.0
CRYSTAL ROBINSON,NYL,17.6,19.9,42.9,11.1,17.0,12.9,17.1,12.7,20.0,22.4,1.1
POLLYANNA JOHNS KIMBROUGH,CLE,17.5,12.8,0.0,24.5,46.7,33.3,9.5,29.6,100,23.7,0.0
MILENA FLORES,MIA,17.5,17.0,44.9,12.7,3.9,6.5,33.1,24.1,8.3,12.7,3.0
VICKI HALL,CLE,17.4,20.1,22.2,14.4,17.6,23.0,10.8,11.4,16.3,20.9,2.1
KEDRA HOLLAND-CORN,SAC,17.4,17.0,36.1,14.2,9.9,9.2,18.9,22.8,19.5,15.0,2.0
NAOMI MULITAUAOPELE,UTA,17.4,16.9,4.7,13.9,18.5,15.9,5.7,22.2,14.3,22.8,2.6
ANGIE BRAZIEL,CHA,17.3,16.3,0.0,29.2,35.6,25.4,6.4,21.0,15.4,21.8,2.3
NIESA JOHNSON,CHA,17.3,14.5,20.0,19.4,0.0,9.8,45.8,25.7,0.0,5.9,4.3
LA'KESHIA FRETT,LAS,17.2,17.5,1.4,20.8,16.3,16.4,7.7,14.9,25.0,9.9,0.0
TANJA KOSTIC,MIA,17.2,13.8,0.0,8.7,20.0,14.7,25.0,31.8,0.0,19.4,0.0
SHANTIA OWENS,MIA,17.1,16.2,0.0,19.2,31.1,23.5,10.8,20.5,19.0,28.2,1.0
VICKY BULLETT,WAS,17.1,18.9,11.9,12.8,24.3,22.8,9.4,13.7,23.5,18.7,2.9
TIFFANY TRAVIS,CHA,17.1,18.9,14.4,11.3,19.2,20.8,10.2,15.0,11.1,21.1,1.3
LYNN PRIDE,POR,17.0,18.5,6.6,16.9,18.3,18.2,24.2,15.2,14.3,21.5,0.4
LATONYA JOHNSON,UTA,16.9,19.0,33.0,12.5,10.2,13.1,15.7,15.3,13.5,22.1,1.4
MAYLANA MARTIN,MIN,16.9,18.0,8.7,18.1,32.9,20.9,11.5,14.1,31.3,29.7,3.8
ROMANA HAMZOVA,ORL,16.8,18.3,17.6,17.1,5.9,10.0,55.6,16.0,33.3,22.2,0.0
LACHARLOTTE SMITH,ORL,16.7,15.0,50.0,20.0,33.3,15.4,25.0,28.6,0.0,20.0,0.0
KATY STEDING,SAC,16.6,20.0,41.1,4.4,10.6,15.3,10.6,14.3,6.1,15.5,1.4
CLAUDIA NEVES,DET,16.6,17.2,60.1,8.4,4.9,7.6,22.7,20.6,5.6,9.1,0.6
OKSANA ZAKALUZHNAYA,DET,16.5,17.5,10.8,8.1,22.1,23.2,2.1,19.6,4.5,28.1,4.0
KRISTIN FOLKL,MIN,16.5,15.8,5.3,24.2,21.0,26.7,20.5,15.7,26.4,18.7,3.6
TONYA MASSALINE,WAS,16.4,19.2,42.4,14.3,18.8,16.7,13.9,10.0,9.1,8.3,0.0
DAWN STALEY,CHA,16.4,15.5,26.7,15.2,8.3,9.6,38.0,21.8,12.3,13.8,0.6
MARKITA ALDRIDGE,WAS,16.4,14.5,20.7,18.8,11.6,11.2,27.7,22.7,10.0,24.2,0.0
JOY HOLMES,DET,16.3,17.2,15.7,18.2,23.3,21.2,14.9,14.4,25.0,21.8,1.2
LADY GROOMS,SAC,16.3,15.4,0.9,28.0,23.1,14.2,7.9,13.6,41.7,15.2,0.0
SUE WICKS,NYL,16.2,15.0,2.3,18.1,30.2,29.3,8.7,21.9,24.6,25.2,2.7
ADRIAN WILLIAMS-STRONG,PHO,16.2,14.8,0.0,19.7,30.0,28.0,13.3,22.0,16.7,22.6,1.5
CHARLOTTE SMITH,CHA,16.2,16.8,33.6,9.7,18.8,22.2,19.0,18.8,16.9,23.7,3.0
JESSIE HICKS,ORL,16.2,10.5,0.0,42.6,33.3,25.2,9.8,21.5,28.6,37.1,0.0
KRISTEN RASMUSSEN,MIA,16.1,14.9,5.2,21.5,30.2,26.3,18.1,18.6,32.6,19.8,1.8
KATRINA HIBBERT,SEA,16.1,17.7,36.0,10.2,16.3,22.9,26.9,15.3,26.7,16.9,2.0
AMY HERRIG,UTA,16.1,16.2,1.3,12.3,30.2,22.5,15.4,19.9,42.9,23.8,2.0
SONJA TATE,MIN,16.0,17.3,26.2,3.4,28.6,20.3,19.2,24.1,0.0,24.5,1.9
MADINAH SLAISE,DET,16.0,13.3,25.0,36.4,0.0,9.1,0.0,0.0,0.0,0.0,0.0
ANDREA GARNER,SEA,15.8,14.9,1.2,16.5,35.3,27.7,13.4,20.3,32.7,16.3,4.2
CARLA MCGHEE,ORL,15.6,14.5,2.1,20.7,26.5,23.6,16.3,18.5,14.0,29.1,2.1
KELLEY GIBSON,HOU,15.5,17.1,18.9,17.8,21.1,20.3,8.7,10.0,20.0,25.6,0.0
JANETH ARCAIN,HOU,15.4,16.0,12.6,10.8,17.2,15.9,15.3,17.7,16.2,16.5,0.8
SUZIE MCCONNELL SERIO,CLE,15.3,14.1,43.9,9.5,5.2,10.0,37.5,23.6,11.1,9.1,1.7
TRICIA BADER BINFORD,CLE,15.3,16.8,31.3,6.3,3.6,7.2,31.3,17.3,11.1,14.3,2.6
JANNON ROLAND,ORL,15.3,14.3,16.1,7.8,15.9,15.3,13.6,25.7,13.3,21.1,0.0
ELENA SHAKIROVA,HOU,15.2,14.4,19.7,30.8,36.8,26.3,8.3,10.6,9.1,19.4,5.2
MURRIEL PAGE,WAS,15.2,14.9,0.0,19.8,32.6,27.0,14.4,15.8,27.4,21.4,1.2
TICHA PENICHEIRO,SAC,15.1,12.6,15.3,22.9,4.3,12.1,56.1,22.7,7.9,17.2,2.0
VANESSA NYGAARD,POR,15.0,17.3,28.8,13.1,25.8,20.3,9.4,10.0,20.2,20.3,3.3
ANDREA LLOYD-CURRY,MIN,14.9,14.5,19.3,10.1,20.3,18.5,20.8,21.2,9.7,19.3,6.5
DONNA HARRINGTON,IND,14.8,7.1,0.0,19.6,23.5,19.6,26.3,30.6,14.3,36.4,0.0
STACEY THOMAS,POR,14.7,13.5,4.5,17.3,24.2,20.3,32.9,17.8,24.7,19.5,0.6
ELAINE POWELL,ORL,14.5,13.6,8.5,12.9,19.3,19.7,31.9,19.9,18.5,12.8,1.2
MICHELLE BROGAN,PHO,14.4,13.3,10.4,21.9,24.8,21.8,19.0,15.4,20.4,26.1,5.2
TIFFANY MCCAIN,ORL,14.4,16.2,26.8,13.8,3.1,6.4,7.8,10.2,14.3,15.8,0.8
DALMA IVANYI,UTA,14.4,13.0,44.3,9.9,8.0,12.2,33.3,22.1,8.7,24.5,2.7
ANGIE POTTHOFF,MIN,14.3,18.2,20.0,0.0,0.0,40.0,50.0,0.0,0.0,60.0,0.0
KEITHA DICKERSON,MIN,14.1,12.5,0.7,11.9,18.8,26.6,19.0,22.7,14.0,25.2,8.7
PAIGE SAUER,LAS,14.0,14.0,0.0,12.8,17.6,27.1,9.7,17.1,33.3,23.8,0.0
KEISHA ANDERSON,WAS,13.7,10.8,7.9,9.3,11.5,14.7,39.5,29.7,3.2,25.5,3.7
MICHELE TIMMS,PHO,13.7,12.0,27.4,4.4,6.1,14.2,32.1,26.5,0.0,22.0,6.9
STACY CLINESMITH,SAC,13.6,12.6,36.9,11.5,7.7,11.8,39.5,21.9,3.6,13.9,1.6
CHARISSE SAMPSON,SEA,13.5,13.5,31.5,21.9,26.4,24.0,12.9,11.6,4.8,25.3,3.6
DEBBIE BLACK,MIA,13.5,13.4,23.6,12.8,10.9,15.4,36.2,15.5,7.4,20.2,2.2
CHANTEL TREMITIERE,IND,13.5,11.5,7.8,10.0,8.5,12.9,37.2,23.2,14.3,18.4,2.7
KATRYNA GAITHER,IND,13.4,12.6,0.0,18.2,36.4,35.1,14.3,13.5,60.0,26.3,0.0
CASS BAUER-BILODEAU,CHA,13.2,12.5,1.0,11.7,22.7,19.9,9.4,17.9,24.3,36.0,1.7
UKARI FIGGS,LAS,13.1,12.3,28.3,14.5,7.7,7.9,33.6,17.2,8.1,11.9,0.5
LISA HARRISON,PHO,13.0,14.7,6.0,9.6,24.4,23.6,13.4,9.2,12.5,17.3,1.4
SHEA MAHONEY,NYL,12.9,16.8,12.5,8.5,20.0,22.7,8.3,6.2,35.3,15.7,1.2
TERESA WEATHERSPOON,NYL,12.9,10.0,13.4,17.9,6.5,13.8,49.3,22.3,5.1,16.6,1.9
DENA HEAD,PHO,12.9,10.0,20.6,19.3,13.5,15.0,28.8,25.6,0.0,22.4,1.2
TAMMY JACKSON,HOU,12.8,12.7,0.0,6.3,28.6,23.4,8.9,18.8,28.0,37.1,1.7
JENNIFER AZZI,UTA,12.7,12.7,22.9,12.2,3.7,9.4,37.4,14.0,17.0,14.9,1.3
COQUESE WASHINGTON,HOU,12.7,10.3,16.3,15.6,7.5,11.5,29.6,18.8,4.8,17.6,1.0
AMANDA WILSON,PHO,12.5,11.1,0.0,21.1,0.0,11.1,25.0,0.0,0.0,25.0,0.0
CLARISSE MACHANGUANA,LAS,12.5,13.4,0.6,11.9,19.4,20.9,10.1,11.4,22.9,28.2,3.7
TULLY BEVILAQUA,POR,12.5,10.2,22.0,15.8,9.5,16.3,30.2,18.5,4.8,21.7,4.0
NICKY MCCRIMMON,LAS,12.5,10.9,20.4,5.6,7.4,8.2,31.3,22.3,4.8,15.7,0.0
SONJA HENNING,SEA,12.3,11.6,24.8,14.8,12.1,14.4,27.3,13.9,11.4,15.3,1.1
MARLA BRUMFIELD,MIN,12.2,11.3,3.3,13.7,16.8,14.7,17.4,16.9,12.9,21.4,2.8
STACY FRESE,UTA,11.7,9.3,44.8,20.9,6.3,9.6,20.7,12.7,0.0,10.9,2.2
ANGELA AYCOCK,MIN,11.5,16.7,22.2,0.0,33.3,50.0,57.1,0.0,0.0,42.9,0.0
CORNELIA GAYDEN,ORL,11.1,20.0,33.3,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
KATE PAYE,MIN,11.0,10.5,23.2,5.5,5.3,11.9,23.5,17.2,5.9,21.3,2.3
ANDREA NAGY,WAS,10.4,8.2,20.2,8.8,6.8,12.4,42.9,19.2,1.7,17.5,3.7
JAMILA WIDEMAN,POR,10.4,5.4,0.0,0.0,16.7,14.3,25.0,22.2,0.0,14.3,4.3
MONICA LAMB,HOU,10.2,9.9,0.0,17.9,21.7,25.0,6.3,8.3,27.3,35.4,1.7
DESIREE FRANCIS,NYL,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEXLIN QUINNEY,IND,10.0,8.8,0.0,6.7,31.4,17.2,37.5,15.9,22.2,18.2,1.4
TIFFANI JOHNSON,HOU,9.9,9.6,0.0,18.1,38.8,27.1,3.8,7.6,26.1,29.5,1.5
CHARMIN SMITH,SEA,9.5,8.3,22.7,7.0,12.6,14.5,32.3,15.8,4.0,21.7,5.6
JENNIFER RIZZOTTI,HOU,9.4,8.9,21.2,3.8,6.7,10.7,28.0,16.6,10.5,19.2,0.9
MICHELLE CLEARY,PHO,7.1,6.6,18.6,9.9,12.2,10.5,38.5,8.3,5.3,14.0,4.0
HEATHER OWEN,WAS,5.7,5.2,0.0,0.0,11.1,20.0,16.7,9.4,0.0,44.4,6.3
BEVERLY WILLIAMS,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0
JENNIFER RIZZOTTI,HOU,9.4,8.9,21.2,3.8,6.7,10.7,28.0,16.6,10.5,19.2,0.9
MICHELLE CLEARY,PHO,7.1,6.6,18.6,9.9,12.2,10.5,38.5,8.3,5.3,14.0,4.0
HEATHER OWEN,WAS,5.7,5.2,0.0,0.0,11.1,20.0,16.7,9.4,0.0,44.4,6.3
BEVERLY WILLIAMS,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0
JENNIFER RIZZOTTI,HOU,9.4,8.9,21.2,3.8,6.7,10.7,28.0,16.6,10.5,19.2,0.9
MICHELLE CLEARY,PHO,7.1,6.6,18.6,9.9,12.2,10.5,38.5,8.3,5.3,14.0,4.0
HEATHER OWEN,WAS,5.7,5.2,0.0,0.0,11.1,20.0,16.7,9.4,0.0,44.4,6.3
BEVERLY WILLIAMS,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0
