player,team,Usage,pct_FGA,pct_3PA,pct_FTA,pct_OREB,pct_REB,pct_AST,pct_TOV,pct_BLA,pct_PF,pct_PFD
MICHELLE SNOW,SAN,19.5,19.3,0.3,28.3,33.3,33.7,14.5,19.0,19.0,22.7,26.3
CAMILLE SMITH,SEA,19.4,19.1,6.1,26.1,31.4,24.2,12.5,19.2,25.3,25.1,25.1
SANCHO LYTTLE,ATL,19.4,20.1,0.0,21.6,33.7,35.3,15.3,16.4,21.2,19.6,23.8
BRIANN JANUARY,IND,19.2,17.3,21.4,23.8,13.0,11.6,33.8,26.1,31.7,21.2,31.1
MARIE FERDINAND-HARRIS,LAS,19.2,21.1,15.8,20.7,14.0,14.5,10.9,12.7,25.0,21.8,19.7
DEWANNA BONNER,PHO,19.1,20.0,13.3,24.9,35.4,27.5,10.7,13.2,36.4,14.3,19.9
NAKIA SANFORD,WAS,19.1,17.3,0.0,28.5,33.8,26.8,11.5,24.9,30.9,32.3,32.5
BETTY LENNOX,LAS,19.0,21.1,52.2,13.6,14.8,20.9,30.9,14.0,11.1,36.4,11.3
CANDICE WIGGINS,MIN,18.8,18.8,47.9,20.4,10.1,11.7,16.2,20.2,15.4,17.8,24.2
JENE MORRIS,IND,18.7,22.4,46.3,3.5,7.1,9.5,15.6,17.7,8.7,25.5,8.6
ASHLEY WALKER,TUL,18.5,25.0,33.3,0.0,0.0,0.0,0.0,33.3,0.0,60.0,0.0
REBEKKAH BRUNSON,MIN,18.5,17.5,0.3,28.7,43.6,38.3,7.0,16.0,21.7,21.2,24.8
EBONY HOFFMAN,IND,18.4,20.4,21.8,9.7,22.4,22.0,12.6,17.3,15.9,24.1,8.3
CANDICE DUPREE,PHO,18.4,19.5,0.2,15.4,37.1,30.6,8.7,17.4,11.1,17.2,16.8
NIKKI BLUE,NYL,18.3,18.1,23.1,20.0,5.9,9.7,44.8,22.0,50.0,32.4,25.0
JANEL MCCARVILLE,NYL,18.3,17.5,2.6,14.7,30.7,26.8,16.6,25.2,15.7,20.3,14.4
KETIA SWANIER,PHO,18.3,17.1,21.5,12.2,7.0,14.1,39.6,31.1,18.8,12.4,16.3
TAN WHITE,CON,18.3,19.6,32.9,13.5,3.5,11.7,22.0,17.4,27.4,24.6,19.2
AMBER HOLT,TUL,18.2,19.6,27.4,22.6,15.8,17.8,18.6,12.9,18.1,14.7,22.7
NICOLE POWELL,NYL,18.1,19.9,39.8,9.0,16.9,21.4,18.5,15.7,16.1,16.5,12.7
TIFFANY JACKSON,TUL,18.0,17.4,0.4,24.7,32.0,31.8,14.7,19.2,30.8,19.2,23.3
LINDSAY WHALEN,MIN,18.0,17.2,15.5,23.4,9.8,13.4,43.6,20.4,26.8,16.3,21.8
BRITTAINEY RAVEN,ATL,18.0,22.0,39.1,9.5,32.4,19.8,16.1,14.8,0.0,17.4,19.2
RASHANDA MCCANTS,TUL,17.9,20.3,33.3,16.1,24.0,17.8,18.4,12.9,13.2,26.7,13.9
NATASHA LACY,TUL,17.8,15.5,10.3,20.4,7.9,15.5,39.7,27.7,13.2,18.3,19.1
TEMEKA JOHNSON,PHO,17.4,17.9,19.7,10.0,9.7,13.2,33.4,20.5,19.2,19.4,14.7
KIA VAUGHN,NYL,17.3,18.4,1.2,20.8,36.6,23.5,10.4,15.9,32.1,34.9,22.0
SUE BIRD,SEA,17.1,19.1,30.6,8.1,2.4,9.7,39.7,16.4,0.0,9.6,10.0
TAJ MCWILLIAMS-FRANKLIN,NYL,17.1,16.9,5.3,22.4,32.7,24.0,14.6,16.0,15.1,22.4,24.6
KIESHA BROWN,TUL,17.1,18.3,23.6,10.9,7.5,13.7,36.8,18.4,7.5,15.7,11.7
AMANDA THOMPSON,TUL,16.8,16.9,0.0,27.0,20.0,28.2,15.8,11.4,28.6,23.5,18.2
TANISHA WRIGHT,SEA,16.8,16.6,12.3,18.9,10.2,13.0,33.7,19.5,25.3,21.7,18.8
TAMMY SUTTON-BROWN,IND,16.8,16.5,0.3,22.0,32.9,24.5,8.2,16.0,38.5,21.5,17.7
RONEEKA HODGES,SAN,16.8,19.6,41.6,8.2,13.1,16.5,11.9,12.3,19.0,11.2,7.7
CRYSTAL KELLY,SAN,16.7,14.2,0.9,30.3,23.2,16.3,7.4,21.5,23.5,30.4,32.6
MARISSA COLEMAN,WAS,16.4,18.8,42.7,10.8,14.5,19.5,21.5,14.3,8.3,19.8,12.5
TIFFANY STANSBURY,LAS,16.2,11.1,0.0,33.3,0.0,0.0,0.0,33.3,0.0,16.7,20.0
NICKY ANOSIKE,MIN,16.2,14.1,0.0,28.5,30.0,26.0,16.8,19.5,21.1,22.6,28.0
JACINTA MONROE,WAS,16.1,18.1,2.4,21.4,22.2,18.4,7.3,9.8,0.0,28.6,14.5
NICOLE OHLDE,TUL,16.1,15.9,0.0,16.1,18.5,19.8,13.2,19.2,26.9,27.1,15.9
KARA LAWSON,CON,15.9,17.1,31.9,10.4,3.8,11.2,30.6,15.4,5.1,13.1,11.9
CHASITY MELVIN,WAS,15.7,16.8,0.0,12.0,40.5,29.3,10.1,15.6,21.2,23.1,16.6
KALANA GREENE,NYL,15.7,16.6,12.1,10.9,12.6,13.5,14.0,16.8,14.6,18.9,8.8
NURIA MARTINEZ,MIN,15.7,15.2,34.5,20.5,0.0,11.5,26.8,18.5,0.0,22.2,31.7
JAYNE APPEL MARINELLI,SAN,15.6,15.8,2.0,19.7,33.3,31.7,11.8,15.2,21.4,31.3,24.1
KATIE SMITH,WAS,15.6,17.8,43.1,10.5,5.3,8.2,24.9,12.2,1.0,18.4,13.5
NOELLE QUINN,LAS,15.5,17.3,18.3,9.4,13.2,15.9,18.2,11.8,3.9,11.9,10.1
EDWIGE LAWSON-WADE,SAN,15.3,15.9,37.2,13.1,12.6,12.0,28.7,16.2,4.8,22.1,15.9
ARMINTIE HERRINGTON,ATL,15.3,14.1,2.3,24.9,22.0,18.2,24.3,15.8,33.8,16.6,26.5
ALLISON HIGHTOWER,CON,15.3,16.6,22.8,12.9,16.1,14.8,11.8,14.5,13.3,23.5,13.6
ERIN THORN,CHI,15.2,16.4,34.1,10.0,8.6,12.9,26.7,16.6,10.0,11.4,8.9
CATHRINE KRAAYEVELD,CHI,15.2,16.0,31.2,6.4,17.6,16.9,14.0,18.9,3.2,14.6,11.2
MARION JONES,TUL,15.0,14.5,5.2,21.0,33.0,20.0,13.9,17.4,18.2,20.2,20.0
QUANITRA HOLLINGSWORTH,MIN,15.0,12.2,0.0,21.4,28.9,29.1,7.0,23.9,23.5,30.6,30.3
LE'COE WILLINGHAM,SEA,15.0,15.6,12.0,16.5,39.8,29.0,9.2,15.0,31.1,24.0,20.0
TANGELA SMITH,PHO,14.9,16.8,26.7,7.3,15.6,20.5,5.6,10.6,6.4,24.0,7.4
ALEXIS HORNBUCKLE,MIN,14.8,14.8,25.5,12.1,16.4,17.5,30.0,18.1,6.4,27.4,11.9
TAYLOR LILLEY,PHO,14.7,15.3,36.8,8.7,6.7,8.8,15.8,18.2,5.9,16.8,7.4
LEILANI MITCHELL,NYL,14.6,15.1,34.0,11.1,12.2,11.8,28.2,15.6,18.5,17.6,11.6
LINDSAY WISDOM-HYLTON,LAS,14.4,15.4,1.0,15.3,44.7,27.5,6.7,12.3,24.2,26.3,14.5
HAMCHETOU MAIGA-BA,MIN,14.4,14.4,0.6,11.6,26.7,19.8,20.0,19.4,10.6,22.8,11.9
GABRIELA MARGINEAN,MIN,14.3,20.8,0.0,0.0,37.5,26.7,100,10.0,100,18.2,10.0
SANDORA IRVIN,CHI,14.1,13.9,14.9,13.4,28.2,25.0,6.4,18.9,15.4,43.1,18.8
RUTH RILEY,SAN,14.1,13.5,4.3,17.1,11.8,22.8,16.0,17.0,0.0,30.7,19.2
KRISTEN MANN,MIN,13.6,17.6,30.8,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0
CHANEL MOKANGO,LAS,13.5,13.9,5.4,11.4,28.6,22.4,3.7,19.2,71.4,35.5,13.3
SIDNEY SPENCER,NYL,13.4,16.1,27.3,0.0,7.7,12.4,7.0,11.3,0.0,15.4,3.8
JESSICA MOORE,IND,13.3,14.0,0.7,12.3,28.7,20.3,9.0,15.2,18.6,23.1,13.7
MISTIE BASS,CHI,13.3,12.6,1.0,15.2,31.6,25.2,13.1,16.5,26.8,18.0,13.5
JANA VESELA,SEA,13.1,12.3,9.7,15.2,20.0,19.9,13.2,17.0,9.5,17.2,17.2
BELINDA SNELL,SAN,13.0,14.3,29.4,13.3,10.0,10.5,22.7,11.8,0.0,0.0,7.1
HELEN DARLING,SAN,12.9,10.9,14.8,17.1,15.3,11.8,29.6,20.1,16.1,28.5,24.4
KELSEY GRIFFIN,CON,12.7,11.6,14.9,15.8,22.9,24.8,12.4,17.5,17.9,22.3,18.4
CHANTE BLACK,TUL,12.6,12.4,0.0,16.0,46.4,37.4,7.4,13.0,22.7,21.8,18.4
ALISON LACEY,SEA,12.5,14.3,32.5,7.4,6.8,12.1,16.1,11.3,18.2,20.2,7.6
KELLY MILLER,ATL,12.1,12.1,37.4,7.1,6.7,11.2,35.1,17.7,5.3,17.1,7.6
TICHA PENICHEIRO,LAS,12.0,8.7,2.5,19.5,11.6,20.1,52.4,24.8,15.7,17.6,20.5
ASHLEY ROBINSON,SEA,11.8,11.8,0.0,7.7,25.8,26.1,15.6,16.7,0.0,26.3,10.5
TULLY BEVILAQUA,IND,11.6,11.7,26.1,7.0,11.1,13.5,20.8,14.4,6.1,19.8,11.8
ABI OLAJUWON,CHI,11.4,12.2,0.0,0.0,33.3,14.8,0.0,20.0,33.3,25.0,0.0
KERRI GARDIN,CON,11.0,10.9,12.9,13.0,21.6,17.3,18.8,11.8,0.0,16.5,14.6
ALISON BALES,ATL,11.0,10.6,6.3,14.2,20.8,25.8,11.0,11.1,17.9,23.4,13.3
CHRISTI THOMAS,CHI,10.6,9.4,1.6,15.0,28.6,30.6,3.9,17.9,15.0,49.3,26.8
JESSICA ADAIR,MIN,10.3,4.3,0.0,36.4,66.7,61.5,0.0,0.0,0.0,33.3,22.2
BROOKE SMITH,PHO,9.5,11.6,0.0,8.8,25.0,24.0,8.7,5.2,50.0,27.6,17.4
SHALEE LEHNING,ATL,9.4,7.6,15.5,7.1,12.5,12.2,40.7,19.3,9.9,18.2,10.3
ASHLEY HOUTS,WAS,9.3,10.3,20.7,2.7,13.3,13.4,25.7,14.0,0.0,19.1,9.2
JAYNE APPEL MARINELLI,SAN,15.6,15.8,2.0,19.7,33.3,31.7,11.8,15.2,21.4,31.3,24.1
KATIE SMITH,WAS,15.6,17.8,43.1,10.5,5.3,8.2,24.9,12.2,1.0,18.4,13.5
NOELLE QUINN,LAS,15.5,17.3,18.3,9.4,13.2,15.9,18.2,11.8,3.9,11.9,10.1
EDWIGE LAWSON-WADE,SAN,15.3,15.9,37.2,13.1,12.6,12.0,28.7,16.2,4.8,22.1,15.9
ARMINTIE HERRINGTON,ATL,15.3,14.1,2.3,24.9,22.0,18.2,24.3,15.8,33.8,16.6,26.5
ALLISON HIGHTOWER,CON,15.3,16.6,22.8,12.9,16.1,14.8,11.8,14.5,13.3,23.5,13.6
ERIN THORN,CHI,15.2,16.4,34.1,10.0,8.6,12.9,26.7,16.6,10.0,11.4,8.9
CATHRINE KRAAYEVELD,CHI,15.2,16.0,31.2,6.4,17.6,16.9,14.0,18.9,3.2,14.6,11.2
MARION JONES,TUL,15.0,14.5,5.2,21.0,33.0,20.0,13.9,17.4,18.2,20.2,20.0
QUANITRA HOLLINGSWORTH,MIN,15.0,12.2,0.0,21.4,28.9,29.1,7.0,23.9,23.5,30.6,30.3
LE'COE WILLINGHAM,SEA,15.0,15.6,12.0,16.5,39.8,29.0,9.2,15.0,31.1,24.0,20.0
TANGELA SMITH,PHO,14.9,16.8,26.7,7.3,15.6,20.5,5.6,10.6,6.4,24.0,7.4
ALEXIS HORNBUCKLE,MIN,14.8,14.8,25.5,12.1,16.4,17.5,30.0,18.1,6.4,27.4,11.9
TAYLOR LILLEY,PHO,14.7,15.3,36.8,8.7,6.7,8.8,15.8,18.2,5.9,16.8,7.4
LEILANI MITCHELL,NYL,14.6,15.1,34.0,11.1,12.2,11.8,28.2,15.6,18.5,17.6,11.6
LINDSAY WISDOM-HYLTON,LAS,14.4,15.4,1.0,15.3,44.7,27.5,6.7,12.3,24.2,26.3,14.5
HAMCHETOU MAIGA-BA,MIN,14.4,14.4,0.6,11.6,26.7,19.8,20.0,19.4,10.6,22.8,11.9
GABRIELA MARGINEAN,MIN,14.3,20.8,0.0,0.0,37.5,26.7,100,10.0,100,18.2,10.0
SANDORA IRVIN,CHI,14.1,13.9,14.9,13.4,28.2,25.0,6.4,18.9,15.4,43.1,18.8
RUTH RILEY,SAN,14.1,13.5,4.3,17.1,11.8,22.8,16.0,17.0,0.0,30.7,19.2
KRISTEN MANN,MIN,13.6,17.6,30.8,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0
CHANEL MOKANGO,LAS,13.5,13.9,5.4,11.4,28.6,22.4,3.7,19.2,71.4,35.5,13.3
SIDNEY SPENCER,NYL,13.4,16.1,27.3,0.0,7.7,12.4,7.0,11.3,0.0,15.4,3.8
JESSICA MOORE,IND,13.3,14.0,0.7,12.3,28.7,20.3,9.0,15.2,18.6,23.1,13.7
MISTIE BASS,CHI,13.3,12.6,1.0,15.2,31.6,25.2,13.1,16.5,26.8,18.0,13.5
JANA VESELA,SEA,13.1,12.3,9.7,15.2,20.0,19.9,13.2,17.0,9.5,17.2,17.2
BELINDA SNELL,SAN,13.0,14.3,29.4,13.3,10.0,10.5,22.7,11.8,0.0,0.0,7.1
HELEN DARLING,SAN,12.9,10.9,14.8,17.1,15.3,11.8,29.6,20.1,16.1,28.5,24.4
KELSEY GRIFFIN,CON,12.7,11.6,14.9,15.8,22.9,24.8,12.4,17.5,17.9,22.3,18.4
CHANTE BLACK,TUL,12.6,12.4,0.0,16.0,46.4,37.4,7.4,13.0,22.7,21.8,18.4
ALISON LACEY,SEA,12.5,14.3,32.5,7.4,6.8,12.1,16.1,11.3,18.2,20.2,7.6
KELLY MILLER,ATL,12.1,12.1,37.4,7.1,6.7,11.2,35.1,17.7,5.3,17.1,7.6
TICHA PENICHEIRO,LAS,12.0,8.7,2.5,19.5,11.6,20.1,52.4,24.8,15.7,17.6,20.5
ASHLEY ROBINSON,SEA,11.8,11.8,0.0,7.7,25.8,26.1,15.6,16.7,0.0,26.3,10.5
TULLY BEVILAQUA,IND,11.6,11.7,26.1,7.0,11.1,13.5,20.8,14.4,6.1,19.8,11.8
ABI OLAJUWON,CHI,11.4,12.2,0.0,0.0,33.3,14.8,0.0,20.0,33.3,25.0,0.0
KERRI GARDIN,CON,11.0,10.9,12.9,13.0,21.6,17.3,18.8,11.8,0.0,16.5,14.6
ALISON BALES,ATL,11.0,10.6,6.3,14.2,20.8,25.8,11.0,11.1,17.9,23.4,13.3
CHRISTI THOMAS,CHI,10.6,9.4,1.6,15.0,28.6,30.6,3.9,17.9,15.0,49.3,26.8
JESSICA ADAIR,MIN,10.3,4.3,0.0,36.4,66.7,61.5,0.0,0.0,0.0,33.3,22.2
BROOKE SMITH,PHO,9.5,11.6,0.0,8.8,25.0,24.0,8.7,5.2,50.0,27.6,17.4
SHALEE LEHNING,ATL,9.4,7.6,15.5,7.1,12.5,12.2,40.7,19.3,9.9,18.2,10.3
ASHLEY HOUTS,WAS,9.3,10.3,20.7,2.7,13.3,13.4,25.7,14.0,0.0,19.1,9.2
JAYNE APPEL MARINELLI,SAN,15.6,15.8,2.0,19.7,33.3,31.7,11.8,15.2,21.4,31.3,24.1
KATIE SMITH,WAS,15.6,17.8,43.1,10.5,5.3,8.2,24.9,12.2,1.0,18.4,13.5
NOELLE QUINN,LAS,15.5,17.3,18.3,9.4,13.2,15.9,18.2,11.8,3.9,11.9,10.1
EDWIGE LAWSON-WADE,SAN,15.3,15.9,37.2,13.1,12.6,12.0,28.7,16.2,4.8,22.1,15.9
ARMINTIE HERRINGTON,ATL,15.3,14.1,2.3,24.9,22.0,18.2,24.3,15.8,33.8,16.6,26.5
ALLISON HIGHTOWER,CON,15.3,16.6,22.8,12.9,16.1,14.8,11.8,14.5,13.3,23.5,13.6
ERIN THORN,CHI,15.2,16.4,34.1,10.0,8.6,12.9,26.7,16.6,10.0,11.4,8.9
CATHRINE KRAAYEVELD,CHI,15.2,16.0,31.2,6.4,17.6,16.9,14.0,18.9,3.2,14.6,11.2
MARION JONES,TUL,15.0,14.5,5.2,21.0,33.0,20.0,13.9,17.4,18.2,20.2,20.0
QUANITRA HOLLINGSWORTH,MIN,15.0,12.2,0.0,21.4,28.9,29.1,7.0,23.9,23.5,30.6,30.3
LE'COE WILLINGHAM,SEA,15.0,15.6,12.0,16.5,39.8,29.0,9.2,15.0,31.1,24.0,20.0
TANGELA SMITH,PHO,14.9,16.8,26.7,7.3,15.6,20.5,5.6,10.6,6.4,24.0,7.4
ALEXIS HORNBUCKLE,MIN,14.8,14.8,25.5,12.1,16.4,17.5,30.0,18.1,6.4,27.4,11.9
TAYLOR LILLEY,PHO,14.7,15.3,36.8,8.7,6.7,8.8,15.8,18.2,5.9,16.8,7.4
LEILANI MITCHELL,NYL,14.6,15.1,34.0,11.1,12.2,11.8,28.2,15.6,18.5,17.6,11.6
LINDSAY WISDOM-HYLTON,LAS,14.4,15.4,1.0,15.3,44.7,27.5,6.7,12.3,24.2,26.3,14.5
HAMCHETOU MAIGA-BA,MIN,14.4,14.4,0.6,11.6,26.7,19.8,20.0,19.4,10.6,22.8,11.9
GABRIELA MARGINEAN,MIN,14.3,20.8,0.0,0.0,37.5,26.7,100,10.0,100,18.2,10.0
SANDORA IRVIN,CHI,14.1,13.9,14.9,13.4,28.2,25.0,6.4,18.9,15.4,43.1,18.8
RUTH RILEY,SAN,14.1,13.5,4.3,17.1,11.8,22.8,16.0,17.0,0.0,30.7,19.2
KRISTEN MANN,MIN,13.6,17.6,30.8,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0
CHANEL MOKANGO,LAS,13.5,13.9,5.4,11.4,28.6,22.4,3.7,19.2,71.4,35.5,13.3
SIDNEY SPENCER,NYL,13.4,16.1,27.3,0.0,7.7,12.4,7.0,11.3,0.0,15.4,3.8
JESSICA MOORE,IND,13.3,14.0,0.7,12.3,28.7,20.3,9.0,15.2,18.6,23.1,13.7
MISTIE BASS,CHI,13.3,12.6,1.0,15.2,31.6,25.2,13.1,16.5,26.8,18.0,13.5
JANA VESELA,SEA,13.1,12.3,9.7,15.2,20.0,19.9,13.2,17.0,9.5,17.2,17.2
BELINDA SNELL,SAN,13.0,14.3,29.4,13.3,10.0,10.5,22.7,11.8,0.0,0.0,7.1
HELEN DARLING,SAN,12.9,10.9,14.8,17.1,15.3,11.8,29.6,20.1,16.1,28.5,24.4
KELSEY GRIFFIN,CON,12.7,11.6,14.9,15.8,22.9,24.8,12.4,17.5,17.9,22.3,18.4
CHANTE BLACK,TUL,12.6,12.4,0.0,16.0,46.4,37.4,7.4,13.0,22.7,21.8,18.4
ALISON LACEY,SEA,12.5,14.3,32.5,7.4,6.8,12.1,16.1,11.3,18.2,20.2,7.6
KELLY MILLER,ATL,12.1,12.1,37.4,7.1,6.7,11.2,35.1,17.7,5.3,17.1,7.6
TICHA PENICHEIRO,LAS,12.0,8.7,2.5,19.5,11.6,20.1,52.4,24.8,15.7,17.6,20.5
ASHLEY ROBINSON,SEA,11.8,11.8,0.0,7.7,25.8,26.1,15.6,16.7,0.0,26.3,10.5
TULLY BEVILAQUA,IND,11.6,11.7,26.1,7.0,11.1,13.5,20.8,14.4,6.1,19.8,11.8
ABI OLAJUWON,CHI,11.4,12.2,0.0,0.0,33.3,14.8,0.0,20.0,33.3,25.0,0.0
KERRI GARDIN,CON,11.0,10.9,12.9,13.0,21.6,17.3,18.8,11.8,0.0,16.5,14.6
ALISON BALES,ATL,11.0,10.6,6.3,14.2,20.8,25.8,11.0,11.1,17.9,23.4,13.3
CHRISTI THOMAS,CHI,10.6,9.4,1.6,15.0,28.6,30.6,3.9,17.9,15.0,49.3,26.8
JESSICA ADAIR,MIN,10.3,4.3,0.0,36.4,66.7,61.5,0.0,0.0,0.0,33.3,22.2
BROOKE SMITH,PHO,9.5,11.6,0.0,8.8,25.0,24.0,8.7,5.2,50.0,27.6,17.4
SHALEE LEHNING,ATL,9.4,7.6,15.5,7.1,12.5,12.2,40.7,19.3,9.9,18.2,10.3
ASHLEY HOUTS,WAS,9.3,10.3,20.7,2.7,13.3,13.4,25.7,14.0,0.0,19.1,9.2
