Player,Team,pct_FGA_2PT,pct_FGA_3PT,pct_PTS_FB,pct_PTS_FT,pct_AST_2PT,pct_UAST_2PT,pct_AST_3PT,pct_UAST_3PT,Usage,pct_FGA,pct_3PA,pct_FTA,pct_OREB,pct_REB,pct_AST,pct_TOV,pct_BLA,pct_PF,pct_PFD,RA_FGA,RA_FG%,ITP_FGA,ITP_FG%,MR_FGA,MR_FG%,LC3_FGA,LC3_FG%,RC3_FGA,RC3_FG%,AB3_FGA,AB3_FG%,EFG%,TS%,year,Total Minutes
ADRIAN WILLIAMS-STRONG,PHO,0.9894224829054971,-1.0054216139099885,0.15903924834937913,-0.17471237738718612,0.4387033163122255,-0.21617015804730866,-1.2692876585316908,-0.5764390720855872,-0.7461432566519597,-0.9095592899079897,-1.040665500809251,-0.047915161543562935,0.9193769535571681,1.7023881038761568,-0.44622813974058767,0.021451121901437917,-0.30811574967372685,0.037757207740393074,-0.2665655498641002,0.5490576444167945,0.39284022126456114,0.48407333603995856,0.6321565972757791,-0.10403781553706003,-0.0744536429892443,-0.7235825294941958,-0.6029591125353437,-0.7092967191859767,-0.551576259358452,-1.015577701363402,-1.127319140853187,0.381857799080573,0.3805510372330139,2002,876.8
ADRIANA MOISES PINTO,PHO,-0.7446005140971703,0.8760547761904338,0.09144209877584668,0.013594469933534808,-1.8259296275641188,2.1691203894618165,0.6598631957889883,0.47306246163045546,0.42554149143827213,-0.08028027777977553,1.2971637651797419,0.4166831810253697,-0.6908856243539483,-0.6629463081122268,1.5943627695223472,1.3133645366166078,0.1230313485478898,-0.5865284139251046,-0.2665655498641002,0.14293242089844738,0.1769730574952386,-0.695399975214392,0.8841557325813885,-0.4660612952775052,-0.4384311090812411,0.39715432069982165,-0.6029591125353437,1.068980653864464,1.4997815566343466,0.6580943504834846,0.4257777686813284,0.190576049711353,0.34096635046771356,2002,617.6
ADRIENNE GOODSON,UTA,0.700418650071719,-0.6918422155599182,1.522248431415618,-0.06848800197549738,0.005817727040287221,0.2397791855473559,0.7354712458989436,0.2538627742087503,1.1676084985620858,1.1476905671023874,-0.10923484338355723,0.32025710992615747,0.7877689544009709,-0.06312466296684723,-0.12487524064406252,0.5940036579683879,0.36191014621121775,-0.555825842367785,-0.2665655498641002,3.18887159728605,0.3727595548674149,1.8779963402496456,0.3010989097174298,1.2716514074766319,0.17753075661290751,0.39715432069982165,0.5864867148557964,-0.7092967191859767,-0.551576259358452,-0.1787416754399587,0.3568690320808209,0.33595017923196013,0.4043018492921939,2002,1100.8
ADRIENNE JOHNSON,ORL,-0.4642236613479828,0.5718359568955894,0.4857588046214529,-0.8362005333599752,0.9477447036968198,-0.7523328120891829,0.8935608052197594,-0.20446384494572403,-0.3360535948203782,0.2227255151132255,0.717332759894873,-1.196262008270547,-0.9928098577122826,-1.1156418893540228,-0.5265663645147189,-0.9328031048768125,-0.4945577380938853,-1.0368327967657918,-0.2665655498641002,-0.8723806378974202,1.3065105423347179,-0.4809502822590556,-0.025017618325123486,1.0544373196323644,0.5471078760293963,1.7980753834423433,0.6722125402533563,0.7726010916893906,1.2084887467633691,0.23967633752176296,0.1978488706950343,0.06050446014028318,-0.18946845218731156,2002,601.6
ALISA BURRAS,POR,0.9894224829054971,-1.0054216139099885,-0.31414079866534833,-0.4257881738148141,0.8475397061801674,-0.6467889825533809,-1.2692876585316908,-0.5764390720855872,0.32790109576408616,0.2386731884233837,-1.040665500809251,0.48681123273388793,1.329684245044135,1.31759685982063,-1.1933736301400086,0.10953612745019918,0.3968680190399975,-0.04411631641245882,-0.2665655498641002,1.970495926731009,1.0504820457711028,0.05517395012928572,0.3010989097174298,-0.8280847750179504,0.21112867655986076,-0.7235825294941958,-0.6029591125353437,-0.7092967191859767,-0.551576259358452,-1.015577701363402,-1.127319140853187,1.6213635349931184,1.591842452251205,2002,630.4
ALLISON FEASTER,CHA,-1.8014055744594923,2.0227257104556164,-0.3930041398344696,-0.29542189490046883,0.13007192396093625,0.10890483692296134,0.7606739292689286,0.18079621173484864,0.24978877922473766,0.49383596138591074,1.6981107369192787,-0.10051120032495134,-0.34251150894048576,-0.4026463488981941,-0.07667230577958363,-0.844718099328051,-0.5702997958895747,-0.5455916518486786,-0.2665655498641002,-0.33088033987295745,-0.4756486004120162,-0.5881751287367238,-0.9687790858422095,0.11317627230720712,0.519109609406935,3.479180658733369,1.182995583247149,1.9581193403896844,0.6546221364453134,2.49913360751506,1.045956398085896,0.8562365375162383,0.8793180904757983,2002,956.8
ANDREA STINSON,CHA,0.12241098440416368,-0.06468341885977738,0.6998164449376392,-0.44027331591640806,-0.8038386528942643,1.092573328196636,0.4696974939972825,1.0243828875698957,0.9918557863485505,1.1317428937922291,0.014133455613223503,0.08357493540990855,-0.35025315594967366,0.5706491507716671,0.646371717187598,-0.15471888919608512,0.2745154641392685,-1.0368327967657918,-0.2665655498641002,1.3613080914534887,0.7342115500160484,1.3418721078613043,0.2665107931068559,1.0544373196323644,0.11033491671900025,0.1169701081513172,0.5864867148557964,1.661739778214611,0.8146280460927517,0.490727145298796,1.183773871286911,0.611395898323637,0.49930509752891505,2002,950.4
ASJHA JONES,WAS,0.8039424110868039,-0.80416916422263,-0.2690760322829933,-0.7251477772477553,0.5870067126368711,-0.37237502576029574,1.02186537510332,-0.5764390720855872,0.9723277072137138,1.0998475471719134,-0.7507499981668164,-0.021617142152868574,0.18392048768430228,-0.17629855827729618,-0.5104987195598927,-0.15471888919608512,0.02398404219968043,0.702979591482317,-0.2665655498641002,-0.1278177281137839,0.0514688925130742,1.3418721078613043,0.6074507996967978,1.344056103424721,0.2503262498313067,-0.7235825294941958,-0.6029591125353437,-0.7092967191859767,-0.551576259358452,-0.5971596884016803,-0.06718473161461001,-0.10782347930463065,-0.34780719924851305,2002,611.2
ASTOU NDIAYE-DIATTA,DET,0.9592280526094306,-0.9726595872166977,-0.34793937345211456,-0.7830883456541308,0.8274987066768369,-0.6256802166462205,-1.2692876585316908,-0.5764390720855872,0.42554149143827213,0.7171033877281225,-0.9789813513108606,-0.6615356139930963,-0.07155386361890372,0.48011003452330786,-0.4542619622180008,-0.21344222622859316,-0.051758015596008795,-0.3613762225047612,-0.2665655498641002,0.6167451816698524,0.8295947154024933,1.7707714937719776,0.5975684806652055,1.2716514074766319,0.2335272898578301,-0.7235825294941958,-0.6029591125353437,-0.7092967191859767,-0.551576259358452,-0.9318940987710576,-1.127319140853187,0.381857799080573,0.11929210458203118,2002,774.4
AYANA WALKER,DET,0.7564940206215564,-0.7526859794188872,0.45196022983468653,-0.17471237738718612,0.005817727040287221,0.2397791855473559,1.02186537510332,-0.5764390720855872,0.054507987876365696,0.3343592282843311,-0.5965396244208407,-0.34595938130476483,1.2367844809338782,0.6498708774889813,-0.655107524153329,-0.6832289224886547,-0.37803149533128627,-0.10552145952709811,-0.2665655498641002,0.2783074954045632,0.016327726318068034,-0.3737254357813874,-0.015135299293530998,0.6200091439438306,0.04873873014958534,-0.44339831694569143,2.968950279029642,0.1798419673392436,0.8146280460927517,-0.7645268935863689,-1.127319140853187,-0.2608488788000067,-0.26863782571791234,2002,550.4
