Player,Team,pct_FGA_2PT,pct_FGA_3PT,pct_PTS_FB,pct_PTS_FT,pct_AST_2PT,pct_UAST_2PT,pct_AST_3PT,pct_UAST_3PT,Usage,pct_FGA,pct_3PA,pct_FTA,pct_OREB,pct_REB,pct_AST,pct_TOV,pct_BLA,pct_PF,pct_PFD,RA_FGA,RA_FG%,ITP_FGA,ITP_FG%,MR_FGA,MR_FG%,LC3_FGA,LC3_FG%,RC3_FGA,RC3_FG%,AB3_FGA,AB3_FG%,EFG%,TS%,year,Total Minutes
ADRIENNE JOHNSON,ORL,-0.6532181231580889,0.6942541590254923,0.6799997330545803,-0.9325684562692974,0.010830526571510436,0.1627368307890225,0.7112891654912672,-0.023538065556213142,0.499873975270518,0.9309266668144908,1.2948508665941614,-0.9856488775378177,-0.676413793357661,-0.9139561456601393,-0.591485472547322,-0.63123215339866,-0.7864009121974372,-1.003152114808079,-0.3712393664221005,-0.6966820958576065,0.5853614518139935,0.11684019261980952,0.5058038995421076,3.303129901852024,0.9571024284825267,1.5775326969879735,0.8602240042247655,1.7993474556084668,1.1322946979895925,2.285313998564603,0.561864984952072,0.6378768120272923,0.4180996244826552,2000,1068.8
ALLISON FEASTER,LAS,-1.2407090386853556,1.2981712481899246,0.6681534524787363,0.18806295126427475,0.1180471085064661,0.05231240961215201,0.5795847483142209,0.3622565699017212,0.969519288039695,1.0308612607612493,1.5780623072854927,0.8195517084527082,0.7816028859663297,0.30705393398195413,-0.24212701526547395,-0.19127744359228768,-0.164062619825574,-0.32574325479245786,-0.0383478026853597,-0.4162220118813821,1.1251749174021188,-0.3560843965556091,0.07591427290150306,-0.3837629385388033,-0.6701012543711169,2.0995386502492006,0.6518749673077744,0.6228510423260076,0.2858743301263573,0.8268176888439475,0.037136140636317046,-0.037441588107542834,0.19043487060036351,2000,470.4
ANDREA GARNER,SEA,0.982718118540915,-0.9874226584939274,0.40753527981016596,-0.09080385061043901,1.0868255095616022,-0.9454511103074292,0.8994383328870479,-0.574673259067548,-0.5415134573915694,-0.6180595393602616,-1.0055196108578788,-0.228294608702712,1.3819626950997372,0.9709040743698881,-0.5377380175808838,0.056902136298486235,0.9937760636569626,-0.5770400899595431,1.293218452261603,-0.4162220118813821,-0.31932593032906864,0.49517986396014435,-0.3120349023595301,-0.3837629385388033,-0.36435279166931767,-0.771494092687549,-0.5870576986450481,-0.7889446536129429,-0.5605460377368776,-0.8890603225921184,1.4746745370430212,-0.8059073537782169,-1.011635029898136,2000,563.2
ANDREA STINSON,CHA,0.024656010142603022,-0.0025732515488529444,2.208169927338469,-0.4419694529711898,-0.08489856444184293,0.261330063982657,0.4031949038806765,0.8789458138185977,1.5616807693573533,1.5638457618106263,0.7399876358519606,0.7054298323268703,-0.5134589880214505,-0.34494173961333846,0.5372110817478796,0.07946391628855652,-0.12064366919497879,-0.9703742667428072,-0.7041309301588412,2.59872389086303,0.3354478103380095,0.9681044531355631,0.7259912692848562,1.8911283885108563,0.1538649417235625,1.5775326969879735,0.7820931153808939,0.8581503249824993,1.5555048819212098,1.1699932911311606,0.6766494196461436,0.5680162878754124,0.4909523457249889,2000,1123.2
ASTOU NDIAYE-DIATTA,DET,0.9781989576522439,-0.9827771424234317,-0.018930820920221487,-0.9170758561651466,0.3669427451411849,-0.20402999669129768,0.8994383328870479,-0.574673259067548,0.7040675895179862,0.9975497294456633,-0.8725836284925598,-0.6329085331488644,0.6872606302453654,0.9590496075772468,-0.6989803824801984,-0.15743477360718247,-0.22195455399970074,-0.16185401446609787,1.1267726703932328,1.4768835549581327,0.21548926242953725,1.2518592066408143,0.12309728070352091,2.2049065025866708,0.7653618671271613,-0.771494092687549,-0.5870576986450481,-0.7889446536129429,-0.5605460377368776,-0.8032664220203151,-0.3454786416772544,0.3584347154197743,-0.0008035226607609456,2000,867.2
BECKY HAMMON,NYL,-1.4711862440075911,1.535092567785202,0.6089220495995157,-0.4471336530059068,-0.6286398013976903,0.821339628522501,0.1303786111567944,1.6780918444100332,0.3977771681467839,0.41459793142290696,1.8439342720161307,-0.06229915251967502,-0.7536029116748135,-1.0206463467939144,-0.08088465036615936,0.180991926243873,0.1977619687627186,-0.9375964186775352,-0.42672129371155715,0.355043219053235,0.9152474585622921,-0.6398391500608603,-0.2700944509799589,-0.3053184100198495,0.9726489604843133,1.5775326969879735,1.4815505964593645,0.8581503249824993,0.044644525285335405,2.5426957002800132,0.7531723761088578,1.1269004810904484,1.228586148303614,2000,835.2
BETTY LENNOX,MIN,-0.2736086085097013,0.304030809103859,-0.7770927777742437,-0.5452534536655282,-0.5061065649005978,0.6951402900346487,0.47139897706164685,0.6791593061707387,2.439713310621466,2.46325710733145,0.8209051903351982,0.5498090921552732,0.5843418058224955,0.828650472858188,0.19681053362710468,0.5871039660651397,0.523404098492182,-0.019816672849919562,0.1280979791830107,0.8458483660116275,-0.19436910959107667,2.859802809837238,0.6578380357930529,1.6557948029539944,0.31969461640928426,2.8825475801410407,0.47701059703815696,1.328748890295483,1.9067693345844523,2.1995200979928,0.8679568108029293,0.4282952395716536,0.32703372292973854,2000,982.4
BRANDY REED,PHO,0.6347427301132261,-0.6297179210657635,1.5803170568187317,-0.2612224517560975,-0.45249827393312,0.6399280794462135,0.11626742360211098,1.7194269839233831,1.9496486364275427,1.8303380123353152,-0.32928004839082164,0.8818000045213469,0.5328823936110604,0.6626879377612047,0.21472635194925066,0.6322275260452803,1.167451866179343,-1.2653748993302552,-0.6486490028693844,1.827458659928413,1.1401697358906777,1.9139536314864005,0.3170718683340373,3.303129901852024,0.41297380842000253,-0.5104911160569354,3.1334608177297945,0.6228510423260076,-0.5605460377368776,0.14046648426952096,1.0428664255748479,0.7465487384857713,0.9007489027131139,2000,1091.2
BRIDGET PETTIS,PHO,-0.9560019026990649,1.0055037357486998,1.236774920119253,-0.003012450020251367,-0.08489856444184293,0.261330063982657,0.42906541439759627,0.803164724710789,0.2140029153240628,0.29800757181835524,1.2832912159536987,-5.085645103642337e-05,-0.436269869704298,-0.6057400090514556,0.23264217027139666,-0.02206409366675996,-0.5693061590444617,0.023887124570443327,0.8493630339459488,-0.06564690691110162,-0.10939847148924196,-0.8290089857310278,-0.3592179101615476,-0.06998482446298826,0.20050453772892163,0.7945237670961325,0.42864385632528396,0.6228510423260076,0.8487438747554086,0.8268176888439475,0.17378427717687828,-0.09953983179810215,-0.019016702971344536,2000,588.8
CHAMIQUE HOLDSCLAW,WAS,0.707049304331967,-0.7040461781936936,0.18245594886912808,-0.5400892536308114,-0.17296932817412794,0.3520358385208006,-0.2764939633365812,2.869921700378294,1.9292292750027955,2.0468629658866244,-0.3003809217896654,0.6431815362582313,0.17266650813101572,1.0775942755036636,-0.20629537862118164,0.180991926243873,0.12539705104506008,-0.7409293302859031,-0.5376851482904708,1.9676887019165255,0.4354132669284031,2.954387727672321,0.7626891642419809,3.381574430370977,0.3093302617414265,0.2725178138349054,-0.5870576986450481,-0.08304680564346764,0.8487438747554086,0.054672583697717776,0.4962738794126029,0.35067243495845424,0.1631151001344888,2000,1132.8
CHARMIN SMITH,SEA,-1.5208970137829751,1.5861932445606541,-0.9192481446843728,-0.35417805238100214,-1.36001005673971,1.5745919301218683,0.8994383328870479,-0.574673259067548,-1.8279332271506195,-1.717340072774602,0.23714283299184138,-1.2138926297894934,-0.5649184002328854,-0.593885542258814,1.1553068138619185,-0.45073791347809694,-1.0830970748398372,0.012961175215352507,2.069965434313998,-0.9771421798338309,-0.9990910351437452,-0.8290089857310278,0.9514211954500511,-0.7759855811335721,-1.7065367211568772,0.2725178138349054,0.3430719304486626,1.328748890295483,1.2550256513297615,0.054672583697717776,0.3049664882558172,-0.4255556111735399,-0.7293307350840943,2000,515.2
CHASITY MELVIN,CLE,0.9465648314315448,-0.9502585299299623,-0.30324155474047987,0.053793750361634855,0.5813759090110968,-0.424878839045039,0.8994383328870479,-0.574673259067548,0.8061643966417203,0.6810901819475952,-0.9246020563746411,1.9192716056653276,1.107512496638751,0.9116317404066797,-0.29587447023191193,-0.3492099035227805,1.4279655699629137,0.40629535199861655,0.5719533974986648,3.0895290378214226,-0.03442437904644676,0.7789346174653956,0.42716555320541166,-0.6190965240956646,-0.08451521563716227,-0.771494092687549,-0.5870576986450481,-0.7889446536129429,-0.5605460377368776,-0.5458847203049053,-0.4766608527561931,0.36619699588109433,0.4636325752591135,2000,873.6
CINTIA DOS SANTOS,ORL,1.0369480492049705,-1.043168851339875,-1.0377109504428137,-0.431641052901756,0.9642922730645103,-0.819251771819577,-1.4524262595602102,-0.574673259067548,-0.05144878319764604,0.014859555635873685,-1.0517582134197287,-0.06229915251967502,-0.0674774155223475,0.14109139888497033,-0.6094012908694681,-0.21383922358235838,0.624714983296904,1.1601858574998727,2.5138208526296526,1.056193428993796,-0.16437947261395852,0.49517986396014435,0.17552284492798487,0.5575714036886419,0.31969461640928426,-0.771494092687549,-0.5870576986450481,-0.08304680564346764,-0.5605460377368776,-1.060648123735725,-1.2582881937682033,-0.006392466262263182,-0.18293532576659427,2000,793.6
DAWN STALEY,CHA,-0.5131241356092792,0.5502431608401275,-0.22031759070957116,-0.15793845106175905,-0.46781492849525647,0.655702996757195,0.819474936743841,-0.3404408018252306,-0.41899728884308896,-0.5181249454135034,0.4683358458010916,-0.3631659168514295,-0.9337108544148359,-1.1747544150982565,1.6659076360430813,0.22611548622401398,-0.4824682577832714,-0.8501888238368098,-0.7041309301588412,0.1446981560710667,-0.07940883451212381,0.21142511045489312,-0.0394219683923174,0.47912687516968805,0.050221395044986454,0.2725178138349054,0.9011497079048889,1.328748890295483,1.1322946979895925,0.9984054899875539,0.46347832664286814,-0.006392466262263182,0.06294260842628033,2000,1097.6
