Player,Team,pct_FGA_2PT,pct_FGA_3PT,pct_PTS_MR,pct_PTS_FB,pct_PTS_FT,pct_PTS_IP,pct_AST_2PT,pct_UAST_2PT,pct_AST_3PT,pct_UAST_3PT,Usage,pct_FGA,pct_3PA,pct_FTA,pct_OREB,pct_REB,pct_AST,pct_TOV,pct_BLA,pct_PF,pct_PFD,Unnamed: 0,RA_FGA,ITP_FGA,MR_FGA,LC3_FGA,RC3_FGA,AB3_FGA,Year,year,Total Minutes
ALISON BALES,ATL,0.5729494702485545,-0.572961690915446,-0.5121400481755901,-0.9072107971166907,-0.42999386976965154,-0.3062607139559656,1.081489543664274,-0.97374485300752,0.5416908051565891,0.41164330030244534,-1.6446048658092578,-1.3719530738283332,-0.4599905553898515,-0.9754100560422899,-0.030006118227365645,0.6368515692711298,-0.4705830959532757,-1.8921029742191369,-0.9564164890635636,-0.35810822467012515,-0.9068002576678766,-1.6223131679422251,-0.5226100787430592,-0.45671650793681656,0.15197988518950067,-0.8433297540083426,-0.8063556249279303,-0.5475118188642031,0,2011,686.8
ARMINTIE HERRINGTON,ATL,1.0614552286146985,-1.061450710922077,-0.989520033631311,3.361693175877232,0.4457421405795016,1.091034772638757,0.5939084535916652,-0.4818080255285798,-1.472658548131861,-0.6507978428595254,-0.4797397160747867,-0.8051690892752558,-1.0928356931857164,0.6165165544627121,0.0796485932358753,-0.7385995782222635,0.6737714175636459,-0.23140337622771204,0.1294090824411697,-0.6360568779669272,0.708003359563261,-1.4271476740544387,1.3295687361033905,-0.45671650793681656,-0.28400281575815806,-0.8433297540083426,-0.4405329452481664,-0.9855212739555657,0,2011,795.5999999999999
ASHLEY ROBINSON,SEA,1.070501631547405,-1.0704968038851628,-0.989520033631311,-0.5406290155022541,-0.8678618749442281,2.3154689619227917,0.9988486809401029,-0.8903657297060048,-1.472658548131861,-0.6507978428595254,-0.8464565224726756,-0.8247133646046725,-1.1509541242077856,-0.8905073034820233,1.5913171155505517,1.055467135899554,-0.7707416568757468,-0.19915678209195634,-0.8131478372678002,1.3360549954246679,-0.8469927162889457,-1.4027519873184655,-0.21391360960198422,0.7753926205559418,-1.0833044341621993,-0.8433297540083426,-0.8063556249279303,-0.9855212739555657,0,2011,581.4000000000001
ASJHA JONES,CON,1.00717681101846,-1.0071741531435625,-0.8994483382623071,-1.1791908286370791,-0.6020134432310923,0.4812185293482767,0.18483618310701888,-0.06908136518607935,0.9455279504136974,-0.6507978428595254,1.3969874696085276,1.5401439502547194,-1.0024292449291643,-0.08393115415948864,0.6279221505520791,0.5411680111846333,-0.358023635607349,0.36515861528377047,0.3254609217406355,0.92574984055796,-0.15322523629334597,-1.3783563005824921,0.6504365039930257,3.127600956769389,3.0585312248405603,-0.8433297540083426,-0.8063556249279303,-0.7665165464098843,0,2011,972.4
CANDICE DUPREE,PHO,1.029792818350226,-1.029789385551277,-0.9624985250206097,0.8310963608614441,0.01569320692589964,1.2206807456217719,0.9162078182159319,-0.8069866064044895,0.9455279504136974,-0.6507978428595254,0.1889791661801877,0.21113322785440003,-1.099293296632613,0.13893857131121146,1.191860666648746,1.1631111387468633,-0.6675621515586474,-0.3281431586349797,0.3103800110252918,-0.9272411814207197,-0.22499428594806292,-1.207586493430679,2.070440262041971,1.6714719867324934,0.5879625861371596,-0.8433297540083426,-0.8063556249279303,-0.8395181222584448,0,2011,1074.4
CANDICE WIGGINS,MIN,-2.082169790500766,2.0820665937502247,2.3206147711795846,-0.45785248416996194,-0.9460525901539739,-1.1849723086186257,-0.9969281538486261,1.123240098025589,0.7980185740024185,-0.2627205390698235,-0.4797397160747867,-0.16020800340451244,2.3490669440101617,-1.03908712046249,-1.2910353000546344,-0.9538875839168818,0.17663380103580278,-0.6989789911961718,-1.0996851408593271,-0.06692392121633271,-0.6316855673247939,-1.1831908066947057,-0.7695672540559193,-0.7927462702530232,-0.9379768671796465,1.2213741264948408,1.3885804531506534,1.4235307290469283,0,2011,581.4000000000001
CAPPIE PONDEXTER,NYL,-0.3316908230220829,0.33164760539313,0.33453388829304703,0.7364946107673963,-0.08595472284676997,-0.5079322274851006,-1.1704739655693852,1.298336256958771,-0.2635652988590818,2.530163663613441,1.7205611223125472,1.5792325009135522,1.070461461524638,1.3806413275051135,-1.0168985213965325,-0.6189951306141424,1.6117669204463687,0.7037478537092062,-0.12696639971967,-1.1522472340895593,0.6960418512874746,-1.1587951199587323,0.7121757978212407,1.5594620659604244,2.4045571734190716,-0.15509512717394813,-0.4405329452481664,2.372551215078214,0,2011,1152.6
COURTNEY VANDERSLOOT,CHI,-0.13266995850254307,0.13263356020524317,-0.007738554109167875,1.7061625492313899,-0.2501552247872363,0.22672828608532025,-1.0506447146193374,1.1774365281715737,0.4933270751856779,0.54524368357431,0.10269285879244865,-0.2970179307104282,0.36012508236601437,-0.4447678525406225,-1.361527614566718,-1.1572151448506875,1.9306853914264943,1.5905291924424911,-0.2626945961577617,0.42279513459231827,-0.32068635215435265,-0.9880253128069191,-0.09043502194555424,0.10333309592352813,-0.06601146528432862,-0.15509512717394813,-0.0747102655684024,0.328507091318522,0,2011,778.5999999999999
DANIELLE MCCRAY,CON,-1.1684830942974225,1.1684112044785626,1.3208189525836402,0.4408641417234958,-0.476908298895499,-0.6039662815465935,0.27574113210360707,-0.16079840081774627,0.3772541232554912,0.8442540651827688,0.08112128194551446,0.13295612653673447,1.3545960131880879,-0.2855751914901223,-0.7740916602993565,-0.36782579063708787,-0.02034525456956876,0.074939268061968,1.6299596986178495,0.17131778160949762,-0.6556085838763664,-0.9148382525989992,-0.3991314910866292,-0.7927462702530232,-0.6473217332145405,1.9096087533292356,0.2911124141113615,0.693514970561324,0,2011,513.4
DANIELLE ROBINSON,SAN,1.0840712359464644,-1.0840659433297914,-0.989520033631311,2.297423487319191,0.8132385020653069,0.09228061039923027,-0.22836813051383606,0.34781425132149696,-1.472658548131861,-0.6507978428595254,-0.09145133282996289,-0.4924606840045928,-1.1574117276546823,0.5528394900425123,-0.22581810298315275,-0.8223226915479485,1.7430862908499498,0.9294740126594973,-0.8056073819101284,0.06543258035357298,0.40896565266860596,-0.8904425658630258,0.4652186225083808,-0.3447065871647475,0.7332901531197127,-0.8433297540083426,-0.8063556249279303,-0.9855212739555657,0,2011,785.4000000000001
DELISHA MILTON-JONES,LAS,0.14324533094500172,-0.14327227516887242,-0.1383425123942237,-0.5997551093110342,-0.27361243935015983,0.32276234014681315,0.3170615634656926,-0.2024879624685039,0.9455279504136974,-0.6507978428595254,1.0734138169045078,0.8170057630663106,-0.014415917553987398,0.4148725171320787,0.6905819856739311,0.3976426740548875,-0.25484413029024944,1.2358166569491773,0.6723218681935362,0.7404507383600922,1.138617657491564,-0.8660468791270526,0.8356543854776706,0.6633826997838728,0.7332901531197127,1.2213741264948408,-0.4405329452481664,0.1825039396214012,0,2011,890.8
DEWANNA BONNER,PHO,-0.5488044934070361,0.5487538365071882,0.30751237968234596,0.7364946107673963,0.3910086399326796,-0.13339941664527824,0.2964013477846498,-0.18164318164312507,0.8754005419558761,-0.4663020754840933,-0.0698797559830287,0.1525004018661505,0.3665826858129108,0.1707771035213116,0.8785614910394866,1.4142804787239176,-1.0052405325964275,-1.2471710915040204,-0.05910230150062428,-1.0198907325196536,-0.22499428594806292,-0.817255505655106,0.2800007410237357,0.439362858239735,-0.28400281575815806,0.18902218624324904,0.2911124141113615,1.0585228498041261,0,2011,856.8
EBONY HOFFMAN,LAS,-0.03315952624277283,0.03312653761129984,0.27598728630319463,-0.7653081719756184,-0.36744129760185484,-0.051770470693009114,0.5195316771399114,-0.4067668145572162,0.843964117474784,-0.3835970763157962,-0.0698797559830287,-0.003853800769181313,-0.09190715891674632,-0.19005959485982213,0.7845717383567088,0.5650889007062574,-0.6581821965298202,-0.2797732674313459,-0.4512059800995557,0.36985253396435613,-0.583839534221649,-0.7196727587112127,0.2800007410237357,-0.2326966663926786,-0.06601146528432862,-0.15509512717394813,-0.4405329452481664,0.10950236377284074,0,2011,751.4000000000001
EPIPHANNY PRINCE,CHI,-0.2955052112912575,0.2954632335407869,0.4651378465781027,0.08610757887081498,-0.01558307915799885,-0.5943628761404443,-1.418396553741898,1.5484736268633168,0.46189065070458574,0.6215867597296612,1.2459864316799851,1.6378653269018018,1.3481384097411913,0.6908064629529459,-0.7505942221286621,-1.3605427057844939,0.5424520471600648,-0.811842070671317,0.9437782610697194,-0.7022351287518801,0.1697354871528819,-0.6952770719752394,0.5886972101648107,1.1114223828721488,1.4599279880324774,0.5331394996604464,0.6569350937911256,1.6425354565926096,0,2011,999.6
ERIN THORN,CHI,-1.1413438854993037,1.1412729255893057,1.3838691393419433,-0.49332814045523005,-0.7583948736505839,-1.684349389738389,-0.7448735225399047,0.868933771955967,0.19105376286748313,1.3404840601925516,-0.09145133282996289,-0.12111945274567966,1.2254439442501563,-1.1346027170927901,-1.024731000786764,-0.8940853601128211,1.5179673701580965,0.8327342302522296,-0.881011935486846,-2.264041847276767,-1.2536839976656766,-0.6220900117673195,-1.0782637231969943,-0.9047561910250922,0.15197988518950067,0.5331394996604464,0.6569350937911256,0.693514970561324,0,2011,571.2
IZIANE CASTRO MARQUES,ATL,-0.20956438343054673,0.20952535039147227,-0.10231383424662209,1.4105320801874894,-0.2032407956613887,0.0394618806654091,-0.4225741579156377,0.5437551910800577,0.23458111984130312,1.2196075229465786,0.771411741047423,0.7974614877368938,1.8647466854929178,0.1707771035213116,-0.977736124445375,-1.2289778134155602,0.2329135312087663,0.38128191235164804,0.6949432342665516,-1.2713680855024745,-0.38049389353328367,-0.47571589135147957,-0.21391360960198422,0.8874025413280107,0.515298802645883,0.18902218624324904,0.6569350937911256,0.7665165464098845,0,2011,673.2
JASMINE THOMAS,WAS,-0.3407372259547894,0.3406936983562157,0.49666293995725425,1.6233860178990978,-0.6723850869198635,0.1114874212115288,-1.1332855773435082,1.260815651473089,0.34098132577730783,0.9396829103769578,0.4909812420372725,0.8756385890545594,0.812157323648775,-0.7525403305715896,-1.024731000786764,-0.786441357265512,0.9833099335149443,0.1071858621977237,-0.5266105336762733,-0.2389873732572102,-0.5718780259458629,-0.40252883114355964,-0.028695728117339326,-0.008676824848540664,0.15197988518950067,0.5331394996604464,1.0227577734708895,0.328507091318522,0,2011,656.2
JEANETTE POHLEN-MAVUNGA,IND,-1.6434192482645071,1.6433310850405651,1.8477383704923136,0.074282360109059,-0.7896711597344823,-0.8872667410279977,0.08979919097422236,0.026804626610663074,0.696454741063505,0.004480227473905722,-1.5798901352684538,-1.2155988711930017,0.6765476512639467,-1.3468595984934573,-0.8524164542016713,-1.073492031525003,-0.20794435514611329,-1.4406506563185555,-1.386222444450854,-1.258132435345484,-1.4211451135266833,-0.353737457671613,-0.8313065478841343,-0.9047561910250922,-1.010640650670923,1.565491439912038,1.3885804531506534,-0.10950236377284057,0,2011,537.2
JENNIFER LACY,TUL,-0.666407731532219,0.6663530450273032,0.7848923651380668,-0.6352307655963022,-0.7583948736505839,-0.10939090312990501,0.5195316771399114,-0.4067668145572162,0.9455279504136974,-0.6507978428595254,0.08112128194551446,0.2502217785132328,0.4376163237287733,-0.7949917068517232,0.0718161138456437,-0.2362608982681544,-0.42368332080913956,-0.005677217277421541,-0.7377432836910826,0.7139794380461112,-0.6316855673247939,-0.3049460841996664,-0.21391360960198422,-0.45671650793681656,-0.2113390322668817,1.565491439912038,1.7544031328304173,0.4745102430156429,0,2011,652.8
JESSICA DAVENPORT,IND,1.0569320271483456,-1.056927664440534,-0.989520033631311,-0.9781621096872268,0.03915042148882344,1.0958364753418313,1.193054708341905,-1.0863066694645656,-1.472658548131861,-0.6507978428595254,1.159700124292247,1.1688027189958063,-1.1057509000795096,0.8393862799334126,1.0038811612831904,1.055467135899554,-1.2022195882017994,0.3006654270122585,1.366043761099338,0.31690993333639406,0.33719660301388854,-0.23175902399174647,1.3913080299316058,1.1114223828721488,-0.06601146528432862,-0.8433297540083426,-0.4405329452481664,-0.9125196981070052,0,2011,717.4000000000001
JIA PERKINS,SAN,-0.4673868670126785,0.46733899983941624,0.33453388829304703,0.33443717286769137,-0.3830794406438041,-0.7288105518265343,0.12698757920009926,-0.010715978875018732,0.7641639630227806,-0.17365361688858044,0.9439843558229004,1.2860683709723053,0.9025637719053273,-0.12638253043962225,-0.5626147167631065,-0.27214223255059083,-0.5925225113280297,-0.6828556941282936,-0.6246364533260061,-1.1522472340895593,-0.4881474680153595,-0.18296765051979985,-0.21391360960198422,0.551372779011804,1.60525555501503,0.5331394996604464,0.6569350937911256,1.4235307290469283,0,2011,850.0
KATIE SMITH,SEA,-1.4082127720141415,1.4081326680003354,1.6045447929960028,0.15705889144135107,-0.6098325147520669,-1.3626353086323877,0.036082630203511046,0.08100105675664818,0.5005816346813146,0.5197959915225261,-0.58759760030946,-0.31656220603984425,0.844445340883258,-0.9011201475520566,-0.8367514954212084,-1.0256502524817543,0.12973402589166666,-0.8279653677391948,-1.1449278730053576,-0.7287064290658611,-0.404416910084856,-0.012197843367986657,-0.8313065478841343,-0.7927462702530232,0.15197988518950067,-0.15509512717394813,1.0227577734708895,1.4235307290469283,0,2011,853.4000000000001
KELLY MILLER,WAS,-1.1232510796338906,1.123180739663134,1.6495806406805047,0.3226119541059354,-0.6020134432310923,-1.425057443772358,-0.4101780285070122,0.5312483225848305,0.5997272811216826,0.258957147991743,-0.8680280993196106,-0.7465362632870066,0.8379877374363612,-1.03908712046249,-0.9464062068844492,-1.181136034372312,0.9364101583708082,-0.44100623811012496,-0.9488760337058919,-0.7816490296938232,-1.0862228818046697,0.06098921683993328,-0.8313065478841343,-0.6807363494809544,0.3699712356633303,1.9096087533292356,1.3885804531506534,0.6205133947127638,0,2011,941.8
KELSEY GRIFFIN,CON,0.16133813681041406,-0.16136446109504404,-0.5526723110916418,-0.12674635884079327,0.8601529311911544,-0.45031179504820495,0.4864753320502432,-0.3734151652366102,0.9455279504136974,-0.6507978428595254,-0.8464565224726756,-0.8247133646046725,-0.3954145209208857,0.5422266459724788,1.1057033933561995,1.0674275806603664,-0.6300423314433384,-1.3922807651149216,-0.051561846142952415,0.23749603239445047,1.0429255912852744,0.08538490357590658,-0.5226100787430592,-0.9047561910250922,-0.28400281575815806,-0.15509512717394813,0.2911124141113615,-0.6205133947127636,0,2011,442.0
KIA VAUGHN,NYL,1.1066872432782304,-1.106681175737506,-0.989520033631311,-0.8362594845461546,-0.5238227280213464,1.0046041239834131,0.44102285755194903,-0.3275566474207768,-1.472658548131861,-0.6507978428595254,-0.0698797559830287,-0.062486626757430136,-1.176784537995372,-0.06270546601942201,1.3955051307947646,1.151150693986051,-0.7707416568757468,-0.13466359382044493,-0.036480935427608954,-0.080159571373323,-0.3685323852574975,0.15857196378382651,1.0208722669623158,1.3354422244162862,0.9512815035935419,-0.8433297540083426,-0.8063556249279303,-0.9855212739555657,0,2011,955.4
LE'COE WILLINGHAM,SEA,0.1251525250795887,-0.12518008924270096,-0.3094787335953312,-0.5997551093110342,-0.3205268684760074,1.2879045834648173,1.1765265357970711,-1.0696308448042624,0.9455279504136974,-0.6507978428595254,-0.0051650254422245965,0.015690474560235423,-0.3631265036864028,0.26629270015161194,1.2780179399412923,0.9837044673346815,-0.44244323086679394,-0.34426645570285785,0.5064318503247576,-0.080159571373323,-0.08145618663862857,0.2805503974636931,0.4652186225083808,0.21534301669559716,-1.0833044341621993,-0.49921244059114545,-0.0747102655684024,-0.10950236377284057,0,2011,649.4000000000001
LEILANI MITCHELL,NYL,-1.7926848966541624,1.79259161893148,2.086428363220174,0.41721370419998366,-1.204081950346135,-1.1369552815878794,-1.2903032165194332,1.4192359857459678,0.3820904962525824,0.831530219156877,-1.3426027899521726,-1.2546874218518345,0.947766996033603,-1.5591164798941242,-0.9699036450551436,-1.1093733658074392,0.96455002345729,-0.5699926146531483,-1.001659221209594,-0.3713438748271159,-1.3254530473203938,0.3049460841996664,-0.7695672540559193,-0.6807363494809544,-0.719985516705817,1.2213741264948408,0.2911124141113615,1.1315244256526866,0,2011,863.5999999999999
LINDSAY WHALEN,MIN,0.5639030673158479,-0.5639155979523602,-0.49412570910178927,1.8717156118959741,-0.031221222199947957,0.7309070699081581,-0.7820619107657816,0.9064543774416491,0.5199271266696793,0.46890060741895884,0.7929833178943573,0.40657598114856464,-0.2727200554298506,1.1153202257542798,-0.7192643045677362,-0.798401802026324,2.3527833677237195,1.1390768745419102,0.808050064631628,-0.7551777293798422,0.779772409217978,0.3293417709356397,1.4530473237598207,1.4474521451883553,0.515298802645883,-0.49921244059114545,-0.8063556249279303,-0.10950236377284057,0,2011,955.4
LINDSEY HARDING,ATL,0.6272278878447928,-0.6272382486939606,-0.6112189130814943,1.4460077364727575,-0.09377379436774466,0.22672828608532025,-1.0754369734365887,1.2024502651620281,-0.021746649004525952,1.8939713623188477,-0.2208807939115711,-0.355650756698677,-0.11773757270433279,-0.34925225591032233,-1.1108882740793102,-0.9658480286776938,1.4710675950139604,0.3974052094195262,-0.33055869437680757,-1.0860689833046064,-0.06949467836284219,0.37813314440758633,0.4034793286801658,1.5594620659604244,1.0239452870848185,-0.8433297540083426,-0.8063556249279303,-0.3285070913185218,0,2011,1037.0
MARIE FERDINAND-HARRIS,PHO,0.16586133827676763,-0.16588750757658682,0.06882238695448545,-0.12674635884079327,-0.2423361532662616,-0.6231730923588922,-0.4680266324139318,0.589613708895891,0.8101095064951463,-0.2945301541345532,0.9224127789759654,1.4228782982782204,0.12765135827773733,-0.7207017983614896,-0.7584267015188936,-1.193096479133124,-0.23608422023259504,-0.021800514345299678,1.11720873429617,-0.2389873732572102,-0.5718780259458629,0.42692451787953295,-0.3373921972584143,-0.2326966663926786,1.4599279880324774,0.5331394996604464,-0.0747102655684024,0.03650078792428024,0,2011,591.5999999999999
