Player,Team,pct_FGA_2PT,pct_FGA_3PT,pct_PTS_FB,pct_PTS_FT,pct_AST_2PT,pct_UAST_2PT,pct_AST_3PT,pct_UAST_3PT,Usage,pct_FGA,pct_3PA,pct_FTA,pct_OREB,pct_REB,pct_AST,pct_TOV,pct_BLA,pct_PF,pct_PFD,RA_FGA,RA_FG%,ITP_FGA,ITP_FG%,MR_FGA,MR_FG%,LC3_FGA,LC3_FG%,RC3_FGA,RC3_FG%,AB3_FGA,AB3_FG%,EFG%,TS%,year,Total Minutes
A'JA WILSON,LVA,1.341401543361761,-1.3402694803077673,-0.5030309816503739,0.4256262620368718,0.5863516485752792,-0.3814684762597736,0.7487509026973793,-0.6429544929077462,0.8541808344094737,0.8385121518871441,-1.3905450086805047,1.572308223590784,1.1043024845878053,1.143527498405209,0.04338964378912111,-0.35432850228848006,2.1681902877366803,-0.8530183073811685,1.354072414239239,1.7657182314189281,0.5547877435862147,3.8335820257910154,0.23183819759987567,2.1943478207254765,-0.06367558735780701,-0.884401832588624,-0.7607081978507079,-0.6709401619520016,-0.6669734462117123,-1.1111429331803182,3.9786155399911034,-0.018945957301063132,0.319578101369465,2021,1020.8
ARIKE OGUNBOWALE,DAL,-0.3100523784595982,0.4120644925811328,1.0087303186085688,-0.0260614539969671,-1.0355391187695857,1.3395274372912112,-0.1323656919317463,2.075720719637599,1.0547124183963734,1.1597358026233262,1.4064791746634333,1.668327992180111,-0.7367366866654106,-0.8863787558470441,0.43801330796358545,0.16123984180646847,-0.2571513662780387,-0.6541944913750315,1.354072414239239,1.1810571982289437,-0.21991586232246343,1.1879666473510895,-0.20191190938370301,1.4500941834991115,0.1082888420694275,0.4864210079237433,1.2172011736577864,0.05630267093303505,-0.6669734462117123,2.796172875805416,0.590204337547264,0.09666913646526855,0.20794662815972859,2021,1004.8
BEATRICE MOMPREMIER,CON,1.3494969057236306,-1.3488593527238892,-0.7597451647132131,-0.6112023588589856,0.7700356631902394,-0.5763764471920539,-1.865838398872726,-0.6429544929077462,-0.7382758619570833,-0.8479120144778113,-1.4139184698226546,-0.5209227316565503,1.530798045495886,1.270396639295975,-0.9473676407340014,-0.07076591303625847,0.5455417790008541,1.010954967676366,-0.6545304513462171,-0.4430012272987915,-0.2412869962785648,-1.016712834682182,3.3599419103167416,-0.7826667281799841,-0.5535136590596258,-0.884401832588624,-0.7607081978507079,-0.6709401619520016,-0.6669734462117123,-1.1111429331803182,-1.45153061777146,0.33560699691568746,0.01445207459618531,2021,275.2
BETNIJAH LANEY-HAMILTON,NYL,0.36995805993743197,-0.30948479037312016,-0.17500730329230138,-0.14411619796035685,-0.3281602539758013,0.5889244002966854,0.055884737781301375,1.4885512210701133,0.8187929078235502,0.7123171462407872,-0.2686188738573096,1.2842489178228023,-0.26759156966652164,-0.5586334752125657,1.1684868990950399,0.9603707751536387,-0.31756912990118114,-0.7287534223773329,1.2385333113515804,1.246019535250053,0.5601305270752398,1.2761538266324202,0.3185882189965912,2.0454970932802037,0.5772827405073392,1.8572438484361107,0.0007869101800625062,0.05630267093303505,1.5291931908683485,0.6593595427663426,0.1992338141883593,0.32019165108017633,0.33446229779743014,2021,1078.4
BRIANNA TURNER,PHO,1.329258499818957,-1.327384671683584,0.3384210628333772,-0.3802256858871362,1.2429242965606702,-1.0781607978900518,-1.865838398872726,-0.6429544929077462,-0.7972557396002891,-0.8020229215154995,-1.3983361623945547,-0.8281859911423975,1.3886328585265257,1.365548494964049,-0.5863289692552364,-0.6250018829383283,-0.08452918449763167,-0.4056647213673603,-0.7078561911405212,1.895642905461147,0.3357336205361744,-0.13484104186887358,0.32369116143169213,-0.931517455625257,-1.595722322254985,-0.884401832588624,-0.7607081978507079,-0.6709401619520016,-0.6669734462117123,-1.1111429331803182,-1.45153061777146,0.8211903907342802,0.6767988156406215,2021,995.2
BRIDGET CARLETON,MIN,-0.8362509319811098,0.9704061996290667,0.13875447600672458,-0.5239445046251758,0.7035967642869562,-0.5058778194080376,0.7487509026973793,-0.6429544929077462,-0.7382758619570833,-0.6643556426285642,0.3157176546964378,-0.9242057597317248,0.009630544923730939,-0.6326404740655124,-0.27566778682001997,-0.7796723861668128,-0.6541823843729747,-0.35595876736582577,-0.7522943076357747,-0.702850575383229,0.05790887910685567,-0.6639641175568587,-0.3243825278261251,-0.5593906370120745,0.7179809100387124,1.1718324281799268,1.8039809538719729,1.5107883367031079,0.3081245406518347,-0.012210361903080431,0.23181469113493475,0.40497605317548635,0.2823676102995529,2021,617.6
BRIONNA JONES,CON,1.313067775095218,-1.31020492685134,-0.8595784581265395,-0.1697802727350068,0.5120964086245503,-0.30267589226587316,-1.865838398872726,-0.6429544929077462,0.28797400903469783,0.2763707630988258,-1.3593803938243048,0.5641006534028479,1.8222366787830744,0.6889130768799648,-0.5107627356899134,0.05812617298747867,1.365497142457788,0.414483519657955,0.36754622804461223,3.0000026348200066,0.5975300114984176,1.0997794680697586,0.4971912042251235,0.11043763649165422,0.7909355164623876,-0.884401832588624,-0.7607081978507079,-0.6709401619520016,-0.6669734462117123,-1.0500911236649162,-1.45153061777146,0.952220830336123,0.9149459584880595,2021,979.2
BRITTNEY SYKES,LAS,0.7504400909452944,-0.7132087939308569,1.4793729875571076,-0.0260614539969671,-0.320343912928356,0.580630444086801,0.7487509026973793,-0.6429544929077462,-0.1366811099963838,-0.07926970735909011,-0.7049234818441077,0.3144492550705968,0.4290178464833437,0.11800194287151884,0.04338964378912111,-0.6121126743359544,-0.9735334206667279,-0.44294418686851106,0.5719615639227782,0.5963961650389589,0.314362486580073,0.8352179302257657,0.17060288837866444,0.8546912737180195,-0.14705228041343565,0.4864210079237433,-0.21019008944751028,0.05630267093303505,0.797137645174995,-0.5006248380262972,-0.05055290906871851,-0.1808070885739276,-0.09717939861355114,2021,940.8
CHELSEA GRAY,LVA,0.46710240827986516,-0.4125632593665848,-0.7740070637722597,-0.6009367289491256,-1.184049598671043,1.4971126052790127,0.3617916860650038,0.5474713398044168,0.20540218033420976,0.11575893773073499,0.5027053438336372,-0.991419597744254,-0.7509532053623467,-1.002675468330246,1.7310355267479995,1.6692772482841929,-0.6628134934619953,-0.9275772383834698,-0.5034408552623554,-0.1831518792143538,0.18613568284346435,0.9234051095070968,0.48188237691982083,1.9710717295575673,0.785724473146411,-0.884401832588624,-0.7607081978507079,-0.6709401619520016,-0.6669734462117123,0.1709450666431259,0.736818283806853,0.3664376885867091,0.2377150210156582,2021,924.8
COURTNEY VANDERSLOOT,CHI,-0.06314382642258148,0.15007338388940997,1.3795396941437812,-0.4212882055265761,-0.4883952454484265,0.7589505025993128,0.02189507686089008,1.5931156523218573,-0.030517330238613492,-0.17104789328371323,0.19885034898568832,-0.5401266853744158,-0.8078192801500907,-0.7595096149562781,2.7050003149232724,1.0763736525750018,-0.5592401843937509,-0.7411799108777164,-0.37012650577659506,0.4664714909967403,0.11133671399710932,0.041533316693788104,0.5227059164006281,0.5569898188274734,0.4574287442398726,-0.19899041233244036,0.887549611739704,0.05630267093303505,2.261248736561702,0.7204113522817447,0.35670805276347356,0.35102234275119804,0.28980970851353544,2021,976.0
