Player,Team,pct_FGA_2PT,pct_FGA_3PT,pct_PTS_FB,pct_PTS_FT,pct_AST_2PT,pct_UAST_2PT,pct_AST_3PT,pct_UAST_3PT,Usage,pct_FGA,pct_3PA,pct_FTA,pct_OREB,pct_REB,pct_AST,pct_TOV,pct_BLA,pct_PF,pct_PFD,RA_FGA,RA_FG%,ITP_FGA,ITP_FG%,MR_FGA,MR_FG%,LC3_FGA,LC3_FG%,RC3_FGA,RC3_FG%,AB3_FGA,AB3_FG%,EFG%,TS%,year,Total Minutes
MONIQUE CURRIE,PHO,-0.40293176574086964,0.4029317657408699,-0.1305193909279353,0.1606169233468447,-0.24323740162425003,0.3521388500193784,0.32926311505997485,1.5875166701027248,0.9326972679504953,1.0332606035238228,0.8505521220973781,0.792041333475387,-0.5520293092131853,0.2637167492893563,0.44037133669120887,-0.08315967361048925,-0.2303382794624104,-0.44394697444433306,0.6718174230885295,-0.29412689018450605,0.15170142017774493,-0.08413304888096358,0.8063224572399628,1.2642502423523856,0.1598303443419231,1.1172520237930472,1.51313952955889,0.5050913582260308,0.1435570523190091,0.6979911178432167,0.798771524539658,0.2711816529757058,0.41600792400956293,2017,784.8000000000001
TAMERA YOUNG,ATL,-0.0023974885748559447,0.0023974885748561155,0.4838655374435982,-0.2580286916438412,0.25314756555716583,-0.1480519912268807,0.6825325153463082,0.13464229942154424,0.34223972332054486,0.3633292174421799,0.3158439458351493,0.16971443109501103,-0.5706210721477158,-0.4861109528239225,-0.07676351267119774,-0.043263359609429675,0.1835061974660481,-0.5587906570185334,0.024232861769118416,0.4340400757913273,-0.41792430081645665,0.4190627101404194,-0.1950790078258254,0.8555598757443047,-0.31718762853708937,1.1172520237930472,0.46798816070387145,-0.09566124208826338,-0.6439501878656321,0.35468095023236135,0.6446956581090081,-0.48080986048078866,-0.5845779675186084,2017,864.5
ALANA BEARD,LAS,0.6683767828236494,-0.6683767828236488,0.7820229291533127,-0.3038180557834474,0.16555021840750414,-0.05978301924224667,0.8696951115244981,-0.6350924665022598,-1.5134839883735849,-1.5282417550236362,-0.853830189738476,-0.7685630524938636,-0.5458320549016751,-0.6382499068758922,-0.20823847437350454,-0.6018117556242655,-0.892489442547944,-0.0472142528243674,-0.6580437296209758,0.1913177537993827,0.5577712410845022,-0.461529868147001,0.5354119159661263,0.4468695091362239,0.32623196278809025,-0.14015706391669047,1.2963673937963673,0.5050913582260308,1.2460671885775068,-0.6752495526002046,-0.3753928368801231,0.4391797570457731,0.4076697082468281,2017,1050.6
ALEX MONTGOMERY,SAN,-0.5090974777607771,0.5090974777607773,1.1072855382911835,-0.7224636707741331,0.12383719595528431,-0.017750175440040015,0.7690952160787211,-0.22136002981821515,-0.6488854408797288,-0.44452921871509593,0.7502943390482102,-1.0079195534093928,-0.06864347291538997,0.8288042929109577,0.28260138264844065,-0.4821228136210864,-0.8511049948550983,-0.10985626150120421,-0.9702720002571207,-0.23344630968651986,0.10658255118810536,-0.7131277476576925,-1.612521661276434,0.5149845702375708,0.032255770199861734,1.7459565676479165,-0.2520050045073636,-0.09566124208826338,0.9310642925036503,0.35468095023236135,0.5065586744125632,-0.2888120272578536,-0.4761811626030567,2017,799.0
ALLISHA GRAY,DAL,-0.29194033953823945,0.29194033953823956,0.7187774218209491,0.23911297615759822,-0.3975755846974635,0.5076603720875431,0.7363417617475377,-0.08665644578154941,0.763995112341938,0.9544451463377474,0.40941787668103946,0.5718333526331001,-0.05005170998085934,-0.34483906691852206,-0.48871839267175915,-0.561915441623206,-0.04410826484460412,-0.7049553439311524,0.26707707226389743,1.0408458807711884,0.3434566133837137,1.9286499872045686,-0.2966704608035141,0.31063938693353055,-0.583430218050957,1.1172520237930472,-0.20942476355401096,0.5050913582260308,0.40500945606030986,1.1099633189762432,0.40561241709593043,-0.264812298104987,-0.11763788480546224,2017,924.8
BRIA HARTLEY,NYL,-1.088183179687544,1.0881831796875443,0.40254988515913037,-0.6112609292922322,-0.6687102306368924,0.7808738568018861,0.3760537641045223,1.3950829786217736,0.004835412103430077,0.10717898158743386,1.1580093234481594,-0.6345234119811671,-0.979639856707389,-1.0729326327386626,0.5192563137125932,0.0465033468929549,0.3904284359302773,-0.6423133352543157,-0.4961475892911229,0.1306371733013968,-0.034413914404518776,-0.461529868147001,-0.2676443313813173,-0.3705112240799374,0.5536475079978521,1.1172520237930472,1.0215312930974552,1.7065965588546195,0.40500945606030986,0.9039772184097301,0.5650012444379822,0.30318129184619474,0.14084680383931547,2017,727.5999999999999
BRITTNEY SYKES,ATL,-0.13269177150837866,0.13269177150837863,1.2066713355277552,-0.029081870945809926,-0.0013018714013751662,0.10834835596657995,0.6801929828940809,0.14426398399559176,1.6285936598357942,1.7031919896054664,1.1981124366678266,1.1845859949768551,-0.5334375462786547,-0.14923184028027567,-0.09429350756483859,0.1262959748950744,0.8456573605515818,-0.29778228753171393,1.2384539142430149,1.586971105253063,-0.0626132075230436,0.16746483062972792,0.09518228639614201,1.3323653034537324,-0.08977208332732768,0.48854747993817843,1.9428128700881753,0.5050913582260308,1.8760729807252197,1.1786253524984143,0.2940402379564943,-0.0488147357291853,-0.042593942940848915,2017,870.4000000000001
CAMILLE SMITH,PHO,-0.05548034458480931,0.05548034458480981,-0.05823881111951968,-0.41502079726534824,0.4992543980252627,-0.3960457696598999,0.8696951115244981,-0.6350924665022598,-0.416919976917963,-0.4248253544185767,-0.20549652602052365,-0.4813352513952285,0.5262929409895891,-0.06229529510772152,-0.4536584028844773,-0.043263359609429675,0.5007869631111994,-0.026333583265421918,-0.3342514489612702,0.6767623977832716,-0.051333490275633914,0.6706605896511109,0.2790144394033884,-0.5748564073839778,0.4371663750855351,-0.14015706391669047,1.2963673937963673,-0.6964138424025575,-0.6439501878656321,0.14869484966584828,-0.12568367404424208,-0.08881428431729668,-0.2677257685346877,2017,863.5999999999999
CHELSEA GRAY,LAS,-0.3208946246345775,0.32089462463457796,-0.1937648982602991,-0.27765270484652943,-1.0524700371973148,1.1675760197821874,0.6497790610151248,0.26934588345821,0.17353756771198747,0.16629057447699075,0.5364110685433187,0.17928869113163234,-0.6140018523282873,-0.7903888609278619,0.904916201372693,-0.14300414461207897,-0.24413309536002586,-0.6318730004748431,0.09361692191048368,0.6767623977832716,0.3716559065022385,0.9222584691618027,0.3225536335366834,0.7193297535416113,0.7422360089035082,-0.14015706391669047,3.2318328916760315,0.5050913582260308,0.9310642925036503,1.1099633189762432,1.207869514717591,0.9751737081264659,0.9663301643500567,2017,1132.1999999999998
COURTNEY WILLIAMS,CON,0.6828539253718184,-0.682853925371818,0.3483394503028186,-0.7682530349137394,-0.1514687522293666,0.25966659365452394,0.2848119984676546,1.770328677009628,0.7218195734397989,1.1514837893029366,-0.4862183185581938,-0.8260086127135905,0.018118087445752926,-0.2796366580391067,0.03718145413746821,-0.26269308661525803,0.2938647246469702,-0.819799026505353,-0.4036355091026357,0.4340400757913273,0.3490964720074187,0.5448616498957654,0.3225536335366834,3.239587014291443,0.6202081553763192,-0.7688616077715594,-0.6390981040832964,-0.6964138424025575,-0.6439501878656321,-0.2632773514671782,0.5596882835265804,0.2391820141052162,0.07414107773743762,2017,884.0
