TS%,FGA,3PA,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,C,F,PowerF,SG,Archetype_Interior Primary Option,Archetype_Perimeter-Oriented Big/Wing,Archetype_Primary On-Ball Creator,Archetype_Roller/Cutter,Archetype_Secondary Creator/Distributor,intercept,C(FGA),C(3PA),C(FTA),C(ORB),C(TRB),C(AST),C(STL),C(BLK),C(TOV),C(PF),C(PTS),C(TS%),PowerF(FGA),PowerF(3PA),PowerF(FTA),PowerF(ORB),PowerF(TRB),PowerF(AST),PowerF(STL),PowerF(BLK),PowerF(TOV),PowerF(PF),PowerF(PTS),PowerF(TS%),F(FGA),F(3PA),F(FTA),F(ORB),F(TRB),F(AST),F(STL),F(BLK),F(TOV),F(PF),F(PTS),F(TS%),SG(FGA),SG(3PA),SG(FTA),SG(ORB),SG(TRB),SG(AST),SG(STL),SG(BLK),SG(TOV),SG(PF),SG(PTS),SG(TS%),Archetype_Interior Primary Option(FGA),Archetype_Interior Primary Option(3PA),Archetype_Interior Primary Option(FTA),Archetype_Interior Primary Option(ORB),Archetype_Interior Primary Option(TRB),Archetype_Interior Primary Option(AST),Archetype_Interior Primary Option(STL),Archetype_Interior Primary Option(BLK),Archetype_Interior Primary Option(TOV),Archetype_Interior Primary Option(PF),Archetype_Interior Primary Option(PTS),Archetype_Interior Primary Option(TS%),Archetype_Perimeter-Oriented Big/Wing(FGA),Archetype_Perimeter-Oriented Big/Wing(3PA),Archetype_Perimeter-Oriented Big/Wing(FTA),Archetype_Perimeter-Oriented Big/Wing(ORB),Archetype_Perimeter-Oriented Big/Wing(TRB),Archetype_Perimeter-Oriented Big/Wing(AST),Archetype_Perimeter-Oriented Big/Wing(STL),Archetype_Perimeter-Oriented Big/Wing(BLK),Archetype_Perimeter-Oriented Big/Wing(TOV),Archetype_Perimeter-Oriented Big/Wing(PF),Archetype_Perimeter-Oriented Big/Wing(PTS),Archetype_Perimeter-Oriented Big/Wing(TS%),Archetype_Primary On-Ball Creator(FGA),Archetype_Primary On-Ball Creator(3PA),Archetype_Primary On-Ball Creator(FTA),Archetype_Primary On-Ball Creator(ORB),Archetype_Primary On-Ball Creator(TRB),Archetype_Primary On-Ball Creator(AST),Archetype_Primary On-Ball Creator(STL),Archetype_Primary On-Ball Creator(BLK),Archetype_Primary On-Ball Creator(TOV),Archetype_Primary On-Ball Creator(PF),Archetype_Primary On-Ball Creator(PTS),Archetype_Primary On-Ball Creator(TS%),Archetype_Roller/Cutter(FGA),Archetype_Roller/Cutter(3PA),Archetype_Roller/Cutter(FTA),Archetype_Roller/Cutter(ORB),Archetype_Roller/Cutter(TRB),Archetype_Roller/Cutter(AST),Archetype_Roller/Cutter(STL),Archetype_Roller/Cutter(BLK),Archetype_Roller/Cutter(TOV),Archetype_Roller/Cutter(PF),Archetype_Roller/Cutter(PTS),Archetype_Roller/Cutter(TS%),Archetype_Secondary Creator/Distributor(FGA),Archetype_Secondary Creator/Distributor(3PA),Archetype_Secondary Creator/Distributor(FTA),Archetype_Secondary Creator/Distributor(ORB),Archetype_Secondary Creator/Distributor(TRB),Archetype_Secondary Creator/Distributor(AST),Archetype_Secondary Creator/Distributor(STL),Archetype_Secondary Creator/Distributor(BLK),Archetype_Secondary Creator/Distributor(TOV),Archetype_Secondary Creator/Distributor(PF),Archetype_Secondary Creator/Distributor(PTS),Archetype_Secondary Creator/Distributor(TS%)
0.17367907348482103,0.0786693638806444,-0.11074117120623284,-0.21048517388805008,0.9076299077518997,-0.11509496018911991,0.7545174321243223,0.4038787347559559,-0.3369304830779908,-1.537780279848903,-0.3562537695093489,0.18373897548232243,5.476743877129521,-4.115319016068569,14.673005805524655,14.472210630164843,-13.580024266373403,6.166917981494604,-7.909472237352305,0.3055460947699124,-5.139119368249084,-13.517587114675042,-0.5139730937000698,0.3786921889332109,-0.05113501503478884,0.2147222456132443,-0.07283819689167262,-0.07320578588205248,-0.20105454770520761,0.28799942960688174,-0.4614425608534507,0.7526811469913837,0.31807564379576164,-0.1356716946524094,-0.651707819781759,0.06828231742904052,-0.44019619553603234,0.20403443741596713,-0.29556455082315836,0.5142653126201967,-0.384917617091194,0.17073745275359692,-0.3694366660625507,0.7991353686420508,0.5081425938791634,-0.24838232494888557,0.10185862220007301,0.1782281685767472,0.0036162128275207127,0.13989725706356929,-0.1034730092719389,0.11047806549376336,-0.13702847783862546,0.08574340342605573,-0.13721738295608968,0.5041761430626721,-0.11692515776407468,0.043043227485862055,-1.1315904639027639,-0.027136764998912075,-0.40283284207810277,-0.5895917365569644,-0.03789806997019453,0.00894526803601194,0.08078888826238455,-0.678001061451751,0.019742999448106677,0.5431968268791225,1.0038074276181193,-0.24844448801952407,0.2554142020595353,0.1591902461226082,0.2401009578606438,-0.5947302016514177,0.21945765623676233,-0.21378877629265133,0.2110850849589555,0.24574209970541594,0.9063825055960044,-0.08489729122257267,-0.16717490602344107,0.1658338708770497,-0.4914300400391464,0.05467359375746568,0.20159616299075647,-0.5407387308110111,0.3666192503003179,-0.16037923073312074,-0.6623662749484203,0.39007453359421773,0.42545028129765144,0.12986207553226473,0.3334141520482563,-0.1269388736608959,-0.07357292927764332,0.11424996591714183,0.23419917999956918,-0.45712772260843987,0.2305382821628066,-0.10488009041803922,-0.47565143361891044,0.5886876213810691,0.35251136090899654,0.20142724713050714,-0.06579130307478107,0.1495781600556973,-0.31629497939456297,0.008893431396436923,0.02224640326734215,-0.7854099011797666,0.34564461636226007,-0.19214755419506446,0.42691872521104013,0.44486457191928286,0.8291313286632557,-0.1428962132425443,0.22056601069176968,-0.07462869956801337,-0.02295705823330864,0.1766009320590757,0.1345882119553615,-0.12789763099404947,0.0001859616767770311,-0.12737477617188253,-0.23131911215800102,0.7026134223177635,0.6032553247133418,0.08231798020877859,-0.19745637627374693,0.12215868403645502
