Lineup,Team,Minutes,Offensive Rating,Defensive Rating
"A. Beard, L. Harding, A. Herrington, C. Parker, N. Ogwumike",LAS,81,83.4,105.0
"K. Lawson, M. Currie, I. Latta, K. Vaughn, E. Meesseman",WAS,81,102.6,91.2
"J. Perkins, S. Young-Malcolm, J. Appel Marinelli, D. Robinson, K. McBride",SAN,71,90.9,97.9
"K. Douglas, K. Griffin, A. Bentley, C. Ogwumike, A. Thomas",CON,70,109.2,103.6
"K. Lawson, I. Latta, T. Hawkins, T. Ruffin-Pratt, S. Dolson",WAS,70,105.8,72.9
"I. Latta, K. Vaughn, E. Meesseman, T. Ruffin-Pratt, B. Hartley",WAS,69,80.0,100.8
"L. Whalen, J. McCarville, M. Wright, M. Moore, D. Dantas",MIN,69,103.6,77.7
"E. Larkins, M. Coleman, B. January, S. Zellous, K. Christmas-Kelly",IND,66,101.5,97.9
"D. Milton-Jones, C. Pondexter, E. Carson, T. Charles, A. Cruz",NYL,65,81.8,81.3
"G. Johnson, V. Baugh, S. Diggins-Smith, O. Sims, J. Hooper",TUL,65,110.7,96.1
"K. Douglas, K. Griffin, K. Bone, A. Bentley, A. Thomas",CON,64,102.3,92.4
"D. Milton-Jones, C. Pondexter, T. Charles, A. Montgomery, A. Cruz",NYL,63,90.5,110.3
"S. Bird, T. Wright, N. Quinn, C. Little, C. Langhorne",SEA,62,78.4,91.3
"K. Lawson, T. Hawkins, T. Ruffin-Pratt, S. Dolson, B. Hartley",WAS,60,80.5,105.1
"T. Young, S. Fowles, A. Quigley, E. Prince, J. Breland",CHI,60,79.3,89.9
"S. Fowles, A. Quigley, E. Prince, J. Breland, J. Faulkner",CHI,57,87.1,94.6
"D. Taurasi, C. Dupree, A. Jekabsone-Zogota, D. Bonner, B. Griner",PHO,56,110.1,78.1
"R. Hodges, J. Lacy, C. Paris, S. Diggins-Smith, O. Sims",TUL,55,95.5,92.9
"K. Douglas, A. Hightower, K. Bone, A. Bentley, C. Ogwumike",CON,54,114.3,115.9
"T. Catchings, E. Larkins, B. January, S. Zellous, K. Christmas-Kelly",IND,52,100.0,103.3
"A. Beard, A. Herrington, C. Parker, K. Toliver, J. Lavender",LAS,50,105.3,79.4
"L. Whalen, J. McCarville, T. White, M. Moore, D. Peters",MIN,50,101.0,69.6
"P. Pierson, C. Pondexter, T. Charles, A. Montgomery, S. Rodgers",NYL,49,84.7,82.8
"S. Young-Malcolm, J. Appel Marinelli, D. Robinson, S. Johnson, K. McBride",SAN,49,96.0,123.4
"K. Douglas, K. Griffin, A. Hightower, C. Ogwumike, A. Thomas",CON,48,90.4,82.7
"S. Lyttle, A. McCoughtry, A. Morello, T. Hayes, S. Schimmel",ATL,48,94.9,102.0
"K. Lawson, M. Currie, I. Latta, E. Meesseman, S. Dolson",WAS,47,94.6,97.8
"P. Taylor, D. Taurasi, C. Dupree, M. Bass, D. Bonner",PHO,47,89.4,106.4
"J. Perkins, J. Appel Marinelli, D. Adams, D. Robinson, K. McBride",SAN,46,98.0,101.0
"E. de Souza, S. Lyttle, A. McCoughtry, J. Thomas, S. Schimmel",ATL,43,90.9,87.2
"S. Bird, N. Quinn, C. Little, C. Langhorne, A. Clark",SEA,43,95.1,95.1
"K. Douglas, K. Griffin, A. Hightower, A. Bentley, C. Ogwumike",CON,41,90.4,77.0
"T. Young, S. Fowles, A. Quigley, E. Prince, E. Delle Donne",CHI,41,110.3,92.5
"D. Taurasi, C. Dupree, S. Murphy, D. Bonner, B. Griner",PHO,39,118.7,72.4
"J. Lacy, C. Paris, S. Diggins-Smith, O. Sims, J. Hooper",TUL,39,92.7,104.6
"R. Hodges, G. Johnson, V. Baugh, S. Diggins-Smith, O. Sims",TUL,39,128.4,112.5
"D. Taurasi, E. Phillips, M. Bass, D. Bonner, B. Griner",PHO,38,110.0,76.8
"L. Whalen, J. McCarville, M. Wright, M. Moore, D. Peters",MIN,37,98.6,88.6
"M. Currie, I. Latta, E. Meesseman, S. Dolson, B. Hartley",WAS,37,82.9,88.0
"T. Catchings, E. Larkins, M. Coleman, S. Zellous, L. Clarendon",IND,37,90.4,115.1
"A. Beard, L. Harding, C. Parker, J. Lavender, N. Ogwumike",LAS,36,100.0,102.7
"A. Beard, L. Harding, C. Parker, K. Toliver, N. Ogwumike",LAS,36,98.7,101.3
"L. Whalen, J. McCarville, T. White, S. Augustus, M. Moore",MIN,36,107.7,95.9
"K. Lawson, I. Latta, E. Meesseman, T. Ruffin-Pratt, S. Dolson",WAS,35,101.4,97.0
"S. Cash, C. Pondexter, T. Charles, A. Warley-Talbert, A. Cruz",NYL,35,111.3,92.3
"T. Catchings, E. Larkins, M. Coleman, B. January, K. Christmas-Kelly",IND,35,92.6,85.7
"T. Johnson, T. Wright, C. Little, C. Langhorne, S. Stricklen",SEA,35,106.0,85.3
"T. Young, S. Fowles, A. Quigley, E. Prince, J. Faulkner",CHI,35,71.8,115.2
"B. Hammon, S. Young-Malcolm, D. Adams, D. Robinson, K. McBride",SAN,34,116.7,120.6
"K. Douglas, R. Montgomery, K. Bone, C. Ogwumike, A. Thomas",CON,34,95.7,82.4
"K. Lawson, I. Latta, K. Vaughn, E. Meesseman, T. Ruffin-Pratt",WAS,34,74.2,116.9
"R. Hodges, C. Paris, G. Johnson, R. Williams, S. Diggins-Smith",TUL,34,103.0,125.0
"D. Milton-Jones, C. Pondexter, T. Charles, A. Montgomery, S. Rodgers",NYL,33,87.0,112.3
"E. Larkins, B. January, K. Christmas-Kelly, S. Carter, N. Howard",IND,33,86.4,79.5
"E. de Souza, S. Lyttle, A. Morello, T. Hayes, C. Dumerc",ATL,33,109.2,101.5
"K. Lawson, M. Currie, K. Vaughn, E. Meesseman, B. Hartley",WAS,33,119.0,85.0
"A. Beard, L. Harding, A. Herrington, C. Parker, J. Lavender",LAS,32,104.7,106.9
"J. Perkins, S. Young-Malcolm, D. Adams, D. Robinson, K. McBride",SAN,32,124.2,96.8
"T. White, M. Wright, M. Moore, D. Peters, D. Dantas",MIN,32,100.0,77.6
"S. Bird, T. Johnson, C. Little, C. Langhorne, S. Stricklen",SEA,31,89.4,81.0
"S. Bird, T. Wright, C. Little, C. Langhorne, J. O'Hea",SEA,31,91.7,96.6
"T. Young, S. Fowles, E. Prince, J. Breland, C. Vandersloot",CHI,31,79.6,107.5
"B. Hammon, J. Perkins, D. Adams, S. Johnson, K. Alexander",SAN,30,86.7,66.7
"E. Larkins, B. January, S. Zellous, K. Christmas-Kelly, N. Howard",IND,30,95.2,90.9
"J. Appel Marinelli, D. Adams, D. Robinson, S. Johnson, K. McBride",SAN,30,109.8,93.2
"S. Bird, T. Johnson, C. Little, C. Langhorne, A. Clark",SEA,30,91.4,103.9
"S. Cash, P. Pierson, C. Pondexter, T. Charles, S. Rodgers",NYL,30,95.3,103.0
"C. Pondexter, T. Charles, A. Montgomery, A. Warley-Talbert, S. Rodgers",NYL,29,126.3,105.3
"J. Lacy, V. Baugh, S. Diggins-Smith, O. Sims, J. Hooper",TUL,29,79.7,127.0
"K. Douglas, R. Montgomery, K. Griffin, K. Bone, A. Thomas",CON,29,67.9,73.2
"D. McCray, K. Bone, A. Bentley, C. Ogwumike, A. Thomas",CON,28,125.0,94.3
"K. Douglas, R. Montgomery, K. Griffin, C. Ogwumike, A. Thomas",CON,28,90.9,105.2
"K. Lawson, M. Currie, T. Hawkins, S. Dolson, B. Hartley",WAS,28,100.0,101.9
"L. Harding, C. Parker, K. Toliver, J. Lavender, N. Ogwumike",LAS,28,100.0,93.4
"L. Whalen, J. McCarville, T. White, M. Moore, D. Dantas",MIN,28,101.8,98.2
"L. Whalen, T. White, S. Augustus, M. Moore, D. Dantas",MIN,28,108.3,100.0
"P. Taylor, D. Taurasi, C. Dupree, S. Murphy, B. Griner",PHO,28,127.1,87.5
"T. Young, E. Prince, J. Breland, C. Vandersloot, S. Goodlett",CHI,28,95.2,87.1
"E. Larkins, B. January, S. Zellous, K. Christmas-Kelly, M. Lucas",IND,27,112.3,105.4
"J. Perkins, D. Adams, D. Robinson, S. Johnson, K. Alexander",SAN,27,103.8,100.0
"K. Douglas, K. Griffin, K. Pedersen, A. Bentley, A. Thomas",CON,27,103.7,107.8
"L. Harding, A. Herrington, C. Parker, J. Lavender, N. Ogwumike",LAS,27,105.8,58.5
"L. Whalen, R. Brunson, J. McCarville, M. Wright, M. Moore",MIN,27,90.6,119.6
"P. Pierson, C. Pondexter, C. Houston, T. Charles, A. Cruz",NYL,27,118.5,107.0
"A. Beard, L. Harding, C. Parker, K. Toliver, J. Lavender",LAS,26,72.2,87.0
"J. Perkins, J. Appel Marinelli, D. Adams, D. Robinson, S. Johnson",SAN,26,78.9,101.7
"L. Harding, A. Herrington, C. Parker, K. Toliver, N. Ogwumike",LAS,26,128.1,96.2
"T. Young, E. Prince, J. Breland, S. Goodlett, J. Faulkner",CHI,26,100.0,114.0
"L. Harding, A. Herrington, C. Parker, K. Toliver, J. Lavender",LAS,25,115.1,80.8
"P. Taylor, E. Phillips, C. Dupree, M. Bass, S. Murphy",PHO,25,118.4,90.0
"S. Bird, N. Powell, T. Johnson, C. Little, S. Stricklen",SEA,25,87.5,78.0
"T. Young, A. Quigley, S. Goodlett, C. Clements, J. Faulkner",CHI,25,96.1,72.7
"L. Harding, A. Herrington, S. Gruda, C. Wiggins, N. Ogwumike",LAS,24,72.3,60.8
"S. Cash, P. Pierson, C. Pondexter, T. Charles, A. Cruz",NYL,24,84.3,75.5
"S. Lyttle, A. McCoughtry, A. Morello, T. Hayes, C. Dumerc",ATL,24,80.4,103.8
"E. Larkins, M. Coleman, B. January, S. Zellous, K. Thomas",IND,23,104.3,82.2
"E. Phillips, M. Bass, A. Jekabsone-Zogota, D. Bonner, B. Griner",PHO,23,87.2,104.3
"E. de Souza, S. Lyttle, T. Hayes, C. Dumerc, S. Schimmel",ATL,23,110.0,79.2
"K. Christmas-Kelly, K. Thomas, L. Clarendon, N. Howard, M. Lucas",IND,23,120.5,116.7
"K. Douglas, R. Montgomery, K. Griffin, K. Pedersen, A. Thomas",CON,23,106.5,84.4
"K. Lawson, M. Currie, I. Latta, T. Hawkins, S. Dolson",WAS,23,84.1,90.4
"L. Whalen, M. Wright, M. Moore, D. Peters, D. Dantas",MIN,23,135.4,102.1
"P. Taylor, D. Taurasi, C. Dupree, A. Jekabsone-Zogota, B. Griner",PHO,23,79.6,84.0
"P. Taylor, E. Phillips, M. Bass, A. Jekabsone-Zogota, B. Griner",PHO,23,92.3,97.7
"R. Montgomery, K. Bone, A. Bentley, C. Ogwumike, A. Thomas",CON,23,89.8,120.0
"B. Hammon, J. Perkins, S. Young-Malcolm, J. Appel Marinelli, D. Robinson",SAN,22,88.9,97.7
"D. Taurasi, E. Phillips, C. Dupree, M. Bass, D. Bonner",PHO,22,116.3,100.0
"L. Harding, A. Herrington, S. Gruda, C. Parker, K. Toliver",LAS,22,113.6,83.7
"R. Hodges, C. Paris, G. Johnson, S. Diggins-Smith, J. Hooper",TUL,22,84.8,100.0
"T. Young, A. Quigley, C. Vandersloot, S. Goodlett, E. Delle Donne",CHI,22,84.8,110.4
"T. Young, A. Quigley, E. Prince, M. Gatling, J. Faulkner",CHI,22,76.7,91.1
"E. Phillips, M. Bass, S. Murphy, D. Bonner, B. Griner",PHO,21,37.8,83.7
"L. Harding, A. Herrington, S. Gruda, J. Lavender, F. Abdi",LAS,21,95.3,70.5
"L. Whalen, S. Augustus, M. Moore, D. Peters, D. Dantas",MIN,21,85.0,133.3
"P. Pierson, C. Pondexter, E. Carson, T. Charles, S. Rodgers",NYL,21,112.5,82.9
"R. Brunson, S. Augustus, M. Wright, M. Moore, D. Peters",MIN,21,87.5,65.8
"S. Cash, C. Pondexter, T. Charles, A. Montgomery, A. Cruz",NYL,21,70.5,95.2
"S. Fowles, A. Quigley, E. Prince, E. Delle Donne, J. Faulkner",CHI,21,111.1,93.6
"S. Fowles, A. Quigley, E. Prince, J. Breland, C. Clements",CHI,21,93.2,100.0
"T. Young, S. Fowles, A. Quigley, J. Breland, J. Faulkner",CHI,21,82.9,76.7
"A. Quigley, C. Clements, M. Gatling, G. Brandon, J. Faulkner",CHI,20,97.6,112.2
"C. Paris, G. Johnson, A. Goodrich, O. Sims, J. Hooper",TUL,20,95.6,90.2
"E. de Souza, A. McCoughtry, A. Morello, C. Dumerc, S. Schimmel",ATL,20,102.4,104.7
"I. Latta, T. Hawkins, T. Ruffin-Pratt, S. Dolson, B. Hartley",WAS,20,75.6,83.7
"K. Douglas, K. Pedersen, A. Bentley, C. Ogwumike, A. Thomas",CON,20,124.4,58.5
"L. Whalen, T. White, S. Augustus, M. Moore, D. Peters",MIN,20,126.8,71.4
"P. Taylor, D. Taurasi, M. Bass, D. Bonner, B. Griner",PHO,20,110.6,86.0
"S. Christon, S. Young-Malcolm, D. Robinson, S. Johnson, K. Alexander",SAN,20,89.7,95.1
"S. Lyttle, A. Morello, J. Thomas, T. Hayes, S. Schimmel",ATL,20,85.4,82.5
"T. Jackson-Jones, G. Johnson, S. Diggins-Smith, O. Sims, J. Hooper",TUL,20,95.2,95.0
"A. Quigley, J. Breland, C. Vandersloot, S. Goodlett, E. Delle Donne",CHI,19,154.3,78.8
"A. Quigley, J. Breland, S. Goodlett, C. Clements, J. Faulkner",CHI,19,102.5,71.4
"I. Latta, E. Meesseman, T. Ruffin-Pratt, S. Dolson, B. Hartley",WAS,19,80.0,90.2
"K. Douglas, R. Montgomery, K. Bone, A. Bentley, C. Ogwumike",CON,19,107.9,138.9
"L. Whalen, J. McCarville, T. White, M. Wright, D. Peters",MIN,19,88.1,76.2
"P. Pierson, T. Charles, A. Montgomery, S. Rodgers, A. Cruz",NYL,19,102.9,94.6
"P. Taylor, E. Phillips, C. Dupree, M. Bass, A. Jekabsone-Zogota",PHO,19,110.5,100.0
"T. Young, E. Prince, J. Breland, C. Vandersloot, M. Gatling",CHI,19,122.5,102.6
"B. Hammon, S. Christon, D. Adams, S. Johnson, K. Alexander",SAN,18,88.6,129.4
"B. Hammon, S. Christon, S. Young-Malcolm, D. Adams, S. Johnson",SAN,18,90.9,112.1
"D. Milton-Jones, C. Pondexter, E. Carson, T. Charles, S. Rodgers",NYL,18,82.1,85.7
"E. Larkins, M. Coleman, B. January, S. Zellous, L. Kizer",IND,18,106.1,81.8
"K. Douglas, K. Pedersen, K. Bone, A. Bentley, A. Thomas",CON,18,73.5,111.4
"L. Whalen, J. McCarville, S. Augustus, M. Moore, D. Peters",MIN,18,116.2,118.9
"N. Powell, T. Johnson, T. Wright, C. Langhorne, A. Clark",SEA,18,86.7,128.1
"P. Taylor, E. Phillips, C. Dupree, D. Bonner, B. Griner",PHO,18,100.0,97.4
"S. Young-Malcolm, D. Adams, D. Robinson, S. Johnson, K. McBride",SAN,18,105.0,80.0
"E. de Souza, A. McCoughtry, A. Thompson, T. Hayes, C. Dumerc",ATL,17,82.9,81.6
"E. de Souza, S. Lyttle, M. Ajavon, T. Hayes, S. Schimmel",ATL,17,145.7,128.6
"I. Latta, J. Milovanovic, E. Meesseman, S. Dolson, B. Hartley",WAS,17,96.3,96.3
"I. Latta, J. Milovanovic, K. Vaughn, E. Meesseman, T. Ruffin-Pratt",WAS,17,80.0,85.7
"K. Douglas, K. Griffin, A. Hightower, K. Bone, A. Bentley",CON,17,107.1,71.0
"K. Douglas, R. Montgomery, K. Pedersen, C. Ogwumike, A. Thomas",CON,17,66.7,114.3
"K. Lawson, I. Latta, K. Vaughn, E. Meesseman, B. Hartley",WAS,17,71.1,108.3
"L. Whalen, T. White, M. Moore, D. Peters, D. Dantas",MIN,17,102.9,91.4
"N. Powell, T. Johnson, T. Wright, C. Little, S. Stricklen",SEA,17,102.9,78.1
"S. Bird, T. Johnson, C. Little, J. O'Hea, S. Stricklen",SEA,17,131.3,96.9
"T. Young, J. Breland, C. Vandersloot, E. Delle Donne, M. Gatling",CHI,17,108.6,136.4
"A. Beard, C. Parker, C. Wiggins, K. Toliver, J. Lavender",LAS,16,124.2,91.2
"A. Hightower, K. Bone, A. Bentley, C. Ogwumike, A. Thomas",CON,16,75.0,96.9
"C. Paris, G. Johnson, R. Williams, S. Diggins-Smith, O. Sims",TUL,16,78.8,90.0
"D. Milton-Jones, T. Charles, A. Montgomery, S. Rodgers, A. Cruz",NYL,16,78.1,87.9
"E. Larkins, M. Coleman, S. Zellous, L. Clarendon, N. Howard",IND,16,90.6,100.0
"E. de Souza, S. Lyttle, A. McCoughtry, J. Thomas, C. Dumerc",ATL,16,81.3,61.8
"J. Perkins, S. Young-Malcolm, J. Appel Marinelli, D. Robinson, S. Johnson",SAN,16,97.0,93.8
"K. Lawson, E. Meesseman, T. Ruffin-Pratt, S. Dolson, B. Hartley",WAS,16,57.6,80.0
"L. Whalen, J. McCarville, M. Moore, D. Peters, T. Liston",MIN,16,117.2,120.0
"M. Bass, S. Murphy, A. Jekabsone-Zogota, E. Kobryn, T. Bias",PHO,16,77.4,131.3
"P. Pierson, C. Pondexter, C. Houston, T. Charles, S. Rodgers",NYL,16,110.8,102.8
"R. Hodges, J. Lacy, V. Baugh, S. Diggins-Smith, O. Sims",TUL,16,90.9,97.1
"S. Bird, N. Powell, T. Johnson, C. Langhorne, S. Stricklen",SEA,16,87.5,80.0
"S. Bird, N. Powell, T. Wright, C. Langhorne, A. Clark",SEA,16,96.6,107.4
"S. Bird, N. Quinn, C. Little, C. Langhorne, J. O'Hea",SEA,16,42.4,87.5
"S. Cash, P. Pierson, T. Charles, S. Rodgers, A. Cruz",NYL,16,90.3,74.2
"S. Fowles, A. Quigley, J. Breland, C. Clements, J. Faulkner",CHI,16,90.6,55.6
"T. Young, A. Quigley, E. Prince, C. Vandersloot, M. Gatling",CHI,16,148.3,87.1
"A. Quigley, S. Goodlett, C. Clements, G. Brandon, J. Faulkner",CHI,15,57.6,97.0
"B. Hammon, J. Appel Marinelli, D. Adams, S. Johnson, K. McBride",SAN,15,93.3,117.2
"B. Hammon, J. Perkins, S. Young-Malcolm, D. Adams, S. Johnson",SAN,15,140.0,80.0
"E. Phillips, C. Dupree, S. Murphy, D. Bonner, B. Griner",PHO,15,100.0,126.7
"E. de Souza, S. Lyttle, J. Thomas, T. Hayes, S. Schimmel",ATL,15,79.4,75.7
"G. Johnson, S. Diggins-Smith, O. Sims, J. Hooper, T. Plaisance",TUL,15,128.1,103.2
"J. Lacy, C. Paris, G. Johnson, S. Diggins-Smith, O. Sims",TUL,15,71.9,112.9
"J. Lacy, V. Baugh, A. Goodrich, O. Sims, J. Hooper",TUL,15,75.0,87.1
"K. Douglas, R. Montgomery, K. Griffin, K. Pedersen, K. Faris",CON,15,103.6,118.5
"L. Whalen, T. White, M. Wright, M. Moore, D. Peters",MIN,15,93.3,93.3
"M. Coleman, S. Zellous, L. Kizer, L. Clarendon, N. Howard",IND,15,92.9,100.0
"M. Currie, I. Latta, K. Vaughn, E. Meesseman, T. Ruffin-Pratt",WAS,15,87.5,97.0
"N. Quinn, A. Clark, A. Robinson, J. O'Hea, W. Rolle",SEA,15,90.0,60.0
"P. Taylor, D. Taurasi, E. Phillips, C. Dupree, B. Griner",PHO,15,109.4,119.4
"R. Brunson, T. White, M. Wright, M. Moore, D. Peters",MIN,15,74.2,94.1
"S. Bird, N. Quinn, C. Little, C. Langhorne, S. Stricklen",SEA,15,96.7,96.4
"S. Lyttle, A. McCoughtry, A. Morello, J. Thomas, T. Hayes",ATL,15,91.2,100.0
"S. Lyttle, A. Morello, T. Hayes, C. Dumerc, S. Schimmel",ATL,15,58.8,83.9
"T. Johnson, T. Wright, C. Little, C. Langhorne, A. Clark",SEA,15,117.9,117.9
"A. Beard, L. Harding, S. Gruda, C. Parker, N. Ogwumike",LAS,14,130.8,108.0
"A. Quigley, E. Prince, J. Breland, M. Gatling, J. Faulkner",CHI,14,72.4,119.2
"C. Paris, G. Johnson, S. Diggins-Smith, A. Goodrich, J. Hooper",TUL,14,83.3,103.7
"C. Pondexter, C. Houston, T. Charles, A. Warley-Talbert, A. Cruz",NYL,14,82.1,125.0
"E. Larkins, B. January, S. Carter, N. Howard, M. Lucas",IND,14,72.0,95.5
"E. Larkins, M. Coleman, K. Christmas-Kelly, L. Clarendon, N. Howard",IND,14,70.0,75.0
"E. Phillips, M. Bass, S. Murphy, A. Jekabsone-Zogota, E. Kobryn",PHO,14,75.9,75.9
"E. de Souza, A. McCoughtry, A. Morello, T. Hayes, S. Schimmel",ATL,14,80.6,100.0
"E. de Souza, S. Lyttle, M. Ajavon, A. McCoughtry, S. Schimmel",ATL,14,120.0,68.8
"J. McCarville, S. Augustus, M. Moore, D. Dantas, L. Moore",MIN,14,103.8,106.7
"K. Douglas, A. Hightower, K. Bone, C. Ogwumike, A. Thomas",CON,14,69.2,103.6
"K. Lawson, M. Currie, E. Meesseman, S. Dolson, B. Hartley",WAS,14,80.0,89.7
"L. Harding, A. Herrington, K. Toliver, J. Lavender, N. Ogwumike",LAS,14,82.8,96.3
"M. Coleman, K. Christmas-Kelly, L. Kizer, L. Clarendon, N. Howard",IND,14,103.8,116.7
"R. Brunson, J. McCarville, S. Augustus, M. Wright, M. Moore",MIN,14,96.3,130.0
"S. Bird, N. Powell, N. Quinn, C. Little, A. Clark",SEA,14,100.0,75.9
"S. Bird, T. Wright, C. Langhorne, A. Clark, J. O'Hea",SEA,14,57.1,100.0
"S. Christon, S. Young-Malcolm, S. Johnson, K. Alexander, H. Butler",SAN,14,76.9,140.0
"T. Young, A. Quigley, E. Prince, C. Vandersloot, S. Goodlett",CHI,14,106.3,103.1
"T. Young, A. Quigley, E. Prince, S. Goodlett, J. Faulkner",CHI,14,82.1,75.0
"A. Beard, L. Harding, A. Herrington, S. Gruda, C. Parker",LAS,13,95.7,112.5
"A. Beard, L. Harding, A. Herrington, S. Gruda, J. Lavender",LAS,13,70.8,63.0
"A. Beard, L. Harding, S. Gruda, C. Parker, J. Lavender",LAS,13,46.4,117.2
"A. Quigley, E. Prince, J. Breland, S. Goodlett, J. Faulkner",CHI,13,60.0,88.5
"B. Hammon, J. Perkins, J. Appel Marinelli, D. Adams, D. Robinson",SAN,13,112.5,109.5
"C. Parker, C. Wiggins, K. Toliver, J. Lavender, N. Ogwumike",LAS,13,76.0,108.3
"E. Phillips, C. Dupree, M. Bass, A. Jekabsone-Zogota, D. Bonner",PHO,13,82.1,76.9
"E. de Souza, S. Lyttle, M. Ajavon, A. McCoughtry, J. Thomas",ATL,13,44.0,96.8
"J. Lacy, G. Johnson, S. Diggins-Smith, O. Sims, J. Hooper",TUL,13,71.4,117.1
"J. Perkins, D. Adams, D. Robinson, K. Alexander, K. McBride",SAN,13,90.0,114.8
"K. Lawson, I. Latta, K. Vaughn, T. Ruffin-Pratt, S. Dolson",WAS,13,118.2,73.9
"L. Whalen, J. McCarville, T. White, M. Moore, A. Taylor",MIN,13,107.1,96.6
"P. Taylor, D. Taurasi, C. Dupree, M. Bass, A. Jekabsone-Zogota",PHO,13,72.4,107.7
"R. Hodges, T. Jackson-Jones, G. Johnson, S. Diggins-Smith, O. Sims",TUL,13,108.3,113.0
"S. Christon, S. Young-Malcolm, D. Adams, D. Robinson, S. Johnson",SAN,13,92.6,92.9
"S. Lyttle, A. McCoughtry, J. Thomas, T. Hayes, N. Colhado",ATL,13,100.0,96.4
"T. Young, A. Quigley, C. Clements, M. Gatling, J. Faulkner",CHI,13,70.4,58.6
"A. Beard, L. Harding, A. Herrington, J. Lavender, N. Ogwumike",LAS,12,104.3,92.3
"A. Herrington, C. Parker, C. Wiggins, K. Toliver, N. Ogwumike",LAS,12,80.8,92.0
"A. Quigley, E. Prince, M. Gatling, G. Brandon, J. Faulkner",CHI,12,148.1,65.5
"A. Quigley, E. Prince, S. Goodlett, E. Delle Donne, C. Clements",CHI,12,116.0,72.0
"D. Taurasi, E. Phillips, C. Dupree, A. Jekabsone-Zogota, B. Griner",PHO,12,142.3,80.8
"E. Larkins, B. January, S. Zellous, K. Christmas-Kelly, L. Kizer",IND,12,90.9,134.8
"E. Larkins, M. Coleman, L. Clarendon, N. Howard, M. Lucas",IND,12,78.3,100.0
"E. Phillips, M. Bass, S. Murphy, E. Kobryn, T. Bias",PHO,12,130.8,73.1
"I. Latta, K. Vaughn, T. Ruffin-Pratt, S. Dolson, B. Hartley",WAS,12,73.9,50.0
"I. Latta, T. Hill, T. Hawkins, T. Ruffin-Pratt, S. Dolson",WAS,12,108.7,65.2
"J. Perkins, S. Young-Malcolm, D. Adams, D. Robinson, S. Johnson",SAN,12,88.0,82.1
"K. Christmas-Kelly, L. Kizer, L. Clarendon, N. Howard, M. Lucas",IND,12,96.2,103.7
"L. Harding, A. Herrington, C. Parker, C. Wiggins, N. Ogwumike",LAS,12,109.1,87.0
"L. Whalen, R. Brunson, J. McCarville, T. White, M. Moore",MIN,12,120.8,96.3
"L. Whalen, T. White, M. Moore, D. Dantas, A. Taylor",MIN,12,95.8,91.3
"M. Currie, I. Latta, K. Vaughn, S. Dolson, B. Hartley",WAS,12,110.5,90.0
"M. Currie, I. Latta, K. Vaughn, T. Hawkins, B. Hartley",WAS,12,113.6,100.0
"P. Pierson, C. Pondexter, T. Charles, S. Rodgers, A. Cruz",NYL,12,100.0,73.1
