Lineup,Team,Minutes,Offensive Rating,Defensive Rating
"T. McWilliams-Franklin, L. Whalen, R. Brunson, M. Wright, M. Moore",MIN,67,103.9,104.0
"N. Sanford, C. Dupree, C. Houston, D. Bonner, S. Prahalis",PHO,64,91.1,97.0
"K. Lawson, T. Charles, K. Greene, K. Griffin, A. Hightower",CON,61,91.7,90.8
"K. Smith, L. Jackson, S. Bird, T. Wright, C. Little",SEA,61,100.0,94.6
"S. Cash, T. Young, S. Fowles, E. Prince, C. Vandersloot",CHI,61,108.3,99.3
"T. Johnson, I. Latta, A. Holt, K. Pedersen, G. Johnson",TUL,61,85.7,111.6
"A. Jones, K. Lawson, R. Montgomery, T. Charles, A. Hightower",CON,58,92.0,91.9
"P. Pierson, N. Powell, C. Pondexter, E. Carson, K. Vaughn",NYL,58,91.2,96.7
"P. Pierson, N. Powell, K. Braxton, C. Pondexter, L. Mitchell",NYL,57,86.8,109.6
"T. Johnson, R. Hodges, A. Holt, K. Pedersen, G. Johnson",TUL,57,98.2,110.9
"M. Snow, M. Currie, M. Ajavon, S. Bobbitt, C. Langhorne",WAS,55,95.1,108.8
"T. Thompson, K. Smith, S. Bird, T. Wright, C. Little",SEA,55,122.0,117.0
"A. Beard, C. Parker, M. Coleman, K. Toliver, N. Ogwumike",LAS,54,102.7,91.4
"B. Hammon, J. Perkins, S. Young-Malcolm, J. Appel Marinelli, D. Robinson",SAN,53,105.7,96.1
"P. Pierson, K. Braxton, C. Pondexter, E. Carson, L. Mitchell",NYL,51,102.8,83.7
"T. Thompson, A. Wauters, S. Bird, T. Wright, C. Little",SEA,51,77.6,86.9
"K. Smith, S. Bird, T. Wright, C. Little, E. Kobryn",SEA,49,89.5,89.1
"T. McWilliams-Franklin, L. Whalen, R. Brunson, C. Wiggins, M. Moore",MIN,49,106.6,97.7
"D. Walker, N. Powell, K. Braxton, C. Pondexter, E. Carson",NYL,48,101.1,92.6
"S. Lyttle, L. Harding, A. McCoughtry, A. Morello, T. Hayes",ATL,48,82.1,77.1
"T. Catchings, K. Douglas, E. Larkins, B. January, S. Zellous",IND,48,126.9,106.2
"D. Canty, A. Robinson, M. Currie, N. Quinn, C. Langhorne",WAS,47,72.4,93.1
"A. Jones, K. Lawson, T. Charles, A. Hightower, D. McCray",CON,46,101.0,81.0
"D. Taurasi, A. Hornbuckle, D. Bonner, K. Thomas, S. Prahalis",PHO,46,92.4,107.5
"A. Jones, K. Lawson, T. White, R. Montgomery, T. Charles",CON,45,90.1,83.0
"K. Lawson, M. Bass, R. Montgomery, T. Charles, A. Hightower",CON,45,115.1,96.6
"A. Jones, K. Lawson, T. Charles, K. Greene, D. McCray",CON,44,96.7,102.2
"N. Powell, K. Braxton, C. Pondexter, E. Carson, L. Mitchell",NYL,44,107.0,111.8
"T. Johnson, I. Latta, K. Christmas-Kelly, K. Pedersen, G. Johnson",TUL,44,96.5,105.8
"D. Milton-Jones, C. Parker, M. Coleman, K. Toliver, N. Ogwumike",LAS,43,98.9,108.0
"R. Hodges, I. Latta, A. Holt, C. Black, G. Johnson",TUL,42,100.0,119.5
"D. Walker, N. Powell, C. Pondexter, E. Carson, K. Vaughn",NYL,41,90.4,72.9
"E. Thorn, C. Wiggins, J. Adair, M. Wright, D. Peters",MIN,41,89.9,70.9
"E. de Souza, S. Lyttle, L. Harding, A. McCoughtry, T. Hayes",ATL,40,127.3,109.0
"C. Houston, D. Bonner, K. Thomas, S. Prahalis, A. Warley-Talbert",PHO,39,112.5,101.2
"S. Cash, T. Young, S. Fowles, S. Petrovic, C. Vandersloot",CHI,39,84.8,122.2
"S. Lyttle, C. Kraayeveld, K. Swanier, A. Morello, T. Hayes",ATL,39,93.9,82.9
"T. McWilliams-Franklin, R. Brunson, S. Augustus, C. Wiggins, M. Moore",MIN,39,101.3,98.7
"D. Milton-Jones, A. Beard, K. Toliver, J. Lavender, N. Ogwumike",LAS,38,112.2,112.2
"M. Snow, M. Currie, N. Quinn, C. Langhorne, J. Thomas",WAS,38,86.1,120.8
"T. Sutton-Brown, T. Catchings, K. Douglas, B. January, J. Pohlen-Mavunga",IND,38,92.0,88.5
"K. Lawson, T. White, M. Bass, R. Montgomery, T. Charles",CON,37,93.8,107.7
"S. Cash, L. Willingham, T. Young, S. Fowles, E. Prince",CHI,37,101.4,70.4
"T. Bevilaqua, J. Perkins, D. Adams, Z. Morrison, S. Johnson",SAN,37,100.0,101.4
"T. Catchings, K. Douglas, E. Phillips, J. Davenport, S. Zellous",IND,37,115.4,95.0
"B. Hammon, J. Perkins, S. Young-Malcolm, D. Adams, S. Johnson",SAN,36,90.2,92.0
"K. Smith, A. Wauters, S. Bird, C. Little, S. Stricklen",SEA,36,89.3,75.0
"T. Johnson, J. Lacy, S. Dorrell, K. Pedersen, G. Johnson",TUL,36,98.6,118.6
"T. Penicheiro, S. Cash, S. Murphy, T. Young, S. Fowles",CHI,36,83.6,81.4
"L. Whalen, R. Brunson, S. Augustus, M. Moore, D. Peters",MIN,35,114.7,86.6
"T. Sutton-Brown, T. Catchings, K. Douglas, E. Phillips, S. Zellous",IND,35,89.7,101.4
"T. Thompson, K. Smith, A. Wauters, S. Bird, T. Wright",SEA,35,95.9,94.6
"A. Jones, K. Lawson, R. Montgomery, T. Charles, K. Greene",CON,34,97.1,108.8
"B. Hammon, S. Christon, J. Perkins, S. Young-Malcolm, D. Adams",SAN,34,132.9,94.4
"D. Walker, K. Braxton, C. Pondexter, E. Carson, L. Mitchell",NYL,34,101.5,110.6
"K. Lawson, M. Bass, R. Montgomery, T. Charles, D. McCray",CON,34,116.2,115.9
"S. Cash, L. Willingham, T. Young, S. Fowles, C. Vandersloot",CHI,34,87.7,80.6
"B. Hammon, S. Young-Malcolm, D. Adams, D. Robinson, S. Johnson",SAN,33,107.4,98.5
"S. Bird, T. Wright, C. Little, E. Kobryn, S. Stricklen",SEA,33,119.4,71.8
"T. Catchings, K. Douglas, J. Davenport, B. January, J. Pohlen-Mavunga",IND,33,95.7,119.4
"T. McWilliams-Franklin, C. Wiggins, M. Wright, M. Moore, D. Peters",MIN,33,112.9,76.1
"T. Thompson, K. Smith, T. Wright, C. Little, S. Stricklen",SEA,33,75.0,82.0
"T. White, M. Bass, R. Montgomery, K. Griffin, D. McCray",CON,33,69.9,85.3
"A. Wauters, S. Bird, T. Wright, C. Little, S. Stricklen",SEA,32,101.7,91.9
"K. Lawson, R. Montgomery, T. Charles, K. Griffin, A. Hightower",CON,32,115.7,113.6
"K. Lawson, T. White, R. Montgomery, T. Charles, K. Griffin",CON,32,97.2,67.1
"T. Thompson, S. Bird, T. Wright, C. Little, S. Stricklen",SEA,32,82.4,104.5
"D. Milton-Jones, A. Beard, C. Parker, K. Toliver, J. Lavender",LAS,31,90.9,103.0
"M. Currie, M. Ajavon, C. Langhorne, L. Wisdom-Hylton, J. Thomas",WAS,31,81.0,85.5
"T. Thompson, K. Smith, A. Wauters, S. Bird, S. Stricklen",SEA,31,71.9,106.8
"D. Walker, N. Powell, E. Carson, L. Mitchell, K. Vaughn",NYL,30,68.3,81.4
"J. Lacy, S. Dorrell, I. Latta, C. Paris, R. Williams",TUL,30,98.5,100.0
"C. Dupree, A. Hornbuckle, D. Bonner, K. Thomas, S. Prahalis",PHO,29,64.5,101.6
"C. Dupree, C. Houston, D. Bonner, S. Prahalis, A. Warley-Talbert",PHO,29,98.5,93.9
"N. Sanford, A. Hornbuckle, D. Bonner, K. Thomas, S. Prahalis",PHO,29,112.1,101.8
"T. Catchings, K. Douglas, E. Phillips, E. Larkins, B. January",IND,29,100.0,100.0
"T. Johnson, I. Latta, K. Pedersen, G. Johnson, R. Williams",TUL,29,100.0,82.6
"T. Johnson, J. Lacy, I. Latta, K. Pedersen, G. Johnson",TUL,29,113.2,89.1
"A. Robinson, M. Currie, M. Ajavon, L. Wisdom-Hylton, J. Thomas",WAS,28,81.8,108.8
"K. Douglas, E. Phillips, J. Davenport, E. Larkins, J. Pohlen-Mavunga",IND,28,74.1,73.7
"S. Cash, L. Willingham, S. Fowles, E. Prince, C. Vandersloot",CHI,28,94.8,76.3
"S. Lyttle, A. Herrington, K. Swanier, A. McCoughtry, A. Morello",ATL,28,81.7,75.4
"T. McWilliams-Franklin, L. Whalen, R. Brunson, S. Augustus, M. Wright",MIN,28,103.2,100.0
"A. Beard, C. Parker, M. Coleman, K. Toliver, J. Lavender",LAS,27,109.1,66.7
"A. Robinson, M. Currie, M. Ajavon, C. Langhorne, J. Thomas",WAS,27,110.4,78.8
"A. Robinson, N. Quinn, M. Ajavon, C. Langhorne, J. Thomas",WAS,27,86.5,96.2
"L. Willingham, T. Young, S. Fowles, E. Prince, C. Vandersloot",CHI,27,100.0,102.0
"M. Snow, A. Robinson, M. Currie, M. Ajavon, J. Thomas",WAS,27,77.4,90.7
"M. Snow, N. Quinn, M. Ajavon, S. Bobbitt, C. Langhorne",WAS,27,79.6,86.3
"T. Bevilaqua, J. Perkins, S. Young-Malcolm, D. Adams, S. Johnson",SAN,27,76.0,67.3
"R. Hodges, I. Latta, A. Holt, K. Pedersen, G. Johnson",TUL,26,93.8,98.0
"R. Hodges, J. Lacy, I. Latta, G. Johnson, R. Williams",TUL,26,93.9,77.4
"E. de Souza, S. Lyttle, C. Kraayeveld, L. Harding, T. Hayes",ATL,25,122.2,86.3
"T. Johnson, R. Hodges, J. Lacy, G. Johnson, R. Williams",TUL,25,90.0,118.4
"T. Johnson, S. Dorrell, I. Latta, C. Black, K. Pedersen",TUL,25,62.5,95.9
"T. White, M. Bass, R. Montgomery, T. Charles, A. Hightower",CON,25,100.0,88.7
"C. Dupree, C. Houston, D. Bonner, A. Gray-Lawson, S. Prahalis",PHO,24,106.0,103.8
"D. Milton-Jones, A. Beard, C. Parker, M. Coleman, N. Ogwumike",LAS,24,88.0,98.0
"E. de Souza, C. Kraayeveld, L. Harding, A. Herrington, T. Hayes",ATL,24,102.0,81.6
"J. Lacy, S. Dorrell, I. Latta, G. Johnson, R. Williams",TUL,24,98.0,98.0
"M. Snow, N. Quinn, N. Lacy, M. Ajavon, C. Langhorne",WAS,24,114.9,89.1
"T. Thompson, K. Smith, T. Wright, E. Kobryn, S. Stricklen",SEA,24,62.2,95.5
"E. Phillips, J. Davenport, E. Larkins, K. Christmas-Kelly, J. Pohlen-Mavunga",IND,23,77.3,95.1
"N. Sanford, A. Hornbuckle, C. Houston, D. Bonner, K. Thomas",PHO,23,76.6,124.5
"S. Lyttle, C. Kraayeveld, L. Harding, A. McCoughtry, T. Hayes",ATL,23,127.9,59.1
"T. Catchings, K. Douglas, E. Phillips, E. Larkins, J. Pohlen-Mavunga",IND,23,115.9,97.4
"T. Johnson, R. Hodges, J. Lacy, I. Latta, G. Johnson",TUL,23,88.6,97.8
"T. Sutton-Brown, T. Catchings, E. Phillips, E. Larkins, J. Pohlen-Mavunga",IND,23,102.3,80.0
"T. White, M. Bass, R. Montgomery, T. Charles, D. McCray",CON,23,50.0,96.2
"C. Kraayeveld, L. Harding, A. Herrington, A. Morello, T. Hayes",ATL,22,128.3,97.9
"P. Pierson, N. Powell, E. Carson, L. Mitchell, K. Vaughn",NYL,22,71.1,93.0
"T. Johnson, J. Lacy, I. Latta, G. Johnson, R. Williams",TUL,22,70.8,108.2
"T. Sutton-Brown, T. Catchings, K. Douglas, E. Phillips, B. January",IND,22,130.0,102.3
"T. Thompson, A. Wauters, S. Bird, T. Wright, S. Stricklen",SEA,22,62.2,90.2
"A. Jones, K. Lawson, T. White, M. Bass, R. Montgomery",CON,21,96.2,76.6
"B. Hammon, S. Christon, S. Young-Malcolm, J. Appel Marinelli, S. Johnson",SAN,21,117.1,84.6
"E. Phillips, J. Davenport, E. Larkins, B. January, J. Pohlen-Mavunga",IND,21,90.2,117.9
"K. Lawson, T. White, R. Montgomery, T. Charles, D. McCray",CON,21,97.6,88.1
"K. Smith, T. Wright, C. Little, E. Kobryn, S. Stricklen",SEA,21,79.1,90.2
"R. Hodges, J. Davenport, E. Larkins, B. January, J. Pohlen-Mavunga",IND,21,73.7,72.2
"T. Catchings, K. Douglas, E. Phillips, J. Davenport, B. January",IND,21,92.7,67.4
"T. Johnson, S. Dorrell, I. Latta, K. Pedersen, G. Johnson",TUL,21,72.7,95.6
"T. McWilliams-Franklin, L. Whalen, S. Augustus, M. Moore, D. Peters",MIN,21,107.3,102.4
"E. Thorn, C. Wiggins, M. Wright, A. Harris, D. Peters",MIN,20,78.6,80.0
"K. Lawson, T. White, M. Bass, R. Montgomery, K. Griffin",CON,20,115.8,100.0
"T. Johnson, J. Lacy, S. Dorrell, I. Latta, G. Johnson",TUL,20,100.0,114.3
"T. Johnson, R. Hodges, A. Holt, C. Black, G. Johnson",TUL,20,82.1,94.9
"T. Thompson, K. Smith, S. Bird, T. Wright, E. Kobryn",SEA,20,84.2,62.5
"A. Jones, K. Lawson, T. White, T. Charles, A. Hightower",CON,19,127.8,108.3
"A. Robinson, N. Quinn, L. Wisdom-Hylton, J. Thomas, N. Novosel",WAS,19,67.4,86.7
"D. Walker, N. Powell, C. Pondexter, E. Carson, L. Mitchell",NYL,19,89.5,84.6
"D. Walker, N. Powell, K. Braxton, C. Pondexter, L. Mitchell",NYL,19,102.6,89.2
"E. de Souza, C. Kraayeveld, L. Harding, A. McCoughtry, T. Hayes",ATL,19,116.2,111.4
"J. Lacy, S. Dorrell, I. Latta, C. Black, R. Williams",TUL,19,89.2,107.7
"K. Lawson, R. Montgomery, T. Charles, A. Hightower, D. McCray",CON,19,119.0,116.7
"K. Smith, A. Wauters, S. Abrosimova, T. Wright, C. Little",SEA,19,64.9,94.6
"N. Powell, C. Pondexter, E. Carson, L. Mitchell, K. Vaughn",NYL,19,69.0,92.1
"N. Sanford, D. Taurasi, A. Hornbuckle, D. Bonner, K. Thomas",PHO,19,125.7,108.3
"R. Brunson, C. Wiggins, M. Wright, M. Moore, A. Harris",MIN,19,133.3,86.8
"R. Riley, S. Cash, T. Young, S. Fowles, E. Prince",CHI,19,132.5,77.5
"T. McWilliams-Franklin, L. Whalen, S. Augustus, C. Wiggins, M. Moore",MIN,19,143.6,86.5
"T. McWilliams-Franklin, R. Brunson, C. Wiggins, M. Wright, M. Moore",MIN,19,124.3,104.7
"T. Thompson, K. Smith, A. Wauters, S. Abrosimova, S. Stricklen",SEA,19,81.6,77.8
"A. Hornbuckle, D. Bonner, A. Gray-Lawson, S. Prahalis, A. Warley-Talbert",PHO,18,85.0,114.3
"A. Hornbuckle, K. Thomas, D. Simon, L. Kizer, B. Butler",PHO,18,94.7,135.1
"A. Jones, K. Lawson, R. Montgomery, T. Charles, D. McCray",CON,18,88.6,92.1
"E. Phillips, J. Davenport, K. Christmas-Kelly, J. Pohlen-Mavunga, S. Goodlett",IND,18,106.5,81.8
"K. Braxton, C. Pondexter, E. Carson, L. Mitchell, K. Vaughn",NYL,18,50.0,86.5
"N. Powell, C. Pondexter, E. Carson, L. Mitchell, K. Cain",NYL,18,125.7,77.8
"R. Hodges, I. Latta, C. Paris, G. Johnson, R. Williams",TUL,18,97.5,107.3
"S. Cash, L. Willingham, S. Murphy, E. Prince, C. Vandersloot",CHI,18,93.9,121.2
"S. Cash, S. Murphy, E. Prince, C. Vandersloot, C. Swords",CHI,18,116.7,102.9
"S. Cash, S. Murphy, S. Fowles, S. Petrovic, C. Vandersloot",CHI,18,81.1,72.2
"S. Cash, S. Petrovic, E. Prince, C. Vandersloot, C. Swords",CHI,18,145.0,73.7
"T. Catchings, E. Phillips, J. Davenport, B. January, S. Zellous",IND,18,80.0,62.5
"T. McWilliams-Franklin, C. Wiggins, M. Wright, M. Moore, A. Harris",MIN,18,135.9,78.0
"T. Penicheiro, S. Cash, S. Murphy, S. Fowles, S. Petrovic",CHI,18,88.2,91.7
"T. Thompson, K. Smith, S. Bird, C. Little, S. Stricklen",SEA,18,109.7,93.9
"T. Thompson, K. Smith, S. Bird, E. Kobryn, S. Stricklen",SEA,18,105.7,73.5
"A. Beard, M. Coleman, K. Toliver, J. Lavender, N. Ogwumike",LAS,17,137.1,75.6
"A. Jones, T. White, M. Bass, R. Montgomery, A. Hightower",CON,17,82.8,86.7
"A. Robinson, N. Quinn, M. Ajavon, S. Bobbitt, C. Langhorne",WAS,17,80.6,93.8
"K. Smith, S. Abrosimova, T. Wright, C. Little, E. Kobryn",SEA,17,47.2,109.4
"K. Smith, S. Bird, C. Little, E. Kobryn, S. Stricklen",SEA,17,100.0,81.1
"L. Whalen, R. Brunson, C. Wiggins, M. Moore, D. Peters",MIN,17,79.3,86.2
"M. Currie, N. Quinn, C. Langhorne, L. Wisdom-Hylton, J. Thomas",WAS,17,91.9,108.1
"R. Brunson, C. Wiggins, M. Wright, M. Moore, D. Peters",MIN,17,108.1,80.6
"R. Riley, L. Willingham, S. Murphy, S. Petrovic, C. Vandersloot",CHI,17,85.7,80.6
"T. Catchings, K. Douglas, E. Larkins, B. January, J. Pohlen-Mavunga",IND,17,145.7,110.8
"T. Johnson, R. Hodges, I. Latta, C. Black, G. Johnson",TUL,17,86.1,108.1
"T. McWilliams-Franklin, L. Whalen, C. Wiggins, M. Moore, D. Peters",MIN,17,145.2,70.6
"T. McWilliams-Franklin, L. Whalen, R. Brunson, S. Augustus, C. Wiggins",MIN,17,92.3,105.1
"T. McWilliams-Franklin, R. Brunson, S. Augustus, C. Wiggins, M. Wright",MIN,17,112.8,100.0
"T. White, M. Bass, R. Montgomery, K. Griffin, A. Hightower",CON,17,50.0,68.4
"B. Hammon, J. Perkins, S. Young-Malcolm, J. Appel Marinelli, S. Johnson",SAN,16,112.9,106.3
"D. Milton-Jones, C. Miller, A. Beard, C. Parker, K. Toliver",LAS,16,110.0,110.3
"K. Lawson, M. Bass, R. Montgomery, T. Charles, K. Greene",CON,16,91.2,90.9
"K. Lawson, R. Montgomery, T. Charles, K. Greene, K. Griffin",CON,16,97.0,121.9
"K. Smith, A. Wauters, T. Wright, C. Little, S. Stricklen",SEA,16,68.6,91.4
"K. Smith, L. Jackson, S. Bird, C. Little, S. Stricklen",SEA,16,97.1,69.7
"M. Currie, M. Ajavon, S. Bobbitt, C. Langhorne, L. Wisdom-Hylton",WAS,16,90.3,86.7
"M. Currie, N. Lacy, S. Bobbitt, C. Langhorne, L. Wisdom-Hylton",WAS,16,96.6,96.8
"M. Snow, M. Currie, N. Lacy, M. Ajavon, C. Langhorne",WAS,16,83.9,69.7
"N. Sanford, A. Hornbuckle, C. Houston, K. Thomas, B. Butler",PHO,16,81.3,97.0
"N. Sanford, C. Houston, D. Bonner, K. Thomas, S. Prahalis",PHO,16,102.8,75.7
"R. Hodges, I. Latta, C. Black, G. Johnson, R. Williams",TUL,16,126.3,92.3
"S. Christon, J. Perkins, D. Adams, D. Robinson, S. Johnson",SAN,16,120.0,70.0
"S. Lyttle, C. Kraayeveld, L. Harding, A. Morello, T. Hayes",ATL,16,65.5,112.5
"S. Lyttle, K. Swanier, A. McCoughtry, A. Morello, T. Hayes",ATL,16,97.3,86.1
"T. Catchings, E. Phillips, E. Larkins, B. January, S. Zellous",IND,16,117.9,75.0
"T. McWilliams-Franklin, L. Whalen, C. Wiggins, M. Wright, M. Moore",MIN,16,125.0,71.9
"T. McWilliams-Franklin, L. Whalen, S. Augustus, M. Wright, M. Moore",MIN,16,88.6,94.1
"T. Smith, J. Perkins, D. Adams, D. Robinson, S. Johnson",SAN,16,129.0,102.9
"T. Sutton-Brown, T. Catchings, K. Douglas, E. Phillips, J. Pohlen-Mavunga",IND,16,113.8,86.7
"T. Sutton-Brown, T. Catchings, K. Douglas, S. Zellous, J. Pohlen-Mavunga",IND,16,75.8,116.1
"A. Hornbuckle, D. Bonner, K. Thomas, S. Prahalis, L. Kizer",PHO,15,59.4,93.5
"B. Hammon, S. Young-Malcolm, J. Appel Marinelli, D. Robinson, S. Johnson",SAN,15,89.7,85.2
"C. Dupree, C. Houston, D. Bonner, K. Thomas, S. Prahalis",PHO,15,97.0,131.3
"D. Walker, E. Carson, L. Mitchell, K. Vaughn, A. Montgomery",NYL,15,46.7,100.0
"E. de Souza, S. Lyttle, C. Kraayeveld, K. Swanier, T. Hayes",ATL,15,51.6,100.0
"E. de Souza, S. Lyttle, C. Kraayeveld, L. Harding, A. Herrington",ATL,15,115.2,106.3
"L. Whalen, R. Brunson, S. Augustus, C. Wiggins, M. Moore",MIN,15,87.9,90.3
"M. Snow, M. Currie, N. Lacy, S. Bobbitt, C. Langhorne",WAS,15,106.7,90.6
"N. Powell, K. Braxton, C. Pondexter, L. Mitchell, K. Vaughn",NYL,15,72.4,90.3
"N. Sanford, A. Hornbuckle, D. Bonner, L. Kizer, B. Butler",PHO,15,96.6,86.2
"R. Brunson, S. Augustus, C. Wiggins, M. Wright, D. Peters",MIN,15,96.9,96.6
"R. Riley, L. Willingham, S. Murphy, S. Petrovic, E. Prince",CHI,15,106.9,100.0
"S. Cash, S. Murphy, T. Young, C. Vandersloot, C. Swords",CHI,15,110.0,103.3
"S. Lyttle, Y. Leuchanka, A. Herrington, K. Swanier, A. McCoughtry",ATL,15,50.0,102.9
"T. Catchings, E. Phillips, J. Davenport, B. January, J. Pohlen-Mavunga",IND,15,130.3,64.5
"T. Catchings, K. Douglas, B. January, S. Zellous, S. Goodlett",IND,15,64.7,119.4
"T. Catchings, K. Douglas, E. Phillips, E. Larkins, S. Zellous",IND,15,89.3,84.0
"T. McWilliams-Franklin, L. Whalen, R. Brunson, C. Wiggins, M. Wright",MIN,15,90.9,64.5
"T. White, R. Montgomery, T. Charles, K. Griffin, D. McCray",CON,15,71.9,90.3
"A. Hornbuckle, C. Houston, K. Thomas, L. Kizer, B. Butler",PHO,14,73.3,107.1
"A. Robinson, M. Currie, N. Quinn, N. Lacy, C. Langhorne",WAS,14,79.2,81.5
"A. Wauters, S. Abrosimova, A. Clark, E. Kobryn, S. Stricklen",SEA,14,84.0,132.0
"C. Dupree, A. Hornbuckle, C. Houston, D. Bonner, S. Prahalis",PHO,14,120.7,110.0
"D. Bonner, A. Gray-Lawson, K. Thomas, S. Prahalis, A. Warley-Talbert",PHO,14,80.0,74.2
"D. Milton-Jones, C. Miller, C. Parker, N. Ogwumike, A. Sykes",LAS,14,96.9,73.3
"D. Milton-Jones, C. Parker, K. Toliver, N. Ogwumike, A. Sykes",LAS,14,103.3,87.5
"E. Hoffman, A. Beard, C. Parker, M. Coleman, K. Toliver",LAS,14,71.9,71.0
"J. Perkins, S. Young-Malcolm, J. Appel Marinelli, D. Robinson, S. Johnson",SAN,14,55.2,53.1
"K. Douglas, E. Phillips, E. Larkins, J. Pohlen-Mavunga, S. Goodlett",IND,14,104.3,73.1
"K. Lawson, T. White, T. Charles, K. Griffin, A. Hightower",CON,14,89.3,92.9
"M. Snow, N. Quinn, C. Langhorne, J. Thomas, N. Novosel",WAS,14,100.0,103.3
"M. Snow, N. Quinn, M. Ajavon, L. Wisdom-Hylton, J. Thomas",WAS,14,36.7,67.7
"R. Hodges, I. Latta, A. Holt, G. Johnson, R. Williams",TUL,14,93.1,60.0
"R. Hodges, I. Latta, K. Pedersen, G. Johnson, R. Williams",TUL,14,113.8,110.3
"S. Cash, L. Willingham, S. Fowles, S. Petrovic, C. Vandersloot",CHI,14,89.3,80.0
"S. Lyttle, C. Kraayeveld, L. Harding, A. Herrington, A. Morello",ATL,14,88.0,92.0
"S. Murphy, T. Young, S. Fowles, S. Petrovic, C. Vandersloot",CHI,14,100.0,114.3
"T. Johnson, R. Hodges, I. Latta, K. Pedersen, G. Johnson",TUL,14,75.9,120.7
"T. Penicheiro, L. Willingham, S. Murphy, S. Fowles, S. Petrovic",CHI,14,96.2,79.3
"T. Penicheiro, R. Riley, L. Willingham, S. Murphy, S. Petrovic",CHI,14,82.1,77.8
"T. Smith, T. Bevilaqua, J. Perkins, D. Adams, S. Johnson",SAN,14,103.6,111.1
"T. Smith, T. Bevilaqua, J. Perkins, Z. Morrison, S. Johnson",SAN,14,107.4,81.5
"A. Robinson, M. Ajavon, S. Bobbitt, L. Wisdom-Hylton, N. Novosel",WAS,13,100.0,79.3
"C. Miller, M. Coleman, J. Lavender, N. Ogwumike, A. Sykes",LAS,13,100.0,77.8
"D. Milton-Jones, A. Beard, C. Parker, N. Ogwumike, A. Sykes",LAS,13,120.8,83.3
"D. Milton-Jones, C. Miller, A. Beard, C. Parker, J. Lavender",LAS,13,77.8,110.3
"D. Milton-Jones, M. Coleman, K. Toliver, J. Lavender, A. Sykes",LAS,13,90.3,120.7
"D. Milton-Jones, M. Coleman, K. Toliver, J. Lavender, N. Ogwumike",LAS,13,113.3,86.2
"D. Walker, N. Powell, K. Braxton, E. Carson, L. Mitchell",NYL,13,64.5,58.6
"E. Thorn, C. Wiggins, J. Adair, M. Wright, A. Harris",MIN,13,43.3,80.0
