Lineup,Team,Minutes,Offensive Rating,Defensive Rating
"J. Hicks, S. Johnson, T. McWilliams-Franklin, E. Powell, N. Sales",ORL,53,75.3,91.4
"K. Smith, L. Pride, S. Abrosimova, E. Perperoglou, G. Schweitzer",MIN,53,101.1,86.3
"J. Arcain, T. Thompson, C. Washington, T. Johnson, T. Stafford-Odom",HOU,52,97.7,85.4
"R. Bolton, T. Smith, E. Campbell, Y. Griffith, K. Holland-Corn",SAC,52,94.6,96.9
"J. Arcain, T. Thompson, T. Jackson, C. Washington, T. Lewis",HOU,51,104.6,58.4
"K. Smith, M. Martin, K. Paye, S. Abrosimova, E. Perperoglou",MIN,51,84.9,80.0
"L. Leslie, T. Dixon, L. Byears, U. Figgs, V. Grgin Fonseca",LAS,51,126.5,101.1
"S. Edwards, C. Smith, S. Henning, J. Redd, L. Jackson",SEA,50,79.3,85.9
"S. Witherspoon, K. Folkl, T. Jackson, S. Crawley, J. Stiles",POR,50,78.6,75.5
"R. Williams, A. Thompson, O. Scott, N. Ivey, J. Streimikyte",IND,49,100.0,90.0
"M. Jones, R. Brown, J. Rizzotti, C. Melvin, P. Taylor",CLE,47,79.3,90.8
"V. Whiting-Raymond, K. Smith, K. Paye, S. Abrosimova, E. Perperoglou",MIN,47,61.0,100.0
"S. Edwards, J. Redd, M. Marciniak, L. Jackson, S. Randall",SEA,46,91.0,92.6
"T. Dixon, M. Mabika, L. Byears, U. Figgs, D. Milton-Jones",LAS,46,106.4,107.3
"J. Hicks, T. McWilliams-Franklin, E. Powell, N. Sales, T. McCain",ORL,45,81.2,92.0
"A. Feaster, S. Enis, D. Staley, C. Machanguana, T. Edwards",CHA,44,101.5,83.8
"L. Grooms, T. Penicheiro, T. Smith, Y. Griffith, K. Holland-Corn",SAC,44,106.7,106.6
"J. Arcain, T. Thompson, T. Jackson, C. Washington, K. Gibson",HOU,43,101.3,75.0
"V. Johnson, S. Wicks, B. Hammon, T. Whitmore, A. Nagy",NYL,43,98.7,80.0
"R. Bolton, L. Grooms, T. Smith, E. Campbell, Y. Griffith",SAC,42,103.6,105.7
"C. Smith, S. Henning, K. Vodichkova, L. Jackson, S. Randall",SEA,41,82.6,78.1
"K. Hlede, A. Goodson, N. Williams, J. Azzi, A. Herrig",UTA,40,101.4,93.2
"S. Edwards, S. Henning, J. Redd, L. Jackson, S. Randall",SEA,40,97.1,97.0
"W. Palmer, A. Ndiaye-Diatta, E. Brown, J. Kingi-Cross, D. Nolan",DET,40,73.2,89.7
"A. Feaster, S. Enis, D. Staley, T. Edwards, T. Sutton-Brown",CHA,39,83.1,89.6
"A. Stinson, C. Smith, D. Staley, C. Machanguana, T. Edwards",CHA,39,81.9,74.3
"K. Smith, M. Martin, K. Paye, L. Pride, S. Abrosimova",MIN,39,82.6,71.0
"T. Alhaleem, S. Johnson, T. McWilliams-Franklin, E. Powell, N. Sales",ORL,39,98.6,95.9
"K. Smith, M. Martin, L. Pride, S. Abrosimova, E. Perperoglou",MIN,38,89.3,101.4
"T. Bevilaqua, K. Folkl, S. Crawley, S. Thomas, J. Stiles",POR,38,77.3,94.1
"A. Stinson, S. Enis, D. Staley, C. Machanguana, T. Edwards",CHA,37,95.1,78.1
"R. Bolton, T. Penicheiro, T. Smith, E. Campbell, Y. Griffith",SAC,37,77.3,79.7
"S. Witherspoon, V. Nygaard, T. Bevilaqua, S. Crawley, J. Stiles",POR,37,90.8,101.3
"A. Ndiaye-Diatta, E. Tornikidou, E. Brown, B. Farris, J. Kingi-Cross",DET,35,86.4,85.5
"S. Witherspoon, T. Bevilaqua, K. Folkl, D. Walker, J. Stiles",POR,35,95.2,88.1
"V. Bullett, M. Page, C. Holdsclaw, A. Burgess, H. Luz",WAS,35,86.4,66.2
"V. Bullett, M. Page, C. Holdsclaw, H. Luz, A. Sauret",WAS,35,85.7,82.6
"V. Johnson, S. Wicks, B. Hammon, A. Nagy, T. Phillips",NYL,35,84.7,96.9
"J. Hicks, S. Johnson, E. Powell, N. Sales, K. Douglas",ORL,34,85.0,103.4
"S. Edwards, C. Smith, J. Redd, M. Marciniak, L. Jackson",SEA,34,88.5,80.6
"V. Bullett, N. McCray, M. Page, A. Burgess, T. Massaline",WAS,34,55.0,106.5
"A. Stinson, A. Feaster, S. Enis, C. Smith, D. Staley",CHA,33,111.7,101.6
"S. Edwards, S. Henning, S. Lovelace, L. Jackson, S. Randall",SEA,33,97.0,93.8
"V. Whiting-Raymond, K. Smith, S. Abrosimova, E. Perperoglou, G. Schweitzer",MIN,33,85.0,88.9
"E. Nemcova, R. Brown, M. Andrade, A. Wauters, H. Darling",CLE,32,105.8,90.7
"J. Gillom, M. Stepanova, L. Harrison, J. Saunders, K. Veal",PHO,32,103.6,77.0
"J. Hicks, S. Johnson, E. Powell, N. Sales, B. Wyckoff",ORL,32,81.0,88.2
"R. Williams, O. Scott, S. White, N. Malcolm, J. Streimikyte",IND,32,100.0,80.0
"S. Henning, J. Redd, K. Vodichkova, L. Jackson, S. Randall",SEA,32,122.0,96.0
"E. Baranova, S. Brondello, D. Black, S. Sam, K. Rasmussen",MIA,31,105.0,101.7
"L. Leslie, M. Mabika, U. Figgs, D. Milton-Jones, V. Grgin Fonseca",LAS,31,93.1,83.1
"R. Williams, O. Scott, N. Malcolm, K. Schumacher, N. Ivey",IND,31,92.6,102.0
"W. Palmer, D. Canty, A. Ndiaye-Diatta, E. Brown, D. Nolan",DET,31,98.2,90.9
"A. Feaster, C. Smith, D. Staley, C. Machanguana, T. Edwards",CHA,30,98.1,58.7
"E. Baranova, T. Reid, D. Black, S. Sam, R. Riley",MIA,30,61.4,119.0
"J. Arcain, T. Thompson, C. Washington, T. Stafford-Odom, E. Shakirova",HOU,30,80.8,84.9
"M. Van Gorp, V. Whiting-Raymond, K. Smith, K. Paye, S. Abrosimova",MIN,30,90.6,121.2
"N. Williams, J. Azzi, K. Starbird, A. Herrig, M. Ferdinand-Harris",UTA,30,80.0,111.1
"S. Brondello, D. Black, S. Sam, K. Rasmussen, R. Riley",MIA,30,75.4,65.5
"S. Wicks, B. Hammon, C. Robinson, A. Nagy, T. Phillips",NYL,30,120.8,56.9
"S. Witherspoon, T. Jackson, S. Crawley, D. Walker, J. Stiles",POR,30,94.4,107.4
"T. McWilliams-Franklin, E. Powell, N. Sales, K. Douglas, B. Wyckoff",ORL,30,81.5,104.5
"J. Arcain, T. Thompson, C. Washington, T. Stafford-Odom, A. Lassiter",HOU,29,98.2,81.0
"R. Bolton, T. Penicheiro, T. Smith, Y. Griffith, K. Holland-Corn",SAC,29,115.5,105.6
"J. Gillom, B. Pettis, M. Stepanova, T. Fallon, K. Veal",PHO,28,90.0,68.5
"L. Grooms, E. Campbell, L. Frett, Y. Griffith, K. Holland-Corn",SAC,28,72.9,95.7
"M. Jones, C. Melvin, A. Wauters, H. Darling, P. Taylor",CLE,28,78.0,108.3
"R. Bolton, K. Wolters, E. Campbell, Y. Griffith, K. Holland-Corn",SAC,28,94.1,73.1
"R. Williams, O. Scott, S. White, N. Malcolm, K. Schumacher",IND,28,101.9,87.5
"J. Arcain, T. Thompson, T. Jackson, C. Washington, T. Stafford-Odom",HOU,27,89.6,80.4
"M. Dydek, L. Johnson, A. Goodson, N. Williams, J. Azzi",UTA,27,87.0,106.4
"M. Dydek, L. Johnson, N. Williams, J. Azzi, M. Ferdinand-Harris",UTA,27,72.3,87.8
"M. Timms, J. Gillom, M. Stepanova, L. Harrison, J. Saunders",PHO,27,72.5,100.0
"S. Wicks, B. Hammon, C. Robinson, T. Whitmore, A. Nagy",NYL,27,92.0,74.5
"A. Stinson, C. Smith, D. Staley, T. Edwards, T. Sutton-Brown",CHA,26,104.4,102.2
"D. Canty, A. Ndiaye-Diatta, E. Brown, B. Farris, D. Nolan",DET,26,83.7,88.9
"L. Leslie, T. Dixon, M. Mabika, L. Byears, N. McCrimmon",LAS,26,98.1,64.2
"M. Dydek, K. Hlede, N. Williams, J. Azzi, M. Ferdinand-Harris",UTA,26,91.7,96.2
"Q. Barnes, S. Henning, J. Redd, L. Jackson, S. Randall",SEA,26,78.7,85.1
"R. Bolton, L. Grooms, K. Wolters, E. Campbell, Y. Griffith",SAC,26,54.9,64.0
"R. Bolton, L. Grooms, T. Penicheiro, K. Wolters, Y. Griffith",SAC,26,106.1,72.3
"R. Brown, J. Rizzotti, M. Andrade, C. Melvin, P. Taylor",CLE,26,95.3,60.0
"S. Witherspoon, T. Bevilaqua, A. Burras, S. Crawley, J. Stiles",POR,26,67.3,89.1
"V. Bullett, M. Page, C. Holdsclaw, A. Burgess, T. Massaline",WAS,26,111.5,84.0
"J. Hicks, S. Johnson, T. McWilliams-Franklin, N. Sales, T. McCain",ORL,25,113.6,52.3
"K. Smith, L. Pride, S. Abrosimova, J. Burse, G. Schweitzer",MIN,25,103.9,87.8
"L. Grooms, T. Smith, E. Campbell, Y. Griffith, K. Holland-Corn",SAC,25,114.3,113.2
"M. Dydek, J. Azzi, K. Starbird, A. Herrig, M. Ferdinand-Harris",UTA,25,100.0,72.3
"M. Jones, J. Rizzotti, M. Andrade, C. Melvin, A. Wauters",CLE,25,76.2,83.3
"T. Weatherspoon, V. Johnson, B. Hammon, T. Whitmore, T. Phillips",NYL,25,83.3,76.6
"J. Gillom, M. Stepanova, T. Fallon, J. Saunders, K. Veal",PHO,24,78.0,78.6
"K. Smith, S. Abrosimova, E. Perperoglou, J. Burse, G. Schweitzer",MIN,24,104.3,65.2
"R. Brown, J. Rizzotti, M. Andrade, A. Wauters, P. Taylor",CLE,24,112.2,71.1
"S. Henning, K. Steding, K. Vodichkova, L. Jackson, S. Randall",SEA,24,72.1,100.0
"T. Bevilaqua, C. Young, K. Folkl, S. Crawley, J. Stiles",POR,24,81.4,104.8
"T. Dixon, M. Mabika, R. Mapp, U. Figgs, D. Milton-Jones",LAS,24,93.5,97.9
"V. Whiting-Raymond, K. Smith, L. Pride, S. Abrosimova, E. Perperoglou",MIN,24,109.3,72.7
"B. Pettis, M. Stepanova, L. Harrison, T. Fallon, K. Veal",PHO,23,72.9,82.2
"L. Leslie, T. Dixon, R. Mapp, D. Milton-Jones, N. McCrimmon",LAS,23,88.9,79.1
"M. Jones, R. Brown, C. Melvin, H. Darling, P. Taylor",CLE,23,90.9,88.9
"R. Sporn, D. Canty, E. Tornikidou, B. Farris, D. Nolan",DET,23,92.5,100.0
"R. Williams, A. Thompson, A. Braziel, G. Grubin, J. Streimikyte",IND,23,107.0,112.2
"R. Williams, A. Thompson, A. Braziel, G. Grubin, V. Hall",IND,23,90.0,89.2
"W. Palmer, E. Tornikidou, E. Brown, B. Farris, J. Kingi-Cross",DET,23,112.5,93.2
"A. Stinson, A. Feaster, S. Enis, D. Staley, S. Erb",CHA,22,79.5,79.5
"J. Arcain, T. Thompson, C. Washington, E. Shakirova, A. Lassiter",HOU,22,82.1,81.4
"K. Smith, M. Martin, K. Paye, L. Pride, E. Perperoglou",MIN,22,56.4,112.8
"L. Johnson, K. Hlede, N. Williams, J. Azzi, A. Herrig",UTA,22,127.8,88.6
"M. Askamp, S. Brondello, D. Black, S. Sam, K. Rasmussen",MIA,22,82.4,121.2
"V. Whiting-Raymond, K. Smith, K. Paye, L. Pride, E. Perperoglou",MIN,22,86.4,79.5
"V. Whiting-Raymond, K. Smith, K. Paye, L. Pride, S. Abrosimova",MIN,22,66.7,107.3
"V. Whiting-Raymond, K. Smith, L. Pride, S. Abrosimova, G. Schweitzer",MIN,22,55.8,106.7
"A. Ndiaye-Diatta, E. Brown, B. Farris, J. Kingi-Cross, D. Nolan",DET,21,80.0,115.4
"A. Stinson, A. Feaster, C. Smith, D. Staley, S. Erb",CHA,21,63.4,102.4
"A. Stinson, A. Feaster, D. Staley, C. Machanguana, T. Sutton-Brown",CHA,21,82.9,69.4
"J. Gillom, B. Pettis, M. Stepanova, L. Harrison, K. Veal",PHO,21,104.9,76.9
"K. Folkl, T. Jackson, S. Crawley, S. Thomas, J. Stiles",POR,21,74.3,74.4
"M. Askamp, K. Ford, S. Brondello, S. Sam, K. Rasmussen",MIA,21,90.9,81.8
"M. Askamp, K. Ford, S. Sam, M. Brumfield, K. Rasmussen",MIA,21,73.3,88.2
"R. Bolton, T. Penicheiro, K. Wolters, Y. Griffith, K. Holland-Corn",SAC,21,75.6,73.2
"R. Williams, A. Braziel, S. White, N. Ivey, J. Streimikyte",IND,21,115.8,69.0
"V. Bullett, C. Holdsclaw, T. Mills, H. Luz, A. Sauret",WAS,21,94.9,74.4
"E. Baranova, T. Reid, S. Brondello, S. Sam, R. Riley",MIA,20,105.4,68.4
"J. Rizzotti, M. Andrade, C. Melvin, A. Wauters, P. Taylor",CLE,20,133.3,83.3
"K. Smith, M. Martin, L. Pride, S. Abrosimova, G. Schweitzer",MIN,20,73.2,100.0
"L. Leslie, T. Dixon, M. Mabika, R. Mapp, U. Figgs",LAS,20,107.7,118.9
"M. Timms, J. Gillom, B. Pettis, M. Stepanova, L. Harrison",PHO,20,107.5,85.7
"R. Williams, O. Scott, S. White, N. Ivey, J. Streimikyte",IND,20,119.0,93.2
"E. Baranova, D. Black, S. Sam, K. Rasmussen, R. Riley",MIA,19,78.8,54.8
"J. Gillom, B. Pettis, L. Harrison, A. Williams-Strong, K. Veal",PHO,19,76.5,87.5
"J. Hicks, S. Johnson, T. McWilliams-Franklin, E. Powell, B. Wyckoff",ORL,19,77.8,108.6
"J. Hicks, T. McWilliams-Franklin, E. Powell, N. Sales, K. Douglas",ORL,19,70.0,69.0
"L. Grooms, T. Penicheiro, T. Smith, E. Campbell, Y. Griffith",SAC,19,97.2,85.7
"L. Leslie, T. Dixon, R. Mapp, U. Figgs, D. Milton-Jones",LAS,19,112.8,107.7
"M. Jones, R. Brown, J. Rizzotti, A. Wauters, P. Taylor",CLE,19,65.7,72.7
"M. Mabika, L. Byears, U. Figgs, D. Milton-Jones, N. McCrimmon",LAS,19,137.1,68.6
"M. Stepanova, L. Harrison, T. Fallon, K. Veal, S. Tuvic",PHO,19,112.5,71.0
"R. Bolton, L. Grooms, T. Penicheiro, T. Smith, K. Wolters",SAC,19,83.9,93.8
"S. Edwards, C. Smith, J. Redd, L. Jackson, S. Randall",SEA,19,42.9,83.3
"S. Edwards, C. Smith, M. Marciniak, L. Jackson, S. Randall",SEA,19,75.8,61.8
"S. Edwards, S. Henning, K. Steding, J. Redd, L. Jackson",SEA,19,86.7,87.9
"S. Edwards, S. Henning, K. Steding, K. Vodichkova, S. Randall",SEA,19,78.6,96.3
"S. Witherspoon, T. Bevilaqua, K. Folkl, A. Burras, J. Stiles",POR,19,72.7,108.8
"W. Palmer, C. Boyd, A. Ndiaye-Diatta, E. Brown, J. Kingi-Cross",DET,19,88.6,108.6
"C. Neves, A. Ndiaye-Diatta, E. Brown, B. Farris, D. Nolan",DET,18,88.9,105.9
"J. Arcain, T. Jackson, C. Washington, T. Johnson, T. Stafford-Odom",HOU,18,72.4,56.7
"J. Arcain, T. Thompson, C. Washington, E. Shakirova, T. Lewis",HOU,18,106.9,103.2
"J. Gillom, L. Harrison, T. Fallon, A. Williams-Strong, K. Veal",PHO,18,90.3,67.6
"J. Hicks, S. Johnson, T. McWilliams-Franklin, N. Sales, K. Douglas",ORL,18,106.1,102.9
"J. Redd, K. Vodichkova, M. Marciniak, L. Jackson, S. Randall",SEA,18,103.1,112.5
"K. Colleton, M. Askamp, K. Ford, M. Brumfield, K. Rasmussen",MIA,18,81.3,88.2
"K. Folkl, A. Burras, T. Jackson, S. Thomas, J. Stiles",POR,18,75.8,85.7
"M. Dydek, L. Johnson, K. Hlede, N. Williams, J. Azzi",UTA,18,121.9,82.9
"M. Page, C. Holdsclaw, T. Mills, H. Luz, A. Sauret",WAS,18,68.6,79.4
"R. Williams, A. Braziel, N. Malcolm, N. Ivey, J. Streimikyte",IND,18,58.1,110.7
"R. Williams, A. Thompson, A. Braziel, N. Ivey, J. Streimikyte",IND,18,76.5,74.3
"R. Williams, A. Thompson, M. Maxwell, N. Malcolm, N. Ivey",IND,18,63.6,120.0
"R. Williams, O. Scott, V. Hall, N. Malcolm, N. Ivey",IND,18,110.7,40.0
"S. Witherspoon, T. Bevilaqua, S. Crawley, D. Walker, J. Stiles",POR,18,84.8,56.3
"T. Dixon, L. Byears, R. Mapp, U. Figgs, D. Milton-Jones",LAS,18,110.3,106.9
"V. Bullett, N. McCray, C. Holdsclaw, A. Burgess, T. Mills",WAS,18,60.6,90.9
"V. Johnson, B. Hammon, C. Robinson, T. Whitmore, T. Phillips",NYL,18,76.5,84.8
"V. Johnson, S. Wicks, B. Hammon, C. Robinson, T. Phillips",NYL,18,100.0,85.3
"W. Palmer, A. Ndiaye-Diatta, E. Tornikidou, J. Kingi-Cross, D. Nolan",DET,18,51.7,83.9
"A. Feaster, S. Enis, D. Staley, S. Erb, K. Miller",CHA,17,89.7,93.5
"A. Stinson, D. Staley, C. Machanguana, T. Edwards, T. Sutton-Brown",CHA,17,76.9,75.9
"C. Neves, A. Ndiaye-Diatta, E. Tornikidou, E. Brown, B. Farris",DET,17,100.0,100.0
"C. Smith, S. Henning, J. Redd, K. Vodichkova, L. Jackson",SEA,17,77.8,38.5
"E. Baranova, K. Ford, S. Brondello, S. Sam, R. Riley",MIA,17,56.7,87.1
"J. Arcain, T. Jackson, C. Washington, T. Johnson, A. Lassiter",HOU,17,41.9,93.5
"J. Arcain, T. Thompson, T. Jackson, T. Stafford-Odom, T. Lewis",HOU,17,63.3,100.0
"K. Colleton, E. Baranova, D. Black, S. Sam, R. Riley",MIA,17,72.4,75.0
"K. Hlede, N. Williams, J. Azzi, K. Starbird, A. Herrig",UTA,17,93.9,120.6
"L. Leslie, M. Mabika, L. Byears, D. Milton-Jones, N. McCrimmon",LAS,17,85.3,91.7
"M. Dydek, L. Johnson, J. Azzi, A. Herrig, M. Ferdinand-Harris",UTA,17,74.2,65.6
"M. Jones, J. Rizzotti, A. Wauters, V. Hall, P. Taylor",CLE,17,82.8,86.7
"M. Timms, J. Gillom, B. Pettis, M. Stepanova, T. Fallon",PHO,17,110.3,100.0
"M. Van Gorp, K. Smith, L. Pride, S. Abrosimova, G. Schweitzer",MIN,17,96.8,84.4
"R. Bolton, L. Grooms, K. Wolters, Y. Griffith, S. Clinesmith",SAC,17,136.7,80.6
"R. Williams, O. Scott, A. Braziel, S. White, N. Malcolm",IND,17,70.6,67.7
"R. Williams, S. White, N. Malcolm, K. Schumacher, J. Streimikyte",IND,17,71.9,118.2
"S. Johnson, T. McWilliams-Franklin, N. Sales, T. McCain, B. Wyckoff",ORL,17,103.3,39.4
"T. Penicheiro, K. Wolters, E. Campbell, Y. Griffith, K. Holland-Corn",SAC,17,67.7,71.4
"T. Weatherspoon, S. Wicks, B. Hammon, C. Robinson, T. Whitmore",NYL,17,123.3,81.3
"V. Whiting-Raymond, K. Smith, B. Lennox, M. Martin, K. Paye",MIN,17,100.0,71.4
"W. Palmer, D. Canty, A. Ndiaye-Diatta, E. Tornikidou, D. Nolan",DET,17,70.6,86.1
"W. Palmer, D. Canty, A. Ndiaye-Diatta, E. Tornikidou, J. Kingi-Cross",DET,17,75.0,92.6
"W. Palmer, D. Canty, E. Tornikidou, B. Farris, D. Nolan",DET,17,92.3,125.9
"A. Feaster, C. Smith, D. Staley, T. Edwards, T. Sutton-Brown",CHA,16,91.3,108.0
"A. Feaster, S. Enis, D. Staley, C. Machanguana, K. Miller",CHA,16,72.7,81.3
"A. Stinson, S. Enis, D. Staley, T. Edwards, T. Sutton-Brown",CHA,16,85.2,106.9
"C. Smith, J. Redd, K. Vodichkova, M. Marciniak, L. Jackson",SEA,16,96.8,107.1
"C. Young, K. Folkl, T. Jackson, S. Crawley, J. Stiles",POR,16,55.9,107.9
"J. Arcain, T. Thompson, C. Washington, T. Stafford-Odom, K. Gibson",HOU,16,103.8,71.4
"J. Arcain, T. Thompson, N. Henderson, T. Johnson, A. Lassiter",HOU,16,112.1,115.2
"J. Gillom, B. Pettis, L. Harrison, K. Veal, S. Tuvic",PHO,16,96.4,79.3
"L. Leslie, L. Byears, U. Figgs, D. Milton-Jones, N. McCrimmon",LAS,16,117.2,80.6
"L. Leslie, M. Mabika, L. Byears, U. Figgs, N. McCrimmon",LAS,16,138.7,79.4
"L. Leslie, T. Dixon, M. Mabika, R. Mapp, D. Milton-Jones",LAS,16,64.5,65.6
"M. Askamp, E. Baranova, K. Ford, D. Black, S. Sam",MIA,16,70.8,95.2
"M. Askamp, K. Ford, D. Black, S. Sam, K. Rasmussen",MIA,16,93.1,51.7
"R. Sporn, C. Boyd, D. Canty, J. Kingi-Cross, D. Nolan",DET,16,109.1,72.2
"R. Williams, A. Braziel, G. Grubin, N. Malcolm, J. Streimikyte",IND,16,96.3,70.4
"R. Williams, O. Scott, G. Grubin, N. Malcolm, K. Schumacher",IND,16,103.4,74.2
"T. Thompson, T. Jackson, C. Washington, A. Lassiter, T. Lewis",HOU,16,44.8,58.1
"T. Weatherspoon, V. Johnson, S. Wicks, B. Hammon, T. Whitmore",NYL,16,100.0,90.0
"V. Whiting-Raymond, K. Smith, K. Paye, S. Stires, L. Pride",MIN,16,136.0,92.0
"V. Whiting-Raymond, K. Smith, S. Stires, L. Pride, E. Perperoglou",MIN,16,90.6,80.0
"W. Palmer, C. Neves, A. Ndiaye-Diatta, E. Tornikidou, E. Brown",DET,16,96.8,93.1
"A. Feaster, S. Enis, D. Staley, K. Miller, T. Sutton-Brown",CHA,15,104.2,88.0
"K. Harrower, V. Whiting-Raymond, K. Smith, B. Lennox, M. Martin",MIN,15,88.9,89.7
"L. Grooms, K. Wolters, E. Campbell, Y. Griffith, K. Holland-Corn",SAC,15,77.8,111.5
"L. Leslie, T. Dixon, L. Byears, D. Milton-Jones, N. McCrimmon",LAS,15,92.0,96.2
"M. Jones, R. Brown, J. Rizzotti, M. Andrade, C. Melvin",CLE,15,74.1,65.2
"O. Scott, G. Grubin, K. Schumacher, N. Ivey, J. Streimikyte",IND,15,117.4,36.0
"S. Edwards, C. Smith, Q. Barnes, J. Redd, M. Marciniak",SEA,15,75.9,100.0
"S. Henning, K. Vodichkova, M. Marciniak, L. Jackson, S. Randall",SEA,15,96.2,76.0
