Lineup,Team,Minutes,Offensive Rating,Defensive Rating
"S. Zellous, T. Charles, S. Rodgers, A. Zahui B, B. Boyd",NYL,34,102.8,102.7
"T. Charles, S. Rodgers, B. Boyd, K. Stokes, K. Nurse",NYL,34,95.6,111.4
"A. Quigley, S. Dolson, J. Faulkner, D. DeShields, G. Williams",CHI,33,101.5,105.6
"C. Pondexter, C. Dupree, N. Achonwa, K. Mitchell, V. Vivians",IND,33,105.6,92.6
"C. Langhorne, J. Loyd, K. Mosqueda-Lewis, B. Stewart, J. Canada",SEA,32,90.9,87.5
"D. Taurasi, D. Bonner, B. January, Y. Turner, B. Griner",PHO,32,122.2,111.0
"K. Vaughn, T. Charles, S. Rodgers, B. Boyd, K. Nurse",NYL,32,80.6,100.0
"L. Whalen, S. Augustus, S. Fowles, M. Moore, T. Fagbenle",MIN,32,75.0,104.5
"S. Rodgers, A. Zahui B, B. Boyd, K. Stokes, K. Nurse",NYL,32,50.8,87.9
"C. Pondexter, C. Dupree, N. Achonwa, E. Wheeler, T. Mitchell",IND,31,85.5,76.1
"N. Achonwa, E. Wheeler, T. Mitchell, E. McCall, K. Mitchell",IND,31,90.5,104.6
"L. Sanders, K. Toliver, E. Delle Donne, T. Ruffin-Pratt, A. Atkins",WAS,30,111.7,79.4
"T. Hawkins, N. Cloud, S. Walker-Kimbrough, A. Atkins, M. Hines-Allen",WAS,30,88.7,98.4
"A. Bentley, B. Laney, M. Tuck, R. Banham, B. Jones",CON,29,123.6,93.1
"C. Vandersloot, J. Faulkner, C. Parker, D. DeShields, G. Williams",CHI,29,88.2,95.7
"L. Cambage, K. Christmas-Kelly, S. Diggins-Smith, K. Thornton, K. Davis",DAL,29,110.9,81.3
"C. Pondexter, C. Dupree, N. Achonwa, T. Mitchell, K. Mitchell",IND,28,98.3,75.0
"L. Cambage, S. Diggins-Smith, K. Thornton, A. Powers, A. Stevens",DAL,28,112.1,91.5
"N. Achonwa, T. Mitchell, E. McCall, K. Mitchell, V. Vivians",IND,28,83.3,108.2
"T. Young, K. McBride, D. Hamby, L. Allen, A. Wilson",LVA,28,113.8,95.1
"C. Dupree, N. Achonwa, E. Wheeler, T. Mitchell, J. Gwathmey",IND,27,78.4,107.4
"C. Parker, E. Carson, J. Lavender, R. Williams, O. Sims",LAS,27,81.0,92.5
"L. Whalen, T. Wright, S. Augustus, S. Fowles, M. Moore",MIN,27,91.5,94.8
"S. Bird, C. Paris, A. Clark, J. Loyd, B. Stewart",SEA,27,133.3,101.6
"T. Young, K. Bone, K. McBride, L. Allen, A. Wilson",LVA,27,93.1,113.8
"A. Beard, C. Parker, J. Lavender, R. Williams, C. Gray",LAS,26,98.1,103.8
"A. Bentley, B. Dietrick, I. McGee-Stafford, B. Sykes, M. Billings",ATL,26,71.2,101.9
"J. Thomas, S. Stricklen, M. Tuck, J. Jones, C. Williams",CON,26,90.7,80.7
"K. Vaughn, T. Charles, S. Rodgers, B. Hartley, K. Nurse",NYL,26,78.0,105.8
"L. Whalen, S. Augustus, S. Fowles, M. Moore, C. Zandalasini",MIN,26,98.2,114.5
"S. Bird, N. Howard, J. Loyd, B. Stewart, J. Canada",SEA,26,118.5,64.2
"A. McCoughtry, R. Montgomery, J. Breland, D. Dantas, T. Hayes",ATL,25,77.2,83.6
"A. Quigley, C. Vandersloot, A. Coates, D. DeShields, G. Williams",CHI,25,122.2,107.3
"C. Little, D. Bonner, B. January, B. Griner, S. Talbot",PHO,25,119.6,70.8
"K. Alexander, T. Mitchell, E. McCall, K. Mitchell, V. Vivians",IND,25,69.6,110.0
"M. Currie, L. Sanders, K. Toliver, E. Delle Donne, T. Ruffin-Pratt",WAS,25,100.0,106.0
"E. Carson, J. Lavender, N. Ogwumike, R. Williams, O. Sims",LAS,24,88.2,110.6
"J. Thomas, S. Stricklen, C. Ogwumike, C. Williams, B. Jones",CON,24,82.6,125.5
"L. Whalen, R. Brunson, T. Wright, S. Fowles, M. Moore",MIN,24,77.8,94.0
"M. Currie, T. Hill, T. Hawkins, T. Ruffin-Pratt, M. Hines-Allen",WAS,24,80.4,80.4
"T. Hayes, A. Bentley, I. McGee-Stafford, B. Sykes, M. Billings",ATL,24,100.0,94.1
"A. Quigley, C. Vandersloot, S. Dolson, K. Copper, G. Williams",CHI,23,69.2,115.1
"C. Little, L. Mitchell, D. Bonner, B. Griner, S. Talbot",PHO,23,75.5,110.6
"C. Swords, K. McBride, L. Allen, N. Coffey, A. Wilson",LVA,23,109.6,104.2
"D. Taurasi, D. Bonner, B. January, A. Robinson, B. Griner",PHO,23,91.8,122.7
"K. Vaughn, S. Zellous, T. Charles, B. Hartley, K. Nurse",NYL,23,83.3,84.9
"K. Vaughn, T. Charles, B. Hartley, B. Boyd, K. Nurse",NYL,23,82.4,95.9
"L. Mitchell, D. Bonner, A. Robinson, Y. Turner, B. Griner",PHO,23,94.0,102.0
"A. Bentley, B. Laney, M. Tuck, B. Jones, L. Brown",CON,22,91.7,77.8
"A. Quigley, C. Vandersloot, C. Parker, A. Coates, D. DeShields",CHI,22,106.7,83.7
"D. Taurasi, S. Lyttle, D. Bonner, Y. Turner, B. Griner",PHO,22,143.2,79.1
"N. Howard, J. Loyd, K. Mosqueda-Lewis, B. Stewart, J. Canada",SEA,22,84.8,82.4
"A. Beard, C. Parker, J. Lavender, O. Sims, C. Gray",LAS,21,81.4,117.9
"A. McCoughtry, J. Breland, T. Hayes, A. Bentley, E. Williams",ATL,21,106.4,92.0
"A. McCoughtry, R. Montgomery, J. Breland, E. Williams, B. Sykes",ATL,21,114.0,91.1
"A. McCoughtry, R. Montgomery, T. Hayes, E. Williams, M. Billings",ATL,21,132.6,88.1
"D. Hamby, M. Jefferson, N. Coffey, J. Nared, J. Park",LVA,21,88.1,102.2
"G. Johnson, S. Diggins-Smith, K. Thornton, C. George, A. Gray",DAL,21,97.7,77.8
"L. Cambage, G. Johnson, S. Diggins-Smith, K. Thornton, A. Stevens",DAL,21,104.5,73.8
"N. Quinn, C. Langhorne, C. Paris, K. Mosqueda-Lewis, J. Canada",SEA,21,82.9,69.8
"T. Young, C. Swords, L. Allen, N. Coffey, A. Wilson",LVA,21,87.8,70.8
"C. Little, D. Bonner, B. January, Y. Turner, B. Griner",PHO,20,110.8,105.4
"C. Little, L. Mitchell, A. Robinson, Y. Turner, S. Talbot",PHO,20,88.1,100.0
"C. Little, L. Mitchell, D. Bonner, B. January, B. Griner",PHO,20,58.5,74.4
"C. Parker, J. Lavender, R. Williams, O. Sims, C. Gray",LAS,20,97.8,83.0
"K. Toliver, E. Delle Donne, T. Hawkins, T. Ruffin-Pratt, A. Atkins",WAS,20,71.7,130.4
"M. Coleman, S. Zellous, T. Charles, B. Hartley, K. Stokes",NYL,20,89.5,128.2
"S. Zellous, T. Charles, B. Hartley, K. Stokes, K. Nurse",NYL,20,84.2,97.6
"C. Parker, E. Carson, J. Lavender, R. Williams, C. Gray",LAS,19,102.2,102.1
"D. Taurasi, S. Lyttle, L. Mitchell, D. Bonner, B. Griner",PHO,19,122.2,114.3
"J. Breland, T. Hayes, A. Bentley, E. Williams, B. Sykes",ATL,19,107.5,70.5
"J. Thomas, A. Thomas, M. Tuck, J. Jones, C. Williams",CON,19,111.4,56.8
"L. Cambage, G. Johnson, K. Thornton, K. Davis, A. Gray",DAL,19,119.4,126.5
"M. Coleman, S. Zellous, T. Charles, B. Hartley, K. Nurse",NYL,19,122.5,81.1
"R. Brunson, S. Fowles, M. Moore, D. Robinson, C. Zandalasini",MIN,19,85.4,63.4
"S. Augustus, S. Fowles, M. Moore, D. Robinson, C. Zandalasini",MIN,19,120.5,97.6
"T. Charles, S. Rodgers, B. Hartley, R. Allen, K. Stokes",NYL,19,97.5,102.4
"T. Wright, S. Augustus, S. Fowles, E. Larkins, M. Moore",MIN,19,107.9,63.9
"A. Quigley, S. Dolson, J. Faulkner, C. Parker, D. DeShields",CHI,18,90.7,105.1
"C. Dupree, N. Achonwa, T. Mitchell, H. Ben Abdelkader, K. Mitchell",IND,18,100.0,115.6
"C. Little, L. Mitchell, Y. Turner, B. Griner, S. Talbot",PHO,18,92.5,86.5
"J. Thomas, A. Bentley, C. Ogwumike, A. Thomas, J. Jones",CON,18,115.8,71.8
"J. Thomas, L. Clarendon, A. Thomas, R. Banham, J. Jones",CON,18,115.8,91.7
"K. Bone, K. McBride, L. Allen, N. Coffey, A. Wilson",LVA,18,78.0,127.8
"K. McBride, D. Hamby, M. Jefferson, K. Plum, A. Wilson",LVA,18,117.9,127.5
"L. Clarendon, B. Laney, M. Tuck, R. Banham, J. Jones",CON,18,134.3,69.7
"M. Coleman, K. Vaughn, T. Charles, S. Rodgers, B. Hartley",NYL,18,110.5,94.9
"S. Rodgers, B. Hartley, R. Allen, K. Stokes, K. Nurse",NYL,18,84.4,100.0
"T. Charles, B. Hartley, A. Zahui B, B. Boyd, K. Nurse",NYL,18,103.0,85.7
"T. Young, C. Swords, K. McBride, M. Jefferson, A. Wilson",LVA,18,88.9,76.9
"A. McCoughtry, J. Breland, T. Hayes, L. Clarendon, E. Williams",ATL,17,87.2,76.2
"C. Langhorne, C. Paris, J. Loyd, K. Mosqueda-Lewis, J. Canada",SEA,17,59.5,73.0
"C. Vandersloot, C. Parker, K. Copper, D. DeShields, G. Williams",CHI,17,73.2,112.8
"C. Vandersloot, S. Dolson, K. Copper, D. DeShields, G. Williams",CHI,17,90.9,102.4
"L. Cambage, G. Johnson, S. Diggins-Smith, K. Davis, A. Gray",DAL,17,100.0,105.4
"L. Cambage, S. Diggins-Smith, K. Thornton, K. Davis, A. Stevens",DAL,17,90.0,121.1
"L. Sanders, K. Toliver, E. Delle Donne, N. Cloud, S. Walker-Kimbrough",WAS,17,133.3,109.1
"M. Currie, K. Toliver, E. Delle Donne, T. Hawkins, N. Cloud",WAS,17,109.1,100.0
"T. Charles, S. Rodgers, B. Hartley, K. Stokes, K. Nurse",NYL,17,88.2,105.3
"T. Wright, S. Fowles, M. Moore, D. Robinson, C. Zandalasini",MIN,17,94.9,80.6
"A. McCoughtry, R. Montgomery, J. Breland, I. McGee-Stafford, B. Sykes",ATL,16,130.3,109.4
"A. Quigley, C. Vandersloot, S. Dolson, J. Faulkner, G. Williams",CHI,16,100.0,125.0
"C. Dupree, K. Alexander, T. Mitchell, K. Mitchell, V. Vivians",IND,16,91.2,119.4
"C. Little, L. Mitchell, Y. Turner, S. Talbot, M. Gülich",PHO,16,63.9,115.6
"C. Swords, K. McBride, N. Coffey, K. Plum, A. Wilson",LVA,16,112.1,133.3
"D. Taurasi, D. Bonner, A. Robinson, Y. Turner, B. Griner",PHO,16,70.0,93.9
"J. Thomas, C. Ogwumike, A. Thomas, B. Laney, C. Williams",CON,16,100.0,94.6
"M. Coleman, T. Charles, S. Rodgers, B. Boyd, K. Nurse",NYL,16,100.0,125.0
"N. Quinn, C. Paris, K. Mosqueda-Lewis, S. Whitcomb, M. Russell",SEA,16,71.4,92.3
"T. Young, C. Swords, K. McBride, D. Hamby, K. Plum",LVA,16,131.3,121.9
"A. Bentley, C. Ogwumike, A. Thomas, J. Jones, C. Williams",CON,15,125.0,75.9
"A. Quigley, S. Dolson, D. DeShields, L. Harper, G. Williams",CHI,15,90.6,153.3
"C. Dupree, T. Mitchell, E. McCall, K. Mitchell, V. Vivians",IND,15,109.4,113.8
"C. Parker, E. Carson, O. Sims, C. Gray, M. Vadeeva",LAS,15,125.9,69.0
"C. Parker, E. Carson, R. Williams, C. Gray, M. Vadeeva",LAS,15,83.9,150.0
"C. Parker, N. Ogwumike, R. Williams, O. Sims, C. Gray",LAS,15,96.9,106.7
"C. Swords, K. McBride, K. Plum, J. Nared, A. Wilson",LVA,15,125.8,100.0
"C. Vandersloot, S. Dolson, K. Copper, A. Coates, D. DeShields",CHI,15,103.0,109.4
"D. Bonner, B. January, Y. Turner, B. Griner, S. Talbot",PHO,15,81.8,126.7
"E. Carson, J. Lavender, N. Ogwumike, R. Williams, C. Gray",LAS,15,75.8,100.0
"E. McCall, H. Ben Abdelkader, S. Mavunga, K. Mitchell, V. Vivians",IND,15,132.3,103.3
"J. Thomas, A. Bentley, C. Ogwumike, A. Thomas, C. Williams",CON,15,111.8,120.0
"L. Cambage, S. Diggins-Smith, K. Thornton, A. Powers, A. Gray",DAL,15,97.0,115.2
"L. Whalen, R. Brunson, S. Augustus, S. Fowles, C. Zandalasini",MIN,15,107.4,120.0
"L. Whalen, S. Augustus, S. Fowles, E. Larkins, M. Moore",MIN,15,106.7,75.8
"S. Zellous, T. Charles, B. Hartley, A. Zahui B, K. Nurse",NYL,15,103.3,112.1
"T. Young, K. McBride, L. Allen, J. Park, A. Wilson",LVA,15,100.0,89.7
"A. McCoughtry, R. Montgomery, J. Breland, T. Hayes, I. McGee-Stafford",ATL,14,76.7,90.6
"C. Paris, J. Loyd, K. Mosqueda-Lewis, B. Stewart, J. Canada",SEA,14,93.3,100.0
"C. Paris, K. Mosqueda-Lewis, S. Whitcomb, J. Canada, M. Russell",SEA,14,112.1,146.9
"C. Parker, R. Williams, O. Sims, C. Gray, M. Vadeeva",LAS,14,106.5,72.4
"C. Vandersloot, S. Dolson, C. Parker, K. Copper, D. DeShields",CHI,14,123.3,83.3
"G. Johnson, S. Diggins-Smith, A. Powers, K. Davis, A. Stevens",DAL,14,126.9,96.6
"M. Coleman, S. Zellous, T. Charles, S. Rodgers, B. Hartley",NYL,14,60.7,117.9
"N. Quinn, C. Langhorne, S. Whitcomb, J. Canada, M. Russell",SEA,14,119.2,88.9
"R. Brunson, T. Wright, S. Augustus, S. Fowles, D. Robinson",MIN,14,113.8,107.1
"R. Montgomery, A. Bentley, I. McGee-Stafford, B. Sykes, M. Billings",ATL,14,51.7,100.0
"A. Beard, J. Lavender, N. Ogwumike, O. Sims, C. Gray",LAS,13,92.0,65.5
"A. McCoughtry, J. Breland, L. Clarendon, E. Williams, B. Sykes",ATL,13,58.6,90.3
"A. McCoughtry, R. Montgomery, J. Breland, D. Dantas, L. Clarendon",ATL,13,56.0,104.0
"A. Quigley, A. Ndour, J. Faulkner, C. Parker, K. Copper",CHI,13,137.5,100.0
"A. Quigley, C. Vandersloot, S. Dolson, A. Ndour, D. DeShields",CHI,13,83.9,71.4
"A. Quigley, C. Vandersloot, S. Dolson, K. Copper, A. Coates",CHI,13,93.1,84.6
"A. Taylor, T. Mitchell, E. McCall, S. Mavunga, K. Mitchell",IND,13,114.3,92.9
"C. Paris, A. Clark, J. Loyd, B. Stewart, J. Canada",SEA,13,155.2,60.0
"C. Paris, N. Howard, K. Mosqueda-Lewis, S. Whitcomb, J. Canada",SEA,13,114.8,107.1
"C. Pondexter, C. Dupree, K. Alexander, K. Mitchell, V. Vivians",IND,13,75.9,111.1
"C. Vandersloot, A. Ndour, K. Copper, D. DeShields, G. Williams",CHI,13,80.0,70.0
"D. Taurasi, S. Lyttle, C. Little, D. Bonner, B. January",PHO,13,114.8,110.7
"E. Carson, J. Lavender, N. Ogwumike, O. Sims, C. Gray",LAS,13,72.0,122.2
"E. Prince, A. Zahui B, B. Boyd, K. Stokes, K. Nurse",NYL,13,107.1,114.8
"J. Thomas, C. Ogwumike, A. Thomas, R. Banham, J. Jones",CON,13,60.7,70.4
"K. Toliver, T. Hawkins, T. Ruffin-Pratt, A. Atkins, M. Hines-Allen",WAS,13,100.0,138.5
"K. Vaughn, T. Charles, E. Prince, B. Boyd, K. Nurse",NYL,13,89.3,96.4
"L. Cambage, K. Christmas-Kelly, G. Johnson, S. Diggins-Smith, A. Gray",DAL,13,88.5,80.8
"L. Cambage, K. Christmas-Kelly, S. Diggins-Smith, A. Gray, A. Stevens",DAL,13,125.9,88.5
"L. Cambage, S. Diggins-Smith, K. Davis, A. Gray, A. Stevens",DAL,13,118.5,117.2
"L. Cambage, S. Diggins-Smith, T. Hill, K. Thornton, A. Gray",DAL,13,96.6,103.4
"L. Clarendon, A. Thomas, M. Tuck, J. Jones, C. Williams",CON,13,123.1,76.7
"N. Quinn, C. Paris, S. Whitcomb, J. Canada, M. Russell",SEA,13,76.0,47.8
"S. Rodgers, R. Allen, B. Boyd, K. Stokes, K. Nurse",NYL,13,161.5,78.6
"T. Charles, B. Hartley, B. Boyd, K. Stokes, K. Nurse",NYL,13,78.6,100.0
"T. Wright, S. Fowles, D. Robinson, T. Fagbenle, C. Zandalasini",MIN,13,78.6,81.5
"T. Young, K. Bone, L. Allen, N. Coffey, A. Wilson",LVA,13,104.0,122.2
"A. Bentley, B. Laney, M. Tuck, J. Jones, L. Brown",CON,12,120.8,115.4
"A. McCoughtry, A. Bentley, I. McGee-Stafford, B. Sykes, M. Billings",ATL,12,128.0,85.7
"A. McCoughtry, R. Montgomery, J. Breland, L. Clarendon, I. McGee-Stafford",ATL,12,73.1,104.0
"A. Quigley, C. Vandersloot, C. Parker, K. Copper, G. Williams",CHI,12,53.8,96.3
"A. Quigley, C. Vandersloot, S. Dolson, A. Coates, D. DeShields",CHI,12,96.2,107.4
"A. Quigley, J. Faulkner, C. Parker, K. Copper, G. Williams",CHI,12,100.0,92.3
"C. George, A. Powers, K. Davis, L. Romero, A. Stevens",DAL,12,113.6,83.3
"C. Pondexter, C. Dupree, K. Alexander, T. Mitchell, K. Mitchell",IND,12,69.2,157.7
"C. Pondexter, C. Dupree, S. Mavunga, K. Mitchell, V. Vivians",IND,12,60.9,124.0
"D. Bonner, B. January, A. Robinson, Y. Turner, S. Talbot",PHO,12,104.3,113.0
"D. Taurasi, L. Mitchell, D. Bonner, A. Robinson, B. Griner",PHO,12,150.0,80.8
"E. Carson, J. Lavender, O. Sims, C. Gray, M. Vadeeva",LAS,12,132.0,75.0
"J. Thomas, A. Bentley, C. Ogwumike, R. Banham, B. Jones",CON,12,103.8,89.3
"K. McBride, D. Hamby, L. Allen, J. Nared, A. Wilson",LVA,12,117.4,78.3
"K. Toliver, E. Delle Donne, N. Cloud, A. Atkins, M. Hines-Allen",WAS,12,72.7,80.0
"K. Toliver, E. Delle Donne, T. Hawkins, T. Ruffin-Pratt, N. Cloud",WAS,12,95.7,108.0
"K. Toliver, T. Hawkins, N. Cloud, A. Atkins, M. Hines-Allen",WAS,12,116.7,63.6
"L. Cambage, G. Johnson, S. Diggins-Smith, A. Powers, A. Gray",DAL,12,80.8,107.1
"L. Clarendon, B. Laney, M. Tuck, J. Jones, C. Williams",CON,12,120.8,133.3
"N. Quinn, N. Howard, J. Loyd, K. Mosqueda-Lewis, B. Stewart",SEA,12,113.6,119.0
"R. Brunson, T. Wright, D. Robinson, T. Fagbenle, C. Zandalasini",MIN,12,52.0,80.6
"R. Montgomery, J. Breland, T. Hayes, I. McGee-Stafford, B. Sykes",ATL,12,100.0,65.5
"R. Montgomery, T. Hayes, A. Bentley, E. Williams, M. Billings",ATL,12,115.4,78.6
"S. Augustus, S. Fowles, E. Larkins, M. Moore, D. Robinson",MIN,12,100.0,56.0
"S. Augustus, S. Fowles, M. Moore, D. Robinson, A. Jones",MIN,12,145.5,95.7
"S. Augustus, S. Fowles, M. Moore, D. Robinson, E. Miyem",MIN,12,150.0,90.9
"S. Stricklen, A. Bentley, C. Ogwumike, A. Thomas, C. Williams",CON,12,114.8,76.0
"T. Charles, B. Hartley, R. Allen, B. Boyd, K. Stokes",NYL,12,113.0,56.5
"T. Charles, B. Hartley, R. Allen, K. Stokes, K. Nurse",NYL,12,116.0,124.0
"T. Hayes, A. Bentley, E. Williams, B. Sykes, M. Billings",ATL,12,96.2,84.0
"T. Wright, S. Augustus, S. Fowles, M. Moore, D. Robinson",MIN,12,86.2,90.0
"T. Wright, T. Fagbenle, A. Jones, C. Zandalasini, E. Miyem",MIN,12,117.2,103.8
"T. Young, K. Bone, K. McBride, D. Hamby, K. Plum",LVA,12,164.0,100.0
"T. Young, K. McBride, M. Jefferson, J. Park, A. Wilson",LVA,12,84.0,112.0
"A. Beard, C. Parker, E. Carson, J. Lavender, O. Sims",LAS,11,95.7,91.7
"A. Beard, C. Parker, E. Carson, O. Sims, C. Gray",LAS,11,100.0,68.2
"A. Beard, C. Pondexter, E. Carson, N. Ogwumike, C. Gray",LAS,11,114.3,139.1
"A. Bentley, M. Tuck, R. Banham, B. Jones, L. Brown",CON,11,152.2,113.0
"A. McCoughtry, J. Breland, A. Bentley, E. Williams, B. Sykes",ATL,11,140.9,100.0
"A. McCoughtry, J. Breland, L. Clarendon, E. Williams, B. Dietrick",ATL,11,58.3,100.0
