Lineup,Team,Minutes,Offensive Rating,Defensive Rating
"R. Bolton, T. Smith, Y. Griffith, K. Holland-Corn, S. Clinesmith",SAC,62,110.5,95.9
"J. Gillom, B. Pettis, M. Brogan, B. Reed, T. Edwards",PHO,58,97.0,96.0
"K. Colleton, U. Webb, M. Askamp, D. Black, S. Owens",MIA,57,88.8,95.6
"R. Williams, A. Thompson, M. Maxwell, S. White, D. McCulley",IND,57,107.9,82.5
"A. Stinson, R. Mapp, C. Bauer-Bilodeau, D. Staley, T. Travis",CHA,55,105.9,111.1
"S. Swoopes, C. Cooper, T. Thompson, T. Jackson, J. Rizzotti",HOU,55,112.7,93.5
"T. Weatherspoon, V. Johnson, S. Wicks, T. Phillips, S. Mahoney",NYL,55,81.3,92.6
"J. Gillom, M. Brogan, B. Reed, T. Edwards, M. Cleary",PHO,54,106.1,90.9
"S. Witherspoon, V. Nygaard, T. Bevilaqua, S. Crawley, L. Pride",POR,52,82.7,86.4
"V. Bullett, N. McCray, A. Nagy, C. Holdsclaw, T. Mills",WAS,52,104.3,103.1
"T. Weatherspoon, S. Wicks, B. Hammon, C. Robinson, T. Phillips",NYL,51,95.4,102.4
"M. Dydek, L. Johnson, K. Hlede, N. Williams, J. Azzi",UTA,50,92.6,91.3
"S. Swoopes, C. Cooper, J. Arcain, T. Thompson, C. Washington",HOU,50,105.6,84.9
"S. Swoopes, C. Cooper, T. Thompson, T. Johnson, J. Rizzotti",HOU,50,94.7,87.4
"A. Johnson, S. Johnson, C. McGhee, N. Sales, C. dos Santos",ORL,49,89.0,84.1
"A. Stinson, R. Mapp, A. Braziel, C. Smith, D. Staley",CHA,49,76.1,88.4
"K. Folkl, K. Smith, K. Dickerson, B. Lennox, K. Paye",MIN,48,85.1,69.7
"R. Williams, A. Thompson, M. Maxwell, G. Grubin, D. McCulley",IND,48,92.4,88.8
"W. Palmer, A. Ndiaye-Diatta, E. Tornikidou, E. Brown, A. DeForge",DET,48,100.0,92.2
"L. Grooms, T. Penicheiro, T. Smith, Y. Griffith, K. Holland-Corn",SAC,46,69.0,110.6
"Q. Barnes, S. Henning, A. Garner, J. Redd, R. Threatt-Elliott",SEA,45,84.0,70.0
"E. Nemcova, M. Jones, R. Brown, S. McConnell Serio, C. Melvin",CLE,44,88.2,100.0
"S. Swoopes, C. Cooper, J. Arcain, T. Thompson, M. Lamb",HOU,44,108.9,89.9
"T. Weatherspoon, S. Wicks, B. Hammon, C. Robinson, T. Whitmore",NYL,44,109.7,90.9
"V. Johnson, S. Wicks, B. Hammon, C. Robinson, T. Whitmore",NYL,44,101.3,86.1
"W. Palmer, C. Neves, A. Ndiaye-Diatta, E. Tornikidou, E. Brown",DET,44,81.9,104.9
"A. Johnson, S. Johnson, T. McWilliams-Franklin, N. Sales, J. Roland",ORL,43,89.2,114.5
"L. Leslie, M. Mabika, A. Feaster, U. Figgs, D. Milton-Jones",LAS,43,111.9,71.6
"M. Jones, R. Brown, S. McConnell Serio, M. Andrade, A. Wauters",CLE,42,95.1,51.2
"S. Swoopes, C. Cooper, J. Arcain, T. Thompson, J. Rizzotti",HOU,42,128.4,85.2
"V. Johnson, B. Hammon, C. Robinson, T. Whitmore, T. Phillips",NYL,42,97.0,107.0
"M. Dydek, K. Hlede, A. Goodson, D. Ivanyi, N. Mulitauaopele",UTA,41,90.9,97.3
"R. Bolton, L. Grooms, T. Penicheiro, T. Smith, Y. Griffith",SAC,41,94.7,85.9
"R. Williams, K. Wolters, M. Maxwell, S. White, J. Streimikyte",IND,41,86.6,123.4
"A. Stinson, T. Reid, C. Bauer-Bilodeau, C. Smith, D. Staley",CHA,40,79.7,110.0
"M. Jones, M. Andrade, C. Melvin, A. Wauters, H. Darling",CLE,40,101.4,87.0
"A. Johnson, S. Johnson, T. McWilliams-Franklin, E. Powell, C. dos Santos",ORL,39,107.2,82.9
"K. Folkl, K. Smith, G. Daley, B. Lennox, M. Martin",MIN,39,95.7,104.3
"R. Williams, A. Thompson, K. Wolters, S. White, G. Grubin",IND,39,102.9,95.7
"A. Johnson, T. McWilliams-Franklin, E. Powell, N. Sales, C. dos Santos",ORL,38,100.0,82.4
"A. Stinson, R. Mapp, S. Enis, C. Smith, D. Staley",CHA,38,90.1,94.3
"L. Johnson, K. Hlede, N. Williams, J. Azzi, A. Herrig",UTA,38,107.1,97.2
"L. Leslie, T. Dixon, A. Feaster, U. Figgs, D. Milton-Jones",LAS,38,101.4,84.9
"L. Leslie, T. Dixon, M. Mabika, U. Figgs, C. Machanguana",LAS,38,93.4,81.8
"S. Witherspoon, S. Crawley, S. Thomas, D. Walker, M. Marciniak",POR,38,80.9,77.8
"S. Witherspoon, V. Nygaard, S. Crawley, L. Pride, M. Marciniak",POR,38,91.5,76.0
"L. Leslie, M. Mabika, A. Feaster, D. Milton-Jones, N. McCrimmon",LAS,37,81.1,84.0
"A. Johnson, S. Johnson, C. McGhee, T. McWilliams-Franklin, E. Powell",ORL,36,79.4,70.3
"A. Johnson, S. Johnson, T. McWilliams-Franklin, C. dos Santos, T. McCain",ORL,36,93.5,69.7
"C. Tremitiere, A. Thompson, K. Wolters, M. Maxwell, S. White",IND,36,97.3,88.7
"K. Folkl, K. Smith, M. Brumfield, G. Daley, K. Dickerson",MIN,36,90.9,112.1
"M. Edwards, Q. Barnes, S. Henning, A. Garner, J. Redd",SEA,36,64.1,93.8
"R. Bolton, L. Byears, T. Penicheiro, T. Smith, K. Holland-Corn",SAC,36,96.9,97.1
"E. Nemcova, R. Brown, M. Andrade, C. Melvin, H. Darling",CLE,35,104.5,66.2
"T. Weatherspoon, V. Johnson, C. Robinson, T. Phillips, M. Ferragut",NYL,35,69.8,85.9
"T. Weatherspoon, V. Johnson, S. Wicks, C. Robinson, T. Whitmore",NYL,35,93.4,70.8
"V. Johnson, S. Wicks, B. Hammon, C. Robinson, T. Phillips",NYL,34,103.4,75.9
"A. Johnson, S. Johnson, C. McGhee, T. McWilliams-Franklin, T. McCain",ORL,33,90.6,90.9
"L. Byears, L. Grooms, T. Penicheiro, Y. Griffith, K. Steding",SAC,33,120.4,103.8
"Q. Barnes, S. Henning, E. Campbell, A. Garner, K. Vodichkova",SEA,33,55.7,82.8
"M. Dydek, L. Johnson, A. Goodson, D. Ivanyi, N. Williams",UTA,32,108.6,82.5
"M. Jones, R. Brown, M. Andrade, C. Melvin, H. Darling",CLE,32,110.0,101.6
"M. Mabika, A. Feaster, C. Machanguana, D. Milton-Jones, N. McCrimmon",LAS,32,110.0,85.2
"N. McCray, M. Page, A. Nagy, C. Holdsclaw, T. Mills",WAS,32,100.0,90.5
"B. Pettis, M. Brogan, B. Reed, L. Harrison, T. Edwards",PHO,31,106.7,85.0
"T. Weatherspoon, V. Johnson, S. Wicks, B. Hammon, T. Whitmore",NYL,31,100.0,71.4
"V. Bullett, N. McCray, M. Page, M. Aldridge, C. Holdsclaw",WAS,31,96.6,105.1
"J. Gillom, B. Pettis, B. Reed, T. Edwards, A. Williams-Strong",PHO,30,82.7,82.1
"S. Edwards, S. Henning, E. Campbell, C. Sampson, K. Vodichkova",SEA,30,92.6,103.6
"S. Swoopes, C. Cooper, J. Arcain, T. Thompson, E. Shakirova",HOU,30,108.9,81.7
"S. Witherspoon, V. Nygaard, T. Bevilaqua, S. Thomas, D. Walker",POR,30,80.4,92.7
"U. Webb, K. Ford, J. Cassidy, M. Flores, S. Owens",MIA,30,83.6,116.7
"A. Lloyd-Curry, K. Smith, G. Daley, K. Dickerson, B. Lennox",MIN,29,88.9,68.0
"J. Gillom, B. Reed, L. Harrison, T. Edwards, A. Williams-Strong",PHO,29,84.0,98.0
"K. Folkl, A. Lloyd-Curry, K. Smith, M. Brumfield, B. Lennox",MIN,29,98.1,87.3
"K. Folkl, K. Smith, M. Brumfield, B. Lennox, M. Martin",MIN,29,40.4,67.3
"K. Ford, J. Cassidy, K. Rasmussen, J. Jones, M. Flores",MIA,29,100.0,78.0
"L. Byears, T. Penicheiro, Y. Griffith, K. Holland-Corn, K. Steding",SAC,29,79.6,70.9
"Q. Barnes, S. Henning, A. Garner, C. Sampson, R. Threatt-Elliott",SEA,29,89.4,75.5
"S. Johnson, T. McWilliams-Franklin, N. Sales, C. dos Santos, T. McCain",ORL,29,130.8,92.5
"B. Reed, L. Harrison, T. Edwards, R. Sarenac, M. Cleary",PHO,28,124.0,81.6
"J. Gillom, B. Pettis, M. Brogan, L. Harrison, T. Edwards",PHO,28,108.5,100.0
"M. Andrade, C. Melvin, A. Wauters, H. Darling, V. Hall",CLE,28,70.0,92.6
"M. Jones, M. Andrade, A. Wauters, H. Darling, V. Hall",CLE,28,102.0,54.7
"S. Witherspoon, T. Bevilaqua, S. Crawley, S. Thomas, D. Walker",POR,28,87.9,80.7
"W. Palmer, D. Canty, A. Ndiaye-Diatta, E. Brown, T. Jackson",DET,28,107.1,101.7
"W. Palmer, D. Canty, C. Neves, A. Ndiaye-Diatta, E. Brown",DET,28,100.0,82.5
"K. Hlede, A. Goodson, N. Williams, J. Azzi, N. Mulitauaopele",UTA,27,102.1,106.3
"M. Mabika, A. Feaster, U. Figgs, C. Machanguana, D. Milton-Jones",LAS,27,100.0,74.0
"R. Bolton, L. Byears, L. Grooms, T. Penicheiro, Y. Griffith",SAC,27,115.7,92.5
"T. Weatherspoon, V. Johnson, B. Hammon, T. Whitmore, M. Ferragut",NYL,27,106.8,87.8
"V. Bullett, M. Page, C. Holdsclaw, K. Anderson, B. Cunningham",WAS,27,98.1,107.5
"C. Tremitiere, A. Thompson, K. Wolters, M. Maxwell, G. Grubin",IND,26,97.7,100.0
"C. Tremitiere, K. Wolters, M. Maxwell, S. White, J. Streimikyte",IND,26,111.4,93.6
"J. Gillom, B. Pettis, B. Reed, L. Harrison, T. Edwards",PHO,26,115.9,106.8
"L. Leslie, T. Dixon, A. Feaster, C. Machanguana, N. McCrimmon",LAS,26,94.1,83.3
"M. Brogan, B. Reed, T. Edwards, A. Williams-Strong, M. Cleary",PHO,26,106.3,93.6
"M. Dydek, L. Johnson, A. Goodson, N. Williams, J. Azzi",UTA,26,105.9,90.6
"M. Dydek, L. Johnson, A. Goodson, N. Williams, S. Frese",UTA,26,92.5,126.9
"S. Swoopes, C. Cooper, T. Thompson, J. Rizzotti, E. Shakirova",HOU,26,83.7,87.8
"S. Witherspoon, V. Nygaard, T. Bevilaqua, A. Burras, S. Thomas",POR,26,82.6,98.1
"T. Dixon, M. Mabika, U. Figgs, C. Machanguana, D. Milton-Jones",LAS,26,94.1,59.3
"V. Bullett, N. McCray, M. Page, C. Holdsclaw, B. Cunningham",WAS,26,111.5,112.7
"K. Folkl, K. Smith, B. Lennox, M. Martin, K. Paye",MIN,25,110.6,92.2
"M. Brogan, B. Reed, L. Harrison, T. Edwards, A. Williams-Strong",PHO,25,79.1,76.6
"O. Scott, D. Canty, C. Neves, A. Ndiaye-Diatta, E. Brown",DET,25,95.8,87.5
"R. Williams, A. Thompson, S. White, G. Grubin, D. McCulley",IND,25,83.0,71.2
"S. Edwards, Q. Barnes, S. Henning, E. Campbell, C. Sampson",SEA,25,76.1,73.9
"S. Edwards, S. Henning, E. Campbell, K. Hibbert, K. Vodichkova",SEA,25,85.1,108.7
"W. Palmer, O. Scott, D. Canty, C. Neves, E. Tornikidou",DET,25,100.0,91.2
"A. Stinson, A. Braziel, C. Smith, D. Staley, T. Travis",CHA,24,115.9,106.3
"J. Gillom, D. Head, B. Reed, L. Harrison, T. Edwards",PHO,24,107.0,79.5
"M. Askamp, K. Ford, S. Sam, K. Rasmussen, M. Flores",MIA,24,102.2,67.4
"M. Jones, C. Melvin, A. Wauters, H. Darling, V. Hall",CLE,24,75.6,109.5
"S. Manning, K. Ford, K. Rasmussen, J. Jones, M. Flores",MIA,24,107.3,92.3
"S. Swoopes, J. Arcain, T. Thompson, T. Johnson, J. Rizzotti",HOU,24,92.3,82.1
"A. Goodson, N. Williams, J. Azzi, K. Starbird, A. Herrig",UTA,23,130.2,102.3
"C. Cooper, J. Arcain, T. Thompson, T. Johnson, J. Rizzotti",HOU,23,102.3,84.4
"E. Nemcova, M. Jones, S. McConnell Serio, C. Melvin, A. Wauters",CLE,23,78.6,80.0
"K. Folkl, K. Smith, G. Daley, K. Dickerson, K. Paye",MIN,23,53.3,84.6
"L. Johnson, A. Goodson, D. Ivanyi, N. Williams, N. Mulitauaopele",UTA,23,106.7,104.7
"M. Jones, R. Brown, M. Andrade, A. Wauters, H. Darling",CLE,23,86.0,70.2
"V. Bullett, M. Page, M. Aldridge, A. Nagy, C. Holdsclaw",WAS,23,78.6,84.6
"A. Stinson, T. Reid, A. Braziel, C. Smith, D. Staley",CHA,22,102.4,84.1
"E. Nemcova, M. Jones, R. Brown, A. Wauters, H. Darling",CLE,22,82.5,72.5
"E. Nemcova, R. Brown, M. Andrade, A. Wauters, H. Darling",CLE,22,107.9,74.4
"S. Witherspoon, A. Burras, S. Crawley, L. Pride, M. Marciniak",POR,22,100.0,76.3
"B. Pettis, B. Reed, L. Harrison, R. Sarenac, M. Cleary",PHO,21,92.7,115.4
"C. Smith, Q. Barnes, S. Henning, E. Campbell, K. Vodichkova",SEA,21,86.8,110.5
"K. Colleton, K. Ford, K. Rasmussen, M. Flores, S. Owens",MIA,21,75.0,100.0
"K. Colleton, S. Manning, D. Black, S. Sam, K. Rasmussen",MIA,21,85.0,65.1
"L. Leslie, T. Dixon, M. Mabika, C. Machanguana, N. McCrimmon",LAS,21,68.2,95.2
"M. Dydek, K. Hlede, A. Goodson, N. Williams, S. Frese",UTA,21,119.4,104.9
"S. Witherspoon, T. Bevilaqua, A. Burras, S. Crawley, L. Pride",POR,21,77.5,104.7
"T. Dixon, M. Mabika, C. Machanguana, D. Milton-Jones, N. McCrimmon",LAS,21,90.9,90.2
"V. Bullett, N. McCray, A. Nagy, H. Owen, C. Holdsclaw",WAS,21,59.0,78.0
"B. Pettis, M. Brogan, B. Reed, T. Edwards, A. Williams-Strong",PHO,20,92.7,75.0
"K. Hlede, A. Goodson, D. Ivanyi, N. Williams, N. Mulitauaopele",UTA,20,111.4,113.9
"O. Scott, D. Canty, C. Neves, A. Ndiaye-Diatta, E. Tornikidou",DET,20,82.2,100.0
"S. Edwards, C. Smith, S. Henning, E. Campbell, K. Vodichkova",SEA,20,77.5,102.7
"S. Witherspoon, A. Burras, S. Crawley, S. Thomas, M. Marciniak",POR,20,87.2,92.7
"S. Witherspoon, V. Nygaard, T. Bevilaqua, M. Van Gorp, S. Thomas",POR,20,108.6,100.0
"W. Palmer, D. Canty, A. Ndiaye-Diatta, E. Tornikidou, E. Brown",DET,20,97.1,91.9
"A. Stinson, R. Mapp, D. Staley, S. Erb, T. Travis",CHA,19,83.8,82.1
"C. Smith, Q. Barnes, A. Garner, J. Redd, R. Threatt-Elliott",SEA,19,93.1,83.3
"C. Tremitiere, A. Thompson, M. Maxwell, S. White, D. McCulley",IND,19,113.9,90.2
"J. Hicks, A. Johnson, S. Johnson, T. McWilliams-Franklin, N. Sales",ORL,19,82.9,122.2
"L. Johnson, N. Williams, J. Azzi, K. Starbird, A. Herrig",UTA,19,108.8,106.3
"L. Leslie, M. Mabika, U. Figgs, C. Machanguana, D. Milton-Jones",LAS,19,117.9,71.8
"O. Scott, J. Holmes, O. Zakaluzhnaya, E. Brown, T. Jackson",DET,19,85.3,63.2
"Q. Barnes, S. Henning, E. Campbell, K. Hibbert, K. Vodichkova",SEA,19,63.3,106.1
"R. Williams, K. Wolters, M. Maxwell, G. Grubin, D. McCulley",IND,19,105.4,116.2
"S. Swoopes, J. Arcain, T. Thompson, T. Jackson, J. Rizzotti",HOU,19,92.1,94.6
"V. Bullett, M. Aldridge, A. Nagy, C. Holdsclaw, T. Mills",WAS,19,100.0,100.0
"J. Gillom, B. Pettis, B. Reed, M. Stepanova, M. Cleary",PHO,18,89.7,53.3
"K. Smith, M. Brumfield, G. Daley, K. Dickerson, M. Martin",MIN,18,96.8,105.9
"L. Byears, L. Grooms, T. Penicheiro, T. Smith, K. Holland-Corn",SAC,18,118.9,75.7
"M. Askamp, D. Black, S. Sam, J. Jones, S. Owens",MIA,18,69.0,89.3
"R. Bolton, L. Byears, L. Grooms, T. Penicheiro, T. Smith",SAC,18,84.8,100.0
"R. Brown, M. Andrade, A. Wauters, H. Darling, V. Hall",CLE,18,103.4,79.3
"S. Edwards, Q. Barnes, S. Henning, E. Campbell, A. Garner",SEA,18,59.4,96.8
"S. Edwards, Q. Barnes, S. Henning, J. Redd, R. Threatt-Elliott",SEA,18,86.7,75.8
"S. Manning, K. Ford, S. Sam, K. Rasmussen, M. Flores",MIA,18,91.2,94.1
"S. Witherspoon, S. Crawley, L. Pride, D. Walker, M. Marciniak",POR,18,74.4,72.1
"S. Witherspoon, V. Nygaard, A. Burras, S. Thomas, M. Marciniak",POR,18,66.7,84.2
"T. Dixon, A. Feaster, C. Machanguana, D. Milton-Jones, N. McCrimmon",LAS,18,74.2,90.3
"W. Palmer, J. Holmes, C. Neves, A. Ndiaye-Diatta, E. Brown",DET,18,91.9,110.8
"C. Tremitiere, A. Thompson, M. Maxwell, G. Grubin, D. McCulley",IND,17,103.1,134.4
"J. Gillom, B. Pettis, B. Reed, L. Harrison, M. Cleary",PHO,17,100.0,138.2
"J. Hicks, S. Johnson, T. McWilliams-Franklin, E. Powell, N. Sales",ORL,17,86.7,106.3
"K. Colleton, S. Manning, S. Sam, K. Rasmussen, M. Flores",MIA,17,87.9,82.9
"K. Folkl, K. Smith, B. Lennox, K. Paye, S. Stires",MIN,17,96.8,67.9
"L. Byears, L. Grooms, Y. Griffith, K. Holland-Corn, S. Clinesmith",SAC,17,140.7,100.0
"L. Leslie, M. Mabika, A. Feaster, C. Machanguana, N. McCrimmon",LAS,17,67.6,90.9
"L. Leslie, T. Dixon, A. Feaster, D. Milton-Jones, N. McCrimmon",LAS,17,116.7,97.1
"M. Askamp, K. Ford, D. Black, S. Sam, S. Owens",MIA,17,92.9,75.9
"M. Dydek, L. Johnson, N. Williams, K. Starbird, S. Frese",UTA,17,92.5,89.2
"R. Williams, M. Maxwell, S. White, D. McCulley, J. Streimikyte",IND,17,54.5,93.9
"R. Williams, S. White, G. Grubin, D. McCulley, J. Streimikyte",IND,17,82.8,58.1
"S. Edwards, C. Smith, S. Henning, S. Lovelace, J. Redd",SEA,17,60.6,97.0
"S. Johnson, T. McWilliams-Franklin, E. Powell, N. Sales, C. dos Santos",ORL,17,63.9,84.4
"T. Penicheiro, T. Smith, Y. Griffith, K. Holland-Corn, K. Steding",SAC,17,72.4,158.1
"T. Williams, V. Nygaard, T. Bevilaqua, S. Crawley, S. Thomas",POR,17,103.2,93.8
"V. Bullett, N. McCray, M. Page, C. Holdsclaw, T. Massaline",WAS,17,61.5,100.0
"A. Stinson, A. Braziel, C. Smith, T. Travis, E. Hill",CHA,16,81.5,110.3
"A. Stinson, C. Bauer-Bilodeau, S. Enis, D. Staley, T. Travis",CHA,16,97.1,100.0
"A. Stinson, R. Mapp, C. Smith, D. Staley, S. Erb",CHA,16,124.1,83.3
"B. Pettis, M. Brogan, B. Reed, A. Williams-Strong, M. Cleary",PHO,16,150.0,100.0
"C. Smith, Q. Barnes, S. Henning, A. Garner, J. Redd",SEA,16,79.2,84.0
"M. Dydek, A. Goodson, D. Ivanyi, N. Williams, K. Starbird",UTA,16,93.8,100.0
"T. Jackson, A. Valdemoro, C. Washington, E. Shakirova, K. Gibson",HOU,16,87.5,112.1
"V. Bullett, N. McCray, M. Page, M. Aldridge, A. Nagy",WAS,16,58.6,48.3
"W. Palmer, A. Ndiaye-Diatta, E. Tornikidou, E. Brown, T. Jackson",DET,16,86.1,94.7
"W. Palmer, J. Holmes, A. Ndiaye-Diatta, E. Brown, A. DeForge",DET,16,108.3,48.0
"W. Palmer, O. Scott, C. Neves, E. Tornikidou, E. Brown",DET,16,68.6,88.9
"A. Stinson, T. Reid, C. Smith, D. Staley, S. Erb",CHA,15,50.0,135.5
"D. Canty, A. Ndiaye-Diatta, E. Tornikidou, E. Brown, B. Farris",DET,15,108.3,82.6
"E. Nemcova, M. Jones, R. Brown, C. Melvin, H. Darling",CLE,15,60.0,82.4
"K. Folkl, A. Lloyd-Curry, K. Smith, S. Tate, B. Lennox",MIN,15,133.3,100.0
"K. Hlede, N. Williams, J. Azzi, K. Starbird, A. Herrig",UTA,15,120.0,124.0
"L. Byears, T. Smith, K. Holland-Corn, S. Clinesmith, K. Steding",SAC,15,106.7,86.2
"L. Johnson, A. Goodson, N. Williams, J. Azzi, A. Herrig",UTA,15,100.0,88.9
"L. Johnson, A. Goodson, N. Williams, S. Frese, N. Mulitauaopele",UTA,15,78.8,90.3
"M. Askamp, K. Ford, D. Black, S. Sam, K. Rasmussen",MIA,15,86.7,65.4
"M. Askamp, K. Ford, S. Sam, M. Flores, S. Owens",MIA,15,100.0,73.1
"M. Edwards, Q. Barnes, S. Henning, A. Garner, R. Threatt-Elliott",SEA,15,76.9,92.6
"M. Jones, S. McConnell Serio, C. Melvin, A. Wauters, V. Hall",CLE,15,100.0,92.6
"R. Williams, K. Wolters, S. White, G. Grubin, J. Streimikyte",IND,15,69.7,96.9
"S. Edwards, C. Smith, S. Henning, A. Garner, J. Redd",SEA,15,56.0,69.6
"T. Weatherspoon, V. Johnson, S. Wicks, C. Robinson, V. Lacy",NYL,15,54.2,61.5
"T. Weatherspoon, V. Johnson, S. Wicks, T. Whitmore, S. Mahoney",NYL,15,100.0,61.5
"U. Webb, M. Askamp, D. Black, S. Sam, S. Owens",MIA,15,86.2,50.0
"A. Lloyd-Curry, K. Smith, M. Brumfield, K. Dickerson, B. Lennox",MIN,14,89.7,62.1
"A. Stinson, C. Smith, S. Erb, T. Travis, E. Hill",CHA,14,82.6,69.2
"A. Stinson, R. Mapp, T. Reid, D. Staley, T. Travis",CHA,14,111.8,97.2
"A. Valdemoro, C. Washington, J. Rizzotti, E. Shakirova, K. Gibson",HOU,14,113.3,87.1
"C. Tremitiere, M. Maxwell, G. Grubin, D. McCulley, J. Streimikyte",IND,14,129.2,66.7
"C. Tremitiere, R. Williams, A. Thompson, K. Wolters, M. Maxwell",IND,14,92.3,65.4
"J. Gillom, B. Pettis, M. Brogan, B. Reed, M. Cleary",PHO,14,68.0,114.8
"K. Colleton, K. Ford, J. Cassidy, M. Flores, S. Owens",MIA,14,64.0,66.7
"K. Colleton, M. Askamp, K. Ford, D. Black, S. Owens",MIA,14,80.0,65.2
"K. Folkl, A. Lloyd-Curry, K. Smith, M. Brumfield, G. Daley",MIN,14,100.0,86.4
"K. Hlede, A. Goodson, D. Ivanyi, A. Herrig, N. Mulitauaopele",UTA,14,78.3,87.5
"K. Smith, G. Daley, K. Dickerson, B. Lennox, M. Martin",MIN,14,80.6,51.6
"K. Smith, G. Daley, K. Dickerson, M. Martin, K. Paye",MIN,14,88.0,76.9
"L. Byears, L. Grooms, T. Penicheiro, T. Smith, K. Steding",SAC,14,119.2,108.3
