Lineup,Team,Minutes,Offensive Rating,Defensive Rating
"V. Bullett, A. Stinson, R. Mapp, A. Congreaves, P. McCray, Nikki (",CHA,25,120.5,72.1
"C. Cooper, W. Guyton, J. Arcain, T. Jackson, T. Woosley",HOU,24,114.9,77.8
"A. Stinson, R. Mapp, A. Congreaves, P. McCray, Nikki (, N. Levesque",CHA,23,75.0,80.4
"A. Stinson, R. Mapp, T. Suber, A. Congreaves, P. McCray, Nikki (",CHA,23,95.7,77.8
"L. Leslie, P. Toler, J. Wideman, K. Colleton, H. Burge",LAS,23,85.4,85.4
"S. Swoopes, C. Cooper, W. Guyton, T. Thompson, K. Perrot",HOU,23,110.0,83.7
"B. Gordon, C. Tremitiere, T. Abraham, L. Byears, L. Savasta",SAC,22,82.9,97.7
"L. Leslie, P. Toler, D. Charles, J. Wideman, L. Burgess",LAS,22,76.7,117.1
"L. Leslie, P. Toler, H. Zheng, J. Wideman, K. Colleton",LAS,22,87.8,62.0
"L. Leslie, P. Toler, J. Wideman, T. Dixon, L. Burgess",LAS,22,78.7,63.3
"P. Toler, H. Zheng, T. Dixon, K. Colleton, L. Burgess",LAS,22,84.6,94.6
"C. Cooper, W. Guyton, T. Jackson, F. Harris, T. Woosley",HOU,21,87.8,100.0
"C. Cooper, W. Guyton, T. Thompson, F. Harris, T. Woosley",HOU,21,70.0,73.9
"J. Braxton, I. Fijalkowski, L. Woodard, E. Nemcova, J. Boucek",CLE,21,73.2,127.5
"L. Grooms, W. Palmer, T. Reiss, J. Hicks, K. Williams",UTA,21,74.4,73.3
"R. Bolton, J. Mosley-McAfee, P. McGee, C. Tremitiere, C. Yasen",SAC,21,114.3,162.1
"R. Lobo, T. Weatherspoon, S. Wicks, S. Witherspoon, K. Ford",NYL,21,107.7,65.9
"E. Baranova, D. Head, T. Reiss, J. Hicks, K. Williams",UTA,20,97.2,81.1
"J. Braxton, L. Woodard, E. Nemcova, M. Jones, R. Brown",CLE,20,71.1,92.1
"L. Leslie, P. Toler, D. Charles, J. Wideman, M. Mabika",LAS,20,71.1,92.5
"M. Timms, J. Gillom, B. Pettis, N. Lieberman, T. Foster",PHO,20,58.7,107.7
"R. Lobo, T. Weatherspoon, V. Johnson, S. Wicks, K. Ford",NYL,20,88.6,73.5
"A. Stinson, R. Mapp, S. Manning, P. McCray, Nikki (, N. Levesque",CHA,19,76.3,73.0
"J. Braxton, I. Fijalkowski, E. Nemcova, M. Jones, J. Boucek",CLE,19,62.8,84.1
"L. Leslie, H. Zheng, J. Wideman, T. Dixon, K. Colleton",LAS,19,130.3,63.9
"M. Hagiwara, M. Timms, B. Pettis, T. Foster, M. Askamp",PHO,19,100.0,58.3
"M. Timms, J. Gillom, N. Lieberman, T. Foster, U. Webb",PHO,19,102.4,61.0
"R. Bolton, B. Gordon, C. Tremitiere, T. Abraham, C. Yasen",SAC,19,58.5,110.3
"A. Stinson, S. Manning, A. Congreaves, P. McCray, Nikki (, N. Levesque",CHA,18,62.5,64.7
"C. Cooper, J. Arcain, T. Thompson, K. Perrot, Y. Moore",HOU,18,77.8,84.6
"L. Leslie, P. Toler, H. Zheng, T. Dixon, L. Burgess",LAS,18,71.1,110.8
"R. Lobo, S. Witherspoon, T. Trice, K. Ford, R. Blades",NYL,18,61.1,72.2
"T. Weatherspoon, K. Hampton, V. Johnson, S. Wicks, K. Ford",NYL,18,74.3,82.9
"V. Johnson, S. Wicks, T. Trice, K. Ford, R. Blades",NYL,18,97.0,77.1
"B. Gordon, P. McGee, C. Tremitiere, C. Yasen, L. Byears",SAC,17,66.7,75.8
"E. Baranova, D. Head, W. Palmer, T. Reiss, G. Koss",UTA,17,87.5,97.4
"E. Baranova, L. Grooms, W. Palmer, K. Williams, K. Booker",UTA,17,59.4,93.8
"K. Hampton, S. Wicks, S. Witherspoon, K. Ford, R. Blades",NYL,17,60.5,68.4
"L. Leslie, P. Toler, K. Colleton, L. Burgess, M. Mabika",LAS,17,112.1,65.6
"R. Lobo, K. Hampton, V. Johnson, S. Witherspoon, R. Blades",NYL,17,103.3,84.4
"R. Lobo, V. Johnson, S. Witherspoon, T. Trice, R. Blades",NYL,17,46.2,64.1
"T. Weatherspoon, V. Johnson, S. Wicks, T. Trice, K. Ford",NYL,17,84.8,83.3
"E. Baranova, D. Head, J. Hicks, K. Williams, D. Carter",UTA,16,87.1,106.9
"E. Baranova, D. Head, W. Palmer, K. Williams, K. Booker",UTA,16,88.4,76.2
"I. Fijalkowski, L. Woodard, E. Nemcova, M. Jones, R. Brown",CLE,16,56.3,90.3
"J. Gillom, N. Lieberman, T. Jackson, U. Webb, M. Askamp",PHO,16,75.8,73.5
"L. Leslie, H. Zheng, J. Wideman, T. Dixon, M. Mabika",LAS,16,108.8,105.9
"L. Leslie, P. Toler, D. Charles, J. Wideman, K. Colleton",LAS,16,87.1,103.3
"R. Bolton, P. McGee, C. Tremitiere, T. Abraham, C. Yasen",SAC,16,83.9,93.3
"S. Wicks, T. Trice, K. Ford, R. Blades, J. Perazic-Gipe",NYL,16,55.6,62.2
"W. Guyton, J. Arcain, T. Jackson, F. Harris, T. Woosley",HOU,16,51.9,96.2
"A. Stinson, R. Mapp, T. Suber, A. Congreaves, K. Artis",CHA,15,80.0,73.3
"B. Gordon, P. McGee, C. Tremitiere, Y. Angel, L. Byears",SAC,15,93.1,156.7
"D. Charles, H. Zheng, T. Dixon, T. Gant, M. Mabika",LAS,15,223.1,125.0
"L. Leslie, P. Toler, D. Charles, T. Dixon, M. Mabika",LAS,15,85.3,47.4
"L. Leslie, P. Toler, J. Wideman, L. Burgess, M. Mabika",LAS,15,62.1,93.5
"B. Gordon, P. McGee, C. Tremitiere, T. Abraham, C. Yasen",SAC,14,53.8,81.5
"E. Baranova, W. Palmer, T. Reiss, K. Williams, K. Booker",UTA,14,106.3,100.0
"J. Gillom, B. Pettis, T. Foster, T. Jackson, U. Webb",PHO,14,89.3,100.0
"L. Leslie, P. Toler, H. Zheng, J. Wideman, M. Mabika",LAS,14,86.2,133.3
"L. Leslie, P. Toler, H. Zheng, T. Dixon, M. Mabika",LAS,14,93.1,103.3
"R. Lobo, K. Hampton, S. Witherspoon, K. Ford, R. Blades",NYL,14,59.3,90.3
"R. Mapp, T. Suber, D. Williams, A. Congreaves, K. Artis",CHA,14,110.7,106.9
"A. Stinson, R. Mapp, S. Manning, A. Congreaves, N. Levesque",CHA,13,70.4,107.4
"E. Baranova, L. Grooms, D. Head, W. Palmer, K. Williams",UTA,13,52.0,100.0
"J. Braxton, E. Nemcova, M. Jones, R. Brown, A. Johnson",CLE,13,76.0,134.6
"L. Leslie, H. Zheng, J. Wideman, T. Dixon, L. Burgess",LAS,13,78.3,84.6
"L. Leslie, P. Toler, J. Wideman, K. Colleton, L. Burgess",LAS,13,107.4,70.4
"M. Edwards, E. Nemcova, M. Jones, R. Brown, A. Johnson",CLE,13,72.0,76.0
"M. Edwards, I. Fijalkowski, M. Jones, R. Brown, A. Johnson",CLE,13,88.0,81.0
"M. Timms, J. Gillom, N. Lieberman, T. Jackson, M. Askamp",PHO,13,84.0,74.1
"R. Bolton, B. Gordon, P. McGee, C. Tremitiere, M. Clark",SAC,13,92.6,88.0
"R. Lobo, V. Johnson, T. Trice, K. Ford, R. Blades",NYL,13,50.0,131.8
"V. Bullett, A. Stinson, R. Mapp, T. Suber, N. Levesque",CHA,13,92.9,124.1
"W. Guyton, J. Arcain, T. Thompson, F. Harris, T. Woosley",HOU,13,82.6,83.3
"A. Stinson, T. Suber, S. Manning, A. Congreaves, P. McCray, Nikki (",CHA,12,95.8,81.8
"B. Gordon, J. Mosley-McAfee, C. Tremitiere, T. Abraham, C. Yasen",SAC,12,90.0,100.0
"J. Arcain, T. Thompson, T. Jackson, K. Perrot, F. Harris",HOU,12,100.0,95.2
"J. Braxton, M. Edwards, L. Woodard, M. Jones, R. Brown",CLE,12,100.0,42.1
"J. Gillom, B. Pettis, N. Lieberman, U. Webb, M. Askamp",PHO,12,100.0,111.5
"L. Grooms, W. Palmer, T. Reiss, D. Carter, K. Booker",UTA,12,85.7,118.2
"L. Leslie, P. Toler, D. Charles, J. Wideman, T. Dixon",LAS,12,92.3,66.7
"M. Hagiwara, M. Timms, T. Foster, U. Webb, M. Askamp",PHO,12,104.5,71.4
"M. Timms, J. Gillom, B. Pettis, T. Jackson, U. Webb",PHO,12,103.0,71.9
"M. Timms, N. Lieberman, T. Foster, T. Jackson, M. Askamp",PHO,12,75.0,64.0
"P. Toler, D. Charles, T. Dixon, K. Colleton, L. Burgess",LAS,12,58.3,58.3
"R. Bolton, B. Gordon, P. McGee, C. Tremitiere, C. Yasen",SAC,12,66.7,91.7
"R. Bolton, B. Gordon, P. McGee, L. Byears, L. Savasta",SAC,12,92.0,108.0
"R. Bolton, C. Tremitiere, T. Abraham, C. Yasen, L. Byears",SAC,12,112.5,92.0
"R. Bolton, J. Mosley-McAfee, C. Tremitiere, T. Abraham, C. Yasen",SAC,12,100.0,95.5
"R. Bolton, P. McGee, C. Tremitiere, C. Yasen, L. Byears",SAC,12,50.0,70.8
"R. Lobo, T. Weatherspoon, S. Witherspoon, T. Trice, R. Blades",NYL,12,64.3,96.3
"S. Wicks, S. Witherspoon, T. Trice, K. Ford, R. Blades",NYL,12,68.0,69.6
"T. Weatherspoon, K. Hampton, V. Johnson, S. Wicks, S. Witherspoon",NYL,12,66.7,109.5
"V. Bullett, A. Stinson, R. Mapp, K. Artis, N. Levesque",CHA,12,57.1,109.5
"J. Braxton, E. Nemcova, M. Jones, J. Boucek, R. Brown",CLE,11,85.7,81.8
"J. Braxton, E. Nemcova, M. Jones, T. Nicholson, R. Brown",CLE,11,52.0,66.7
"J. Braxton, I. Fijalkowski, E. Nemcova, M. Jones, T. Nicholson",CLE,11,85.0,130.4
"J. Braxton, L. Woodard, E. Nemcova, T. Nicholson, R. Brown",CLE,11,66.7,77.8
"J. Braxton, M. Edwards, I. Fijalkowski, L. Woodard, M. Jones",CLE,11,90.9,100.0
"J. Gillom, B. Pettis, N. Lieberman, T. Foster, U. Webb",PHO,11,68.2,73.9
"L. Leslie, H. Zheng, T. Dixon, K. Colleton, M. Mabika",LAS,11,95.5,75.0
"M. Hagiwara, M. Timms, J. Gillom, B. Pettis, M. Askamp",PHO,11,88.0,95.5
"M. Timms, J. Gillom, B. Pettis, N. Lieberman, M. Askamp",PHO,11,92.6,68.0
"M. Timms, N. Lieberman, T. Foster, U. Webb, M. Askamp",PHO,11,113.0,89.5
"R. Bolton, J. Mosley-McAfee, M. Hagiwara, C. Tremitiere, T. Abraham",SAC,11,139.4,125.0
"R. Bolton, J. Mosley-McAfee, M. Hagiwara, P. McGee, C. Tremitiere",SAC,11,81.0,115.0
"R. Bolton, M. Hagiwara, P. McGee, C. Tremitiere, L. Byears",SAC,11,95.0,115.8
"T. Suber, S. Manning, K. Artis, P. McCray, Nikki (, S. Hopson-Shelton",CHA,11,60.0,72.7
"V. Bullett, A. Stinson, T. Suber, A. Congreaves, P. McCray, Nikki (",CHA,11,109.5,89.5
"V. Johnson, S. Wicks, S. Witherspoon, T. Trice, R. Blades",NYL,11,112.5,64.7
"W. Guyton, J. Arcain, T. Jackson, K. Perrot, F. Harris",HOU,11,100.0,91.3
"B. Gordon, J. Mosley-McAfee, M. Hagiwara, C. Tremitiere, T. Abraham",SAC,10,100.0,50.0
"B. Gordon, J. Mosley-McAfee, M. Hagiwara, P. McGee, C. Tremitiere",SAC,10,78.9,100.0
"B. Gordon, M. Hagiwara, C. Tremitiere, T. Abraham, L. Byears",SAC,10,61.1,100.0
"D. Head, W. Palmer, T. Reiss, D. Carter, K. Booker",UTA,10,47.6,95.2
"E. Baranova, D. Head, T. Reiss, J. Hicks, K. Booker",UTA,10,115.0,100.0
"E. Baranova, L. Grooms, T. Reiss, J. Hicks, G. Koss",UTA,10,76.5,135.3
"H. Zheng, J. Wideman, T. Dixon, K. Colleton, L. Burgess",LAS,10,60.0,62.5
"J. Arcain, T. Thompson, T. Jackson, F. Harris, T. Woosley",HOU,10,73.9,95.8
"K. Hampton, V. Johnson, S. Wicks, S. Witherspoon, R. Blades",NYL,10,36.4,84.2
"L. Grooms, D. Head, W. Palmer, T. Reiss, J. Hicks",UTA,10,75.0,111.8
"L. Leslie, J. Wideman, K. Colleton, L. Burgess, M. Mabika",LAS,10,107.7,87.5
"L. Leslie, P. Toler, H. Zheng, K. Colleton, L. Burgess",LAS,10,121.7,100.0
"L. Leslie, P. Toler, J. Wideman, M. Mabika, H. Burge",LAS,10,77.8,89.5
"M. Edwards, I. Fijalkowski, E. Nemcova, M. Jones, T. Nicholson",CLE,10,85.7,52.4
"M. Hagiwara, M. Timms, J. Gillom, T. Foster, U. Webb",PHO,10,70.6,80.0
"M. Timms, J. Gillom, B. Pettis, U. Webb, M. Ambers",PHO,10,78.9,56.3
"N. Lieberman, T. Foster, T. Jackson, U. Webb, M. Askamp",PHO,10,57.9,77.8
"N. Lieberman, U. Webb, M. Ambers, M. Askamp, T. Williams",PHO,10,68.4,114.3
"R. Lobo, T. Weatherspoon, K. Hampton, S. Witherspoon, R. Blades",NYL,10,64.0,58.3
"R. Lobo, T. Weatherspoon, S. Wicks, K. Ford, R. Blades",NYL,10,90.5,82.6
"S. Swoopes, C. Cooper, W. Guyton, T. Jackson, K. Perrot",HOU,10,100.0,113.0
"S. Swoopes, T. Jackson, F. Harris, Y. Moore, T. Woosley",HOU,10,52.6,88.9
"T. Weatherspoon, K. Hampton, S. Wicks, S. Witherspoon, K. Ford",NYL,10,80.0,48.0
"V. Bullett, A. Stinson, R. Mapp, T. Suber, K. Artis",CHA,10,100.0,52.6
"V. Bullett, A. Stinson, T. Suber, S. Manning, D. Williams",CHA,10,95.2,89.5
"A. Stinson, R. Mapp, D. Williams, A. Congreaves, N. Levesque",CHA,9,50.0,70.6
"E. Baranova, D. Head, W. Palmer, T. Reiss, D. Carter",UTA,9,61.1,111.1
"E. Baranova, D. Head, W. Palmer, T. Reiss, J. Hicks",UTA,9,94.1,118.8
"E. Baranova, L. Grooms, T. Reiss, J. Hicks, K. Williams",UTA,9,75.0,105.3
"J. Braxton, I. Fijalkowski, L. Woodard, M. Jones, T. Nicholson",CLE,9,66.7,70.6
"L. Leslie, D. Charles, J. Wideman, T. Dixon, L. Burgess",LAS,9,87.5,88.2
"L. Leslie, P. Toler, H. Zheng, L. Burgess, M. Mabika",LAS,9,148.1,155.6
"L. Leslie, P. Toler, T. Dixon, K. Colleton, H. Burge",LAS,9,100.0,75.0
"M. Hagiwara, M. Timms, J. Gillom, B. Pettis, U. Webb",PHO,9,111.1,106.3
"M. Hagiwara, M. Timms, J. Gillom, U. Webb, M. Askamp",PHO,9,81.3,72.2
"M. Timms, B. Pettis, N. Lieberman, T. Foster, M. Askamp",PHO,9,64.3,56.3
"M. Timms, J. Gillom, N. Lieberman, U. Webb, M. Askamp",PHO,9,75.0,62.5
"M. Timms, N. Lieberman, T. Jackson, M. Ambers, M. Askamp",PHO,9,70.6,52.6
"M. Timms, T. Foster, T. Jackson, U. Webb, M. Askamp",PHO,9,73.3,53.3
"R. Bolton, B. Gordon, D. Graves, C. Tremitiere, L. Byears",SAC,9,56.3,68.8
"R. Bolton, B. Gordon, M. Hagiwara, C. Tremitiere, T. Abraham",SAC,9,60.0,83.3
"R. Lobo, T. Weatherspoon, S. Wicks, S. Witherspoon, R. Blades",NYL,9,114.8,80.0
"R. Lobo, V. Johnson, S. Wicks, S. Witherspoon, R. Blades",NYL,9,63.2,123.5
"T. Weatherspoon, V. Johnson, S. Wicks, S. Witherspoon, T. Trice",NYL,9,106.3,107.7
"V. Bullett, A. Stinson, A. Congreaves, P. McCray, Nikki (, N. Levesque",CHA,9,113.3,100.0
"W. Palmer, T. Reiss, K. Williams, D. Carter, K. Booker",UTA,9,63.2,94.7
"C. Cooper, W. Guyton, J. Arcain, T. Thompson, F. Harris",HOU,8,126.7,92.9
"C. Cooper, W. Guyton, T. Thompson, T. Jackson, K. Perrot",HOU,8,137.5,68.8
"D. Head, W. Palmer, J. Hicks, K. Williams, K. Booker",UTA,8,86.7,37.5
"E. Baranova, D. Head, W. Palmer, J. Hicks, K. Williams",UTA,8,112.5,56.3
"E. Baranova, D. Head, W. Palmer, K. Williams, G. Koss",UTA,8,106.7,92.9
"E. Baranova, L. Grooms, D. Head, W. Palmer, D. Carter",UTA,8,56.3,86.7
"E. Baranova, L. Grooms, D. Head, W. Palmer, K. Booker",UTA,8,93.8,35.3
"J. Braxton, L. Woodard, E. Nemcova, M. Jones, A. Johnson",CLE,8,140.0,113.3
"J. Braxton, M. Edwards, M. Jones, R. Brown, A. Johnson",CLE,8,117.6,25.0
"J. Gillom, B. Pettis, T. Jackson, U. Webb, M. Askamp",PHO,8,88.2,72.2
"J. Mosley-McAfee, M. Hagiwara, P. McGee, C. Tremitiere, C. Yasen",SAC,8,250.0,0.0
"L. Leslie, H. Zheng, J. Wideman, K. Colleton, M. Mabika",LAS,8,78.6,133.3
"L. Leslie, J. Wideman, T. Dixon, L. Burgess, M. Mabika",LAS,8,40.0,109.5
"L. Leslie, T. Dixon, K. Colleton, M. Mabika, H. Burge",LAS,8,82.4,80.0
"M. Edwards, I. Fijalkowski, E. Nemcova, M. Jones, A. Johnson",CLE,8,100.0,55.6
"M. Timms, J. Gillom, B. Pettis, T. Foster, M. Askamp",PHO,8,73.3,76.5
"M. Timms, J. Gillom, B. Pettis, T. Foster, T. Williams",PHO,8,118.8,76.5
"P. Toler, D. Charles, H. Zheng, T. Dixon, T. Gant",LAS,8,0.0,250.0
"P. Toler, H. Zheng, T. Dixon, M. Mabika, H. Burge",LAS,8,92.9,35.7
"R. Bolton, B. Gordon, M. Hagiwara, P. McGee, C. Tremitiere",SAC,8,57.9,83.3
"R. Bolton, P. McGee, C. Tremitiere, L. Byears, L. Savasta",SAC,8,100.0,93.8
"R. Lobo, K. Hampton, S. Witherspoon, R. Blades, J. Perazic-Gipe",NYL,8,84.2,80.0
"V. Bullett, R. Mapp, T. Suber, A. Congreaves, N. Levesque",CHA,8,93.3,55.6
"V. Bullett, R. Mapp, T. Suber, A. Congreaves, P. McCray, Nikki (",CHA,8,73.7,50.0
"W. Guyton, J. Arcain, T. Thompson, K. Perrot, F. Harris",HOU,8,94.1,66.7
"A. Stinson, R. Mapp, T. Suber, S. Manning, P. McCray, Nikki (",CHA,7,86.7,100.0
"B. Gordon, D. Graves, C. Tremitiere, L. Byears, L. Savasta",SAC,7,69.2,78.6
"C. Cooper, J. Arcain, T. Jackson, C. Pollini, K. Perrot",HOU,7,57.1,61.5
"C. Cooper, T. Thompson, C. Pollini, F. Harris, T. Woosley",HOU,7,158.3,127.3
"D. Head, W. Palmer, T. Reiss, J. Hicks, K. Williams",UTA,7,42.9,128.6
"E. Baranova, D. Head, K. Williams, D. Carter, K. Booker",UTA,7,88.9,60.0
"E. Baranova, D. Head, W. Palmer, K. Williams, M. Compain",UTA,7,78.6,93.3
"E. Baranova, L. Grooms, W. Palmer, K. Williams, G. Koss",UTA,7,57.1,66.7
"E. Baranova, W. Palmer, T. Reiss, K. Williams, D. Carter",UTA,7,56.3,78.6
"J. Braxton, E. Nemcova, T. Nicholson, R. Brown, A. Johnson",CLE,7,84.6,100.0
"J. Braxton, L. Woodard, M. Jones, R. Brown, A. Johnson",CLE,7,106.7,46.2
"L. Grooms, W. Palmer, K. Williams, K. Booker, G. Koss",UTA,7,107.7,100.0
"L. Leslie, D. Charles, J. Wideman, T. Dixon, M. Mabika",LAS,7,93.8,41.2
"L. Leslie, P. Toler, J. Wideman, T. Dixon, H. Burge",LAS,7,42.9,92.3
"L. Leslie, P. Toler, T. Dixon, L. Burgess, H. Burge",LAS,7,137.5,43.8
"L. Leslie, P. Toler, T. Dixon, L. Burgess, M. Mabika",LAS,7,54.5,83.3
"M. Edwards, I. Fijalkowski, L. Woodard, E. Nemcova, A. Maxwell",CLE,7,84.6,107.1
"M. Edwards, L. Woodard, E. Nemcova, M. Jones, R. Brown",CLE,7,112.5,81.3
"M. Hagiwara, J. Gillom, B. Pettis, N. Lieberman, M. Askamp",PHO,7,66.7,100.0
"M. Timms, B. Pettis, N. Lieberman, M. Ambers, M. Askamp",PHO,7,100.0,46.2
"M. Timms, B. Pettis, U. Webb, M. Ambers, M. Askamp",PHO,7,80.0,69.2
"M. Timms, J. Gillom, U. Webb, M. Askamp, T. Williams",PHO,7,72.2,66.7
"N. Lieberman, T. Jackson, U. Webb, M. Ambers, M. Askamp",PHO,7,66.7,116.7
"P. Toler, D. Charles, J. Wideman, L. Burgess, H. Burge",LAS,7,66.7,76.9
"R. Bolton, B. Gordon, D. Graves, C. Tremitiere, M. Clark",SAC,7,154.5,90.0
"R. Bolton, B. Gordon, J. Mosley-McAfee, M. Hagiwara, C. Tremitiere",SAC,7,138.5,138.5
"S. Swoopes, C. Cooper, J. Arcain, T. Thompson, T. Jackson",HOU,7,83.3,100.0
"S. Swoopes, W. Guyton, J. Arcain, T. Jackson, K. Perrot",HOU,7,110.0,111.1
"T. Weatherspoon, S. Wicks, S. Witherspoon, T. Trice, K. Ford",NYL,7,75.0,37.5
