Lineup,Team,Minutes,Offensive Rating,Defensive Rating
"L. Mitchell, J. Gemelos, E. Meesseman, A. Atkins, M. Hines-Allen",WAS,36,115.5,120.5
"C. Dupree, T. Mitchell, J. Allemand, K. Mitchell, L. Cox",IND,35,101.4,98.6
"K. Thornton, I. Harrison, A. Gray, A. Ogunbowale, M. Mabrey",DAL,35,121.1,112.9
"A. McCoughtry, K. McBride, D. Hamby, L. Allen, A. Wilson",LVA,34,102.6,93.6
"A. Quigley, C. Vandersloot, K. Copper, A. Stevens, R. Hebard",CHI,33,115.9,91.7
"D. Dantas, R. Banham, N. Collier, B. Carleton, C. Dangerfield",MIN,33,102.7,79.4
"G. Johnson, E. Williams, B. Laney, B. Dietrick, C. Williams",ATL,33,83.3,101.5
"A. Clark, J. Loyd, B. Stewart, J. Canada, M. Russell",SEA,32,89.6,95.5
"A. Gray, K. Samuelson, A. Ogunbowale, M. Mabrey, S. Sabally",DAL,32,114.1,90.1
"C. Parker, C. Gray, B. Sykes, S. Wiese, K. Anigwe",LAS,32,108.8,97.1
"C. Parker, N. Ogwumike, R. Williams, C. Gray, B. Sykes",LAS,32,95.5,95.5
"D. Taurasi, B. Griner, S. Diggins-Smith, B. Hartley, B. Turner",PHO,32,90.1,108.0
"D. Taurasi, K. Vaughn, S. Diggins-Smith, B. Hartley, B. Turner",PHO,32,100.0,126.6
"L. Clarendon, A. Zahui B, K. Stokes, K. Nurse, J. Willoughby",NYL,32,63.8,89.9
"K. Samuelson, A. Ogunbowale, M. Mabrey, B. Alarie, T. Harris",DAL,31,92.3,120.3
"L. Clarendon, A. Zahui B, K. Stokes, K. Nurse, J. Jones",NYL,31,114.8,117.5
"C. Parker, N. Ogwumike, R. Williams, C. Gray, T. Cooper",LAS,29,84.7,84.5
"S. Stricklen, G. Johnson, E. Williams, B. Laney, C. Williams",ATL,29,107.8,94.9
"A. Clark, N. Howard, J. Loyd, J. Canada, M. Russell",SEA,28,103.8,52.7
"C. Vandersloot, C. Parker, K. Copper, G. Williams, R. Hebard",CHI,28,112.5,80.3
"K. Thornton, I. Harrison, A. Gray, A. Ogunbowale, S. Sabally",DAL,28,114.5,78.9
"K. McBride, D. Hamby, L. Allen, A. Wilson, J. Young",LVA,27,83.9,100.0
"L. Mitchell, E. Meesseman, A. Atkins, M. Hines-Allen, S. Johnson",WAS,27,151.9,113.5
"S. Fowles, D. Dantas, L. Brown, N. Collier, C. Dangerfield",MIN,26,118.4,102.0
"A. Ndour, K. Thornton, M. Jefferson, A. Ogunbowale, S. Sabally",DAL,25,70.0,136.7
"B. Griner, S. Diggins-Smith, S. Walker-Kimbrough, S. Cunningham, B. Turner",PHO,25,94.6,103.6
"D. Taurasi, K. Vaughn, S. Diggins-Smith, S. Cunningham, B. Turner",PHO,25,124.1,111.3
"G. Johnson, E. Williams, B. Laney, C. Williams, C. Carter",ATL,25,96.4,107.3
"K. Thornton, A. Ogunbowale, B. Alarie, T. Harris, S. Sabally",DAL,24,95.6,84.8
"S. Augustus, C. Parker, R. Williams, C. Gray, B. Sykes",LAS,24,112.2,124.0
"B. Griner, S. Diggins-Smith, B. Hartley, S. Cunningham, B. Turner",PHO,23,114.3,87.5
"D. Taurasi, K. Vaughn, S. Peddy, S. Diggins-Smith, B. Turner",PHO,23,102.1,108.0
"G. Johnson, B. Laney, B. Dietrick, C. Williams, M. Billings",ATL,23,85.7,106.0
"A. McCoughtry, D. Robinson, C. Swords, K. McBride, A. Wilson",LVA,22,115.7,89.8
"D. Robinson, C. Swords, K. McBride, D. Hamby, J. Young",LVA,22,94.0,88.2
"E. Prince, S. Whitcomb, J. Canada, M. Russell, E. Magbegor",SEA,22,102.2,81.3
"K. Thornton, A. Gray, K. Samuelson, A. Ogunbowale, T. Harris",DAL,22,112.5,89.8
"S. Stricklen, E. Williams, B. Laney, B. Dietrick, M. Billings",ATL,22,102.0,100.0
"A. Gray, K. Samuelson, A. Ogunbowale, B. Alarie, T. Harris",DAL,21,106.8,135.0
"B. Griner, S. Diggins-Smith, B. Hartley, N. Coffey, B. Turner",PHO,21,102.3,88.4
"C. Parker, T. Ruffin-Pratt, C. Gray, B. Sykes, S. Wiese",LAS,21,132.6,115.9
"D. Dantas, O. Sims, R. Banham, N. Collier, B. Carleton",MIN,21,150.0,118.4
"K. Thornton, I. Harrison, A. Gray, A. Ogunbowale, T. Harris",DAL,21,125.6,102.4
"L. Brown, N. Collier, B. Carleton, C. Dangerfield, M. Herbert Harrigan",MIN,21,120.5,97.7
"A. Clark, J. Loyd, B. Stewart, J. Canada, E. Magbegor",SEA,20,90.9,72.9
"A. Clark, S. Whitcomb, J. Canada, M. Russell, E. Magbegor",SEA,20,82.9,95.3
"A. Quigley, C. Vandersloot, S. Dolson, K. Copper, R. Hebard",CHI,20,104.5,100.0
"L. Mitchell, T. Hawkins, E. Meesseman, A. Atkins, K. Leslie",WAS,20,92.5,97.7
"N. Achonwa, T. Mitchell, J. Allemand, K. Mitchell, T. McCowan",IND,20,92.3,148.7
"A. Gray, K. Samuelson, A. Ogunbowale, T. Harris, S. Sabally",DAL,19,91.3,107.9
"K. Thornton, K. Samuelson, A. Ogunbowale, B. Alarie, T. Harris",DAL,19,89.5,124.4
"L. Clarendon, A. Zahui B, K. Stokes, P. Kea, L. Odom",NYL,19,59.5,87.8
"S. Bird, A. Clark, J. Loyd, B. Stewart, E. Magbegor",SEA,19,146.3,97.7
"A. Clark, B. Stewart, S. Whitcomb, J. Canada, E. Magbegor",SEA,18,123.1,95.1
"A. Clark, N. Howard, J. Loyd, B. Stewart, S. Whitcomb",SEA,18,110.5,57.9
"C. Dupree, T. Mitchell, J. Allemand, T. McCowan, K. Smalls",IND,18,110.8,137.8
"D. Bonner, A. Thomas, B. Mompremier, N. Hiedeman, K. Charles",CON,18,115.8,100.0
"D. Taurasi, B. Griner, S. Diggins-Smith, S. Walker-Kimbrough, B. Turner",PHO,18,97.3,139.0
"E. Williams, B. Laney, B. Dietrick, M. Billings, C. Carter",ATL,18,125.0,89.4
"J. Gemelos, A. Coates, M. Hines-Allen, K. Leslie, S. Sutton",WAS,18,124.2,94.3
"S. Fowles, S. Johnson, D. Dantas, L. Brown, N. Collier",MIN,18,83.3,105.4
"A. Zahui B, K. Stokes, K. Nurse, P. Kea, J. Jones",NYL,17,65.8,92.5
"C. Langhorne, E. Prince, S. Whitcomb, J. Canada, M. Russell",SEA,17,77.1,91.4
"E. Carson, L. Mitchell, T. Hawkins, E. Meesseman, A. Atkins",WAS,17,94.6,95.1
"L. Clarendon, A. Zahui B, K. Stokes, K. Nurse, S. Ionescu",NYL,17,72.5,69.2
"R. Banham, E. McCall, N. Collier, B. Carleton, C. Dangerfield",MIN,17,105.6,102.9
"S. Augustus, C. Parker, C. Gray, B. Sykes, S. Wiese",LAS,17,110.8,67.6
"S. Fowles, D. Dantas, R. Banham, N. Collier, C. Dangerfield",MIN,17,91.7,51.5
"A. Ndour, I. Harrison, M. Jefferson, A. Ogunbowale, S. Sabally",DAL,16,55.9,111.4
"C. Dupree, T. Mitchell, T. McCowan, K. Doyle, K. Smalls",IND,16,100.0,110.3
"C. Swords, K. McBride, L. Allen, A. Wilson, J. Young",LVA,16,83.8,77.8
"D. Dantas, R. Banham, N. Collier, C. Dangerfield, M. Herbert Harrigan",MIN,16,51.6,103.0
"D. Taurasi, B. Griner, S. Diggins-Smith, N. Coffey, B. Turner",PHO,16,93.5,109.7
"J. Gemelos, T. Hawkins, A. Coates, K. Leslie, S. Sutton",WAS,16,67.7,96.7
"K. Vaughn, B. Hartley, N. Coffey, S. Walker-Kimbrough, A. Smith",PHO,16,121.9,115.2
"L. Clarendon, A. Zahui B, J. Jones, K. Shook, J. Willoughby",NYL,16,89.7,113.5
"M. Tuck, S. Whitcomb, J. Canada, M. Russell, E. Magbegor",SEA,16,90.9,67.7
"N. Achonwa, J. Allemand, K. Mitchell, K. Burke, L. Cox",IND,16,103.0,74.2
"S. Augustus, C. Parker, N. Ogwumike, C. Gray, B. Sykes",LAS,16,112.5,76.5
"S. Augustus, C. Parker, N. Ogwumike, R. Williams, C. Gray",LAS,16,118.8,90.9
"S. Fowles, S. Johnson, D. Dantas, N. Collier, C. Dangerfield",MIN,16,93.8,109.7
"A. Ndour, K. Thornton, A. Gray, A. Ogunbowale, M. Mabrey",DAL,15,117.2,125.9
"A. Quigley, C. Vandersloot, C. Parker, D. DeShields, G. Williams",CHI,15,133.3,67.6
"C. Parker, N. Ogwumike, T. Ruffin-Pratt, C. Gray, B. Sykes",LAS,15,120.0,78.1
"C. Parker, T. Ruffin-Pratt, C. Gray, S. Wiese, M. Gülich",LAS,15,75.8,103.1
"D. Bonner, B. January, A. Thomas, B. Jones, N. Hiedeman",CON,15,131.0,103.1
"E. Carson, D. Bonner, B. January, B. Jones, K. Charles",CON,15,103.4,133.3
"E. Carson, S. Peddy, A. Coates, M. Hines-Allen, K. Leslie",WAS,15,97.1,61.8
"E. McCall, L. Brown, N. Collier, B. Carleton, C. Dangerfield",MIN,15,130.3,102.9
"J. Holmes, J. Jones, K. Shook, M. Walker, J. Willoughby",NYL,15,85.3,112.1
"K. Thornton, A. Gray, A. Ogunbowale, B. Alarie, T. Harris",DAL,15,77.1,81.3
"K. Thornton, M. Jefferson, A. Ogunbowale, B. Alarie, S. Sabally",DAL,15,52.9,100.0
"L. Clarendon, K. Stokes, K. Nurse, L. Odom, J. Willoughby",NYL,15,60.6,80.0
"L. Mitchell, T. Hawkins, A. Atkins, M. Hines-Allen, S. Johnson",WAS,15,106.1,130.3
"S. Johnson, D. Dantas, N. Collier, B. Carleton, C. Dangerfield",MIN,15,116.1,88.2
"S. Peddy, A. Jenkins, S. Walker-Kimbrough, S. Cunningham, B. Turner",PHO,15,103.4,78.6
"S. Stricklen, B. Laney, B. Dietrick, C. Williams, M. Billings",ATL,15,125.8,80.0
"T. Mitchell, J. Allemand, T. McCowan, L. Cox, K. Smalls",IND,15,90.9,91.4
"A. McCoughtry, D. Hamby, L. Allen, A. Wilson, J. Young",LVA,14,92.6,89.7
"A. McCoughtry, D. Robinson, D. Hamby, A. Wilson, J. Young",LVA,14,106.5,81.8
"A. Ndour, M. Jefferson, K. Samuelson, A. Ogunbowale, S. Sabally",DAL,14,123.5,119.4
"C. Parker, R. Williams, B. Sykes, K. Anigwe, T. Cooper",LAS,14,134.6,85.7
"C. Vandersloot, C. Parker, K. Copper, D. DeShields, G. Williams",CHI,14,63.6,60.6
"C. Vandersloot, S. Dolson, C. Parker, K. Copper, G. Williams",CHI,14,120.7,75.0
"D. Bonner, J. Thomas, A. Thomas, K. Mosqueda-Lewis, B. Jones",CON,14,103.3,116.1
"D. Taurasi, B. Griner, B. Hartley, S. Cunningham, A. Smith",PHO,14,133.3,56.0
"K. Stokes, K. Nurse, P. Kea, L. Odom, J. Willoughby",NYL,14,113.3,96.7
"L. Mitchell, J. Gemelos, T. Hawkins, E. Meesseman, A. Atkins",WAS,14,58.6,67.7
"S. Augustus, R. Williams, T. Ruffin-Pratt, K. Anigwe, T. Cooper",LAS,14,93.8,78.1
"S. Stricklen, G. Johnson, B. Dietrick, C. Williams, M. Billings",ATL,14,86.7,110.0
"D. Bonner, A. Thomas, K. Mosqueda-Lewis, B. Jones, N. Hiedeman",CON,13,103.7,70.0
"D. Bonner, B. January, J. Thomas, A. Thomas, T. Plaisance",CON,13,103.8,84.0
"D. Bonner, J. Thomas, A. Thomas, K. Mosqueda-Lewis, N. Hiedeman",CON,13,66.7,103.3
"G. Johnson, E. Williams, B. Laney, B. Dietrick, C. Carter",ATL,13,110.3,106.5
"K. Samuelson, A. Ogunbowale, B. Alarie, T. Harris, S. Sabally",DAL,13,103.6,79.2
"L. Clarendon, K. Stokes, K. Nurse, J. Holmes, L. Odom",NYL,13,81.8,122.7
"O. Sims, E. McCall, N. Collier, B. Carleton, C. Dangerfield",MIN,13,92.3,111.5
"O. Sims, N. Collier, B. Carleton, C. Dangerfield, M. Herbert Harrigan",MIN,13,128.0,77.8
"S. Fowles, D. Dantas, N. Collier, B. Carleton, C. Dangerfield",MIN,13,117.4,120.8
"S. Peddy, S. Diggins-Smith, S. Walker-Kimbrough, B. Turner, A. Smith",PHO,13,96.3,103.3
"S. Stricklen, B. Laney, B. Dietrick, M. Billings, C. Carter",ATL,13,104.2,96.0
"A. Clark, J. Loyd, B. Stewart, S. Whitcomb, E. Magbegor",SEA,12,140.0,100.0
"A. McCoughtry, D. Robinson, C. Swords, D. Hamby, J. Young",LVA,12,100.0,65.4
"C. Langhorne, E. Prince, M. Tuck, S. Whitcomb, E. Magbegor",SEA,12,68.0,108.0
"C. Parker, K. Copper, D. DeShields, A. Stevens, G. Williams",CHI,12,104.0,125.0
"C. Parker, N. Ogwumike, T. Ruffin-Pratt, C. Gray, S. Wiese",LAS,12,121.7,83.3
"D. Dantas, N. Collier, B. Carleton, C. Dangerfield, M. Herbert Harrigan",MIN,12,134.8,95.5
"E. Prince, J. Loyd, S. Whitcomb, M. Russell, E. Magbegor",SEA,12,88.9,96.3
"K. Thornton, I. Harrison, M. Jefferson, A. Ogunbowale, S. Sabally",DAL,12,84.6,88.5
"K. Thornton, K. Samuelson, A. Ogunbowale, M. Mabrey, B. Alarie",DAL,12,103.3,84.0
"K. Vaughn, S. Diggins-Smith, N. Coffey, S. Walker-Kimbrough, A. Smith",PHO,12,68.0,82.6
"N. Achonwa, J. Allemand, K. Mitchell, T. McCowan, K. Burke",IND,12,89.7,133.3
"S. Johnson, D. Dantas, R. Banham, N. Collier, B. Carleton",MIN,12,130.4,95.7
"A. McCoughtry, C. Swords, K. McBride, A. Wilson, J. Young",LVA,11,103.8,96.2
"A. Ndour, K. Thornton, K. Samuelson, A. Ogunbowale, M. Mabrey",DAL,11,95.5,138.1
"A. Quigley, C. Vandersloot, C. Parker, G. Williams, R. Hebard",CHI,11,84.2,61.9
"A. Quigley, C. Vandersloot, D. DeShields, A. Stevens, G. Williams",CHI,11,89.3,103.4
"A. Quigley, C. Vandersloot, S. Dolson, C. Parker, K. Copper",CHI,11,60.9,96.2
"B. Griner, S. Diggins-Smith, B. Hartley, N. Coffey, A. Smith",PHO,11,87.0,61.5
"B. Sykes, S. Wiese, M. Gülich, K. Anigwe, T. Cooper",LAS,11,63.2,126.3
"C. Dupree, J. Allemand, K. Mitchell, K. Burke, L. Cox",IND,11,104.8,82.6
"D. Robinson, C. Swords, K. McBride, A. Wilson, J. Young",LVA,11,92.9,126.1
"E. Carson, L. Mitchell, E. Meesseman, A. Atkins, M. Hines-Allen",WAS,11,34.8,150.0
"G. Johnson, B. Laney, B. Dietrick, C. Williams, K. Brown",ATL,11,86.4,112.5
"G. Johnson, C. Williams, A. Jones, M. Billings, J. Agnew",ATL,11,136.4,104.3
"K. Thornton, A. Gray, A. Ogunbowale, M. Mabrey, B. Alarie",DAL,11,109.5,105.0
"K. Thornton, A. Gray, A. Ogunbowale, T. Harris, S. Sabally",DAL,11,117.4,76.9
"L. Mitchell, J. Gemelos, T. Hawkins, A. Atkins, M. Hines-Allen",WAS,11,76.9,56.0
"S. Augustus, C. Parker, N. Ogwumike, C. Gray, T. Cooper",LAS,11,116.7,121.7
"S. Augustus, C. Parker, R. Williams, T. Ruffin-Pratt, C. Gray",LAS,11,48.1,45.8
"S. Fowles, R. Banham, N. Collier, C. Dangerfield, M. Herbert Harrigan",MIN,11,104.2,79.2
"S. Stricklen, G. Johnson, B. Laney, C. Williams, M. Billings",ATL,11,104.5,95.0
"A. Clark, E. Prince, S. Whitcomb, M. Russell, E. Magbegor",SEA,10,100.0,85.0
"A. Clark, J. Loyd, J. Canada, M. Russell, E. Magbegor",SEA,10,141.7,100.0
"A. McCoughtry, D. Robinson, S. Rodgers, D. Hamby, A. Wilson",LVA,10,119.0,54.5
"A. Quigley, C. Parker, K. Copper, D. DeShields, G. Williams",CHI,10,81.0,72.7
"A. Zahui B, P. Kea, J. Jones, K. Shook, J. Willoughby",NYL,10,155.0,100.0
"C. Langhorne, M. Tuck, S. Whitcomb, J. Canada, E. Magbegor",SEA,10,90.0,90.0
"C. Vandersloot, S. Dolson, K. Copper, G. Williams, R. Hebard",CHI,10,85.0,157.1
"D. Bonner, A. Thomas, K. Mosqueda-Lewis, B. Holmes, N. Hiedeman",CON,10,71.4,123.8
"D. Bonner, J. Thomas, J. Gemelos, A. Thomas, B. Holmes",CON,10,95.2,66.7
"D. Robinson, S. Rodgers, K. McBride, D. Hamby, A. Wilson",LVA,10,104.5,95.5
"D. Taurasi, B. Griner, B. Hartley, N. Coffey, B. Turner",PHO,10,104.8,115.8
"D. Taurasi, K. Vaughn, B. Griner, S. Diggins-Smith, S. Cunningham",PHO,10,90.9,131.8
"D. Taurasi, K. Vaughn, S. Diggins-Smith, B. Hartley, A. Smith",PHO,10,95.2,120.0
"E. Carson, B. Holmes, B. Mompremier, N. Hiedeman, K. Charles",CON,10,109.5,125.0
"E. Carson, D. Bonner, B. Jones, N. Hiedeman, K. Charles",CON,10,115.8,122.2
"G. Johnson, B. Laney, C. Williams, M. Billings, C. Carter",ATL,10,100.0,77.3
"K. Nurse, J. Holmes, J. Jones, K. Shook, J. Willoughby",NYL,10,113.0,100.0
"K. Thornton, A. Gray, B. Alarie, T. Harris, S. Sabally",DAL,10,115.8,122.2
"L. Mitchell, T. Hawkins, E. Meesseman, A. Powers, A. Atkins",WAS,10,85.7,63.6
"S. Augustus, C. Parker, R. Williams, C. Gray, T. Cooper",LAS,10,81.0,136.8
"S. Augustus, N. Ogwumike, R. Williams, T. Ruffin-Pratt, C. Gray",LAS,10,121.1,150.0
"S. Bird, A. Clark, J. Loyd, B. Stewart, M. Russell",SEA,10,126.1,62.5
"S. Bird, N. Howard, J. Loyd, B. Stewart, S. Whitcomb",SEA,10,115.0,95.2
"S. Colson, C. Parker, K. Copper, G. Williams, R. Hebard",CHI,10,100.0,100.0
"S. Colson, S. Dolson, K. Copper, G. Williams, R. Hebard",CHI,10,95.0,68.4
"S. Diggins-Smith, S. Walker-Kimbrough, S. Cunningham, B. Turner, A. Smith",PHO,10,87.5,86.4
"S. Johnson, D. Dantas, O. Sims, N. Collier, C. Dangerfield",MIN,10,85.7,95.2
"S. Johnson, D. Dantas, R. Banham, N. Collier, C. Dangerfield",MIN,10,109.5,130.4
"A. Clark, N. Howard, B. Stewart, S. Whitcomb, J. Canada",SEA,9,125.0,91.7
"A. McCoughtry, D. Robinson, C. Swords, A. Wilson, J. Young",LVA,9,88.9,68.4
"A. Quigley, C. Parker, K. Copper, A. Stevens, G. Williams",CHI,9,94.7,105.6
"A. Zahui B, K. Nurse, J. Jones, K. Shook, M. Walker",NYL,9,77.3,110.5
"A. Zahui B, K. Nurse, J. Jones, L. Odom, K. Shook",NYL,9,77.8,95.0
"A. Zahui B, K. Stokes, K. Nurse, P. Kea, J. Willoughby",NYL,9,93.8,58.8
"B. Dietrick, A. Jones, M. Billings, B. Brewer, J. Agnew",ATL,9,118.8,126.7
"B. Griner, S. Diggins-Smith, B. Hartley, S. Cunningham, A. Smith",PHO,9,100.0,111.1
"B. Laney, B. Dietrick, C. Williams, M. Billings, K. Brown",ATL,9,83.3,94.4
"C. Dupree, J. Allemand, S. Mavunga, V. Vivians, K. Burke",IND,9,89.5,82.4
"C. Parker, N. Ogwumike, C. Gray, S. Wiese, T. Cooper",LAS,9,128.6,100.0
"C. Parker, R. Williams, C. Gray, B. Sykes, M. Gülich",LAS,9,122.2,123.5
"C. Vandersloot, C. Parker, D. DeShields, A. Stevens, G. Williams",CHI,9,115.8,100.0
"C. Vandersloot, C. Parker, K. Copper, D. DeShields, A. Stevens",CHI,9,113.0,59.1
"D. Bonner, A. Thomas, B. Holmes, B. Jones, N. Hiedeman",CON,9,100.0,111.1
"D. Dantas, L. Brown, N. Collier, C. Dangerfield, M. Herbert Harrigan",MIN,9,63.2,82.4
"E. Williams, B. Dietrick, C. Williams, M. Billings, C. Carter",ATL,9,54.5,104.8
"J. Gemelos, A. Coates, M. Hines-Allen, S. Johnson, S. Sutton",WAS,9,116.7,147.4
"K. Stokes, J. Holmes, J. Jones, M. Walker, J. Willoughby",NYL,9,45.0,116.7
"K. Thornton, A. Gray, K. Samuelson, A. Ogunbowale, M. Mabrey",DAL,9,105.3,116.7
"K. Thornton, A. Gray, K. Samuelson, B. Alarie, T. Harris",DAL,9,72.2,122.2
"K. Thornton, A. Gray, M. Mabrey, T. Harris, S. Sabally",DAL,9,70.0,85.0
"K. Thornton, I. Harrison, M. Jefferson, K. Samuelson, A. Ogunbowale",DAL,9,90.0,85.0
"K. Thornton, K. Samuelson, M. Mabrey, B. Alarie, T. Harris",DAL,9,117.6,85.0
"L. Clarendon, A. Zahui B, K. Stokes, S. Ionescu, L. Odom",NYL,9,71.4,90.5
"L. Clarendon, K. Nurse, J. Holmes, M. Walker, J. Willoughby",NYL,9,135.3,144.4
"L. Clarendon, K. Stokes, K. Nurse, K. Shook, M. Walker",NYL,9,83.3,94.1
"L. Mitchell, J. Gemelos, E. Meesseman, A. Coates, A. Atkins",WAS,9,64.7,94.4
"N. Ogwumike, R. Williams, C. Gray, B. Sykes, K. Anigwe",LAS,9,80.0,70.0
"S. Augustus, C. Parker, B. Sykes, S. Wiese, T. Cooper",LAS,9,70.0,45.0
"S. Fowles, L. Brown, N. Collier, B. Carleton, C. Dangerfield",MIN,9,84.2,100.0
"S. Peddy, E. Meesseman, A. Powers, A. Atkins, M. Hines-Allen",WAS,9,90.0,78.9
"S. Stricklen, E. Williams, B. Dietrick, C. Williams, M. Billings",ATL,9,85.0,66.7
"S. Stricklen, G. Johnson, B. Dietrick, M. Billings, C. Carter",ATL,9,89.5,122.2
"S. Stricklen, G. Johnson, E. Williams, B. Laney, B. Dietrick",ATL,9,85.0,33.3
"S. Stricklen, G. Johnson, E. Williams, C. Williams, C. Carter",ATL,9,172.2,131.3
"A. Gray, A. Ogunbowale, M. Mabrey, B. Alarie, S. Sabally",DAL,8,100.0,131.3
"A. McCoughtry, S. Rodgers, D. Hamby, A. Wilson, J. Young",LVA,8,131.3,77.8
"A. Quigley, C. Vandersloot, K. Copper, G. Williams, R. Hebard",CHI,8,120.0,120.0
"A. Zahui B, K. Stokes, P. Kea, J. Jones, J. Willoughby",NYL,8,76.5,66.7
"B. January, J. Thomas, A. Thomas, B. Holmes, B. Jones",CON,8,86.7,70.6
"C. Dupree, J. Allemand, S. Mavunga, K. Mitchell, V. Vivians",IND,8,120.0,146.7
"C. Dupree, T. Mitchell, K. Mitchell, T. McCowan, K. Doyle",IND,8,105.9,42.1
"C. Dupree, T. Mitchell, K. Mitchell, V. Vivians, T. McCowan",IND,8,135.3,135.3
"C. Langhorne, E. Prince, S. Whitcomb, M. Russell, E. Magbegor",SEA,8,87.5,93.8
"C. Parker, N. Ogwumike, T. Ruffin-Pratt, C. Gray, T. Cooper",LAS,8,164.3,64.3
"C. Swords, S. Rodgers, C. Burdick, L. Allen, J. Young",LVA,8,57.9,62.5
"C. Vandersloot, C. Parker, D. DeShields, G. Williams, R. Hebard",CHI,8,71.4,100.0
"C. Vandersloot, K. Copper, A. Stevens, G. Williams, R. Hebard",CHI,8,100.0,77.8
"C. Vandersloot, K. Copper, D. DeShields, A. Stevens, G. Williams",CHI,8,57.9,138.9
"D. Bonner, A. Thomas, B. Holmes, N. Hiedeman, K. Charles",CON,8,75.0,72.2
