Lineup,Team,Minutes,Offensive Rating,Defensive Rating
"T. McCowan, A. Ogunbowale, C. Dangerfield, S. Sabally, A. Kuier",DAL,38,94.1,106.0
"A. Clark, C. Gray, K. Stokes, A. Wilson, J. Young",LVA,37,116.9,115.9
"E. Williams, C. Williams, M. Mabrey, A. Smith, R. Parks",CHI,37,115.3,104.0
"E. Williams, K. Copper, M. Mabrey, M. Bertsch, D. Evans",CHI,37,109.2,109.1
"K. McBride, L. Allen, N. Collier, B. Carleton, N. Milic",MIN,37,87.2,94.8
"K. Thornton, B. Laney, J. Jones, S. Ionescu, M. Johannès",NYL,37,88.2,94.5
"T. Hayes, A. Thomas, D. Carrington, T. Harris, O. Nelson-Ododa",CON,37,83.8,76.2
"A. Clark, K. Plum, A. Wilson, J. Young, K. Bell",LVA,36,112.2,98.8
"E. Wheeler, K. Mitchell, M. Caldwell, N. Smith, A. Boston",IND,36,113.9,108.2
"J. Thomas, N. Ogwumike, K. Samuelson, J. Canada, A. Stevens",LAS,36,91.4,101.4
"K. McBride, L. Allen, N. Milic, D. Miller, D. Juhász",MIN,36,95.9,110.8
"O. Sims, N. Howard, T. McCowan, A. Ogunbowale, S. Sabally",DAL,36,105.9,81.9
"E. Williams, K. Copper, C. Williams, M. Bertsch, D. Evans",CHI,35,97.2,100.0
"K. Thornton, B. Laney, B. Stewart, S. Ionescu, M. Johannès",NYL,35,88.7,90.1
"N. Ogwumike, L. Clarendon, J. Canada, A. Stevens, Z. Cooke",LAS,35,90.4,97.3
"D. Taurasi, B. Griner, M. Jefferson, S. Cunningham, M. Onyenwere",PHO,34,107.2,104.1
"E. Delle Donne, N. Cloud, B. Sykes, A. Atkins, M. Hines-Allen",WAS,34,103.0,102.9
"K. Mitchell, K. Wallace, N. Smith, A. Boston, G. Berger",IND,34,127.1,111.4
"T. Hawkins, N. Cloud, B. Sykes, Q. Egbo, L. Meng",WAS,34,107.0,83.6
"A. Clark, S. Colson, C. George, K. Stokes, K. Bell",LVA,33,62.7,105.9
"A. Gray, M. Billings, A. Durr, N. Hillmon, H. Jones",ATL,33,107.1,91.9
"C. Goree, S. Walker-Kimbrough, B. Sykes, M. Hines-Allen, L. Meng",WAS,32,86.2,97.0
"C. Parker, A. Gray, M. Billings, A. McDonald, R. Howard",ATL,32,97.1,97.1
"C. Vandersloot, K. Thornton, B. Stewart, M. Johannès, N. Sabally",NYL,32,100.0,102.9
"D. Taurasi, M. Jefferson, S. Cunningham, M. Gustafson, B. Turner",PHO,32,98.5,113.6
"E. Williams, K. Copper, C. Williams, A. Smith, R. Parks",CHI,32,101.5,81.7
"E. Williams, M. Mabrey, A. Smith, D. Evans, R. Parks",CHI,32,103.2,69.8
"T. Hawkins, N. Cloud, B. Sykes, A. Atkins, M. Hines-Allen",WAS,32,92.3,113.0
"T. Hawkins, N. Cloud, B. Sykes, A. Atkins, S. Austin",WAS,32,100.0,103.6
"C. Parker, A. Clark, C. Gray, A. Wilson, J. Young",LVA,31,85.3,94.6
"K. Mitchell, K. Wallace, M. Caldwell, N. Smith, A. Boston",IND,31,100.0,90.0
"K. Thornton, B. Stewart, S. Ionescu, M. Johannès, N. Sabally",NYL,31,97.2,101.4
"R. Allen, D. Carrington, T. Harris, O. Nelson-Ododa, L. Brown",CON,31,80.0,103.1
"C. Parker, A. Clark, C. Gray, K. Stokes, K. Plum",LVA,30,117.2,75.0
"C. Vandersloot, K. Thornton, B. Stewart, J. Jones, S. Ionescu",NYL,30,128.8,96.8
"J. Loyd, K. Nurse, E. Magbegor, J. Holmes, I. Dojkic",SEA,30,85.0,108.3
"K. Mitchell, K. Wallace, N. Smith, L. Hull, A. Boston",IND,30,106.3,100.0
"L. Clarendon, D. Hamby, K. Samuelson, J. Canada, A. Stevens",LAS,30,91.5,71.7
"N. Ogwumike, D. Hamby, J. Canada, A. Stevens, Z. Cooke",LAS,30,70.5,113.6
"T. Hayes, A. Thomas, R. Allen, N. Hiedeman, O. Nelson-Ododa",CON,30,83.1,69.4
"T. Hawkins, N. Cloud, S. Walker-Kimbrough, Q. Egbo, L. Meng",WAS,29,78.9,112.9
"A. Zahui B, E. Cannon, K. Mitchell, K. Wallace, G. Berger",IND,28,91.1,83.9
"C. Parker, A. Clark, C. Gray, K. Stokes, J. Young",LVA,28,91.2,67.9
"D. Taurasi, B. Griner, B. Turner, S. Sutton, M. Onyenwere",PHO,28,91.7,95.3
"D. Taurasi, B. Griner, M. Jefferson, B. Turner, S. Sutton",PHO,28,90.2,101.7
"E. Delle Donne, T. Hawkins, N. Cloud, S. Walker-Kimbrough, B. Sykes",WAS,28,72.4,86.7
"N. Coffey, A. Gray, M. Billings, A. McDonald, R. Howard",ATL,28,96.7,81.3
"N. Ogwumike, L. Clarendon, L. Brown, J. Canada, A. Stevens",LAS,28,110.7,113.8
"A. Clark, C. Gray, K. Stokes, K. Plum, A. Wilson",LVA,27,121.8,96.2
"C. Parker, A. Gray, M. Billings, R. Howard, H. Jones",ATL,27,108.3,111.1
"D. Bonner, A. Thomas, B. Jones, N. Hiedeman, D. Carrington",CON,27,129.5,73.3
"E. Delle Donne, N. Cloud, S. Walker-Kimbrough, A. Atkins, S. Austin",WAS,27,69.4,96.4
"E. Williams, C. Williams, M. Mabrey, D. Evans, R. Parks",CHI,27,96.3,87.7
"J. Loyd, S. Whitcomb, E. Magbegor, I. Dojkic, D. Fankam Mendjiadeu",SEA,27,103.7,101.8
"M. Jefferson, S. Cunningham, M. Gustafson, B. Turner, S. Sutton",PHO,27,82.8,110.3
"T. Hayes, A. Thomas, R. Allen, T. Harris, O. Nelson-Ododa",CON,27,96.3,77.4
"A. Clark, C. Gray, K. Stokes, J. Young, K. Bell",LVA,26,63.2,83.0
"C. Parker, A. Clark, C. Gray, K. Stokes, K. Bell",LVA,26,100.0,102.0
"C. Vandersloot, B. Laney, B. Stewart, S. Ionescu, N. Sabally",NYL,26,113.0,105.3
"C. Vandersloot, K. Thornton, B. Laney, B. Stewart, M. Johannès",NYL,26,98.2,101.9
"J. Loyd, K. Nurse, M. Russell, E. Magbegor, J. Melbourne",SEA,26,101.9,79.2
"K. McBride, N. Collier, B. Carleton, D. Miller, D. Juhász",MIN,26,101.8,101.8
"N. Howard, A. Ogunbowale, C. Dangerfield, S. Sabally, A. Kuier",DAL,26,107.0,121.8
"A. Thomas, R. Allen, B. Jones, N. Hiedeman, D. Carrington",CON,25,101.9,100.0
"D. Robinson, C. Parker, M. Billings, A. McDonald, R. Howard",ATL,25,102.3,115.9
"K. McBride, L. Allen, N. Collier, N. Milic, D. Miller",MIN,25,107.7,82.5
"K. McBride, T. Mitchell, N. Collier, J. Shepard, B. Carleton",MIN,25,92.6,129.4
"K. Thornton, B. Stewart, J. Jones, S. Ionescu, M. Johannès",NYL,25,109.4,74.5
"D. Bonner, A. Thomas, N. Hiedeman, D. Carrington, O. Nelson-Ododa",CON,24,105.7,89.3
"D. Hamby, K. Samuelson, J. Canada, A. Stevens, Z. Cooke",LAS,24,73.5,86.3
"E. Williams, K. Copper, C. Williams, M. Mabrey, R. Parks",CHI,24,82.0,137.3
"J. Loyd, S. Whitcomb, K. Nurse, E. Magbegor, D. Fankam Mendjiadeu",SEA,24,84.3,84.9
"T. Hawkins, N. Cloud, S. Walker-Kimbrough, B. Sykes, S. Austin",WAS,24,96.2,81.8
"A. Clark, C. Gray, C. George, K. Stokes, K. Bell",LVA,23,67.4,97.7
"E. Delle Donne, N. Cloud, S. Walker-Kimbrough, B. Sykes, M. Hines-Allen",WAS,23,110.0,87.5
"E. Wheeler, E. Cannon, K. Mitchell, A. Boston, G. Berger",IND,23,110.4,106.4
"J. Loyd, K. Nurse, E. Magbegor, I. Dojkic, D. Fankam Mendjiadeu",SEA,23,104.3,116.3
"J. Loyd, S. Whitcomb, E. Magbegor, I. Dojkic, J. Horston",SEA,23,94.2,86.5
"K. Mitchell, V. Vivians, N. Smith, A. Boston, G. Berger",IND,23,110.4,94.1
"N. Howard, K. Brown, A. Ogunbowale, C. Dangerfield, A. Kuier",DAL,23,97.8,104.1
"D. Bonner, A. Thomas, R. Allen, B. Jones, T. Harris",CON,22,93.9,91.3
"D. Hamby, J. Canada, A. Stevens, R. Burrell, Z. Cooke",LAS,22,97.7,86.7
"D. Robinson, A. Gray, M. Billings, R. Howard, N. Hillmon",ATL,22,92.5,91.2
"E. Williams, C. Williams, M. Mabrey, A. Smith, D. Evans",CHI,22,111.1,131.0
"J. Loyd, G. Williams, E. Magbegor, I. Dojkic, D. Fankam Mendjiadeu",SEA,22,76.7,123.8
"J. Loyd, S. Whitcomb, K. Nurse, E. Magbegor, J. Holmes",SEA,22,82.2,115.6
"J. Loyd, S. Whitcomb, K. Nurse, M. Russell, J. Horston",SEA,22,97.8,80.4
"K. McBride, R. Banham, N. Collier, D. Miller, D. Juhász",MIN,22,108.3,67.3
"K. Mitchell, V. Vivians, K. Wallace, A. Boston, G. Berger",IND,22,112.8,104.0
"M. Jefferson, S. Cunningham, M. Gustafson, B. Turner, M. Onyenwere",PHO,22,100.0,114.3
"T. Hawkins, N. Cloud, S. Walker-Kimbrough, B. Sykes, L. Meng",WAS,22,109.6,101.9
"B. Griner, M. Jefferson, S. Sutton, M. Onyenwere, K. Sissoko",PHO,21,90.2,83.3
"C. Gray, C. George, K. Plum, A. Wilson, J. Young",LVA,21,143.2,81.8
"D. Bonner, A. Thomas, R. Allen, D. Carrington, T. Harris",CON,21,128.3,85.1
"D. Taurasi, M. Jefferson, S. Cunningham, B. Turner, M. Onyenwere",PHO,21,95.7,73.5
"E. Cannon, K. Mitchell, K. Wallace, A. Boston, G. Berger",IND,21,102.4,93.0
"E. Wheeler, K. Mitchell, V. Vivians, A. Boston, G. Berger",IND,21,77.5,110.3
"E. Wheeler, K. Mitchell, V. Vivians, M. Caldwell, A. Boston",IND,21,87.8,110.3
"E. Williams, K. Copper, M. Mabrey, D. Evans, R. Parks",CHI,21,102.2,95.2
"J. Loyd, S. Whitcomb, K. Nurse, E. Magbegor, J. Horston",SEA,21,118.2,84.8
"K. McBride, R. Banham, T. Mitchell, N. Collier, N. Milic",MIN,21,76.2,111.6
"T. Hayes, A. Thomas, R. Allen, B. Jones, N. Hiedeman",CON,21,88.4,100.0
"A. Gray, M. Billings, R. Howard, N. Hillmon, H. Jones",ATL,20,81.8,88.1
"J. Thomas, L. Clarendon, D. Hamby, A. Stevens, Z. Cooke",LAS,20,87.8,97.6
"M. Billings, A. Durr, R. Howard, N. Hillmon, H. Jones",ATL,20,89.7,134.9
"M. Jefferson, M. Gustafson, S. Sutton, M. Onyenwere, K. Sissoko",PHO,20,81.4,88.6
"T. Hawkins, S. Walker-Kimbrough, B. Sykes, M. Hines-Allen, L. Meng",WAS,20,68.2,106.8
"T. Mitchell, L. Allen, N. Collier, J. Shepard, D. Miller",MIN,20,69.8,93.2
"Y. Turner, J. Loyd, K. Nurse, E. Magbegor, J. Horston",SEA,20,71.8,84.2
"A. Clark, K. Stokes, K. Plum, J. Young, K. Bell",LVA,19,136.6,91.3
"D. Taurasi, S. Cunningham, B. Turner, S. Sutton, M. Onyenwere",PHO,19,75.0,131.6
"E. Delle Donne, T. Hawkins, N. Cloud, S. Walker-Kimbrough, A. Atkins",WAS,19,105.4,80.0
"E. Delle Donne, T. Hawkins, S. Walker-Kimbrough, B. Sykes, L. Meng",WAS,19,97.4,70.0
"E. Williams, K. Copper, C. Williams, M. Mabrey, D. Evans",CHI,19,92.3,75.0
"K. McBride, T. Mitchell, L. Allen, N. Collier, D. Juhász",MIN,19,91.9,128.9
"T. Hawkins, S. Walker-Kimbrough, B. Sykes, A. Atkins, M. Hines-Allen",WAS,19,105.3,115.0
"C. Vandersloot, S. Dolson, B. Laney, B. Stewart, M. Johannès",NYL,18,104.7,90.9
"D. Bonner, A. Thomas, R. Allen, N. Hiedeman, T. Harris",CON,18,77.8,102.7
"E. Williams, C. Williams, A. Smith, D. Evans, R. Parks",CHI,18,102.8,78.0
"J. Loyd, S. Whitcomb, E. Magbegor, J. Holmes, J. Horston",SEA,18,71.1,107.7
"J. Loyd, S. Whitcomb, G. Williams, E. Magbegor, J. Horston",SEA,18,107.1,105.0
"K. Thornton, B. Laney, B. Stewart, J. Jones, S. Ionescu",NYL,18,115.8,73.7
"N. Ogwumike, K. Samuelson, J. Canada, A. Stevens, Z. Cooke",LAS,18,89.7,129.7
"B. Griner, S. Cunningham, B. Turner, S. Sutton, M. Onyenwere",PHO,17,113.9,57.1
"B. Laney, B. Stewart, S. Ionescu, M. Johannès, N. Sabally",NYL,17,84.4,82.4
"C. Vandersloot, K. Thornton, B. Laney, J. Jones, S. Ionescu",NYL,17,132.3,71.9
"E. Delle Donne, B. Sykes, A. Atkins, S. Austin, L. Meng",WAS,17,111.4,51.5
"E. Wheeler, E. Cannon, V. Vivians, A. Boston, G. Berger",IND,17,108.8,72.2
"J. Loyd, K. Nurse, M. Russell, I. Dojkic, J. Horston",SEA,17,94.3,138.5
"J. Loyd, S. Whitcomb, E. Magbegor, J. Holmes, I. Dojkic",SEA,17,119.4,91.9
"K. McBride, R. Banham, N. Collier, J. Shepard, D. Miller",MIN,17,100.0,114.3
"N. Howard, A. Ogunbowale, S. Sabally, V. Burton, M. Siegrist",DAL,17,105.0,79.1
"O. Sims, K. Brown, A. Ogunbowale, S. Sabally, M. Siegrist",DAL,17,107.9,97.4
"O. Sims, N. Howard, A. Ogunbowale, S. Sabally, A. Kuier",DAL,17,78.9,116.7
"R. Banham, B. Carleton, E. Engstler, N. Milic, K. Traylor",MIN,17,94.4,118.9
"T. Hawkins, S. Walker-Kimbrough, B. Sykes, Q. Egbo, L. Meng",WAS,17,108.6,97.0
"A. Thomas, R. Allen, B. Jones, D. Carrington, T. Harris",CON,16,100.0,88.6
"C. Gray, C. George, K. Plum, A. Wilson, K. Bell",LVA,16,70.3,97.5
"C. Parker, A. Clark, C. Gray, K. Plum, A. Wilson",LVA,16,88.9,77.1
"C. Parker, N. Coffey, A. Gray, A. Durr, R. Howard",ATL,16,73.7,117.1
"C. Vandersloot, B. Stewart, J. Jones, M. Johannès, J. Willoughby",NYL,16,81.8,90.9
"C. Vandersloot, K. Thornton, B. Laney, J. Jones, M. Johannès",NYL,16,74.2,78.8
"C. Vandersloot, S. Dolson, K. Thornton, B. Stewart, S. Ionescu",NYL,16,106.5,81.8
"D. Bonner, A. Thomas, R. Allen, T. Harris, O. Nelson-Ododa",CON,16,108.3,105.9
"D. Hamby, A. Stevens, R. Burrell, D. Henderson, Z. Cooke",LAS,16,91.9,107.9
"E. Delle Donne, N. Cloud, A. Atkins, S. Austin, L. Meng",WAS,16,125.0,83.9
"E. Williams, C. Williams, M. Mabrey, M. Bertsch, D. Evans",CHI,16,165.6,132.4
"J. Loyd, K. Nurse, M. Russell, J. Holmes, J. Melbourne",SEA,16,82.9,117.6
"J. Loyd, S. Whitcomb, E. Magbegor, J. Melbourne, J. Horston",SEA,16,97.0,76.5
"J. Thomas, D. Hamby, A. Stevens, R. Burrell, Z. Cooke",LAS,16,72.7,80.6
"J. Thomas, D. Hamby, K. Samuelson, J. Canada, A. Stevens",LAS,16,100.0,78.4
"K. Mitchell, V. Vivians, K. Wallace, M. Caldwell, A. Boston",IND,16,97.1,111.8
"N. Cloud, C. Goree, S. Walker-Kimbrough, M. Hines-Allen, L. Meng",WAS,16,75.0,77.8
"N. Cloud, S. Walker-Kimbrough, M. Hines-Allen, Q. Egbo, L. Meng",WAS,16,81.6,84.6
"N. Ogwumike, D. Hamby, L. Brown, J. Canada, A. Stevens",LAS,16,106.7,61.3
"O. Sims, N. Howard, A. Ogunbowale, S. Sabally, M. Siegrist",DAL,16,93.5,131.3
"R. Banham, A. Powers, N. Milic, D. Miller, D. Juhász",MIN,16,115.6,93.8
"S. Peddy, B. Griner, S. Cunningham, B. Turner, S. Sutton",PHO,16,58.8,115.6
"S. Peddy, S. Cunningham, B. Turner, S. Sutton, M. Onyenwere",PHO,16,118.8,103.0
"S. Peddy, S. Cunningham, M. Gustafson, S. Sutton, M. Onyenwere",PHO,16,111.8,100.0
"T. Hawkins, N. Cloud, B. Sykes, M. Hines-Allen, L. Meng",WAS,16,113.9,103.0
"T. Hayes, A. Thomas, N. Hiedeman, D. Carrington, O. Nelson-Ododa",CON,16,110.3,84.6
"T. Mitchell, N. Collier, J. Shepard, B. Carleton, D. Juhász",MIN,16,89.7,87.5
"A. Durr, N. Hillmon, H. Jones, L. Amihere, T. Mikesell",ATL,15,141.9,113.8
"B. Griner, M. Jefferson, B. Turner, S. Sutton, A. Joens",PHO,15,63.3,135.7
"C. Vandersloot, B. Laney, B. Stewart, M. Johannès, N. Sabally",NYL,15,91.2,84.8
"D. Bonner, A. Thomas, R. Allen, B. Jones, N. Hiedeman",CON,15,112.9,102.9
"D. Taurasi, S. Cunningham, M. Gustafson, B. Turner, S. Sutton",PHO,15,80.6,117.9
"E. Cannon, K. Mitchell, V. Vivians, A. Boston, G. Berger",IND,15,93.9,118.2
"E. Wheeler, V. Vivians, K. Wallace, M. Caldwell, A. Boston",IND,15,112.5,79.4
"J. Loyd, K. Nurse, M. Russell, E. Magbegor, J. Horston",SEA,15,120.6,155.2
"J. Thomas, N. Ogwumike, C. Ogwumike, K. Samuelson, J. Canada",LAS,15,70.0,103.2
"K. Copper, C. Williams, M. Mabrey, A. Smith, R. Hebard",CHI,15,135.5,75.9
"K. McBride, R. Banham, N. Collier, B. Carleton, D. Juhász",MIN,15,80.0,108.6
"M. Gustafson, S. Sutton, M. Onyenwere, A. Joens, K. Sissoko",PHO,15,112.9,144.1
"M. Jefferson, M. Gustafson, B. Turner, S. Sutton, M. Onyenwere",PHO,15,87.5,82.4
"N. Ogwumike, C. Ogwumike, K. Samuelson, L. Brown, J. Canada",LAS,15,117.2,89.7
"N. Ogwumike, L. Clarendon, J. Canada, A. Stevens, R. Burrell",LAS,15,89.2,128.9
"O. Sims, N. Howard, T. McCowan, A. Ogunbowale, M. Siegrist",DAL,15,103.1,106.5
"S. Cunningham, M. Gustafson, B. Turner, S. Sutton, M. Onyenwere",PHO,15,62.5,91.2
"C. Vandersloot, K. Thornton, B. Stewart, S. Ionescu, N. Sabally",NYL,14,115.6,63.3
"D. Robinson, C. Parker, A. Gray, A. McDonald, N. Hillmon",ATL,14,92.9,100.0
"E. Wheeler, V. Vivians, K. Wallace, L. Hull, A. Boston",IND,14,103.7,93.3
"J. Loyd, K. Nurse, M. Russell, G. Williams, E. Magbegor",SEA,14,115.6,106.7
"J. Loyd, S. Whitcomb, M. Russell, E. Magbegor, I. Dojkic",SEA,14,106.5,100.0
"J. Thomas, N. Ogwumike, D. Hamby, J. Canada, A. Stevens",LAS,14,85.7,67.9
"J. Thomas, N. Ogwumike, J. Canada, A. Stevens, Z. Cooke",LAS,14,73.3,86.2
"K. McBride, A. Powers, T. Mitchell, N. Collier, J. Shepard",MIN,14,90.3,112.9
"K. McBride, T. Mitchell, N. Collier, B. Carleton, N. Milic",MIN,14,75.0,68.8
"K. Mitchell, N. Smith, L. Hull, A. Boston, G. Berger",IND,14,112.5,68.8
"K. Mitchell, V. Vivians, K. Wallace, Q. Egbo, G. Berger",IND,14,137.9,86.7
"N. Howard, A. Ogunbowale, S. Sabally, V. Burton, J. Dickey",DAL,14,78.1,80.0
"N. Ogwumike, D. Hamby, J. Canada, R. Burrell, Z. Cooke",LAS,14,80.0,102.9
