Lineup,Team,Minutes,Offensive Rating,Defensive Rating
"A. Jones, L. Willingham, L. Summerton, E. Phillips, M. Mahoney",CON,33,92.2,79.7
"A. Lassiter, D. Jackson, B. Ngoyisa, J. Perkins, C. Dupree",CHI,33,100.0,94.3
"L. Leslie, M. Mabika, M. Page, T. Moore, J. Moore",LAS,33,81.5,100.0
"T. McWilliams-Franklin, K. Douglas, A. Jones, L. Summerton, E. Phillips",CON,33,89.2,77.9
"A. Williams-Strong, S. Abrosimova, V. Hayden, S. Augustus, M. Duffy",MIN,32,111.3,104.8
"B. Hammon, B. Farris, S. Christon, C. Kraayeveld, S. Baker",NYL,32,101.5,92.6
"D. Walker, H. Maiga-Ba, K. Lawson, R. Brunson, K. Haynie",SAC,32,96.9,54.7
"K. Vodichkova, D. Taurasi, J. Lacy, C. Pondexter, C. Smith",PHO,32,108.7,97.2
"B. Hammon, B. Farris, K. Schumacher, S. Christon, A. Battle",NYL,30,72.7,141.8
"T. Bevilaqua, T. Whitmore, A. DeForge, E. Hoffman, T. White",IND,30,113.6,87.3
"T. Penicheiro, E. Perperoglou, K. Lawson, N. Powell, R. Brunson",SAC,30,96.4,67.2
"T. Penicheiro, Y. Griffith, D. Walker, H. Maiga-Ba, N. Powell",SAC,30,106.9,83.1
"A. Williams-Strong, N. Ohlde, A. Jacobs, K. Mann, S. Augustus",MIN,29,85.7,98.2
"J. Burse, L. Jackson, S. Bird, I. Castro Marques, T. Wright",SEA,29,109.8,95.3
"K. Smith, D. Nolan, S. Cash, C. Ford, K. Braxton",DET,29,109.5,75.4
"M. Mabika, M. Page, C. Holdsclaw, C. Thomas, D. Lewis",LAS,29,96.4,69.1
"T. Bevilaqua, T. Whitmore, C. Smith, A. DeForge, T. Catchings",IND,29,94.9,75.0
"V. Johnson, S. Johnson, L. Thomas, A. Bibrzycka, S. Young-Malcolm",SAN,29,106.3,95.1
"V. Johnson, S. Johnson, L. Thomas, K. Wecker, S. Young-Malcolm",SAN,29,69.8,90.7
"V. Johnson, S. Johnson, L. Thomas, S. Young-Malcolm, S. Zolman",SAN,29,115.5,98.2
"K. Rasmussen, K. Miller, D. Taurasi, J. Lacy, C. Pondexter",PHO,28,92.2,115.2
"S. Lovelace, K. Cronin, C. Brown, C. Newton, L. Moeggenberg",CHI,28,100.0,77.2
"T. Smith, S. Sam, J. McCarville, M. Currie, L. Bond",CHA,28,83.6,116.7
"C. Robinson, C. Melvin, N. Sanford, C. Miller, A. Beard",WAS,27,102.2,106.3
"K. Vodichkova, K. Rasmussen, D. Taurasi, C. Pondexter, C. Smith",PHO,27,82.0,114.3
"S. Swoopes, T. Thompson, D. Staley, D. Canty, K. Christensen",HOU,27,114.5,80.4
"B. Lennox, J. Burse, L. Jackson, S. Bird, S. Gortman",SEA,26,100.0,73.1
"C. Melvin, N. Sanford, C. Miller, N. Teasley, A. Beard",WAS,26,62.3,92.0
"E. Perperoglou, K. Lawson, N. Powell, R. Brunson, K. Haynie",SAC,26,88.5,92.5
"E. Powell, S. Lovelace, D. Jackson, C. Newton, C. Dupree",CHI,26,82.0,88.7
"K. Rasmussen, D. Taurasi, J. Derevjanik, J. Lacy, C. Pondexter",PHO,26,112.9,89.5
"T. Penicheiro, Y. Griffith, H. Maiga-Ba, K. Lawson, N. Powell",SAC,26,72.5,134.0
"T. Smith, S. Sam, H. Darling, J. McCarville, M. Currie",CHA,26,89.5,98.2
"B. Farris, L. Moore, A. Battle, C. Kraayeveld, S. Baker",NYL,25,92.2,107.5
"B. Hammon, B. Farris, A. Battle, C. Kraayeveld, S. Baker",NYL,25,114.5,94.2
"K. Miller, P. Taylor, D. Taurasi, J. Lacy, C. Pondexter",PHO,25,98.2,98.3
"L. Leslie, M. Page, C. Holdsclaw, C. Thomas, D. Lewis",LAS,25,88.9,70.0
"L. Leslie, M. Page, C. Holdsclaw, T. Johnson, J. Moore",LAS,25,105.8,82.7
"P. Taylor, D. Taurasi, J. Derevjanik, J. Lacy, C. Pondexter",PHO,25,111.3,93.0
"S. Swoopes, T. Thompson, D. Staley, S. Lyttle, R. Hodges",HOU,25,87.5,106.5
"T. Bevilaqua, A. DeForge, T. Catchings, E. Hoffman, T. White",IND,25,87.0,84.8
"T. Johnson, J. Burse, S. Bird, T. Wright, B. Turner",SEA,25,92.3,94.0
"E. Perperoglou, H. Maiga-Ba, K. Lawson, R. Brunson, K. Haynie",SAC,24,102.2,90.6
"E. Thorn, I. Tillis, S. Christon, L. Moore, C. Kraayeveld",NYL,24,93.3,91.8
"L. Byears, C. Robinson, N. Sanford, N. Teasley, A. Beard",WAS,24,132.0,69.6
"S. Lovelace, A. Lassiter, S. Dales, C. Newton, C. Dupree",CHI,24,66.7,114.3
"S. Lovelace, A. Lassiter, S. Dales, J. Perkins, C. Dupree",CHI,24,78.7,112.5
"T. Whitmore, A. DeForge, T. Catchings, T. White, L. Atkinson",IND,24,82.4,90.0
"V. Johnson, S. Johnson, A. Bibrzycka, S. Young-Malcolm, S. Zolman",SAN,24,113.5,106.0
"A. Williams-Strong, S. Abrosimova, K. Mann, S. Augustus, M. Duffy",MIN,23,102.0,77.1
"B. Hammon, K. Schumacher, S. Christon, C. Kraayeveld, S. Baker",NYL,23,104.0,118.4
"E. Perperoglou, H. Maiga-Ba, K. Lawson, K. Haynie, K. Smith",SAC,23,77.4,87.3
"E. Powell, K. Holland-Corn, P. Pierson, K. Braxton, J. Batteast",DET,23,81.8,77.3
"L. Byears, C. Robinson, N. Sanford, C. Miller, N. Blue",WAS,23,72.7,64.3
"S. Johnson, K. Wecker, K. Mattera, S. Young-Malcolm, S. Zolman",SAN,23,95.3,83.3
"T. Dixon, T. Thompson, D. Staley, D. Canty, M. Snow",HOU,23,97.4,69.2
"T. McWilliams-Franklin, K. Douglas, A. Jones, J. Carey, M. Mahoney",CON,23,97.6,107.0
"A. Williams-Strong, S. Abrosimova, N. Ohlde, S. Augustus, M. Duffy",MIN,22,90.4,80.9
"B. Lennox, J. Burse, L. Jackson, S. Bird, T. Wright",SEA,22,82.5,97.6
"M. Dydek, T. McWilliams-Franklin, K. Douglas, L. Whalen, L. Summerton",CON,22,60.4,102.0
"S. Abrosimova, V. Hayden, A. Jacobs, K. Mann, S. Augustus",MIN,22,60.0,116.3
"V. Johnson, K. Wecker, K. Mattera, S. Young-Malcolm, S. Zolman",SAN,22,100.0,104.5
"A. Feaster, A. Walker, K. Mazzante, T. Fluker, L. Bond",CHA,21,93.3,85.1
"A. Williams-Strong, N. Ohlde, K. Mann, S. Augustus, M. Duffy",MIN,21,73.8,123.8
"B. Farris, E. Thorn, S. Christon, A. Battle, C. Kraayeveld",NYL,21,107.3,76.9
"S. Abrosimova, N. Ohlde, K. Mann, S. Augustus, M. Duffy",MIN,21,81.0,92.9
"S. Lovelace, A. Lassiter, J. Perkins, C. Newton, C. Dupree",CHI,21,74.5,91.3
"T. McWilliams-Franklin, K. Douglas, A. Jones, L. Whalen, L. Summerton",CON,21,126.2,82.6
"T. Smith, S. Sam, H. Darling, M. Currie, T. Fluker",CHA,21,61.4,74.4
"D. Walker, K. Lawson, N. Powell, R. Brunson, K. Haynie",SAC,20,62.8,87.8
"J. Burse, L. Jackson, S. Bird, T. Wright, B. Turner",SEA,20,86.0,93.2
"K. Schumacher, S. Christon, L. Moore, C. Kraayeveld, S. Baker",NYL,20,94.9,72.1
"K. Vodichkova, K. Miller, D. Taurasi, J. Lacy, C. Pondexter",PHO,20,97.7,57.1
"T. Smith, S. Sam, M. Currie, T. Fluker, L. Bond",CHA,20,85.7,120.9
"A. Williams-Strong, S. Abrosimova, T. Raymond, A. Jacobs, S. Augustus",MIN,19,102.6,89.5
"M. Dydek, T. McWilliams-Franklin, K. Douglas, A. Jones, E. Phillips",CON,19,125.0,81.1
"S. Lovelace, A. Lassiter, S. Dales, C. Brown, C. Dupree",CHI,19,81.0,111.9
"T. Bevilaqua, C. Smith, A. DeForge, T. Catchings, E. Hoffman",IND,19,91.2,86.8
"T. Johnson, B. Lennox, J. Burse, S. Bird, S. Gortman",SEA,19,78.9,82.5
"T. Johnson, J. Burse, S. Bird, I. Castro Marques, T. Wright",SEA,19,76.9,94.9
"A. Williams-Strong, S. Abrosimova, A. Jacobs, K. Mann, S. Augustus",MIN,18,120.5,100.0
"A. Williams-Strong, T. Raymond, A. Jacobs, K. Mann, S. Augustus",MIN,18,97.4,117.5
"B. Farris, E. Thorn, I. Tillis, L. Moore, A. Battle",NYL,18,111.1,105.4
"B. Hammon, B. Farris, L. Moore, A. Battle, C. Kraayeveld",NYL,18,44.1,85.3
"B. Hammon, B. Farris, S. Christon, A. Battle, C. Kraayeveld",NYL,18,102.8,78.4
"E. Perperoglou, H. Maiga-Ba, R. Brunson, K. Haynie, K. Smith",SAC,18,105.4,100.0
"E. Perperoglou, K. Lawson, R. Brunson, K. Haynie, K. Smith",SAC,18,70.0,80.0
"E. Perperoglou, R. Brunson, K. Haynie, K. Smith, S. Dorrell",SAC,18,100.0,100.0
"K. Cronin, B. Ngoyisa, C. Brown, C. Newton, L. Moeggenberg",CHI,18,96.9,106.1
"K. Miller, P. Taylor, D. Taurasi, J. Derevjanik, J. Lacy",PHO,18,70.7,97.4
"K. Rasmussen, P. Taylor, D. Taurasi, J. Derevjanik, C. Pondexter",PHO,18,115.0,102.5
"K. Smith, K. Holland-Corn, D. Nolan, R. Riley, C. Ford",DET,18,86.1,85.7
"L. Leslie, M. Mabika, T. Moore, D. Lewis, J. Moore",LAS,18,66.7,84.2
"M. Dydek, T. McWilliams-Franklin, N. Sales, L. Whalen, E. Phillips",CON,18,110.7,125.9
"S. Lovelace, D. Jackson, J. Perkins, C. Newton, C. Dupree",CHI,18,111.8,122.9
"S. Swoopes, T. Thompson, M. Snow, A. Kostaki, R. Hodges",HOU,18,68.8,123.5
"T. Bevilaqua, T. Whitmore, E. Hoffman, T. White, L. Atkinson",IND,18,73.8,92.1
"T. Bevilaqua, T. Whitmore, T. Catchings, L. Frohlich, T. White",IND,18,92.3,78.4
"T. Raymond, V. Hayden, A. Jacobs, K. Mann, S. Augustus",MIN,18,84.2,34.2
"T. Whitmore, A. DeForge, E. Hoffman, T. White, L. Atkinson",IND,18,116.7,48.7
"V. Johnson, D. Ivanyi, A. Bibrzycka, K. Mattera, S. Young-Malcolm",SAN,18,61.8,114.7
"A. DeForge, T. Catchings, E. Hoffman, T. White, L. Atkinson",IND,17,87.9,76.5
"A. Feaster, T. Smith, K. Mazzante, J. McCarville, L. Bond",CHA,17,83.3,58.8
"A. Lassiter, B. Ngoyisa, C. Brown, C. Newton, C. Dupree",CHI,17,109.1,112.5
"B. Lennox, L. Jackson, S. Bird, I. Castro Marques, A. Robinson",SEA,17,125.8,125.8
"E. Thorn, I. Tillis, L. Moore, A. Battle, C. Kraayeveld",NYL,17,87.1,90.3
"K. Smith, K. Holland-Corn, D. Nolan, P. Pierson, K. Braxton",DET,17,102.9,50.0
"L. Byears, C. Robinson, C. Melvin, C. Miller, N. Teasley",WAS,17,59.4,78.8
"L. Byears, C. Robinson, N. Sanford, C. Miller, N. Teasley",WAS,17,91.4,114.3
"L. Leslie, M. Mabika, C. Holdsclaw, C. Thomas, T. Johnson",LAS,17,102.3,85.7
"M. Mabika, M. Page, C. Holdsclaw, C. Thomas, T. Johnson",LAS,17,114.8,82.8
"T. Johnson, B. Lennox, S. Bird, I. Castro Marques, A. Robinson",SEA,17,74.2,94.3
"T. Smith, S. Sam, H. Darling, K. Mazzante, J. McCarville",CHA,17,95.0,78.9
"T. Smith, T. Sutton-Brown, K. Mazzante, M. Currie, L. Bond",CHA,17,62.2,128.9
"V. Johnson, J. Kingi-Cross, A. Bibrzycka, K. Mattera, S. Young-Malcolm",SAN,17,80.6,70.0
"A. Lassiter, S. Dales, B. Ngoyisa, C. Brown, C. Dupree",CHI,16,115.6,90.9
"A. Lassiter, S. Dales, B. Ngoyisa, C. Newton, C. Dupree",CHI,16,110.0,93.5
"A. Williams-Strong, S. Abrosimova, T. Raymond, S. Augustus, M. Duffy",MIN,16,93.8,97.1
"B. Farris, K. Schumacher, E. Thorn, S. Christon, L. Moore",NYL,16,108.3,78.8
"D. Ivanyi, L. Thomas, A. Bibrzycka, K. Mattera, S. Zolman",SAN,16,88.2,105.7
"D. Milton-Jones, N. Sanford, C. Miller, A. Beard, Z. Tamane",WAS,16,144.8,117.9
"D. Milton-Jones, N. Sanford, C. Miller, N. Teasley, A. Beard",WAS,16,117.6,91.4
"E. Perperoglou, H. Maiga-Ba, K. Haynie, K. Smith, S. Dorrell",SAC,16,102.8,83.9
"K. Smith, D. Nolan, R. Riley, S. Cash, K. Braxton",DET,16,97.1,82.4
"L. Byears, C. Melvin, C. Miller, N. Teasley, A. Beard",WAS,16,96.9,115.6
"L. Leslie, M. Mabika, C. Holdsclaw, T. Moore, J. Moore",LAS,16,140.0,121.4
"L. Leslie, T. Moore, D. Lewis, T. Johnson, J. Moore",LAS,16,58.8,108.8
"M. Dydek, N. Sales, A. Jones, E. Phillips, M. Mahoney",CON,16,78.8,76.5
"S. Abrosimova, T. Raymond, V. Hayden, A. Jacobs, S. Augustus",MIN,16,112.5,85.7
"S. Johnson, A. Bibrzycka, K. Mattera, S. Young-Malcolm, S. Zolman",SAN,16,85.3,69.0
"S. Sam, T. Sutton-Brown, K. Mazzante, J. McCarville, L. Bond",CHA,16,109.4,84.4
"T. Bevilaqua, T. Catchings, E. Hoffman, T. White, L. Atkinson",IND,16,80.6,67.7
"T. Dixon, S. Swoopes, M. Snow, S. Lyttle, R. Hodges",HOU,16,93.8,76.7
"T. Jackson, K. Vodichkova, K. Rasmussen, D. Taurasi, C. Pondexter",PHO,16,100.0,100.0
"T. Johnson, L. Jackson, S. Bird, T. Wright, B. Turner",SEA,16,96.9,115.2
"V. Johnson, D. Ivanyi, L. Thomas, A. Bibrzycka, K. Mattera",SAN,16,87.9,87.9
"A. Walker, K. Mazzante, J. McCarville, M. Currie, L. Bond",CHA,15,97.0,112.1
"A. Williams-Strong, S. Abrosimova, N. Ohlde, A. Jacobs, S. Augustus",MIN,15,66.7,114.7
"A. Williams-Strong, T. Lewis, S. Abrosimova, N. Ohlde, M. Duffy",MIN,15,90.6,75.8
"A. Williams-Strong, T. Lewis, S. Abrosimova, T. Raymond, S. Augustus",MIN,15,84.6,88.0
"B. Farris, S. Christon, L. Moore, A. Battle, C. Kraayeveld",NYL,15,90.3,100.0
"B. Hammon, B. Farris, K. Schumacher, L. Moore, A. Battle",NYL,15,76.7,86.7
"B. Lennox, J. Burse, L. Jackson, I. Castro Marques, T. Wright",SEA,15,103.2,81.8
"D. Milton-Jones, C. Melvin, N. Sanford, C. Miller, N. Teasley",WAS,15,144.0,82.8
"K. Rasmussen, D. Taurasi, J. Lacy, C. Pondexter, C. Smith",PHO,15,121.2,136.1
"K. Rasmussen, K. Miller, D. Taurasi, J. Derevjanik, J. Lacy",PHO,15,76.5,90.9
"K. Smith, K. Holland-Corn, S. Cash, C. Ford, P. Pierson",DET,15,71.9,81.3
"K. Smith, K. Holland-Corn, S. Cash, P. Pierson, K. Braxton",DET,15,88.9,128.1
"L. Leslie, M. Page, T. Moore, J. Moore, B. Davis",LAS,15,100.0,89.7
"L. Leslie, M. Page, T. Moore, T. Johnson, J. Moore",LAS,15,89.7,65.4
"M. Dydek, N. Sales, K. Douglas, A. Jones, E. Phillips",CON,15,115.4,73.1
"S. Johnson, C. Anderson, A. Bibrzycka, S. Young-Malcolm, S. Zolman",SAN,15,114.3,93.1
"S. Johnson, L. Thomas, A. Bibrzycka, K. Wecker, S. Young-Malcolm",SAN,15,89.3,58.1
"S. Swoopes, D. Staley, T. Phillips, M. Snow, R. Hodges",HOU,15,79.3,70.0
"S. Swoopes, T. Thompson, A. Kostaki, S. Lyttle, R. Hodges",HOU,15,78.8,87.1
"T. Dixon, T. Thompson, D. Staley, M. Snow, R. Hodges",HOU,15,106.9,93.1
"T. Jackson, K. Vodichkova, D. Taurasi, J. Lacy, C. Pondexter",PHO,15,90.6,118.8
"T. Johnson, I. Castro Marques, A. Robinson, E. Lawson-Wade, T. Wright",SEA,15,116.7,100.0
"T. Johnson, L. Jackson, S. Bird, S. Gortman, T. Wright",SEA,15,120.7,100.0
"T. Penicheiro, D. Walker, E. Perperoglou, K. Lawson, N. Powell",SAC,15,71.4,55.2
"T. Penicheiro, E. Perperoglou, N. Powell, R. Brunson, S. Dorrell",SAC,15,86.7,110.0
"T. Smith, S. Sam, K. Mazzante, J. McCarville, M. Currie",CHA,15,88.2,106.1
"V. Johnson, D. Ivanyi, L. Thomas, K. Wecker, S. Young-Malcolm",SAN,15,116.7,90.0
"Y. Griffith, H. Maiga-Ba, K. Lawson, R. Brunson, K. Haynie",SAC,15,96.3,96.4
"A. Feaster, T. Sutton-Brown, K. Mazzante, J. McCarville, L. Bond",CHA,14,116.7,70.0
"A. Lassiter, K. Cronin, B. Ngoyisa, C. Brown, L. Moeggenberg",CHI,14,100.0,133.3
"B. Farris, E. Thorn, S. Christon, C. Kraayeveld, S. Baker",NYL,14,64.3,103.4
"D. Ivanyi, J. Kingi-Cross, K. Wecker, K. Mattera, S. Zolman",SAN,14,74.2,67.6
"D. Walker, K. Lawson, R. Brunson, K. Haynie, K. Smith",SAC,14,64.3,55.6
"E. Powell, A. Lassiter, B. Ngoyisa, C. Newton, C. Dupree",CHI,14,148.0,108.3
"K. Holland-Corn, P. Pierson, K. Braxton, J. Batteast, A. Williams",DET,14,107.4,96.4
"K. Schumacher, E. Thorn, S. Christon, L. Moore, C. Kraayeveld",NYL,14,70.4,130.8
"K. Smith, D. Nolan, P. Pierson, K. Braxton, J. Batteast",DET,14,75.9,86.7
"L. Leslie, M. Page, C. Holdsclaw, T. Moore, L. Willis",LAS,14,134.6,96.4
"L. Willingham, L. Summerton, E. Phillips, J. Carey, M. Mahoney",CON,14,88.0,111.1
"M. Dydek, T. McWilliams-Franklin, K. Douglas, L. Whalen, J. Carey",CON,14,42.3,110.7
"N. McCray, E. Powell, B. Wyckoff, S. Dales, A. Robinson",CHI,14,65.2,109.1
"O. Scott, T. Bevilaqua, T. Whitmore, A. DeForge, T. Catchings",IND,14,95.8,96.0
"S. Abrosimova, N. Ohlde, V. Hayden, S. Augustus, S. Thorburn",MIN,14,118.5,137.0
"S. Lovelace, A. Lassiter, D. Jackson, J. Perkins, C. Newton",CHI,14,104.2,96.0
