,Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%,Year
48,DOMINIQUE CANTY,DET,25,1.6,2.9,54.3,0.4,1.7,25.5,0.2,1.3,12.2,0.1,0.1,100,0.0,0.0,0.0,0.0,0.2,0.0,2001
49,E.C. HILL,PHO,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,0.0,1.0,0.0,2001
50,EDNA CAMPBELL,SAC,33,0.4,0.6,60.0,0.4,1.4,26.1,0.8,2.6,29.8,0.2,0.4,40.0,0.3,0.8,33.3,1.3,2.8,47.1,2001
51,EDWINA BROWN,DET,23,0.7,1.4,47.8,0.7,1.8,35.6,0.7,2.3,29.7,0.2,0.5,33.3,0.1,0.2,50.0,0.5,1.4,39.0,2001
52,ELAINE POWELL,ORL,26,1.9,3.2,58.8,0.3,1.4,23.9,0.3,1.4,19.6,0.1,0.3,16.7,0.3,0.5,62.5,1.0,2.8,37.5,2001
53,ELENA BARANOVA,MIA,30,1.3,2.1,62.1,1.3,3.1,40.4,0.9,2.7,35.3,0.0,0.1,0.0,0.4,0.8,50.0,1.0,2.6,37.5,2001
54,ELENA SHAKIROVA,HOU,32,0.2,0.5,30.8,0.3,0.5,58.3,0.0,0.2,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,2001
55,ELENA TORNIKIDOU,DET,37,1.0,1.6,64.0,0.4,1.2,35.1,1.4,3.5,38.9,0.4,0.6,66.7,0.3,0.5,57.1,0.5,1.3,36.4,2001
56,ERIN PERPEROGLOU,MIN,23,1.4,2.7,51.7,0.1,1.4,4.7,0.3,0.8,36.0,0.0,0.3,0.0,0.2,0.4,50.0,0.3,0.8,30.4,2001
57,EVA NEMCOVA,CLE,29,0.0,0.1,0.0,0.1,0.3,50.0,1.1,2.5,45.0,0.0,0.5,0.0,0.5,1.5,33.3,0.3,1.8,18.2,2001
58,GEORGIA SCHWEITZER,MIN,23,0.3,0.7,43.8,0.2,0.7,29.4,0.6,1.2,48.1,0.0,0.8,0.0,0.0,0.4,0.0,0.4,1.6,23.3,2001
59,GORDANA GRUBIN,IND,29,0.7,1.1,64.5,0.6,1.4,40.5,0.4,1.5,24.4,0.2,0.6,28.6,0.5,1.3,40.0,0.6,2.1,28.3,2001
60,GRACE DALEY,NYL,24,0.7,0.9,71.4,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2001
61,HAJDANA RADUNOVIC,NYL,24,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,-,-,-,-,-,-,2001
62,HELEN DARLING,CLE,23,0.6,1.2,52.6,0.3,0.9,27.6,0.3,0.9,27.6,0.3,0.8,33.3,0.1,0.7,20.0,0.8,2.2,33.9,2001
63,HELEN LUZ,WAS,29,0.3,0.6,61.1,0.2,0.7,27.3,0.2,0.4,42.9,0.1,0.4,25.0,0.0,0.1,0.0,1.1,2.7,40.3,2001
64,ILONA KORSTINE,PHO,22,0.4,1.1,38.5,0.0,0.5,0.0,0.1,0.3,25.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.5,0.0,2001
65,JACKIE STILES,POR,23,0.9,2.0,44.6,1.3,3.3,41.0,1.1,3.1,34.3,0.3,0.5,60.0,0.4,1.1,33.3,1.3,2.9,42.9,2001
66,JACLYN JOHNSON,ORL,23,0.5,0.7,66.7,0.0,0.1,0.0,0.2,0.3,60.0,0.0,0.3,0.0,0.0,0.0,0.0,0.4,0.9,50.0,2001
67,JAE KINGI-CROSS,DET,26,0.3,0.6,62.5,0.1,0.4,36.4,0.3,0.9,29.6,0.3,0.5,50.0,0.1,0.4,33.3,1.1,2.9,36.7,2001
68,JAMIE REDD,SEA,24,1.3,2.3,56.8,0.4,1.3,27.9,0.2,0.7,27.3,0.3,0.7,42.9,0.3,0.9,28.6,0.6,2.2,25.0,2001
69,JANELL BURSE,MIN,23,0.8,1.4,53.6,0.1,0.8,6.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2001
70,JANETH ARCAIN,HOU,33,2.0,3.6,57.0,2.0,4.6,42.6,2.1,5.7,37.0,0.0,0.2,25.0,0.0,0.3,0.0,0.7,1.8,35.6,2001
71,JAYNETTA SAUNDERS,PHO,22,0.3,0.8,34.8,0.4,1.0,37.5,0.3,1.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,33.3,2001
72,JENNIFER AZZI,UTA,33,0.3,0.8,30.8,0.6,1.8,35.1,0.3,0.8,33.3,0.0,0.0,0.0,0.5,0.7,75.0,1.3,2.5,50.0,2001
73,JENNIFER GILLOM,PHO,38,2.6,4.2,61.7,0.8,2.8,29.7,0.5,1.9,27.9,0.1,0.3,25.0,0.3,0.4,66.7,0.7,2.2,33.3,2001
74,JENNIFER RIZZOTTI,CLE,28,0.3,0.7,43.5,0.1,0.2,40.0,0.1,0.3,22.2,0.2,0.4,50.0,0.0,0.6,0.0,0.9,2.3,39.4,2001
75,JENNIFER WHITTLE,WAS,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,0.0,1.0,0.0,2001
76,JENNY MOWE,POR,24,0.4,0.4,100.0,0.3,0.3,100.0,0.0,0.0,0.0,-,-,-,-,-,-,0.0,0.0,0.0,2001
77,JESSIE HICKS,ORL,30,1.4,2.6,54.2,0.4,2.0,18.8,0.2,0.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001
78,JURGITA STREIMIKYTE,IND,30,1.3,2.1,58.6,1.3,2.7,48.6,1.1,2.4,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2001
79,KAMILA VODICHKOVA,SEA,29,0.8,1.5,54.5,0.4,1.2,30.3,0.2,0.7,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.5,40.0,2001
80,KARA WOLTERS,SAC,26,0.8,1.1,73.5,0.9,2.5,37.3,0.3,0.8,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001
81,KATARINA LAZIC,NYL,22,0.8,1.3,60.0,0.1,0.6,25.0,0.1,0.5,25.0,0.0,0.0,0.0,-,-,-,0.0,0.7,0.0,2001
82,KATE PAYE,MIN,28,0.1,0.2,33.3,0.0,0.1,0.0,0.3,0.4,66.7,0.1,0.1,50.0,0.0,0.0,0.0,0.7,1.9,35.8,2001
83,KATE STARBIRD,UTA,26,0.5,0.9,57.1,0.1,0.7,13.3,1.0,2.2,43.1,0.0,0.6,0.0,0.0,1.0,0.0,0.6,2.0,27.8,2001
84,KATIE DOUGLAS,ORL,23,1.1,2.5,44.4,0.2,0.6,30.8,0.2,0.8,29.4,0.1,0.2,50.0,0.1,0.3,50.0,0.8,2.7,30.2,2001
85,KATIE SMITH,MIN,28,2.1,3.7,57.1,0.7,2.3,29.7,0.9,2.7,33.7,0.1,0.3,37.5,0.5,0.8,54.5,2.4,6.8,34.7,2001
86,KATRINA COLLETON,MIA,31,0.1,0.4,33.3,0.2,0.5,28.6,0.4,1.8,24.0,0.0,0.3,0.0,-,-,-,0.0,0.0,0.0,2001
87,KATY STEDING,SEA,34,0.2,0.4,40.0,0.2,0.8,27.3,0.3,1.0,33.3,0.4,1.0,40.0,0.0,0.5,0.0,0.7,1.4,50.0,2001
88,KEDRA HOLLAND-CORN,SAC,27,1.2,1.8,68.4,0.1,0.4,33.3,0.3,1.0,28.1,0.5,1.0,47.6,0.5,1.3,37.5,1.4,3.8,38.0,2001
89,KEISHA ANDERSON,CHA,28,0.1,0.3,16.7,0.0,0.1,0.0,0.1,0.4,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2001
90,KEITHA DICKERSON,UTA,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,0.0,0.0,0.0,2001
91,KELLEY GIBSON,HOU,25,0.1,0.2,60.0,0.0,0.2,0.0,0.3,1.0,25.9,0.0,0.3,0.0,0.0,0.5,0.0,0.2,1.1,17.6,2001
92,KELLY MILLER,CHA,23,0.3,0.4,63.6,0.1,0.2,40.0,0.2,0.8,27.3,0.0,0.2,0.0,0.5,0.8,66.7,0.3,1.0,33.3,2001
93,KELLY SANTOS,DET,22,0.8,1.1,68.8,0.3,0.8,44.4,0.4,1.2,31.3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2001
94,KELLY SCHUMACHER,IND,24,0.9,1.4,60.0,0.5,1.2,43.8,0.2,0.6,31.3,0.0,0.0,0.0,-,-,-,0.4,0.6,60.0,2001
95,KISHA FORD,MIA,27,0.5,0.9,57.7,0.1,0.3,33.3,0.2,1.1,20.6,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.7,10.0,2001
96,KORIE HLEDE,UTA,27,0.5,1.4,36.8,0.3,1.1,28.6,0.9,1.9,48.1,0.1,0.4,33.3,0.0,0.0,0.0,0.5,1.3,35.0,2001
97,KRISTEN RASMUSSEN,MIA,23,0.4,1.0,37.9,0.1,0.6,25.0,0.5,1.3,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,25.0,2001
98,KRISTEN VEAL,PHO,20,0.3,0.9,32.0,0.2,0.6,27.8,0.3,1.1,25.0,0.1,0.4,33.3,0.3,0.5,66.7,0.5,1.8,25.0,2001
99,KRISTI HARROWER,MIN,27,0.5,1.0,50.0,0.3,1.0,25.0,0.3,0.3,100.0,0.3,0.3,100,0.0,0.0,0.0,0.7,1.7,40.0,2001
100,KRISTIN FOLKL,POR,26,0.8,1.3,57.1,0.3,1.1,29.4,1.0,2.4,41.0,0.1,0.2,33.3,0.0,0.0,0.0,0.2,0.5,44.4,2001
101,LA'KESHIA FRETT,SAC,27,0.8,1.2,64.9,0.4,1.6,26.7,0.4,1.5,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001
102,LAQUANDA QUICK,POR,22,0.2,0.7,25.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,-,-,-,0.0,1.0,0.0,2001
103,LATONYA JOHNSON,UTA,26,0.3,0.6,46.7,0.0,0.3,14.3,0.2,0.5,30.8,0.3,1.0,25.0,0.2,1.0,20.0,0.2,1.3,15.0,2001
104,LADY GROOMS,SAC,31,1.2,2.0,61.3,0.3,1.1,24.2,0.1,0.6,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001
105,LATASHA BYEARS,LAS,28,3.0,4.5,67.4,0.9,1.8,50.0,0.2,0.5,37.5,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.1,50.0,2001
106,LAUREN JACKSON,SEA,21,1.6,3.0,52.3,1.3,4.2,31.1,0.9,2.3,37.3,0.2,0.6,26.7,0.4,1.0,40.0,1.2,3.8,31.2,2001
107,LEVYS TORRES,MIA,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,2001
108,LISA HARRISON,PHO,31,0.7,1.2,56.8,0.8,1.8,44.1,1.4,3.7,39.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.4,37.5,2001
109,LISA LESLIE,LAS,29,3.2,4.9,65.8,1.8,4.5,40.3,1.4,3.7,37.1,0.1,0.1,100,0.0,0.4,0.0,0.8,2.0,37.5,2001
110,LYNN PRIDE,MIN,23,1.3,2.2,56.3,0.4,1.7,25.5,0.4,1.4,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,25.0,2001
111,MACTABENE AMACHREE,NYL,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,2001
112,MAREN WALSETH,SAC,23,0.0,0.3,0.0,0.5,0.5,100.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,2001
113,MARGO DYDEK,UTA,28,1.3,2.3,56.8,1.6,3.4,47.3,0.9,2.9,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,40.0,2001
114,MARIA STEPANOVA,PHO,23,1.9,3.3,56.6,1.5,3.4,45.4,1.1,2.1,51.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,2001
115,MARIE FERDINAND-HARRIS,UTA,23,2.1,3.3,63.8,0.8,1.5,50.0,1.3,3.0,43.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.8,26.2,2001
116,MARKITA ALDRIDGE,WAS,28,0.2,0.4,50.0,0.3,0.5,50.0,0.2,0.4,50.0,-,-,-,0.0,0.0,0.0,0.0,1.5,0.0,2001
117,MARLA BRUMFIELD,MIA,24,0.1,0.3,37.5,0.1,0.6,20.0,0.2,0.8,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,33.3,2001
118,MARLIES ASKAMP,MIA,31,0.5,0.8,64.0,0.2,0.6,26.3,0.2,0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001
119,MAYLANA MARTIN,MIN,24,0.6,1.1,54.5,0.1,0.6,15.8,0.3,1.1,24.2,0.1,0.1,100,0.0,0.5,0.0,0.2,0.7,33.3,2001
120,MERLAKIA JONES,CLE,29,1.0,1.8,54.7,1.3,2.4,52.8,3.0,7.3,40.8,0.1,0.7,18.2,0.0,0.2,0.0,0.4,1.2,31.8,2001
121,MERY ANDRADE,CLE,26,0.5,1.2,42.1,0.3,0.6,52.6,0.8,2.6,31.0,0.0,0.3,0.0,0.2,0.5,33.3,0.2,1.0,20.8,2001
122,MICHAELA PAVLICKOVA,UTA,24,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,-,-,-,-,-,-,0.0,0.0,0.0,2001
123,MICHELE TIMMS,PHO,37,0.4,0.9,42.1,0.5,1.1,47.8,0.2,1.0,22.7,0.0,0.5,0.0,0.0,0.8,0.0,0.8,2.4,35.0,2001
124,MICHELE VAN GORP,MIN,25,0.2,0.3,57.1,0.3,0.7,50.0,0.2,0.9,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2001
125,MICHELLE CLEARY,PHO,27,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2001
126,MICHELLE EDWARDS,SEA,36,0.3,0.7,50.0,0.0,0.0,0.0,0.0,0.3,0.0,-,-,-,-,-,-,0.0,0.0,0.0,2001
127,MICHELLE MARCINIAK,SEA,28,0.7,1.4,47.4,0.5,1.5,32.5,0.4,1.0,35.7,0.1,0.3,33.3,0.0,0.5,0.0,0.6,1.8,31.0,2001
128,MONICA MAXWELL,IND,25,0.3,0.4,83.3,0.1,0.7,20.0,0.1,0.4,33.3,0.0,0.2,0.0,0.5,1.0,50.0,0.4,2.1,20.0,2001
129,MURRIEL PAGE,WAS,26,1.8,2.8,61.5,0.6,1.7,34.0,0.7,2.2,31.4,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.8,25.0,2001
130,MWADI MABIKA,LAS,25,1.0,1.6,60.9,0.3,1.3,22.9,0.6,1.9,30.8,0.1,0.3,33.3,0.0,0.4,0.0,1.7,4.4,39.1,2001
131,NADINE MALCOLM,IND,26,1.1,1.8,57.9,0.6,1.8,34.5,0.5,1.4,34.1,0.3,0.8,35.7,0.7,1.1,62.5,0.5,1.4,38.2,2001
132,NATALIE WILLIAMS,UTA,31,3.3,5.4,61.3,0.8,2.7,31.3,1.4,3.0,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2001
133,NEKESHIA HENDERSON,HOU,29,0.0,0.1,33.3,0.0,0.2,25.0,0.0,0.4,11.1,0.3,1.0,28.6,-,-,-,0.3,1.0,26.7,2001
134,NICKY MCCRIMMON,LAS,30,0.6,0.9,66.7,0.0,0.3,14.3,0.2,0.7,30.0,0.2,0.3,66.7,0.0,0.0,0.0,0.2,0.6,33.3,2001
135,NICOLE KUBIK,PHO,24,0.3,0.3,100.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,1.0,0.0,2001
136,NICOLE LEVANDUSKY,LAS,23,0.1,0.1,100.0,0.0,0.2,0.0,0.1,0.2,50.0,0.3,0.5,50.0,0.0,1.0,0.0,0.4,1.4,27.3,2001
137,NIELE IVEY,IND,24,0.3,0.5,56.3,0.1,0.2,28.6,0.1,0.3,22.2,0.2,0.6,36.4,0.3,1.0,25.0,0.8,2.2,36.4,2001
138,NIKKI MCCRAY,WAS,30,1.7,2.4,69.2,1.1,2.3,46.6,0.3,1.4,20.5,0.1,0.4,14.3,0.1,0.6,11.1,0.6,2.5,25.3,2001
139,NYKESHA SALES,ORL,26,1.9,2.9,63.8,0.9,2.1,44.8,1.0,2.5,41.3,0.2,0.7,23.1,0.2,0.5,42.9,1.2,3.7,31.9,2001
140,OLYMPIA SCOTT,IND,26,2.1,3.5,60.7,0.7,2.3,30.7,0.3,0.9,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2001
141,PAIGE SAUER,CLE,24,0.5,1.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,2001
142,PAT LUCKEY,PHO,27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,2001
143,PENNY TAYLOR,CLE,21,0.8,1.6,52.9,0.7,1.7,40.7,0.5,1.5,31.9,0.2,0.7,25.0,0.5,1.1,44.4,0.6,1.9,28.8,2001
144,POLLYANNA JOHNS KIMBROUGH,CLE,26,0.3,0.4,85.7,0.3,1.0,25.0,0.1,0.2,50.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,2001
145,QUACY BARNES,SEA,25,0.4,1.0,36.8,0.7,1.6,41.9,0.1,0.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,100,2001
146,RACHAEL SPORN,DET,34,0.5,0.7,64.7,0.1,0.6,23.1,0.2,0.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001
147,REBECCA LOBO,NYL,28,0.3,0.6,44.4,0.0,0.1,0.0,0.1,0.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,50.0,2001
