,Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%,Year
137,SHATORI WALKER-KIMBROUGH,WAS,29,0.6,0.8,74.2,0.2,0.8,29.0,0.6,1.5,39.0,0.1,0.3,23.1,0.1,0.1,66.7,0.7,1.7,40.9,2023
138,SHEY PEDDY,PHO,35,0.7,1.4,50.0,0.1,0.3,16.7,0.1,0.3,16.7,0.1,0.3,50.0,0.1,0.3,40.0,0.7,2.1,32.4,2023
139,SIKA KONÉ,CHI,21,1.0,1.5,66.7,0.3,0.5,50.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3,40.0,2023
140,SOPHIE CUNNINGHAM,PHO,27,1.2,1.7,71.2,0.3,1.0,25.8,0.3,0.5,57.1,0.1,0.5,25.0,0.1,0.3,57.1,1.6,4.7,34.0,2023
141,STEFANIE DOLSON,NYL,32,0.8,0.9,85.7,0.1,0.5,25.0,0.1,0.4,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.1,46.2,2023
142,SUG SUTTON,PHO,25,1.2,1.9,64.0,0.6,2.4,26.0,0.6,1.7,34.3,0.1,0.3,44.4,0.0,0.1,50.0,0.6,2.0,32.1,2023
143,SYDNEY COLSON,LVA,34,0.1,0.1,100,0.1,0.1,50.0,0.1,0.2,40.0,0.1,0.1,100,0.0,0.3,0.0,0.2,0.4,41.7,2023
144,TAYLOR MIKESELL,ATL,24,0.0,0.0,0.0,0.3,0.5,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.2,42.9,2023
145,TAYLOR SOULE,CHI,24,0.2,0.5,33.3,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.1,0.0,2023
146,TEAIRA MCCOWAN,DAL,27,4.0,6.2,64.2,0.9,2.3,39.1,0.1,0.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2023
147,TIANNA HAWKINS,WAS,33,1.9,2.9,65.2,0.5,1.2,44.7,0.1,0.4,31.3,0.0,0.1,20.0,0.2,0.3,66.7,0.6,1.8,30.1,2023
148,TIFFANY HAYES,CON,34,2.2,3.4,63.2,0.5,1.3,41.2,0.3,0.9,37.1,0.1,0.1,80.0,0.1,0.3,33.3,1.0,2.9,35.1,2023
149,TIFFANY MITCHELL,MIN,29,1.2,2.4,48.7,0.5,1.4,35.6,0.6,1.4,42.2,0.1,0.3,30.0,0.0,0.1,50.0,0.3,1.0,27.3,2023
150,TYASHA HARRIS,CON,26,0.6,0.9,62.2,0.2,0.6,28.0,0.5,1.6,28.6,0.1,0.2,42.9,0.1,0.2,80.0,0.8,1.7,46.4,2023
151,VERONICA BURTON,DAL,23,0.2,0.5,47.4,0.1,0.3,23.1,0.0,0.1,0.0,0.0,0.2,20.0,0.0,0.1,0.0,0.3,0.9,32.4,2023
152,VICTARIA SAXTON,IND,24,0.3,0.8,36.4,0.0,0.2,0.0,0.1,0.2,33.3,0.0,0.0,0.0,0.2,0.2,100,0.0,0.1,0.0,2023
153,VICTORIA VIVIANS,IND,29,0.7,1.1,66.7,0.2,0.5,36.8,0.3,1.1,32.5,0.1,0.2,50.0,0.1,0.3,42.9,0.6,2.1,26.3,2023
154,YVONNE TURNER,SEA,36,0.4,0.7,53.3,0.2,0.6,41.7,0.2,0.5,45.5,0.1,0.1,100,0.0,0.0,0.0,0.0,0.0,0.0,2023
155,ZIA COOKE,LAS,23,0.5,1.3,41.2,0.3,1.5,22.4,0.3,1.2,27.7,0.1,0.1,50.0,0.1,0.3,33.3,0.4,1.5,23.7,2023
