,Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%,Year
46,ESSENCE CARSON,NYL,25,1.5,2.7,55.8,0.9,2.3,41.1,1.2,3.0,38.1,0.1,0.2,50.0,0.1,0.2,25.0,0.7,1.7,38.9,2011
47,EWELINA KOBRYN,SEA,30,0.3,0.6,50.0,0.2,0.4,50.0,0.1,0.4,14.3,0.0,0.0,0.0,-,-,-,0.2,0.6,28.6,2011
48,FELICIA CHESTER-WOOTTON,NYL,24,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.5,50.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,2011
49,IFY IBEKWE,SEA,22,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,-,-,-,-,-,-,0.0,0.0,0.0,2011
50,IVORY LATTA,TUL,27,1.0,1.9,54.3,1.2,2.6,46.0,0.9,2.5,36.7,0.2,0.5,33.3,0.2,0.2,100,1.3,3.8,34.1,2011
51,IZIANE CASTRO MARQUES,ATL,30,0.9,1.6,54.7,0.8,1.9,41.9,0.8,2.4,33.8,0.2,0.3,60.0,0.0,0.4,0.0,0.5,2.4,19.7,2011
52,JACINTA MONROE,TUL,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,2011
53,JANTEL LAVENDER,LAS,23,1.3,2.1,61.8,0.7,1.8,41.4,0.8,1.8,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
54,JASMINE THOMAS,WAS,22,1.1,1.9,57.8,0.3,1.1,29.7,0.4,1.9,20.6,0.2,0.4,62.5,0.1,0.5,22.2,0.5,1.8,28.8,2011
55,JAYNE APPEL MARINELLI,SAN,24,1.1,1.8,59.6,0.1,0.6,21.1,0.1,0.3,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,33.3,2011
56,JEANETTE POHLEN-MAVUNGA,IND,23,0.4,0.6,65.0,0.1,0.3,30.0,0.1,0.3,30.0,0.3,0.7,42.9,0.2,0.6,36.4,0.6,1.2,51.4,2011
57,JENNA O'HEA,LAS,25,0.5,0.8,60.0,0.1,0.3,20.0,0.1,0.5,26.7,0.5,1.1,42.1,0.3,0.6,54.5,0.5,1.2,42.4,2011
58,JENNIFER LACY,TUL,29,1.0,1.6,62.5,0.2,0.7,30.4,0.4,1.4,26.7,0.3,0.7,36.4,0.3,0.7,50.0,0.6,2.0,32.8,2011
59,JESSICA ADAIR,MIN,25,1.1,1.9,56.4,0.4,1.0,34.4,0.3,0.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
60,JESSICA BRELAND,CON,24,0.2,0.2,100.0,0.2,0.6,28.6,0.4,1.1,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
61,JESSICA DAVENPORT,IND,27,2.8,4.2,66.0,0.6,2.1,30.1,0.8,1.6,51.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,2011
62,JESSICA MOORE,CON,29,0.5,0.6,76.5,0.0,0.3,11.1,0.1,0.5,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
63,JIA PERKINS,SAN,30,1.0,1.6,64.2,0.6,1.6,35.7,1.8,3.9,45.8,0.2,0.4,44.4,0.1,0.4,28.6,1.0,3.3,30.4,2011
64,JOY CHEEK,WAS,24,0.3,0.3,100.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,-,-,-,0.0,0.3,0.0,2011
65,KALANA GREENE,CON,24,1.1,1.8,60.3,0.2,0.5,29.4,0.4,1.4,26.7,0.2,0.6,30.8,0.3,0.4,71.4,0.3,0.8,34.6,2011
66,KARA BRAXTON,NYL,29,2.6,3.6,71.7,0.4,1.5,22.9,0.2,1.0,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,45.5,2011
67,KARA LAWSON,CON,31,0.9,1.2,73.2,0.2,0.7,20.8,0.6,1.6,38.9,0.1,0.3,40.0,0.2,0.3,50.0,1.5,3.5,43.0,2011
68,KARIMA CHRISTMAS-KELLY,TUL,22,0.5,0.7,71.4,0.1,0.5,12.5,0.1,0.4,36.4,0.3,0.6,60.0,0.3,0.9,33.3,0.1,1.0,11.5,2011
69,KATIE DOUGLAS,IND,33,1.5,2.6,59.0,0.2,0.9,23.3,1.4,2.9,46.8,0.3,0.7,41.2,0.2,0.5,41.7,1.7,3.8,45.0,2011
70,KATIE SMITH,SEA,38,0.4,0.6,57.1,0.1,0.4,35.7,0.6,1.9,34.4,0.0,0.2,25.0,0.1,0.5,22.2,1.4,3.3,41.4,2011
71,KAYLA PEDERSEN,TUL,23,0.9,1.5,62.0,0.2,0.7,20.8,0.7,1.7,38.6,0.2,0.4,50.0,0.1,0.2,50.0,0.6,1.8,30.5,2011
72,KELLY MAZZANTE,ATL,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.2,2.0,10.0,2011
73,KELLY MILLER,WAS,33,0.3,0.6,52.4,0.1,0.5,23.5,0.6,2.2,28.9,0.4,0.8,52.4,0.3,0.6,42.9,0.9,2.2,41.9,2011
74,KELSEY GRIFFIN,CON,24,0.6,1.1,51.4,0.0,0.3,9.1,0.5,1.3,39.5,0.0,0.2,0.0,0.1,0.3,25.0,0.1,0.5,18.8,2011
75,KERRI GARDIN,WAS,28,0.3,0.8,39.1,0.0,0.4,10.0,0.1,0.6,22.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,2011
76,KETIA SWANIER,PHO,25,0.4,0.6,68.8,0.0,0.3,0.0,0.1,0.4,36.4,0.1,0.3,40.0,0.2,0.7,33.3,0.3,1.1,25.8,2011
77,KIA VAUGHN,NYL,25,2.3,3.6,65.3,0.8,2.3,36.4,1.2,3.0,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
78,KRISTI TOLIVER,LAS,25,0.6,1.0,61.3,0.5,1.2,44.7,1.1,3.1,34.7,0.3,0.8,33.3,0.1,0.3,40.0,1.5,3.4,44.4,2011
79,KRYSTAL THOMAS,PHO,23,0.6,0.9,63.6,0.2,0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
80,LATOYA SANDERS,LAS,25,0.4,0.9,47.1,0.4,0.7,57.1,0.5,1.2,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,100.0,2011
81,LAUREN JACKSON,SEA,31,1.4,1.8,78.3,0.8,2.4,35.5,0.8,2.7,28.6,0.3,0.7,40.0,0.2,0.2,100,0.8,3.0,28.2,2011
82,LE'COE WILLINGHAM,SEA,31,1.7,2.7,63.0,0.5,1.3,37.8,0.0,0.2,14.3,0.1,0.1,50.0,0.0,0.2,0.0,0.3,1.2,27.8,2011
83,LEILANI MITCHELL,NYL,27,0.4,0.7,52.2,0.1,0.5,27.8,0.3,0.7,36.0,0.3,0.6,46.7,0.1,0.3,28.6,1.0,2.9,35.8,2011
84,LINDSAY WHALEN,MIN,30,2.9,4.3,68.5,0.9,2.4,40.0,0.9,2.4,36.6,0.1,0.1,100,0.0,0.0,0.0,0.5,1.2,39.0,2011
85,LINDSAY WISDOM-HYLTON,CHI,26,0.4,0.5,73.3,0.2,0.6,29.4,0.2,0.7,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2011
86,LINDSEY HARDING,ATL,28,1.4,2.6,53.4,1.1,2.5,42.4,1.4,3.1,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,31.3,2011
87,LIZ CAMBAGE,TUL,20,2.7,4.1,67.2,1.1,2.7,41.2,0.3,1.2,23.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2011
88,MARIE FERDINAND-HARRIS,PHO,33,0.7,1.4,51.0,0.2,0.9,26.7,1.1,3.7,28.3,0.1,0.4,37.5,0.0,0.2,0.0,0.5,1.4,34.1,2011
89,MARION JONES,TUL,36,0.2,0.8,30.0,0.0,0.1,0.0,0.1,0.4,16.7,0.0,0.0,0.0,-,-,-,0.0,0.3,0.0,2011
90,MARISSA COLEMAN,WAS,25,0.7,1.2,54.8,0.2,0.9,25.8,0.7,1.8,37.7,0.3,0.4,66.7,0.1,0.4,28.6,1.4,3.9,35.2,2011
91,MATEE AJAVON,WAS,26,1.9,3.2,58.7,0.6,1.5,44.0,1.5,4.5,33.6,0.1,0.3,22.2,0.1,0.4,33.3,0.9,3.4,27.6,2011
92,MAYA MOORE,MIN,23,1.7,2.6,65.6,0.3,1.0,28.6,1.1,2.7,40.2,0.0,0.4,12.5,0.5,0.8,64.3,1.4,3.9,35.3,2011
93,MICHELLE SNOW,CHI,32,0.9,1.4,63.8,0.4,1.4,31.3,1.1,2.4,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2011
94,MIRANDA AYIM,TUL,24,0.3,0.3,100.0,0.0,0.0,0.0,1.0,2.7,37.5,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,2011
95,MONICA WRIGHT,MIN,23,0.6,1.1,53.1,0.5,1.1,45.2,0.5,1.7,30.0,0.2,0.3,66.7,0.0,0.3,0.0,0.2,0.8,22.7,2011
96,MONIQUE CURRIE,WAS,29,2.5,4.0,62.5,0.3,1.3,20.0,0.8,1.5,50.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3,1.5,16.7,2011
97,NAKIA SANFORD,PHO,36,1.2,2.1,59.4,0.1,0.8,16.0,0.1,0.2,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
98,NATASHA LACY,LAS,26,1.4,2.5,55.6,0.1,0.7,21.1,0.3,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,44.4,2011
99,NICKY ANOSIKE,WAS,26,1.6,3.6,44.6,0.3,1.5,21.6,0.3,1.3,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
100,NICOLE POWELL,NYL,30,0.7,1.1,66.7,0.4,1.0,36.4,0.8,2.0,42.4,0.2,0.7,27.8,0.2,0.6,26.7,1.4,3.6,37.5,2011
101,NOELLE QUINN,LAS,27,0.3,0.6,55.0,0.2,0.9,27.6,0.7,1.7,38.6,0.2,0.5,45.5,0.0,0.1,0.0,0.6,1.4,40.0,2011
102,OLAYINKA SANNI,PHO,26,0.5,0.6,87.5,0.2,0.5,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
103,PENNY TAYLOR,PHO,31,3.0,4.1,73.9,0.6,1.8,34.0,0.4,1.3,35.1,0.5,0.8,66.7,0.1,0.5,25.0,1.1,3.0,36.0,2011
104,PLENETTE PIERSON,NYL,30,3.2,5.2,60.5,0.8,2.2,37.5,1.2,3.3,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,20.0,2011
105,PORSHA PHILLIPS,SAN,24,0.5,0.8,58.3,0.1,0.6,22.2,0.2,0.6,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
106,QUANITRA HOLLINGSWORTH,NYL,23,1.4,2.2,62.3,0.2,0.7,33.3,0.1,0.4,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
107,REBEKKAH BRUNSON,MIN,30,2.4,3.9,62.1,0.6,1.7,37.3,1.0,2.3,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
108,RENEE MONTGOMERY,CON,25,1.5,2.9,51.0,0.5,1.8,29.0,0.7,1.9,37.9,0.2,0.3,62.5,0.1,0.3,42.9,1.6,4.3,36.4,2011
109,RONEEKA HODGES,SAN,29,0.1,0.1,100.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,1.3,35.0,0.4,1.1,37.5,0.8,1.8,43.2,2011
110,RUTH RILEY,SAN,32,0.5,0.7,69.6,0.6,1.5,43.1,1.0,2.3,44.3,0.0,0.0,0.0,0.1,0.2,50.0,0.2,0.4,58.3,2011
111,SANCHO LYTTLE,ATL,28,1.9,2.8,67.2,0.5,1.5,32.4,1.6,4.5,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,28.6,2011
112,SANDORA IRVIN,ATL,30,0.5,1.0,51.7,0.0,0.2,20.0,0.1,0.7,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2011
113,SCHOLANDA DORRELL,SAN,29,0.6,1.2,46.2,0.2,0.8,28.0,0.3,1.2,23.7,0.2,0.6,27.3,0.4,0.6,55.6,0.4,1.3,30.3,2011
114,SEIMONE AUGUSTUS,MIN,28,1.4,1.8,79.0,1.3,2.5,51.8,3.3,7.4,45.0,0.0,0.0,0.0,0.2,0.3,66.7,0.7,1.7,40.4,2011
115,SHALEE LEHNING,ATL,25,0.3,0.8,42.9,0.1,0.2,66.7,0.1,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,50.0,2011
116,SHANNON BOBBITT,IND,26,0.6,1.5,40.0,0.1,0.3,33.3,0.1,0.5,17.6,0.3,0.4,66.7,0.3,0.4,75.0,0.3,1.1,31.3,2011
117,SHAVONTE ZELLOUS,IND,25,0.9,1.5,58.0,0.2,0.5,37.5,0.4,0.9,43.3,0.1,0.6,22.2,0.0,0.2,0.0,0.3,0.8,31.8,2011
118,SHAY MURPHY,CHI,27,1.9,4.3,44.2,0.1,0.3,33.3,0.1,1.3,7.7,0.0,0.5,0.0,0.4,0.4,100,0.9,2.3,38.1,2011
119,SHERYL SWOOPES,TUL,41,0.8,1.1,73.0,0.5,1.2,40.0,0.9,2.6,33.7,0.1,0.2,33.3,0.0,0.1,0.0,0.8,2.6,32.2,2011
120,SHYRA ELY-GASH,IND,28,0.8,1.4,54.3,0.1,0.5,23.5,0.2,0.7,22.7,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.8,22.7,2011
121,SIDNEY SPENCER,PHO,27,0.0,0.0,100.0,0.1,0.1,50.0,0.6,1.3,41.9,0.3,0.3,100,0.0,0.0,0.0,0.3,0.9,35.7,2011
122,SOPHIA YOUNG-MALCOLM,SAN,28,2.5,4.1,61.8,1.3,3.7,34.4,1.4,4.1,33.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,2011
123,SUE BIRD,SEA,31,0.6,0.9,67.7,0.8,1.6,46.4,1.9,4.6,41.9,0.0,0.3,0.0,0.2,0.3,75.0,2.0,4.6,43.9,2011
124,SWIN CASH,SEA,32,2.4,4.1,59.0,0.6,2.0,29.4,0.4,1.5,27.5,0.1,0.7,17.6,0.1,0.3,16.7,0.9,2.9,31.3,2011
125,SYDNEY COLSON,NYL,22,0.1,0.3,50.0,0.1,0.4,20.0,0.1,0.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,42.9,2011
126,SYLVIA FOWLES,CHI,26,5.9,8.4,69.8,1.1,2.7,42.4,0.7,2.0,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
127,TA'SHIA PHILLIPS,NYL,23,0.5,0.9,58.3,0.1,0.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
128,TAJ MCWILLIAMS-FRANKLIN,MIN,41,1.9,3.4,55.7,0.5,1.6,29.6,1.0,2.4,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,22.2,2011
129,TAMERA YOUNG,CHI,25,1.6,3.2,49.5,0.5,1.7,31.5,0.9,2.2,43.1,0.1,0.2,50.0,0.0,0.2,0.0,0.0,0.1,0.0,2011
130,TAMIKA CATCHINGS,IND,32,2.2,3.7,59.0,0.4,1.4,29.8,1.5,3.7,40.7,0.1,0.1,100,0.1,0.4,18.2,0.8,2.4,35.4,2011
131,TAMMY SUTTON-BROWN,IND,34,1.6,2.7,59.1,0.1,0.5,29.4,0.2,0.8,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2011
132,TAN WHITE,CON,29,0.7,1.3,52.3,0.4,0.9,46.7,0.2,1.1,22.2,0.2,0.4,44.4,0.2,0.6,36.4,0.4,1.8,24.6,2011
133,TANGELA SMITH,IND,35,0.7,1.3,57.1,0.3,1.1,30.6,0.6,2.0,32.3,0.1,0.3,42.9,0.0,0.1,0.0,0.9,2.7,34.1,2011
134,TANISHA WRIGHT,SEA,28,1.9,2.7,70.5,0.4,1.3,32.6,0.7,1.8,40.0,0.1,0.2,50.0,0.3,0.6,60.0,0.3,1.0,29.4,2011
135,TEMEKA JOHNSON,PHO,29,0.5,0.8,62.5,0.5,1.2,44.4,0.6,1.5,40.0,0.2,0.3,66.7,0.0,0.0,0.0,0.7,1.9,36.2,2011
136,TICHA PENICHEIRO,LAS,37,1.1,1.6,70.9,0.4,1.0,35.3,0.2,0.7,26.1,0.0,0.1,50.0,0.0,0.0,0.0,0.4,1.0,42.4,2011
137,TIFFANY JACKSON,TUL,27,3.1,5.2,60.2,0.9,3.5,26.3,0.4,1.1,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
138,TINA CHARLES,CON,23,4.0,6.1,64.9,1.5,4.5,33.8,2.0,5.2,37.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2011
139,TINA THOMPSON,LAS,37,1.0,1.7,57.9,0.6,1.5,42.3,0.6,2.2,29.3,0.0,0.2,0.0,0.0,0.2,0.0,1.3,3.6,36.1,2011
140,TULLY BEVILAQUA,SAN,39,0.3,0.4,75.0,0.0,0.1,33.3,0.4,0.7,60.0,0.1,0.2,33.3,0.1,0.4,16.7,0.3,1.0,30.3,2011
141,VICTORIA DUNLAP,WAS,22,0.6,1.2,51.6,0.3,0.7,40.0,0.1,0.3,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,50.0,2011
