,Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%,Year
58,JAYNE APPEL MARINELLI,SAN,23,0.8,1.5,56.1,0.4,0.7,52.6,0.1,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,33.3,2010
59,JENE MORRIS,IND,23,0.4,0.6,68.8,0.1,0.2,40.0,0.0,0.3,14.3,0.6,1.2,45.5,0.1,0.6,20.0,0.5,1.5,36.4,2010
60,JENNIFER LACY,TUL,28,0.9,1.8,52.4,0.2,0.6,26.7,0.5,1.7,27.5,0.5,0.8,55.6,0.2,0.4,60.0,0.4,1.4,30.0,2010
61,JESSICA ADAIR,MIN,24,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,0.0,0.0,0.0,2010
62,JESSICA DAVENPORT,IND,26,1.4,2.0,71.2,0.6,1.2,54.1,0.8,1.8,48.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,14.3,2010
63,JESSICA MOORE,IND,28,0.7,1.4,52.2,0.2,0.3,45.5,0.3,0.9,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010
64,JIA PERKINS,CHI,29,0.9,2.0,46.3,0.4,1.3,32.6,1.8,4.3,42.2,0.0,0.5,0.0,0.1,0.2,60.0,1.1,3.0,36.5,2010
65,JOY CHEEK,IND,23,0.1,0.4,33.3,0.0,0.2,0.0,0.5,0.8,60.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.5,50.0,2010
66,KALANA GREENE,NYL,23,0.9,1.5,60.0,0.0,0.3,10.0,0.8,1.7,45.6,0.0,0.3,0.0,0.1,0.3,20.0,0.2,0.4,54.5,2010
67,KARA BRAXTON,PHO,28,2.7,4.2,64.4,0.9,2.2,42.1,0.5,1.6,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,25.0,2010
68,KARA LAWSON,CON,30,0.6,1.0,55.9,0.2,0.7,31.8,0.9,1.9,46.0,0.1,0.2,50.0,0.1,0.3,33.3,1.2,3.5,34.8,2010
69,KATIE DOUGLAS,IND,32,1.5,2.4,63.0,0.2,0.9,27.6,1.3,2.8,45.3,0.2,0.7,25.0,0.3,0.5,57.1,1.6,4.2,39.2,2010
70,KATIE SMITH,WAS,37,0.4,0.6,65.0,0.2,0.5,43.8,1.1,2.8,38.5,0.1,0.2,33.3,0.2,0.4,45.5,1.4,4.0,35.6,2010
71,KELLY MILLER,ATL,32,0.1,0.3,30.0,0.0,0.2,20.0,0.1,0.7,18.2,0.3,1.0,33.3,0.2,0.6,25.0,0.7,2.0,35.3,2010
72,KELSEY GRIFFIN,CON,23,0.7,1.3,55.6,0.1,0.2,42.9,0.2,1.1,18.9,0.1,0.5,18.2,0.2,0.5,46.2,0.2,0.8,20.8,2010
73,KERRI GARDIN,CON,27,0.3,0.6,57.1,0.0,0.2,0.0,0.0,0.3,12.5,0.2,0.4,50.0,0.0,0.4,0.0,0.0,0.5,0.0,2010
74,KETIA SWANIER,PHO,24,0.5,1.0,45.5,0.2,0.6,38.9,0.1,0.3,20.0,0.2,0.4,40.0,0.2,0.2,100,0.4,1.2,33.3,2010
75,KIA VAUGHN,NYL,24,0.4,1.3,31.6,0.2,0.5,41.7,0.2,0.6,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,100,2010
76,KIESHA BROWN,TUL,32,0.3,0.7,36.8,0.2,1.0,24.0,0.9,2.0,46.3,0.0,0.1,0.0,0.1,0.1,100,0.8,2.0,38.6,2010
77,KRISTEN MANN,MIN,27,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.5,0.0,1.0,1.0,100,0.0,1.0,0.0,2010
78,KRISTI TOLIVER,LAS,24,0.8,1.3,60.5,0.2,0.6,42.1,1.0,2.1,47.2,0.2,0.5,36.4,0.1,0.1,50.0,1.0,2.8,34.4,2010
79,LAUREN JACKSON,SEA,30,2.9,4.1,71.8,1.4,2.9,48.4,0.8,3.0,28.1,0.3,0.4,71.4,0.0,0.2,25.0,1.5,4.5,33.3,2010
80,LE'COE WILLINGHAM,SEA,30,1.4,2.3,60.0,0.2,0.6,42.1,0.1,0.2,60.0,0.0,0.0,0.0,0.0,0.1,0.0,0.5,1.1,46.7,2010
81,LEILANI MITCHELL,NYL,26,0.5,1.0,51.4,0.2,0.6,36.8,0.2,1.1,22.2,0.3,0.7,38.9,0.2,0.4,53.8,1.7,3.4,50.0,2010
82,LINDSAY WHALEN,MIN,29,2.5,4.1,60.0,0.3,1.3,23.3,0.8,2.5,33.7,0.1,0.3,50.0,0.0,0.0,0.0,0.4,1.9,21.0,2010
83,LINDSAY WISDOM-HYLTON,LAS,25,1.3,2.1,63.2,0.4,1.0,35.5,0.2,0.6,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010
84,LINDSEY HARDING,WAS,27,1.6,2.9,56.1,1.1,2.5,42.4,1.5,3.5,43.2,0.0,0.1,0.0,0.1,0.1,50.0,0.4,1.4,29.5,2010
85,MARIE FERDINAND-HARRIS,LAS,32,1.2,2.2,53.8,0.1,0.6,11.8,1.7,3.9,42.7,0.0,0.3,0.0,0.0,0.1,0.0,0.5,1.5,34.1,2010
86,MARION JONES,TUL,35,1.1,1.5,74.0,0.1,0.2,28.6,0.0,0.5,6.7,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.4,28.6,2010
87,MARISSA COLEMAN,WAS,24,0.6,1.1,55.3,0.2,0.5,35.3,0.2,0.9,21.9,0.4,1.0,42.9,0.2,0.6,40.0,0.8,2.1,39.4,2010
88,MATEE AJAVON,WAS,25,0.8,1.7,48.3,0.4,0.9,48.3,0.4,1.6,27.3,0.0,0.3,0.0,0.0,0.3,16.7,0.3,1.5,21.1,2010
89,MEGAN FRAZEE,SAN,24,0.5,0.7,71.4,0.2,0.4,50.0,0.4,1.2,33.3,-,-,-,0.0,0.0,0.0,0.1,1.3,11.1,2010
90,MICHELLE SNOW,SAN,31,2.1,3.0,69.3,1.0,2.1,47.9,1.1,2.2,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010
91,MISTIE BASS,CHI,27,1.6,2.4,66.7,0.1,0.3,36.4,0.3,1.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2010
92,MONICA WRIGHT,MIN,22,0.8,2.0,41.8,0.7,1.9,37.5,1.6,4.4,36.4,0.2,0.5,40.0,0.2,0.5,33.3,0.9,2.5,35.5,2010
93,MONIQUE CURRIE,WAS,28,1.7,3.5,49.2,0.6,1.4,45.7,0.9,2.5,33.7,0.2,0.3,80.0,0.1,0.3,42.9,0.9,2.1,42.9,2010
94,NAKIA SANFORD,WAS,35,1.4,2.4,58.5,0.4,1.1,31.6,0.5,1.1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010
95,NATASHA LACY,TUL,25,1.7,2.5,67.5,0.1,0.3,40.0,0.4,1.4,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.9,25.0,2010
96,NICKY ANOSIKE,MIN,25,1.7,3.8,44.5,0.3,1.1,23.5,0.7,2.3,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010
97,NICOLE OHLDE,TUL,29,1.0,1.9,52.5,0.6,1.7,35.8,0.3,0.8,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010
98,NICOLE POWELL,NYL,29,0.7,1.4,47.9,0.1,0.3,27.3,0.6,1.8,32.3,0.6,1.1,51.7,0.3,0.8,44.4,1.3,3.6,36.1,2010
99,NIKKI BLUE,NYL,27,0.0,0.1,0.0,0.3,0.4,60.0,0.1,0.6,22.2,0.0,0.3,0.0,0.3,0.5,50.0,0.0,0.4,0.0,2010
100,NOELLE QUINN,LAS,26,0.9,1.4,65.2,0.6,1.4,47.8,1.5,3.8,38.5,0.2,0.9,26.1,0.1,0.3,33.3,0.8,1.7,47.4,2010
101,NURIA MARTINEZ,MIN,27,0.1,0.2,33.3,0.0,0.1,0.0,0.1,0.6,22.2,0.0,0.5,0.0,0.0,0.0,0.0,0.3,2.1,15.8,2010
102,PENNY TAYLOR,PHO,30,2.3,3.3,70.1,1.2,2.8,40.7,0.5,1.2,39.5,0.5,0.9,52.4,0.2,0.2,100,1.0,2.5,39.2,2010
103,PLENETTE PIERSON,NYL,29,2.5,4.5,55.4,0.3,1.1,30.6,0.8,2.0,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,40.0,2010
104,QUANITRA HOLLINGSWORTH,MIN,22,0.4,0.8,42.9,0.2,0.5,45.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010
105,RASHANDA MCCANTS,TUL,24,0.6,1.2,46.4,0.2,0.5,41.7,0.6,1.3,44.8,0.0,0.7,0.0,0.1,0.3,50.0,0.8,2.7,31.3,2010
106,REBEKKAH BRUNSON,MIN,29,2.6,4.8,54.9,0.6,1.9,33.9,0.6,2.4,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010
107,RENEE MONTGOMERY,CON,24,1.5,2.6,59.1,0.5,1.2,42.9,0.6,2.2,29.3,0.1,0.2,50.0,0.1,0.3,28.6,1.8,5.2,35.0,2010
108,RONEEKA HODGES,SAN,28,0.7,1.4,52.2,0.2,0.5,37.5,0.4,1.2,35.7,0.5,1.4,33.3,0.3,1.0,33.3,0.8,2.9,29.5,2010
109,RUTH RILEY,SAN,31,0.3,0.6,54.5,0.5,0.6,90.9,0.6,1.4,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,20.0,2010
110,SANCHO LYTTLE,ATL,27,2.9,4.7,63.1,0.9,2.1,41.8,1.3,3.7,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010
111,SANDORA IRVIN,CHI,29,0.4,0.6,72.7,0.1,0.3,50.0,0.2,0.4,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,14.3,2010
112,SANDRINE GRUDA,CON,24,1.5,2.9,53.8,0.4,0.9,38.5,2.0,3.9,51.4,0.0,0.0,0.0,0.1,0.1,100,0.0,0.4,10.0,2010
113,SCHOLANDA DORRELL,TUL,28,1.6,3.1,51.4,0.8,2.4,32.5,1.2,2.9,41.8,0.2,0.4,37.5,0.1,0.5,30.8,0.6,1.9,29.1,2010
114,SEIMONE AUGUSTUS,MIN,27,0.6,1.1,59.3,0.7,2.1,32.7,4.3,9.0,47.8,0.2,0.8,27.3,0.0,0.1,0.0,1.4,3.8,36.3,2010
115,SEQUOIA HOLMES,PHO,25,0.4,1.0,40.0,0.0,0.6,0.0,0.1,0.3,50.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2010
116,SHALEE LEHNING,ATL,24,0.9,1.7,53.6,0.1,0.2,33.3,0.1,0.2,37.5,0.2,0.3,66.7,0.1,0.2,33.3,0.4,1.2,33.3,2010
117,SHAMEKA CHRISTON,CHI,29,0.6,1.7,35.3,0.1,0.3,33.3,0.7,2.3,30.4,0.3,0.5,50.0,0.3,0.3,100,1.2,3.4,35.5,2010
118,SHANNA ZOLMAN,TUL,27,0.5,0.9,50.0,0.1,0.5,28.6,1.0,2.8,36.1,0.3,0.5,50.0,0.0,0.1,50.0,1.7,4.1,41.9,2010
119,SHAVONTE ZELLOUS,IND,24,0.9,1.6,52.9,0.3,0.6,40.0,0.3,1.8,16.4,0.0,0.6,0.0,0.2,0.3,60.0,0.2,1.0,20.8,2010
120,SHAY MURPHY,CHI,26,1.0,2.1,46.3,0.0,0.5,8.3,0.2,1.0,23.1,0.3,0.8,40.0,0.1,0.4,25.0,0.4,1.6,24.2,2010
121,SIDNEY SPENCER,NYL,26,0.1,0.1,50.0,0.0,0.0,0.0,0.7,1.3,50.0,0.3,0.3,100,0.0,0.3,0.0,0.5,1.0,54.5,2010
122,SOPHIA YOUNG-MALCOLM,SAN,27,2.9,4.1,68.8,1.3,2.8,45.3,1.9,4.6,42.0,0.0,0.1,0.0,0.0,0.0,100,0.3,1.1,25.0,2010
123,SUE BIRD,SEA,30,0.5,0.7,70.8,0.6,1.3,45.2,1.2,2.9,41.2,0.2,0.4,37.5,0.1,0.1,66.7,1.7,4.2,40.0,2010
124,SVETLANA ABROSIMOVA,SEA,30,0.9,1.4,65.3,0.2,0.8,29.6,0.6,1.7,33.3,0.4,0.6,71.4,0.3,0.4,62.5,0.9,2.7,32.6,2010
125,SWIN CASH,SEA,31,2.4,4.3,56.6,0.6,2.3,26.6,0.7,1.8,38.3,0.3,0.6,45.5,0.1,0.1,100,0.9,2.2,39.2,2010
126,SYLVIA FOWLES,CHI,25,4.9,7.3,67.5,0.8,1.7,48.3,0.9,2.5,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,2010
127,TAJ MCWILLIAMS-FRANKLIN,NYL,40,2.6,4.3,59.6,0.5,1.0,45.7,0.9,2.1,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,26.1,2010
128,TAMERA YOUNG,CHI,24,1.1,2.2,50.7,0.4,1.1,36.4,0.5,1.9,26.2,0.2,0.5,50.0,0.0,0.3,0.0,0.4,1.4,27.8,2010
129,TAMIKA CATCHINGS,IND,31,2.1,3.7,57.6,0.5,0.9,56.3,2.1,4.9,42.2,0.2,0.3,60.0,0.1,0.2,28.6,1.3,2.8,45.2,2010
130,TAMMY SUTTON-BROWN,IND,33,2.2,4.1,53.6,0.3,0.8,35.7,0.5,1.8,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010
131,TAN WHITE,CON,28,1.0,1.9,55.6,0.4,0.9,41.9,0.7,1.8,40.0,0.2,0.5,40.0,0.2,0.6,33.3,1.2,3.3,36.6,2010
132,TANGELA SMITH,PHO,34,0.8,1.3,60.0,0.2,0.9,27.6,0.9,2.3,41.0,0.0,0.3,14.3,0.1,0.1,100,1.4,4.0,34.3,2010
133,TANISHA WRIGHT,SEA,27,1.3,2.5,52.9,0.3,1.1,25.6,0.9,2.4,35.8,0.1,0.1,100,0.2,0.3,66.7,0.5,1.5,37.5,2010
134,TAYLOR LILLEY,PHO,23,0.2,0.4,62.5,0.2,0.2,100.0,0.0,0.2,25.0,0.0,0.4,0.0,0.0,0.1,0.0,0.9,2.6,35.9,2010
135,TEMEKA JOHNSON,PHO,28,0.6,1.3,47.7,0.9,1.7,54.4,1.2,2.9,40.4,0.2,0.8,26.7,0.2,0.3,75.0,0.6,2.1,27.8,2010
136,TICHA PENICHEIRO,LAS,36,1.2,2.2,56.5,0.2,0.7,28.6,0.1,0.6,11.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,12.5,2010
137,TIFFANY JACKSON,TUL,26,1.3,2.5,50.0,0.6,1.8,31.1,0.5,1.5,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,100,2010
138,TIFFANY STANSBURY,LAS,28,0.2,0.2,100.0,0.0,0.4,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,-,-,-,2010
139,TINA CHARLES,CON,22,3.3,5.8,57.4,1.2,2.9,40.0,1.6,3.7,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010
140,TINA THOMPSON,LAS,36,1.8,3.2,56.1,0.8,1.7,49.1,1.6,3.6,45.0,0.1,0.5,25.0,0.1,0.2,60.0,1.5,4.4,35.2,2010
141,TULLY BEVILAQUA,IND,38,0.2,0.6,35.0,0.1,0.2,42.9,0.3,0.5,62.5,0.3,0.7,38.5,0.3,0.6,42.9,0.5,1.6,30.0,2010
142,YELENA LEUCHANKA,ATL,28,1.1,1.7,63.0,0.2,0.6,35.3,0.3,0.9,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,20.0,2010
