,Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%,Year
49,FELICIA RAGLAND,HOU,25,0.4,0.7,52.2,0.1,0.6,26.3,0.2,0.9,27.6,0.1,0.3,25.0,0.5,0.6,85.7,0.5,1.7,31.6,2004
50,GIULIANA MENDIOLA,SAC,23,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,66.7,0.0,0.5,0.0,1.0,1.0,100,0.3,1.0,33.3,2004
51,GORDANA GRUBIN,HOU,32,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-,-,-,-,-,-,2004
52,GWEN JACKSON,PHO,24,1.0,1.6,61.1,0.2,0.4,50.0,0.2,0.6,28.6,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.3,25.0,2004
53,GWEN SLAUGHTER,MIN,24,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,2004
54,HAMCHETOU MAIGA-BA,SAC,27,1.3,2.2,56.6,0.2,0.6,42.1,0.3,1.1,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004
55,HELEN DARLING,MIN,26,0.2,0.7,33.3,0.1,0.5,23.5,0.6,1.1,55.9,0.0,0.2,0.0,0.3,0.6,42.9,0.3,1.5,20.5,2004
56,ICISS TILLIS,DET,23,0.5,0.8,60.0,0.2,0.5,46.2,0.3,0.6,44.4,0.0,0.3,0.0,0.0,0.0,0.0,0.4,1.0,35.3,2004
57,ISABEL SANCHEZ,DET,28,0.4,0.7,57.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,40.0,2004
58,JAE KINGI-CROSS,PHO,29,0.1,0.2,25.0,0.1,0.2,33.3,0.1,0.2,25.0,0.1,0.1,100,0.3,0.3,100,0.2,1.0,20.0,2004
59,JANELL BURSE,SEA,26,1.4,3.0,48.3,0.1,0.5,20.0,0.2,0.6,35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004
60,JENNIFER DEREVJANIK,CON,23,0.1,0.3,33.3,0.1,0.2,33.3,0.0,0.2,20.0,0.0,0.6,0.0,0.0,0.3,0.0,0.4,1.0,37.5,2004
61,JESSICA BRUNGO,CON,23,0.2,0.2,75.0,0.0,0.1,33.3,0.0,0.3,10.0,0.3,0.8,33.3,0.4,0.9,50.0,0.2,1.0,17.4,2004
62,JESSIE HICKS,SAN,33,1.4,2.4,59.4,0.4,1.4,32.4,0.1,0.4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004
63,JIA PERKINS,CHA,23,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.7,0.0,-,-,-,0.0,0.0,0.0,-,-,-,2004
64,JOCELYN PENN,SAN,25,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,2004
65,K.B. SHARP,NYL,24,0.2,0.4,50.0,0.0,0.2,20.0,0.1,0.3,25.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,2004
66,KAAYLA CHONES,WAS,24,0.8,1.5,50.0,0.1,0.5,20.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004
67,KAMILA VODICHKOVA,SEA,32,1.5,3.1,48.6,0.5,1.5,34.6,0.7,2.4,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,50.0,2004
68,KARA LAWSON,SAC,24,0.7,1.1,64.9,0.3,0.6,45.0,0.6,1.6,35.2,0.2,0.4,36.4,0.3,0.7,50.0,1.3,3.5,37.7,2004
69,KATE STARBIRD,IND,29,0.0,0.3,0.0,0.1,0.1,100,0.2,0.8,22.2,0.0,0.0,0.0,0.0,0.5,0.0,0.4,1.1,33.3,2004
70,KATIE DOUGLAS,CON,26,1.1,1.9,59.1,0.2,0.9,25.0,0.7,2.1,35.7,0.3,1.1,25.0,0.2,0.5,30.8,1.2,3.3,38.0,2004
71,KATIE SMITH,MIN,31,1.3,2.2,62.0,0.3,1.0,33.3,1.7,4.6,36.2,0.1,0.1,100,0.4,0.6,62.5,2.3,5.6,41.1,2004
72,KAYTE CHRISTENSEN,PHO,24,0.3,0.6,47.4,0.1,0.5,21.4,0.2,0.5,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004
73,KEDRA HOLLAND-CORN,HOU,30,0.4,0.9,50.0,0.1,0.4,20.0,0.5,1.0,50.0,0.1,0.6,25.0,0.0,0.4,0.0,1.1,3.2,34.6,2004
74,KELLY MAZZANTE,CHA,23,0.1,0.3,36.4,0.1,0.2,42.9,0.3,0.7,50.0,0.1,0.5,20.0,0.3,0.5,66.7,0.3,1.5,23.3,2004
75,KELLY MILLER,IND,26,0.9,1.8,46.8,0.5,1.4,35.4,1.0,3.1,32.7,0.4,0.8,47.4,0.0,0.1,0.0,1.1,2.7,40.7,2004
76,KELLY SCHUMACHER,IND,27,1.2,2.0,59.4,0.7,1.8,40.0,0.8,2.0,42.2,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.5,50.0,2004
77,KIESHA BROWN,WAS,26,0.2,0.6,31.3,0.3,0.5,61.5,0.3,1.2,29.0,0.2,0.2,100,0.0,0.0,0.0,0.6,1.4,42.3,2004
78,KRISTEN RASMUSSEN,IND,26,0.4,0.8,50.0,0.1,0.6,20.0,0.8,1.8,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,37.0,2004
79,LA'KESHIA FRETT,NYL,30,0.9,1.4,66.7,0.4,1.4,30.3,0.5,1.2,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004
80,LATONYA JOHNSON,HOU,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-,-,-,0.7,2.0,33.3,2004
81,LATOYA THOMAS,SAN,23,1.7,2.8,59.1,0.6,1.5,42.2,3.1,6.7,46.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,37.5,2004
82,LADY GROOMS,SAC,34,0.3,0.6,44.4,0.1,0.3,28.6,0.3,1.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004
83,LAURA MACCHI,LAS,26,1.5,2.3,64.9,0.1,0.5,23.1,0.2,0.4,50.0,0.1,0.4,33.3,0.1,0.3,33.3,0.3,1.0,25.0,2004
84,LAUREN JACKSON,SEA,24,2.3,4.1,57.1,1.3,2.7,47.1,1.8,4.3,41.8,0.3,0.7,47.4,0.4,0.9,47.4,1.1,2.5,44.2,2004
85,LE'COE WILLINGHAM,CON,24,1.0,1.4,71.9,0.0,0.1,0.0,0.0,0.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2004
86,LINDSAY TAYLOR,PHO,24,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-,-,-,0.0,0.0,0.0,0.3,1.0,33.3,2004
87,LINDSAY WHALEN,CON,23,1.7,2.9,57.8,0.1,0.7,18.2,0.2,0.5,50.0,0.1,0.1,50.0,0.2,0.4,42.9,0.6,1.7,34.0,2004
88,LISA LESLIE,LAS,32,4.2,6.7,62.7,1.3,2.7,46.2,0.9,3.2,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,27.3,2004
89,LUCIENNE BERTHIEU,HOU,27,0.6,1.8,35.7,0.2,0.3,50.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004
90,MANDISA STEVENSON,SAN,23,0.2,0.5,40.0,0.0,0.1,25.0,0.2,0.9,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,100,2004
91,MARGO DYDEK,SAN,31,1.2,2.1,60.0,0.5,1.6,32.7,0.9,2.4,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,50.0,2004
92,MARIE FERDINAND-HARRIS,SAN,26,1.8,3.0,58.8,0.4,1.5,28.0,1.2,3.5,33.9,0.1,0.5,20.0,0.0,0.5,0.0,0.7,1.3,52.9,2004
93,MERLAKIA JONES,DET,32,0.3,0.7,45.5,0.5,1.4,36.4,1.4,3.8,37.1,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.6,28.6,2004
94,MERY ANDRADE,CHA,29,0.2,0.2,100.0,0.0,0.0,0.0,0.1,0.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2004
95,MFON UDOKA,LAS,29,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-,-,-,-,-,-,0.0,0.0,0.0,2004
96,MICHELE VAN GORP,MIN,28,0.3,0.6,40.0,0.6,1.3,50.0,0.3,0.4,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2004
97,MICHELLE GRECO,SEA,25,0.3,0.4,80.0,0.1,0.2,50.0,0.4,0.7,55.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2004
98,MICHELLE SNOW,HOU,25,1.4,2.8,50.0,1.5,3.2,48.0,0.4,1.3,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004
99,MONIQUE COKER,LAS,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,0.5,0.5,100,2004
100,MURRIEL PAGE,WAS,29,1.0,1.6,64.2,0.3,1.1,29.7,1.1,2.5,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2004
101,MWADI MABIKA,LAS,28,1.6,3.4,46.7,0.6,1.6,39.2,1.7,4.3,39.1,0.1,0.2,50.0,0.2,0.4,60.0,1.1,2.7,38.8,2004
102,NAKIA SANFORD,WAS,29,1.5,2.5,57.7,0.5,1.3,42.5,0.0,0.3,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004
103,NATALIE WILLIAMS,IND,34,2.7,5.4,51.1,0.6,1.9,34.9,0.5,1.3,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2004
104,NEVRIYE YILMAZ,SAN,25,0.1,0.1,100.0,0.0,0.3,0.0,0.6,2.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.3,14.3,2004
105,NICOLE OHLDE,MIN,23,3.1,6.0,52.0,0.6,2.0,28.4,0.3,1.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2004
106,NICOLE POWELL,CHA,23,0.3,0.5,57.1,0.3,0.6,44.4,0.3,1.0,32.3,0.0,0.0,0.0,0.0,0.2,0.0,1.0,2.3,42.1,2004
107,NIELE IVEY,IND,27,0.0,0.3,0.0,0.1,0.2,33.3,0.1,0.4,33.3,0.1,0.3,50.0,0.0,0.0,0.0,0.6,2.0,31.8,2004
108,NIKKI MCCRAY,PHO,33,0.7,1.3,57.1,0.1,0.2,33.3,0.1,0.6,20.0,0.2,0.2,100,0.0,0.3,0.0,0.4,0.8,50.0,2004
109,NIKKI TEASLEY,LAS,26,0.7,1.4,47.9,0.2,0.8,29.6,0.3,1.1,23.7,0.2,0.5,33.3,0.1,0.3,40.0,1.9,4.4,42.6,2004
110,NYKESHA SALES,CON,29,2.1,3.6,56.5,0.8,2.1,38.6,2.1,4.8,44.2,0.2,0.5,36.4,0.1,0.4,30.0,1.0,3.2,31.5,2004
111,OCTAVIA BLUE,HOU,29,0.7,1.4,50.0,0.0,0.2,0.0,0.6,1.6,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2004
112,OLYMPIA SCOTT,CHA,29,0.3,0.8,39.3,0.4,0.7,52.2,0.1,0.4,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2004
113,PENNY TAYLOR,PHO,24,2.1,3.5,60.5,0.6,1.5,38.0,0.6,1.5,42.0,0.3,0.4,66.7,0.3,0.5,50.0,1.0,2.5,39.2,2004
114,PLENETTE PIERSON,PHO,23,1.8,3.0,59.6,0.8,1.9,43.3,1.0,3.1,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2004
115,POLLYANNA JOHNS KIMBROUGH,HOU,29,0.2,0.5,33.3,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004
116,RAFFAELLA MASCIADRI,LAS,24,0.1,0.2,50.0,0.2,0.3,50.0,0.1,0.4,33.3,0.0,0.7,0.0,0.3,0.3,100,0.3,0.8,37.5,2004
117,REBEKKAH BRUNSON,SAC,23,0.9,1.5,62.7,0.4,1.2,33.3,0.4,1.5,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004
118,RUTH RILEY,DET,25,1.1,2.2,50.0,1.2,3.1,39.6,2.1,4.7,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0,2004
119,RUTHIE BOLTON,SAC,38,0.1,0.7,17.4,0.1,0.2,33.3,0.6,1.4,41.3,0.3,0.8,33.3,0.5,0.8,62.5,0.8,2.1,38.7,2004
120,SEMEKA RANDALL,SAN,26,1.0,2.0,49.2,0.2,0.4,45.5,0.7,2.3,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2004
121,SHAMEKA CHRISTON,NYL,23,0.5,1.2,47.4,0.2,0.4,41.7,0.6,1.7,35.1,0.2,0.5,42.9,0.1,0.5,25.0,0.6,2.2,28.2,2004
122,SHANNON JOHNSON,SAN,30,1.0,2.0,49.2,0.4,1.3,32.5,0.6,1.8,33.3,0.0,0.2,0.0,0.1,0.2,33.3,1.0,2.6,37.7,2004
123,SHAUNZINSKI GORTMAN,WAS,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,0.0,0.0,0.0,2004
124,SHEILA LAMBERT,HOU,24,0.8,1.6,50.0,0.3,1.0,33.3,0.9,1.8,47.5,0.1,0.1,50.0,0.1,0.3,25.0,0.3,1.1,23.8,2004
125,SHEREKA WRIGHT,PHO,23,0.2,0.8,21.1,0.0,0.3,16.7,0.1,0.2,50.0,0.1,0.3,50.0,0.0,0.3,0.0,0.6,1.3,50.0,2004
126,SHERI SAM,SEA,31,1.6,2.7,58.1,0.4,1.1,40.5,1.1,3.3,33.0,0.1,0.1,66.7,0.0,0.1,0.0,0.3,1.4,24.3,2004
127,SHERYL SWOOPES,HOU,34,1.8,2.6,71.3,1.1,2.9,37.4,2.3,6.2,36.3,0.0,0.1,50.0,0.1,0.2,50.0,0.6,2.0,29.5,2004
128,SIMONE EDWARDS,SEA,31,0.5,1.4,37.5,0.4,1.0,38.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004
129,SLOBODANKA TUVIC,PHO,27,0.3,0.8,44.0,0.4,0.8,48.0,0.4,1.5,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2004
130,STACEY DALES,WAS,25,1.0,1.6,65.3,0.1,0.4,25.0,0.4,1.5,25.0,0.2,0.6,25.0,0.1,0.3,25.0,1.1,3.2,35.4,2004
131,STACEY LOVELACE,MIN,30,0.8,1.4,59.6,0.0,0.3,10.0,0.5,1.4,35.4,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.7,18.8,2004
132,STACEY THOMAS,DET,26,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,2004
133,STACY STEPHENS,DET,23,0.1,0.6,25.0,0.2,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,2004
134,STEPHANIE WHITE,IND,28,0.3,0.5,63.6,0.0,0.4,0.0,0.3,0.7,46.7,0.2,0.4,60.0,0.1,0.4,25.0,0.5,1.5,30.0,2004
135,SUE BIRD,SEA,24,1.1,1.7,62.7,0.4,1.1,33.3,1.1,2.5,44.7,0.1,0.4,30.0,0.2,0.4,42.9,1.8,3.9,45.0,2004
136,SVETLANA ABROSIMOVA,MIN,24,0.9,2.2,39.6,0.3,0.9,30.0,0.2,0.8,22.2,0.2,0.6,28.6,0.1,0.6,25.0,0.9,2.1,40.5,2004
137,SWIN CASH,DET,25,3.8,6.3,60.5,0.4,1.3,35.0,1.2,3.8,30.6,0.1,0.2,33.3,0.0,0.0,0.0,0.3,0.7,36.8,2004
138,TAI DILLARD,SAN,24,0.1,0.2,40.0,0.1,0.4,14.3,0.4,1.1,33.3,0.0,0.1,0.0,0.0,0.0,0.0,0.5,1.5,29.4,2004
139,TAJ MCWILLIAMS-FRANKLIN,CON,34,3.2,5.7,56.5,0.9,2.1,45.1,0.8,2.2,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2004
140,TAMARA MOORE,PHO,25,0.6,1.1,55.6,0.1,0.2,42.9,0.0,0.3,12.5,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.6,33.3,2004
141,TAMECKA DIXON,LAS,29,1.5,3.1,48.0,0.6,1.5,40.4,1.5,3.5,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,45.5,2004
142,TAMICHA JACKSON,WAS,27,0.5,0.7,66.7,0.4,0.7,50.0,1.0,3.0,35.1,0.2,0.2,100,0.0,0.0,0.0,0.5,1.4,34.8,2004
143,TAMIKA CATCHINGS,IND,25,2.1,3.9,54.5,0.5,1.4,34.8,1.1,3.6,29.3,0.2,0.6,35.7,0.2,0.7,29.4,1.4,4.0,33.8,2004
144,TAMIKA RAYMOND,MIN,25,2.9,4.7,60.6,0.1,0.3,18.2,0.1,0.4,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,25.0,2004
145,TAMIKA WHITMORE,LAS,28,1.4,2.5,55.3,0.2,0.9,25.8,0.4,1.2,36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,43.8,2004
