,Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%,Year
67,JONQUEL JONES,NYL,31,2.8,3.7,75.5,0.7,1.4,46.4,0.3,0.8,40.6,0.1,0.2,50.0,0.1,0.1,60.0,1.3,3.6,37.4,2024
68,JORDAN HORSTON,SEA,24,1.4,1.9,70.3,1.1,2.1,50.6,0.1,0.4,25.0,0.1,0.1,40.0,0.0,0.1,0.0,0.3,1.0,28.2,2024
69,JORDIN CANADA,ATL,29,1.8,2.7,66.0,0.5,2.0,23.1,0.5,1.4,32.1,0.0,0.1,0.0,0.1,0.1,50.0,0.8,2.5,30.6,2024
70,JOYNER HOLMES,SEA,27,0.8,1.1,77.8,0.2,0.4,50.0,0.0,0.4,10.0,0.1,0.2,25.0,0.0,0.1,0.0,0.2,1.0,19.2,2024
71,JULIE VANLOO,WAS,32,0.5,0.8,54.5,0.2,0.7,28.6,0.2,0.6,34.8,0.1,0.2,50.0,0.0,0.0,0.0,1.7,5.3,32.4,2024
72,KAELA DAVIS,CHI,30,0.0,0.3,0.0,0.7,2.0,33.3,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,100,2024
73,KAHLEAH COPPER,PHO,30,3.2,4.8,67.2,1.1,3.1,36.2,1.2,3.1,37.4,0.2,0.6,31.8,0.1,0.3,22.2,1.6,5.1,31.7,2024
74,KALANI BROWN,DAL,28,1.7,2.5,69.1,0.3,0.7,35.7,0.4,0.8,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2024
75,KAMILLA CARDOSO,CHI,24,3.1,5.6,56.2,0.6,1.7,37.0,0.2,0.3,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
76,KARLIE SAMUELSON,WAS,30,0.5,0.9,62.5,0.2,0.9,20.0,0.3,0.7,47.6,0.2,0.4,36.4,0.2,0.5,38.5,1.4,3.4,40.4,2024
77,KATE MARTIN,LVA,25,0.0,0.2,20.0,0.1,0.5,25.0,0.0,0.1,0.0,0.3,0.8,44.4,0.0,0.3,14.3,0.4,1.1,36.1,2024
78,KATIE LOU SAMUELSON,IND,27,0.3,0.4,68.8,0.1,0.4,38.5,0.1,0.5,11.8,0.1,0.3,27.3,0.1,0.1,50.0,0.8,2.3,32.9,2024
79,KAYLA MCBRIDE,MIN,32,0.8,1.2,62.5,0.4,1.2,34.8,0.6,1.6,37.1,0.1,0.3,41.7,0.3,0.5,50.0,2.3,5.8,39.8,2024
80,KAYLA THORNTON,NYL,32,0.5,0.7,73.1,0.3,0.7,37.9,0.1,0.6,9.1,0.2,0.6,31.8,0.1,0.3,36.4,0.9,2.3,37.0,2024
81,KELSEY MITCHELL,IND,29,2.8,4.5,62.0,0.5,1.3,41.2,1.0,2.5,40.6,0.2,0.4,52.9,0.2,0.4,43.8,2.3,6.0,39.1,2024
82,KELSEY PLUM,LVA,30,1.3,2.1,65.4,1.6,3.6,43.5,0.3,0.9,32.4,0.2,0.4,42.9,0.2,0.6,38.1,2.5,6.9,36.4,2024
83,KENNEDY BURKE,NYL,28,0.8,1.3,64.6,0.2,0.6,28.6,0.1,0.1,40.0,0.0,0.1,0.0,0.0,0.1,50.0,0.4,1.4,26.9,2024
84,KIA NURSE,LAS,29,0.6,0.9,62.2,0.4,1.0,39.5,0.3,0.7,39.3,0.1,0.2,28.6,0.1,0.2,50.0,1.2,3.6,32.6,2024
85,KIAH STOKES,LVA,32,0.2,0.3,53.8,0.1,0.2,42.9,0.0,0.1,50.0,0.1,0.3,33.3,0.1,0.3,20.0,0.1,0.5,16.7,2024
86,KIANA WILLIAMS,SEA,26,0.0,0.1,0.0,0.1,0.3,33.3,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.7,37.5,2024
87,KIERSTAN BELL,LVA,25,0.5,1.0,50.0,0.2,1.2,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.3,50.0,2024
88,KRISTY WALLACE,IND,29,0.6,1.1,59.3,0.2,0.4,36.4,0.4,0.8,47.6,0.2,0.6,28.6,0.1,0.3,33.3,0.4,1.5,29.7,2024
89,KYSRE GONDREZICK,CHI,27,0.2,0.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,1.0,20.0,2024
90,LAETICIA AMIHERE,ATL,23,0.4,1.5,28.6,0.1,0.3,25.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
91,LAYSHIA CLARENDON,LAS,34,0.5,1.0,52.4,0.6,1.3,46.4,0.0,0.3,16.7,0.0,0.1,0.0,0.2,0.3,60.0,0.2,0.7,28.6,2024
92,LEONIE FIEBICH,NYL,25,0.7,0.9,75.0,0.3,0.6,44.0,0.1,0.4,26.7,0.2,0.4,57.1,0.1,0.2,25.0,1.1,2.6,42.9,2024
93,LEXIE BROWN,LAS,30,0.6,1.1,55.6,0.3,1.2,21.1,0.4,1.6,28.0,0.0,0.1,0.0,0.0,0.1,0.0,1.3,4.1,31.8,2024
94,LEXIE HULL,IND,25,0.6,1.5,40.0,0.1,0.3,44.4,0.1,0.2,42.9,0.3,0.6,42.1,0.1,0.3,37.5,0.6,1.3,51.2,2024
95,LI YUERU,LAS,26,1.2,2.1,59.2,0.2,0.8,27.6,0.3,0.7,40.7,0.0,0.2,20.0,0.0,0.0,0.0,0.1,0.2,33.3,2024
96,LINDSAY ALLEN,CHI,30,1.3,2.0,67.1,0.5,1.1,48.8,0.4,1.3,30.2,0.0,0.2,14.3,0.0,0.1,33.3,0.3,1.0,31.6,2024
97,LIZ DIXON,PHO,24,0.4,0.9,43.8,0.1,0.4,28.6,0.1,0.4,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
98,LORELA CUBAJ,ATL,26,0.3,0.4,63.6,0.1,0.5,15.4,0.2,0.4,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
99,LOU LOPEZ SÉNÉCHAL,DAL,27,0.0,0.1,50.0,0.0,0.2,25.0,0.2,0.5,38.5,0.3,0.6,40.0,0.0,0.2,0.0,0.0,0.4,11.1,2024
100,MADDY SIEGRIST,DAL,25,2.1,3.2,65.5,1.2,2.4,50.0,0.3,0.8,31.8,0.1,0.2,66.7,0.1,0.1,100,0.2,1.2,18.8,2024
101,MARINA MABREY,CON,28,0.9,1.4,59.6,0.9,2.3,38.0,1.2,2.7,43.1,0.2,0.5,44.4,0.1,0.2,44.4,2.2,5.8,37.1,2024
102,MARQUESHA DAVIS,NYL,24,0.1,0.2,50.0,0.1,0.5,12.5,0.3,0.5,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,100,2024
103,MAYA CALDWELL,ATL,26,0.5,0.8,65.0,0.4,0.8,55.0,0.5,1.4,37.1,0.2,0.4,44.4,0.1,0.3,20.0,0.4,1.5,28.6,2024
104,MEGAN GUSTAFSON,LVA,28,0.4,0.5,83.3,0.4,0.8,53.3,0.0,0.0,0.0,0.3,0.6,41.2,0.1,0.2,57.1,0.3,0.9,33.3,2024
105,MERCEDES RUSSELL,SEA,29,1.1,1.5,71.7,0.4,1.0,36.1,0.3,0.8,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
106,MICHAELA ONYENWERE,CHI,25,1.1,2.0,56.7,0.4,1.3,34.1,0.3,1.0,30.3,0.2,0.7,27.8,0.3,0.5,53.8,0.4,1.1,35.1,2024
107,MIKIAH HERBERT HARRIGAN,PHO,26,0.3,0.4,76.9,0.1,0.3,37.5,0.2,0.4,41.7,0.1,0.1,100,0.1,0.3,28.6,0.4,1.4,29.5,2024
108,MONIQUE BILLINGS,PHO,29,1.6,2.8,55.2,0.9,1.9,46.4,0.4,1.1,33.3,0.0,0.1,50.0,0.0,0.1,25.0,0.0,0.2,16.7,2024
109,MORGAN BERTSCH,DAL,28,0.2,0.5,40.0,0.2,0.7,25.0,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.2,0.8,22.2,2024
110,MORIAH JEFFERSON,CHI,31,0.1,0.1,66.7,0.1,0.5,18.2,0.0,0.4,11.1,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.7,23.5,2024
111,MYISHA HINES-ALLEN,MIN,30,2.2,3.1,68.8,0.3,1.4,20.4,0.1,0.4,33.3,0.0,0.1,50.0,0.0,0.1,25.0,0.4,1.1,36.4,2024
112,NALYSSA SMITH,IND,24,2.4,3.9,60.5,1.2,2.6,45.6,0.3,1.1,28.6,0.0,0.2,0.0,0.0,0.1,50.0,0.3,1.0,32.5,2024
113,NAPHEESA COLLIER,MIN,28,3.1,4.9,64.1,1.9,4.6,41.8,1.9,3.5,53.3,0.0,0.1,33.3,0.0,0.1,50.0,0.9,2.8,30.5,2024
114,NATASHA CLOUD,PHO,33,1.2,2.2,54.9,0.9,2.4,38.9,0.7,1.8,41.2,0.1,0.1,100,0.0,0.0,0.0,1.1,3.6,29.7,2024
115,NATASHA HOWARD,DAL,33,3.2,4.9,65.4,2.3,4.9,47.7,1.0,3.3,28.9,0.0,0.1,0.0,0.0,0.1,33.3,0.4,1.8,20.4,2024
116,NATASHA MACK,PHO,27,1.0,1.4,72.2,0.6,1.3,43.4,0.2,0.4,64.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2024
117,NATISHA HIEDEMAN,MIN,28,0.9,1.5,58.3,0.3,0.8,38.7,0.1,0.5,15.8,0.1,0.2,50.0,0.0,0.1,50.0,0.5,1.8,25.4,2024
118,NAZ HILLMON,ATL,25,1.9,3.0,63.0,0.1,0.4,35.7,0.2,0.7,33.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,100,2024
119,NIA COFFEY,ATL,29,0.4,1.0,40.0,0.3,0.6,43.5,0.1,0.5,21.1,0.1,0.4,27.3,0.0,0.2,16.7,0.4,1.2,28.6,2024
120,NIKA MÜHL,SEA,24,0.1,0.1,50.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,2024
121,NNEKA OGWUMIKE,SEA,34,2.8,4.1,69.3,2.1,4.5,46.7,1.1,2.8,39.4,0.1,0.1,75.0,0.1,0.3,30.0,0.6,1.6,40.0,2024
122,NYARA SABALLY,NYL,25,1.5,2.2,71.4,0.3,1.1,32.1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2024
123,ODYSSEY SIMS,LAS,32,1.8,2.8,64.7,1.6,3.3,50.0,0.6,1.6,36.8,0.0,0.1,0.0,0.0,0.1,0.0,0.8,2.2,37.7,2024
124,OLIVIA NELSON-ODODA,CON,24,0.8,1.5,53.7,0.5,1.1,43.6,0.1,0.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
125,OLIVIA ÉPOUPA,MIN,31,0.4,0.8,46.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
126,QUEEN EGBO,LVA,24,0.2,0.5,33.3,0.3,0.6,50.0,0.3,0.7,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
127,RACHEL BANHAM,CHI,31,0.1,0.1,60.0,0.2,0.4,40.0,0.3,1.1,25.0,0.0,0.2,16.7,0.0,0.1,33.3,1.4,3.6,37.6,2024
128,RAE BURRELL,LAS,24,0.5,1.1,51.3,0.4,0.9,37.1,0.1,0.5,11.8,0.1,0.3,37.5,0.0,0.1,33.3,0.5,1.6,32.8,2024
129,REBECCA ALLEN,PHO,32,0.5,0.8,60.0,0.7,1.1,68.4,0.3,1.2,27.3,0.1,0.3,25.0,0.2,0.3,50.0,1.2,3.3,35.0,2024
130,RHYNE HOWARD,ATL,25,1.3,2.2,59.7,0.5,1.8,26.4,1.1,2.9,37.9,0.3,0.8,34.8,0.1,0.3,22.2,2.3,7.0,33.5,2024
131,RICKEA JACKSON,LAS,24,2.1,3.0,68.3,1.3,2.9,45.2,0.6,2.0,28.8,0.1,0.4,25.0,0.0,0.1,0.0,1.0,2.6,37.1,2024
132,SABRINA IONESCU,NYL,27,1.3,2.1,61.7,1.4,3.6,40.0,0.7,1.8,40.6,0.2,0.4,46.2,0.1,0.1,50.0,2.6,8.0,32.6,2024
133,SAMI WHITCOMB,SEA,36,0.4,0.6,68.2,0.2,0.5,42.9,0.0,0.1,25.0,0.1,0.1,75.0,0.1,0.2,33.3,1.1,3.8,28.0,2024
134,SATOU SABALLY,DAL,27,1.9,3.1,60.9,0.7,2.5,27.0,0.9,2.8,31.0,0.0,0.1,0.0,0.1,0.1,50.0,2.5,5.4,45.7,2024
135,SEVGI UZUN,DAL,27,0.7,1.1,67.4,0.2,1.0,23.1,0.3,0.8,30.3,0.0,0.2,11.1,0.0,0.1,33.3,0.5,1.8,25.0,2024
136,SHAKIRA AUSTIN,WAS,24,2.8,4.5,63.0,0.8,3.5,23.8,0.6,1.8,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,25.0,2024
137,SHATORI WALKER-KIMBROUGH,WAS,30,0.9,1.2,70.8,0.3,0.6,40.0,0.7,1.9,35.1,0.2,0.5,33.3,0.1,0.2,33.3,0.7,2.1,32.9,2024
138,SIKA KONÉ,WAS,22,0.9,1.7,52.5,0.3,1.1,28.6,0.1,0.4,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,57.1,2024
139,SKYLAR DIGGINS,SEA,34,2.4,3.7,64.4,1.4,3.9,36.5,0.7,1.9,37.8,0.0,0.1,0.0,0.0,0.1,33.3,1.0,3.1,30.4,2024
140,SOPHIE CUNNINGHAM,PHO,28,0.7,0.9,73.0,0.1,0.4,20.0,0.1,0.2,62.5,0.2,0.4,50.0,0.1,0.2,33.3,1.5,4.0,37.1,2024
141,STEFANIE DOLSON,WAS,33,0.9,1.3,66.7,0.4,1.1,32.6,0.3,0.8,41.9,0.0,0.0,100,0.1,0.2,71.4,1.7,3.8,44.9,2024
142,STEPHANIE SOARES,DAL,25,0.4,0.6,61.5,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,16.7,2024
143,STEPHANIE TALBOT,LAS,30,0.6,0.9,65.7,0.2,0.7,36.0,0.1,0.4,28.6,0.0,0.1,0.0,0.1,0.2,40.0,0.3,1.1,26.8,2024
144,SUG SUTTON,WAS,26,0.2,0.3,50.0,0.1,0.7,21.1,0.2,0.3,55.6,0.0,0.3,14.3,0.0,0.1,0.0,0.3,1.0,31.0,2024
