,Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%,Year
12,ASHLEY ROBINSON,PHO,23,0.6,1.5,36.5,0.3,0.8,34.6,0.4,1.5,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2005
13,ASJHA JONES,CON,25,1.2,2.2,54.9,1.1,2.5,43.2,1.7,3.6,48.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,40.0,2005
14,AYANA WALKER,CHA,26,0.8,1.4,56.7,0.3,0.7,35.7,0.3,1.1,29.2,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,2005
15,BARBARA FARRIS,DET,29,0.4,0.8,48.1,0.2,0.7,28.6,0.2,0.7,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
16,BECKY HAMMON,NYL,29,1.7,3.0,55.9,0.4,0.9,41.4,0.3,0.8,40.7,0.2,0.2,80.0,0.2,0.3,50.0,1.7,4.9,34.7,2005
17,BELINDA SNELL,PHO,25,0.3,0.4,62.5,0.1,0.3,33.3,0.1,0.2,25.0,0.1,0.3,33.3,0.0,0.3,0.0,0.7,2.2,30.3,2005
18,BERNADETTE NGOYISA,SAN,23,1.2,1.7,71.1,0.5,1.3,38.7,0.1,0.2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
19,BETTY LENNOX,SEA,29,1.6,3.0,52.9,0.8,2.0,36.8,1.2,3.4,35.1,0.2,0.7,33.3,0.1,0.4,25.0,0.8,2.5,31.6,2005
20,BROOKE WYCKOFF,CON,26,0.1,0.2,50.0,0.1,0.1,40.0,0.2,0.7,30.4,0.1,0.3,42.9,0.4,0.7,54.5,0.4,1.2,38.2,2005
21,CAITY MATTER,CHA,23,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.6,40.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,1.7,20.0,2005
22,CATHRINE KRAAYEVELD,NYL,24,0.5,0.8,69.2,0.1,0.5,28.6,0.2,0.6,27.3,0.2,0.4,50.0,0.0,1.0,0.0,0.7,1.9,38.1,2005
23,CHAMIQUE HOLDSCLAW,LAS,28,3.2,5.3,59.7,1.0,2.4,40.0,2.3,5.5,42.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.4,25.0,2005
24,CHANDI JONES,MIN,24,0.6,1.4,46.5,0.4,0.9,42.9,0.5,1.8,25.0,0.2,0.4,50.0,0.0,0.0,0.0,1.0,2.4,41.3,2005
25,CHANTELLE ANDERSON,SAN,25,1.2,2.1,55.6,0.7,1.7,43.9,0.5,1.4,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
26,CHARLOTTE SMITH,WAS,32,0.8,1.4,58.3,0.0,0.3,10.0,0.5,0.9,50.0,0.1,0.2,60.0,0.1,0.3,40.0,1.1,2.6,41.1,2005
27,CHASITY MELVIN,WAS,30,3.1,5.3,59.4,0.6,1.9,30.8,0.6,1.3,43.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,25.0,2005
28,CHELSEA NEWTON,SAC,23,0.6,1.1,50.0,0.2,0.5,37.5,0.9,2.1,41.4,0.1,0.4,20.0,0.0,0.0,0.0,0.2,0.9,25.0,2005
29,CHERYL FORD,DET,25,2.8,5.5,51.7,0.6,1.9,30.6,0.2,1.1,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
30,CHRISTI THOMAS,LAS,23,0.7,1.1,61.8,0.4,0.6,70.0,0.3,0.9,30.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.6,36.4,2005
31,COCO MILLER,WAS,27,0.5,0.8,66.7,0.2,0.6,36.8,1.0,2.6,37.8,0.3,0.4,60.0,0.2,0.3,50.0,0.2,0.7,26.7,2005
32,CORETTA BROWN,IND,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,50.0,0.5,1.0,50.0,0.0,1.0,0.0,2005
33,CRYSTAL ROBINSON,NYL,32,0.6,1.1,57.1,0.3,0.6,50.0,0.7,1.9,33.9,0.2,0.4,37.5,0.2,0.3,50.0,0.9,3.1,30.5,2005
34,DALMA IVANYI,SAN,30,0.0,0.1,33.3,0.0,0.2,20.0,0.1,0.5,21.4,0.2,0.3,75.0,0.0,0.1,0.0,0.7,1.7,42.5,2005
35,DAWN STALEY,HOU,36,0.4,1.0,40.6,0.3,1.1,27.8,0.6,1.1,54.3,0.0,0.1,0.0,0.1,0.4,33.3,0.7,1.7,38.5,2005
36,DELISHA MILTON-JONES,WAS,31,1.4,2.2,61.6,0.4,1.3,32.6,1.2,2.9,41.7,0.4,1.0,36.7,0.0,0.3,16.7,0.9,2.7,32.5,2005
37,DEMYA WALKER,SAC,28,3.0,4.7,62.5,2.1,4.4,48.5,0.5,1.5,37.5,0.0,0.0,0.0,0.1,0.1,100,0.0,0.0,0.0,2005
38,DETRINA WHITE,NYL,26,0.3,0.7,44.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
39,DEANNA JACKSON,IND,26,1.0,1.7,57.6,0.4,1.6,25.5,0.2,0.6,36.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2005
40,DEANNA NOLAN,DET,26,1.6,3.7,42.6,0.9,1.9,50.0,2.2,5.7,38.8,0.1,0.2,75.0,0.3,0.3,100,0.7,2.6,26.8,2005
41,DIANA TAURASI,PHO,24,1.2,1.9,61.3,0.7,1.6,43.4,1.8,4.0,43.6,0.2,0.5,41.7,0.3,0.4,75.0,1.5,4.9,29.4,2005
42,DOMINIQUE CANTY,HOU,29,1.7,3.7,46.7,0.4,1.1,35.1,0.8,2.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2005
43,DONEEKA LEWIS,LAS,23,0.7,1.2,55.3,0.2,0.5,40.0,0.2,1.1,20.0,0.1,0.1,50.0,0.0,0.1,0.0,1.0,2.2,46.9,2005
44,EBONY HOFFMAN,IND,23,0.5,0.9,55.2,0.3,0.9,32.3,0.6,1.6,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,50.0,2005
45,EDNA CAMPBELL,SAN,37,0.1,0.2,80.0,0.2,0.4,36.4,0.3,1.1,25.0,0.1,0.1,100,0.0,0.0,0.0,0.3,1.4,22.2,2005
46,EDNIESHA CURRY,LAS,26,0.0,0.2,0.0,0.0,0.3,0.0,0.1,0.2,50.0,0.0,0.2,0.0,0.6,1.0,60.0,0.4,1.3,30.0,2005
47,EDWIGE LAWSON-WADE,HOU,27,0.1,0.1,50.0,0.1,0.2,33.3,0.1,0.4,12.5,0.0,0.0,0.0,-,-,-,0.4,1.2,33.3,2005
48,ELAINE POWELL,DET,30,1.6,2.7,57.0,0.4,1.1,33.3,0.2,1.1,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2005
49,ELENA BARANOVA,NYL,34,0.9,1.6,55.6,0.4,1.1,37.8,0.8,1.8,45.0,0.0,0.0,0.0,0.2,0.6,30.0,0.9,2.3,40.0,2005
50,ERIN PERPEROGLOU,SAC,27,1.0,1.3,75.9,0.2,0.4,62.5,0.0,0.1,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
51,ERIN THORN,NYL,25,0.1,0.2,60.0,0.1,0.3,40.0,0.3,0.8,40.0,0.1,0.6,25.0,1.0,1.0,100,0.4,1.4,30.4,2005
52,FELICIA RAGLAND,HOU,26,0.0,0.0,0.0,-,-,-,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,2005
53,FRANCESCA ZARA,SEA,29,0.4,0.6,63.6,0.1,0.3,40.0,0.3,0.9,35.5,0.0,0.1,0.0,0.0,0.0,0.0,0.2,1.0,23.8,2005
54,GORDANA GRUBIN,LAS,33,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-,-,-,0.0,1.0,0.0,2005
55,GWEN JACKSON,PHO,25,0.6,1.3,50.0,0.1,0.2,50.0,0.3,0.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,50.0,2005
56,HAMCHETOU MAIGA-BA,SAC,28,1.3,2.1,62.0,0.1,0.4,15.4,0.4,1.4,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
57,HELEN DARLING,CHA,27,0.4,1.1,35.3,0.1,0.3,20.0,0.1,0.4,25.0,0.0,0.0,0.0,0.1,0.3,33.3,0.5,1.6,31.0,2005
58,IZIANE CASTRO MARQUES,SEA,24,0.8,1.8,45.0,0.5,1.4,31.9,0.8,1.9,42.9,0.0,0.3,0.0,0.1,0.3,33.3,0.7,2.0,36.7,2005
59,JACQUELINE BATTEAST,MIN,23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
60,JAMIE CAREY,CON,25,0.1,0.1,100.0,0.0,0.1,0.0,0.1,0.2,33.3,0.0,0.3,0.0,0.0,0.0,0.0,0.5,1.5,33.3,2005
61,JANEL MCCARVILLE,CHA,23,0.4,0.9,50.0,0.0,0.5,9.1,0.1,0.5,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
62,JANELL BURSE,SEA,27,3.4,6.0,57.1,0.2,0.8,30.8,0.1,0.4,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
63,JANETH ARCAIN,HOU,37,1.0,1.8,54.8,1.0,2.4,43.2,1.6,4.3,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,18.8,2005
64,JENNI BENNINGFIELD,IND,24,0.3,0.4,75.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2005
65,JENNIFER DEREVJANIK,CON,24,0.1,0.2,33.3,0.0,0.0,100,0.1,0.2,50.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.5,16.7,2005
66,JENNIFER SMITH,NYL,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-,-,-,-,-,-,2005
67,JESSICA BRUNGO,CON,24,0.1,0.1,100.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.5,0.0,2005
68,JESSICA MOORE,LAS,23,0.1,0.2,50.0,0.1,0.1,100,0.1,0.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
69,JIA PERKINS,CHA,24,0.6,1.2,54.3,0.4,1.0,39.3,1.0,2.6,39.2,0.0,0.0,0.0,0.2,0.2,100,0.2,0.5,33.3,2005
70,JURGITA STREIMIKYTE,IND,34,0.4,0.6,68.4,0.5,1.5,34.7,1.4,3.1,47.1,0.1,0.1,100,0.0,0.0,0.0,0.0,0.2,25.0,2005
71,KAAYLA CHONES,WAS,25,0.3,0.8,40.0,0.2,0.3,66.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
72,KAMILA VODICHKOVA,PHO,33,1.8,3.1,56.8,0.8,1.7,44.7,1.9,4.1,46.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,42.9,2005
73,KARA BRAXTON,DET,23,2.2,3.7,57.7,0.4,1.3,33.3,0.4,1.3,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2005
74,KARA LAWSON,SAC,25,0.4,0.6,66.7,0.2,0.6,35.7,0.6,1.6,36.8,0.4,0.7,57.1,0.3,0.7,50.0,1.3,2.9,43.5,2005
75,KATIE DOUGLAS,CON,27,1.8,3.0,61.5,0.1,0.5,20.0,0.8,2.1,38.8,0.2,0.7,26.3,0.1,0.4,28.6,0.8,2.6,28.6,2005
76,KATIE MATTERA,SAN,23,2.0,3.8,52.3,0.8,2.2,38.0,0.3,0.6,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
77,KATIE SMITH,DET,32,0.9,1.4,64.0,0.1,0.6,23.8,1.4,3.8,36.2,0.1,0.2,33.3,0.2,0.2,75.0,1.4,4.2,32.2,2005
78,KAYTE CHRISTENSEN,PHO,25,0.5,0.5,100.0,0.0,0.4,0.0,0.2,0.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
79,KELLY MAZZANTE,CHA,24,0.1,0.1,66.7,0.1,0.3,28.6,0.1,0.6,18.8,0.3,1.0,33.3,0.0,0.3,0.0,0.6,1.9,30.6,2005
80,KELLY MILLER,IND,27,0.9,1.3,71.1,0.3,1.0,33.3,1.2,2.5,48.8,0.2,0.8,30.0,0.3,0.6,42.9,0.8,2.5,31.3,2005
81,KELLY SCHUMACHER,IND,28,0.6,1.2,50.0,0.5,1.0,48.5,0.6,1.6,37.0,0.0,0.0,0.0,0.1,0.4,20.0,0.1,0.4,16.7,2005
82,KENDRA WECKER,SAN,23,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,2.0,0.0,-,-,-,0.0,1.0,0.0,2005
83,KIESHA BROWN,HOU,27,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,100,-,-,-,-,-,-,0.0,0.5,0.0,2005
84,KRISTEN MANN,MIN,22,0.6,0.9,68.2,0.5,0.7,64.7,0.2,0.5,33.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2005
85,KRISTEN RASMUSSEN,CHA,27,0.7,1.1,62.1,0.1,0.4,33.3,0.7,1.6,46.5,0.1,0.3,33.3,0.0,0.0,0.0,0.3,0.8,40.0,2005
86,KRISTI HARROWER,MIN,31,0.4,0.9,43.3,0.4,0.9,37.5,0.2,0.6,28.6,0.1,0.2,50.0,0.0,0.0,0.0,0.6,1.9,31.3,2005
87,KRISTIN HAYNIE,SAC,23,0.5,0.7,63.6,0.2,0.8,20.0,0.5,1.3,42.1,0.2,0.6,33.3,0.4,0.4,100,0.1,1.3,8.3,2005
88,LA'KESHIA FRETT,NYL,31,0.8,1.2,66.7,0.2,0.6,38.9,0.3,0.9,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
89,LATOYA THOMAS,SAN,24,1.3,2.0,65.1,0.2,0.6,30.8,1.6,4.7,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,42.9,2005
90,LAURA MACCHI,LAS,27,0.6,1.1,57.1,0.2,0.5,33.3,0.2,0.4,40.0,0.3,0.8,42.9,0.4,1.0,42.9,0.3,1.2,21.4,2005
91,LAURA SUMMERTON,CON,22,0.3,0.7,37.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
92,LAUREN JACKSON,SEA,25,3.0,5.0,60.2,1.2,2.7,43.0,0.9,2.0,42.6,0.2,0.7,22.2,0.2,0.5,33.3,0.8,2.6,29.9,2005
93,LAURIE KOEHN,WAS,24,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.1,50.0,0.1,0.5,16.7,0.3,0.5,50.0,1.2,2.5,49.2,2005
94,LE'COE WILLINGHAM,CON,25,0.4,0.8,50.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
95,LINDSAY WHALEN,CON,24,2.4,4.1,56.7,0.6,1.6,37.5,0.5,1.4,38.3,0.1,0.1,66.7,0.0,0.1,0.0,0.4,1.3,33.3,2005
96,LISA HARRISON,PHO,35,0.1,0.3,50.0,0.2,0.2,66.7,0.3,0.7,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2005
97,LISA LESLIE,LAS,33,3.6,5.9,61.2,1.2,3.3,36.0,1.0,3.5,28.8,0.0,0.1,0.0,0.0,0.0,0.0,0.2,1.0,22.6,2005
98,LOREE MOORE,NYL,23,0.2,0.4,50.0,0.0,0.2,25.0,0.1,0.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2005
99,MACTABENE AMACHREE,WAS,28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,0.0,0.0,0.0,2005
100,MANDISA STEVENSON,SEA,24,0.3,1.0,25.0,0.0,0.8,0.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2005
101,MARGO DYDEK,CON,32,1.3,1.8,71.4,0.5,1.3,38.5,1.0,2.1,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,50.0,2005
102,MARIA STEPANOVA,PHO,27,1.7,2.8,59.5,1.4,2.7,52.5,1.5,4.1,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
103,MARIE FERDINAND-HARRIS,SAN,27,1.5,3.2,45.5,0.6,1.8,32.1,1.6,4.5,35.5,0.1,0.3,16.7,0.1,0.5,16.7,0.7,2.0,34.0,2005
104,MARLOUS NIEUWVEEN,LAS,25,0.1,0.3,50.0,0.2,0.2,100,0.0,0.0,0.0,-,-,-,-,-,-,0.0,0.0,0.0,2005
105,MIAO LI JIE,SAC,25,0.1,0.2,66.7,0.0,0.2,0.0,0.1,0.2,25.0,0.0,0.7,0.0,0.0,1.0,0.0,0.6,1.7,35.3,2005
106,MICHELLE SNOW,HOU,26,2.7,4.0,67.2,1.1,2.5,44.4,0.8,1.9,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
107,MURRIEL PAGE,WAS,30,0.2,0.3,66.7,0.2,0.3,54.5,0.9,2.3,37.7,0.1,0.2,66.7,0.1,0.1,100,0.1,0.7,16.7,2005
108,MWADI MABIKA,LAS,29,0.9,1.5,57.7,0.2,0.5,37.5,0.6,2.3,25.6,0.0,0.2,0.0,0.3,0.4,66.7,0.6,2.8,20.5,2005
109,NAKIA SANFORD,WAS,30,0.7,1.0,66.7,0.2,0.7,27.8,0.2,0.6,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
110,NATALIA VODOPYANOVA,SEA,25,0.3,0.5,55.6,0.1,0.3,25.0,0.1,0.2,25.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3,1.0,33.3,2005
111,NATALIE WILLIAMS,IND,35,2.0,4.2,47.9,0.6,1.8,32.8,0.4,1.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
112,NICOLE OHLDE,MIN,24,3.0,5.6,53.4,0.6,1.8,32.3,0.4,1.1,30.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2005
113,NICOLE POWELL,SAC,24,0.5,1.0,52.9,0.4,1.2,35.0,0.6,2.5,26.2,0.4,1.0,45.0,0.4,0.8,46.2,1.5,3.7,40.5,2005
114,NIELE IVEY,PHO,28,0.3,0.5,53.8,0.0,0.2,0.0,0.0,0.3,14.3,0.1,0.2,50.0,0.0,0.0,0.0,0.2,1.1,20.0,2005
115,NIKKI MCCRAY,SAN,34,0.3,0.7,43.8,0.1,0.5,20.0,0.2,0.7,31.3,0.0,0.1,0.0,0.0,0.8,0.0,0.1,1.0,7.1,2005
116,NIKKI TEASLEY,LAS,27,0.6,0.9,61.1,0.1,0.4,25.0,0.2,0.8,20.0,0.1,0.6,25.0,0.1,0.2,50.0,1.4,4.4,31.0,2005
117,NURIA MARTINEZ,MIN,22,0.0,0.0,0.0,-,-,-,-,-,-,0.0,1.0,0.0,-,-,-,-,-,-,2005
118,NYKESHA SALES,CON,30,2.4,4.1,59.3,0.4,1.9,21.9,1.6,4.8,34.0,0.3,0.6,47.1,0.1,0.4,30.0,1.1,2.6,42.7,2005
119,OLYMPIA SCOTT,SAC,30,0.4,1.1,40.0,0.2,0.8,25.0,0.2,0.4,42.9,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,2005
120,PENNY TAYLOR,PHO,25,2.0,3.3,60.8,0.3,0.9,33.3,0.5,1.5,34.9,0.5,0.9,52.6,0.4,0.6,66.7,0.9,2.6,34.8,2005
121,PLENETTE PIERSON,DET,24,1.5,3.0,51.4,0.5,1.6,32.7,0.5,2.0,26.1,0.0,0.0,0.0,0.1,0.1,100,0.0,0.0,0.0,2005
122,RAFFAELLA MASCIADRI,LAS,25,0.4,0.5,82.4,0.1,0.3,20.0,0.3,0.9,29.0,0.1,0.4,40.0,0.1,0.4,20.0,0.6,1.4,44.4,2005
123,REBEKKAH BRUNSON,SAC,24,1.8,3.1,57.1,0.7,2.4,30.9,0.6,1.8,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
124,RONEEKA HODGES,HOU,23,0.2,0.2,100.0,0.1,0.3,50.0,0.0,0.5,9.1,0.2,0.5,40.0,0.3,1.0,33.3,0.1,1.3,11.1,2005
125,RUTH RILEY,DET,26,0.6,1.5,40.8,0.7,2.0,34.3,1.6,4.2,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,25.0,2005
126,SANCHO LYTTLE,HOU,22,1.2,1.7,72.7,0.4,0.8,48.0,0.2,0.6,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
127,SANDORA IRVIN,PHO,24,0.4,1.3,33.3,0.1,0.9,10.0,0.3,0.9,36.4,0.0,0.3,0.0,0.0,0.0,0.0,0.6,1.0,57.1,2005
128,SHAMEKA CHRISTON,NYL,24,0.9,1.4,63.3,0.4,0.8,50.0,1.2,3.1,40.4,0.0,0.2,25.0,0.1,0.2,50.0,0.6,2.4,26.5,2005
129,SHANNON JOHNSON,SAN,31,0.9,1.6,52.7,0.3,0.9,34.4,0.6,1.9,31.7,0.0,0.1,50.0,0.2,0.8,30.8,0.8,2.5,31.1,2005
130,SHEILA LAMBERT,DET,25,0.4,0.6,71.4,0.0,0.4,0.0,0.7,2.3,29.6,0.0,0.5,0.0,0.0,0.0,0.0,0.2,1.0,16.7,2005
131,SHEREKA WRIGHT,PHO,24,0.5,0.8,63.2,0.0,0.1,33.3,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.7,1.6,44.0,2005
132,SHERI SAM,CHA,32,2.0,3.8,53.9,0.3,1.4,21.7,1.4,4.3,33.3,0.1,0.2,33.3,0.1,0.2,50.0,0.6,1.8,31.4,2005
133,SHERYL SWOOPES,HOU,35,2.0,2.9,69.1,1.2,3.0,38.4,2.6,6.5,39.5,0.0,0.1,0.0,0.2,0.2,100,0.8,2.2,35.7,2005
134,SHYRA ELY-GASH,SAN,22,0.6,1.1,60.6,0.1,0.8,17.4,0.5,1.5,37.8,0.0,0.0,0.0,0.0,0.3,0.0,0.4,1.4,31.0,2005
135,SIMONE EDWARDS,SEA,32,0.5,0.8,68.2,0.3,0.6,46.7,0.1,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
136,STACEY LOVELACE,MIN,31,0.9,1.9,49.2,0.0,0.3,9.1,0.3,1.0,32.4,0.1,0.4,22.2,0.3,0.7,45.5,0.7,1.5,44.2,2005
137,STACEY THOMAS,MIN,27,0.1,0.5,22.2,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2005
138,SUE BIRD,SEA,25,1.0,1.7,58.0,0.7,1.6,41.7,1.2,3.1,38.7,0.3,0.5,54.5,0.1,0.2,50.0,1.3,3.0,42.0,2005
139,SUI FEI FEI,SAC,27,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.4,0.0,1.0,1.0,100,-,-,-,-,-,-,2005
140,SUSAN KING-BORCHARDT,MIN,24,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,2005
141,SUZY BATKOVIC-BROWN,SEA,25,1.3,2.8,46.9,0.6,1.3,43.2,0.7,1.7,40.8,0.1,0.1,100,0.0,0.0,0.0,0.1,0.4,16.7,2005
142,SVETLANA ABROSIMOVA,MIN,25,1.8,3.8,46.6,0.2,1.0,22.6,0.5,1.5,31.1,0.1,0.2,33.3,0.1,0.4,33.3,1.0,2.4,41.1,2005
143,SWIN CASH,DET,26,1.4,2.9,47.5,0.2,0.7,33.3,0.6,1.9,30.0,0.0,0.1,0.0,0.0,0.3,0.0,0.2,0.6,25.0,2005
144,TAI DILLARD,SAN,25,0.2,0.2,100.0,0.2,0.5,33.3,0.1,1.1,12.5,0.0,0.0,0.0,-,-,-,0.0,1.5,0.0,2005
145,TAJ MCWILLIAMS-FRANKLIN,CON,35,3.0,4.6,65.6,0.8,2.1,37.0,1.4,3.4,39.7,0.0,0.0,100,0.0,0.0,0.0,0.1,0.7,17.6,2005
146,TAMARA MOORE,NYL,26,0.3,0.3,100.0,0.0,0.0,0.0,0.1,0.1,100,0.0,0.5,0.0,0.0,1.0,0.0,0.3,0.3,100,2005
