,Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%,Year
10,ANNA DEFORGE,IND,31,0.5,0.9,53.1,0.4,0.9,51.7,1.3,3.7,34.4,0.1,0.5,14.3,0.3,0.9,38.5,1.2,2.9,39.4,2006
11,ASHLEY BATTLE,NYL,25,0.6,1.2,51.4,0.3,0.8,36.0,0.3,1.0,32.3,0.2,0.6,36.4,0.1,0.2,66.7,0.4,1.3,29.0,2006
12,ASHLEY ROBINSON,SEA,24,0.4,0.9,44.0,0.1,0.4,30.0,0.1,0.6,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,50.0,2006
13,ASJHA JONES,CON,26,1.2,2.3,51.9,1.1,2.3,46.8,2.1,4.7,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,27.8,2006
14,ASTOU NDIAYE-DIATTA,HOU,33,0.7,1.0,72.7,0.4,0.8,50.0,0.4,1.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
15,AYANA WALKER,CHA,27,0.4,0.6,66.7,0.1,0.4,37.5,0.2,0.6,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
16,BARBARA FARRIS,NYL,30,1.5,2.7,54.5,0.6,1.5,42.0,0.7,2.2,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2006
17,BARBARA TURNER,SEA,23,1.1,1.6,67.3,0.3,0.9,37.9,0.4,1.0,37.1,0.0,0.3,0.0,0.1,0.3,40.0,0.3,0.9,29.6,2006
18,BECKY HAMMON,NYL,30,1.6,3.3,49.3,0.5,1.0,55.0,1.1,2.2,50.0,0.0,0.0,0.0,0.1,0.2,50.0,1.5,4.7,32.7,2006
19,BELINDA SNELL,PHO,26,0.3,0.5,66.7,0.1,0.3,50.0,0.1,0.2,33.3,0.1,0.6,25.0,0.1,0.1,100,0.8,2.4,32.7,2006
20,BERNADETTE NGOYISA,CHI,24,2.8,4.5,61.9,0.9,2.2,43.1,0.4,1.1,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
21,BETTY LENNOX,SEA,30,1.4,2.4,56.8,0.9,2.4,35.8,2.6,5.0,50.9,0.1,0.3,50.0,0.1,0.3,42.9,0.8,2.6,29.3,2006
22,BRANDI DAVIS,LAS,24,0.3,0.6,50.0,0.0,0.3,0.0,0.2,0.6,37.5,0.0,0.3,0.0,0.5,0.8,60.0,0.4,2.6,15.4,2006
23,BRIDGET PETTIS,PHO,36,0.2,0.5,40.0,0.0,0.1,0.0,0.2,0.5,40.0,0.3,0.7,50.0,0.0,0.0,0.0,0.0,0.9,0.0,2006
24,BRITTANY WILKINS,SAC,24,0.3,0.3,100.0,0.3,1.7,20.0,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,2006
25,BROOKE QUEENAN,CON,23,0.0,0.0,0.0,-,-,-,0.0,0.3,0.0,0.0,0.0,0.0,-,-,-,-,-,-,2006
26,BROOKE WYCKOFF,CHI,27,0.2,0.5,42.9,0.1,0.4,33.3,0.1,0.7,10.0,0.0,0.5,0.0,0.2,0.4,50.0,0.6,2.5,22.9,2006
27,CANDICE DUPREE,CHI,22,1.9,3.3,58.0,1.6,3.8,43.4,1.9,4.7,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2006
28,CAPPIE PONDEXTER,PHO,24,2.0,3.5,56.0,1.0,1.9,50.8,2.4,6.0,39.2,0.2,0.4,60.0,0.1,0.1,50.0,1.3,3.7,36.4,2006
29,CATHRINE KRAAYEVELD,NYL,25,1.5,2.3,63.2,0.2,0.6,40.0,0.5,1.2,37.5,0.0,0.1,0.0,0.0,0.1,0.0,0.9,2.6,35.3,2006
30,CHAMIQUE HOLDSCLAW,LAS,29,2.4,4.0,60.6,0.7,1.9,38.3,2.7,6.2,43.5,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.6,21.4,2006
31,CHANDI JONES,MIN,25,0.2,0.3,50.0,0.0,0.2,0.0,0.2,0.3,50.0,0.5,0.5,100,-,-,-,0.7,1.0,66.7,2006
32,CHANTELLE ANDERSON,SAN,26,1.4,2.1,68.8,0.8,1.3,61.3,0.3,1.4,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
33,CHARLOTTE SMITH,IND,33,0.0,0.2,0.0,0.1,0.4,14.3,0.2,0.4,42.9,0.2,0.2,100,0.0,0.0,0.0,0.6,1.8,33.3,2006
34,CHASITY MELVIN,WAS,31,3.1,5.1,61.8,0.8,2.1,37.5,0.6,1.4,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2006
35,CHELSEA NEWTON,CHI,24,1.0,2.1,48.2,0.1,0.6,12.5,0.4,1.3,29.4,0.0,0.3,0.0,0.0,0.1,0.0,0.5,1.6,31.0,2006
36,CHERYL FORD,DET,26,4.3,7.3,59.2,0.5,1.9,24.2,0.1,0.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
37,CHRISTELLE N'GARSANET,NYL,24,0.5,1.5,36.4,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2006
38,CHRISTI THOMAS,LAS,24,1.4,1.9,72.5,0.6,1.3,47.1,0.3,1.0,28.6,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.8,21.1,2006
39,CISTI GREENWALT,SEA,24,0.0,0.4,0.0,0.0,1.3,0.0,0.0,0.2,0.0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,2006
40,COCO MILLER,WAS,28,0.4,0.8,53.8,0.4,1.0,42.4,1.3,2.4,53.7,0.1,0.3,50.0,0.1,0.4,20.0,0.3,0.7,42.9,2006
41,CORETTA BROWN,CHI,26,0.1,0.2,33.3,0.1,0.2,66.7,0.1,0.6,11.1,0.1,0.7,20.0,0.0,0.1,0.0,0.7,2.5,28.9,2006
42,CRYSTAL ROBINSON,WAS,33,0.6,1.0,61.5,0.1,0.4,33.3,1.0,2.0,51.9,0.1,0.5,25.0,0.2,0.3,60.0,0.8,2.9,26.6,2006
43,CRYSTAL SMITH,PHO,23,0.5,0.8,64.7,0.0,0.3,0.0,0.2,0.4,42.9,0.0,0.3,0.0,0.0,0.2,0.0,0.5,1.0,46.7,2006
44,DALIVORKA VILIPIC,LAS,32,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-,-,-,-,-,-,0.0,0.0,0.0,2006
45,DALMA IVANYI,SAN,31,0.1,0.1,100.0,0.0,0.1,0.0,0.1,0.4,25.0,0.0,0.1,0.0,0.2,0.3,50.0,0.3,1.6,20.6,2006
46,DAWN STALEY,HOU,37,0.3,0.6,55.0,0.2,0.5,44.4,0.4,1.1,31.6,0.1,0.3,50.0,0.1,0.2,50.0,1.4,3.4,42.1,2006
47,DELISHA MILTON-JONES,WAS,32,2.0,3.0,65.7,0.4,1.4,31.3,1.5,3.7,41.7,0.4,0.7,50.0,0.0,0.0,0.0,1.2,2.9,41.8,2006
48,DEMYA WALKER,SAC,29,2.2,4.2,52.6,1.0,2.8,35.4,0.2,0.8,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
49,DEANNA JACKSON,CHI,27,1.3,2.6,49.1,0.5,1.9,29.3,0.4,1.0,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,33.3,2006
50,DEANNA NOLAN,DET,27,1.6,2.8,57.4,0.6,1.3,44.4,1.7,5.1,34.1,0.1,0.2,40.0,0.2,0.3,50.0,1.0,3.0,34.3,2006
51,DIANA TAURASI,PHO,25,2.5,3.8,67.2,0.9,2.2,41.7,1.8,4.5,39.2,0.1,0.3,50.0,0.1,0.3,40.0,3.3,8.5,38.7,2006
52,DOMINIQUE CANTY,HOU,30,2.8,4.1,68.9,0.1,0.9,16.7,0.7,1.9,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2006
53,DONEEKA LEWIS,LAS,24,0.4,0.9,38.7,0.2,0.5,40.0,0.3,1.1,27.0,0.0,0.3,0.0,0.0,0.0,0.0,0.6,1.8,31.6,2006
54,EBONY HOFFMAN,IND,24,1.2,2.3,54.5,0.4,1.4,28.6,0.8,2.2,35.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2006
55,EDWIGE LAWSON-WADE,SEA,28,0.2,0.3,75.0,0.0,0.2,20.0,0.2,0.5,38.5,0.1,0.1,100,0.0,0.2,0.0,0.3,1.1,25.0,2006
56,EDWINA BROWN,HOU,28,0.0,0.5,0.0,0.0,0.5,0.0,0.3,0.3,100.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,2006
57,ELAINE POWELL,DET,31,1.0,1.8,54.3,0.0,0.4,10.0,0.1,0.6,20.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,2006
58,EMILIE GOMIS,NYL,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-,-,-,-,-,-,0.0,1.0,0.0,2006
59,EMMELINE NDONGUE,LAS,24,0.4,0.9,43.8,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
60,ERIN PERPEROGLOU,SAC,28,2.4,3.9,60.9,0.8,1.8,41.9,0.3,0.6,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2006
61,ERIN PHILLIPS,CON,22,0.4,0.6,60.0,0.2,0.4,40.0,0.4,1.2,37.5,0.1,0.4,25.0,0.1,0.5,20.0,0.7,1.8,39.2,2006
62,ERIN THORN,NYL,26,0.2,0.5,33.3,0.3,0.7,47.1,0.6,1.4,42.9,0.3,0.6,50.0,0.0,0.4,0.0,1.1,2.4,46.7,2006
63,HAMCHETOU MAIGA-BA,SAC,29,1.4,2.1,64.8,0.3,1.1,29.7,0.5,1.4,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2006
64,HELEN DARLING,CHA,28,0.5,1.4,35.0,0.1,0.4,27.3,0.6,1.4,40.0,0.1,0.3,50.0,0.1,0.2,50.0,0.6,1.7,37.5,2006
65,ICISS TILLIS,NYL,25,0.6,1.1,59.3,0.2,0.7,29.4,0.2,0.6,31.3,0.0,0.2,0.0,0.0,0.0,0.0,0.3,1.5,22.2,2006
66,IRINA OSIPOVA,DET,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
67,IZIANE CASTRO MARQUES,SEA,25,1.3,2.0,63.2,0.2,0.6,31.8,0.5,1.1,41.0,0.1,0.1,100,0.1,0.3,50.0,0.7,2.0,35.1,2006
68,JACQUELINE BATTEAST,DET,24,0.1,0.3,22.2,0.1,0.2,40.0,0.3,1.0,32.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.9,15.4,2006
69,JAE KINGI-CROSS,SAN,31,0.2,0.5,44.4,0.0,0.1,0.0,0.1,0.1,100.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.6,40.0,2006
70,JAMIE CAREY,CON,26,0.2,0.3,83.3,0.0,0.2,20.0,0.1,0.3,28.6,0.1,0.1,100,0.5,0.7,71.4,0.4,1.6,25.8,2006
71,JANEL MCCARVILLE,CHA,24,1.2,1.9,60.3,0.2,0.6,33.3,0.4,1.4,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
72,JANELL BURSE,SEA,28,3.0,4.6,64.0,0.4,1.5,27.5,0.8,2.0,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,100,2006
73,JENNIFER DEREVJANIK,PHO,25,0.6,1.0,61.3,0.1,0.3,30.0,0.4,0.6,63.2,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.6,33.3,2006
74,JENNIFER LACY,PHO,24,1.2,2.0,61.9,0.1,0.6,21.1,0.5,1.2,43.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,2006
75,JESSICA BRUNGO,CON,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,2006
76,JESSICA MOORE,LAS,24,0.9,1.5,55.8,0.5,1.0,47.1,0.4,1.4,29.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
77,JIA PERKINS,CHI,25,1.2,2.7,45.1,0.7,1.5,44.4,1.0,3.6,28.0,0.1,0.1,50.0,0.1,0.1,100,0.5,2.1,25.8,2006
78,K.B. SHARP,IND,26,0.2,0.5,41.7,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,1.1,21.4,2006
79,KAAYLA CHONES,SEA,26,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,-,-,-,-,-,-,2006
80,KAMILA VODICHKOVA,PHO,34,1.6,2.8,56.0,0.7,1.8,41.7,1.7,4.0,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2006
81,KARA BRAXTON,DET,24,1.1,2.1,54.2,0.4,1.2,33.3,0.2,0.9,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2006
82,KARA LAWSON,SAC,26,0.4,1.1,38.9,0.2,0.4,50.0,0.8,2.1,38.0,0.1,0.4,33.3,0.4,0.7,66.7,1.3,3.5,37.3,2006
83,KASHA TERRY,IND,23,0.6,1.0,60.0,0.7,1.2,57.1,0.1,0.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
84,KATIE CRONIN,CHI,29,0.3,0.8,33.3,0.1,0.1,100,0.1,0.6,14.3,0.2,0.2,100,0.0,0.0,0.0,0.3,1.3,25.0,2006
85,KATIE DOUGLAS,CON,28,2.3,3.9,58.1,0.2,0.7,31.8,0.8,2.7,31.8,0.4,1.2,33.3,0.5,0.7,66.7,1.6,4.0,40.8,2006
86,KATIE MATTERA,SAN,24,2.0,3.7,53.5,0.8,1.9,39.4,0.2,0.6,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
87,KATIE SMITH,DET,33,0.9,1.4,59.2,0.1,0.4,35.7,0.9,2.3,38.5,0.1,0.2,50.0,0.1,0.5,25.0,1.6,4.3,36.7,2006
88,KAYTE CHRISTENSEN,PHO,26,0.4,0.6,60.0,0.0,0.2,0.0,0.2,0.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
89,KEDRA HOLLAND-CORN,DET,32,0.3,0.5,62.5,0.1,0.1,100,0.3,1.1,23.7,0.2,0.6,28.6,0.2,0.6,25.0,0.7,2.0,36.1,2006
90,KELLY MAZZANTE,CHA,25,0.6,1.3,47.7,0.1,0.4,28.6,0.5,1.5,30.8,0.2,0.5,30.8,0.4,1.0,38.1,1.5,3.9,39.1,2006
91,KELLY MILLER,PHO,28,1.0,2.0,52.9,0.4,1.0,44.0,1.5,3.6,43.0,0.2,0.5,50.0,0.2,0.4,50.0,0.7,2.2,32.8,2006
92,KELLY SCHUMACHER,NYL,29,1.0,2.2,46.5,0.7,1.8,38.2,1.1,2.5,41.7,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.4,33.3,2006
93,KENDRA WECKER,SAN,24,0.3,0.5,50.0,0.4,1.1,41.7,0.9,3.1,30.8,0.2,0.4,42.9,0.2,0.6,40.0,0.4,1.3,31.6,2006
94,KIESHA BROWN,NYL,28,0.1,0.3,50.0,0.1,0.5,20.0,0.1,0.4,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,33.3,2006
95,KIM SMITH,SAC,23,0.2,0.6,35.0,0.1,0.3,40.0,0.1,0.7,18.2,0.5,0.8,60.0,0.1,0.3,50.0,0.4,1.1,36.0,2006
96,KRISTEN MANN,MIN,23,0.5,1.0,53.1,0.5,1.5,30.6,0.7,1.8,39.3,0.3,0.8,31.3,0.1,0.2,25.0,1.0,2.5,39.5,2006
97,KRISTEN RASMUSSEN,PHO,28,1.0,1.7,57.1,0.2,0.5,47.1,0.5,1.1,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,50.0,2006
98,KRISTIN HAYNIE,SAC,24,0.5,1.2,42.9,0.2,0.8,25.0,0.6,1.5,41.2,0.0,0.3,0.0,0.1,0.2,50.0,0.3,1.0,32.0,2006
99,LA'TANGELA ATKINSON,IND,23,0.8,1.5,54.9,0.1,0.4,23.1,0.1,0.2,40.0,0.1,0.2,50.0,0.1,0.1,100,0.1,0.5,15.4,2006
100,LATOYA BOND,CHA,23,1.3,2.3,55.1,0.1,0.2,25.0,0.2,0.8,30.8,0.0,0.1,33.3,0.0,0.3,0.0,0.3,1.3,25.0,2006
101,LATOYA THOMAS,SAN,25,1.4,2.3,61.4,0.2,0.6,33.3,1.3,3.6,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
102,LATASHA BYEARS,WAS,33,1.2,2.2,53.6,0.4,1.1,32.1,0.3,0.9,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
103,LAURA SUMMERTON,CON,23,0.6,1.1,60.0,0.1,0.3,22.2,0.2,0.5,40.0,0.1,0.2,33.3,0.1,0.2,25.0,0.1,0.4,12.5,2006
104,LAUREN JACKSON,SEA,26,3.5,4.8,73.4,1.0,2.3,42.6,1.0,2.4,40.8,0.1,0.4,22.2,0.0,0.3,16.7,0.9,2.1,41.9,2006
105,LAURIE KOEHN,WAS,25,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.8,50.0,0.3,0.4,75.0,0.7,1.4,50.0,2006
106,LE'COE WILLINGHAM,CON,26,0.4,0.9,46.2,0.2,0.3,50.0,0.1,0.3,33.3,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.6,66.7,2006
107,LINDA FROHLICH,IND,28,0.5,0.9,50.0,0.1,0.2,25.0,0.4,1.3,33.3,0.3,0.6,42.9,0.0,0.0,0.0,0.4,1.1,33.3,2006
108,LINDSAY WHALEN,CON,25,1.8,3.2,56.1,0.2,0.6,33.3,0.4,1.1,36.1,0.0,0.4,0.0,0.0,0.2,20.0,0.3,1.7,14.6,2006
109,LISA LESLIE,LAS,34,4.4,6.6,66.4,1.4,3.1,44.3,1.6,4.5,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,40.0,2006
110,LISA WILLIS,LAS,23,0.3,0.5,53.8,0.1,0.4,25.0,0.3,0.8,38.9,0.0,0.6,0.0,0.2,0.5,33.3,0.8,2.0,40.5,2006
111,LIZ MOEGGENBERG,CHI,23,0.3,1.1,29.0,0.0,0.3,12.5,0.2,0.4,50.0,0.0,0.1,0.0,0.0,0.2,0.0,0.3,0.6,44.4,2006
112,LOREE MOORE,NYL,24,0.5,1.3,36.4,0.2,0.7,33.3,0.3,1.1,25.0,0.1,0.4,25.0,0.2,0.3,50.0,0.8,2.3,35.5,2006
113,MANDISA STEVENSON,PHO,25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,100,2006
114,MARGO DYDEK,CON,33,1.6,2.5,62.4,0.5,1.4,34.8,1.6,3.5,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,25.0,2006
115,MEGAN DUFFY,MIN,22,0.2,0.6,31.6,0.1,0.3,50.0,0.4,0.9,39.3,0.0,0.1,0.0,0.1,0.2,50.0,0.5,1.5,32.4,2006
116,MEGAN MAHONEY,CON,24,0.2,0.7,30.4,0.1,0.3,37.5,0.3,0.8,36.0,0.1,0.5,11.1,0.1,0.3,33.3,0.2,0.8,29.4,2006
117,MICHELLE SNOW,HOU,27,3.0,4.8,62.6,1.6,3.2,50.9,0.6,2.3,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
118,MISTIE BASS,HOU,23,1.1,1.9,58.0,0.2,0.4,50.0,0.0,0.2,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
119,MONIQUE CURRIE,CHA,24,1.4,3.3,42.3,0.2,0.9,22.6,0.5,1.9,26.2,0.0,0.2,0.0,0.1,0.2,33.3,0.5,1.7,31.3,2006
120,MURRIEL PAGE,LAS,31,0.8,1.2,67.5,0.2,0.4,40.0,1.0,2.4,40.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2006
121,MWADI MABIKA,LAS,30,0.7,1.4,50.0,0.4,0.8,46.2,0.8,2.4,33.3,0.3,0.3,100,0.1,0.4,20.0,0.9,2.9,32.2,2006
122,NAKIA SANFORD,WAS,31,2.4,4.0,59.1,0.7,1.8,40.0,0.2,0.6,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
123,NICOLE OHLDE,MIN,25,2.0,3.9,50.8,0.6,1.9,34.9,0.9,2.0,44.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
124,NICOLE POWELL,SAC,25,0.6,1.2,51.2,0.6,1.2,50.0,0.6,2.1,27.8,0.2,0.4,50.0,0.1,0.4,25.0,1.5,4.2,35.2,2006
125,NIKKI BLUE,WAS,23,0.4,0.7,62.5,0.0,0.5,9.1,0.1,0.6,13.3,0.0,0.0,0.0,0.0,0.2,0.0,0.1,1.0,9.1,2006
126,NIKKI MCCRAY,CHI,35,0.5,0.6,71.4,0.0,0.2,0.0,0.2,0.7,25.0,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.7,25.0,2006
127,NIKKI TEASLEY,WAS,28,1.0,1.9,50.0,0.2,1.1,17.9,0.8,1.8,41.9,0.1,0.2,75.0,0.0,0.1,50.0,1.4,4.3,33.1,2006
128,NYKESHA SALES,CON,31,2.1,3.1,66.7,0.5,1.5,30.3,1.0,3.3,29.2,0.1,0.4,33.3,0.2,0.5,37.5,1.2,3.0,40.9,2006
129,OLYMPIA SCOTT,IND,31,0.6,1.1,56.5,0.3,0.7,46.2,0.2,0.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
130,PENNY TAYLOR,PHO,26,2.7,4.8,56.0,0.6,1.4,42.3,0.6,1.8,32.4,0.1,0.2,33.3,0.1,0.8,11.1,1.1,2.7,40.8,2006
131,PLENETTE PIERSON,DET,25,1.6,2.9,56.0,0.2,0.9,26.7,0.5,1.4,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2006
132,REBEKKAH BRUNSON,SAC,25,1.9,3.1,60.6,0.5,1.7,32.1,0.4,1.3,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
133,RONEEKA HODGES,HOU,24,0.7,1.2,57.9,0.3,0.7,34.8,0.4,1.1,36.1,0.3,1.0,26.3,0.6,1.0,61.1,1.0,3.1,33.7,2006
134,RUTH RILEY,DET,27,0.6,0.8,78.6,0.7,1.8,40.0,1.9,4.6,42.6,0.1,0.1,100,0.0,0.0,0.0,0.1,0.3,25.0,2006
135,SABRINA PALIE,DET,25,0.1,0.5,16.7,0.0,0.1,0.0,0.2,1.2,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.3,40.0,2006
136,SANCHO LYTTLE,HOU,23,1.0,1.7,58.0,0.3,0.8,33.3,0.1,0.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
137,SANDORA IRVIN,PHO,25,0.1,0.4,33.3,0.0,0.2,0.0,0.1,0.9,16.7,0.0,0.0,0.0,-,-,-,0.0,0.6,0.0,2006
138,SCHOLANDA DORRELL,SAC,24,0.6,1.2,52.6,0.4,0.8,45.8,0.2,0.8,32.0,0.3,0.7,37.5,0.2,0.9,22.2,0.6,2.0,31.0,2006
139,SEIMONE AUGUSTUS,MIN,23,1.9,3.0,62.7,2.3,5.1,44.8,3.3,7.6,42.9,0.1,0.3,50.0,0.0,0.1,0.0,0.8,2.4,35.4,2006
140,SHAMEKA CHRISTON,NYL,25,0.9,1.8,51.7,0.4,1.1,38.9,1.2,2.8,41.3,0.3,0.8,36.4,0.0,0.2,0.0,1.3,3.8,33.9,2006
141,SHANNA ZOLMAN,SAN,23,0.1,0.2,37.5,0.0,0.4,8.3,0.9,2.1,43.1,0.3,0.8,38.5,0.0,0.3,0.0,1.3,3.3,38.7,2006
142,SHANNON JOHNSON,SAN,32,1.1,1.7,61.8,0.4,1.2,31.6,0.8,2.3,36.1,0.0,0.1,0.0,0.2,0.6,27.3,1.0,2.8,36.7,2006
143,SHAUNZINSKI GORTMAN,SEA,27,0.5,0.6,75.0,0.1,0.6,18.2,0.4,1.0,35.0,0.0,0.2,0.0,0.0,0.1,0.0,0.2,1.0,22.2,2006
144,SHERI SAM,CHA,33,2.0,3.6,54.8,0.2,1.1,19.4,1.2,3.1,39.0,0.0,0.2,25.0,0.0,0.2,0.0,0.6,2.2,28.2,2006
145,SHERILL BAKER,NYL,24,1.3,2.8,48.4,0.3,0.8,38.5,1.0,2.9,33.7,0.0,0.1,0.0,0.0,0.2,0.0,0.3,1.0,33.3,2006
