,Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%,Year
15,ANGEL MCCOUGHTRY,ATL,32,2.6,4.1,62.5,0.8,2.1,36.7,1.8,5.1,34.9,0.1,0.2,50.0,0.0,0.4,10.0,0.6,2.1,29.5,2018
16,ANGEL ROBINSON,PHO,32,0.7,1.2,60.7,0.0,0.1,50.0,0.0,0.5,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
17,ARIEL ATKINS,WAS,22,0.9,1.3,66.7,0.6,1.3,43.6,1.1,2.6,43.2,0.2,0.5,45.5,0.0,0.1,0.0,1.4,3.9,35.4,2018
18,ASIA TAYLOR,IND,27,0.3,0.8,36.4,0.2,0.5,42.9,0.1,0.4,16.7,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3,25.0,2018
19,ASTOU NDOUR-FALL,CHI,24,0.7,1.3,53.6,0.3,0.5,50.0,0.5,0.9,55.6,0.1,0.1,50.0,0.1,0.1,100,0.2,0.9,26.3,2018
20,AZURÁ STEVENS,DAL,23,1.7,2.6,64.0,0.5,1.2,40.0,0.4,1.3,27.3,0.0,0.1,33.3,0.1,0.2,50.0,0.7,2.3,31.2,2018
21,BETNIJAH LANEY-HAMILTON,CON,25,0.6,0.9,60.0,0.4,0.6,62.5,0.3,0.7,35.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,12.5,2018
22,BLAKE DIETRICK,ATL,25,0.1,0.4,33.3,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.3,50.0,0.4,0.6,66.7,0.1,0.6,23.1,2018
23,BREANNA LEWIS,DAL,25,0.5,1.3,37.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
24,BREANNA STEWART,SEA,24,3.0,4.0,74.5,1.8,3.6,51.2,1.3,3.1,42.9,0.1,0.2,40.0,0.0,0.1,50.0,1.7,4.1,41.4,2018
25,BRIA HARTLEY,NYL,26,1.2,2.1,58.6,0.3,0.9,30.0,0.5,1.4,35.4,0.0,0.1,50.0,0.0,0.1,25.0,1.0,3.3,30.6,2018
26,BRIANN JANUARY,PHO,32,0.2,0.5,44.4,0.1,0.4,14.3,0.6,1.5,40.0,0.3,0.4,61.5,0.1,0.1,100,1.2,2.6,44.7,2018
27,BRIONNA JONES,CON,23,0.9,1.6,57.9,0.2,0.5,33.3,0.2,0.6,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
28,BRITTANY BOYD-JONES,NYL,26,1.1,2.6,44.2,0.4,1.1,38.2,0.4,1.0,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,41.7,2018
29,BRITTNEY GRINER,PHO,28,3.6,5.6,64.7,2.0,4.4,46.6,2.1,4.3,49.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,33.3,2018
30,BRITTNEY SYKES,ATL,25,1.3,2.4,53.5,0.3,0.6,44.4,1.0,2.2,44.6,0.0,0.3,0.0,0.1,0.3,25.0,0.7,2.3,29.4,2018
31,CAMILLE SMITH,PHO,34,0.4,1.1,40.0,0.2,0.5,38.9,0.1,0.5,25.0,0.1,0.2,33.3,0.0,0.0,0.0,0.2,0.8,25.0,2018
32,CANDACE PARKER,LAS,33,3.2,4.3,74.6,1.0,2.6,37.5,0.9,2.8,31.0,0.0,0.1,0.0,0.0,0.1,0.0,1.3,3.7,35.7,2018
33,CANDICE DUPREE,IND,34,1.1,1.7,64.8,1.9,3.7,51.3,3.2,7.3,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
34,CAPPIE PONDEXTER,IND,36,0.8,1.4,53.7,0.4,0.9,42.3,1.4,4.2,32.5,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.9,40.7,2018
35,CAROLYN SWORDS,LVA,29,1.1,1.5,77.4,0.2,0.5,46.2,0.5,1.3,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
36,CAYLA GEORGE,DAL,30,0.4,0.6,69.2,0.1,0.3,50.0,0.4,0.9,50.0,0.2,0.3,66.7,0.1,0.4,33.3,0.4,1.4,27.3,2018
37,CECILIA ZANDALASINI,MIN,23,0.3,0.5,57.1,0.1,0.5,30.8,0.9,2.2,41.9,0.2,0.2,75.0,0.0,0.1,0.0,0.7,1.9,37.0,2018
38,CHELSEA GRAY,LAS,26,1.8,2.5,69.9,1.0,2.1,47.2,1.9,4.3,42.9,0.1,0.1,66.7,0.0,0.0,0.0,1.1,2.8,38.3,2018
39,CHELSEA HOPKINS,CHI,28,0.5,0.8,66.7,0.3,0.3,100,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
40,CHEYENNE PARKER-TYUS,CHI,26,2.6,4.5,57.9,0.4,0.9,41.9,0.6,1.1,53.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,31.6,2018
41,CHINEY OGWUMIKE,CON,27,4.5,6.1,73.7,0.8,1.9,43.3,0.3,1.3,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0,2018
42,COURTNEY PARIS,SEA,31,0.8,1.2,61.9,0.1,0.4,35.7,0.0,0.1,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
43,COURTNEY VANDERSLOOT,CHI,30,2.1,3.1,67.0,0.3,0.7,38.1,0.7,1.7,40.0,0.1,0.1,66.7,0.0,0.0,0.0,1.4,3.5,40.6,2018
44,COURTNEY WILLIAMS,CON,25,1.3,2.0,66.1,0.5,1.3,42.1,3.2,7.5,42.7,0.0,0.0,100,0.0,0.0,0.0,0.6,1.7,36.5,2018
45,CRYSTAL LANGHORNE,SEA,32,1.3,1.7,73.3,0.3,0.7,50.0,0.4,1.4,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2018
46,DAMIRIS DANTAS,ATL,26,0.7,1.3,56.0,0.4,0.9,38.9,0.8,1.7,48.5,0.1,0.3,33.3,0.0,0.0,0.0,0.2,0.9,22.2,2018
47,DANIELLE ROBINSON,MIN,30,1.0,2.0,52.7,0.2,0.6,27.8,1.1,2.3,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,18.8,2018
48,DEWANNA BONNER,PHO,31,2.5,4.1,61.4,0.8,1.7,49.1,1.1,2.6,44.8,0.2,0.5,40.0,0.1,0.4,25.0,1.4,4.5,30.9,2018
49,DEARICA HAMBY,LVA,25,1.3,1.6,80.9,0.7,1.2,57.5,0.5,1.3,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,28.9,2018
50,DEVEREAUX PETERS,PHO,29,0.5,0.8,66.7,0.2,0.4,50.0,0.2,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2018
51,DIAMOND DESHIELDS,CHI,24,2.3,4.0,57.4,0.5,1.4,36.2,0.9,2.5,36.0,0.2,0.6,25.0,0.0,0.3,0.0,1.0,2.8,37.2,2018
52,DIANA TAURASI,PHO,37,1.4,1.8,76.3,0.4,0.8,48.0,1.2,2.8,42.4,0.2,0.2,71.4,0.0,0.1,0.0,3.1,8.1,37.7,2018
53,ELENA DELLE DONNE,WAS,29,1.9,2.7,70.5,1.6,3.2,50.0,2.4,5.4,43.7,0.0,0.0,100,0.0,0.0,100,1.6,4.1,39.5,2018
54,ELIZABETH WILLIAMS,ATL,26,2.9,4.4,66.7,0.4,1.3,33.3,0.3,1.1,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
55,ENDY MIYEM,MIN,31,0.1,0.1,50.0,0.2,0.5,42.9,0.3,0.9,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,20.0,2018
56,EPIPHANNY PRINCE,NYL,31,0.7,1.1,61.1,0.3,1.2,26.3,0.9,2.6,33.3,0.2,0.2,100,0.0,0.0,0.0,1.0,2.5,40.0,2018
57,ERICA MCCALL,IND,23,0.8,1.4,57.4,0.1,0.4,28.6,0.3,1.2,25.0,0.1,0.1,100,0.0,0.0,0.0,0.0,0.2,0.0,2018
58,ERICA WHEELER,IND,28,1.1,2.1,50.0,0.2,0.9,25.0,1.0,3.1,33.7,0.1,0.3,22.2,0.0,0.1,50.0,0.5,1.6,30.9,2018
59,ERLANA LARKINS,MIN,33,0.6,1.1,53.8,0.2,0.3,50.0,0.2,0.8,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
60,ESSENCE CARSON,LAS,32,0.3,0.5,56.3,0.3,0.9,35.5,1.2,2.3,54.5,0.1,0.2,50.0,0.0,0.0,0.0,1.1,3.1,35.6,2018
61,GABBY WILLIAMS,CHI,22,2.0,3.6,54.5,0.2,0.6,42.1,0.6,2.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,26.9,2018
62,GLORY JOHNSON,DAL,28,1.2,2.3,52.9,0.5,1.1,45.2,0.6,1.8,35.3,0.0,0.1,0.0,0.0,0.0,0.0,0.6,1.8,32.1,2018
63,HIND BEN ABDELKADER,IND,23,0.0,0.1,0.0,0.1,0.4,40.0,0.0,0.6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.4,1.9,22.2,2018
64,IMANI MCGEE-STAFFORD,ATL,24,0.7,1.0,69.0,0.2,0.7,26.3,0.5,1.3,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
65,IMANI WRIGHT,PHO,24,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018
66,JAIME NARED,LVA,23,0.1,0.3,33.3,0.1,0.3,50.0,0.4,1.1,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,22.6,2018
67,JAMIERRA FAULKNER,CHI,27,1.1,2.2,47.4,0.2,0.8,30.8,0.3,1.2,25.0,0.1,0.3,40.0,0.0,0.1,0.0,1.0,3.2,30.9,2018
68,JANTEL LAVENDER,LAS,30,0.8,1.2,68.6,0.2,0.7,25.0,1.2,2.9,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,18.8,2018
69,JASMINE THOMAS,CON,29,1.8,3.0,60.8,0.5,1.4,37.0,1.0,3.1,33.0,0.0,0.1,0.0,0.2,0.3,57.1,1.2,4.0,30.9,2018
70,JAZMON GWATHMEY,IND,26,0.5,0.9,55.6,0.1,0.6,16.7,0.2,1.3,15.4,0.0,0.3,0.0,0.0,0.2,0.0,0.1,0.8,12.5,2018
71,JESSICA BRELAND,ATL,31,1.1,2.4,48.8,0.6,1.6,37.0,1.9,4.6,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
72,JEWELL LOYD,SEA,25,1.7,2.5,67.4,0.6,1.5,38.5,1.1,3.3,33.3,0.3,0.7,38.1,0.0,0.2,0.0,1.7,4.5,38.8,2018
73,JISU PARK,LVA,20,0.5,0.8,61.1,0.2,0.5,31.3,0.7,1.9,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2018
74,JONQUEL JONES,CON,25,2.3,3.3,70.5,0.3,0.9,36.7,0.3,0.6,40.9,0.0,0.1,0.0,0.0,0.0,0.0,1.5,3.1,47.6,2018
75,JORDIN CANADA,SEA,23,0.8,1.4,59.6,0.4,0.8,50.0,0.4,1.6,25.0,0.0,0.1,50.0,0.0,0.1,0.0,0.2,1.4,17.4,2018
76,KAELA DAVIS,DAL,24,0.7,1.5,45.0,0.3,0.6,43.8,0.6,1.7,31.9,0.0,0.1,0.0,0.0,0.1,0.0,0.4,1.4,27.0,2018
77,KAHLEAH COPPER,CHI,24,1.1,2.3,48.0,0.1,0.5,18.8,0.5,1.5,36.7,0.2,0.4,50.0,0.1,0.3,40.0,0.5,1.5,36.0,2018
78,KALEENA MOSQUEDA-LEWIS,SEA,25,0.3,0.3,100,0.1,0.2,50.0,0.4,1.5,28.0,0.3,0.6,50.0,0.1,0.2,40.0,0.8,1.9,40.3,2018
79,KARIMA CHRISTMAS-KELLY,DAL,29,1.0,2.0,50.0,0.3,0.8,40.0,0.2,0.5,33.3,0.0,0.0,0.0,0.0,0.2,0.0,0.7,1.3,50.0,2018
80,KARLIE SAMUELSON,LAS,24,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,31.3,2018
81,KAYLA ALEXANDER,IND,28,0.5,0.9,56.0,0.4,0.6,61.1,0.3,0.6,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
82,KAYLA MCBRIDE,LVA,27,0.8,1.2,66.7,1.3,2.4,54.8,2.7,6.7,40.9,0.0,0.1,0.0,0.1,0.3,50.0,1.5,3.7,40.0,2018
83,KAYLA THORNTON,DAL,26,1.4,2.2,65.3,0.3,0.8,39.3,0.4,1.0,38.2,0.2,0.6,31.3,0.2,0.3,55.6,1.0,2.8,34.4,2018
84,KELSEY BONE,LVA,27,0.3,0.4,80.0,0.5,1.1,47.1,0.5,1.1,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
85,KELSEY MITCHELL,IND,23,0.9,2.0,43.3,0.4,1.3,34.1,0.8,2.6,31.1,0.0,0.0,0.0,0.0,0.1,0.0,2.1,5.9,35.2,2018
86,KELSEY PLUM,LVA,24,0.5,0.8,65.2,0.5,1.1,51.5,0.9,2.1,42.2,0.0,0.0,0.0,0.1,0.1,50.0,1.5,3.4,44.2,2018
87,KIA NURSE,NYL,23,1.4,2.2,61.3,0.2,0.6,31.8,0.4,1.0,39.4,0.2,0.3,62.5,0.1,0.3,25.0,0.9,3.2,27.5,2018
88,KIA VAUGHN,NYL,32,1.3,1.9,67.3,0.7,1.3,50.0,0.6,1.5,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
89,KIAH STOKES,NYL,26,1.2,1.8,67.3,0.0,0.1,0.0,0.2,0.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
90,KRISTI TOLIVER,WAS,32,0.8,1.2,68.4,0.4,0.8,51.9,1.1,2.4,46.8,0.2,0.2,85.7,0.0,0.1,0.0,2.0,5.7,35.3,2018
91,KRYSTAL THOMAS,WAS,30,0.6,1.0,60.0,0.0,0.3,0.0,0.1,0.4,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
92,LATOYA SANDERS,WAS,32,1.4,2.0,67.3,0.9,1.4,61.5,2.0,3.4,57.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
93,LAYSHIA CLARENDON,CON,28,0.7,1.3,54.8,0.5,1.1,50.0,0.4,1.3,31.8,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.5,13.3,2018
94,LEILANI MITCHELL,PHO,34,0.3,0.5,57.1,0.1,0.2,42.9,0.1,0.6,21.1,0.2,0.3,60.0,0.1,0.1,100,0.9,2.6,32.9,2018
95,LETICIA ROMERO,DAL,24,0.0,0.1,0.0,0.2,0.3,50.0,0.1,0.2,25.0,0.0,0.0,0.0,0.1,0.1,100,0.0,0.2,0.0,2018
96,LEXIE BROWN,CON,24,0.0,0.2,25.0,0.1,0.2,25.0,0.1,0.4,14.3,0.3,0.3,100,0.0,0.0,0.0,0.3,1.3,25.9,2018
97,LINDSAY ALLEN,LVA,24,0.3,0.6,45.5,0.3,0.6,40.0,0.7,1.3,51.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.7,2018
98,LINDSAY WHALEN,MIN,37,0.4,1.2,36.8,0.4,1.1,40.0,0.7,2.0,34.4,0.0,0.1,33.3,0.0,0.0,0.0,0.4,1.2,35.9,2018
99,LINNAE HARPER,CHI,24,0.3,0.7,46.7,0.2,0.4,42.9,0.2,0.5,41.7,0.2,0.2,100,0.0,0.0,0.0,0.1,0.5,27.3,2018
100,LIZ CAMBAGE,DAL,27,5.7,7.7,74.4,1.8,3.9,46.4,1.0,2.3,43.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.1,34.3,2018
101,LYNETTA KIZER,MIN,29,0.1,0.7,12.5,0.1,0.4,25.0,0.4,1.3,33.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,2018
102,MAGGIE LUCAS,DAL,27,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.2,0.3,50.0,0.0,0.0,0.0,0.0,1.6,0.0,2018
103,MARIA KLIUNDIKOVA,LAS,20,0.8,1.0,73.9,0.4,0.9,40.9,0.4,0.7,52.9,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,33.3,2018
104,MARIE GÜLICH,PHO,25,0.3,0.6,41.7,0.2,0.2,75.0,0.3,0.6,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
105,MARISSA COLEMAN,NYL,32,0.4,0.6,66.7,0.3,0.7,40.0,0.7,2.1,31.1,0.1,0.4,20.0,0.1,0.3,25.0,0.5,1.6,29.4,2018
106,MAYA MOORE,MIN,30,1.7,2.7,64.1,0.6,1.5,36.5,2.3,5.9,39.1,0.1,0.2,33.3,0.1,0.2,33.3,1.8,4.9,37.1,2018
107,MERCEDES RUSSELL,SEA,23,0.5,0.7,73.3,0.1,0.5,25.0,0.1,0.5,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
108,MONIQUE BILLINGS,ATL,23,0.7,1.5,47.7,0.3,0.8,40.0,0.3,0.8,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
109,MONIQUE CURRIE,WAS,36,0.6,1.2,48.6,0.3,0.7,45.5,0.7,1.7,41.8,0.2,0.2,100,0.0,0.1,0.0,0.4,1.6,23.1,2018
110,MORGAN TUCK,CON,25,1.2,1.6,75.5,0.4,1.1,32.4,0.2,0.5,37.5,0.1,0.1,100,0.0,0.0,0.0,0.6,1.9,33.9,2018
111,MORIAH JEFFERSON,LVA,25,0.2,0.4,42.9,0.6,1.6,34.6,1.1,2.4,46.2,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.9,21.4,2018
112,MYISHA HINES-ALLEN,WAS,24,0.7,1.3,56.7,0.5,1.2,40.7,0.3,0.8,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,33.3,2018
113,NATALIE ACHONWA,IND,26,2.3,3.6,63.6,0.7,1.6,43.4,1.1,2.5,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
114,NATASHA CLOUD,WAS,27,1.1,1.9,60.0,0.4,1.0,42.3,0.6,1.7,35.6,0.1,0.2,75.0,0.0,0.1,0.0,1.1,2.9,37.2,2018
115,NATASHA HOWARD,SEA,27,2.9,4.2,68.1,1.3,2.3,54.4,0.5,1.3,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,33.3,2018
116,NIA COFFEY,LVA,24,0.9,2.2,40.0,0.5,1.3,35.1,0.8,2.0,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,40.0,2018
117,NNEKA OGWUMIKE,LAS,28,4.3,6.3,68.8,0.8,2.1,36.8,0.8,2.6,31.9,0.0,0.1,0.0,0.1,0.1,100,0.3,0.9,34.8,2018
118,NOELLE QUINN,SEA,34,0.0,0.0,0.0,0.1,0.3,16.7,0.4,1.0,40.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.8,26.7,2018
119,ODYSSEY SIMS,LAS,26,1.6,2.8,58.9,0.6,2.1,30.4,0.4,1.4,24.5,0.1,0.1,100,0.0,0.2,0.0,0.4,1.4,26.5,2018
120,RACHEL BANHAM,CON,25,0.3,0.4,61.5,0.1,0.4,33.3,0.4,0.8,48.1,0.1,0.2,50.0,0.2,0.4,40.0,0.8,2.1,37.7,2018
121,RAIGYNE LOUIS,LVA,24,0.5,0.5,100,0.0,0.0,0.0,0.5,1.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2018
122,REBECCA ALLEN,NYL,26,0.2,0.4,60.0,0.3,0.5,66.7,0.5,1.5,34.1,0.0,0.1,0.0,0.0,0.3,0.0,0.4,1.1,31.3,2018
123,REBEKKAH BRUNSON,MIN,37,0.9,1.7,54.8,0.3,1.0,26.9,0.6,1.7,38.1,0.0,0.1,0.0,0.0,0.1,0.0,0.7,1.8,40.0,2018
124,RENEE MONTGOMERY,ATL,32,0.3,0.6,55.0,0.1,0.3,22.2,0.5,1.1,44.4,0.0,0.0,0.0,0.2,0.3,60.0,2.1,5.8,36.4,2018
125,RIQUNA WILLIAMS,LAS,29,0.6,0.9,69.0,0.2,0.5,33.3,0.2,0.8,29.6,0.1,0.3,33.3,0.1,0.2,33.3,1.4,3.6,37.8,2018
126,SAMI WHITCOMB,SEA,30,0.1,0.1,50.0,0.0,0.2,16.7,0.1,0.2,28.6,0.1,0.3,40.0,0.0,0.3,0.0,0.7,1.9,39.0,2018
127,SANCHO LYTTLE,PHO,35,1.5,1.8,81.8,0.6,0.8,66.7,1.3,3.6,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2018
128,SANIYA CHONG,DAL,25,0.2,0.4,50.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2018
129,SEIMONE AUGUSTUS,MIN,35,0.5,0.7,69.6,1.0,1.8,52.5,2.6,5.6,47.3,0.0,0.2,20.0,0.1,0.1,66.7,0.5,1.8,31.0,2018
130,SEQUOIA HOLMES,LVA,33,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
131,SHATORI WALKER-KIMBROUGH,WAS,24,0.6,0.8,75.0,0.1,0.2,66.7,0.4,1.1,33.3,0.0,0.3,0.0,0.0,0.0,0.0,0.4,1.3,31.8,2018
132,SHAVONTE ZELLOUS,NYL,32,1.3,2.0,67.4,0.3,1.1,29.2,0.9,2.4,36.5,0.0,0.1,0.0,0.0,0.1,0.0,0.4,1.3,28.6,2018
133,SHEKINNA STRICKLEN,CON,28,0.1,0.2,50.0,0.1,0.3,40.0,0.3,0.8,42.3,0.2,0.3,62.5,0.1,0.1,50.0,1.5,3.7,41.6,2018
134,SHONI SCHIMMEL,LVA,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-,-,-,-,-,-,0.0,2.0,0.0,2018
135,SKYLAR DIGGINS,DAL,28,2.7,4.3,61.9,0.8,2.6,31.3,0.7,2.1,34.3,0.1,0.3,42.9,0.1,0.2,60.0,1.4,4.9,28.8,2018
136,STEFANIE DOLSON,CHI,27,1.9,3.0,64.2,0.3,0.9,33.3,1.1,2.7,40.3,0.0,0.1,0.0,0.0,0.0,0.0,0.7,1.9,36.0,2018
137,STEPHANIE MAVUNGA,IND,24,0.5,0.9,52.6,0.3,0.5,46.2,0.2,0.4,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
138,STEPHANIE TALBOT,PHO,25,0.4,0.7,61.9,0.2,0.3,75.0,0.1,0.4,27.3,0.2,0.3,50.0,0.1,0.4,20.0,0.4,1.1,39.4,2018
139,SUE BIRD,SEA,38,0.5,0.5,100,0.4,0.6,60.0,0.9,2.5,36.7,0.1,0.2,66.7,0.0,0.0,0.0,1.8,4.1,44.1,2018
140,SUGAR RODGERS,NYL,29,0.2,0.5,46.7,0.1,0.3,44.4,0.4,0.9,46.4,0.2,0.5,36.4,0.1,0.1,100,1.2,3.8,30.8,2018
141,SYDNEY COLSON,MIN,29,0.5,0.5,100,1.0,1.0,100,0.0,1.0,0.0,-,-,-,-,-,-,0.0,1.0,0.0,2018
142,SYDNEY WIESE,LAS,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2018
143,SYLVIA FOWLES,MIN,33,5.9,9.0,65.8,0.6,1.3,46.5,0.4,1.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
144,TAMERA YOUNG,LVA,32,1.0,2.0,48.4,0.8,1.9,41.9,2.1,5.4,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,30.8,2018
