,Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%,Year
18,ASIA TAYLOR,PHO,28,0.5,0.7,75.0,0.1,0.8,10.0,0.3,0.7,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2019
19,ASTOU NDOUR-FALL,CHI,25,1.5,2.4,60.8,0.2,0.6,38.5,0.4,1.0,38.1,0.0,0.1,0.0,0.0,0.0,0.0,0.7,1.5,43.8,2019
20,AVERY WARLEY-TALBERT,NYL,33,0.3,1.7,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
21,AZURÁ STEVENS,DAL,24,0.8,1.9,41.2,0.4,1.4,30.8,0.8,1.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,11.1,2019
22,BETNIJAH LANEY-HAMILTON,IND,26,0.6,1.1,51.3,0.2,0.6,42.1,0.9,2.6,32.6,0.2,0.5,33.3,0.1,0.2,33.3,0.4,1.3,28.9,2019
23,BLAKE DIETRICK,SEA,26,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,25.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,2019
24,BRIA HARTLEY,NYL,27,1.2,2.6,46.0,0.3,1.1,30.8,0.8,2.0,37.5,0.1,0.3,16.7,0.1,0.2,66.7,0.9,2.7,32.8,2019
25,BRIA HOLMES,CON,26,1.0,1.9,50.8,0.4,1.1,39.5,0.3,0.8,33.3,0.0,0.1,0.0,0.1,0.2,33.3,0.6,1.7,32.8,2019
26,BRIANN JANUARY,PHO,33,0.4,0.8,52.0,0.1,0.5,25.0,0.7,1.8,39.0,0.1,0.4,33.3,0.0,0.0,0.0,0.8,2.1,39.7,2019
27,BRIANNA TURNER,PHO,23,1.6,2.6,62.0,0.2,0.7,22.2,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
28,BRIDGET CARLETON,MIN,23,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.3,50.0,2019
29,BRIONNA JONES,CON,24,1.0,1.9,51.1,0.3,0.8,42.9,0.1,0.2,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
30,BRITTANY BOYD-JONES,NYL,27,1.2,2.5,46.3,0.5,1.6,34.6,0.2,0.7,34.8,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.6,35.0,2019
31,BRITTNEY GRINER,PHO,29,4.2,6.2,68.6,2.8,5.7,48.9,1.6,3.5,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0,2019
32,BRITTNEY SYKES,ATL,26,1.9,3.7,51.2,0.6,1.6,35.2,0.5,1.9,26.6,0.1,0.4,36.4,0.1,0.3,22.2,0.6,2.5,25.6,2019
33,BROOKE MCCARTY-WILLIAMS,DAL,24,0.2,0.5,31.3,0.1,0.5,16.7,0.0,0.2,0.0,0.1,0.1,50.0,0.1,0.1,100,0.5,1.4,34.0,2019
34,CAMILLE SMITH,PHO,35,0.6,0.9,68.0,0.4,1.0,37.9,0.2,0.6,29.4,0.0,0.1,50.0,0.0,0.0,0.0,0.2,0.7,31.6,2019
35,CANDACE PARKER,LAS,34,2.2,3.5,64.5,0.7,2.2,32.7,0.4,1.2,30.8,0.0,0.1,0.0,0.0,0.1,0.0,0.7,2.6,27.6,2019
36,CANDICE DUPREE,IND,35,1.0,1.4,68.8,1.2,2.3,52.6,2.9,7.1,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2019
37,CAROLYN SWORDS,LVA,30,0.6,1.0,60.0,0.4,0.9,52.0,0.1,0.8,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
38,CHELSEA GRAY,LAS,27,1.4,2.2,61.8,1.2,2.9,40.0,1.5,4.3,35.2,0.0,0.1,50.0,0.1,0.1,66.7,1.4,3.7,37.3,2019
39,CHEYENNE PARKER-TYUS,CHI,27,2.5,4.6,54.8,0.3,1.0,32.4,0.2,0.8,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,27.8,2019
40,CHINEY OGWUMIKE,LAS,28,2.9,4.4,65.2,0.6,1.7,37.7,0.4,1.7,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,25.0,2019
41,CHLOE JACKSON,CHI,23,0.1,0.3,50.0,0.0,0.0,0.0,0.1,1.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
42,COURTNEY PARIS,SEA,32,0.2,0.3,75.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
43,COURTNEY VANDERSLOOT,CHI,31,2.2,3.5,61.7,0.4,0.9,38.7,0.6,1.4,45.7,0.1,0.2,40.0,0.1,0.2,60.0,0.8,2.9,26.8,2019
44,COURTNEY WILLIAMS,CON,26,0.9,1.5,60.0,1.4,3.1,47.1,2.7,7.1,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,45.7,2019
45,CRYSTAL LANGHORNE,SEA,33,1.0,1.8,58.3,0.2,0.9,21.9,0.3,0.6,45.5,0.0,0.1,0.0,0.0,0.0,0.0,0.5,1.6,32.7,2019
46,DAMIRIS DANTAS,MIN,27,1.0,1.7,56.8,0.3,0.7,42.1,0.5,1.4,38.9,0.0,0.2,20.0,0.0,0.0,0.0,1.6,3.9,40.2,2019
47,DANIELLE ROBINSON,MIN,31,1.9,3.6,53.7,0.4,1.4,29.8,1.4,3.1,46.7,0.0,0.2,16.7,0.0,0.1,25.0,0.2,0.8,25.9,2019
48,DEWANNA BONNER,PHO,32,2.3,3.7,62.7,0.7,2.0,34.3,1.1,3.5,30.0,0.2,0.5,29.4,0.0,0.1,33.3,1.4,4.9,27.4,2019
49,DEARICA HAMBY,LVA,26,2.7,4.6,60.0,0.7,1.8,40.3,0.2,0.6,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,33.3,2019
50,DIAMOND DESHIELDS,CHI,25,2.6,4.2,60.4,0.5,1.6,32.1,1.1,3.7,30.2,0.2,0.6,38.9,0.1,0.4,33.3,1.1,3.7,31.0,2019
51,DIANA TAURASI,PHO,38,0.3,0.8,40.0,0.0,0.3,0.0,0.2,1.3,12.5,0.0,0.0,0.0,0.0,0.2,0.0,0.2,3.8,4.3,2019
52,ELENA DELLE DONNE,WAS,30,1.7,2.6,63.3,1.4,2.6,52.5,2.5,4.7,51.7,0.1,0.1,50.0,0.0,0.0,0.0,1.6,3.7,43.1,2019
53,ELIZABETH WILLIAMS,ATL,27,2.5,4.8,51.3,0.7,1.9,36.1,0.2,0.6,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
54,EMMA MEESSEMAN,WAS,27,1.2,2.0,60.9,1.8,3.0,58.6,1.5,2.6,56.7,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.9,43.2,2019
55,EPIPHANNY PRINCE,LVA,32,0.0,0.0,0.0,0.0,0.3,0.0,0.7,0.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,42.9,2019
56,ERICA MCCALL,IND,24,0.1,0.5,14.3,0.0,0.2,0.0,0.1,0.8,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
57,ERICA WHEELER,IND,29,0.8,1.7,47.5,0.3,0.7,45.8,1.2,2.6,44.9,0.0,0.1,25.0,0.0,0.0,0.0,1.4,3.5,39.8,2019
58,ESSENCE CARSON,PHO,33,0.6,1.3,44.8,0.2,0.5,45.5,0.6,2.0,27.7,0.1,0.1,100,0.2,0.3,60.0,0.4,1.5,28.6,2019
59,GABBY WILLIAMS,CHI,23,1.4,2.3,61.0,0.3,0.6,47.4,0.4,1.3,27.3,0.0,0.2,0.0,0.0,0.1,50.0,0.2,1.1,16.7,2019
60,GLORY JOHNSON,DAL,29,0.6,1.0,60.7,0.3,0.9,34.6,0.6,2.0,29.8,0.1,0.1,100,0.0,0.1,0.0,1.2,3.6,33.0,2019
61,HALEY PETERS,ATL,27,0.0,0.3,0.0,0.0,0.5,0.0,0.0,1.0,0.0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,2019
62,HAN XU,NYL,20,0.4,0.6,77.8,0.3,1.1,29.4,0.4,1.4,31.8,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.6,55.6,2019
63,IMANI MCGEE-STAFFORD,DAL,25,0.8,1.2,64.7,0.6,1.3,44.4,0.4,1.3,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,25.0,2019
64,ISABELLE HARRISON,DAL,26,1.6,2.7,58.3,0.8,2.1,39.1,1.2,2.8,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2019
65,JACKIE YOUNG,LVA,22,0.7,2.0,33.8,0.8,2.4,31.7,0.4,1.2,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,33.3,2019
66,JAIME NARED,LVA,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,0.0,0.0,0.0,2019
67,JAMIERRA FAULKNER,CHI,28,0.1,0.2,50.0,0.3,0.4,60.0,0.1,0.2,50.0,0.0,0.0,0.0,0.5,0.5,100,0.0,0.6,0.0,2019
68,JANTEL LAVENDER,CHI,31,2.4,3.7,65.5,0.4,1.0,39.1,1.4,3.3,43.4,0.0,0.0,0.0,0.0,0.1,0.0,0.3,1.1,23.1,2019
69,JASMINE THOMAS,CON,30,1.4,2.6,55.7,0.6,1.5,38.0,0.8,2.8,27.7,0.1,0.2,50.0,0.1,0.1,66.7,1.2,3.4,35.1,2019
70,JESSICA BRELAND,ATL,32,0.5,1.1,48.6,0.4,1.1,33.3,2.0,5.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.2,23.7,2019
71,JESSICA SHEPARD,MIN,23,1.0,1.7,60.0,0.0,0.2,0.0,0.7,1.8,36.4,0.0,0.0,0.0,0.0,0.3,0.0,0.2,1.0,16.7,2019
72,JEWELL LOYD,SEA,26,0.9,1.8,52.1,0.6,1.6,35.7,1.6,4.0,39.8,0.1,0.4,37.5,0.1,0.2,50.0,1.1,3.3,33.0,2019
73,JISU PARK,LVA,21,0.2,0.3,57.1,0.1,0.3,33.3,0.1,1.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
74,JILLIAN ALLEYNE,MIN,25,0.0,0.2,0.0,0.5,1.3,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
75,JONQUEL JONES,CON,26,2.4,3.9,62.6,0.8,1.8,45.2,0.6,1.6,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,4.0,31.4,2019
76,JORDIN CANADA,SEA,24,2.1,3.3,63.6,0.5,2.2,23.1,0.9,2.7,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.4,19.5,2019
77,KAELA DAVIS,DAL,25,0.7,2.1,35.3,0.5,1.8,30.5,0.5,1.6,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,32.0,2019
78,KAHLEAH COPPER,CHI,25,1.2,2.5,46.5,0.2,0.6,36.4,0.5,1.4,34.0,0.1,0.4,33.3,0.0,0.1,0.0,0.4,1.2,31.7,2019
79,KALANI BROWN,LAS,23,1.5,2.6,58.6,0.3,1.0,28.6,0.2,0.5,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
80,KALEENA MOSQUEDA-LEWIS,SEA,26,0.2,0.3,60.0,0.2,0.6,41.2,0.8,1.7,44.4,0.1,0.1,100,0.0,0.2,25.0,0.8,2.4,32.0,2019
81,KARIMA CHRISTMAS-KELLY,MIN,30,0.3,0.8,40.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.5,33.3,0.0,0.0,0.0,0.3,1.3,25.0,2019
82,KARLIE SAMUELSON,DAL,25,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,100,0.3,1.7,20.0,2019
83,KATIE LOU SAMUELSON,CHI,23,0.2,0.2,75.0,0.0,0.1,0.0,0.1,0.2,25.0,0.1,0.2,50.0,0.0,0.0,0.0,0.4,1.4,25.9,2019
84,KAYLA ALEXANDER,CHI,29,0.3,0.3,100.0,0.0,0.3,0.0,0.7,0.7,100.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,2019
85,KAYLA MCBRIDE,LVA,28,1.0,1.3,75.6,0.6,1.6,36.4,1.1,3.3,31.9,0.1,0.2,60.0,0.1,0.1,75.0,1.6,4.0,41.5,2019
86,KAYLA THORNTON,DAL,27,1.3,2.4,53.1,0.7,1.9,40.0,0.6,2.7,23.6,0.0,0.2,25.0,0.0,0.0,0.0,1.0,3.6,27.8,2019
87,KELSEY MITCHELL,IND,24,1.3,2.4,52.4,0.2,0.9,26.7,1.1,3.2,33.9,0.0,0.1,25.0,0.0,0.0,0.0,2.3,6.0,38.2,2019
88,KELSEY PLUM,LVA,25,0.9,1.4,60.4,0.3,1.2,27.5,0.6,2.3,27.8,0.1,0.2,40.0,0.1,0.2,40.0,1.2,3.4,35.7,2019
89,KENISHA BELL,MIN,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,0.0,0.5,0.0,2019
90,KENNEDY BURKE,IND,23,0.7,1.5,50.0,0.1,0.4,25.0,0.2,0.6,26.3,0.1,0.3,28.6,0.1,0.1,50.0,0.4,1.0,35.5,2019
91,KIA NURSE,NYL,24,1.2,2.0,58.0,0.4,1.1,34.2,0.7,2.1,34.3,0.1,0.3,25.0,0.2,0.4,50.0,1.7,4.8,35.0,2019
92,KIM MESTDAGH,WAS,30,0.1,0.2,50.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.3,0.5,50.0,0.4,0.9,41.7,2019
93,KRISTI TOLIVER,WAS,33,1.4,1.8,78.0,0.6,1.2,51.9,1.5,2.9,50.7,0.3,0.4,62.5,0.2,0.2,100,1.2,3.7,32.6,2019
94,KRISTINE ANIGWE,DAL,23,0.5,0.9,50.0,0.3,1.1,27.6,0.1,0.6,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
95,LATOYA SANDERS,WAS,33,0.7,0.9,71.9,0.6,1.1,51.4,1.3,3.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
96,LAYSHIA CLARENDON,CON,29,0.9,1.8,50.0,0.6,2.0,27.8,0.3,0.8,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,100.0,2019
97,LEILANI MITCHELL,PHO,35,0.7,1.3,52.4,0.3,0.8,29.6,0.9,2.0,47.6,0.2,0.3,60.0,0.1,0.2,33.3,2.1,4.8,42.6,2019
98,LEXIE BROWN,MIN,25,0.5,0.9,62.1,0.1,0.5,20.0,0.3,0.9,36.7,0.0,0.1,0.0,0.1,0.1,100,1.5,3.9,39.5,2019
99,LIZ CAMBAGE,LVA,28,3.2,4.7,68.0,2.1,4.9,42.3,0.8,2.2,36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,18.2,2019
100,MAITE CAZORLA,ATL,23,0.3,0.6,55.6,0.1,0.4,33.3,0.1,0.3,25.0,0.1,0.3,16.7,0.2,0.4,50.0,0.3,1.3,20.0,2019
101,MARIA KLIUNDIKOVA,LAS,21,1.6,2.4,66.7,1.1,2.4,44.4,0.4,1.1,37.5,0.0,0.0,0.0,0.0,0.1,0.0,0.3,1.0,33.3,2019
102,MARIE GÜLICH,ATL,26,0.5,0.9,55.2,0.2,0.4,38.5,0.3,1.3,24.4,0.0,0.0,0.0,0.1,0.1,100,0.2,0.8,29.2,2019
103,MARINA MABREY,LAS,23,0.6,0.8,68.0,0.1,0.5,21.4,0.1,0.5,26.7,0.1,0.2,50.0,0.0,0.0,0.0,0.6,2.4,26.4,2019
104,MARINE JOHANNÈS,NYL,25,0.7,0.9,76.5,0.1,0.5,11.1,0.5,0.9,50.0,0.1,0.3,25.0,0.1,0.4,33.3,1.2,2.9,39.3,2019
105,MEGAN GUSTAFSON,DAL,23,0.5,0.8,65.0,0.4,0.9,47.8,0.1,0.1,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,11.1,2019
106,MERCEDES RUSSELL,SEA,24,2.1,3.5,61.0,0.8,2.0,39.1,0.2,0.5,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
107,MONIQUE BILLINGS,ATL,24,0.8,1.9,43.6,0.5,1.4,36.6,0.6,1.6,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2019
108,MORGAN TUCK,CON,26,0.5,1.0,54.5,0.2,0.8,26.9,0.2,0.5,33.3,0.0,0.0,0.0,0.0,0.1,0.0,0.5,1.2,36.6,2019
109,MYISHA HINES-ALLEN,WAS,25,0.4,1.0,45.8,0.2,0.8,28.6,0.1,0.3,25.0,0.1,0.1,100,0.0,0.1,0.0,0.2,0.5,35.7,2019
110,NAPHEESA COLLIER,MIN,23,2.6,3.8,69.5,0.8,1.9,42.4,0.6,1.9,31.3,0.0,0.1,0.0,0.0,0.0,0.0,0.9,2.4,37.0,2019
111,NATALIE ACHONWA,IND,27,1.8,2.8,65.1,0.3,0.8,34.8,1.1,2.8,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,25.0,2019
112,NATASHA CLOUD,WAS,28,1.1,1.9,61.9,0.4,1.2,30.0,0.4,1.1,36.8,0.0,0.2,14.3,0.0,0.1,33.3,1.3,3.7,34.4,2019
113,NATASHA HOWARD,SEA,28,3.2,5.1,61.7,1.7,4.5,37.0,0.9,2.5,35.7,0.0,0.0,100,0.0,0.0,0.0,0.9,3.0,30.4,2019
114,NATISHA HIEDEMAN,CON,23,0.5,0.8,60.0,0.1,0.5,20.0,0.0,0.3,0.0,0.2,0.2,100,0.1,0.3,33.3,0.5,1.2,43.5,2019
115,NAYO RAINCOCK-EKUNWE,NYL,28,1.2,2.0,59.6,0.2,0.5,42.9,0.1,0.2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,33.3,2019
116,NIA COFFEY,ATL,25,0.5,1.1,43.8,0.2,0.8,27.3,0.2,1.0,18.5,0.1,0.1,100,0.1,0.2,33.3,0.7,1.9,37.0,2019
117,NNEKA OGWUMIKE,LAS,29,3.5,5.1,68.1,1.2,2.6,47.6,1.1,2.9,36.6,0.1,0.2,40.0,0.0,0.1,0.0,0.7,1.9,34.4,2019
118,ODYSSEY SIMS,MIN,27,2.1,3.6,56.5,1.6,3.5,46.2,1.1,3.5,32.8,0.1,0.2,28.6,0.0,0.0,100,0.6,2.5,25.9,2019
119,PARIS KEA,IND,24,0.2,0.4,50.0,0.1,0.3,33.3,0.3,1.1,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,55.6,2019
120,RACHEL BANHAM,CON,26,0.1,0.1,66.7,0.2,0.7,30.0,0.2,0.7,35.0,0.1,0.2,33.3,0.1,0.2,50.0,0.7,2.2,29.7,2019
121,REBECCA ALLEN,NYL,27,0.6,0.8,70.0,0.3,0.6,40.0,0.7,2.2,30.2,0.2,0.3,60.0,0.1,0.3,20.0,1.0,2.4,43.1,2019
122,RENEE MONTGOMERY,ATL,33,0.6,0.8,71.4,0.3,0.5,50.0,0.3,1.0,30.3,0.0,0.1,0.0,0.0,0.3,11.1,2.0,5.9,33.7,2019
123,RESHANDA GRAY,NYL,27,1.7,3.0,55.9,0.1,0.6,22.7,0.2,0.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0,2019
124,RIQUNA WILLIAMS,LAS,30,0.8,1.5,55.9,0.2,0.9,23.8,0.7,2.1,30.6,0.1,0.4,28.6,0.1,0.1,100,2.2,5.6,39.1,2019
125,SAMI WHITCOMB,SEA,31,0.2,0.5,50.0,0.1,0.3,33.3,0.2,0.4,57.1,0.1,0.4,30.8,0.1,0.5,25.0,1.7,4.8,35.7,2019
126,SANCHO LYTTLE,PHO,36,0.4,0.6,58.3,0.3,0.5,55.6,0.7,1.9,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,25.0,2019
127,SEIMONE AUGUSTUS,MIN,36,0.3,0.6,57.1,0.3,0.9,27.3,0.9,2.8,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,16.7,2019
128,SHAO TING,MIN,30,0.2,0.6,33.3,0.2,1.2,16.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
129,SHATORI WALKER-KIMBROUGH,WAS,25,0.8,1.1,72.2,0.4,1.0,44.1,0.4,1.0,37.1,0.0,0.3,14.3,0.1,0.2,50.0,0.6,1.7,32.2,2019
130,SHAVONTE ZELLOUS,SEA,33,0.4,0.8,52.0,0.1,0.4,33.3,0.7,1.5,43.8,0.0,0.1,50.0,0.0,0.0,0.0,0.2,0.9,17.9,2019
131,SHEKINNA STRICKLEN,CON,29,0.4,0.6,75.0,0.2,0.4,53.3,0.1,0.6,23.8,0.2,0.3,62.5,0.0,0.1,25.0,2.1,5.5,37.4,2019
132,SHENISE JOHNSON,IND,29,0.5,1.2,42.9,0.2,0.6,27.3,0.6,1.5,40.0,0.0,0.1,0.0,0.0,0.2,0.0,0.5,1.7,27.6,2019
133,SHEY PEDDY,WAS,31,0.2,0.3,66.7,0.2,0.2,100.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.5,57.1,2019
134,SOPHIE CUNNINGHAM,PHO,23,0.3,0.5,52.9,0.1,0.3,44.4,0.0,0.2,14.3,0.0,0.1,0.0,0.1,0.2,33.3,0.4,1.3,31.7,2019
135,STEFANIE DOLSON,CHI,28,1.5,2.2,67.6,0.4,0.9,46.9,0.8,1.3,59.1,0.0,0.0,0.0,0.0,0.1,0.0,0.9,2.4,37.5,2019
136,STEPHANIE MAVUNGA,IND,25,0.8,1.1,66.7,0.1,0.3,33.3,0.2,0.5,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
137,STEPHANIE TALBOT,MIN,26,0.3,0.6,47.6,0.3,0.5,47.1,0.2,0.6,38.1,0.2,0.2,75.0,0.1,0.2,66.7,0.8,2.6,30.2,2019
138,SUGAR RODGERS,LVA,30,0.2,0.2,71.4,0.0,0.2,16.7,0.1,0.4,28.6,0.0,0.1,0.0,0.0,0.1,0.0,0.9,2.5,37.0,2019
139,SYDNEY COLSON,LVA,30,0.4,0.5,68.8,0.3,0.8,29.6,0.3,0.6,42.9,0.0,0.2,0.0,0.1,0.1,50.0,0.3,0.5,50.0,2019
140,SYDNEY WIESE,LAS,25,0.6,1.2,51.4,0.0,0.1,0.0,0.1,0.3,22.2,0.0,0.1,50.0,0.2,0.5,44.4,0.9,2.5,35.8,2019
141,SYLVIA FOWLES,MIN,34,4.2,6.3,67.6,0.8,1.9,44.4,0.7,1.7,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
142,TAMERA YOUNG,LVA,33,0.8,1.6,49.1,0.4,1.1,38.9,0.6,2.1,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,38.5,2019
143,TANISHA WRIGHT,NYL,36,0.7,1.3,56.1,0.1,0.6,22.2,0.4,1.1,39.4,0.0,0.0,0.0,0.0,0.1,33.3,0.4,1.1,37.1,2019
