,Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%,Year
34,CAROLYN SWORDS,LVA,31,0.7,1.0,68.2,0.3,0.8,35.3,0.1,0.5,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
35,CHELSEA GRAY,LAS,28,1.2,1.8,65.0,1.5,3.2,48.6,2.0,4.9,41.1,0.0,0.0,0.0,0.1,0.1,100,0.8,2.6,29.3,2020
36,CHENNEDY CARTER,ATL,22,2.3,3.2,70.6,2.0,4.6,43.2,1.6,4.2,38.8,0.0,0.1,0.0,0.1,0.1,100,0.7,1.9,36.7,2020
37,CHEYENNE PARKER-TYUS,CHI,28,2.4,3.4,69.1,1.4,2.9,47.4,0.4,0.9,44.4,0.0,0.1,0.0,0.0,0.0,0.0,0.8,1.6,48.4,2020
38,CIERRA BURDICK,LVA,27,0.2,0.2,100,0.0,0.0,0.0,0.1,0.8,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
39,COURTNEY VANDERSLOOT,CHI,32,2.1,2.8,74.2,0.5,2.2,25.0,0.9,1.5,59.4,0.0,0.1,50.0,0.1,0.1,100,1.3,3.2,39.4,2020
40,COURTNEY WILLIAMS,ATL,27,0.7,1.2,60.9,1.7,3.7,45.2,4.0,8.9,44.6,0.0,0.2,0.0,0.0,0.0,0.0,0.4,1.6,25.8,2020
41,CRYSTAL DANGERFIELD,MIN,23,1.6,2.5,64.2,1.6,2.9,55.7,1.0,2.2,46.8,0.0,0.1,0.0,0.1,0.1,50.0,1.6,4.7,33.7,2020
42,CRYSTAL LANGHORNE,SEA,34,0.2,0.2,100,0.2,0.5,33.3,0.1,0.2,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,20.0,2020
43,DAMIRIS DANTAS,MIN,28,1.4,1.9,73.2,1.0,2.5,38.2,0.5,1.5,35.3,0.1,0.1,50.0,0.0,0.0,0.0,1.7,4.0,43.2,2020
44,DANIELLE ROBINSON,LVA,32,1.2,1.6,72.2,0.8,1.9,42.9,0.6,1.4,43.3,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.5,45.5,2020
45,DEWANNA BONNER,CON,33,2.5,3.8,66.3,1.6,3.7,44.4,1.4,3.6,37.5,0.1,0.2,33.3,0.0,0.1,0.0,1.2,4.6,25.5,2020
46,DEARICA HAMBY,LVA,27,3.0,4.2,72.0,1.0,2.5,41.1,0.1,0.8,11.8,0.1,0.2,66.7,0.0,0.0,0.0,0.7,1.5,47.1,2020
47,DIAMOND DESHIELDS,CHI,26,1.2,1.5,75.0,0.7,1.8,39.1,0.7,1.7,40.9,0.1,0.2,50.0,0.0,0.3,0.0,0.2,1.1,14.3,2020
48,DIANA TAURASI,PHO,39,0.4,0.6,72.7,0.4,1.0,36.8,1.1,2.0,52.6,0.0,0.1,0.0,0.0,0.1,0.0,3.2,8.7,37.0,2020
49,ELIZABETH WILLIAMS,ATL,28,2.8,4.6,60.4,1.2,3.0,38.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
50,EMMA CANNON,LVA,32,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,2020
51,EMMA MEESSEMAN,WAS,28,1.2,1.9,60.5,2.1,4.2,50.0,1.6,3.7,42.5,0.0,0.1,0.0,0.0,0.0,0.0,0.7,2.2,30.2,2020
52,EPIPHANNY PRINCE,SEA,33,0.0,0.1,0.0,0.4,1.1,37.5,0.5,0.8,58.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.8,33.3,2020
53,ERICA MCCALL,MIN,25,0.6,0.8,73.3,0.0,0.6,0.0,0.2,0.7,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,25.0,2020
54,ESSENCE CARSON,CON,34,0.2,0.4,50.0,0.2,0.9,21.1,0.5,1.3,35.7,0.1,0.2,50.0,0.0,0.1,0.0,0.5,2.0,26.8,2020
55,EZI MAGBEGOR,SEA,21,1.7,2.4,71.7,0.9,2.0,44.4,0.1,0.4,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,33.3,2020
56,GABBY WILLIAMS,CHI,24,1.2,1.6,74.3,0.5,1.2,37.0,0.5,1.2,42.3,0.1,0.2,33.3,0.0,0.1,0.0,0.9,2.9,29.7,2020
57,GLORY JOHNSON,ATL,30,0.4,0.5,77.8,0.4,0.9,47.1,0.3,0.8,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.3,26.2,2020
58,ISABELLE HARRISON,DAL,27,0.9,1.4,66.7,1.1,2.5,43.8,0.6,1.8,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2020
59,JACKI GEMELOS,WAS,32,0.2,0.4,50.0,0.2,0.4,42.9,0.2,0.5,50.0,0.2,0.4,50.0,0.0,0.1,0.0,0.4,1.8,23.3,2020
60,JACKIE YOUNG,LVA,23,1.0,1.5,68.8,1.6,3.5,46.8,1.5,3.0,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,23.1,2020
61,JASMINE THOMAS,CON,31,1.0,1.7,57.6,0.4,1.6,26.7,1.5,3.3,45.2,0.1,0.4,33.3,0.1,0.1,100,1.0,3.1,32.7,2020
62,JAYLYN AGNEW,ATL,23,0.0,0.0,0.0,0.1,0.1,100.0,0.0,0.1,0.0,0.5,0.5,100,0.0,0.0,0.0,0.2,1.0,16.7,2020
63,JAZMINE JONES,NYL,24,1.5,2.2,68.2,0.7,2.6,26.9,0.5,1.5,33.3,0.1,0.1,100,0.0,0.1,0.0,0.7,2.0,32.5,2020
64,JEWELL LOYD,SEA,27,1.2,1.7,71.1,0.7,2.1,32.6,1.4,3.1,44.9,0.4,0.7,61.5,0.0,0.1,0.0,1.4,3.9,36.5,2020
65,JOCELYN WILLOUGHBY,NYL,23,0.6,1.6,36.1,0.1,0.9,15.8,0.4,0.8,47.1,0.0,0.1,0.0,0.0,0.0,0.0,0.7,1.6,41.7,2020
66,JORDIN CANADA,SEA,25,1.4,2.0,67.5,0.6,1.8,33.3,0.8,2.3,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,9.1,2020
67,JOYNER HOLMES,NYL,23,0.6,1.1,55.6,0.4,0.7,53.8,0.1,0.7,15.4,0.0,0.1,0.0,0.2,0.2,100,0.1,1.4,7.7,2020
68,JULIE ALLEMAND,IND,24,0.4,0.5,66.7,0.2,0.5,36.4,0.2,0.8,27.8,0.1,0.1,100,0.0,0.0,0.0,2.0,4.1,47.8,2020
69,KAELA DAVIS,ATL,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,0.0,0.0,0.0,2020
70,KAHLEAH COPPER,CHI,26,2.6,3.6,71.3,1.0,2.6,40.4,1.4,3.1,45.6,0.1,0.1,50.0,0.1,0.1,100,0.9,2.6,32.8,2020
71,KAILA CHARLES,CON,23,0.7,1.0,63.6,0.5,1.5,34.5,0.2,0.8,31.3,0.0,0.0,0.0,0.1,0.2,50.0,0.5,1.3,35.7,2020
72,KALANI BROWN,ATL,24,1.0,1.4,69.2,0.1,0.6,16.7,0.2,0.4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
73,KALEENA MOSQUEDA-LEWIS,CON,27,0.1,0.1,100,0.1,0.4,33.3,0.2,0.6,33.3,0.2,0.5,33.3,0.1,0.1,100,0.6,2.7,23.3,2020
74,KAMIAH SMALLS,IND,23,0.1,0.3,50.0,0.0,0.4,0.0,0.1,0.4,33.3,0.2,0.5,33.3,0.0,0.0,0.0,0.9,1.3,66.7,2020
75,KARIMA CHRISTMAS-KELLY,MIN,31,0.5,0.5,100,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2020
76,KATHLEEN DOYLE,IND,23,0.2,0.3,60.0,0.1,0.4,14.3,0.1,0.4,12.5,0.0,0.1,0.0,0.0,0.0,0.0,0.3,1.1,25.0,2020
77,KATIE LOU SAMUELSON,DAL,24,0.5,0.5,91.7,0.4,0.5,75.0,0.0,0.5,8.3,0.0,0.1,0.0,0.0,0.0,0.0,0.9,2.6,32.8,2020
78,KAYLA ALEXANDER,MIN,30,0.5,0.6,85.7,0.5,1.2,38.9,0.2,0.4,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
79,KAYLA MCBRIDE,LVA,29,0.4,0.8,52.9,1.1,2.3,47.1,1.5,3.2,45.1,0.0,0.2,0.0,0.0,0.0,0.0,1.1,3.2,35.7,2020
80,KAYLA THORNTON,DAL,28,0.6,0.7,87.5,0.5,1.1,45.8,0.2,0.7,26.7,0.0,0.1,0.0,0.1,0.1,100,1.0,3.1,33.8,2020
81,KELSEY MITCHELL,IND,25,1.6,2.4,67.9,1.0,2.7,38.3,1.0,2.3,45.1,0.0,0.1,0.0,0.0,0.0,0.0,2.5,6.5,39.4,2020
82,KENNEDY BURKE,IND,24,1.1,1.4,80.6,0.6,1.6,38.9,0.1,0.5,25.0,0.2,0.2,100,0.0,0.0,0.0,0.6,2.1,28.3,2020
83,KIA NURSE,NYL,25,1.0,2.0,52.4,0.4,2.2,17.4,0.3,1.5,22.6,0.1,0.2,33.3,0.0,0.0,0.0,1.4,6.0,23.6,2020
84,KIA VAUGHN,PHO,34,0.8,1.1,72.0,0.8,1.7,48.6,1.2,2.9,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2020
85,KIAH STOKES,NYL,28,1.1,1.8,61.5,0.2,0.4,62.5,0.1,0.2,40.0,0.0,0.3,0.0,0.0,0.2,0.0,0.9,3.5,26.3,2020
86,KIARA LESLIE,WAS,25,0.5,1.1,50.0,0.5,1.3,37.5,0.1,0.9,11.8,0.1,0.3,50.0,0.0,0.0,0.0,0.8,2.3,34.9,2020
87,KRISTINE ANIGWE,LAS,24,1.4,1.6,88.9,0.4,1.1,31.6,0.1,0.4,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
88,KYLEE SHOOK,NYL,23,0.6,0.8,75.0,0.5,1.5,31.0,0.4,0.9,47.1,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.8,18.8,2020
89,LAUREN COX,IND,23,0.4,0.8,54.5,0.4,1.1,40.0,0.2,0.8,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,60.0,2020
90,LAYSHIA CLARENDON,NYL,30,1.7,2.1,80.0,1.3,3.5,37.9,0.1,0.5,22.2,0.0,0.0,0.0,0.0,0.1,0.0,0.8,2.3,34.9,2020
91,LEAONNA ODOM,NYL,23,1.3,1.9,69.0,0.5,1.4,40.0,0.1,0.3,33.3,0.1,0.2,66.7,0.1,0.1,50.0,0.1,0.7,13.3,2020
92,LEILANI MITCHELL,WAS,36,0.9,1.4,63.3,0.6,1.4,46.7,0.5,1.1,45.8,0.1,0.2,33.3,0.1,0.1,66.7,1.2,4.0,29.5,2020
93,LEXIE BROWN,MIN,26,0.6,1.0,58.8,0.2,0.6,27.3,0.6,1.8,35.5,0.0,0.2,0.0,0.0,0.0,0.0,0.8,2.9,28.6,2020
94,LINDSAY ALLEN,LVA,26,0.6,0.8,76.5,0.1,0.7,21.4,0.3,0.9,33.3,0.1,0.1,100,0.0,0.0,0.0,0.2,0.8,31.3,2020
95,MARIE GÜLICH,LAS,27,0.6,0.8,77.8,0.4,0.9,45.5,0.1,0.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2020
96,MARINA MABREY,DAL,24,0.7,1.0,66.7,0.8,1.8,42.4,0.2,0.9,25.0,0.1,0.2,66.7,0.0,0.0,0.0,2.0,4.9,40.9,2020
97,MEGAN GUSTAFSON,DAL,24,0.2,0.6,40.0,0.2,0.7,33.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2020
98,MEGAN HUFF,LVA,25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2020
99,MEGAN WALKER,NYL,22,0.5,0.6,90.0,0.3,0.7,46.2,0.2,0.7,33.3,0.0,0.2,0.0,0.0,0.0,0.0,0.3,2.2,15.0,2020
100,MERCEDES RUSSELL,SEA,25,0.9,1.4,61.3,0.4,1.5,27.3,0.2,0.6,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
101,MIKIAH HERBERT HARRIGAN,MIN,22,0.3,0.4,75.0,0.0,0.7,7.1,0.4,1.3,33.3,0.1,0.1,100,0.0,0.1,0.0,0.6,1.5,41.9,2020
102,MONIQUE BILLINGS,ATL,25,1.6,2.7,58.3,1.0,2.9,32.8,0.5,2.1,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
103,MORGAN TUCK,SEA,27,0.2,0.4,50.0,0.1,0.2,50.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.2,0.6,33.3,2020
104,MORIAH JEFFERSON,DAL,27,0.7,1.0,66.7,0.8,2.1,36.8,0.3,1.0,33.3,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.6,40.0,2020
105,MYISHA HINES-ALLEN,WAS,26,2.4,3.8,63.9,2.4,4.9,48.6,0.9,2.0,44.2,0.0,0.1,0.0,0.0,0.0,0.0,1.2,2.7,43.3,2020
106,NAPHEESA COLLIER,MIN,24,2.7,3.3,82.2,1.9,4.2,45.2,0.6,2.0,31.1,0.0,0.1,50.0,0.1,0.1,100,0.8,2.1,39.1,2020
107,NATALIE ACHONWA,IND,28,1.4,2.1,68.4,0.8,1.4,56.0,0.9,2.3,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2020
108,NATASHA HOWARD,SEA,29,2.4,3.6,66.3,1.0,2.4,43.4,0.2,0.5,36.4,0.1,0.1,100,0.0,0.0,0.0,0.3,0.9,31.6,2020
109,NATISHA HIEDEMAN,CON,24,0.5,0.7,75.0,0.2,1.0,22.7,0.2,1.1,20.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,2.9,36.5,2020
110,NIA COFFEY,PHO,26,0.1,0.1,100,0.1,0.3,40.0,0.4,0.7,54.5,0.0,0.1,0.0,0.0,0.0,0.0,0.5,1.3,35.0,2020
111,NNEKA OGWUMIKE,LAS,30,3.0,4.0,75.0,0.9,2.2,40.0,0.9,2.1,43.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,50.0,2020
112,ODYSSEY SIMS,MIN,28,1.3,2.3,56.7,0.8,2.2,35.7,0.5,1.7,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.8,33.3,2020
113,PARIS KEA,NYL,25,0.3,0.9,30.0,0.3,0.7,37.5,0.8,2.0,40.9,0.0,0.0,0.0,0.0,0.0,0.0,1.2,3.0,39.4,2020
114,RACHEL BANHAM,MIN,27,0.4,0.5,77.8,0.4,1.1,31.8,0.5,1.0,45.0,0.1,0.1,100,0.1,0.1,100,1.1,2.5,44.0,2020
115,RESHANDA GRAY,LAS,28,0.3,0.4,75.0,0.0,0.3,0.0,0.1,0.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
116,RIQUNA WILLIAMS,LAS,31,0.4,0.7,64.3,0.5,1.0,55.0,0.9,2.4,36.0,0.4,0.6,60.0,0.1,0.1,100,1.7,4.3,39.6,2020
117,RUTHY HEBARD,CHI,23,1.5,1.7,86.5,0.8,1.4,58.1,0.4,0.8,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
118,SABRINA IONESCU,NYL,23,1.3,1.3,100,2.0,4.0,50.0,0.7,2.0,33.3,0.0,0.3,0.0,0.0,0.0,0.0,2.3,6.3,36.8,2020
119,SAMI WHITCOMB,SEA,32,0.7,1.1,60.0,0.4,1.0,42.9,0.3,0.5,60.0,0.1,0.2,33.3,0.1,0.4,33.3,1.3,3.4,38.7,2020
120,SATOU SABALLY,DAL,23,1.7,2.6,64.3,1.4,3.8,38.3,0.3,0.9,28.6,0.0,0.2,0.0,0.3,0.3,100,0.6,3.8,16.7,2020
121,SEIMONE AUGUSTUS,LAS,37,0.1,0.1,100,0.3,0.7,42.9,1.6,3.4,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,54.5,2020
122,SHATORI WALKER-KIMBROUGH,PHO,26,0.5,0.9,52.6,0.5,1.2,38.5,0.6,1.4,40.0,0.1,0.4,25.0,0.0,0.0,0.0,1.0,2.0,46.5,2020
123,SHEKINNA STRICKLEN,ATL,30,0.1,0.5,27.3,0.2,0.6,38.5,0.3,0.7,40.0,0.0,0.1,0.0,0.0,0.1,0.0,1.5,4.4,34.4,2020
124,SHENISE JOHNSON,MIN,30,0.3,0.9,31.3,0.6,1.8,33.3,0.4,1.1,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9,37.5,2020
125,SHEY PEDDY,PHO,32,0.4,0.5,66.7,0.5,0.9,53.3,0.1,0.3,20.0,0.1,0.1,100,0.0,0.0,0.0,0.2,1.9,9.4,2020
126,SKYLAR DIGGINS,PHO,30,1.5,2.5,58.2,1.6,3.2,50.0,0.6,1.2,51.9,0.1,0.3,40.0,0.1,0.1,50.0,2.0,5.0,39.4,2020
127,SOPHIE CUNNINGHAM,PHO,24,0.6,1.0,61.9,0.4,0.6,61.5,0.1,0.3,33.3,0.1,0.3,40.0,0.1,0.2,33.3,0.4,2.0,20.9,2020
128,STEFANIE DOLSON,CHI,29,0.8,0.9,85.7,0.5,1.1,43.8,0.3,0.6,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.1,37.5,2020
129,STELLA JOHNSON,WAS,22,0.6,0.9,62.5,0.3,1.1,22.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.8,64.3,2020
130,STEPHANIE MAVUNGA,CHI,26,0.7,0.8,87.5,0.4,1.0,40.0,0.2,0.6,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2020
131,SUE BIRD,SEA,40,0.3,0.4,75.0,0.3,0.4,75.0,1.1,2.4,46.2,0.3,0.3,100,0.1,0.1,100,1.7,4.1,42.2,2020
132,SUG SUTTON,WAS,22,0.2,0.2,100,0.1,0.5,16.7,0.3,0.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.3,31.3,2020
133,SUGAR RODGERS,LVA,31,0.0,0.1,50.0,0.1,0.5,30.0,0.1,0.2,40.0,0.0,0.0,0.0,0.1,0.2,50.0,0.9,2.7,31.7,2020
134,SYDNEY COLSON,CHI,31,0.1,0.1,50.0,0.2,0.5,37.5,0.1,0.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,33.3,2020
135,SYDNEY WIESE,LAS,26,0.9,1.2,73.9,0.1,0.5,22.2,0.2,0.4,37.5,0.1,0.1,100,0.0,0.1,0.0,1.2,2.6,46.0,2020
136,SYLVIA FOWLES,MIN,35,3.8,4.8,79.3,2.3,4.1,55.2,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
137,TE'A COOPER,LAS,24,1.2,1.9,62.2,0.6,1.4,42.9,0.3,0.8,31.3,0.1,0.5,16.7,0.0,0.0,0.0,0.5,1.3,38.5,2020
138,TEAIRA MCCOWAN,IND,24,2.3,3.2,71.8,1.5,3.4,45.9,0.2,0.9,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2020
139,THERESA PLAISANCE,CON,29,0.1,0.1,100,0.3,0.5,66.7,0.1,0.4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.3,29.4,2020
140,TIANNA HAWKINS,WAS,30,1.3,1.6,80.0,0.6,1.8,36.7,0.3,1.1,27.8,0.0,0.1,0.0,0.0,0.0,0.0,1.0,3.3,30.4,2020
141,TIERRA RUFFIN-PRATT,LAS,30,0.2,0.4,42.9,0.1,0.7,9.1,0.1,0.9,14.3,0.0,0.0,0.0,0.1,0.1,100,0.3,0.8,41.7,2020
142,TIFFANY MITCHELL,IND,26,1.1,2.0,55.3,0.9,2.3,40.9,0.9,3.1,30.5,0.1,0.3,40.0,0.1,0.2,50.0,0.7,3.5,21.2,2020
143,TYASHA HARRIS,DAL,23,0.5,0.8,58.8,0.7,1.2,53.8,0.6,1.3,42.9,0.1,0.2,33.3,0.0,0.1,0.0,0.9,2.5,34.6,2020
144,VICTORIA VIVIANS,IND,26,0.3,0.5,66.7,0.7,1.3,50.0,0.3,1.2,28.6,0.3,0.7,50.0,0.0,0.0,0.0,0.2,1.5,11.1,2020
