game_clock,description,location_x,location_y,event_type,opp_player_id,player_id,sec_player_id,team_id,home_score,away_score,points,period
10:00,Start Period,0,-80,12,,0,,0,0,0,0,1
09:56,Jump Ball Mack vs Austin (Allen gains possession),0,-80,10,1631022,1630442,204296,1611661317,0,0,0,1
09:41,[PHO] Taurasi 3pt Shot: Missed,184,166,2,,100940,,1611661317,0,0,0,1
09:37,[WAS] Austin Rebound (Off:0 Def:1),184,166,4,,1631022,,1611661322,0,0,0,1
09:25,[WAS] Austin Driving Layup Shot: Missed,-45,3,2,,1631022,,1611661322,0,0,0,1
09:24,[PHO] Copper Rebound (Off:0 Def:1),-45,3,4,,1627674,,1611661317,0,0,0,1
09:18,[PHO 2-0] Copper Pullup Jump shot: Made (2 PTS) Assist: Cloud (1 AST),6,124,1,,1627674,204333,1611661317,2,0,2,1
09:18,[WAS] Austin Foul: Shooting (1 PF) (1 FTA),19,104,6,1627674,1631022,200667,1611661322,2,0,0,1
09:18,[PHO 3-0] Copper Free Throw 1 of 1 (3 PTS),0,-80,3,,1627674,,1611661317,3,0,1,1
09:10,[WAS] Austin Turnover : Step Out of Bounds Turnover (1 TO),66,-42,5,,1631022,200667,1611661322,3,0,0,1
08:56,[PHO] Copper 3pt Shot: Missed,-182,164,2,,1627674,,1611661317,3,0,0,1
08:53,[PHO] Allen Rebound (Off:1 Def:0),-182,164,4,,204296,,1611661317,3,0,0,1
08:41,[PHO 5-0] Taurasi Alley Oop Layup shot: Made (2 PTS) Assist: Cloud (2 AST),29,7,1,,100940,204333,1611661317,5,0,2,1
08:34,Stoppage: Out-of-Bounds,0,-80,20,,0,,0,5,0,0,1
08:27,[WAS] Vanloo 3pt Shot: Missed,210,111,2,,1642210,,1611661322,5,0,0,1
08:23,[PHO] Copper Rebound (Off:0 Def:2),210,111,4,,1627674,,1611661317,5,0,0,1
08:18,[WAS] Samuelson Foul: Personal (1 PF),39,92,6,1627674,1628317,200667,1611661322,5,0,0,1
08:10,[PHO] Cloud Turnover : Bad Pass (1 TO) Steal:Dolson (1 ST),29,51,5,203828,204333,,1611661317,5,0,0,1
07:59,[WAS] Austin Cutting Layup Shot: Missed Block: Mack (1 BLK),21,25,2,1630442,1631022,,1611661322,5,0,0,1
07:59,[WAS] Team Rebound,21,25,4,,0,,1611661322,5,0,0,1
07:59,Stoppage: Out-of-Bounds,0,-80,20,,0,,0,5,0,0,1
07:55,[WAS] Vanloo 3pt Shot: Missed,224,31,2,,1642210,,1611661322,5,0,0,1
07:53,[PHO] Taurasi Rebound (Off:0 Def:1),224,31,4,,100940,,1611661317,5,0,0,1
07:47,[PHO] Copper 3pt Shot: Missed,132,204,2,,1627674,,1611661317,5,0,0,1
07:41,[PHO] Mack Rebound (Off:1 Def:0),132,204,4,,1630442,,1611661317,5,0,0,1
07:38,[PHO] Taurasi Turnover : Lost Ball (1 TO) Steal:Atkins (1 ST),8,255,5,1628878,100940,,1611661317,5,0,0,1
07:33,[WAS 2-5] Atkins Running Layup Shot: Made (2 PTS),-5,-2,1,,1628878,,1611661322,5,2,2,1
07:17,[PHO] Allen 3pt Shot: Missed,-182,168,2,,204296,,1611661317,5,2,0,1
07:15,[WAS] Vanloo Rebound (Off:0 Def:1),-182,168,4,,1642210,,1611661322,5,2,0,1
07:05,[WAS] Atkins 3pt Shot: Missed,-228,76,2,,1628878,,1611661322,5,2,0,1
07:01,[PHO] Mack Rebound (Off:1 Def:1),-228,76,4,,1630442,,1611661317,5,2,0,1
06:56,[WAS] Vanloo Foul: Personal (1 PF),-18,75,6,1630442,1642210,1629177,1611661322,5,2,0,1
06:46,[PHO 7-2] Copper Pullup Jump shot: Made (5 PTS),34,97,1,,1627674,,1611661317,7,2,2,1
06:23,[WAS] Vanloo Turnover : Out of Bounds - Bad Pass Turnover (1 TO),-2,247,5,,1642210,1629177,1611661322,7,2,0,1
06:23,[PHO] Mack Substitution replaced by Dixon,0,-80,8,,1630442,1641700,1611661317,7,2,0,1
06:09,[PHO] Dixon Jump Shot: Missed,-156,22,2,,1641700,,1611661317,7,2,0,1
06:05,[WAS] Dolson Rebound (Off:0 Def:1),-156,22,4,,203828,,1611661322,7,2,0,1
05:58,[WAS 4-7] Austin Driving Layup Shot: Made (2 PTS) Assist: Vanloo (1 AST),32,14,1,,1631022,1642210,1611661322,7,4,2,1
05:49,[WAS] Samuelson Foul: Personal (2 PF),-163,37,6,100940,1628317,200667,1611661322,7,4,0,1
05:49,[WAS] Austin Substitution replaced by Edwards,0,-80,8,,1631022,1642290,1611661322,7,4,0,1
05:49,[WAS] Samuelson Substitution replaced by Walker-Kimbrough,0,-80,8,,1628317,1628278,1611661322,7,4,0,1
05:47,[PHO 10-4] Copper 3pt Shot: Made (8 PTS) Assist: Cloud (3 AST),119,210,1,,1627674,204333,1611661317,10,4,3,1
05:38,[WAS] Walker-Kimbrough 3pt Shot: Missed,210,106,2,,1628278,,1611661322,10,4,0,1
05:35,[WAS] Atkins Rebound (Off:1 Def:0),210,106,4,,1628878,,1611661322,10,4,0,1
05:34,[WAS 6-10] Atkins Jump Shot: Made (4 PTS),-163,-11,1,,1628878,,1611661322,10,6,2,1
05:20,[PHO] Dixon Foul: Offensive (1 PF),-51,265,6,1642210,1641700,200667,1611661317,10,6,0,1
05:20,[PHO] Dixon Turnover : Offensive Foul Turnover (1 TO),-51,265,5,,1641700,200667,1611661317,10,6,0,1
05:20,[PHO] Taurasi Substitution replaced by Sutton,0,-80,8,,100940,1630134,1611661317,10,6,0,1
05:06,[WAS 9-10] Atkins 3pt Shot: Made (7 PTS) Assist: Vanloo (2 AST),-222,103,1,,1628878,1642210,1611661322,10,9,3,1
04:45,[PHO] Cloud Turnover : Lost Ball (2 TO) Steal:Walker-Kimbrough (1 ST),-116,228,5,1628278,204333,,1611661317,10,9,0,1
04:43,[WAS] Edwards Turnover : Bad Pass (1 TO) Steal:Cloud (1 ST),160,715,5,204333,1642290,,1611661322,10,9,0,1
04:39,[PHO 13-9] Copper 3pt Shot: Made (11 PTS) Assist: Allen (1 AST),-143,198,1,,1627674,204296,1611661317,13,9,3,1
04:16,[WAS 12-13] Dolson 3pt Shot: Made (3 PTS) Assist: Walker-Kimbrough (1 AST),228,0,1,,203828,1628278,1611661322,13,12,3,1
04:07,[PHO] Cloud Turnover : Bad Pass (3 TO),56,32,5,,204333,,1611661317,13,12,0,1
04:07,Timeout : Official,0,-80,9,,0,,0,13,12,0,1
04:07,[PHO] Allen Substitution replaced by Cunningham,0,-80,8,,204296,1629482,1611661317,13,12,0,1
04:07,[WAS] Dolson Substitution replaced by Hines-Allen,0,-80,8,,203828,1628899,1611661322,13,12,0,1
03:51,[WAS] Atkins 3pt Shot: Missed,-169,192,2,,1628878,,1611661322,13,12,0,1
03:45,[PHO] Dixon Rebound (Off:0 Def:1),-169,192,4,,1641700,,1611661317,13,12,0,1
03:37,[PHO] Sutton 3pt Shot: Missed,-222,71,2,,1630134,,1611661317,13,12,0,1
03:32,[WAS] Walker-Kimbrough Rebound (Off:0 Def:1),-222,71,4,,1628278,,1611661322,13,12,0,1
03:25,[WAS 15-13] Vanloo 3pt Shot: Made (3 PTS) Assist: Walker-Kimbrough (2 AST),-169,178,1,,1642210,1628278,1611661322,13,15,3,1
02:56,[PHO] Sutton Driving Floating Jump Shot: Missed Block: Walker-Kimbrough (1 BLK),-106,109,2,1628278,1630134,,1611661317,13,15,0,1
02:56,[PHO] Team Rebound,-106,109,4,,0,,1611661317,13,15,0,1
02:56,Stoppage: Out-of-Bounds,0,-80,20,,0,,0,13,15,0,1
02:56,[PHO] Team Turnover : Shot Clock Turnover,-166,8,5,,0,101044,1611661317,13,15,0,1
02:40,[WAS] Vanloo Turnover : Out of Bounds - Bad Pass Turnover (2 TO),155,192,5,,1642210,1629177,1611661322,13,15,0,1
02:30,[WAS] Edwards Foul: Shooting (1 PF) (2 FTA),28,6,6,204333,1642290,1629177,1611661322,13,15,0,1
02:30,[PHO] Cloud Free Throw 1 of 2 Missed,0,-80,3,,204333,,1611661317,13,15,0,1
02:30,[PHO] Team Rebound,0,-80,4,,0,,1611661317,13,15,0,1
02:30,[PHO] Dixon Substitution replaced by Herbert Harrigan,0,-80,8,,1641700,1630114,1611661317,13,15,0,1
02:30,[PHO 14-15] Cloud Free Throw 2 of 2 (1 PTS),0,-80,3,,204333,,1611661317,14,15,1,1
