,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Name,Team,Games_Played,Minutes,Offensive Rating,Defensive Rating,AST%,Assist/Turnover,Assist Ratio,OREB%,DREB%,REB%,Turnover Ratio,EFG%,TS%,USG%,Total Minutes,Year
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,TYASHA HARRIS,DAL,32,16.3,99.1,103.0,25.8,2.66,31.0,1.7,8.1,4.8,11.7,40.6,45.1,15.3,521.6,2021
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,BELLA ALARIE,DAL,31,13.1,96.4,91.6,5.9,0.89,14.8,9.6,14.5,12.0,16.7,50.0,55.6,9.5,406.1,2021
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,CRYSTAL DANGERFIELD,MIN,31,20.1,98.0,99.0,24.4,2.05,23.6,1.3,8.3,4.9,11.5,45.1,49.1,20.0,623.1,2021
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,DIDI RICHARDS,NYL,31,11.2,88.3,98.3,12.8,1.56,22.7,2.5,6.9,4.7,14.5,50.0,51.2,10.6,347.2,2021
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,JEWELL LOYD,SEA,31,31.0,105.0,97.8,21.2,1.65,16.8,2.6,10.3,6.5,10.2,49.1,54.4,26.4,961.0,2021
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,KAYLA THORNTON,DAL,31,27.6,99.5,104.5,8.6,1.5,15.3,7.1,13.4,10.0,10.2,47.7,52.9,12.6,855.6,2021
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,LEILANI MITCHELL,WAS,31,23.4,100.1,103.4,16.8,2.2,25.8,1.5,7.2,4.2,11.7,50.0,52.4,13.3,725.4,2021
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,MONIQUE BILLINGS,ATL,31,23.9,94.7,99.8,7.2,0.73,10.3,10.2,16.1,12.8,14.1,49.5,53.4,15.7,740.9,2021
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,SYLVIA FOWLES,MIN,31,30.1,101.9,96.6,8.6,0.61,9.0,7.7,25.6,17.2,14.7,64.0,66.7,21.2,933.1,2021
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,TE'A COOPER,LAS,31,22.0,86.9,93.9,13.2,0.77,11.1,0.6,7.4,3.9,14.4,42.6,48.0,23.3,682.0,2021
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,THERESA PLAISANCE,WAS,31,18.0,94.6,102.5,13.8,1.14,14.3,3.6,21.1,11.9,12.6,43.8,46.5,19.7,558.0,2021
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,VICTORIA VIVIANS,IND,31,21.3,93.4,109.0,10.2,0.98,12.2,2.0,13.2,7.2,12.5,40.3,43.2,18.4,660.3000000000001,2021
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,AARI MCDONALD,ATL,30,16.4,95.0,99.6,19.6,1.69,20.3,1.6,8.5,4.7,12.1,41.4,48.1,19.6,491.99999999999994,2021
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,AMANDA ZAHUI B,LAS,30,23.8,92.3,94.9,7.6,0.54,8.3,3.4,18.6,11.0,15.4,48.8,51.5,20.7,714.0,2021
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,ARIEL ATKINS,WAS,30,30.6,101.1,103.7,15.5,1.3,13.6,3.4,5.7,4.5,10.5,49.0,54.3,23.9,918.0,2021
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,AZURÁ STEVENS,CHI,30,19.6,103.9,102.4,6.3,0.82,9.4,8.4,15.1,11.7,11.5,54.2,56.9,16.3,588.0,2021
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,BRITTNEY GRINER,PHO,30,32.8,106.1,100.8,16.5,1.21,12.6,7.7,19.5,14.1,10.4,58.0,62.6,25.7,984.0,2021
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,EZI MAGBEGOR,SEA,30,15.2,98.0,97.2,9.0,0.92,10.6,10.2,15.5,12.8,11.5,52.5,56.8,19.2,456.0,2021
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,JASMINE THOMAS,CON,30,29.6,105.7,88.8,22.4,1.81,24.0,1.6,7.1,4.4,13.3,45.7,49.9,19.4,888.0,2021
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,KAILA CHARLES,CON,30,16.3,96.7,88.0,11.4,1.27,16.4,6.5,10.6,8.5,12.9,40.6,44.9,14.7,489.0,2021
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,KYLEE SHOOK,NYL,30,18.9,92.9,96.6,12.9,1.08,17.6,3.5,15.7,10.0,16.3,54.6,55.1,14.8,567.0,2021
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,MERCEDES RUSSELL,SEA,30,24.7,105.4,95.8,10.5,1.32,19.1,7.1,17.8,12.6,14.5,61.7,64.8,12.6,741.0,2021
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,ODYSSEY SIMS,ATL,30,25.1,94.5,105.0,23.6,2.2,23.3,1.8,8.7,4.9,10.6,39.8,42.8,20.4,753.0,2021
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,RUTHY HEBARD,CHI,30,16.8,101.2,96.9,7.4,1.28,11.9,8.7,18.5,13.6,9.3,52.9,56.6,14.5,504.0,2021
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,SABRINA IONESCU,NYL,30,30.0,98.1,103.8,34.1,1.89,30.0,2.4,15.5,9.2,15.9,47.0,52.9,20.7,900.0,2021
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,SAMI WHITCOMB,NYL,30,28.1,100.1,104.7,16.0,1.31,19.4,1.2,16.1,9.0,14.8,61.8,63.5,17.5,843.0,2021
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,SOPHIE CUNNINGHAM,PHO,30,17.5,103.4,100.4,10.1,2.0,16.4,1.8,9.2,5.6,8.2,55.6,57.5,13.7,525.0,2021
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,STEPHANIE TALBOT,SEA,30,17.9,102.9,93.4,14.0,0.98,19.8,2.4,13.1,8.1,20.2,57.7,58.4,16.1,537.0,2021
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,SUE BIRD,SEA,30,27.7,105.8,99.4,30.2,3.4,34.4,1.0,8.2,4.7,10.1,56.7,58.3,16.4,831.0,2021
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,BRIANN JANUARY,CON,29,30.2,106.1,90.6,15.6,1.71,27.6,1.2,4.0,2.7,16.1,50.6,55.0,12.1,875.8,2021
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,DANA EVANS,CHI,29,7.6,100.4,99.1,22.7,1.76,21.6,0.5,4.7,2.5,12.2,45.6,52.5,20.9,220.4,2021
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,DEARICA HAMBY,LVA,29,24.5,107.9,91.7,10.7,1.14,13.1,4.7,20.3,13.0,11.5,56.4,59.6,19.6,710.5,2021
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,EPIPHANNY PRINCE,SEA,29,14.3,98.3,93.0,20.2,1.96,22.3,2.4,8.6,5.6,11.4,53.4,57.7,18.2,414.7000000000001,2021
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,JORDIN CANADA,SEA,29,18.7,100.2,97.9,24.6,2.75,29.9,3.0,9.4,6.3,10.9,39.9,48.9,16.6,542.3,2021
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,MEGAN WALKER,PHO,29,14.7,98.0,99.2,10.3,1.13,12.3,1.5,7.0,4.5,10.9,37.8,40.6,19.3,426.2999999999999,2021
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,MORIAH JEFFERSON,DAL,29,17.2,100.3,102.0,23.7,1.8,27.7,2.3,9.9,5.9,15.4,52.7,52.9,16.2,498.7999999999999,2021
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,NAPHEESA COLLIER,MIN,29,34.6,105.2,97.6,15.0,1.35,15.2,5.5,13.8,9.9,11.3,46.7,52.4,22.8,1003.4,2021
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,BREANNA STEWART,SEA,28,33.3,107.3,96.2,14.1,1.62,12.0,3.8,23.9,14.3,7.4,49.3,55.7,26.6,932.4,2021
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,CHARLI COLLIER,DAL,28,12.3,93.4,109.9,3.0,0.46,5.2,7.8,22.0,14.2,11.2,46.5,49.9,13.2,344.40000000000003,2021
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,ISABELLE HARRISON,DAL,28,23.7,105.5,99.0,8.2,0.76,9.4,6.7,18.4,12.6,12.4,53.8,57.2,19.7,663.6,2021
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,KIA VAUGHN,PHO,28,15.8,99.0,107.5,14.5,1.03,17.2,5.4,12.4,8.9,16.7,44.4,45.8,17.7,442.4,2021
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,SHAVONTE ZELLOUS,WAS,28,15.8,94.7,100.1,16.9,1.91,22.6,3.5,11.7,7.5,11.8,42.1,47.4,15.0,442.4,2021
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,TIANNA HAWKINS,ATL,28,15.4,94.7,101.3,6.1,0.53,9.1,3.0,18.8,10.1,17.2,46.0,50.3,16.4,431.2,2021
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,TIFFANY MITCHELL,IND,28,27.3,93.8,103.6,13.2,1.04,13.4,3.1,7.4,5.2,12.9,44.5,54.4,20.4,764.4,2021
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,JANTEL LAVENDER,IND,27,20.0,91.2,109.1,13.1,1.11,14.9,8.0,12.0,9.9,13.4,41.5,44.2,18.3,540.0,2021
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,JAZMINE JONES,NYL,27,16.6,88.3,99.5,13.1,0.72,12.7,2.7,11.1,7.1,17.6,41.6,47.0,20.7,448.2000000000001,2021
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,JONQUEL JONES,CON,27,31.7,108.5,88.4,16.9,0.96,13.0,8.5,28.7,18.9,13.5,57.1,61.4,26.3,855.9,2021
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,KATIE LOU SAMUELSON,SEA,27,21.0,102.1,96.8,12.5,1.53,18.8,2.0,15.0,8.5,12.2,53.8,55.8,15.4,567.0,2021
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,NATASHA CLOUD,WAS,27,31.6,100.1,103.0,33.0,2.95,37.3,1.2,11.0,5.8,12.7,45.2,50.4,15.1,853.2,2021
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,RACHEL BANHAM,MIN,27,12.6,102.4,93.7,20.8,1.76,21.8,0.9,8.5,4.8,12.4,50.4,50.9,19.6,340.2,2021
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,SYDNEY WIESE,WAS,27,21.4,97.5,106.7,11.9,1.59,21.0,0.8,5.9,3.1,13.2,41.3,44.1,12.1,577.8,2021
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,TINA CHARLES,WAS,27,33.3,100.7,104.2,13.6,0.97,8.1,7.5,22.0,14.2,8.4,49.6,53.8,31.1,899.0999999999999,2021
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,ALLIE QUIGLEY,CHI,26,24.4,106.5,99.7,14.8,2.0,15.9,2.8,8.2,5.6,7.9,54.8,58.8,21.8,634.4,2021
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,CANDICE DUPREE,ATL,26,17.8,93.7,100.7,6.3,0.77,7.8,3.1,13.3,8.2,10.1,43.8,46.5,19.3,462.8,2021
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,JESSICA BRELAND,IND,26,20.9,90.3,106.9,17.5,1.13,18.3,6.5,23.2,14.6,16.2,38.4,40.1,18.9,543.4,2021
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,KELSEY PLUM,LVA,26,25.5,105.5,94.8,23.1,2.19,20.2,1.7,7.7,4.8,9.2,51.2,57.9,24.1,663.0,2021
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,LAUREN COX,LAS,26,11.7,83.9,96.6,7.4,0.75,11.7,5.1,21.2,12.8,15.5,40.0,46.1,13.2,304.2,2021
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,ALLISHA GRAY,DAL,25,27.8,100.4,99.9,10.3,1.24,12.2,4.5,14.2,9.2,9.9,50.0,55.1,18.7,695.0,2021
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,ARELLA GUIRANTES,LAS,25,11.6,94.3,95.5,8.9,1.25,11.2,2.2,9.7,5.9,9.0,30.5,37.1,18.4,290.0,2021
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,JISU PARK,LVA,25,8.9,104.3,102.3,13.2,1.11,20.8,7.6,12.1,10.0,18.8,32.7,40.9,15.4,222.5,2021
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,LIZ CAMBAGE,LVA,25,23.8,104.5,91.3,9.4,0.75,8.8,7.0,25.0,16.8,11.7,55.2,58.9,24.8,595.0,2021
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,REBECCA ALLEN,NYL,25,24.2,89.7,105.3,8.6,1.33,9.9,3.1,11.5,7.4,7.4,45.4,49.3,18.5,605.0,2021
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,CRYSTAL BRADFORD,ATL,24,18.3,98.6,102.8,13.8,1.57,13.5,6.1,15.2,10.0,8.6,50.5,50.7,21.6,439.2000000000001,2021
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,DAMIRIS DANTAS,MIN,24,23.8,100.9,100.4,14.6,1.25,19.3,2.9,14.2,8.9,15.4,47.4,49.6,17.9,571.2,2021
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,DANIELLE ROBINSON,IND,24,27.4,94.9,103.8,23.1,2.12,24.1,1.2,11.8,6.4,11.4,42.9,49.6,18.1,657.5999999999999,2021
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,DIJONAI CARRINGTON,CON,24,9.2,93.3,93.4,9.6,0.55,9.8,6.2,15.3,10.4,18.0,34.8,38.4,20.4,220.8,2021
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,KIAH STOKES,LVA,24,18.5,99.6,95.5,6.3,1.54,31.3,8.3,20.3,14.6,20.3,58.9,60.4,4.4,444.0,2021
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,SHEKINNA STRICKLEN,ATL,24,9.8,84.2,99.6,6.2,2.67,8.2,0.7,8.8,4.2,3.1,34.1,34.4,15.9,235.2,2021
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,STEFANIE DOLSON,CHI,24,20.0,99.1,92.9,10.0,0.97,13.9,3.4,14.0,8.9,14.4,55.1,58.0,16.9,480.0,2021
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,CANDACE PARKER,CHI,23,26.8,101.1,97.4,24.9,1.63,21.4,5.3,24.8,15.4,13.2,50.6,54.5,23.7,616.4,2021
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,ERICA MCCALL,WAS,23,15.5,95.0,100.0,6.3,0.65,10.8,8.6,19.5,13.7,16.7,50.0,53.4,12.6,356.5,2021
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,KENNEDY BURKE,SEA,23,7.7,93.5,107.1,7.1,0.64,8.5,4.5,7.4,5.9,13.4,50.0,52.3,19.3,177.1,2021
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,JESSICA SHEPARD,MIN,22,10.5,97.0,98.3,24.8,2.11,35.5,10.3,19.5,14.9,16.8,37.5,44.1,12.7,231.0,2021
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,LAYSHIA CLARENDON,MIN,22,24.7,104.3,94.6,35.6,1.8,31.4,2.5,9.7,6.3,17.4,53.1,56.1,21.1,543.4,2021
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,DESTINY SLOCUM,LVA,21,6.4,97.8,80.2,13.3,1.71,27.9,2.4,10.1,6.7,16.3,43.2,45.5,10.2,134.4,2021
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,NATALIE ACHONWA,MIN,21,12.0,97.5,92.7,16.3,1.92,22.1,4.6,13.5,8.9,11.5,42.6,52.5,15.0,252.0,2021
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,TIFFANY HAYES,ATL,21,28.3,99.2,102.4,17.5,2.03,17.4,2.2,9.3,5.6,8.5,50.8,56.4,21.8,594.3000000000001,2021
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,ASTOU NDOUR-FALL,CHI,20,17.1,89.7,96.7,4.4,0.47,5.1,8.6,16.8,12.7,10.9,43.1,50.4,17.9,342.0,2021
107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,EMMA CANNON,IND,20,14.7,95.5,103.6,10.5,0.53,10.8,8.6,16.6,12.6,20.4,48.0,50.5,20.3,294.0,2021
