,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Name,Team,Games_Played,Minutes,Offensive Rating,Defensive Rating,AST%,Assist/Turnover,Assist Ratio,OREB%,DREB%,REB%,Turnover Ratio,EFG%,TS%,USG%,Total Minutes,Year
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,ESSENCE CARSON,LAS,34,23.3,105.7,97.2,10.0,1.24,15.2,1.8,7.2,4.7,12.2,50.0,54.9,17.1,792.2,2016
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,HALEY PETERS,SAN,34,17.5,97.1,101.9,8.0,0.96,9.4,2.7,10.9,6.7,9.8,39.1,42.4,19.1,595.0,2016
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,JAMIERRA FAULKNER,CHI,34,19.3,104.2,103.3,35.5,2.23,31.8,1.6,5.8,3.7,14.3,47.1,50.6,22.1,656.2,2016
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,JANTEL LAVENDER,LAS,34,19.4,102.3,94.3,12.3,1.1,11.5,6.3,13.3,10.0,10.5,53.8,55.2,23.1,659.5999999999999,2016
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,JASMINE THOMAS,CON,34,32.1,101.0,103.1,24.9,2.0,26.1,2.2,11.6,6.6,13.0,44.8,49.4,19.1,1091.4,2016
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,JAYNE APPEL MARINELLI,SAN,34,23.1,90.4,104.1,15.9,1.33,27.1,5.2,19.9,12.2,20.3,42.9,49.1,11.4,785.4000000000001,2016
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,JESSICA BRELAND,CHI,34,17.2,104.5,103.4,6.1,0.67,9.5,7.7,17.6,12.8,14.2,49.4,53.1,16.8,584.8,2016
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,JEWELL LOYD,SEA,34,31.6,104.9,105.1,19.3,1.51,16.3,3.4,7.9,5.8,10.7,47.6,54.3,25.4,1074.4,2016
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,JIA PERKINS,MIN,34,20.7,101.9,94.8,10.0,1.96,14.3,3.0,9.8,6.4,7.3,39.4,44.1,16.5,703.8,2016
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,JONQUEL JONES,CON,34,14.1,105.1,96.6,7.2,0.88,9.3,11.3,13.7,12.4,10.5,56.6,60.9,18.3,479.4,2016
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,KARIMA CHRISTMAS-KELLY,DAL,34,31.6,103.1,106.8,11.3,1.39,13.8,7.0,11.7,9.2,9.9,45.9,54.1,17.6,1074.4,2016
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,KELSEY BONE,PHO,34,15.5,87.7,106.9,10.9,0.57,9.4,6.1,20.9,12.7,16.6,42.8,45.7,23.2,527.0,2016
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,KIA VAUGHN,WAS,34,19.8,97.9,103.3,6.0,0.66,8.1,6.1,15.8,10.9,12.4,50.3,52.4,15.9,673.2,2016
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,LAYSHIA CLARENDON,ATL,34,28.2,102.0,102.2,20.6,1.59,23.2,4.5,10.7,7.6,14.6,50.0,55.9,17.8,958.8,2016
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,MAYA MOORE,MIN,34,29.7,111.8,94.0,23.4,1.8,18.0,4.6,12.7,8.9,10.0,51.3,57.4,27.9,1009.8,2016
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,MONIQUE CURRIE,SAN,34,25.5,91.8,105.5,16.8,1.18,14.6,4.1,13.6,8.7,12.4,42.4,49.7,22.6,867.0,2016
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,MORIAH JEFFERSON,SAN,34,30.4,94.1,106.6,28.2,2.41,21.2,1.4,6.2,3.7,8.8,46.4,49.9,23.4,1033.6,2016
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,NATASHA HOWARD,MIN,34,14.6,105.0,91.1,9.1,0.76,11.0,8.6,14.8,11.9,14.6,57.7,60.5,19.3,496.4,2016
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,ODYSSEY SIMS,DAL,34,31.6,102.9,108.1,22.0,1.52,18.5,1.8,6.6,4.0,12.1,40.2,47.9,23.0,1074.4,2016
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,RENEE MONTGOMERY,MIN,34,19.3,103.6,91.5,22.5,1.59,23.6,0.9,3.7,2.4,14.8,45.9,51.4,19.9,656.2,2016
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,STEFANIE DOLSON,WAS,34,22.5,104.7,103.1,9.2,0.97,10.6,6.5,14.9,10.7,10.8,50.0,55.9,19.3,765.0,2016
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,SUE BIRD,SEA,34,31.6,106.7,101.9,30.2,2.33,29.9,0.6,8.5,4.8,12.8,55.1,57.3,19.8,1074.4,2016
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,SYDNEY COLSON,SAN,34,16.9,92.2,99.8,27.9,1.71,28.9,2.4,7.3,4.8,16.9,44.9,52.8,16.4,574.5999999999999,2016
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,SYLVIA FOWLES,MIN,34,28.5,108.0,95.8,7.1,0.67,8.8,9.3,21.0,15.4,13.2,59.5,63.4,19.9,969.0,2016
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,TAMIKA CATCHINGS,IND,34,24.8,104.7,101.4,14.2,1.57,13.3,5.1,16.6,10.7,8.5,48.5,55.4,22.7,843.2,2016
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,TIFFANY MITCHELL,IND,34,20.0,100.5,101.2,11.8,0.87,12.3,2.4,6.8,4.6,14.1,41.3,51.0,22.1,680.0,2016
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,ALYSHA CLARK,SEA,33,27.6,106.7,101.2,11.0,1.45,18.3,5.2,9.0,7.2,12.6,56.7,60.9,14.6,910.8,2016
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,AMANDA ZAHUI B,NYL,33,11.3,98.0,95.9,5.8,0.32,5.9,10.9,15.2,13.1,18.3,46.1,53.6,20.9,372.9,2016
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,ANGEL MCCOUGHTRY,ATL,33,30.0,102.2,102.4,18.1,0.95,11.5,3.8,14.3,9.2,12.1,45.9,52.7,30.5,990.0,2016
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,BRIA HOLMES,ATL,33,21.3,98.2,107.2,10.1,1.05,13.0,3.3,8.4,5.8,12.4,47.6,52.3,16.6,702.9,2016
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,BRITTANY BOYD-JONES,NYL,33,19.7,97.7,96.9,30.8,1.83,27.9,2.5,9.5,6.0,15.3,37.5,44.1,20.1,650.1,2016
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,CAMILLE SMITH,CON,33,24.7,102.2,102.9,12.2,1.18,16.6,3.0,9.7,6.2,14.1,44.2,46.7,17.6,815.1,2016
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,CAPPIE PONDEXTER,CHI,33,27.5,107.5,105.8,15.6,1.88,16.2,1.5,8.9,5.2,8.6,45.1,50.5,22.4,907.5,2016
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,CHELSEA GRAY,LAS,33,16.4,101.9,95.5,21.1,1.78,24.6,1.8,9.7,6.0,13.8,49.7,54.5,18.5,541.1999999999999,2016
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,CHINEY OGWUMIKE,CON,33,24.3,101.4,101.5,4.8,0.46,5.5,10.6,18.5,14.3,11.9,58.7,63.0,20.3,801.9,2016
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,CRYSTAL LANGHORNE,SEA,33,25.6,106.9,100.2,9.3,0.9,14.2,5.9,16.4,11.7,15.8,63.3,66.7,15.8,844.8000000000001,2016
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,DIANA TAURASI,PHO,33,29.8,107.6,105.4,22.5,1.49,17.6,0.7,9.4,5.3,11.8,49.3,56.3,27.3,983.4,2016
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,ERLANA LARKINS,IND,33,26.7,104.5,103.5,12.8,1.26,21.3,9.5,21.8,15.5,16.9,63.9,69.5,12.9,881.1,2016
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,JANEL MCCARVILLE,MIN,33,12.6,106.9,91.3,18.3,2.35,28.3,5.6,14.6,10.2,12.0,46.7,48.3,13.9,415.8,2016
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,KRISTI TOLIVER,LAS,33,32.1,109.9,97.0,17.2,2.71,23.0,1.3,7.1,4.4,8.5,54.8,59.3,17.7,1059.3,2016
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,LYNETTA KIZER,IND,33,17.2,102.0,101.2,6.9,0.57,6.2,6.6,13.8,10.2,10.8,55.6,58.5,23.9,567.6,2016
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,MISTIE BASS,PHO,33,13.1,104.8,95.5,9.0,1.25,18.1,7.1,8.1,7.6,14.5,46.3,52.2,11.4,432.3,2016
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,NNEKA OGWUMIKE,LAS,33,31.6,110.5,98.0,17.3,1.44,16.6,8.8,22.2,16.0,11.5,68.7,73.7,22.5,1042.8,2016
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,NOELLE QUINN,SEA,33,12.3,94.3,99.8,21.5,1.72,30.3,0.5,11.1,6.0,17.6,28.4,33.0,12.8,405.9,2016
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,REBEKKAH BRUNSON,MIN,33,24.6,105.2,97.1,10.7,2.07,18.6,9.6,20.6,15.3,9.0,47.7,54.5,13.8,811.8000000000001,2016
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,SHAVONTE ZELLOUS,NYL,33,23.3,101.1,99.5,15.8,1.66,18.3,2.4,7.9,5.2,11.1,41.4,51.9,18.3,768.9,2016
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,SUGAR RODGERS,NYL,33,30.5,101.5,98.7,13.0,1.34,14.2,1.4,10.2,5.8,10.6,51.7,56.0,20.6,1006.5,2016
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,TIFFANY HAYES,ATL,33,30.8,100.7,100.6,13.8,1.32,13.8,3.1,7.5,5.3,10.5,48.7,57.1,20.4,1016.4,2016
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,AERIAL POWERS,DAL,32,19.2,100.3,104.5,11.1,0.69,8.9,4.1,10.4,7.1,12.9,45.7,54.2,24.0,614.4,2016
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,CANDICE DUPREE,PHO,32,29.1,106.7,107.2,11.3,1.79,14.9,4.6,14.1,9.6,8.3,54.1,57.7,16.9,931.2,2016
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,ERIN PHILLIPS,DAL,32,14.6,97.7,109.8,15.2,1.52,20.4,2.8,5.1,3.9,13.4,54.0,59.5,13.2,467.2,2016
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,JORDAN HOOPER,DAL,32,9.1,96.8,104.6,3.1,0.31,3.6,2.4,11.4,6.3,11.7,50.0,51.5,18.4,291.2,2016
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,KALEENA MOSQUEDA-LEWIS,SEA,32,12.4,98.4,96.2,12.7,1.0,12.3,2.1,4.4,3.2,12.3,50.7,52.5,20.7,396.8,2016
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,LINDSAY WHALEN,MIN,32,24.6,108.6,97.6,23.4,2.62,27.8,2.1,8.8,5.5,10.6,51.9,57.8,17.8,787.2,2016
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,MARISSA COLEMAN,IND,32,24.4,101.1,98.2,13.3,1.13,15.6,3.0,11.7,7.2,13.9,41.3,47.1,19.2,780.8,2016
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,MATEE AJAVON,ATL,32,10.6,98.3,103.8,20.1,1.15,18.4,5.0,9.3,7.1,15.9,31.8,38.7,20.9,339.2,2016
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,RACHEL HOLLIVAY,ATL,32,8.9,90.7,107.3,2.4,0.36,5.8,6.4,15.0,10.7,15.9,31.6,37.4,9.7,284.8,2016
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,TAMERA YOUNG,CHI,32,25.8,104.8,103.1,8.2,1.31,12.8,5.4,12.2,8.8,9.8,45.0,49.4,16.4,825.6,2016
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,TAYLER HILL,WAS,32,29.3,101.7,104.7,18.9,2.33,15.1,1.4,7.8,4.6,6.5,42.4,51.2,25.4,937.6,2016
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,TIERRA RUFFIN-PRATT,WAS,32,24.4,103.4,102.0,18.1,1.71,22.5,4.8,14.4,9.6,13.1,40.9,48.6,17.0,780.8,2016
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,TINA CHARLES,NYL,32,33.7,102.1,99.6,22.9,1.92,13.9,6.8,21.8,14.3,7.2,45.3,49.9,30.5,1078.4,2016
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,ALYSSA THOMAS,CON,31,27.2,100.8,103.4,13.4,0.93,15.0,7.0,16.6,11.4,16.0,48.7,52.8,20.4,843.1999999999999,2016
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,ERIKA DE SOUZA,CHI,31,16.6,101.9,107.9,5.9,0.91,9.6,11.4,19.3,15.3,10.6,51.7,54.9,15.7,514.6,2016
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,IMANI MCGEE-STAFFORD,CHI,31,19.0,108.0,101.7,4.4,0.64,8.0,9.6,19.9,15.0,12.4,55.4,57.8,15.3,589.0,2016
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,KELLY FARIS,CON,31,10.2,100.3,99.2,10.2,0.76,19.8,3.5,8.9,6.0,26.1,44.3,51.2,11.6,316.2,2016
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,NATASHA CLOUD,WAS,31,24.3,102.0,102.7,25.4,2.74,33.9,0.7,12.1,6.3,12.4,41.9,47.8,14.1,753.3000000000001,2016
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,RAMU TOKASHIKI,SEA,31,13.0,94.9,102.2,4.4,0.36,4.9,7.0,12.0,9.5,13.7,47.2,54.6,18.7,403.0,2016
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,SONJA PETROVIC,PHO,31,14.8,94.0,104.1,8.0,0.65,10.3,5.9,9.4,7.8,15.9,46.3,55.4,17.0,458.8,2016
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,SWIN CASH,NYL,31,19.5,93.9,94.2,11.9,1.05,15.8,5.9,10.2,8.1,15.1,38.2,43.8,16.3,604.5,2016
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,ASTOU NDOUR-FALL,SAN,30,14.9,89.9,100.8,5.4,0.75,5.8,5.5,16.1,10.7,7.7,46.0,50.2,19.7,447.0,2016
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,COURTNEY VANDERSLOOT,CHI,30,24.3,108.1,106.9,28.3,2.94,31.2,1.8,9.5,5.6,10.6,47.6,54.4,18.3,729.0,2016
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,DEVEREAUX PETERS,IND,30,14.7,94.3,104.0,9.3,1.22,12.1,4.8,17.3,11.0,9.9,55.3,55.7,16.0,441.0,2016
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,KAHLEAH COPPER,WAS,30,16.2,98.2,103.5,8.5,0.7,9.5,2.7,16.5,9.6,13.7,46.2,50.9,19.7,486.0,2016
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,BRIANN JANUARY,IND,29,28.1,108.4,102.3,25.4,2.67,30.6,2.4,4.9,3.6,11.5,46.8,54.7,17.0,814.9000000000001,2016
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,SEIMONE AUGUSTUS,MIN,29,26.4,104.3,95.6,15.0,1.29,16.0,2.0,8.8,5.6,12.4,48.2,50.9,21.5,765.5999999999999,2016
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,SHENISE JOHNSON,IND,29,22.4,97.2,100.9,16.6,1.25,16.0,4.3,13.1,8.5,12.8,46.9,53.2,21.3,649.5999999999999,2016
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,TANISHA WRIGHT,NYL,29,23.0,101.3,98.2,23.9,1.55,26.8,3.5,6.3,5.0,17.3,41.1,44.9,18.5,667.0,2016
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,ALEX HARDEN,PHO,28,7.5,101.2,90.4,9.6,1.44,20.6,4.9,5.4,5.1,14.3,48.8,48.9,10.2,210.0,2016
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,ELENA DELLE DONNE,CHI,28,33.2,108.3,107.3,9.7,1.51,9.1,5.2,16.1,10.7,6.0,53.4,59.8,25.0,929.6,2016
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,RESHANDA GRAY,ATL,28,9.6,102.0,102.0,2.5,0.22,3.6,8.2,17.7,12.7,16.4,52.1,54.0,16.0,268.8,2016
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,SHEKINNA STRICKLEN,CON,28,10.9,100.6,99.8,8.2,5.0,11.7,2.6,10.1,6.0,2.3,49.5,50.8,15.3,305.2,2016
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,CARLA CORTIJO,ATL,27,10.9,92.2,95.2,28.7,1.54,20.3,1.2,11.8,6.5,13.2,40.6,45.4,23.8,294.3,2016
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,KEISHA HAMPTON,MIN,27,6.7,93.9,104.0,9.2,1.0,11.4,2.6,2.6,2.6,11.4,43.9,52.1,18.2,180.9,2016
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,KIAH STOKES,NYL,27,24.1,98.1,99.5,5.3,0.67,10.3,9.7,21.1,15.4,15.5,64.1,65.4,11.6,650.7,2016
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,MARKEISHA GATLING,ATL,27,8.6,99.1,103.6,5.6,0.4,8.9,9.5,12.1,10.8,22.2,47.3,54.0,15.1,232.2,2016
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,PLENETTE PIERSON,DAL,27,26.6,102.1,107.7,13.6,1.1,12.4,4.8,13.2,8.7,11.2,43.7,48.4,22.8,718.2,2016
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,SKYLAR DIGGINS,DAL,27,28.3,101.5,108.5,21.3,1.44,18.1,1.5,5.5,3.3,12.5,42.9,50.7,23.5,764.1,2016
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,THERESA PLAISANCE,DAL,27,11.8,94.6,102.3,5.0,0.42,5.7,5.9,14.4,9.7,13.6,46.8,47.9,16.6,318.6,2016
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,ISABELLE HARRISON,PHO,26,7.5,95.3,105.5,1.0,0.06,1.1,9.6,17.9,13.6,19.8,52.5,56.3,20.0,195.0,2016
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,LINDSEY HARDING,PHO,26,17.0,96.4,98.4,23.5,2.48,30.2,1.0,10.1,5.7,12.2,36.8,42.7,14.4,442.0,2016
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,MORGAN TUCK,CON,26,16.7,99.9,96.6,11.3,1.16,12.3,5.0,12.1,8.4,10.6,46.6,50.3,20.3,434.2,2016
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,ALEX MONTGOMERY,SAN,25,14.3,88.8,99.4,19.3,1.95,24.1,4.2,11.3,7.6,12.3,40.8,43.1,15.6,357.5,2016
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,CHEYENNE PARKER-TYUS,CHI,25,12.6,105.3,102.2,2.7,0.32,5.0,11.1,14.5,12.8,15.8,50.6,52.0,15.1,315.0,2016
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,COURTNEY WILLIAMS,CON,25,14.0,109.6,95.8,13.5,1.43,13.3,7.3,14.1,10.5,9.3,43.4,44.5,22.7,350.0,2016
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,DEARICA HAMBY,SAN,25,25.3,91.2,103.4,7.6,0.61,8.4,5.5,15.1,10.1,13.9,42.7,49.0,19.3,632.5,2016
