,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Name,Team,Games_Played,Minutes,Offensive Rating,Defensive Rating,AST%,Assist/Turnover,Assist Ratio,OREB%,DREB%,REB%,Turnover Ratio,EFG%,TS%,USG%,Total Minutes,Year
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,TANISHA WRIGHT,SEA,33,28.9,94.0,92.4,19.4,1.08,20.8,3.0,8.9,6.1,19.3,52.9,59.7,18.3,953.7,2011
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,DIANA TAURASI,PHO,32,30.1,109.3,102.5,20.2,1.19,14.9,1.4,8.6,5.3,12.6,53.7,62.0,28.4,963.2,2011
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,ERIKA DE SOUZA,ATL,32,27.4,99.4,97.2,5.8,0.54,6.8,9.1,17.6,13.3,12.5,49.9,51.5,20.0,876.8,2011
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,ESSENCE CARSON,NYL,32,22.6,93.2,92.2,14.4,1.15,11.7,4.2,8.1,6.1,10.2,47.5,51.1,23.7,723.2,2011
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,KATIE DOUGLAS,IND,32,29.4,105.3,97.5,18.1,1.4,16.7,3.7,10.9,7.4,11.9,55.7,57.4,22.1,940.8,2011
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,KRISTI TOLIVER,LAS,32,23.6,99.0,102.5,22.4,1.41,19.5,2.5,5.8,4.2,13.8,51.7,55.5,23.1,755.2,2011
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,SCHOLANDA DORRELL,SAN,32,16.2,92.1,93.2,4.0,0.63,5.9,1.8,7.9,4.8,9.3,39.4,43.9,16.7,518.4,2011
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,COCO MILLER,ATL,31,17.4,95.3,101.6,13.7,1.39,13.7,3.6,6.9,5.2,9.9,46.6,47.6,20.2,539.4,2011
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,CRYSTAL LANGHORNE,WAS,31,34.3,94.6,103.7,10.7,0.5,7.9,9.0,15.2,11.9,15.8,53.5,57.2,24.7,1063.3,2011
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,ERIN PHILLIPS,IND,31,22.2,100.9,92.0,19.6,1.64,21.2,2.5,10.7,6.8,12.9,52.8,58.6,18.3,688.1999999999999,2011
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,JAYNE APPEL MARINELLI,SAN,31,14.6,93.8,90.2,9.4,1.09,16.9,8.5,22.1,15.2,15.5,47.8,49.5,12.1,452.6,2011
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,JENNA O'HEA,LAS,31,16.3,97.0,102.8,13.5,1.54,20.8,3.1,6.5,4.9,13.5,55.8,59.0,13.4,505.3,2011
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,JESSICA ADAIR,MIN,31,10.3,100.6,91.1,5.1,0.37,6.2,13.3,14.6,13.9,16.7,48.5,53.0,20.2,319.3,2011
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,KARA BRAXTON,NYL,31,16.8,105.8,100.9,10.6,0.67,11.0,9.7,14.4,12.3,16.5,52.5,53.6,22.5,520.8000000000001,2011
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,KARIMA CHRISTMAS-KELLY,TUL,31,10.0,91.5,98.8,4.3,0.28,5.0,6.5,6.3,6.4,17.9,39.2,47.2,18.8,310.0,2011
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,PORSHA PHILLIPS,SAN,31,8.3,90.7,105.6,5.7,1.0,10.5,6.3,16.7,11.0,10.5,39.0,40.8,12.5,257.3,2011
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,QUANITRA HOLLINGSWORTH,NYL,31,16.9,96.1,91.1,3.1,0.23,5.5,10.4,15.3,12.9,24.3,52.4,57.0,14.2,523.9,2011
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,SHANNON BOBBITT,IND,31,14.2,94.8,97.7,21.7,1.46,24.5,2.9,6.7,4.8,16.8,43.0,47.6,16.9,440.2,2011
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,ALEX MONTGOMERY,NYL,30,9.0,85.2,85.8,14.2,1.11,15.8,5.2,13.8,9.5,14.3,37.6,40.5,17.5,270.0,2011
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,DEMYA WALKER,WAS,30,16.3,89.2,101.8,9.5,0.53,10.2,9.2,11.5,10.3,19.1,39.6,45.3,18.8,489.0,2011
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,SANDORA IRVIN,ATL,30,8.3,93.5,95.4,9.0,0.88,14.1,11.1,17.5,14.1,16.2,33.9,39.8,13.4,249.00000000000003,2011
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,TEMEKA JOHNSON,PHO,30,23.9,105.8,103.5,26.6,2.32,35.8,1.3,6.6,4.1,15.4,50.9,53.4,14.0,717.0,2011
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,ALEXIS HORNBUCKLE,MIN,29,7.2,88.8,95.3,12.2,0.76,22.5,2.9,13.8,8.2,29.6,45.3,45.9,11.1,208.8,2011
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,CAROLYN SWORDS,CHI,29,7.5,89.7,96.4,7.6,0.56,10.2,8.1,14.7,11.5,18.2,52.8,60.6,15.5,217.5,2011
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,JESSICA MOORE,CON,29,6.9,84.2,86.0,4.4,0.36,7.4,4.5,6.6,5.5,20.6,42.5,50.1,13.2,200.1,2011
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,KETIA SWANIER,PHO,29,14.8,103.8,99.6,22.3,1.32,32.5,1.5,11.5,6.7,24.6,41.8,44.7,13.5,429.2000000000001,2011
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,LINDSAY WISDOM-HYLTON,CHI,29,8.1,85.1,89.2,13.4,0.86,18.8,7.3,14.2,10.8,21.9,41.5,42.5,14.1,234.9,2011
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,MONICA WRIGHT,MIN,29,13.6,96.4,89.3,13.7,1.11,14.1,1.5,9.8,5.7,12.7,40.4,46.2,20.2,394.4,2011
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,NATASHA LACY,LAS,29,13.6,93.2,95.2,23.2,1.37,20.1,5.0,10.8,8.1,14.6,44.4,46.8,21.7,394.4,2011
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,PENNY TAYLOR,PHO,29,29.8,108.7,100.2,25.0,2.08,23.5,3.5,11.9,8.1,11.3,58.1,64.2,21.5,864.2,2011
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,COURTNEY PARIS,ATL,28,9.6,96.8,100.0,6.3,1.25,9.3,11.9,17.9,14.7,7.5,51.9,53.0,14.1,268.8,2011
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,KERRI GARDIN,WAS,28,14.0,82.6,102.8,12.4,1.04,21.6,5.3,14.4,9.5,20.8,23.7,30.0,10.8,392.0,2011
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,RONEEKA HODGES,SAN,28,9.8,94.1,95.9,9.2,3.5,12.8,1.0,11.6,6.1,3.7,58.4,59.8,15.5,274.40000000000003,2011
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,ALEXIS GRAY-LAWSON,PHO,27,11.4,103.0,104.1,18.3,1.67,23.0,1.6,4.8,3.2,13.8,48.8,54.6,15.8,307.8,2011
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,AMBER HARRIS,MIN,27,10.3,94.7,92.7,6.4,0.85,9.1,8.5,12.4,10.5,10.7,39.8,46.0,17.0,278.1,2011
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,CHARDE HOUSTON,MIN,27,7.8,88.2,93.8,11.9,0.67,11.2,4.5,18.9,11.3,16.8,40.0,42.6,22.1,210.6,2011
