,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Name,Team,Games_Played,Minutes,Offensive Rating,Defensive Rating,AST%,Assist/Turnover,Assist Ratio,OREB%,DREB%,REB%,Turnover Ratio,EFG%,TS%,USG%,Total Minutes,Year
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,CRYSTAL LANGHORNE,SEA,34,28.4,106.6,104.0,9.0,0.89,12.2,5.1,16.9,11.5,13.7,64.9,67.1,17.5,965.6,2017
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,DAMIRIS DANTAS,ATL,34,18.1,98.1,100.2,7.0,0.82,7.0,4.9,14.4,9.4,8.5,44.2,47.1,20.7,615.4000000000001,2017
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,DEARICA HAMBY,SAN,34,20.2,93.7,101.6,9.2,0.74,9.9,7.4,14.1,10.7,13.4,46.3,50.2,19.5,686.8,2017
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,ELIZABETH WILLIAMS,ATL,34,31.6,95.9,101.9,7.4,1.0,10.6,9.1,12.9,10.9,10.6,48.5,51.3,15.6,1074.4,2017
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,EMMA CANNON,PHO,34,12.9,94.5,102.6,4.3,0.32,5.4,9.6,17.3,13.5,16.8,49.1,52.6,16.9,438.6,2017
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,ERICA WHEELER,IND,34,26.4,95.9,107.0,27.9,1.77,22.0,1.3,8.1,4.5,12.4,46.4,48.6,24.9,897.5999999999999,2017
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,ERLANA LARKINS,IND,34,18.8,94.8,107.8,10.4,0.9,17.9,10.4,13.9,12.0,19.8,58.1,63.3,12.5,639.2,2017
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,ISABELLE HARRISON,SAN,34,26.6,95.1,103.2,9.8,0.72,9.9,8.4,16.7,12.5,13.8,50.2,52.7,21.5,904.4,2017
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,IVORY LATTA,WAS,34,17.0,102.1,99.4,18.4,1.93,15.9,1.1,3.6,2.3,8.2,43.8,49.2,22.6,578.0,2017
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,JESSICA BRELAND,CHI,34,24.5,98.0,105.4,10.2,0.85,12.4,6.8,18.1,12.8,14.5,49.0,51.7,19.6,833.0,2017
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,JEWELL LOYD,SEA,34,31.1,107.0,103.8,19.3,1.38,15.6,3.4,7.1,5.4,11.3,48.7,54.7,27.5,1057.4,2017
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,JIA PERKINS,MIN,34,16.3,100.7,91.7,12.9,1.68,20.0,2.2,10.5,6.4,11.9,40.9,44.5,14.8,554.2,2017
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,JONQUEL JONES,CON,34,28.5,108.3,99.0,7.9,0.88,9.7,12.3,28.5,20.3,11.0,57.1,63.4,20.4,969.0,2017
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,KAHLEAH COPPER,CHI,34,14.3,94.0,101.1,4.6,0.46,5.2,2.3,10.4,6.6,11.2,49.2,54.2,20.9,486.2000000000001,2017
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,KARIMA CHRISTMAS-KELLY,DAL,34,29.7,106.2,106.3,11.8,1.34,16.2,5.3,9.1,7.1,12.1,43.0,53.6,16.0,1009.8,2017
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,KAYLA ALEXANDER,SAN,34,15.4,92.8,103.2,6.4,0.53,7.6,8.4,12.5,10.4,14.3,58.2,60.7,17.2,523.6,2017
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,KAYLA THORNTON,DAL,34,17.2,104.0,105.2,8.4,1.21,10.7,6.2,13.4,9.5,8.9,46.0,53.9,16.9,584.8,2017
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,KIAH STOKES,NYL,34,19.6,97.6,96.3,7.3,0.75,14.3,11.0,20.1,15.5,19.0,53.1,59.6,11.6,666.4000000000001,2017
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,KRISTI TOLIVER,WAS,34,29.1,105.2,103.8,19.7,1.85,21.3,1.1,5.5,3.3,11.5,51.9,55.3,18.9,989.4,2017
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,KRYSTAL THOMAS,WAS,34,26.1,101.9,102.2,6.2,0.69,11.3,12.3,23.8,18.1,16.4,54.4,56.5,13.0,887.4000000000001,2017
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,LAYSHIA CLARENDON,ATL,34,30.0,97.8,99.2,36.4,2.51,31.4,2.7,9.8,6.1,12.5,39.4,45.4,20.8,1020.0,2017
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,LEILANI MITCHELL,PHO,34,21.3,102.7,100.1,28.3,2.28,28.6,1.9,9.1,5.6,12.5,47.6,55.0,18.2,724.2,2017
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,MARISSA COLEMAN,IND,34,18.7,93.1,109.2,9.0,0.87,13.2,1.3,11.0,5.9,15.2,41.1,45.7,16.2,635.8,2017
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,MAYA MOORE,MIN,34,31.3,112.4,94.6,17.2,1.95,17.1,5.2,11.3,8.4,8.8,51.2,56.1,23.9,1064.2,2017
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,NATALIE ACHONWA,IND,34,18.3,96.0,103.8,7.1,0.81,9.7,6.3,16.6,11.2,12.0,55.7,59.7,17.1,622.2,2017
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,NATASHA HOWARD,MIN,34,11.7,98.5,87.8,10.7,0.96,13.2,8.0,13.1,10.5,13.8,49.6,52.8,17.6,397.7999999999999,2017
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,NNEKA OGWUMIKE,LAS,34,31.0,109.7,96.9,12.0,1.38,11.7,6.5,20.6,13.7,8.4,58.2,63.6,23.6,1054.0,2017
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,PLENETTE PIERSON,MIN,34,13.7,101.5,85.2,17.2,1.46,19.6,3.4,13.3,8.5,13.5,48.5,51.0,19.4,465.7999999999999,2017
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,RENEE MONTGOMERY,MIN,34,21.8,107.6,90.6,22.5,2.02,28.2,2.1,5.2,3.7,14.0,51.4,56.0,17.1,741.2,2017
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,SHAVONTE ZELLOUS,NYL,34,29.1,103.2,96.9,16.0,1.46,18.1,3.2,9.9,6.6,12.4,45.0,54.7,19.0,989.4,2017
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,SHEKINNA STRICKLEN,CON,34,27.2,105.2,99.9,5.7,1.28,11.9,1.7,9.5,5.6,9.3,56.5,59.2,12.6,924.8,2017
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,SKYLAR DIGGINS,DAL,34,34.2,107.1,107.0,30.0,2.11,23.9,1.8,8.8,5.0,11.4,47.6,57.0,22.6,1162.8000000000002,2017
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,STEPHANIE TALBOT,PHO,34,17.9,101.0,101.6,14.5,1.83,23.9,5.1,10.4,7.8,13.0,48.0,51.7,12.8,608.5999999999999,2017
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,SYLVIA FOWLES,MIN,34,30.8,110.1,93.5,8.5,0.63,8.7,12.7,22.0,17.6,13.8,65.5,69.1,23.0,1047.2,2017
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,THERESA PLAISANCE,DAL,34,20.3,105.1,104.6,7.6,1.07,9.5,5.8,16.0,10.6,8.8,46.3,48.7,17.9,690.2,2017
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,TIERRA RUFFIN-PRATT,WAS,34,24.3,101.7,103.2,16.3,1.58,18.5,6.1,15.0,10.6,11.7,33.7,41.7,18.5,826.2,2017
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,TINA CHARLES,NYL,34,32.2,103.7,97.5,15.8,1.09,10.5,6.1,21.8,13.9,9.7,46.2,50.8,29.7,1094.8000000000002,2017
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,YVONNE TURNER,PHO,34,12.8,95.8,96.0,16.1,1.0,14.8,2.7,4.5,3.6,14.8,45.0,49.0,21.1,435.2000000000001,2017
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,ALYSHA CLARK,SEA,33,28.3,105.1,104.6,9.1,1.64,17.3,4.1,11.2,7.9,10.5,57.9,60.6,12.8,933.9,2017
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,ALYSSA THOMAS,CON,33,29.8,108.5,97.1,23.1,1.5,20.9,4.6,17.5,11.0,14.0,50.9,53.6,23.9,983.4,2017
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,BREANNA STEWART,SEA,33,32.9,107.1,103.7,14.8,1.13,12.4,5.1,21.3,13.8,11.0,52.8,58.8,26.9,1085.7,2017
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,CANDACE PARKER,LAS,33,30.7,106.8,94.6,23.5,1.58,19.6,4.5,24.5,15.0,12.4,53.0,56.7,26.0,1013.1,2017
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,CANDICE DUPREE,IND,33,31.8,100.9,109.5,9.7,1.2,9.6,3.6,17.5,10.2,8.0,49.4,53.1,22.6,1049.4,2017
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,GLORY JOHNSON,DAL,33,31.0,104.3,107.3,9.8,0.73,9.0,7.2,23.2,14.6,12.5,49.0,53.7,21.8,1023.0,2017
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,KAELA DAVIS,DAL,33,15.5,97.7,103.7,11.9,0.66,11.5,1.8,7.6,4.5,17.5,43.1,49.1,20.2,511.5,2017
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,RAMU TOKASHIKI,SEA,33,12.4,96.4,100.2,8.7,0.81,13.7,5.2,8.5,7.0,17.0,44.2,49.6,14.5,409.2,2017
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,REBECCA ALLEN,NYL,33,9.2,91.2,94.9,8.9,0.94,12.3,3.9,17.8,10.5,13.0,45.0,44.9,16.4,303.59999999999997,2017
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,SAMI WHITCOMB,SEA,33,12.2,93.3,102.0,14.9,1.17,16.5,3.7,10.5,7.2,14.1,48.9,51.7,18.9,402.6,2017
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,SANIYA CHONG,DAL,33,11.0,93.7,101.3,16.7,1.36,22.7,2.4,6.4,4.2,16.7,41.7,49.6,13.6,363.0,2017
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,STEFANIE DOLSON,CHI,33,29.3,102.0,103.7,14.2,1.05,15.7,4.8,14.3,10.0,15.0,60.5,63.6,20.8,966.9,2017
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,SUGAR RODGERS,NYL,33,25.6,99.7,96.6,15.5,1.45,15.2,2.6,11.6,7.1,10.5,42.8,45.9,22.1,844.8000000000001,2017
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,TIANNA HAWKINS,WAS,33,16.6,98.8,98.6,3.8,0.44,4.5,7.5,16.9,12.1,10.3,50.3,55.6,18.2,547.8000000000001,2017
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,TIFFANY HAYES,ATL,33,30.1,96.1,99.2,14.8,1.29,13.3,3.0,9.8,6.3,10.3,49.9,58.2,22.8,993.3,2017
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,BRIA HOLMES,ATL,32,22.3,95.4,98.0,13.9,1.6,15.1,4.1,8.4,6.1,9.4,39.8,44.4,18.6,713.6,2017
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,CAYLA GEORGE,PHO,32,11.9,98.2,99.1,7.0,1.0,10.3,2.7,18.6,10.5,10.3,43.6,45.2,14.5,380.8,2017
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,DANIELLE ROBINSON,PHO,32,23.5,99.1,102.0,24.1,1.8,28.0,2.0,10.4,6.4,15.5,43.2,50.1,17.0,752.0,2017
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,IMANI MCGEE-STAFFORD,ATL,32,13.5,88.0,96.5,5.9,0.58,8.2,9.7,17.2,13.5,14.0,46.7,48.8,15.3,432.0,2017
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,JANTEL LAVENDER,LAS,32,17.4,99.5,94.8,9.3,0.73,9.9,6.6,11.6,9.2,13.7,50.0,52.4,21.7,556.8,2017
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,JASMINE THOMAS,CON,32,28.2,106.3,98.1,23.8,1.83,21.3,1.4,6.7,4.0,11.6,48.8,51.7,23.9,902.4,2017
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,NAYO RAINCOCK-EKUNWE,NYL,32,9.2,103.3,89.8,4.4,0.47,6.1,9.6,9.2,9.4,13.0,52.6,56.3,17.4,294.4,2017
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,NOELLE QUINN,SEA,32,15.7,100.1,98.9,26.4,2.93,46.8,0.2,9.8,5.4,16.0,52.4,59.7,9.0,502.4,2017
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,SEIMONE AUGUSTUS,MIN,32,27.7,112.0,94.0,21.3,2.82,26.3,1.6,9.1,5.5,9.3,53.4,55.8,17.6,886.4,2017
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,ALEX BENTLEY,CON,31,23.7,103.2,99.6,18.4,3.3,22.4,0.5,5.4,2.9,6.8,42.2,45.8,17.5,734.6999999999999,2017
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,ALLIE QUIGLEY,CHI,31,32.3,104.6,107.5,17.6,1.55,19.4,1.0,8.5,5.0,12.5,60.7,63.2,20.7,1001.3,2017
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,DIANA TAURASI,PHO,31,28.5,103.8,103.4,17.5,1.34,13.5,1.2,9.5,5.4,10.1,51.4,57.9,27.0,883.5,2017
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,KELSEY PLUM,SAN,31,22.9,97.4,104.5,23.9,1.34,23.1,1.8,7.1,4.4,17.2,41.7,47.9,21.9,709.9,2017
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,MATEE AJAVON,ATL,31,8.1,89.1,96.7,21.6,1.07,19.7,3.1,11.2,6.9,18.4,28.9,40.3,19.7,251.1,2017
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,ODYSSEY SIMS,LAS,31,24.5,102.8,92.3,22.5,2.45,25.0,2.0,6.2,4.2,10.2,46.8,52.7,19.2,759.5,2017
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,CAROLYN SWORDS,SEA,30,8.7,92.3,103.4,6.1,0.36,9.0,4.8,13.8,9.6,25.0,54.5,59.5,15.5,261.0,2017
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,ERICA MCCALL,IND,30,10.7,80.9,103.3,3.3,0.25,3.7,6.0,16.2,10.8,14.7,41.1,44.3,18.1,321.0,2017
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,KAYLA MCBRIDE,SAN,30,33.2,95.8,103.0,13.8,1.33,13.6,1.4,11.5,6.4,10.2,44.6,52.8,21.8,996.0,2017
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,RACHEL BANHAM,CON,30,9.4,105.3,101.5,11.3,1.83,15.3,0.7,11.3,5.9,8.3,40.6,44.6,18.0,282.0,2017
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,REBEKKAH BRUNSON,MIN,30,26.9,111.5,98.3,7.9,0.92,11.7,6.9,18.4,13.0,12.8,49.6,54.0,18.0,807.0,2017
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,SUE BIRD,SEA,30,30.0,107.4,106.2,34.3,3.21,36.3,0.9,5.9,3.6,11.3,53.5,55.1,18.0,900.0,2017
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,ALEXIS JONES,MIN,29,7.3,87.7,88.7,20.2,1.1,18.3,2.1,8.5,5.4,16.7,41.4,45.6,21.7,211.7,2017
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,AMANDA ZAHUI B,NYL,29,5.3,86.6,91.7,12.8,0.67,10.4,5.5,13.0,9.3,15.6,41.5,44.8,22.8,153.7,2017
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,CAPPIE PONDEXTER,CHI,29,27.2,94.4,107.3,24.7,1.88,24.4,1.5,8.4,5.1,13.0,38.2,43.4,21.1,788.8,2017
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,JEANETTE POHLEN-MAVUNGA,IND,29,12.9,91.5,102.5,9.1,1.18,16.1,1.0,7.0,3.9,13.7,50.0,55.0,12.5,374.1,2017
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,SANCHO LYTTLE,ATL,29,28.5,94.8,98.8,9.1,1.21,16.2,5.5,19.5,12.2,13.4,44.1,46.8,12.5,826.5,2017
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,EPIPHANNY PRINCE,NYL,28,26.8,104.1,97.7,18.2,2.31,18.5,4.0,9.1,6.5,8.0,45.8,51.8,20.6,750.4,2017
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,JAZMON GWATHMEY,IND,28,17.1,90.5,104.8,8.2,0.58,8.3,3.4,8.6,6.0,14.3,39.8,44.8,22.0,478.80000000000007,2017
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,JORDAN HOOPER,CHI,28,10.7,98.6,104.4,4.5,1.0,7.5,1.0,11.3,6.0,7.5,51.5,52.1,15.7,299.59999999999997,2017
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,KIA VAUGHN,NYL,28,19.6,99.8,97.5,6.0,0.87,10.5,9.2,14.8,12.0,12.0,53.6,54.5,13.6,548.8000000000001,2017
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,LINDSAY ALLEN,NYL,28,13.4,98.6,90.8,24.1,3.26,42.2,2.5,7.9,5.2,12.9,37.1,39.9,9.4,375.2,2017
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,SYDNEY COLSON,SAN,28,11.6,83.2,103.6,33.1,2.04,29.9,0.9,4.2,2.4,14.7,34.1,40.2,17.3,324.8,2017
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,SYDNEY WIESE,LAS,28,8.1,94.4,95.5,6.0,4.0,10.8,1.4,8.3,5.0,2.7,50.0,50.4,13.1,226.8,2017
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,AMBER HARRIS,CHI,27,5.9,87.0,106.9,5.3,0.71,7.8,6.9,21.0,13.2,10.9,39.6,41.7,15.7,159.3,2017
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,COURTNEY VANDERSLOOT,CHI,27,30.3,102.9,104.7,38.2,2.73,39.0,2.1,9.6,6.2,14.3,56.9,59.4,18.3,818.1,2017
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,ERIKA DE SOUZA,SAN,27,12.5,91.4,106.4,10.1,0.79,13.6,8.9,13.3,11.1,17.1,47.9,49.7,15.9,337.5,2017
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,NIA COFFEY,SAN,27,7.8,88.7,99.3,4.7,0.38,6.5,7.7,17.0,12.1,17.4,27.1,34.9,17.4,210.6,2017
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,SEQUOIA HOLMES,SAN,27,11.3,91.9,103.9,15.0,2.0,17.4,4.2,4.1,4.2,8.7,41.7,43.3,16.2,305.1,2017
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,SHATORI WALKER-KIMBROUGH,WAS,27,12.5,95.5,105.0,6.6,0.71,8.3,1.9,6.6,4.2,11.7,42.8,51.3,16.7,337.5,2017
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,TIFFANY MITCHELL,IND,27,24.9,99.7,102.7,9.9,0.98,10.8,2.5,11.6,6.9,11.1,38.4,49.0,21.5,672.3,2017
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,BRITTNEY GRINER,PHO,26,31.5,105.6,99.1,12.7,0.77,8.9,6.1,18.8,12.7,11.6,57.7,64.2,28.0,819.0,2017
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,KAYLA PEDERSEN,CON,26,10.2,96.7,100.9,7.9,1.5,22.1,8.3,15.0,11.4,14.7,37.1,44.7,8.5,265.2,2017
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,SHAY MURPHY,SAN,26,9.8,96.5,97.0,11.7,1.42,17.5,4.8,11.5,7.9,12.4,46.0,48.3,13.3,254.8,2017
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,TIFFANY JACKSON,LAS,26,5.8,90.3,88.3,3.3,0.25,6.7,5.8,16.4,11.2,26.7,46.2,49.1,12.4,150.79999999999998,2017
