,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Name,Team,Games_Played,Minutes,Offensive Rating,Defensive Rating,AST%,Assist/Turnover,Assist Ratio,OREB%,DREB%,REB%,Turnover Ratio,EFG%,TS%,USG%,Total Minutes,Year
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,COURTNEY WILLIAMS,CHI,40,30.1,101.0,104.5,32.6,2.56,32.9,3.1,17.6,10.2,12.9,49.5,50.0,18.4,1204.0,2023
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,DEWANNA BONNER,CON,40,30.1,105.8,98.1,12.4,1.5,11.4,3.0,16.4,9.6,7.6,49.4,55.5,24.8,1204.0,2023
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,DEARICA HAMBY,LAS,40,24.7,96.7,99.2,12.9,1.22,14.5,5.2,19.4,12.2,11.8,44.6,49.1,18.7,988.0,2023
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,ELIZABETH WILLIAMS,CHI,40,29.7,101.9,101.8,12.9,1.81,18.9,7.5,11.8,9.7,10.4,51.4,53.6,15.5,1188.0,2023
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,ERICA WHEELER,IND,40,26.8,101.7,108.4,30.4,2.42,29.3,1.5,10.3,5.8,12.1,43.9,48.9,19.9,1072.0,2023
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,EZI MAGBEGOR,SEA,40,32.6,97.8,102.2,14.6,1.09,15.2,4.8,19.8,12.2,14.0,54.8,57.6,19.0,1304.0,2023
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,HALEY JONES,ATL,40,14.6,99.7,100.2,24.2,1.7,27.8,2.5,12.9,7.9,16.3,35.5,40.5,17.3,584.0,2023
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,JACKIE YOUNG,LVA,40,31.5,115.8,96.2,17.8,2.16,20.1,2.2,9.9,6.4,9.3,61.7,65.7,20.7,1260.0,2023
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,JONQUEL JONES,NYL,40,25.0,113.8,97.6,10.9,0.88,14.0,10.8,22.3,16.8,15.9,57.5,61.3,19.3,1000.0,2023
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,KADI SISSOKO,PHO,40,8.4,94.0,99.7,3.9,0.31,7.7,5.0,13.4,9.2,25.0,39.5,42.7,12.3,336.0,2023
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,KAYLA THORNTON,NYL,40,17.3,102.5,95.0,6.1,1.35,12.8,6.9,12.3,9.8,9.5,51.7,54.5,11.1,692.0,2023
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,KELSEY MITCHELL,IND,40,33.7,102.3,106.2,15.9,1.36,15.1,1.0,4.0,2.5,11.1,53.3,58.0,22.6,1348.0,2023
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,KIA NURSE,SEA,40,19.7,97.2,107.8,11.3,1.83,16.3,1.5,10.4,5.8,8.9,45.1,47.8,14.7,788.0,2023
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,KIAH STOKES,LVA,40,19.8,109.6,95.2,3.8,1.35,17.6,6.0,22.6,14.8,13.0,46.4,47.3,6.0,792.0,2023
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,MICHAELA ONYENWERE,PHO,40,23.8,95.1,105.6,9.4,0.63,10.5,5.3,10.4,7.9,16.6,45.8,49.8,20.4,952.0,2023
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,NATISHA HIEDEMAN,CON,40,26.7,104.0,99.2,15.4,1.86,21.4,0.8,7.3,4.0,11.5,48.6,50.7,16.0,1068.0,2023
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,NAZ HILLMON,ATL,40,13.5,97.5,101.3,8.0,0.69,13.0,8.9,14.8,11.9,18.8,50.9,58.7,13.5,540.0,2023
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,REBECCA ALLEN,CON,40,21.5,101.0,97.3,6.9,1.09,11.5,3.2,10.0,6.6,10.6,49.2,50.6,14.4,860.0,2023
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,SAMI WHITCOMB,SEA,40,24.5,96.0,98.2,20.5,1.44,21.4,1.8,9.4,5.6,14.9,53.9,56.7,18.2,980.0,2023
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,SHATORI WALKER-KIMBROUGH,WAS,40,24.8,97.3,102.4,10.6,2.54,20.9,0.8,7.8,4.2,8.2,50.7,55.9,11.1,992.0,2023
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,SUG SUTTON,PHO,40,26.3,95.2,107.6,31.0,1.92,29.6,1.4,8.6,5.1,15.4,43.1,46.6,19.2,1052.0,2023
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,TIANNA HAWKINS,WAS,40,23.1,98.8,102.7,10.4,1.19,14.4,6.7,15.4,11.0,12.1,54.5,57.0,16.0,924.0,2023
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,TIFFANY HAYES,CON,40,27.0,104.0,99.0,16.3,1.88,18.7,3.5,8.1,5.8,9.9,54.4,59.0,18.6,1080.0,2023
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,TYASHA HARRIS,CON,40,16.7,98.3,96.3,17.3,1.66,20.7,0.8,4.6,2.6,12.5,51.0,52.3,17.0,668.0,2023
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,VERONICA BURTON,DAL,40,13.9,101.9,103.5,22.2,5.18,42.9,3.7,8.9,6.2,8.3,37.1,47.0,8.3,556.0,2023
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,ALYSHA CLARK,LVA,39,22.5,107.5,95.7,7.0,1.5,14.4,2.6,11.6,7.5,9.6,56.8,59.2,12.4,877.5,2023
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,COURTNEY VANDERSLOOT,NYL,39,30.4,112.3,98.5,38.5,3.02,38.7,1.7,9.3,5.7,12.8,49.3,52.1,18.2,1185.6,2023
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,DANA EVANS,CHI,39,21.5,98.2,100.3,23.9,1.93,22.0,0.8,5.0,2.8,11.4,42.5,48.5,21.5,838.5,2023
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,KELSEY PLUM,LVA,39,32.4,117.4,96.8,20.4,2.16,21.0,0.8,6.4,3.8,9.7,56.6,61.8,22.9,1263.6,2023
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,MADDY SIEGRIST,DAL,39,8.2,101.4,99.6,4.1,0.89,5.7,10.1,8.4,9.4,6.4,53.1,58.5,15.6,319.79999999999995,2023
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,MARINA MABREY,CHI,39,30.0,102.7,103.5,19.7,1.63,18.5,2.9,9.6,6.3,11.3,50.2,54.2,23.0,1170.0,2023
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,MONIQUE BILLINGS,ATL,39,16.7,97.3,99.1,7.4,0.79,11.4,7.8,21.0,14.3,14.4,40.7,48.2,15.0,651.3,2023
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,MORIAH JEFFERSON,PHO,39,24.9,95.2,107.1,26.5,2.22,23.2,1.0,7.3,4.2,10.4,48.3,50.7,21.5,971.1,2023
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,NATASHA HOWARD,DAL,39,33.0,106.9,102.3,12.5,0.92,12.4,6.2,17.7,11.8,13.5,49.4,53.6,22.8,1287.0,2023
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,NIKOLINA MILIĆ,MIN,39,12.7,95.9,106.1,11.8,0.79,11.4,5.7,13.4,9.5,14.5,48.4,53.3,22.3,495.2999999999999,2023
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,OLIVIA NELSON-ODODA,CON,39,15.0,96.2,96.9,6.6,0.77,11.3,9.0,16.2,12.7,14.8,53.7,58.8,13.4,585.0,2023
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,RHYNE HOWARD,ATL,39,32.9,100.8,101.1,19.4,1.84,15.9,2.0,12.7,7.3,8.7,46.9,51.6,24.1,1283.1,2023
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,ZIA COOKE,LAS,39,14.1,89.4,99.2,10.0,1.07,10.1,1.7,5.2,3.3,9.5,32.9,38.0,21.3,549.9,2023
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,ALANNA SMITH,CHI,38,26.5,102.2,101.1,10.4,1.21,16.2,6.8,18.3,12.4,13.3,55.5,58.0,15.2,1007.0,2023
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,ALLISHA GRAY,ATL,38,32.7,99.1,101.1,17.3,1.68,16.0,3.6,10.9,7.1,9.5,51.0,57.8,21.3,1242.6,2023
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,BRIDGET CARLETON,MIN,38,15.1,98.6,102.8,9.0,2.13,19.3,3.3,12.1,7.7,9.1,47.1,49.0,10.6,573.8,2023
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,DORKA JUHÁSZ,MIN,38,24.2,99.1,105.4,17.4,2.11,27.3,7.1,19.7,13.4,12.9,50.5,51.6,12.7,919.6,2023
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,JEWELL LOYD,SEA,38,35.4,97.8,103.5,20.0,1.25,11.7,2.9,10.2,6.5,9.4,44.5,52.4,31.5,1345.2,2023
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,JORDIN CANADA,LAS,38,32.6,98.8,97.5,31.5,2.21,28.5,0.7,9.3,4.9,12.9,45.5,53.4,20.5,1238.8,2023
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,KAHLEAH COPPER,CHI,38,31.2,101.2,103.8,11.9,0.82,9.4,2.1,12.2,7.1,11.5,50.7,54.5,27.0,1185.6,2023
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,KAYLA MCBRIDE,MIN,38,31.8,98.8,104.7,12.2,1.31,13.6,1.2,8.8,5.0,10.4,51.8,56.0,19.7,1208.4,2023
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,SATOU SABALLY,DAL,38,33.1,109.3,102.7,20.8,1.52,18.5,6.5,17.6,12.0,12.2,49.5,56.2,24.0,1257.8,2023
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,VICTORIA VIVIANS,IND,38,17.7,99.4,106.6,11.3,1.58,17.3,2.8,16.1,9.2,10.9,45.1,47.8,15.2,672.6,2023
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,AWAK KUIER,DAL,37,10.8,94.9,99.5,7.5,0.91,13.9,5.3,18.1,11.4,15.3,40.7,46.2,12.0,399.6,2023
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,KRISTY WALLACE,IND,37,19.7,101.8,102.2,15.7,1.45,19.5,3.0,7.9,5.5,13.5,48.1,49.9,17.2,728.9,2023
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,MERCEDES RUSSELL,SEA,37,19.1,93.9,104.7,12.1,0.87,17.4,5.5,15.2,10.4,19.9,51.6,53.2,13.8,706.7,2023
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,NAPHEESA COLLIER,MIN,37,33.5,99.8,103.7,15.4,1.06,10.6,5.7,19.5,12.6,10.1,51.2,56.8,28.1,1239.5,2023
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,NATASHA CLOUD,WAS,37,32.4,100.2,100.2,31.8,2.41,29.4,0.7,11.0,5.7,12.2,43.4,51.4,20.4,1198.8,2023
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,QUEEN EGBO,WAS,37,12.8,95.0,101.9,4.1,0.31,5.1,8.3,24.9,16.6,16.4,50.0,52.8,18.3,473.6,2023
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,ROBYN PARKS,CHI,37,13.7,96.8,99.1,5.1,0.84,9.0,2.8,8.8,5.7,10.7,49.6,51.0,13.8,506.9,2023
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,ASIA (AD) DURR,ATL,36,10.9,89.4,98.8,11.4,0.89,10.8,0.7,8.2,4.5,12.1,43.9,48.0,21.2,392.4,2023
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,GRACE BERGER,IND,36,14.6,100.5,101.0,21.2,1.81,27.8,1.5,9.3,5.6,15.4,51.2,54.7,14.7,525.6,2023
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,JORDAN HORSTON,SEA,36,22.4,95.5,99.0,12.5,0.82,13.6,5.6,16.6,11.0,16.6,38.5,41.8,19.5,806.4,2023
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,KIERSTAN BELL,LVA,36,11.8,97.9,99.7,7.0,1.29,9.5,3.3,9.7,6.5,7.4,41.2,41.9,17.4,424.8,2023
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,NNEKA OGWUMIKE,LAS,36,31.1,99.7,97.7,17.4,1.21,12.7,5.4,24.2,14.6,10.5,53.2,58.7,26.2,1119.6,2023
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,SABRINA IONESCU,NYL,36,31.5,112.8,99.1,25.6,2.05,24.5,2.7,14.3,8.7,11.9,56.2,60.2,22.5,1134.0,2023
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,AZURÁ STEVENS,LAS,35,26.0,93.5,98.8,8.4,0.77,8.2,5.9,17.9,11.6,10.7,45.1,47.9,21.7,910.0,2023
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,CRYSTAL DANGERFIELD,DAL,35,27.8,107.8,103.4,15.8,2.63,24.5,2.6,7.4,4.9,9.3,47.3,49.2,14.1,973.0,2023
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,MARINE JOHANNÈS,NYL,35,18.9,100.0,98.5,14.4,1.23,17.7,1.2,6.0,3.6,14.4,54.4,55.6,17.0,661.5,2023
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,MYISHA HINES-ALLEN,WAS,35,17.6,96.2,99.4,20.6,1.48,21.2,5.7,20.7,12.6,14.3,38.1,41.9,20.2,616.0,2023
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,AMANDA ZAHUI B,IND,34,7.4,85.4,94.6,6.9,0.67,9.6,2.7,11.5,7.2,14.4,30.0,36.2,15.7,251.6,2023
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,DULCY FANKAM MENDJIADEU,SEA,34,13.8,98.5,99.4,4.3,0.41,7.2,11.3,19.1,15.1,17.5,52.3,53.8,13.7,469.2000000000001,2023
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,JOYNER HOLMES,SEA,34,10.5,87.6,105.8,14.7,1.47,16.9,5.9,17.6,11.3,11.4,44.1,47.4,16.2,357.0,2023
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,KARLIE SAMUELSON,LAS,34,26.1,99.2,97.5,12.3,2.27,23.0,1.3,10.9,6.0,10.1,60.2,65.4,11.5,887.4000000000001,2023
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,LI MENG,WAS,34,15.9,96.7,96.6,11.1,1.25,14.8,1.1,5.5,3.3,11.8,51.2,54.1,16.2,540.6,2023
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,MEGAN GUSTAFSON,PHO,34,15.1,98.8,105.7,9.6,0.68,8.9,9.2,17.2,13.2,13.2,56.4,60.8,21.7,513.4,2023
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,NYARA SABALLY,NYL,33,7.9,97.2,95.9,4.5,0.39,7.1,6.9,18.1,12.5,18.2,44.1,52.0,14.6,260.7,2023
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,TIFFANY MITCHELL,MIN,33,23.1,95.9,104.6,17.0,1.09,19.6,2.4,7.4,4.9,18.0,43.4,49.6,18.1,762.3000000000001,2023
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,CAYLA GEORGE,LVA,32,8.5,96.5,103.5,7.4,0.48,9.0,5.5,16.5,10.9,18.8,36.1,35.6,20.8,272.0,2023
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,DANIELLE ROBINSON,ATL,32,21.6,101.1,97.9,22.9,2.42,32.3,1.1,8.9,5.0,13.4,49.0,53.4,13.5,691.2,2023
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,DIJONAI CARRINGTON,CON,32,17.2,102.4,92.6,12.4,1.14,12.3,5.0,11.9,8.5,10.8,46.9,51.8,22.8,550.4,2023
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,DIAMOND MILLER,MIN,32,26.1,99.8,102.2,16.6,1.1,14.8,2.6,10.6,6.7,13.5,44.8,49.7,24.3,835.2,2023
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,JASMINE THOMAS,LAS,32,12.8,92.4,97.4,17.7,2.0,23.6,2.3,6.1,4.1,11.8,34.1,37.0,14.8,409.6,2023
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,KALANI BROWN,DAL,32,16.4,100.3,107.7,10.8,0.79,12.8,10.2,17.2,13.6,16.3,62.9,68.8,17.4,524.8,2023
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,RACHEL BANHAM,MIN,32,13.6,99.0,102.7,20.3,1.5,20.8,0.9,6.6,3.7,13.8,50.0,51.4,20.2,435.2,2023
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,BRITTNEY GRINER,PHO,31,27.6,98.9,105.3,16.2,1.03,11.7,5.1,18.3,12.2,11.4,56.1,60.3,27.2,855.6,2023
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,NALYSSA SMITH,IND,31,28.5,104.6,106.4,8.6,0.52,7.7,7.2,25.1,16.1,14.6,50.1,53.4,26.0,883.5,2023
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,NIA COFFEY,ATL,31,21.9,99.7,98.2,11.3,1.09,16.4,2.2,18.8,10.7,15.0,51.8,52.8,15.4,678.9,2023
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,SOPHIE CUNNINGHAM,PHO,31,29.0,96.8,107.3,12.2,1.41,15.8,2.1,8.1,5.2,11.2,52.0,57.5,17.5,899.0,2023
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,EMMA CANNON,IND,30,10.5,92.4,96.8,9.5,0.42,7.0,7.6,21.6,14.7,16.4,50.4,57.1,25.1,315.0,2023
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,LEXIE HULL,IND,30,20.6,98.9,108.6,7.7,1.07,14.7,5.7,8.3,7.0,13.8,41.7,44.6,13.0,618.0,2023
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,MAYA CALDWELL,IND,30,10.1,90.8,103.3,10.2,0.86,16.1,3.0,6.1,4.5,18.6,31.9,37.1,14.2,303.0,2023
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,TEAIRA MCCOWAN,DAL,30,26.1,108.0,97.9,8.8,0.98,11.1,12.4,20.8,16.5,11.3,55.1,56.7,18.8,783.0,2023
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,JADE MELBOURNE,SEA,29,10.6,95.6,98.4,18.7,1.35,25.5,1.8,9.8,5.5,19.0,41.4,49.5,13.9,307.4,2023
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,JOCELYN WILLOUGHBY,NYL,29,6.6,84.5,94.5,10.7,1.38,21.6,5.3,6.3,5.8,15.7,51.7,55.1,8.9,191.4,2023
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,LINDSAY ALLEN,MIN,29,24.1,100.9,103.2,28.4,3.51,36.9,2.4,7.8,5.1,10.5,42.0,48.0,14.0,698.9000000000001,2023
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,RAE BURRELL,LAS,29,11.1,93.4,100.6,9.8,1.2,13.3,3.9,7.8,5.7,11.1,47.3,51.3,15.4,321.9,2023
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,MORGAN BERTSCH,CHI,28,14.2,93.5,104.8,8.0,0.63,11.9,3.1,9.1,6.0,18.9,53.4,55.4,15.3,397.6,2023
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,ODYSSEY SIMS,DAL,28,12.0,100.4,101.8,25.7,3.65,39.2,2.1,9.2,5.4,10.8,31.9,35.3,11.2,336.0,2023
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,SYDNEY COLSON,LVA,28,4.8,87.3,106.6,28.2,3.67,38.6,2.9,6.2,4.5,10.5,55.6,59.0,11.1,134.4,2023
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,ARIEL ATKINS,WAS,27,25.2,100.5,95.7,15.9,1.74,16.3,2.7,9.7,6.2,9.4,49.8,55.4,20.4,680.4,2023
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,DIANA TAURASI,PHO,26,27.3,99.3,103.4,30.2,1.54,21.5,0.3,12.3,6.8,14.0,50.3,56.5,27.5,709.8000000000001,2023
107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,LEIGHA BROWN,CON,25,5.2,76.8,111.0,15.2,0.91,20.4,4.6,11.6,8.1,22.4,32.7,36.7,12.9,130.0,2023
