,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Name,Team,Games_Played,Minutes,Offensive Rating,Defensive Rating,AST%,Assist/Turnover,Assist Ratio,OREB%,DREB%,REB%,Turnover Ratio,EFG%,TS%,USG%,Total Minutes,Year
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,LINDSAY WHALEN,MIN,34,29.6,107.5,92.7,30.6,2.66,26.6,2.3,11.9,7.4,10.0,48.8,54.0,24.0,1006.4,2013
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,MARISSA COLEMAN,LAS,34,17.5,98.3,93.7,8.4,1.1,15.8,5.7,11.4,8.6,14.4,50.4,52.5,13.3,595.0,2013
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,MATEE AJAVON,WAS,34,22.7,95.4,98.0,23.3,1.32,20.2,3.2,4.5,3.9,15.3,40.0,48.3,22.5,771.8,2013
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,MAYA MOORE,MIN,34,31.4,109.6,92.5,15.0,1.77,15.4,6.0,13.6,10.0,8.7,58.7,62.4,23.3,1067.6,2013
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,MICHELLE SNOW,WAS,34,16.8,96.9,97.3,6.4,0.59,9.0,8.8,19.9,14.4,15.4,47.4,51.5,15.6,571.2,2013
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,MONIQUE CURRIE,WAS,34,25.9,97.2,97.3,10.7,0.82,11.0,3.9,14.9,9.6,13.4,43.7,50.6,21.1,880.5999999999999,2013
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,NNEKA OGWUMIKE,LAS,34,25.8,104.7,92.1,8.7,0.68,8.9,11.8,17.8,15.0,13.0,56.9,62.3,23.0,877.2,2013
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,NOELLE QUINN,SEA,34,25.6,92.9,95.9,12.1,1.33,17.8,2.8,17.3,10.4,13.4,38.6,43.1,14.0,870.4000000000001,2013
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,SHAY MURPHY,CHI,34,11.1,89.0,96.1,4.8,0.77,6.1,7.1,9.4,8.2,7.9,33.1,37.4,17.2,377.4,2013
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,SHEKINNA STRICKLEN,SEA,34,23.5,96.4,98.8,7.4,0.7,7.0,3.9,9.9,6.8,10.0,49.5,50.7,21.8,799.0,2013
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,SWIN CASH,CHI,34,28.3,101.5,90.3,13.2,1.16,16.2,4.5,14.3,9.6,14.0,44.5,50.0,17.5,962.2,2013
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,TANISHA WRIGHT,SEA,34,30.9,94.6,97.7,26.8,1.41,22.3,3.1,10.1,6.7,15.9,45.9,52.8,21.6,1050.6,2013
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,TAYLER HILL,WAS,34,17.4,93.8,91.2,15.0,1.34,16.3,1.3,8.0,4.7,12.2,41.9,49.4,18.9,591.5999999999999,2013
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,TIERRA RUFFIN-PRATT,WAS,34,14.8,92.9,88.0,9.2,1.18,11.9,6.1,12.1,9.0,10.1,36.3,44.5,16.0,503.2000000000001,2013
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,TINA THOMPSON,SEA,34,28.7,97.2,96.8,8.4,0.78,7.5,4.6,17.5,11.1,9.6,48.9,55.5,23.3,975.8,2013
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,ALYSHA CLARK,SEA,33,15.3,89.7,88.9,4.8,0.34,7.3,7.2,10.8,9.1,21.2,52.8,56.0,14.2,504.9,2013
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,ANGEL MCCOUGHTRY,ATL,33,31.4,98.4,91.7,26.6,1.09,15.1,5.5,11.1,8.3,13.8,43.2,50.7,33.2,1036.2,2013
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,COURTNEY VANDERSLOOT,CHI,33,29.8,103.2,90.8,30.4,2.24,32.5,1.0,9.0,5.1,14.5,42.7,48.2,17.0,983.4,2013
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,EBONY HOFFMAN,LAS,33,12.5,93.2,93.1,13.0,1.5,19.8,3.8,11.8,8.1,13.2,43.1,45.1,14.9,412.5,2013
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,KAYLA ALEXANDER,SAN,33,11.2,84.5,96.7,5.1,0.29,7.0,10.5,15.8,13.0,24.6,41.7,47.3,15.5,369.6,2013
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,LINDSEY HARDING,LAS,33,30.6,103.8,95.2,25.0,2.07,27.8,1.8,6.8,4.5,13.4,44.7,50.7,19.1,1009.8,2013
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,MISTIE BASS,CON,33,18.0,93.7,98.7,9.6,0.67,11.3,7.9,16.4,12.1,17.0,55.0,57.1,18.2,594.0,2013
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,MONICA WRIGHT,MIN,33,22.5,98.9,92.3,16.8,1.31,17.6,2.8,9.6,6.4,13.4,44.7,50.5,20.9,742.5,2013
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,REBEKKAH BRUNSON,MIN,33,29.2,109.4,94.1,7.4,1.28,11.8,10.0,20.4,15.5,9.2,49.8,52.4,17.3,963.6,2013
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,RONEEKA HODGES,TUL,33,17.2,91.3,98.8,11.2,1.94,16.4,0.3,7.3,3.6,8.5,52.3,53.4,13.2,567.6,2013
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,SHAMEKA CHRISTON,SAN,33,22.4,91.6,99.5,5.9,1.0,7.3,1.2,6.6,3.7,7.3,40.1,43.5,18.1,739.1999999999999,2013
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,SHENISE JOHNSON,SAN,33,27.3,92.2,102.4,16.8,1.32,14.8,4.2,10.5,7.2,11.2,42.6,46.1,22.7,900.9,2013
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,TAMERA YOUNG,CHI,33,18.1,93.2,97.5,6.5,0.95,8.4,6.9,13.2,10.1,8.8,42.6,44.7,16.8,597.3000000000001,2013
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,TIANNA HAWKINS,SEA,33,9.7,94.0,99.0,3.7,0.27,4.8,6.1,12.9,9.5,17.6,55.5,57.9,17.1,320.09999999999997,2013
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,ALANA BEARD,LAS,32,22.0,106.0,93.8,9.2,1.07,15.8,2.0,8.1,5.3,14.8,46.2,49.8,15.1,704.0,2013
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,BRIANN JANUARY,IND,32,29.6,95.7,94.2,24.0,1.49,21.7,1.3,7.9,4.3,14.5,40.3,45.2,20.9,947.2,2013
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,CANDICE DUPREE,PHO,32,33.0,100.7,102.3,10.8,0.94,10.9,5.0,13.8,9.8,11.6,51.5,56.0,21.2,1056.0,2013
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,CANDICE WIGGINS,TUL,32,27.4,98.0,100.3,13.4,1.07,14.2,3.0,7.9,5.3,13.3,46.3,51.0,19.3,876.8,2013
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,DIANA TAURASI,PHO,32,32.3,103.0,99.8,34.0,1.7,23.5,1.9,10.1,6.4,13.8,53.4,61.1,27.9,1033.6,2013
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,JANEL MCCARVILLE,MIN,32,21.9,111.0,87.2,17.1,2.19,28.9,5.9,13.2,9.8,13.2,50.6,55.1,14.3,700.8,2013
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,JENNIFER LACY,TUL,32,14.1,103.2,102.1,7.6,0.91,10.9,2.7,7.8,5.1,12.0,38.8,42.4,16.8,451.2,2013
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,NADIRAH MCKENITH,WAS,32,8.8,93.5,84.2,20.1,1.5,22.3,1.3,11.0,6.1,14.9,41.7,48.4,17.1,281.6,2013
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,NICOLE POWELL,TUL,32,22.4,98.6,96.9,10.0,1.41,15.6,4.0,12.9,8.2,11.1,51.1,53.7,13.3,716.8,2013
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,PLENETTE PIERSON,NYL,32,27.6,88.6,100.7,18.1,1.01,13.9,6.7,13.5,10.1,13.7,40.1,44.8,24.4,883.2,2013
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,SKYLAR DIGGINS,TUL,32,26.4,95.0,101.8,27.3,1.34,23.5,1.7,6.0,3.7,17.6,36.3,43.8,20.7,844.8,2013
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,SYLVIA FOWLES,CHI,32,31.3,106.9,93.5,2.2,0.18,2.4,12.1,23.6,18.1,13.3,58.6,62.3,21.5,1001.6,2013
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,TEMEKA JOHNSON,SEA,32,27.4,95.0,102.4,28.0,1.49,24.6,1.6,8.7,5.1,16.5,46.8,53.5,20.5,876.8,2013
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,ANGEL GOODRICH,TUL,31,21.9,99.5,93.8,22.4,1.75,31.5,2.1,6.6,4.3,18.0,45.3,46.4,13.1,678.9,2013
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,CANDACE PARKER,LAS,31,28.7,105.2,94.4,23.0,1.65,17.1,5.4,24.0,15.4,10.4,50.4,55.9,28.1,889.6999999999999,2013
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,EPIPHANNY PRINCE,CHI,31,30.0,107.4,91.8,17.4,2.16,16.0,1.9,6.7,4.4,7.4,45.3,52.0,23.1,930.0,2013
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,MICHELLE CAMPBELL,CHI,31,7.7,88.3,104.2,3.9,0.31,6.0,7.7,11.3,9.4,19.3,31.4,42.1,13.7,238.7,2013
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,SEIMONE AUGUSTUS,MIN,31,29.8,111.3,96.4,12.9,1.69,13.6,2.8,7.9,5.5,8.1,54.0,57.0,23.3,923.8,2013
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,TONI YOUNG,NYL,31,11.1,84.7,98.2,8.3,0.54,8.2,6.9,9.7,8.3,15.2,47.5,49.3,19.9,344.09999999999997,2013
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,A'DIA MATHIES,LAS,30,9.2,93.2,84.3,13.3,1.35,19.2,2.7,4.1,3.5,14.2,38.2,43.0,15.4,276.0,2013
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,ALEXIS HORNBUCKLE,PHO,30,12.4,88.2,98.3,17.4,1.0,20.9,2.5,10.9,6.8,20.9,38.0,43.3,17.0,372.0,2013
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,AMBER HARRIS,MIN,30,8.8,90.3,103.4,12.7,1.33,17.1,4.0,12.0,8.0,12.8,38.9,43.7,15.8,264.0,2013
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,CAPPIE PONDEXTER,NYL,30,34.2,91.2,99.1,22.3,1.14,15.5,1.5,11.0,6.4,13.5,40.0,46.6,27.6,1026.0,2013
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,ELENA DELLE DONNE,CHI,30,31.4,106.4,91.5,10.3,1.36,9.4,4.5,12.1,8.4,6.9,47.8,56.8,23.9,942.0,2013
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,JESSICA BRELAND,IND,30,14.6,86.6,93.8,8.5,0.5,7.7,11.5,17.9,14.5,15.4,43.9,46.8,21.0,438.0,2013
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,LAYSHIA CLARENDON,IND,30,19.4,89.3,96.5,18.5,1.38,20.4,3.0,7.1,4.9,14.8,35.2,35.9,17.0,582.0,2013
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,TAMIKA CATCHINGS,IND,30,31.4,99.3,92.9,16.3,1.39,11.1,4.7,20.2,11.9,8.0,43.6,50.8,27.8,942.0,2013
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,DAVELLYN WHYTE,SAN,29,14.9,86.5,101.1,24.0,1.24,21.6,3.9,9.6,6.5,17.4,39.2,44.4,19.4,432.1,2013
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,GLORY JOHNSON,TUL,29,30.2,96.5,102.1,8.0,0.55,6.5,10.6,19.5,14.9,11.8,44.7,52.1,24.3,875.8,2013
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,JAYNE APPEL MARINELLI,SAN,29,26.5,93.5,100.5,12.8,1.3,23.4,9.4,25.8,17.2,18.0,58.3,59.6,11.1,768.5,2013
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,JENNA O'HEA,LAS,29,13.7,97.1,88.6,11.8,1.82,26.1,3.2,9.2,6.3,14.3,59.4,60.9,9.7,397.2999999999999,2013
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,SHAVONTE ZELLOUS,IND,29,31.3,96.5,92.1,10.9,0.89,9.4,2.9,8.7,5.7,10.6,47.0,52.6,23.2,907.7,2013
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,TINA CHARLES,CON,29,32.8,88.4,100.1,9.9,0.66,6.0,9.1,20.3,14.4,9.1,40.0,43.8,30.4,951.2,2013
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,ARMINTIE HERRINGTON,ATL,28,29.9,94.7,90.7,12.6,1.29,21.1,4.9,6.2,5.5,16.4,46.7,49.7,12.7,837.1999999999999,2013
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,IZIANE CASTRO MARQUES,CON,28,15.7,88.4,97.0,12.0,0.78,11.4,2.8,7.9,5.2,14.6,39.7,44.8,21.7,439.6,2013
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,SUGAR RODGERS,MIN,28,7.6,88.3,91.6,11.7,1.17,15.9,5.0,13.2,9.1,13.6,40.0,41.2,15.3,212.8,2013
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,BRITTNEY GRINER,PHO,27,25.9,100.6,98.5,7.3,0.6,7.7,6.1,17.3,12.4,12.9,55.6,59.1,21.8,699.3,2013
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,LYNETTA KIZER,PHO,27,9.9,96.1,90.4,4.0,0.29,5.9,8.1,11.5,9.9,20.8,44.9,47.2,15.3,267.3,2013
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,RACHEL JARRY,MIN,27,6.8,93.1,101.1,10.5,0.85,17.2,3.6,6.9,5.2,20.3,52.8,56.3,12.3,183.6,2013
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,RIQUNA WILLIAMS,TUL,27,22.7,98.3,103.4,17.9,1.23,10.1,2.2,8.9,5.3,8.3,46.1,53.0,31.2,612.9,2013
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,COURTNEY CLEMENTS,ATL,26,9.4,86.3,104.6,5.6,1.14,6.7,3.9,6.0,4.8,5.8,24.7,27.8,19.5,244.4,2013
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,DELISHA MILTON-JONES,NYL,26,23.9,88.7,102.6,14.3,1.17,15.1,5.5,12.0,8.6,13.0,41.0,45.5,19.4,621.4,2013
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,DANIELLE ROBINSON,SAN,25,32.5,94.7,99.1,36.1,2.63,32.6,2.2,7.9,4.8,12.4,44.4,48.9,19.0,812.5,2013
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,SASHA GOODLETT,IND,25,7.5,91.3,92.1,4.0,0.4,5.7,8.4,14.1,11.1,14.3,35.8,39.2,15.6,187.5,2013
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,KELLY FARIS,CON,24,14.1,88.0,97.4,7.7,1.07,19.0,3.2,11.9,7.4,17.9,43.9,47.2,8.5,338.4,2013
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,COURTNEY PARIS,TUL,23,12.0,95.7,97.2,7.7,0.92,9.6,13.5,21.8,17.2,10.5,46.1,47.3,16.1,276.0,2013
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,LINDSEY MOORE,MIN,23,5.7,87.6,86.3,32.0,2.0,34.8,0.0,10.1,5.0,17.4,30.6,33.6,15.1,131.1,2013
