game_clock,description,location_x,location_y,event_type,opp_player_id,player_id,sec_player_id,team_id,home_score,away_score,points,period
10:00,Start Period,0,-80,12,,0,,0,0,0,0,1
09:56,Jump Ball Magbegor vs Magbegor (Vandersloot gains possession),0,-80,10,1629496,1629496,202664,1611661313,0,0,0,1
09:49,Stoppage: Out-of-Bounds,0,-80,20,,0,,0,0,0,0,1
09:39,[NYL] Ionescu 3pt Shot: Missed,-157,191,2,,1629477,,1611661313,0,0,0,1
09:38,[SEA] Magbegor Rebound (Off:0 Def:1),-157,191,4,,1629496,,1611661328,0,0,0,1
09:17,[SEA] Nurse 3pt Shot: Missed,-67,248,2,,1628915,,1611661328,0,0,0,1
09:16,[NYL] Stewart Rebound (Off:0 Def:1),-67,248,4,,1627668,,1611661313,0,0,0,1
09:09,[SEA] Nurse Foul: Personal (1 PF),-40,81,6,1629477,1628915,1628167,1611661328,0,0,0,1
08:57,[NYL 2-0] Vandersloot Pullup Jump shot: Made (2 PTS),84,115,1,,202664,,1611661313,2,0,2,1
08:36,[SEA] Nurse Turnover : Out of Bounds - Bad Pass Turnover (1 TO),-175,166,5,,1628915,1628169,1611661328,2,0,0,1
08:34,[NYL] Jones Foul: Offensive (1 PF),-233,11,6,204319,1627673,1628167,1611661313,2,0,0,1
08:34,[NYL] Jones Turnover : Offensive Foul Turnover (1 TO),-233,11,5,,1627673,1628167,1611661313,2,0,0,1
08:22,[NYL] Stewart Violation:Kicked Ball,0,-80,7,,1627668,,1611661313,2,0,0,1
08:16,[SEA] Fankam Mendjiadeu Turnover : Traveling (1 TO),37,1,5,,1641675,1628167,1611661328,2,0,0,1
08:05,[NYL 5-0] Ionescu 3pt Shot: Made (3 PTS) Assist: Vandersloot (1 AST),228,-4,1,,1629477,202664,1611661313,5,0,3,1
07:47,[SEA] Dojkic 3pt Shot: Missed,-17,242,2,,1641602,,1611661328,5,0,0,1
07:46,[NYL] Jones Rebound (Off:0 Def:1),-17,242,4,,1627673,,1611661313,5,0,0,1
07:38,[NYL] Laney Turnover : Lost Ball (1 TO) Steal:Fankam Mendjiadeu (1 ST),-46,61,5,1641675,204335,,1611661313,5,0,0,1
07:23,[SEA] Fankam Mendjiadeu Layup Shot: Missed,27,16,2,,1641675,,1611661328,5,0,0,1
07:22,[NYL] Stewart Rebound (Off:0 Def:2),27,16,4,,1627668,,1611661313,5,0,0,1
07:15,[NYL 8-0] Ionescu 3pt Shot: Made (6 PTS) Assist: Stewart (1 AST),-156,207,1,,1629477,1627668,1611661313,8,0,3,1
07:14,[SEA] Team Timeout : Regular,0,-80,9,,1611661328,,1611661328,8,0,0,1
06:58,[SEA 2-8] Loyd Pullup Jump shot: Made (2 PTS),40,201,1,,204319,,1611661328,8,2,2,1
06:50,[SEA] Nurse Foul: Personal (2 PF),151,203,6,1627673,1628915,1628167,1611661328,8,2,0,1
06:42,[NYL] Ionescu 3pt Shot: Missed,224,40,2,,1629477,,1611661313,8,2,0,1
06:41,[SEA] Magbegor Rebound (Off:0 Def:2),224,40,4,,1629496,,1611661328,8,2,0,1
06:32,[SEA 5-8] Nurse 3pt Shot: Made (3 PTS) Assist: Loyd (1 AST),-206,118,1,,1628915,204319,1611661328,8,5,3,1
06:23,[NYL 11-5] Stewart 3pt Shot: Made (3 PTS) Assist: Vandersloot (2 AST),146,194,1,,1627668,202664,1611661313,11,5,3,1
06:07,[SEA] Nurse 3pt Shot: Missed,-196,150,2,,1628915,,1611661328,11,5,0,1
06:06,[NYL] Jones Rebound (Off:0 Def:2),-196,150,4,,1627673,,1611661313,11,5,0,1
05:47,[NYL] Stewart 3pt Shot: Missed,62,238,2,,1627668,,1611661313,11,5,0,1
05:46,[SEA] Fankam Mendjiadeu Rebound (Off:0 Def:1),62,238,4,,1641675,,1611661328,11,5,0,1
05:18,[SEA] Loyd Jump Shot: Missed,87,119,2,,204319,,1611661328,11,5,0,1
05:17,[NYL] Vandersloot Rebound (Off:0 Def:1),87,119,4,,202664,,1611661313,11,5,0,1
05:08,[NYL] Jones 3pt Shot: Missed,236,-16,2,,1627673,,1611661313,11,5,0,1
05:07,[SEA] Loyd Rebound (Off:0 Def:1),236,-16,4,,204319,,1611661328,11,5,0,1
04:54,[SEA] Magbegor 3pt Shot: Missed,72,225,2,,1629496,,1611661328,11,5,0,1
04:51,[SEA] Dojkic Rebound (Off:1 Def:0),72,225,4,,1641602,,1611661328,11,5,0,1
04:49,[SEA] Dojkic 3pt Shot: Missed,94,230,2,,1641602,,1611661328,11,5,0,1
04:48,[SEA] Fankam Mendjiadeu Rebound (Off:1 Def:1),94,230,4,,1641675,,1611661328,11,5,0,1
04:48,Stoppage: Out-of-Bounds,0,-80,20,,0,,0,11,5,0,1
04:48,[SEA] Nurse Substitution replaced by Whitcomb,0,-80,8,,1628915,1628244,1611661328,11,5,0,1
04:39,[SEA] Loyd 3pt Shot: Missed,-182,173,2,,204319,,1611661328,11,5,0,1
04:35,[SEA] Fankam Mendjiadeu Rebound (Off:2 Def:1),-182,173,4,,1641675,,1611661328,11,5,0,1
04:34,[SEA 7-11] Fankam Mendjiadeu Reverse Layup Shot: Made (2 PTS),-2,1,1,,1641675,,1611661328,11,7,2,1
04:22,[NYL 14-7] Laney 3pt Shot: Made (3 PTS) Assist: Jones (1 AST),235,-1,1,,204335,1627673,1611661313,14,7,3,1
04:11,[SEA] Dojkic Turnover : Out of Bounds - Bad Pass Turnover (1 TO),-89,231,5,,1641602,1628167,1611661328,14,7,0,1
04:11,[NYL] Vandersloot Substitution replaced by Johannès,0,-80,8,,202664,1629546,1611661313,14,7,0,1
04:11,[NYL] Jones Substitution replaced by Sabally,0,-80,8,,1627673,1631055,1611661313,14,7,0,1
03:57,[NYL 16-7] Sabally Cutting Layup Shot: Made (2 PTS) Assist: Johannès (1 AST),2,15,1,,1631055,1629546,1611661313,16,7,2,1
03:37,[SEA] Whitcomb 3pt Shot: Missed,-224,8,2,,1628244,,1611661328,16,7,0,1
03:34,[NYL] Stewart Rebound (Off:0 Def:3),-224,8,4,,1627668,,1611661313,16,7,0,1
03:30,[NYL] Sabally Cutting Layup Shot: Missed,23,7,2,,1631055,,1611661313,16,7,0,1
03:29,[NYL] Sabally Rebound (Off:1 Def:0),23,7,4,,1631055,,1611661313,16,7,0,1
03:28,[NYL] Sabally Putback Layup Shot: Missed,12,-1,2,,1631055,,1611661313,16,7,0,1
03:27,[SEA] Whitcomb Rebound (Off:0 Def:1),12,-1,4,,1628244,,1611661328,16,7,0,1
03:22,[NYL] Sabally Foul: Personal (1 PF),-62,40,6,204319,1631055,100274,1611661313,16,7,0,1
03:22,[NYL] Laney Substitution replaced by Thornton,0,-80,8,,204335,203866,1611661313,16,7,0,1
03:22,[SEA] Dojkic Substitution replaced by Horston,0,-80,8,,1641602,1641651,1611661328,16,7,0,1
03:11,[SEA] Loyd Driving Floating Bank Jump Shot: Missed,-66,51,2,,204319,,1611661328,16,7,0,1
03:10,[NYL] Thornton Rebound (Off:0 Def:1),-66,51,4,,203866,,1611661313,16,7,0,1
03:06,[NYL] Thornton Turnover : Lost Ball (1 TO) Steal:Loyd (1 ST),1,506,5,204319,203866,,1611661313,16,7,0,1
02:55,[SEA] Loyd 3pt Shot: Missed,-94,235,2,,204319,,1611661328,16,7,0,1
02:54,[SEA] Whitcomb Rebound (Off:1 Def:1),-94,235,4,,1628244,,1611661328,16,7,0,1
02:41,[SEA 9-16] Horston Driving Layup Shot: Made (2 PTS) Assist: Fankam Mendjiadeu (1 AST),21,-1,1,,1641651,1641675,1611661328,16,9,2,1
02:24,[NYL] Stewart Turnaround Jump Shot: Missed,1,69,2,,1627668,,1611661313,16,9,0,1
02:23,[SEA] Fankam Mendjiadeu Rebound (Off:2 Def:2),1,69,4,,1641675,,1611661328,16,9,0,1
02:17,[SEA 11-16] Magbegor Layup Shot: Made (2 PTS) Assist: Horston (1 AST),10,3,1,,1629496,1641651,1611661328,16,11,2,1
02:07,[NYL] Ionescu Driving Layup Shot: Missed Block: Fankam Mendjiadeu (1 BLK),-22,10,2,1641675,1629477,,1611661313,16,11,0,1
02:06,[SEA] Whitcomb Rebound (Off:1 Def:2),-22,10,4,,1628244,,1611661328,16,11,0,1
02:02,[SEA 13-16] Magbegor Layup Shot: Made (4 PTS) Assist: Horston (2 AST),12,4,1,,1629496,1641651,1611661328,16,13,2,1
02:01,[NYL] Team Timeout : Regular,0,-80,9,,1611661313,,1611661313,16,13,0,1
02:01,[NYL] Ionescu Substitution replaced by Vandersloot,0,-80,8,,1629477,202664,1611661313,16,13,0,1
01:57,[NYL] Stewart Driving Layup Shot: Missed Block: Horston (1 BLK),17,7,2,1641651,1627668,,1611661313,16,13,0,1
01:56,[SEA] Horston Rebound (Off:0 Def:1),17,7,4,,1641651,,1611661328,16,13,0,1
01:51,[SEA] Horston Driving Layup Shot: Missed Block: Thornton (1 BLK),24,31,2,203866,1641651,,1611661328,16,13,0,1
01:50,[NYL] Thornton Rebound (Off:0 Def:2),24,31,4,,203866,,1611661313,16,13,0,1
01:48,[NYL] Thornton Turnover : Bad Pass (2 TO) Steal:Magbegor (1 ST),-9,776,5,1629496,203866,,1611661313,16,13,0,1
01:45,Stoppage: Equipment Malfunction,0,-80,20,,0,,0,16,13,0,1
01:29,[SEA] Loyd 3pt Shot: Missed,96,235,2,,204319,,1611661328,16,13,0,1
01:28,[NYL] Stewart Rebound (Off:0 Def:4),96,235,4,,1627668,,1611661313,16,13,0,1
01:09,[NYL] Thornton 3pt Shot: Missed,-218,97,2,,203866,,1611661313,16,13,0,1
01:08,[NYL] Stewart Rebound (Off:1 Def:4),-218,97,4,,1627668,,1611661313,16,13,0,1
01:08,[NYL 18-13] Stewart Tip Layup Shot: Made (5 PTS),0,-5,1,,1627668,,1611661313,18,13,2,1
00:54.8,[NYL] Thornton Foul: Personal (1 PF),71,123,6,1628244,203866,1628169,1611661313,18,13,0,1
00:45.2,[SEA] Magbegor Layup Shot: Missed,-1,30,2,,1629496,,1611661328,18,13,0,1
00:44.0,[SEA] Magbegor Rebound (Off:1 Def:2),-1,30,4,,1629496,,1611661328,18,13,0,1
00:42.8,[SEA] Horston Pullup Jump shot: Missed,63,64,2,,1641651,,1611661328,18,13,0,1
00:41.6,[SEA] Team Rebound,63,64,4,,0,,1611661328,18,13,0,1
00:41.6,[SEA] Team Turnover : Shot Clock Turnover,-24,33,5,,0,100274,1611661328,18,13,0,1
00:31.9,[NYL] Johannès 3pt Shot: Missed,113,216,2,,1629546,,1611661313,18,13,0,1
00:30.7,[SEA] Loyd Rebound (Off:0 Def:2),113,216,4,,204319,,1611661328,18,13,0,1
00:20.9,[SEA] Loyd Turnover : Bad Pass (1 TO) Steal:Stewart (1 ST),-28,92,5,1627668,204319,,1611661328,18,13,0,1
00:16.6,[NYL] Vandersloot Layup Shot: Missed Block: Loyd (1 BLK),26,17,2,204319,202664,,1611661313,18,13,0,1
00:15.4,[SEA] Magbegor Rebound (Off:1 Def:3),26,17,4,,1629496,,1611661328,18,13,0,1
00:11.0,[SEA 16-18] Loyd 3pt Shot: Made (5 PTS) Assist: Magbegor (1 AST),-140,202,1,,204319,1629496,1611661328,18,16,3,1
00:00.2,[NYL] Sabally Driving Finger Roll Layup Shot: Missed,-5,17,2,,1631055,,1611661313,18,16,0,1
00:00.1,[NYL] Team Rebound,-5,17,4,,0,,1611661313,18,16,0,1
00:00.0,End Period,0,-80,13,,0,,0,18,16,0,1
10:00,Start Period,0,-80,12,,0,,0,18,16,0,2
09:45,[SEA] Loyd Turnaround Jump Shot: Missed,-50,100,2,,204319,,1611661328,18,16,0,2
09:44,[NYL] Team Rebound,-50,100,4,,0,,1611661313,18,16,0,2
09:28,[NYL 20-16] Laney Turnaround Fadeaway Bank Jump Shot: Made (5 PTS),-76,39,1,,204335,,1611661313,20,16,2,2
09:18,[SEA] Whitcomb Turnover : Bad Pass (1 TO) Steal:Laney (1 ST),-88,209,5,204335,1628244,,1611661328,20,16,0,2
09:14,[NYL 22-16] Laney Cutting Layup Shot: Made (7 PTS) Assist: Vandersloot (3 AST),0,12,1,,204335,202664,1611661313,22,16,2,2
09:13,[SEA] Team Timeout : Regular,0,-80,9,,1611661328,,1611661328,22,16,0,2
08:55,[SEA 18-22] Whitcomb Floating Jump shot: Made (2 PTS) Assist: Loyd (2 AST),122,30,1,,1628244,204319,1611661328,22,18,2,2
08:34,[NYL] Laney Driving Layup Shot: Missed,-46,33,2,,204335,,1611661313,22,18,0,2
08:33,[SEA] Magbegor Rebound (Off:1 Def:4),-46,33,4,,1629496,,1611661328,22,18,0,2
08:24,[SEA] Magbegor Driving Layup Shot: Missed,-16,4,2,,1629496,,1611661328,22,18,0,2
08:23,[SEA] Russell Rebound (Off:1 Def:0),-16,4,4,,1628920,,1611661328,22,18,0,2
08:23,[SEA 20-22] Russell Tip Layup Shot: Made (2 PTS),0,-5,1,,1628920,,1611661328,22,20,2,2
08:09,[NYL] Jones 3pt Shot: Missed,-213,128,2,,1627673,,1611661313,22,20,0,2
08:08,[SEA] Russell Rebound (Off:1 Def:1),-213,128,4,,1628920,,1611661328,22,20,0,2
07:57,[SEA] Horston 3pt Shot: Missed,235,10,2,,1641651,,1611661328,22,20,0,2
07:56,[NYL] Johannès Rebound (Off:0 Def:1),235,10,4,,1629546,,1611661313,22,20,0,2
07:44,[NYL] Johannès Step Back Jump shot: Missed,50,167,2,,1629546,,1611661313,22,20,0,2
07:43,[SEA] Whitcomb Rebound (Off:1 Def:3),50,167,4,,1628244,,1611661328,22,20,0,2
07:27,[SEA] Russell Turnover : Lost Ball (1 TO) Steal:Thornton (1 ST),51,122,5,203866,1628920,,1611661328,22,20,0,2
07:20,[SEA] Magbegor Foul: Personal (1 PF),-74,38,6,1627673,1629496,1628167,1611661328,22,20,0,2
07:20,[NYL] Thornton Substitution replaced by Ionescu,0,-80,8,,203866,1629477,1611661313,22,20,0,2
07:20,[NYL] Johannès Substitution replaced by Stewart,0,-80,8,,1629546,1627668,1611661313,22,20,0,2
07:20,[SEA] Russell Substitution replaced by Fankam Mendjiadeu,0,-80,8,,1628920,1641675,1611661328,22,20,0,2
07:14,[NYL] Vandersloot Driving Layup Shot: Missed,35,11,2,,202664,,1611661313,22,20,0,2
07:13,[SEA] Fankam Mendjiadeu Rebound (Off:2 Def:3),35,11,4,,1641675,,1611661328,22,20,0,2
06:53,[SEA] Whitcomb Turnover : Bad Pass (2 TO) Steal:Jones (1 ST),-69,216,5,1627673,1628244,,1611661328,22,20,0,2
06:41,[NYL] Jones Turnover : 3 Second Violation (2 TO),-26,11,5,,1627673,100274,1611661313,22,20,0,2
06:41,[SEA] Magbegor Substitution replaced by Nurse,0,-80,8,,1629496,1628915,1611661328,22,20,0,2
06:29,[SEA 22-22] Loyd Pullup Jump shot: Made (7 PTS),99,44,1,,204319,,1611661328,22,22,2,2
06:10,[NYL] Vandersloot 3pt Shot: Missed,-102,227,2,,202664,,1611661313,22,22,0,2
06:09,[SEA] Loyd Rebound (Off:0 Def:3),-102,227,4,,204319,,1611661328,22,22,0,2
05:59,[NYL] Stewart Foul: Shooting (1 PF) (2 FTA),28,72,6,204319,1627668,1628167,1611661313,22,22,0,2
05:59,[SEA 23-22] Loyd Free Throw 1 of 2 (8 PTS),0,-80,3,,204319,,1611661328,22,23,1,2
05:59,[SEA 24-22] Loyd Free Throw 2 of 2 (9 PTS),0,-80,3,,204319,,1611661328,22,24,1,2
05:47,[NYL 24-24] Jones Turnaround Fadeaway shot: Made (2 PTS) Assist: Ionescu (1 AST),-4,69,1,,1627673,1629477,1611661313,24,24,2,2
05:47,[SEA] Loyd Foul: Shooting (1 PF) (1 FTA),-4,69,6,1627673,204319,1628167,1611661328,24,24,0,2
05:47,[NYL] Jones Free Throw 1 of 1 Missed,0,-80,3,,1627673,,1611661313,24,24,0,2
05:46,[SEA] Horston Rebound (Off:0 Def:2),0,-80,4,,1641651,,1611661328,24,24,0,2
05:23,[SEA] Loyd 3pt Shot: Missed,170,192,2,,204319,,1611661328,24,24,0,2
05:22,[SEA] Team Rebound,170,192,4,,0,,1611661328,24,24,0,2
05:19,[SEA] Loyd Fadeaway Jump Shot: Missed,-129,10,2,,204319,,1611661328,24,24,0,2
05:18,[NYL] Ionescu Rebound (Off:0 Def:1),-129,10,4,,1629477,,1611661313,24,24,0,2
04:59,[NYL 26-24] Stewart Cutting Layup Shot: Made (7 PTS) Assist: Vandersloot (4 AST),13,11,1,,1627668,202664,1611661313,26,24,2,2
04:51,[NYL] Vandersloot Foul: Personal (1 PF),-101,19,6,1628244,202664,1628167,1611661313,26,24,0,2
04:51,[SEA] Loyd Substitution replaced by Magbegor,0,-80,8,,204319,1629496,1611661328,26,24,0,2
04:46,[SEA] Whitcomb 3pt Shot: Missed,-164,172,2,,1628244,,1611661328,26,24,0,2
04:45,[NYL] Laney Rebound (Off:0 Def:1),-164,172,4,,204335,,1611661313,26,24,0,2
04:33,[NYL] Vandersloot 3pt Shot: Missed,6,244,2,,202664,,1611661313,26,24,0,2
04:32,[SEA] Team Rebound,6,244,4,,0,,1611661328,26,24,0,2
04:32,Stoppage: Out-of-Bounds,0,-80,20,,0,,0,26,24,0,2
04:18,[SEA 26-26] Magbegor Jump Shot: Made (6 PTS) Assist: Whitcomb (1 AST),-74,173,1,,1629496,1628244,1611661328,26,26,2,2
04:08,[NYL] Ionescu 3pt Shot: Missed,57,241,2,,1629477,,1611661313,26,26,0,2
04:07,[SEA] Fankam Mendjiadeu Rebound (Off:2 Def:4),57,241,4,,1641675,,1611661328,26,26,0,2
04:03,[NYL] Ionescu Technical (1 FTA),0,-80,6,,1629477,100274,1611661313,26,26,0,2
04:03,[SEA 27-26] Whitcomb Free Throw Technical (3 PTS),0,-80,3,,1628244,,1611661328,26,27,1,2
04:03,[NYL] Vandersloot Substitution replaced by Sabally,0,-80,8,,202664,1631055,1611661313,26,27,0,2
04:03,[NYL] Jones Substitution replaced by Johannès,0,-80,8,,1627673,1629546,1611661313,26,27,0,2
03:55,[SEA] Nurse 3pt Shot: Missed,-89,235,2,,1628915,,1611661328,26,27,0,2
03:54,[SEA] Whitcomb Rebound (Off:2 Def:3),-89,235,4,,1628244,,1611661328,26,27,0,2
03:46,[SEA 29-26] Fankam Mendjiadeu Cutting Layup Shot: Made (4 PTS) Assist: Magbegor (2 AST),-21,-2,1,,1641675,1629496,1611661328,26,29,2,2
03:43,[NYL] Team Timeout : Regular,0,-80,9,,1611661313,,1611661313,26,29,0,2
03:34,[NYL 29-29] Stewart 3pt Shot: Made (10 PTS) Assist: Ionescu (2 AST),-154,198,1,,1627668,1629477,1611661313,29,29,3,2
03:05,[SEA] Nurse 3pt Shot: Missed,-39,236,2,,1628915,,1611661328,29,29,0,2
03:04,[NYL] Ionescu Rebound (Off:0 Def:2),-39,236,4,,1629477,,1611661313,29,29,0,2
